GEO_ID,B08012_001E,B08012_001M,B08012_002E,B08012_002M,B08012_003E,B08012_003M,B08012_004E,B08012_004M,B08012_005E,B08012_005M,B08012_006E,B08012_006M,B08012_007E,B08012_007M,B08012_008E,B08012_008M,B08012_009E,B08012_009M,B08012_010E,B08012_010M,B08012_011E,B08012_011M,B08012_012E,B08012_012M,B08012_013E,B08012_013M,B08012_014E,B08012_014M,B08012_015E,B08012_015M,B08012_016E,B08012_016M,B08012_017E,B08012_017M,B08012_018E,B08012_018M,B08012_019E,B08012_019M,B08012_020E,B08012_020M,B08012_021E,B08012_021M,B08012_022E,B08012_022M,B08012_023E,B08012_023M,B08012_024E,B08012_024M,B08012_025E,B08012_025M,B08012_026E,B08012_026M,B08012_027E,B08012_027M,B08012_028E,B08012_028M,B08012_029E,B08012_029M,B08012_030E,B08012_030M,B08012_031E,B08012_031M,B08012_032E,B08012_032M,B08012_033E,B08012_033M,B08012_034E,B08012_034M,B08012_035E,B08012_035M,B08012_036E,B08012_036M,B08012_037E,B08012_037M,B08012_038E,B08012_038M,B08012_039E,B08012_039M,NAME,B08012_001EA,B08012_001MA,B08012_002MA,B08012_002EA,B08012_003EA,B08012_003MA,B08012_004MA,B08012_004EA,B08012_005EA,B08012_005MA,B08012_006MA,B08012_006EA,B08012_007MA,B08012_007EA,B08012_008EA,B08012_008MA,B08012_009EA,B08012_009MA,B08012_010MA,B08012_010EA,B08012_011EA,B08012_011MA,B08012_012EA,B08012_012MA,B08012_013MA,B08012_013EA,B08012_014EA,B08012_014MA,B08012_015EA,B08012_015MA,B08012_016EA,B08012_016MA,B08012_017EA,B08012_017MA,B08012_018MA,B08012_018EA,B08012_019MA,B08012_019EA,B08012_020EA,B08012_020MA,B08012_021MA,B08012_021EA,B08012_022EA,B08012_022MA,B08012_023EA,B08012_023MA,B08012_024MA,B08012_024EA,B08012_025MA,B08012_025EA,B08012_026EA,B08012_026MA,B08012_027EA,B08012_027MA,B08012_028MA,B08012_028EA,B08012_029MA,B08012_029EA,B08012_030MA,B08012_030EA,B08012_031MA,B08012_031EA,B08012_032EA,B08012_032MA,B08012_033EA,B08012_033MA,B08012_034MA,B08012_034EA,B08012_035MA,B08012_035EA,B08012_036MA,B08012_036EA,B08012_037MA,B08012_037EA,B08012_038EA,B08012_038MA,B08012_039EA,B08012_039MA,state
0400000US32,1202135,12073,30503,3548,102208,4986,159159,7554,215853,8386,230215,8061,98503,5232,191988,8005,26815,2578,34195,2969,51841,4040,34330,3374,26525,2151,651047,8013,14804,2176,51313,4106,80833,5124,112282,6327,125143,6169,54538,4501,106362,5688,15323,2006,19306,2254,31117,3250,21037,2462,18989,2114,551088,8623,15699,2539,50895,3276,78326,4490,103571,5095,105072,5756,43965,3215,85626,4843,11492,1634,14889,2234,20724,2495,13293,1899,7536,1236,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,640898,8027,26205,2956,70882,3565,89410,4536,88561,4022,83058,5129,41512,3002,78739,4225,19233,1834,29585,2653,54826,3695,37627,3116,21260,2689,334826,5421,12441,1675,32446,2629,41979,3093,42549,3195,43543,3930,20639,2361,42605,3095,9740,1242,16182,2003,33281,2749,24441,2502,14980,1933,306072,5251,13764,1950,38436,2859,47431,3312,46012,2898,39515,2848,20873,1968,36134,3117,9493,1400,13403,1894,21545,2040,13186,1724,6280,1356,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,3999923,20416,88044,4928,317046,8634,477938,10979,520432,9619,517006,11744,244636,8752,532007,13774,120309,5270,193323,6198,398160,9439,404520,10588,186502,6662,2112691,11075,42245,3173,142468,5805,227424,7576,255606,7323,261481,7552,125353,6100,281360,9557,67640,4249,105644,5091,230215,7578,254831,7826,118424,4655,1887232,15670,45799,3299,174578,6393,250514,7854,264826,7542,255525,7558,119283,5577,250647,8521,52669,3257,87679,4416,167945,5362,149689,6324,68078,4063,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,827542,9814,38130,3738,110946,6320,148218,6797,148899,6887,118997,6532,44146,3143,96738,4920,15207,2266,20114,2150,42504,3349,28275,2449,15368,1895,444272,6680,17821,2628,57697,4093,72846,4499,77609,5032,67126,4861,22824,2683,55159,3819,8112,1714,12217,1827,23853,2274,18181,2093,10827,1586,383270,6551,20309,2280,53249,4498,75372,4581,71290,4326,51871,3336,21322,2129,41579,2754,7095,1645,7897,1477,18651,1996,10094,1332,4541,1086,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,8664226,29246,216796,8517,660477,14765,932422,16450,1045589,16995,1082255,17043,461570,11034,1214435,19820,257058,8150,437768,11093,922174,16527,995656,16329,438026,10530,4491261,21414,121841,6149,322228,9271,462782,11046,510630,10724,551022,11874,234293,7402,635208,13745,131416,5726,232216,8838,495493,10756,548101,12200,246031,7938,4172965,19109,94955,5141,338249,9279,469640,10676,534959,11791,531233,11422,227277,7930,579227,12816,125642,5112,205552,7942,426681,10175,447555,10665,191995,7758,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,4151801,19449,120495,5969,411068,11096,644221,14111,734887,16392,663430,14127,284744,8875,536776,13257,120683,5790,130314,5974,270001,8396,152516,6014,82666,5173,2168295,14077,67551,4229,198252,7760,321312,10367,364050,10695,335511,10059,146752,6279,288437,8621,66084,4130,70886,4240,156710,6388,95131,5138,57619,4310,1983506,13356,52944,3647,212816,8032,322909,9078,370837,10845,327919,9674,137992,6177,248339,9171,54599,3800,59428,3891,113291,5227,57385,3321,25047,2669,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,370780,4422,32819,2288,73400,3925,87558,4031,65738,3582,41999,3458,10617,1576,23027,2367,3596,888,4258,765,9414,1112,9889,1584,8465,1629,204416,2985,18497,1845,38083,3349,46800,3231,36251,2971,21906,2446,5279,888,12876,1585,1859,628,2065,451,5635,953,7906,1416,7259,1508,166364,3516,14322,1491,35317,1950,40758,2988,29487,2329,20093,2009,5338,1099,10151,1463,1737,499,2193,560,3779,673,1983,597,1206,429,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,5058917,25040,175431,6198,550259,13344,749707,14007,837660,14403,834463,12425,384490,9995,640550,12074,157609,6099,173919,7090,304496,7836,171089,7135,79244,4055,2613131,15419,90507,4544,262695,9183,354835,8958,415757,10627,427742,9752,197813,6571,343107,9082,87032,4668,96577,4591,176017,5257,108870,5307,52179,2999,2445786,15878,84924,4218,287564,8527,394872,10376,421903,9020,406721,9481,186677,5988,297443,8091,70577,4119,77342,4893,128479,5439,62219,3845,27065,2540,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1646344,10732,68400,3685,235804,6065,279588,6579,286802,7163,263003,6227,96021,4657,198619,5698,31895,2151,35978,2594,74468,3486,46076,2705,29690,2423,898931,8216,37061,2611,116369,3919,143028,4632,151941,5259,146671,5156,53108,3200,114191,3986,17474,1814,20904,1851,44609,2589,30674,2207,22901,1961,747413,7557,31339,2413,119435,4532,136560,4519,134861,4671,116332,4453,42913,2881,84428,3606,14421,1562,15074,1632,29859,2320,15402,1647,6789,1218,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1635384,14888,66717,4325,208160,7532,262297,9229,282879,8234,239684,7937,100121,4964,187569,7354,39470,3306,51266,4189,98143,4957,70547,4815,28531,2973,862162,9422,38050,3466,98972,5534,128397,5587,144419,6540,126012,5481,51803,3842,107755,5308,21892,2503,27208,2966,56267,3408,43088,3810,18299,2177,773222,10685,28667,2979,109188,4617,133900,6439,138460,5428,113672,5467,48318,3471,79814,4866,17578,1763,24058,2428,41876,3166,27459,2568,10232,2007,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,5640000,21431,193693,7394,587617,12781,792698,12254,822039,14409,817815,15401,357753,9858,720275,14589,172563,5606,228653,6978,466098,9797,332981,8052,147815,5515,2931008,15275,103439,4753,280376,7947,379172,8960,400677,10153,412229,10820,185612,5985,384317,10016,95834,4003,123321,5251,266053,6785,202249,6322,97729,4774,2708992,16059,90254,5359,307241,8556,413526,8163,421362,7955,405586,10032,172141,6576,335958,8611,76729,3764,105332,4110,200045,6806,130732,5532,50086,3035,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,489610,7837,13681,1839,49493,3604,71321,4408,88263,5617,79753,5066,33783,3480,59259,3155,14657,1873,16956,2040,30642,2438,21687,2420,10115,1717,254909,5256,7072,1522,23768,2413,35271,3148,44351,3991,38110,3096,17599,2471,31659,2502,7553,1482,9082,1497,19090,2202,14354,2044,7000,1415,234701,5339,6609,1164,25725,2316,36050,2742,43912,3292,41643,3656,16184,2120,27600,2467,7104,1321,7874,1284,11552,1490,7333,1276,3115,816,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1996609,16273,68667,4864,199853,7538,292974,9355,344027,10906,319428,9590,128598,6670,290800,10274,58977,4070,56147,4251,124279,5322,75912,4043,36947,2784,1032141,9863,37773,3487,97737,4970,144021,6278,167078,7950,160171,7002,68441,4041,157001,7178,32871,2760,30841,3338,66427,4362,43412,3520,26368,2446,964468,11740,30894,3040,102116,5258,148953,6124,176949,6579,159257,7317,60157,4130,133799,6209,26106,2587,25306,2948,57852,3588,32500,3234,10579,1483,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,404732,4976,34148,2166,85431,4017,82201,4711,74997,4290,51282,2888,15166,1350,26447,2463,5032,1022,5724,1160,9636,942,9664,1128,5004,965,210611,3900,18822,1645,42519,2594,42032,3037,37823,2994,28391,2246,7203,953,13717,1969,2597,768,3141,777,4975,682,5676,1026,3715,903,194121,3104,15326,1437,42912,2738,40169,3171,37174,2738,22891,1946,7963,1029,12730,1424,2435,531,2583,876,4661,706,3988,893,1289,521,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,2736437,17959,72561,4551,260818,10244,384737,12518,458629,12101,446303,11100,186431,7315,395397,9898,77759,4846,83898,4096,208549,8165,114222,4970,47133,3752,1444932,11210,39594,3251,126891,6837,194614,8211,228560,8933,229455,7417,98659,4736,218142,7690,43266,3360,47182,3285,117877,6066,68711,3974,31981,2881,1291505,12742,32967,3016,133927,5950,190123,8206,230069,7047,216848,7675,87772,5054,177255,6081,34493,3032,36716,2415,90672,5016,45511,3954,15152,1944,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,11448252,34332,326743,9433,1128002,20690,1604173,21616,1841585,24048,1665775,21919,679842,14295,1691031,25570,297179,10975,404791,12374,928776,18204,638538,15025,241817,8997,6301161,22664,174162,7457,555986,13858,822099,14108,961834,16389,884741,15887,377452,9440,991198,19093,166329,8299,233528,8895,547523,13894,413452,11967,172857,8005,5147091,26812,152581,6487,572016,13938,782074,15512,879751,15045,781034,15617,302390,8912,699833,15088,130850,7116,171263,8802,381253,11555,225086,8414,68960,4327,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1240207,11372,48826,3880,166945,7845,203109,7339,221572,7245,203551,8233,78489,4381,147817,5620,24327,2391,30898,2712,60902,3366,34929,3365,18842,2809,704976,7254,24871,2545,85744,5165,104342,4680,124021,5341,118554,5664,45375,3072,89677,4308,14628,2049,18992,2058,41325,2885,24217,2670,13230,2175,535231,8879,23955,2474,81201,4700,98767,4903,97551,4632,84997,4826,33114,2899,58140,3584,9699,1413,11906,1574,19577,1918,10712,1485,5612,1302,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,293106,4089,15118,1581,40928,2900,45221,2605,50029,2934,38318,2644,16683,1580,32148,2376,9656,1472,10019,1357,20375,1765,9548,1107,5063,737,149063,3333,7623,1062,18909,1815,22402,1898,26442,2039,17351,1802,8667,1261,16894,1593,5073,1070,4792,855,11705,1406,5893,923,3312,587,144043,2614,7495,994,22019,1950,22819,1768,23587,1939,20967,2014,8016,1065,15254,1479,4583,819,5227,884,8670,1086,3655,590,1751,461,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,3836121,20382,83761,4901,315914,9302,485741,12902,590528,11275,560455,10901,260898,9141,537457,13403,121762,5966,156818,5821,346000,7848,264027,9063,112760,5778,2030537,14545,42839,3255,150177,6555,240209,8453,290700,8650,286945,7832,138301,6714,292387,8999,64987,4144,88148,4189,198864,5790,162302,7473,74678,4489,1805584,13751,40922,3299,165737,5656,245532,8983,299828,7809,273510,8503,122597,5589,245070,8336,56775,3876,68670,3738,147136,5664,101725,5233,38082,2845,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,3034217,19382,95886,6046,287445,9845,406151,9979,480117,13007,459767,10716,192287,8255,401684,11379,90339,5462,123596,5247,245909,6871,171467,7875,79569,5077,1644420,10499,50442,4175,136589,7586,209992,7422,254583,9064,240803,7259,102264,5534,225464,7894,52844,4018,71328,4630,142165,4915,105276,5992,52670,4069,1389797,15916,45444,3712,150856,6831,196159,6746,225534,8581,218964,7481,90023,4954,176220,7125,37495,3057,52268,3457,103744,4674,66191,3947,26899,2981,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,716062,10041,31470,3158,79006,5002,105025,4344,111473,6036,108596,4845,41667,3673,75783,4712,19152,2341,23612,2439,51703,3636,43634,3544,24941,2210,386757,6704,14560,1953,36570,2946,50272,3225,55627,4013,58832,3312,19994,2181,45044,3685,10339,1612,12969,1660,33187,2602,30170,2849,19193,2093,329305,6593,16910,2213,42436,3578,54753,3716,55846,3816,49764,3123,21673,2537,30739,2889,8813,1334,10643,1698,18516,1982,13464,1834,5748,1074,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,2707399,15567,124535,5426,366431,7773,451267,9093,451978,10265,403420,8102,179203,5378,284780,8331,74553,3769,84891,4550,153042,5349,86721,3959,46578,2982,1400662,9775,66811,3972,181314,5115,219426,5127,226401,6718,200574,5786,94509,4326,156418,5433,41050,2805,46359,3153,85925,3621,52846,3289,29029,2085,1306737,10024,57724,3537,185117,5479,231841,6669,225577,7037,202846,5637,84694,3259,128362,5185,33503,2198,38532,2901,67117,3658,33875,2541,17549,1919,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,280129,4443,27046,2812,67032,4092,67134,4111,43277,3018,22396,2458,6476,1303,16977,2065,3077,1021,4050,986,7569,1412,7925,1412,7170,1413,154234,3558,13748,2078,31639,2706,34832,2936,24729,2197,13429,1806,3575,921,10186,1500,1914,879,2813,686,5406,1207,5626,1161,6337,1285,125895,3401,13298,1820,35393,2405,32302,2899,18548,2138,8967,1525,2901,799,6791,1477,1163,402,1237,509,2163,735,2299,709,833,446,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,1003508,11736,18274,2268,68435,3932,111282,5429,148732,6473,142829,7500,45907,4256,166558,6380,23233,2803,49378,3716,83620,5310,101018,5517,44242,3302,529453,8485,11168,1732,34953,2798,58619,4362,75949,4887,71975,5277,22908,2626,88764,4976,12865,2252,26145,2532,46323,4099,55553,4206,24231,2556,474055,9170,7106,1283,33482,2755,52663,3572,72783,4059,70854,4927,22999,2945,77794,5085,10368,1628,23233,2576,37297,3311,45465,3573,20011,2621,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
