GEO_ID,C27016_001E,C27016_001M,C27016_002E,C27016_002M,C27016_003E,C27016_003M,C27016_004E,C27016_004M,C27016_005E,C27016_005M,C27016_006E,C27016_006M,C27016_007E,C27016_007M,C27016_008E,C27016_008M,C27016_009E,C27016_009M,C27016_010E,C27016_010M,C27016_011E,C27016_011M,C27016_012E,C27016_012M,C27016_013E,C27016_013M,C27016_014E,C27016_014M,C27016_015E,C27016_015M,C27016_016E,C27016_016M,C27016_017E,C27016_017M,C27016_018E,C27016_018M,C27016_019E,C27016_019M,C27016_020E,C27016_020M,C27016_021E,C27016_021M,C27016_022E,C27016_022M,C27016_023E,C27016_023M,C27016_024E,C27016_024M,C27016_025E,C27016_025M,C27016_026E,C27016_026M,C27016_027E,C27016_027M,C27016_028E,C27016_028M,C27016_029E,C27016_029M,C27016_030E,C27016_030M,C27016_031E,C27016_031M,C27016_032E,C27016_032M,C27016_033E,C27016_033M,C27016_034E,C27016_034M,C27016_035E,C27016_035M,C27016_036E,C27016_036M,C27016_037E,C27016_037M,C27016_038E,C27016_038M,C27016_039E,C27016_039M,C27016_040E,C27016_040M,C27016_041E,C27016_041M,NAME,C27016_001EA,C27016_001MA,C27016_002MA,C27016_002EA,C27016_003EA,C27016_003MA,C27016_004EA,C27016_004MA,C27016_005MA,C27016_005EA,C27016_006MA,C27016_006EA,C27016_007EA,C27016_007MA,C27016_008MA,C27016_008EA,C27016_009EA,C27016_009MA,C27016_010MA,C27016_010EA,C27016_011EA,C27016_011MA,C27016_012EA,C27016_012MA,C27016_013MA,C27016_013EA,C27016_014EA,C27016_014MA,C27016_015EA,C27016_015MA,C27016_016MA,C27016_016EA,C27016_017MA,C27016_017EA,C27016_018MA,C27016_018EA,C27016_019EA,C27016_019MA,C27016_020EA,C27016_020MA,C27016_021MA,C27016_021EA,C27016_022MA,C27016_022EA,C27016_023EA,C27016_023MA,C27016_024MA,C27016_024EA,C27016_025EA,C27016_025MA,C27016_026EA,C27016_026MA,C27016_027EA,C27016_027MA,C27016_028EA,C27016_028MA,C27016_029EA,C27016_029MA,C27016_030MA,C27016_030EA,C27016_031EA,C27016_031MA,C27016_032EA,C27016_032MA,C27016_033EA,C27016_033MA,C27016_034MA,C27016_034EA,C27016_035EA,C27016_035MA,C27016_036EA,C27016_036MA,C27016_037MA,C27016_037EA,C27016_038EA,C27016_038MA,C27016_039MA,C27016_039EA,C27016_040EA,C27016_040MA,C27016_041MA,C27016_041EA,state
0400000US31,1811478,1768,369744,12680,124078,7794,114049,7540,10029,2026,202790,6447,124557,5151,78233,5288,42876,2512,41584,2536,1292,611,213908,11419,65377,5371,58492,5008,6885,1351,116260,7069,80524,5269,35736,3726,32271,2510,32064,2485,207,205,605816,13390,151803,6557,145552,6487,6251,1503,362292,8811,314989,8143,47303,3836,91721,3376,91442,3407,279,197,622010,11841,114806,4850,112881,4835,1925,635,421475,8152,402363,8305,19112,2732,85729,3589,85688,3594,41,68,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2744568,2322,655325,20517,220609,10627,174683,10162,45926,5901,374573,11784,181227,7798,193346,9029,60143,3651,56491,3632,3652,1310,358428,20072,102026,9288,81402,7632,20624,4233,205529,11353,125972,8341,79557,7018,50873,4329,49530,4104,1343,856,901765,28356,207469,10998,182958,10001,24511,4331,569087,17713,433619,14771,135468,8822,125209,5000,122705,4886,2504,829,829050,18321,121687,6456,116016,6408,5671,1603,567363,13325,512659,12228,54704,5435,140000,4718,139466,4736,534,337,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1280496,1395,175634,9812,44344,4663,41772,4508,2572,1013,105707,6078,67635,4518,38072,3652,25583,2233,25583,2233,0,185,121455,9537,31245,4186,29100,4185,2145,1042,66221,5272,42455,4911,23766,2729,23989,2532,23978,2533,11,18,402791,14265,92542,5981,88275,5937,4267,1182,244478,8808,200481,8199,43997,4319,65771,3958,65688,3941,83,117,580616,15314,97114,6004,96165,6010,949,453,403709,10257,380783,10123,22926,2654,79793,3794,79667,3734,126,201,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8714530,3341,1454624,28697,457179,14275,411553,14429,45626,5432,816257,16641,467236,13607,349021,12129,181188,6492,175964,6360,5224,1197,754135,24932,197105,10908,180135,10672,16970,3097,429815,16269,256986,12012,172829,10188,127215,5617,126088,5640,1127,605,2241044,32718,516511,13798,485810,13583,30701,3633,1349863,21652,1033499,17855,316364,13628,374670,8161,367573,7859,7097,1740,4264727,35454,825713,13769,809330,13561,16383,2595,2876984,22836,2687882,22674,189102,8535,562030,8373,555994,8347,6036,1686,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,2039635,1849,631163,15477,207416,7884,185568,7779,21848,3350,361192,9458,203273,8250,157919,7555,62555,3328,60523,3080,2032,712,255392,12660,67630,5112,62763,5147,4867,1449,144376,8387,94989,6745,49387,4430,43386,3362,42593,3284,793,493,585363,16467,139076,6519,129142,6718,9934,2300,350338,11570,261767,10441,88571,7129,95949,4038,94843,4074,1106,530,567717,16163,88518,5825,82332,5854,6186,1607,379493,11870,341736,10458,37757,5071,99706,3998,98862,4015,844,746,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,19118274,6141,4355616,51157,1308860,22694,1239744,23420,69116,6813,2514629,33190,1893096,27739,621533,18442,532127,10040,522209,10219,9918,1846,1919854,35035,465653,14771,441305,14213,24348,3158,1120750,24454,816761,19901,303989,12348,333451,9750,330417,9431,3034,1150,5205370,51465,1093639,20433,1049286,20693,44353,4691,3290188,35314,2693480,29212,596708,16580,821543,10725,813569,10425,7974,1570,7637434,59147,1298298,21420,1271957,21143,26341,3250,5297138,42101,4956075,39452,341063,10529,1041998,11009,1035662,11224,6336,1445,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,9519916,5145,2506017,35633,806791,19158,739439,17476,67352,6699,1444359,20609,807935,15830,636424,17354,254867,7430,251295,7197,3572,1208,1194325,32899,299861,14370,276292,14193,23569,3880,692838,19627,445836,14548,247002,11819,201626,7768,200322,7837,1304,681,2947829,40871,643541,16143,603587,15493,39954,3880,1837619,28466,1483564,24481,354055,13616,466669,9189,465214,9082,1455,527,2871745,35972,495793,12831,486432,12770,9361,2160,1934545,24838,1818265,23211,116280,7351,441407,9748,439753,9530,1654,717,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,694757,972,126322,8015,30559,3741,27355,3503,3204,901,78878,4726,56076,4374,22802,2885,16885,1487,16745,1465,140,121,65580,5604,18137,2407,15869,2370,2268,906,33600,3382,25029,2960,8571,1338,13843,1555,13825,1561,18,24,225893,7678,58076,3404,52292,3527,5784,1683,136266,5525,116227,5378,20039,2803,31551,2149,31537,2147,14,25,276962,7307,51948,3409,50632,3435,1316,725,190846,4983,182635,5063,8211,1255,34168,1938,34154,1942,14,22,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,11241619,5089,2600367,43802,831868,20643,777571,20052,54297,5687,1501841,25138,1036061,19365,465780,12460,266658,7439,263200,7376,3458,1002,1262926,27207,318485,12304,286482,11690,32003,4559,698136,16025,502315,13935,195821,7685,246305,7901,244789,7808,1516,785,3644937,39302,805973,17285,767378,17369,38595,4347,2180667,25580,1867387,24528,313280,10773,658297,11326,656251,11516,2046,756,3733389,39234,644493,13531,632093,13290,12400,2061,2578924,29761,2450390,27821,128534,7210,509972,8648,508468,8661,1504,680,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3724266,2501,944619,17468,323730,9888,287594,9995,36136,3295,522273,10821,290603,8633,231670,7147,98616,3652,96459,3666,2157,650,511301,14790,146892,7141,129386,6679,17506,2405,284759,8570,179658,5415,105101,5723,79650,3992,79347,3951,303,182,1197574,19444,287664,8752,256966,9324,30698,3076,729415,11409,568333,10383,161082,6278,180495,5417,179400,5327,1095,504,1070772,16945,171993,7028,162844,6758,9149,1531,729198,11818,663704,11520,65494,4591,169581,5431,169429,5438,152,111,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3850959,2328,944282,21609,261087,10593,246737,10160,14350,2486,582764,14934,361611,13996,221153,9563,100431,4503,99090,4429,1341,543,476993,16610,123927,8548,112816,8491,11111,2876,275934,10093,179217,9299,96717,6334,77132,4261,76952,4245,180,138,1182359,28206,261383,10006,243413,10372,17970,3583,715276,18279,573878,15831,141398,8031,205700,7220,205020,7233,680,546,1247325,22401,195796,8384,190818,8480,4978,1264,840711,15534,783121,15398,57590,5364,210818,6783,210504,6818,314,274,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,12348919,4085,2490895,42813,733533,19903,678539,19147,54994,5405,1421480,25457,1013927,18433,407553,14974,335882,7615,330234,7465,5648,1320,1347682,27862,334355,13408,304527,12150,29828,4595,708653,15977,521570,14295,187083,8800,304674,8066,303080,7913,1594,544,3885592,39493,825686,16577,786671,16225,39015,3751,2340308,26836,2020559,27031,319749,10047,719598,9726,717643,9742,1955,587,4624750,36170,772322,14744,752406,14059,19916,3672,3201566,27302,3057796,24820,143770,7695,650862,10111,648186,9878,2676,905,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,1008820,1929,210037,9885,60691,3865,56280,3808,4411,1751,122843,6891,84637,5366,38206,4389,26503,2478,26304,2494,199,243,92625,8681,23196,3543,21506,3385,1690,729,51833,5330,35203,4001,16630,2987,17596,1995,17489,2000,107,126,290636,13727,58810,5037,54681,4839,4129,1303,181571,9342,148244,8089,33327,3749,50255,3220,50034,3228,221,217,415522,12667,66003,4257,64974,4198,1029,716,288705,9210,269989,8785,18716,2883,60814,3365,60814,3365,0,210,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4618052,3690,1229512,24528,390107,12463,360489,13008,29618,4098,704623,14636,408288,11517,296335,9434,134782,5518,133489,5499,1293,453,625407,22128,159440,9159,141094,8565,18346,3647,364871,14073,242685,10435,122186,8877,101096,4955,100366,4936,730,466,1434157,30473,305047,11537,286378,11319,18669,3164,892700,20487,718688,19133,174012,8289,236410,7207,235362,7116,1048,607,1328976,28076,208059,9944,202839,9923,5220,1288,885546,20051,819285,18731,66261,5515,235371,7064,234525,6987,846,457,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,812565,1436,180807,8072,59508,4253,54530,4120,4978,1357,99266,5135,62972,3949,36294,3082,22033,2086,21715,2087,318,363,90941,7024,24126,3486,21159,3134,2967,1184,50850,4038,38215,3293,12635,1736,15965,1718,15847,1714,118,173,302735,10646,81215,4608,77293,4638,3922,1018,181124,6627,157645,6112,23479,2914,40396,2225,40268,2236,128,126,238082,8150,38150,2975,37082,2919,1068,526,160320,5613,153619,5457,6701,1341,39612,2620,39604,2619,8,18,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,6319625,3664,1667036,28688,543421,12349,502481,12038,40940,4804,948107,19585,586225,14572,361882,11719,175508,5691,173609,5758,1899,618,807932,28621,198778,11239,184868,11000,13910,3050,465708,18021,312883,13182,152825,9379,143446,5652,142519,5660,927,466,2013870,28752,426615,12001,406059,12026,20556,3714,1267982,19156,1061126,17784,206856,9129,319273,7241,317819,7221,1454,843,1830787,30190,299253,11574,290802,11818,8451,2282,1248251,20250,1177250,19202,71001,5861,283283,7905,282854,7906,429,224,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,25775809,8140,6689421,78950,2471973,37607,2101400,36219,370573,13114,3653700,46130,1670050,27035,1983650,33352,563748,10096,538646,9798,25102,2770,3265199,63315,980648,27593,806117,27171,174531,9698,1897685,39336,1017434,26219,880251,23147,386866,10609,380088,10510,6778,1890,7494947,76765,1891755,34885,1637594,32510,254161,14905,4689895,45467,3331754,38934,1358141,26088,913297,17161,898330,16995,14967,2135,8326242,58073,1608400,27488,1529936,25513,78464,7020,5699552,38941,5139610,37416,559942,18266,1018290,15372,1007208,15106,11082,2765,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2847855,2570,554399,19079,205919,9855,167917,10281,38002,5133,311276,11414,193038,7938,118238,7886,37204,2947,36613,2916,591,433,370230,15644,139448,8414,122552,8225,16896,3330,197388,8393,137761,7025,59627,5476,33394,2747,33126,2733,268,225,1049437,24715,355070,12106,332533,11506,22537,3493,597018,14105,501903,12474,95115,6336,97349,4474,96761,4421,588,486,873789,18577,182762,8120,175871,8149,6891,1542,580151,12168,539477,12366,40674,4093,110876,4171,110222,4179,654,450,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,602380,531,116432,6534,29224,3320,28133,3076,1091,770,70265,3633,60681,3583,9584,2152,16943,1979,16781,1984,162,144,64303,4583,15555,2073,15066,2051,489,325,34663,2926,28319,2629,6344,1069,14085,1330,14068,1335,17,30,195074,9006,42003,3253,40515,3305,1488,846,120260,5804,105068,5188,15192,2237,32811,2077,32762,2066,49,75,226571,7310,35343,2778,34529,2702,814,565,155709,5105,146504,5112,9205,1354,35519,2333,35489,2331,30,40,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,7942760,5384,1416667,30878,429888,14991,395891,14160,33997,4272,830954,18466,500719,12672,330235,12024,155825,4906,152614,4893,3211,863,773169,22364,209422,9929,191020,9372,18402,3321,441437,14912,292553,12341,148884,8872,122310,4820,120970,4725,1340,766,2265273,34653,534472,15534,501196,15209,33276,3470,1407517,24623,1148467,21053,259050,11512,323284,7372,319263,7283,4021,1489,3487651,33751,662182,13698,649469,13597,12713,1941,2347278,24131,2213038,23802,134240,8196,478191,7848,474983,8067,3208,1014,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,6800241,4796,1401123,32508,427795,15237,397061,15753,30734,4392,839729,19055,497259,15142,342470,11667,133599,5222,130701,5149,2898,1082,714284,22831,198515,10505,182062,10018,16453,3012,407894,14689,264748,11695,143146,8208,107875,5313,107326,5236,549,490,2012261,34153,478451,14932,446621,14244,31830,4456,1217867,21684,971957,18610,245910,11803,315943,8143,313639,8131,2304,840,2672573,28314,461875,12596,448963,11983,12912,2467,1837668,19519,1713424,19858,124244,7778,373030,7696,371485,7778,1545,724,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1797293,2060,488709,15454,136705,7434,129713,7121,6992,2068,289496,9608,184601,8783,104895,5378,62508,4173,62169,4110,339,245,223449,9484,43962,3963,41178,3801,2784,1057,127205,6464,83215,5798,43990,3309,52282,3754,52139,3741,143,209,587623,12516,118410,6256,110944,6387,7466,2340,346374,9280,284548,8823,61826,4894,122839,4455,122839,4455,0,190,497512,15668,71370,5517,69478,5473,1892,663,352809,11009,330752,10583,22057,2550,73333,3468,73163,3458,170,275,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5591058,2707,1125561,19226,345249,10842,318835,10709,26414,3358,640927,11704,461355,10753,179572,6538,139385,4879,138246,4849,1139,392,619813,16305,164633,7729,153545,7579,11088,2322,337784,10197,255727,9391,82057,4734,117396,4690,117346,4683,50,53,1849995,24172,424364,11016,408836,10729,15528,2360,1118057,15642,984338,15451,133719,5764,307574,7612,307137,7551,437,255,1995689,22637,349284,9846,342114,9835,7170,1435,1390378,14299,1334901,14222,55477,3782,256027,6982,255126,6986,901,468,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,567313,947,95944,7359,27358,3613,25411,3791,1947,799,57728,4875,34016,4193,23712,2848,10858,1602,10790,1602,68,108,60348,6429,17008,3126,16157,3006,851,480,32430,3447,21360,2818,11070,2058,10910,1738,10859,1728,51,86,192136,9922,55695,4136,52282,3965,3413,1093,110723,6452,90158,5451,20565,3007,25718,1920,25718,1920,0,193,218885,7732,37828,3632,36465,3574,1363,724,153150,5464,140019,5221,13131,2058,27907,1739,27787,1762,120,171,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3580722,2172,2094404,23593,554335,8921,537444,9649,16891,2950,1197772,16974,1080207,16416,117565,7320,342297,6662,339274,6551,3023,1080,561528,19122,107467,7575,101620,7181,5847,1831,351133,13947,313073,12564,38060,4144,102928,4999,102183,4935,745,430,664482,21427,107593,6926,103627,6980,3966,1250,448012,15320,412312,14321,35700,4164,108877,5575,108306,5555,571,364,260308,11953,39012,4239,38577,4190,435,375,183242,8985,177236,8666,6006,1380,38054,3225,37908,3214,146,175,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
