GEO_ID,B05009_001E,B05009_001M,B05009_002E,B05009_002M,B05009_003E,B05009_003M,B05009_004E,B05009_004M,B05009_005E,B05009_005M,B05009_006E,B05009_006M,B05009_007E,B05009_007M,B05009_008E,B05009_008M,B05009_009E,B05009_009M,B05009_010E,B05009_010M,B05009_011E,B05009_011M,B05009_012E,B05009_012M,B05009_013E,B05009_013M,B05009_014E,B05009_014M,B05009_015E,B05009_015M,B05009_016E,B05009_016M,B05009_017E,B05009_017M,B05009_018E,B05009_018M,B05009_019E,B05009_019M,B05009_020E,B05009_020M,B05009_021E,B05009_021M,B05009_022E,B05009_022M,B05009_023E,B05009_023M,B05009_024E,B05009_024M,B05009_025E,B05009_025M,B05009_026E,B05009_026M,B05009_027E,B05009_027M,B05009_028E,B05009_028M,B05009_029E,B05009_029M,B05009_030E,B05009_030M,B05009_031E,B05009_031M,B05009_032E,B05009_032M,B05009_033E,B05009_033M,B05009_034E,B05009_034M,B05009_035E,B05009_035M,B05009_036E,B05009_036M,B05009_037E,B05009_037M,NAME,B05009_001MA,B05009_001EA,B05009_002MA,B05009_002EA,B05009_003EA,B05009_003MA,B05009_004MA,B05009_004EA,B05009_005MA,B05009_005EA,B05009_006MA,B05009_006EA,B05009_007EA,B05009_007MA,B05009_008EA,B05009_008MA,B05009_009EA,B05009_009MA,B05009_010MA,B05009_010EA,B05009_011EA,B05009_011MA,B05009_012EA,B05009_012MA,B05009_013MA,B05009_013EA,B05009_014EA,B05009_014MA,B05009_015MA,B05009_015EA,B05009_016MA,B05009_016EA,B05009_017EA,B05009_017MA,B05009_018MA,B05009_018EA,B05009_019EA,B05009_019MA,B05009_020EA,B05009_020MA,B05009_021MA,B05009_021EA,B05009_022EA,B05009_022MA,B05009_023EA,B05009_023MA,B05009_024MA,B05009_024EA,B05009_025EA,B05009_025MA,B05009_026MA,B05009_026EA,B05009_027MA,B05009_027EA,B05009_028MA,B05009_028EA,B05009_029MA,B05009_029EA,B05009_030EA,B05009_030MA,B05009_031EA,B05009_031MA,B05009_032MA,B05009_032EA,B05009_033EA,B05009_033MA,B05009_034EA,B05009_034MA,B05009_035EA,B05009_035MA,B05009_036EA,B05009_036MA,B05009_037EA,B05009_037MA,state
0400000US35,483883,3305,161028,3202,86949,4701,86086,4709,863,567,62663,4166,11224,2054,10620,2022,604,487,13062,2394,13005,2405,57,103,74033,4599,73820,4605,213,224,65435,4190,8598,1834,8435,1815,163,211,322855,4088,186230,6332,176601,5688,9629,2026,127480,5787,36280,4796,28887,4241,7393,1674,22470,3519,20909,3268,1561,971,135904,6398,132567,6396,3337,1365,116405,6521,19499,3866,16335,3358,3164,1345,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,4047901,8465,1347838,9819,857935,13073,837518,13350,20417,2883,506196,9414,241342,9148,223239,9040,18103,2809,110397,7438,109525,7356,872,645,485886,9609,475428,9731,10458,1881,346596,9403,139290,6832,129997,6526,9293,1884,2700063,10547,1730662,17244,1611300,17615,119362,6565,1073593,15497,480223,14396,376263,13270,103960,6754,176846,9330,170079,9287,6767,1305,962946,15085,903103,15643,59843,4843,652365,14535,310581,11043,255135,10453,55446,4938,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2158352,8924,708285,7585,431183,8624,424779,8653,6404,1138,326490,7530,68195,4992,63009,4910,5186,937,36498,4416,36100,4385,398,382,275265,9154,273916,9102,1349,655,234469,7795,40796,4520,39531,4362,1265,637,1450067,9700,900052,12610,865489,11925,34563,3626,725368,10829,121362,6830,92518,6436,28844,3545,53322,4933,51206,4979,2116,787,547425,11911,534963,12094,12462,2588,476667,11637,70758,6785,59824,6001,10934,2516,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,155436,1782,55400,1965,40073,2040,39974,2048,99,129,38340,2019,680,414,581,359,99,129,1053,435,1053,435,0,149,15327,2233,14940,2138,387,621,14532,2143,795,695,408,361,387,621,100036,2358,72581,3560,71443,3483,1138,593,68521,3481,1865,1050,1093,885,772,559,2195,754,2011,715,184,153,27455,3099,27304,3106,151,197,26439,3116,1016,621,933,610,83,155,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,2507239,8614,808575,7340,491749,8751,486367,9184,5382,1915,431989,7750,39528,4299,35365,4397,4163,1803,20232,2290,19965,2304,267,248,316424,10161,315915,10183,509,385,303012,9601,13412,2714,13107,2696,305,338,1698664,10574,1095305,14616,1070561,14725,24744,2783,998395,14500,59013,5229,42147,4288,16866,2706,37897,4319,36041,4358,1856,721,601840,14372,596980,14537,4860,1285,577702,13909,24138,3607,20526,3330,3612,1282,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,886771,4140,302900,3819,190032,4745,188098,4782,1934,740,158018,4429,19967,2191,18744,2011,1223,625,12047,2197,11594,2153,453,429,112090,4128,111324,4043,766,455,101670,3900,10420,1972,9654,1881,766,455,583871,4355,379048,8119,367882,8008,11166,1951,322177,8321,37402,3311,27738,2968,9664,1869,19469,3040,18519,2974,950,542,203981,7637,201140,7550,2841,864,187075,7289,16906,2369,14586,2042,2320,835,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,816446,4143,263814,4788,184251,5716,182616,5667,1635,550,133008,5727,32986,3918,31874,3834,1112,466,18257,2420,17855,2405,402,317,79215,5532,78503,5506,712,541,68374,4898,10841,2235,10178,2207,663,540,552632,5263,377587,9180,359047,9105,18540,3015,276345,8553,70889,5603,55701,4945,15188,2781,30353,3944,29513,3996,840,465,173926,8321,169840,8408,4086,1373,143170,7205,30756,4170,26982,3987,3774,1375,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,2583707,7656,835560,6290,526783,7864,519202,7957,7581,1220,441253,8264,52047,4484,45701,4426,6346,1109,33483,3477,33263,3485,220,282,307562,8279,305799,8320,1763,869,282335,8330,25227,3346,23850,3091,1377,832,1748147,7661,1152282,13475,1118747,13710,33535,3431,1001039,12728,91576,5459,67758,4687,23818,3157,59667,5018,57020,4946,2647,808,593206,12169,580214,11933,12992,2597,546889,11862,46317,5778,35167,4523,11150,2386,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,202845,2836,64268,2213,35795,2820,35158,2811,637,439,25521,2455,4775,1325,4179,1363,596,436,5499,1608,5499,1608,0,210,28320,2820,27969,2795,351,300,22733,2664,5587,1713,5343,1667,244,259,138577,2857,83555,4080,79718,4155,3837,1326,59257,3862,14025,2407,11366,1969,2659,983,10273,2318,9821,2196,452,487,54694,4485,51994,4464,2700,1043,41662,4273,13032,2354,10806,2406,2226,869,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1007780,6287,334061,5180,186641,8097,184394,7984,2247,918,158521,6974,17828,2974,16121,2731,1707,710,10292,2121,10292,2121,0,204,146990,7236,146847,7257,143,229,138982,6872,8008,1695,7898,1744,110,223,673719,5986,400080,10944,389877,10604,10203,2003,352782,9331,29911,4244,22101,3449,7810,1902,17387,2604,16348,2532,1039,581,273188,9851,269289,9813,3899,1581,260020,9464,13168,2771,11245,2479,1923,858,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,197110,1884,68418,1797,45094,2179,44484,2127,610,399,41449,2130,1704,638,1134,530,570,372,1941,613,1941,613,0,155,23229,2050,23117,2053,112,115,22674,1963,555,372,496,367,59,60,128692,1694,86932,3185,84790,3094,2142,882,81187,3254,3128,1045,1416,721,1712,889,2617,1032,2521,1025,96,138,40923,3267,40224,3263,699,727,39936,3293,987,981,426,369,561,705,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1403402,6547,464089,6556,272769,7449,269758,7297,3011,1273,228136,6832,30873,3478,28689,3213,2184,1122,13760,2442,13760,2442,0,203,191032,8124,189790,7983,1242,632,177793,7624,13239,2613,12325,2411,914,524,939313,7815,597443,12251,581669,11977,15774,2753,524805,11058,47145,5259,35575,4751,11570,2625,25493,3413,24433,3294,1060,566,340960,12461,335823,12288,5137,1406,322348,12348,18612,3231,14593,2669,4019,1280,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,6694656,14831,2250326,13664,1422787,20312,1394613,20658,28174,3995,857195,18453,351800,12679,327051,11970,24749,3642,213792,10729,211327,10875,2465,1222,825690,18395,817141,18879,8549,1989,648497,18387,177193,9425,169407,9262,7786,1921,4444330,16081,2880744,27636,2693214,28042,187530,9442,1732807,23742,784373,18357,620110,17880,164263,8757,363564,13376,346929,12629,16635,3078,1557256,25173,1498320,26061,58936,5272,1174178,25126,383078,16687,327497,16012,55581,5273,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,866837,4105,300376,3533,246496,4656,244921,4770,1575,853,207695,4455,20719,2810,19813,2690,906,603,18082,2279,17836,2240,246,287,53750,4046,53580,4032,170,181,43215,3678,10535,2615,10439,2628,96,124,566461,4417,452008,7327,439078,7663,12930,2485,376804,8208,45078,4471,34507,3828,10571,2240,30126,3526,29471,3380,655,421,114006,7635,109722,7347,4284,1872,95340,6673,18666,3649,14928,3090,3738,1785,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,119176,1294,36227,1415,24577,1812,24136,1659,441,472,21995,1731,1357,803,935,519,422,470,1225,562,1225,562,0,151,11516,1641,11516,1641,0,151,11063,1612,453,439,453,439,0,151,82949,1732,54643,2841,52941,2788,1702,625,49870,2911,1721,690,1260,572,461,330,3052,1082,2913,1062,139,139,27701,2721,27365,2693,336,214,27334,2678,367,310,208,238,159,193,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,1776567,6692,594885,6128,396092,7718,389568,7647,6524,1227,287445,7911,69693,4991,64457,4606,5236,1107,38954,3965,38384,3968,570,411,197678,7364,195931,7506,1747,824,170466,7385,27212,3518,25662,3574,1550,747,1181682,7880,808781,12527,770083,12698,38698,3693,608135,12437,134798,6651,102170,6101,32628,3156,65848,5497,63441,5444,2407,822,371783,11887,362732,11482,9051,1891,325803,11210,45980,4678,38354,4178,7626,1716,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1522782,4994,510456,5293,355599,7280,348438,7524,7161,1615,240202,7501,74087,5144,67988,4953,6099,1591,41310,4179,40817,4194,493,289,153902,7285,152426,7339,1476,795,121169,5811,32733,3773,31455,3670,1278,717,1012326,6046,703021,10997,662000,11309,41021,4893,478622,11304,147491,8354,115825,7100,31666,4146,76908,6060,72123,5808,4785,2005,307381,10541,297517,10838,9864,1616,246464,9910,60917,5787,52302,5528,8615,1535,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,353026,3073,113442,2311,68864,4097,68460,4108,404,337,65994,4219,1437,494,1033,464,404,337,1433,634,1433,634,0,190,44490,3492,44490,3492,0,190,43961,3534,529,372,529,372,0,190,239584,3288,152787,4948,151067,4931,1720,566,147533,5085,1843,731,869,482,974,513,3411,1252,2969,1196,442,403,86751,5718,86018,5785,733,424,85886,5683,865,687,562,624,303,217,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1252861,4342,402115,4062,270570,6033,267373,6007,3197,1052,229535,5136,25260,3245,22594,2935,2666,1021,15775,2216,15758,2216,17,30,131040,5276,130552,5322,488,407,121227,5206,9813,1574,9325,1587,488,407,850746,4942,587586,8454,571824,7913,15762,2537,519217,8289,43369,4451,32696,3712,10673,2315,25000,3020,24006,2918,994,386,262374,8457,257581,8355,4793,1472,243461,8131,18913,3150,15787,3226,3126,1044,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,133551,2120,45610,1648,33673,2336,33519,2319,154,179,30394,2176,1378,551,1378,551,0,193,1901,749,1870,752,31,59,11937,1903,11937,1903,0,193,11506,1863,431,341,431,341,0,193,87941,2546,61358,3633,60240,3521,1118,598,56669,3718,2001,835,1566,700,435,326,2688,1016,2630,1032,58,95,26391,3413,26348,3404,43,83,24207,3128,2184,1253,2141,1209,43,83,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,775685,3972,234072,3280,91325,4689,91075,4653,250,260,86929,4328,1390,636,1140,613,250,260,3006,1051,3006,1051,0,225,142747,4793,142578,4783,169,165,138598,4915,4149,1228,3980,1189,169,165,541613,4607,246780,8592,245136,8774,1644,817,235462,8760,3989,1339,2631,1149,1358,726,7329,1795,7043,1819,286,342,294463,8866,292847,8895,1616,702,284933,9184,9530,2376,8022,2156,1508,696,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
