GEO_ID,B19037A_001E,B19037A_001M,B19037A_002E,B19037A_002M,B19037A_003E,B19037A_003M,B19037A_004E,B19037A_004M,B19037A_005E,B19037A_005M,B19037A_006E,B19037A_006M,B19037A_007E,B19037A_007M,B19037A_008E,B19037A_008M,B19037A_009E,B19037A_009M,B19037A_010E,B19037A_010M,B19037A_011E,B19037A_011M,B19037A_012E,B19037A_012M,B19037A_013E,B19037A_013M,B19037A_014E,B19037A_014M,B19037A_015E,B19037A_015M,B19037A_016E,B19037A_016M,B19037A_017E,B19037A_017M,B19037A_018E,B19037A_018M,B19037A_019E,B19037A_019M,B19037A_020E,B19037A_020M,B19037A_021E,B19037A_021M,B19037A_022E,B19037A_022M,B19037A_023E,B19037A_023M,B19037A_024E,B19037A_024M,B19037A_025E,B19037A_025M,B19037A_026E,B19037A_026M,B19037A_027E,B19037A_027M,B19037A_028E,B19037A_028M,B19037A_029E,B19037A_029M,B19037A_030E,B19037A_030M,B19037A_031E,B19037A_031M,B19037A_032E,B19037A_032M,B19037A_033E,B19037A_033M,B19037A_034E,B19037A_034M,B19037A_035E,B19037A_035M,B19037A_036E,B19037A_036M,B19037A_037E,B19037A_037M,B19037A_038E,B19037A_038M,B19037A_039E,B19037A_039M,B19037A_040E,B19037A_040M,B19037A_041E,B19037A_041M,B19037A_042E,B19037A_042M,B19037A_043E,B19037A_043M,B19037A_044E,B19037A_044M,B19037A_045E,B19037A_045M,B19037A_046E,B19037A_046M,B19037A_047E,B19037A_047M,B19037A_048E,B19037A_048M,B19037A_049E,B19037A_049M,B19037A_050E,B19037A_050M,B19037A_051E,B19037A_051M,B19037A_052E,B19037A_052M,B19037A_053E,B19037A_053M,B19037A_054E,B19037A_054M,B19037A_055E,B19037A_055M,B19037A_056E,B19037A_056M,B19037A_057E,B19037A_057M,B19037A_058E,B19037A_058M,B19037A_059E,B19037A_059M,B19037A_060E,B19037A_060M,B19037A_061E,B19037A_061M,B19037A_062E,B19037A_062M,B19037A_063E,B19037A_063M,B19037A_064E,B19037A_064M,B19037A_065E,B19037A_065M,B19037A_066E,B19037A_066M,B19037A_067E,B19037A_067M,B19037A_068E,B19037A_068M,B19037A_069E,B19037A_069M,NAME,B19037A_001EA,B19037A_001MA,B19037A_002EA,B19037A_002MA,B19037A_003MA,B19037A_003EA,B19037A_004EA,B19037A_004MA,B19037A_005EA,B19037A_005MA,B19037A_006EA,B19037A_006MA,B19037A_007EA,B19037A_007MA,B19037A_008MA,B19037A_008EA,B19037A_009EA,B19037A_009MA,B19037A_010EA,B19037A_010MA,B19037A_011EA,B19037A_011MA,B19037A_012EA,B19037A_012MA,B19037A_013MA,B19037A_013EA,B19037A_014MA,B19037A_014EA,B19037A_015EA,B19037A_015MA,B19037A_016EA,B19037A_016MA,B19037A_017MA,B19037A_017EA,B19037A_018MA,B19037A_018EA,B19037A_019MA,B19037A_019EA,B19037A_020EA,B19037A_020MA,B19037A_021EA,B19037A_021MA,B19037A_022EA,B19037A_022MA,B19037A_023MA,B19037A_023EA,B19037A_024EA,B19037A_024MA,B19037A_025MA,B19037A_025EA,B19037A_026EA,B19037A_026MA,B19037A_027EA,B19037A_027MA,B19037A_028EA,B19037A_028MA,B19037A_029MA,B19037A_029EA,B19037A_030MA,B19037A_030EA,B19037A_031EA,B19037A_031MA,B19037A_032EA,B19037A_032MA,B19037A_033EA,B19037A_033MA,B19037A_034EA,B19037A_034MA,B19037A_035MA,B19037A_035EA,B19037A_036EA,B19037A_036MA,B19037A_037EA,B19037A_037MA,B19037A_038EA,B19037A_038MA,B19037A_039MA,B19037A_039EA,B19037A_040MA,B19037A_040EA,B19037A_041MA,B19037A_041EA,B19037A_042EA,B19037A_042MA,B19037A_043EA,B19037A_043MA,B19037A_044MA,B19037A_044EA,B19037A_045EA,B19037A_045MA,B19037A_046MA,B19037A_046EA,B19037A_047MA,B19037A_047EA,B19037A_048EA,B19037A_048MA,B19037A_049EA,B19037A_049MA,B19037A_050EA,B19037A_050MA,B19037A_051MA,B19037A_051EA,B19037A_052MA,B19037A_052EA,B19037A_053EA,B19037A_053MA,B19037A_054EA,B19037A_054MA,B19037A_055MA,B19037A_055EA,B19037A_056MA,B19037A_056EA,B19037A_057EA,B19037A_057MA,B19037A_058MA,B19037A_058EA,B19037A_059EA,B19037A_059MA,B19037A_060MA,B19037A_060EA,B19037A_061MA,B19037A_061EA,B19037A_062MA,B19037A_062EA,B19037A_063EA,B19037A_063MA,B19037A_064MA,B19037A_064EA,B19037A_065MA,B19037A_065EA,B19037A_066EA,B19037A_066MA,B19037A_067MA,B19037A_067EA,B19037A_068EA,B19037A_068MA,B19037A_069MA,B19037A_069EA,state
0400000US30,376248,3861,18584,2112,4131,1046,2616,957,1183,590,1535,645,1592,657,1704,784,694,322,522,330,755,368,1140,672,965,398,1181,768,535,471,0,165,20,36,11,23,107893,2824,4737,1125,5233,1353,5186,1288,6683,1389,5420,1172,5656,1308,4934,1004,6327,1317,5495,959,9658,1352,14882,2149,14090,1618,9629,1588,4002,966,3032,843,2929,719,151389,2319,10476,1665,7486,1202,6148,1234,6808,1081,6828,1125,7703,1325,5707,1009,7811,1305,6492,1074,13369,1615,19093,1922,18470,1583,14227,1561,7614,1224,6575,1199,6582,1358,98382,1894,7867,1173,8757,1275,8940,1079,9869,1360,5968,987,7170,1124,5638,970,5155,1046,4167,742,8369,1129,7679,1141,8519,1189,4323,1009,1478,501,1770,501,2713,676,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,662838,4257,37577,2470,6054,1324,3785,912,2962,751,4722,969,2415,723,3152,939,2741,872,2317,649,1528,559,2739,803,2411,674,2399,680,313,212,39,51,0,157,0,157,219231,3365,9144,1514,6422,1115,7873,1337,10066,1693,10368,1302,11029,1526,11109,1598,12182,1663,12200,1757,23735,2571,27345,2186,33027,2460,21790,1828,10489,1403,6678,1056,5774,965,246922,2903,11140,1421,7683,1030,7955,1004,8702,1057,9142,1342,10515,1257,8815,1306,11966,1309,12617,1404,19220,1838,30939,2076,38662,2218,26417,1599,14488,1337,14696,1355,13965,1405,159108,2305,9889,1118,15627,1526,13710,1157,12892,1597,11627,1219,10560,1177,9970,1316,8002,789,7353,902,14749,1443,16240,1397,11271,1249,6578,992,3608,709,2794,620,4238,760,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,744741,6423,20097,1844,3143,813,1372,565,1339,527,1973,799,1384,532,1697,693,1208,551,1314,521,932,407,2013,678,1420,512,1387,474,198,168,459,403,156,169,102,168,243357,5182,11851,1904,7659,1498,9695,1891,11013,1601,12520,1938,12252,1901,12568,2033,13084,2202,12790,1912,23557,2555,32692,3268,35076,2775,21337,2753,11203,1861,9552,1718,6508,1133,294543,5373,16549,1951,10769,1542,10777,1626,13052,1675,13055,1825,13631,1924,13309,2014,13332,2072,11539,1371,26200,2537,34919,2987,36241,2615,28759,2406,19213,1893,16947,2090,16251,1669,186744,3319,10374,1598,12986,1712,15466,1874,14105,1425,13189,1441,11755,1277,10280,1191,9704,1351,9169,1121,18191,1882,18405,2128,17935,1548,9837,1274,5976,1044,5108,871,4264,960,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,493720,4342,15712,1860,2535,874,1026,531,643,492,2366,1159,955,459,716,460,565,372,1305,687,844,448,1275,769,2004,869,831,550,509,485,51,84,45,74,42,75,136022,3260,5397,1446,3397,1073,2932,929,4152,1132,2685,781,5200,1120,5864,1147,6360,1410,5099,1254,13128,1937,20050,2380,23115,2672,16790,1626,8800,1292,7388,1139,5665,1263,222336,2890,9185,1751,7123,1469,5967,996,7701,1263,6822,1207,6462,1183,7775,1453,8536,1460,7725,1218,15436,1721,23517,2024,34425,2333,26997,2015,18276,1708,19654,2067,16735,1810,119650,1949,5234,950,8262,1050,10458,1279,8561,1259,9291,1445,7403,1137,6564,1085,6670,1154,6301,1195,8606,1180,12151,1360,12828,1435,6333,1158,3817,643,3498,769,3673,730,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2285935,11106,26384,2284,3473,944,1390,564,1511,709,2010,678,2030,718,2256,843,2094,690,862,446,638,252,2575,801,2714,712,2109,646,1533,665,565,408,322,434,302,185,622130,8441,22192,2732,14021,2269,16487,2518,16468,2245,16975,2520,19434,2577,20566,2607,20163,1886,20981,2377,44858,3996,66998,4820,90086,4932,73777,4296,53461,3405,62864,3411,62799,2817,1001971,6858,38479,3036,25461,2267,21952,2374,25790,2366,22288,2071,26545,2130,27415,2649,26905,2737,24197,2214,64169,3640,86408,4368,139150,4945,120938,5312,87960,4593,113534,4600,150780,5203,635450,5881,36385,3090,42662,2830,47417,3049,42475,3264,37367,2666,35686,2658,35444,2570,29590,2382,30979,2766,48161,2751,57252,3301,67626,3491,41634,2740,24099,1907,27823,2431,30850,2296,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,601789,6551,27267,2778,5309,1185,2427,846,3682,1286,2916,942,1176,549,1864,746,2016,737,1908,731,737,540,1434,840,1852,798,1164,607,606,413,146,221,30,61,0,195,177672,4523,13389,1873,11084,1696,9251,1888,11630,1928,9198,1669,8373,1677,8056,1624,11672,1639,7288,1665,13412,2209,19951,2022,23545,2145,13486,1553,5952,1056,7579,1629,3806,941,232119,4107,18775,2420,13102,1846,10777,1695,11630,1678,7882,1192,11788,1689,10449,1687,9106,1399,8068,1249,19285,2153,23031,2306,31065,2760,19787,2290,13258,1734,12302,1845,11814,1311,164731,3285,13172,1725,13165,1746,15213,1646,13773,1875,12074,1666,10615,1627,8527,1342,9018,1278,8453,1204,12343,1528,13619,1606,14063,1627,7232,1154,4755,951,4661,1005,4048,824,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,5043946,16363,120298,4389,21787,2227,12754,1850,8813,1318,7428,1397,6980,1219,8937,1591,6786,1354,5763,1185,4526,1069,8518,1644,8809,1402,8829,1572,4808,1095,2915,836,1914,793,731,450,1496047,12013,69426,3996,42298,3508,44819,3401,48371,3977,50659,3902,58958,4261,58875,4354,56486,3714,49513,3809,110686,5046,152043,6428,214962,7544,167260,5671,99575,4276,123848,5775,148268,6097,2068846,10942,113710,5556,63006,3544,65903,4227,68744,4229,64446,4474,69538,3554,66222,3609,75453,4840,66920,3884,147506,5984,198092,6164,279191,7343,223979,6017,156550,6542,179569,5644,230017,6853,1358755,8079,102694,5261,108824,4746,108826,4331,103478,5403,92131,3993,84721,4829,70114,3522,64934,3281,56268,3784,98933,3967,116245,4534,118965,4462,76055,4030,44509,2449,49229,2730,62829,3639,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2733759,13688,112871,4791,23210,2522,10641,2120,8413,1579,10968,1732,9724,1887,7926,1183,7611,1534,6359,1506,5382,1291,8815,1770,7596,1636,3822,1139,1674,811,265,225,249,203,216,260,848648,9994,43737,3383,26763,2524,32795,3141,40240,3339,39902,3546,50587,3933,43026,3807,43749,3673,40637,3458,80951,4717,102531,4987,128822,5607,72540,4128,36093,2982,35818,2645,30457,2514,1065966,9193,65229,4205,47759,2258,42206,3188,40941,3078,42638,3247,49582,3089,45503,3491,47218,3845,46829,3330,90058,4635,111199,4682,150338,6343,97460,4811,56491,3401,62003,3343,70512,4139,706274,6313,46690,3194,60714,3763,67186,3575,57606,3121,54055,3414,49918,3005,43896,2762,38741,2821,33624,2660,59360,3046,56768,3074,56098,2694,33414,2352,15001,1447,15917,1824,17286,1779,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,274583,2850,25750,1868,4708,1132,2243,699,1623,759,1883,922,2518,887,1527,636,1309,695,1372,789,628,324,2070,781,1660,645,2880,1016,313,260,395,307,621,487,0,149,86084,2282,1700,500,1240,453,1999,713,2383,837,3093,819,4195,992,3558,944,5587,1270,3173,820,8058,1375,10908,1493,17263,1871,9637,1276,4525,989,4956,903,3809,1020,98792,1926,4771,1018,2480,575,1811,524,3447,970,3146,778,4182,857,3735,760,4513,754,4060,893,7456,1165,10743,1084,16582,1742,12185,1372,6991,1032,5973,990,6717,1066,63957,1139,5036,765,6488,1064,5077,723,5593,988,4661,771,4559,845,3734,780,3110,704,3164,689,4482,822,4901,771,5263,677,3058,649,1524,405,1733,495,1574,457,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,3841759,12580,146936,5394,28719,2702,16416,1950,13065,2117,13037,1705,12570,1417,13583,1978,8861,1521,8990,1549,5539,1231,9696,1518,8033,1611,5306,1223,1664,697,778,425,487,280,192,262,1151816,9613,68406,4020,44939,3421,44990,3102,53391,3865,51583,3585,56651,3785,53685,3415,58490,4057,51907,3752,104239,4801,145321,5891,172054,6548,107836,4476,56894,3343,45338,3030,36092,2915,1556790,7601,97177,5062,56600,4000,58465,3344,63504,4408,62382,3795,66935,3876,62094,2989,68944,3380,66268,3667,129110,4931,174179,5895,225517,6440,154764,5291,93469,4408,92931,3381,84451,3757,986217,6209,59045,3035,76988,3803,92588,3677,92088,3207,79853,3555,78768,3917,66818,3629,58414,3336,51721,2598,81834,3422,82724,3708,76599,3237,36777,2782,19174,1987,16075,1447,16751,1566,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1124889,6580,57925,3166,10262,1724,5312,1139,4963,946,5145,1067,4825,1092,3910,877,2794,628,3166,720,2497,637,4022,917,6733,1344,2840,790,945,441,276,211,140,121,95,135,350059,4932,19715,1658,13394,1436,15226,1741,16283,1820,17318,2084,23279,2143,19008,1961,21216,1840,17576,1750,30373,2580,43461,2747,48798,2637,29344,2171,13806,1772,11087,1407,10175,1156,422728,4338,26293,1840,18016,1541,17823,1704,18033,1656,18481,1709,19660,1738,19319,1890,21071,1854,16635,1444,35565,2039,48810,2580,55948,2797,43220,2443,22032,1792,21618,1855,20204,1955,294177,3212,20436,1720,28087,1895,26544,2001,24694,1963,23365,1787,19563,1589,19418,1818,15550,1336,13400,1388,23576,1621,24877,2048,24302,1707,11145,1367,6667,1037,6293,860,6260,784,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1359882,8319,53146,3462,11875,1687,6087,1276,6241,1390,5063,1122,3407,942,4009,1279,3228,964,2819,922,2278,778,3368,870,2496,878,1624,725,378,261,190,179,29,50,54,82,420759,6197,25730,2982,14924,2083,18325,2962,21017,2122,21199,2594,22808,2530,20470,2880,20235,2323,21455,2278,35624,2627,48769,3363,63321,3563,36979,2371,20104,2311,15792,1670,14007,2034,531965,5257,35307,3312,23896,2281,18781,2261,24120,2610,21565,2397,24540,2466,23150,2168,24683,2386,21050,2295,42303,3106,61087,3797,72764,3585,54301,3051,29071,2083,27800,2358,27547,2617,354012,4165,22054,2547,28744,2299,30466,3058,27400,2292,27074,2373,24861,2711,22207,2332,18266,1980,16582,1731,27435,2354,33909,2361,33142,2812,18132,1862,9141,1243,7317,1045,7282,889,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,4192523,13575,113343,4653,22746,2348,10665,1719,9684,1432,10263,1660,7598,1489,8558,1281,7489,1305,6561,1233,3977,812,10151,1466,6810,1162,5465,1117,1963,576,794,394,428,235,191,153,1178135,9840,55592,4161,38543,3154,34528,3006,42483,2910,44573,3605,54129,3743,52259,3522,52513,3397,53414,3796,111712,4703,147241,5899,191891,5569,119942,4962,68738,3600,60123,3488,50454,3362,1724510,8634,84994,4573,58363,3138,55979,3181,62612,4077,65146,3470,71507,4122,65069,3653,71446,4236,66785,3255,142308,5118,192194,5864,253471,6830,183667,5529,112749,3901,116694,4026,121526,4103,1176535,7961,71984,3175,104002,3661,123919,4661,101475,3634,93889,4057,81930,3267,71346,3367,62291,3023,56402,3062,92653,3432,97044,3815,92273,3505,50537,2883,24994,1978,26192,2018,25604,1845,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,344478,4050,9039,1336,1604,793,736,422,880,641,839,503,1112,609,232,199,403,333,245,279,155,232,670,382,715,351,773,465,482,417,123,163,70,116,0,210,96133,3234,5172,1335,3165,978,3197,1121,3236,1106,5785,1507,5026,1355,3608,1303,4284,1168,2900,988,6062,1266,11645,1751,15937,2192,10058,1317,6399,1424,6441,1039,3218,825,148351,3195,7656,1290,5052,1067,4416,1230,4497,1047,3944,1347,3793,869,5162,1019,5247,1063,6454,1438,12560,1683,14716,1965,21788,2109,16032,1697,9582,1295,14675,1759,12777,1720,90955,2067,5905,1020,8798,1507,8793,1407,6245,1003,5649,1325,5316,896,4389,1020,4289,757,3618,837,6730,1159,8498,1572,9962,1372,4318,972,3048,767,2768,779,2629,721,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1258931,8517,46585,2726,9197,1665,4305,1059,4498,1134,4589,1033,3993,1005,3051,844,2586,761,3546,982,1946,632,2684,683,2708,845,2036,805,1072,570,109,127,265,320,0,204,375858,6185,23017,2548,11318,1875,14633,2241,15291,2444,18819,1953,20379,2239,20172,2101,20226,2639,18864,2420,34762,3253,48569,3349,56181,4214,35320,3225,14787,1693,13962,2209,9558,1377,488738,4995,32117,2954,16844,1746,17162,2144,24244,2012,21129,2249,23942,2228,21381,2299,19031,2076,21808,2235,40685,3444,55208,3440,68700,3755,48529,3407,26187,2014,28208,2354,23563,2530,347750,4911,21499,2237,29581,2252,27985,2333,27562,2375,26179,2250,24485,2190,20819,2166,18611,1640,16797,1716,28240,1998,30635,2160,32264,2240,15836,1817,9596,1396,8004,1383,9657,1365,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,299148,3243,17669,1609,1445,583,1467,568,1731,517,1100,519,1302,619,2001,688,2058,589,1885,771,1536,627,1192,455,800,408,549,354,194,189,54,95,58,94,297,244,95830,2195,4786,1132,1896,574,3273,940,3745,972,5023,1066,5968,1299,6195,1333,5396,1090,5368,1106,9818,1302,13045,1889,14714,1746,7459,1311,3435,672,2495,658,3214,699,112547,1896,4687,993,3920,948,3563,790,4736,1055,5720,1196,4070,754,4774,820,6685,1105,4396,929,10776,1467,13784,1575,19002,1933,10713,1388,5489,928,4270,843,5962,970,73102,1568,4859,900,8462,1183,5861,913,5624,889,5444,975,4638,936,4517,865,4662,955,2870,586,6249,904,6086,827,5879,790,3082,690,1463,495,1436,418,1970,578,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1997194,11879,75567,3707,15909,2221,6516,1380,8599,1686,7963,1463,5868,1243,7261,1539,4027,1164,3781,1045,2647,816,4466,1085,5110,1346,1791,717,1263,776,148,186,187,308,31,56,615692,7877,43989,3390,24345,2880,25052,2577,33545,2951,30169,2970,31708,3453,32844,2813,36396,3483,27662,2637,56303,3979,73596,4002,90164,4729,48870,3599,23140,2577,20712,2346,17197,1877,785426,7398,53514,3692,38403,2992,37889,3791,36833,2829,38717,2739,38240,2899,34058,2196,39247,2904,32098,2638,66756,4123,87312,3599,99427,4064,65258,3669,37089,2425,38618,2750,41967,3038,520509,5510,36121,2289,49064,3210,50411,3351,44530,3248,42492,3131,33466,2687,32472,2547,28815,2345,25718,2007,43233,3038,43685,3048,37346,2970,21342,2120,11848,1470,9836,1467,10130,1454,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
