GEO_ID,B23006_001E,B23006_001M,B23006_002E,B23006_002M,B23006_003E,B23006_003M,B23006_004E,B23006_004M,B23006_005E,B23006_005M,B23006_006E,B23006_006M,B23006_007E,B23006_007M,B23006_008E,B23006_008M,B23006_009E,B23006_009M,B23006_010E,B23006_010M,B23006_011E,B23006_011M,B23006_012E,B23006_012M,B23006_013E,B23006_013M,B23006_014E,B23006_014M,B23006_015E,B23006_015M,B23006_016E,B23006_016M,B23006_017E,B23006_017M,B23006_018E,B23006_018M,B23006_019E,B23006_019M,B23006_020E,B23006_020M,B23006_021E,B23006_021M,B23006_022E,B23006_022M,B23006_023E,B23006_023M,B23006_024E,B23006_024M,B23006_025E,B23006_025M,B23006_026E,B23006_026M,B23006_027E,B23006_027M,B23006_028E,B23006_028M,B23006_029E,B23006_029M,NAME,B23006_001MA,B23006_001EA,B23006_002EA,B23006_002MA,B23006_003MA,B23006_003EA,B23006_004EA,B23006_004MA,B23006_005EA,B23006_005MA,B23006_006MA,B23006_006EA,B23006_007EA,B23006_007MA,B23006_008EA,B23006_008MA,B23006_009MA,B23006_009EA,B23006_010EA,B23006_010MA,B23006_011EA,B23006_011MA,B23006_012MA,B23006_012EA,B23006_013EA,B23006_013MA,B23006_014EA,B23006_014MA,B23006_015MA,B23006_015EA,B23006_016MA,B23006_016EA,B23006_017EA,B23006_017MA,B23006_018MA,B23006_018EA,B23006_019EA,B23006_019MA,B23006_020EA,B23006_020MA,B23006_021EA,B23006_021MA,B23006_022EA,B23006_022MA,B23006_023MA,B23006_023EA,B23006_024MA,B23006_024EA,B23006_025EA,B23006_025MA,B23006_026MA,B23006_026EA,B23006_027EA,B23006_027MA,B23006_028EA,B23006_028MA,B23006_029MA,B23006_029EA,state
0400000US17,6853577,4419,728746,14101,454189,10531,117,193,454072,10553,389129,10547,64943,4728,274557,8500,1694733,19124,1259247,17861,892,477,1258355,17799,1118265,16890,140090,5737,435486,9659,2064078,19109,1675452,19958,3516,1067,1671936,19990,1529031,18821,142905,6430,388626,8429,2366020,20233,2068017,19904,2494,610,2065523,19863,1979208,19871,86315,4812,298003,7999,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,3397059,5583,366672,8696,206345,7868,0,190,206345,7868,179078,6978,27267,2825,160327,5414,1088954,12228,803029,11344,343,453,802686,11402,739411,11225,63275,4049,285925,7588,1075497,12499,867960,12698,1290,502,866670,12709,807449,12022,59221,4137,207537,5943,865936,13620,751370,13029,655,395,750715,13060,727115,12906,23600,2641,114566,4969,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1568645,3970,110305,4280,72083,3672,0,157,72083,3672,65054,3414,7029,1218,38222,3145,452449,8318,358714,7406,190,230,358524,7410,340387,7041,18137,2013,93735,3603,553702,8041,465018,7249,657,446,464361,7188,445835,7080,18526,2117,88684,3886,452189,9307,401741,9239,890,483,400851,9241,394430,9471,6421,1115,50448,3060,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1466220,3829,133615,5859,89523,4910,60,98,89463,4907,79120,4589,10343,2007,44092,3136,348713,8411,260941,7841,1645,657,259296,7836,242579,7214,16717,1905,87772,4108,501148,9524,406697,8590,4825,1127,401872,8689,382252,8661,19620,2244,94451,4112,482744,8072,422712,8308,3023,824,419689,8131,409473,7954,10216,1525,60032,3121,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,2317595,4768,298698,8384,133840,6002,49,89,133791,5992,115853,5619,17938,2122,164858,6995,746956,11643,500418,10692,1172,486,499246,10742,452647,10764,46599,3459,246538,7333,711423,13184,540519,11712,3715,875,536804,11920,498549,11282,38255,3870,170904,5724,560518,12281,481726,11001,2629,758,479097,10945,464792,10413,14305,2260,78792,4419,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,2428015,6064,366142,10029,189371,7907,0,203,189371,7907,165124,7312,24247,2902,176771,8073,799868,14444,555596,12856,674,398,554922,12874,519818,12199,35104,3089,244272,7635,692089,12279,538534,10913,3927,1044,534607,10978,501601,10109,33006,2922,153555,5571,569916,11036,482060,9987,3834,1012,478226,9876,462306,9392,15920,2375,87856,4403,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,717978,1913,43377,2964,21785,1921,0,165,21785,1921,18611,1960,3174,1072,21592,2359,233956,6886,167836,6201,416,344,167420,6162,154485,5681,12935,1852,66120,4199,233818,5829,185804,5666,859,477,184945,5671,173564,5750,11381,1645,48014,2929,206827,5924,180669,5454,163,155,180506,5439,175479,5767,5027,1191,26158,2441,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,3224833,4025,300877,9746,195783,7390,27,51,195756,7383,172207,6439,23549,2877,105094,5769,784797,12672,604226,11847,558,343,603668,11836,548682,11645,54986,4738,180571,5964,875077,14327,725102,13176,7888,1567,717214,13381,669942,13173,47272,3359,149975,5863,1264082,16584,1125916,16197,8656,1184,1117260,16094,1080425,15502,36835,2997,138166,5652,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,3614698,2985,291264,7838,174519,6087,0,203,174519,6087,153255,5844,21264,2536,116745,5540,867217,15173,665596,15696,178,183,665418,15671,601029,14596,64389,4478,201621,8507,889728,13335,736174,12442,2110,790,734064,12417,680423,12685,53641,3921,153554,5943,1566489,16261,1372975,16644,1398,601,1371577,16649,1316430,16295,55147,3714,193514,6389,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,5158512,4608,459968,10952,242960,7265,0,168,242960,7265,196110,6652,46850,3678,217008,8123,1425268,15284,985196,14505,382,235,984814,14520,875919,14359,108895,5210,440072,9032,1806061,16171,1390242,13342,1979,595,1388263,13428,1278365,12667,109898,5408,415819,9286,1467215,17029,1254598,14747,962,408,1253636,14750,1203329,14329,50307,3017,212617,6357,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2874615,3956,179287,6154,119514,5240,0,145,119514,5240,105918,4805,13596,1914,59773,3534,663844,10432,522444,9855,10,19,522434,9855,491047,9301,31387,2531,141400,4707,997758,11045,851124,11020,726,369,850398,11076,811180,10861,39218,2545,146634,5880,1033726,10980,919201,9741,502,283,918699,9762,894378,9963,24321,2173,114525,3934,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1516689,5648,228202,8626,111164,6459,0,208,111164,6459,92117,6104,19047,2796,117038,5886,458528,9148,306645,8185,885,538,305760,8150,273191,7942,32569,3784,151883,6354,511808,10467,391499,8782,2453,708,389046,8898,362152,8799,26894,2846,120309,6224,318151,7939,264996,7724,1507,589,263489,7559,252943,7581,10546,2061,53155,3692,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,3138925,4630,292209,7835,158059,7132,0,184,158059,7132,137270,6256,20789,2160,134150,5620,925562,14783,674484,12507,1260,514,673224,12461,618565,11546,54659,4065,251078,7981,1011079,13334,793389,13016,3449,1046,789940,13198,735188,12524,54752,3606,217690,7657,910075,12395,791056,11843,4074,1143,786982,12022,764036,12169,22946,2346,119019,4851,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,524089,2490,31272,2615,18119,1936,0,165,18119,1936,16025,1855,2094,601,13153,1509,145477,4544,109477,4033,95,119,109382,4032,102280,3935,7102,1242,36000,2765,193583,4761,148576,4372,1491,639,147085,4303,138473,4351,8612,1714,45007,3250,153757,5102,131640,5074,749,356,130891,5015,126787,4909,4104,874,22117,1803,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,950580,2618,87242,3927,60530,3483,0,157,60530,3483,55748,3130,4782,1074,26712,2262,225023,5558,177845,5470,59,61,177786,5470,168117,5372,9669,1462,47178,2522,334242,6605,283892,6551,1336,445,282556,6646,273305,6779,9251,1336,50350,3030,304073,7504,270557,7285,2009,698,268548,7281,264147,7194,4401,946,33516,2613,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1492052,2556,215380,7528,148221,5709,0,206,148221,5709,127358,4981,20863,2660,67159,5201,422530,9876,322732,8687,400,295,322332,8673,290181,8755,32151,3222,99798,5551,517566,11448,404046,10640,2411,836,401635,10648,361478,9748,40157,3613,113520,5519,336576,8441,280848,7885,2289,734,278559,8077,265572,7703,12987,1895,55728,3621,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,721608,2576,40044,3469,25092,2787,0,185,25092,2787,22437,2698,2655,673,14952,2090,202255,6814,158999,6854,182,226,158817,6823,149294,6768,9523,1799,43256,3418,217999,6011,180781,5567,255,242,180526,5588,172158,5651,8368,1458,37218,2236,261310,7165,226116,6805,322,260,225794,6773,219697,6609,6097,1196,35194,2728,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,4802298,2845,447476,12319,294632,10715,27,49,294605,10712,255378,9486,39227,3454,152844,6893,1278283,17005,968253,16761,1017,566,967236,16601,867107,15722,100129,5127,310030,7344,1181747,15709,965433,13180,3421,922,962012,13254,877465,13573,84547,4593,216314,7925,1894792,16150,1632583,15392,1335,425,1631248,15326,1551514,14679,79734,4503,262209,7060,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1054689,3414,149176,6475,82613,5021,0,195,82613,5021,71073,4594,11540,1754,66563,4150,277481,7711,186608,6772,332,318,186276,6768,169239,6835,17037,2111,90873,5201,352631,7304,262028,7481,2487,761,259541,7569,242729,7327,16812,2524,90603,5053,275401,6489,227343,6051,1944,629,225399,6007,217624,5837,7775,1680,48058,3105,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,10589467,4818,1309031,21526,798689,16068,41,59,798648,16064,697047,15246,101601,5968,510342,12010,2646536,25395,1926027,22452,1654,590,1924373,22499,1750763,21579,173610,7980,720509,14740,2776975,25322,2213916,23995,6406,1317,2207510,23742,2031073,22585,176437,7876,563059,12945,3856925,28037,3359333,28035,4773,877,3354560,27991,3203493,28405,151067,5869,497592,11559,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,5163392,7448,647369,13643,379462,10062,261,250,379201,10064,323558,9511,55643,3894,267907,9760,1288245,16300,927951,13668,8597,1511,919354,13659,823462,14175,95892,5395,360294,9883,1676755,15778,1321535,16999,28163,2510,1293372,17126,1182497,16790,110875,5922,355220,8054,1551023,19411,1328864,17808,17018,2131,1311846,17592,1262370,17550,49476,3081,222159,7467,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,365265,2278,19516,1973,11872,1561,0,149,11872,1561,10741,1517,1131,513,7644,1111,93108,3963,72669,3656,263,200,72406,3645,70111,3556,2295,629,20439,2131,143665,4964,123521,4784,1467,489,122054,4776,120139,4772,1915,600,20144,2025,108976,4288,97771,4064,771,327,97000,4054,95846,4066,1154,496,11205,1225,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,6053291,5283,547398,11002,283585,7075,0,190,283585,7075,235427,6441,48158,3760,263813,9170,1938142,21741,1415526,22155,238,198,1415288,22141,1301175,21102,114113,6797,522616,10372,1866482,21232,1485492,18143,3048,934,1482444,18202,1379064,17739,103380,5523,380990,10635,1701269,18969,1474970,17236,3314,905,1471656,17184,1426758,16872,44898,2863,226299,7225,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1958510,3752,239037,7425,141718,6175,52,65,141666,6175,128614,5969,13052,1731,97319,4618,610193,7363,427164,6564,1273,574,425891,6532,398370,6090,27521,2346,183029,4870,624579,8598,474741,7127,4158,894,470583,7017,448510,7141,22073,1782,149838,5107,484701,9429,411446,9119,3948,885,407498,9049,398714,8843,8784,1394,73255,3647,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,2099447,4051,209009,7211,139687,5641,0,200,139687,5641,122030,5414,17657,2380,69322,4279,481342,10994,347851,10967,84,141,347767,10965,313076,10166,34691,3317,133491,5272,751429,11441,563734,9882,1185,462,562549,10030,519117,10301,43432,3427,187695,6628,657667,11837,549045,10446,774,397,548271,10369,521407,10678,26864,2702,108622,5222,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,6719538,4941,575961,13043,315436,9664,281,265,315155,9636,266941,8088,48214,4067,260525,8864,2269005,19081,1677265,17563,417,288,1676848,17561,1524476,15986,152372,6196,591740,10994,1758046,19267,1421583,17681,1379,746,1420204,17512,1326994,16201,93210,4920,336463,8425,2116526,19963,1839326,18519,1855,803,1837471,18673,1773353,18619,64118,3753,277200,7782,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,557092,1511,60870,4200,39619,3168,0,210,39619,3168,33186,2845,6433,1599,21251,2459,140652,5471,107749,5372,373,307,107376,5392,95753,5303,11623,1945,32903,3445,163413,6024,134106,5544,328,252,133778,5549,123791,5251,9987,1734,29307,2592,192157,6243,168385,5915,1509,607,166876,5956,160422,5892,6454,1205,23772,2568,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
