GEO_ID,B22002_001E,B22002_001M,B22002_002E,B22002_002M,B22002_003E,B22002_003M,B22002_004E,B22002_004M,B22002_005E,B22002_005M,B22002_006E,B22002_006M,B22002_007E,B22002_007M,B22002_008E,B22002_008M,B22002_009E,B22002_009M,B22002_010E,B22002_010M,B22002_011E,B22002_011M,B22002_012E,B22002_012M,B22002_013E,B22002_013M,B22002_014E,B22002_014M,B22002_015E,B22002_015M,B22002_016E,B22002_016M,B22002_017E,B22002_017M,B22002_018E,B22002_018M,B22002_019E,B22002_019M,B22002_020E,B22002_020M,B22002_021E,B22002_021M,B22002_022E,B22002_022M,B22002_023E,B22002_023M,B22002_024E,B22002_024M,B22002_025E,B22002_025M,B22002_026E,B22002_026M,B22002_027E,B22002_027M,NAME,B22002_001EA,B22002_001MA,B22002_002EA,B22002_002MA,B22002_003EA,B22002_003MA,B22002_004MA,B22002_004EA,B22002_005EA,B22002_005MA,B22002_006EA,B22002_006MA,B22002_007EA,B22002_007MA,B22002_008MA,B22002_008EA,B22002_009MA,B22002_009EA,B22002_010MA,B22002_010EA,B22002_011MA,B22002_011EA,B22002_012EA,B22002_012MA,B22002_013MA,B22002_013EA,B22002_014MA,B22002_014EA,B22002_015EA,B22002_015MA,B22002_016EA,B22002_016MA,B22002_017MA,B22002_017EA,B22002_018EA,B22002_018MA,B22002_019EA,B22002_019MA,B22002_020MA,B22002_020EA,B22002_021MA,B22002_021EA,B22002_022EA,B22002_022MA,B22002_023EA,B22002_023MA,B22002_024EA,B22002_024MA,B22002_025EA,B22002_025MA,B22002_026MA,B22002_026EA,B22002_027EA,B22002_027MA,state
0400000US24,2161680,8942,239645,7580,129526,5533,39633,3432,88089,4919,10803,1909,77286,4692,1804,729,110119,5195,16910,1940,28095,2768,5547,1100,22548,2427,65114,4348,1922035,10783,584908,10111,414609,8368,166096,7246,44973,3379,121123,6403,4203,976,1337127,11266,551242,8946,139122,5426,40812,3323,98310,4989,646763,11641,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,2536321,9232,328341,8043,143146,5846,39482,3316,102310,5433,13079,2015,89231,4864,1354,558,185195,6486,26975,2570,35170,3026,8249,1394,26921,2800,123050,5204,2207980,10976,627332,10838,469119,10233,152433,6807,40467,3781,111966,5950,5780,1487,1580648,13750,654673,10804,140640,5639,46247,3178,94393,4682,785335,11233,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,3832466,10485,646039,9757,309969,8527,97375,4522,206785,6368,34715,3113,172070,5182,5809,1067,336070,8591,52173,2888,70588,4341,20110,2192,50478,3528,213309,6636,3186427,14000,839327,11470,618561,10505,212151,6404,65527,3862,146624,5981,8615,1349,2347100,13454,1041714,10829,185211,5992,59000,3671,126211,4982,1120175,13559,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2119954,6871,195586,6210,101564,5039,31503,2938,68326,3953,9655,1399,58671,3758,1735,607,94022,3523,11158,1356,15215,1619,4114,756,11101,1538,67649,3210,1924368,9497,558346,8210,421228,7373,131223,4737,42665,3027,88558,4309,5895,1025,1366022,9189,614008,7481,79528,3829,29541,2056,49987,2941,672486,9232,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1091002,7807,211825,7552,122821,5712,32005,3083,89317,4770,7956,1578,81361,4562,1499,722,89004,4932,14189,1806,23024,2264,4601,1213,18423,1832,51791,4011,879177,8642,247968,6866,167691,5785,78258,4820,18567,2390,59691,4420,2019,820,631209,8659,273763,7075,66832,4124,22517,2587,44315,2936,290614,7051,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2362853,9949,324821,9273,173522,7278,57977,4630,112715,5773,15714,2199,97001,5274,2830,744,151299,6236,25572,2474,29533,2616,6220,1040,23313,2426,96194,4736,2038032,11539,547945,9297,400729,8376,141451,5989,43415,3303,98036,5212,5765,1239,1490087,11071,649705,8629,105403,5040,35434,2827,69969,4024,734979,10069,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,406288,3840,43452,2783,22823,2262,7198,1035,15530,2000,2878,831,12652,1940,95,102,20629,1943,2656,581,2224,708,644,364,1580,626,15749,1719,362836,3631,92202,3820,67160,3186,23882,2443,8970,1373,14912,1775,1160,484,270634,3947,122237,3214,15204,1626,6485,1180,8719,1197,133193,3940,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,730579,4441,66301,3752,38184,2821,12552,1608,25087,2400,4098,1075,20989,1979,545,337,28117,2511,3390,707,3987,871,1017,511,2970,704,20740,2158,664278,5562,190664,4625,144023,4011,45267,3153,14455,1970,30812,2353,1374,545,473614,5358,212840,4320,27854,2389,11199,1391,16655,1799,232920,5334,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1002571,7173,118435,5205,63699,4118,24970,2787,37699,3094,7738,1407,29961,2760,1030,567,54736,2665,9547,1351,10561,1503,2875,868,7686,1325,34628,2527,884136,6631,259928,6881,175715,5946,80905,4427,25239,2790,55666,3640,3308,1044,624208,6604,245987,5131,54441,3365,20557,2355,33884,2703,323780,6833,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,519246,4617,44416,3103,22888,2537,7917,1501,14502,2211,2855,1073,11647,1641,469,317,21528,2249,3444,819,3073,812,1075,545,1998,672,15011,2092,474830,4923,135353,5511,99822,4752,33265,2954,11153,1960,22112,2430,2266,819,339477,6190,161023,4559,24226,2195,7611,1372,16615,1798,154228,5756,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,3176139,9966,304679,8069,161758,6884,53564,4091,106906,5259,16227,2399,90679,4853,1288,591,142921,6088,22374,2453,34870,2940,7398,1569,27472,2295,85677,4822,2871460,11931,922486,9943,689110,9802,226506,7635,61994,5229,164512,5243,6870,1495,1948974,13071,844425,11574,229353,6992,74649,4482,154704,5951,875196,14031,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,753507,6087,125837,5234,71439,3947,24904,2669,46169,3588,8333,1598,37836,3349,366,375,54398,3495,9001,1652,10345,1505,2892,810,7453,1436,35052,2767,627670,7100,169998,5785,114090,4856,54407,3947,17134,2003,37273,3296,1501,643,457672,6987,188565,5183,35089,2728,10658,1603,24431,2177,234018,6347,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,7219356,14194,1140999,15774,517870,11161,168046,6678,344868,9444,51553,3816,293315,9260,4956,980,623129,11348,97429,3771,137027,6028,33419,2948,103608,4942,388673,9935,6078357,21383,1699560,16407,1219268,15027,469410,11840,127797,6221,341613,10259,10882,1474,4378797,20550,1673725,14608,474322,9333,151218,6713,323104,7850,2230750,21401,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,3757480,13443,552763,10612,291978,8272,93905,4542,194678,6287,28981,3228,165697,5833,3395,1028,260785,7883,46705,3023,58541,3638,13635,1880,44906,3099,155539,6535,3204717,15480,886746,12016,628483,11365,249402,8407,68933,4213,180469,7070,8861,2154,2317971,13793,1017263,12656,185825,6021,56963,4145,128862,5460,1114883,12968,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,298298,2835,22804,2117,11565,1393,4381,967,7049,1345,1392,583,5657,1345,135,172,11239,1512,1360,482,775,385,573,375,202,88,9104,1365,275494,3480,73276,3034,55227,2856,17803,2097,7744,1543,10059,1465,246,149,202218,3879,84111,2851,9507,1463,3260,953,6247,1003,108600,4454,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,4564745,13440,703718,11624,353569,8872,98098,5569,249714,7820,39718,3640,209996,7275,5757,1178,350149,9264,51260,2757,66174,3882,16344,1949,49830,3212,232715,8158,3861027,17754,1022343,14832,741444,12419,270709,7652,83049,4381,187660,6373,10190,1509,2838684,15669,1227407,14182,218598,5761,73426,4514,145172,4364,1392679,15434,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1447277,6526,207384,5309,113032,4050,37527,2359,73638,3726,12133,1311,61505,3445,1867,589,94352,3443,16567,1540,17813,1672,5499,895,12314,1374,59972,2634,1239893,7182,357645,6485,257831,6086,96007,4459,31400,2511,64607,3361,3807,841,882248,7357,390972,5493,66162,3058,23945,1802,42217,2564,425114,6521,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1523799,7789,301792,7652,140319,5781,61333,4085,76086,5049,16567,2623,59519,4435,2900,1010,161473,5318,29924,2467,30046,2583,10089,1585,19957,2199,101503,4453,1222007,9025,306581,6932,232297,6316,70655,3982,21839,2442,48816,3513,3629,987,915426,9047,408209,6969,52647,3638,17914,2184,34733,2823,454570,7866,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,4938894,14403,618259,12305,299006,9601,86489,4349,207637,7792,30475,2888,177162,7346,4880,1046,319253,8873,45822,2876,58221,3418,12689,2014,45532,2689,215210,7599,4320635,16888,1098463,12289,818222,11995,268708,8183,82041,4374,186667,7259,11533,1699,3222172,15897,1404245,10575,262890,7438,83716,4555,179174,5448,1555037,14993,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,406366,4030,64824,4005,29419,2782,8703,1558,20513,2351,3241,1092,17272,2114,203,225,35405,2806,6369,1333,7471,1424,2229,1012,5242,957,21565,2059,341542,5059,90300,4219,62970,3337,26870,3019,7710,1809,19160,2335,460,311,251242,5466,102888,4029,24079,2554,8030,1528,16049,2125,124275,5493,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1794989,10191,278940,8577,150859,6421,46487,3417,102498,5252,12989,1838,89509,4946,1874,938,128081,6053,23225,2526,32289,2619,6358,1218,25931,2126,72567,4676,1516049,11588,403766,8296,280966,7677,119303,6547,31382,3491,87921,5481,3497,1278,1112283,10369,490084,8752,100252,5092,30398,2998,69854,4001,521947,9896,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,331406,2992,41495,2466,23052,2061,6952,1153,15368,1736,2759,797,12609,1572,732,548,18443,1649,2499,818,2145,558,749,361,1396,488,13799,1408,289911,3805,80578,2784,59572,2396,19774,1967,7519,1408,12255,1410,1232,452,209333,3681,97770,3213,9758,1469,4313,1069,5445,1077,101805,3744,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,2490249,12758,427578,9861,222962,7504,78920,4857,141109,6405,25274,2803,115835,5833,2933,796,204616,8007,35611,3017,45128,2820,11239,1856,33889,2412,123877,6130,2062671,14922,550041,11400,402496,10281,142827,7361,41933,3608,100894,6144,4718,1191,1512630,13558,691403,8412,120577,5503,38159,3387,82418,3754,700650,11949,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
