GEO_ID,C24010_001E,C24010_001M,C24010_002E,C24010_002M,C24010_003E,C24010_003M,C24010_004E,C24010_004M,C24010_005E,C24010_005M,C24010_006E,C24010_006M,C24010_007E,C24010_007M,C24010_008E,C24010_008M,C24010_009E,C24010_009M,C24010_010E,C24010_010M,C24010_011E,C24010_011M,C24010_012E,C24010_012M,C24010_013E,C24010_013M,C24010_014E,C24010_014M,C24010_015E,C24010_015M,C24010_016E,C24010_016M,C24010_017E,C24010_017M,C24010_018E,C24010_018M,C24010_019E,C24010_019M,C24010_020E,C24010_020M,C24010_021E,C24010_021M,C24010_022E,C24010_022M,C24010_023E,C24010_023M,C24010_024E,C24010_024M,C24010_025E,C24010_025M,C24010_026E,C24010_026M,C24010_027E,C24010_027M,C24010_028E,C24010_028M,C24010_029E,C24010_029M,C24010_030E,C24010_030M,C24010_031E,C24010_031M,C24010_032E,C24010_032M,C24010_033E,C24010_033M,C24010_034E,C24010_034M,C24010_035E,C24010_035M,C24010_036E,C24010_036M,C24010_037E,C24010_037M,C24010_038E,C24010_038M,C24010_039E,C24010_039M,C24010_040E,C24010_040M,C24010_041E,C24010_041M,C24010_042E,C24010_042M,C24010_043E,C24010_043M,C24010_044E,C24010_044M,C24010_045E,C24010_045M,C24010_046E,C24010_046M,C24010_047E,C24010_047M,C24010_048E,C24010_048M,C24010_049E,C24010_049M,C24010_050E,C24010_050M,C24010_051E,C24010_051M,C24010_052E,C24010_052M,C24010_053E,C24010_053M,C24010_054E,C24010_054M,C24010_055E,C24010_055M,C24010_056E,C24010_056M,C24010_057E,C24010_057M,C24010_058E,C24010_058M,C24010_059E,C24010_059M,C24010_060E,C24010_060M,C24010_061E,C24010_061M,C24010_062E,C24010_062M,C24010_063E,C24010_063M,C24010_064E,C24010_064M,C24010_065E,C24010_065M,C24010_066E,C24010_066M,C24010_067E,C24010_067M,C24010_068E,C24010_068M,C24010_069E,C24010_069M,C24010_070E,C24010_070M,C24010_071E,C24010_071M,C24010_072E,C24010_072M,C24010_073E,C24010_073M,NAME,C24010_001EA,C24010_001MA,C24010_002MA,C24010_002EA,C24010_003EA,C24010_003MA,C24010_004EA,C24010_004MA,C24010_005MA,C24010_005EA,C24010_006EA,C24010_006MA,C24010_007EA,C24010_007MA,C24010_008EA,C24010_008MA,C24010_009MA,C24010_009EA,C24010_010MA,C24010_010EA,C24010_011MA,C24010_011EA,C24010_012EA,C24010_012MA,C24010_013EA,C24010_013MA,C24010_014MA,C24010_014EA,C24010_015MA,C24010_015EA,C24010_016EA,C24010_016MA,C24010_017EA,C24010_017MA,C24010_018EA,C24010_018MA,C24010_019MA,C24010_019EA,C24010_020EA,C24010_020MA,C24010_021MA,C24010_021EA,C24010_022EA,C24010_022MA,C24010_023EA,C24010_023MA,C24010_024MA,C24010_024EA,C24010_025EA,C24010_025MA,C24010_026EA,C24010_026MA,C24010_027EA,C24010_027MA,C24010_028MA,C24010_028EA,C24010_029EA,C24010_029MA,C24010_030EA,C24010_030MA,C24010_031MA,C24010_031EA,C24010_032MA,C24010_032EA,C24010_033EA,C24010_033MA,C24010_034MA,C24010_034EA,C24010_035EA,C24010_035MA,C24010_036EA,C24010_036MA,C24010_037MA,C24010_037EA,C24010_038MA,C24010_038EA,C24010_039EA,C24010_039MA,C24010_040EA,C24010_040MA,C24010_041MA,C24010_041EA,C24010_042EA,C24010_042MA,C24010_043MA,C24010_043EA,C24010_044MA,C24010_044EA,C24010_045EA,C24010_045MA,C24010_046EA,C24010_046MA,C24010_047EA,C24010_047MA,C24010_048EA,C24010_048MA,C24010_049MA,C24010_049EA,C24010_050EA,C24010_050MA,C24010_051EA,C24010_051MA,C24010_052EA,C24010_052MA,C24010_053MA,C24010_053EA,C24010_054MA,C24010_054EA,C24010_055EA,C24010_055MA,C24010_056MA,C24010_056EA,C24010_057MA,C24010_057EA,C24010_058EA,C24010_058MA,C24010_059MA,C24010_059EA,C24010_060MA,C24010_060EA,C24010_061EA,C24010_061MA,C24010_062MA,C24010_062EA,C24010_063MA,C24010_063EA,C24010_064EA,C24010_064MA,C24010_065MA,C24010_065EA,C24010_066MA,C24010_066EA,C24010_067EA,C24010_067MA,C24010_068EA,C24010_068MA,C24010_069MA,C24010_069EA,C24010_070EA,C24010_070MA,C24010_071EA,C24010_071MA,C24010_072MA,C24010_072EA,C24010_073EA,C24010_073MA,state
0400000US13,4347839,24667,2259341,15620,731919,12550,358033,10095,271720,9026,86313,5429,163433,6410,87074,4835,61759,4613,14600,1695,156842,6163,26786,2694,21498,2608,66725,4497,41833,3607,53611,3400,38982,3414,14629,2400,342645,10169,11923,1893,77070,4862,38700,3672,38370,3438,113816,7592,108273,5959,31563,3392,390917,10750,240483,7710,150434,7880,369137,12406,20135,3282,199375,8882,149627,7426,424723,10929,178687,7820,139096,7370,106940,5542,2088498,17748,814722,11996,288956,10147,173465,7145,115491,6751,52051,4009,29017,2600,10364,2000,12670,1981,307784,8706,39182,3747,23769,2630,211886,7786,32947,3433,165931,6442,107820,5359,58111,4463,428091,12666,82612,5566,28559,2935,14770,2265,13789,1884,150676,8540,62614,4718,103630,5355,680362,13498,257046,8957,423316,11233,20145,2817,6131,1215,7745,1867,6269,1542,145178,7281,86071,5750,30682,2986,28425,3246,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,643571,7883,336565,6138,106569,4080,47981,2918,37448,2775,10533,1783,18576,2023,8324,1535,7427,1032,2825,873,29000,2377,3713,960,3902,922,12861,1545,8524,1327,11012,1418,8629,1208,2383,777,75463,4155,3125,894,16884,2142,12007,1788,4877,979,26809,2608,21360,2374,7285,1201,52137,3245,27489,2441,24648,2377,57706,3689,2914,938,34313,3256,20479,2470,44690,3389,13886,1711,21788,2349,9016,1419,307006,5332,113768,5345,40171,3216,24678,2468,15493,1841,7225,1472,2978,864,1703,736,2544,798,44334,3545,7275,1608,3451,821,29177,2596,4431,1131,22038,2137,15869,1841,6169,1229,68782,3309,12688,1715,3165,661,2255,564,910,377,24820,2114,14056,1859,14053,1746,109306,5446,47681,3848,61625,3769,2294,858,938,467,695,424,661,426,12856,1699,5852,1100,5678,1348,1326,569,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,710293,9330,392529,5612,121752,4858,55443,3755,42335,3714,13108,1774,27638,2244,12044,1548,11860,1638,3734,949,28052,2660,4434,1244,2837,1228,13624,2151,7157,1619,10619,1778,8963,1596,1656,608,51910,3594,2082,754,11753,2134,6342,1358,5411,1413,15981,2492,15264,1781,6830,1421,68298,4406,43951,3340,24347,2929,80615,5174,15589,2120,42213,3541,22813,2448,69954,4880,28216,2594,23089,2529,18649,2636,317764,6918,112896,5150,33925,3597,21142,2732,12783,1798,7433,1220,2466,875,1827,542,3140,691,46869,3884,6510,1450,2612,699,32331,2929,5416,1165,24669,2524,15958,2061,8711,1369,71279,3707,17645,2127,2763,918,1478,609,1285,675,21598,2546,9181,1683,20092,2506,108654,5402,33723,3341,74931,5089,4967,1193,3300,895,865,548,802,467,19968,2089,10395,1605,4246,1122,5327,1144,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,6074089,20530,3162401,15086,1060183,14010,524765,9989,373182,9065,151583,5746,228245,6955,123669,5327,84719,4084,19857,2063,227827,6602,32056,2940,36947,2655,104647,4631,54177,3547,79346,4250,59866,3435,19480,2446,461403,10988,22665,2523,95867,4713,53368,3585,42499,3290,152607,7482,142261,5793,48003,3764,569632,10333,333325,9403,236307,7453,418758,9321,15169,1577,242041,7752,161548,5928,652425,14239,300350,9947,200424,7931,151651,6984,2911688,15313,1160318,13598,408970,10546,236016,6855,172954,6729,79665,4136,44869,3014,14994,2089,19802,1853,414390,8114,57562,3571,33106,2899,274024,6555,49698,3117,257293,8470,178812,6727,78481,4850,601468,12271,129171,5917,31139,2432,20906,2088,10233,1307,178399,7034,84537,3923,178222,6699,933137,14054,318854,8096,614283,11952,16100,1989,3557,1093,6365,1175,6178,1345,200665,7608,123688,5527,33150,3094,43827,3406,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,3025786,15743,1587220,11843,443740,9182,209231,6495,161292,5891,47939,4222,97528,4171,38530,2686,47153,3048,11845,1958,100470,4163,18684,2130,11475,1801,48150,3207,22161,2211,36511,3182,25734,2804,10777,1724,215107,7418,9226,1437,45733,3125,24685,2531,21048,2297,71698,4350,69200,4378,19250,2220,250085,7807,149026,6211,101059,5242,249703,8920,9758,1336,136511,6938,103434,5173,428585,9945,234826,7128,103902,5481,89857,4403,1438566,11394,527183,9752,169977,5361,105291,4565,64686,3984,30614,2439,14124,1907,7427,1557,9063,1372,185258,6114,30326,2830,13891,1634,123773,5377,17268,1999,141334,4968,93909,4255,47425,3698,308804,9628,71057,4809,12464,1674,7821,1522,4643,1000,105948,4791,47269,3815,72066,4892,448773,8545,151755,7601,297018,7507,10613,1866,2565,1083,3905,1017,4143,1072,143193,5769,96862,4851,17914,2111,28417,2889,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1576091,8695,817035,6682,249899,6353,126689,4780,99399,4006,27290,2211,53466,3302,24693,2265,20682,2184,8091,1462,52533,3255,10552,1469,5354,894,25876,1889,10751,1730,17211,1783,13515,1601,3696,894,99657,4687,4315,864,17279,1881,8903,1324,8376,1457,36938,3247,32357,2640,8768,1300,132825,5110,75039,3444,57786,3637,136097,4890,14915,1781,72637,3470,48545,3306,198557,5063,99459,4445,54067,3047,45031,2676,759056,6391,290632,6559,96015,3547,53965,2966,42050,2597,19372,2030,9977,1525,3820,919,5575,1330,106293,5110,16098,1923,5715,936,73637,4067,10843,1427,68952,3849,48781,3315,20171,1939,170168,5200,38015,2493,4604,900,2976,711,1628,513,52209,3208,23787,2518,51553,3162,234770,6389,75767,4125,159003,5677,6656,1002,2795,701,1710,519,2151,568,56830,3667,40341,3231,5826,874,10663,1322,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1399578,10271,743390,6062,253144,6485,130044,4832,98385,3662,31659,2708,52175,3018,23549,2114,22340,2347,6286,1208,53640,3543,10083,1666,6448,1264,27842,2545,9267,1335,17285,1791,12467,1721,4818,1052,94292,4337,5352,1182,20235,2134,9835,1465,10400,1469,30258,2521,30028,2776,8419,1414,118826,5274,69563,3797,49263,3884,129540,5240,10726,1468,71114,4118,47700,3294,147588,5270,75269,4158,41575,2860,30744,2594,656188,7543,270293,6400,89107,4182,55846,3721,33261,2348,17173,2063,9363,1430,3387,930,4423,1016,101583,4596,13507,1644,5903,1021,71705,3835,10468,1158,62430,3096,44468,2970,17962,1847,135578,5272,33138,2436,6269,1230,3823,938,2446,638,43040,3177,18794,2448,34337,2662,203514,6117,64107,4376,139407,5102,6212,1270,1891,697,2173,764,2148,585,40591,3341,26903,2782,6149,1135,7539,1259,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1894116,12461,993492,7990,280961,6367,135179,5166,100804,4893,34375,3287,55799,3637,23444,2135,26238,2559,6117,1153,61347,3706,11986,1982,9918,1410,28406,2884,11037,1814,28636,2582,20467,2261,8169,1357,127486,5417,5212,1237,28403,2546,15485,1871,12918,1798,40016,2819,40209,3112,13646,1802,160898,5253,90091,3920,70807,4348,174180,6087,11874,1882,96146,5399,66160,3568,249967,7288,125406,5718,69679,3820,54882,3637,900624,9411,338632,7397,97244,4383,59509,3586,37735,2925,15232,2306,8492,1810,3117,754,3623,815,131916,5535,21911,2110,7120,1225,92189,4687,10696,1511,94240,4503,63742,3884,30498,2695,187620,7167,44164,2961,6930,1112,4607,1041,2323,691,66623,4489,26763,2533,43140,3412,295740,7639,97711,5147,198029,6535,7362,1351,1540,547,3038,793,2784,865,71270,4127,46390,3643,9239,1547,15641,1930,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,2011783,15819,1057617,11090,291160,7875,135673,6204,104683,5355,30990,3373,57920,3995,18137,2178,31145,2867,8638,1484,62126,3652,10495,1757,12423,1945,24195,2473,15013,2206,35441,2907,25518,2474,9923,1796,156418,6219,5025,1280,38954,3068,18217,2036,20737,2466,52316,4138,45299,4160,14824,2117,154169,6120,93792,5097,60377,4959,237268,9138,13558,2442,149224,7588,74486,4591,218602,8380,102178,5280,76707,5581,39717,3686,954166,9517,354194,8500,104933,5857,63276,4851,41657,3089,16890,2158,5416,1092,5749,1356,5725,1338,135789,6367,17928,2292,13914,2213,91201,4416,12746,1999,96582,5080,59177,3971,37405,3187,233104,8908,47899,3958,14124,1827,9004,1448,5120,1125,74039,5401,35701,3669,61341,3929,323984,8190,113810,6366,210174,7188,9150,1866,1514,588,4130,1210,3506,1083,33734,2855,19521,2423,10544,1590,3669,1057,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,643378,6579,321712,4932,96162,4058,40976,3010,31512,2397,9464,1488,20351,2129,7820,1315,8515,1386,4016,1014,23892,2204,4908,985,2037,713,11479,1458,5468,1041,10943,1346,8654,1324,2289,696,46040,3375,2454,633,9489,1342,4814,1057,4675,1050,14153,1916,14239,1770,5705,1184,50637,3047,29876,2307,20761,2030,68575,3512,9382,1550,37978,2794,21215,2180,60298,3459,28380,2292,20327,2312,11591,1547,321666,5064,126627,4289,38861,2808,24303,2069,14558,1857,7927,1162,3351,925,1219,577,3357,616,50175,3192,10141,1484,2564,789,32440,2473,5030,1060,29664,2526,20118,1874,9546,1543,76579,4179,19961,2169,2126,761,1332,500,794,560,26381,2586,11347,1782,16764,2031,99860,4064,32411,2407,67449,3660,2747,784,1212,525,973,438,562,301,15853,2235,10873,1782,2519,628,2461,895,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2983367,14133,1499572,9876,615361,9406,266592,7645,189260,6755,77332,4172,175183,6259,100070,5202,50142,3567,24971,2420,127342,4816,18938,2158,25371,2488,50306,2926,32727,2676,46244,3103,33834,2806,12410,1651,227373,7212,10979,2255,67218,4261,33880,2911,33338,3029,62761,4522,61229,4278,25186,2593,250207,6516,140240,5504,109967,4609,226746,6884,5409,1279,134093,6097,87244,5604,179885,6797,56744,3908,84769,4430,38372,3441,1483795,10225,711710,11499,262542,7556,157799,5625,104743,4404,83019,4028,48549,3245,10935,1606,23535,2055,233233,7728,33819,2901,26757,2591,140364,5900,32293,2463,132916,6305,96886,5637,36030,2988,288347,7858,62086,4701,28424,2836,18961,2215,9463,1785,72799,4328,45553,3747,79485,5099,431748,9311,138273,5796,293475,8249,8329,1414,1110,614,2927,907,4292,940,43661,3483,22233,2620,12504,2037,8924,1502,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,3398003,20562,1723854,13902,703060,10795,311034,7590,212715,6340,98319,4226,189836,6369,91188,4457,66922,4030,31726,2976,153529,5524,21555,2764,25447,2491,70675,3527,35852,2674,48661,3661,37666,3130,10995,1672,277463,8716,13742,1871,61799,3795,35788,2788,26011,2485,90712,6152,80099,5231,31111,3244,292917,7324,166234,5506,126683,5467,217311,8425,4386,1270,135837,6972,77088,4191,233103,8748,109589,5467,81966,4894,41548,3659,1674149,12158,790777,11669,272371,7411,164220,5530,108151,4484,80130,4473,37455,3253,12543,1950,30132,2812,278350,7724,45729,3558,23927,2184,170557,6759,38137,2973,159926,6909,115758,5445,44168,3600,333402,8995,82993,4539,11834,1866,8918,1657,2916,736,98099,5124,43203,3254,97273,5606,469026,9777,166644,6221,302382,7652,8262,1611,2035,818,2031,707,4196,1299,72682,4435,45002,3322,16007,2147,11673,1771,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,4369787,19964,2252261,13599,724580,8648,323824,6711,238571,5976,85253,4399,181967,6091,68015,3754,98500,4335,15452,1672,153436,4844,23348,2221,19011,1973,71497,4102,39580,2825,65353,3343,49277,2920,16076,1948,320856,9180,17105,2293,58577,3119,31601,2693,26976,2191,109749,5475,100496,5233,34929,2694,371672,8878,221920,6454,149752,6303,318041,8234,18492,2152,168675,5794,130874,5085,517112,9274,304359,8116,120864,4933,91889,3855,2117526,13877,778009,11086,257938,6246,151473,4684,106465,4321,56674,3158,27229,2247,15214,1652,14231,1611,264608,6959,40335,2826,18940,1642,173157,6074,32176,2334,198789,6503,133382,4742,65407,3730,476042,10091,113449,4908,15332,2259,10070,1858,5262,1029,157987,6189,62637,3713,126637,4756,687064,10969,245925,6785,441139,9860,17176,2122,6383,1224,5028,1185,5765,1126,159235,5349,111035,4699,22307,2080,25893,2420,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2828280,11413,1460904,8602,521831,7995,259154,6005,191152,5316,68002,3508,126147,4465,66387,3073,45415,2255,14345,1727,102148,3807,17927,1919,14176,1750,42370,2589,27675,2366,34382,2436,26908,2130,7474,1155,191876,5818,8788,1589,28988,2391,14094,1526,14894,1892,67369,4038,63363,3490,23368,2272,253987,6097,150624,4932,103363,3893,206603,5489,16407,1738,113184,3785,77012,3495,286607,6884,145994,4650,85862,3657,54751,3334,1367376,7136,575031,6728,203582,5877,116901,3860,86681,3999,44975,3121,22724,2221,9021,1181,13230,1495,198173,5231,37117,2544,15938,1776,117010,4467,28108,2487,128301,4931,86632,3998,41669,2971,287864,6766,68633,3741,9469,1558,6596,1447,2873,610,81184,3701,34765,2716,93813,3977,411068,7822,140476,5670,270592,6730,8856,1118,2912,601,3209,784,2735,805,84557,3702,57727,2956,12234,1341,14596,1771,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1196784,12502,605264,7886,152792,5046,73375,3786,56854,3751,16521,2338,24513,2055,7760,1561,12423,1679,4330,1034,38094,3190,9335,1736,4183,899,18561,2269,6015,1338,16810,2372,12439,2150,4371,1217,86254,4949,2881,1294,20965,2464,11165,1848,9800,1514,26935,2912,24539,2795,10934,2106,94378,5423,58804,4759,35574,3210,120461,5486,7379,1578,69969,4350,43113,3531,151379,6173,72359,4025,48310,3611,30710,3610,591520,8830,212462,7028,65088,4409,41995,3893,23093,2708,9808,1556,5236,1188,2279,937,2293,597,81445,4667,10557,1752,5688,1193,58723,3874,6477,1363,56121,3418,36006,3313,20115,2236,133423,6238,26061,3166,6565,1376,2513,861,4052,944,44795,4031,21940,2742,34062,3389,193998,6011,76420,4485,117578,6044,5011,1226,701,370,2463,990,1847,785,46626,3765,32597,3122,6320,1261,7709,1371,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
