GEO_ID,C24090_001E,C24090_001M,C24090_002E,C24090_002M,C24090_003E,C24090_003M,C24090_004E,C24090_004M,C24090_005E,C24090_005M,C24090_006E,C24090_006M,C24090_007E,C24090_007M,C24090_008E,C24090_008M,C24090_009E,C24090_009M,C24090_010E,C24090_010M,C24090_011E,C24090_011M,C24090_012E,C24090_012M,C24090_013E,C24090_013M,C24090_014E,C24090_014M,C24090_015E,C24090_015M,C24090_016E,C24090_016M,C24090_017E,C24090_017M,C24090_018E,C24090_018M,C24090_019E,C24090_019M,NAME,C24090_001EA,C24090_001MA,C24090_002EA,C24090_002MA,C24090_003EA,C24090_003MA,C24090_004MA,C24090_004EA,C24090_005EA,C24090_005MA,C24090_006EA,C24090_006MA,C24090_007EA,C24090_007MA,C24090_008MA,C24090_008EA,C24090_009MA,C24090_009EA,C24090_010MA,C24090_010EA,C24090_011EA,C24090_011MA,C24090_012EA,C24090_012MA,C24090_013EA,C24090_013MA,C24090_014EA,C24090_014MA,C24090_015MA,C24090_015EA,C24090_016EA,C24090_016MA,C24090_017EA,C24090_017MA,C24090_018EA,C24090_018MA,C24090_019EA,C24090_019MA,state
0400000US27,1889458,13688,1079513,9824,841426,8979,780040,8550,61386,3010,70444,3537,52452,2609,35206,2367,19377,2020,60608,2869,809945,7904,532277,7537,512662,7921,19615,2002,124469,4343,65251,3156,42270,2536,15930,1687,29748,2257,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,851496,11567,464345,7117,344395,7755,325173,7836,19222,2457,17717,2086,28583,3002,26560,2703,18834,2252,28256,3234,387151,8289,256384,7495,250584,7254,5800,1249,26145,2719,30503,3131,52731,3501,12326,1766,9062,1636,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1941118,15284,1074413,9721,813246,9639,767210,8922,46036,2879,70596,3922,57854,3624,41640,3281,28951,2469,62126,3476,866705,10926,575020,10510,560631,10300,14389,1743,125727,5745,56007,3855,58655,3967,25709,2549,25587,2321,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,311452,6319,177524,3966,119093,4338,103981,4420,15112,1737,9307,1427,9952,1397,11778,1696,9785,1491,17609,1696,133928,4395,79689,4095,75424,3975,4265,876,15789,1830,13563,1628,11436,1458,7143,1054,6308,1157,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,676597,7136,389274,4832,286615,4585,264852,4702,21763,1660,22330,1823,22784,2106,16865,1807,9501,1360,31179,1877,287323,5165,188233,4594,181237,4630,6996,1079,37327,2559,23221,1689,20826,1877,6531,1125,11185,1060,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,865223,11352,485580,7938,395117,7528,375461,7401,19656,2187,13811,2096,26939,2765,14721,1760,16317,2158,18675,2113,379643,7994,286470,7981,279331,8011,7139,1325,19295,2085,34358,2990,16166,2143,10007,1578,13347,2392,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,463976,7804,270405,5247,208664,4982,194740,5276,13924,1825,14537,1989,12404,1810,8167,1226,8319,1406,18314,1921,193571,5146,122536,4365,118020,4286,4516,1046,30656,2628,19698,2080,9266,1447,4631,921,6784,1202,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2974774,18934,1711013,12442,1357529,13169,1257843,12779,99686,4384,74878,4379,97847,4837,64955,4016,43177,3581,72627,4520,1263761,12917,907836,12364,879791,12444,28045,2439,116216,4517,103866,5495,78172,4121,24593,2705,33078,3038,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,593312,9135,339498,6136,224335,6326,211950,6303,12385,1738,14492,1655,29168,3064,20115,2290,29103,2852,22285,2867,253814,6061,141202,6206,136546,6125,4656,928,24153,2314,28236,2663,32648,2737,17086,1896,10489,1729,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,6412496,29895,3551474,21189,2597239,22947,2408862,23788,188377,6394,231913,8396,311604,7618,146986,6499,77220,4342,186512,7881,2861022,17758,1834692,16159,1778874,15894,55818,3666,380219,10969,329965,9173,162366,5346,54854,4402,98926,4626,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,3013408,21548,1663704,13435,1280247,12350,1198734,12994,81513,3922,79395,4269,84798,5003,81759,4788,47828,3944,89677,4770,1349704,15509,924085,15619,894346,15582,29739,2798,125470,5343,91977,4916,131899,5730,34804,3397,41469,3342,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,272102,5056,162107,3521,116399,3643,107875,3699,8524,1218,7473,1091,7914,1189,6844,1190,5981,1146,17496,1924,109995,3976,64272,4054,62707,4080,1565,487,17661,1766,9780,1221,8963,1378,3383,686,5936,1080,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,3653400,22447,2075537,16970,1631521,19632,1551500,20052,80021,5007,110947,6281,121759,5713,65120,4272,49227,3562,96963,4667,1577863,13209,1074538,13832,1051911,13705,22627,2319,208697,6939,145121,5679,73159,3912,38025,3247,38323,3145,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1252915,11216,725796,8558,541818,8300,509184,8271,32634,2407,28586,1999,36122,2529,34036,2533,40120,2592,45114,2832,527119,7064,341807,7149,331654,6957,10153,1212,44261,2712,39934,2353,58860,2630,23405,1985,18852,1688,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1118517,13959,657708,9028,492131,9026,458188,8626,33943,3057,40088,3488,37837,3097,28316,2502,15107,1906,44229,3333,460809,9729,297850,8901,285450,9046,12400,1711,60248,3906,35961,2671,33888,2489,10630,1514,22232,2622,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,4113760,22203,2332027,14533,1777778,15534,1676355,15846,101423,5067,166964,5471,115250,5610,79457,4570,60423,3581,132155,5925,1781733,15339,1205698,15208,1179247,15137,26451,2404,290163,6529,117180,4009,82170,3940,40715,2625,45807,3063,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,331566,7814,191207,5088,140452,4746,131267,4699,9185,1703,17041,2145,10009,1605,7792,1309,6661,1339,9252,1410,140359,5050,92901,4163,90409,4132,2492,743,23157,2788,9789,1714,7373,1355,3096,839,4043,1031,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1449105,13289,801384,9885,620846,11182,584143,10951,36703,3581,30894,2815,41301,3576,43281,3800,25700,3007,39362,3719,647721,10286,430643,9442,418913,9286,11730,1837,49689,3370,51243,3915,82793,5329,16539,2374,16814,2212,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,300790,5393,172748,4162,118699,3803,108286,3734,10413,1410,9233,1587,9231,1334,6715,1243,7331,1604,21539,1846,128042,3586,76471,3139,73737,3019,2734,659,19893,1844,11433,1414,8998,1355,5469,1034,5778,943,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,2028128,17177,1131284,10993,843535,11321,808842,10569,34693,2869,56696,3826,73788,4552,37994,2927,38581,3415,80690,4957,896844,12211,601742,11845,590136,11569,11606,1522,94686,5501,83066,5199,56188,3549,28327,2842,32835,3441,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,8704947,36789,5090227,27410,4001460,29308,3818471,28544,182989,7419,179130,7064,269891,10099,163985,7690,153981,7264,321780,9793,3614720,25889,2490584,25217,2432133,25169,58451,3625,279992,8259,338156,8939,279323,8306,97269,5775,129396,5737,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,861477,11499,549848,7574,430354,7715,399038,7792,31316,2415,24473,1997,23991,1999,27410,2183,22963,2609,20657,2386,311629,8044,209780,6248,204083,6042,5697,996,29806,2863,23134,2376,28880,2628,11937,1646,8092,1293,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,210212,4193,114565,3081,80331,3264,73025,3153,7306,1039,9864,1234,5707,937,4768,853,2912,752,10983,1276,95647,2679,50290,2577,47037,2579,3253,715,21565,1715,8152,1136,6985,1140,2624,707,6031,916,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,2831887,19916,1594997,13781,1120072,14471,1053794,14993,66278,3874,80423,4568,91815,4517,53268,3284,181479,6903,67940,4279,1236890,14168,769510,11975,744217,11767,25293,2222,128585,5721,126283,5760,65456,4001,112391,5340,34665,3259,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,2166880,17918,1270205,12542,955494,12225,898844,12314,56650,3571,64938,4262,75089,4923,60337,3514,55784,3663,58563,3950,896675,12390,566875,11019,543415,10562,23460,2548,109135,4939,65533,3485,80841,4327,36095,3242,38196,3338,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,531264,9085,307521,6618,230939,6476,220398,6460,10541,1559,12831,2005,16568,2115,20759,2053,15186,1758,11238,1762,223743,5854,133191,6094,130561,5987,2630,650,24529,2187,20576,2140,25731,2404,13437,1731,6279,1381,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1914320,13198,1097131,8843,875736,8793,825697,9399,50039,2834,50078,2532,59150,3456,35222,2379,16549,1842,60396,2827,817189,9095,557803,8055,544550,7959,13253,1429,110475,4351,64678,2917,44431,3026,13282,1427,26520,1795,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,205116,4756,120663,3263,85160,3504,79742,3660,5418,1300,3597,953,11135,1786,8507,1458,5695,1354,6569,1137,84453,3643,43692,3141,41300,3110,2392,768,9085,1714,13004,1871,9520,1555,4144,979,5008,1262,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,720400,12133,394713,8496,254033,7717,240875,7195,13158,1984,15187,2360,25262,2878,56544,3736,9699,1800,33988,3224,325687,7881,186245,6823,181143,6865,5102,1109,23082,2690,24680,2670,73804,5111,6411,1135,11465,1999,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
