GEO_ID,C08406_001E,C08406_001M,C08406_002E,C08406_002M,C08406_003E,C08406_003M,C08406_004E,C08406_004M,C08406_005E,C08406_005M,C08406_006E,C08406_006M,C08406_007E,C08406_007M,C08406_008E,C08406_008M,C08406_009E,C08406_009M,C08406_010E,C08406_010M,C08406_011E,C08406_011M,C08406_012E,C08406_012M,C08406_013E,C08406_013M,C08406_014E,C08406_014M,C08406_015E,C08406_015M,C08406_016E,C08406_016M,C08406_017E,C08406_017M,C08406_018E,C08406_018M,C08406_019E,C08406_019M,C08406_020E,C08406_020M,C08406_021E,C08406_021M,C08406_022E,C08406_022M,C08406_023E,C08406_023M,C08406_024E,C08406_024M,C08406_025E,C08406_025M,C08406_026E,C08406_026M,C08406_027E,C08406_027M,C08406_028E,C08406_028M,C08406_029E,C08406_029M,C08406_030E,C08406_030M,C08406_031E,C08406_031M,C08406_032E,C08406_032M,C08406_033E,C08406_033M,NAME,C08406_001MA,C08406_001EA,C08406_002EA,C08406_002MA,C08406_003EA,C08406_003MA,C08406_004MA,C08406_004EA,C08406_005EA,C08406_005MA,C08406_006EA,C08406_006MA,C08406_007EA,C08406_007MA,C08406_008EA,C08406_008MA,C08406_009EA,C08406_009MA,C08406_010EA,C08406_010MA,C08406_011EA,C08406_011MA,C08406_012EA,C08406_012MA,C08406_013MA,C08406_013EA,C08406_014EA,C08406_014MA,C08406_015EA,C08406_015MA,C08406_016MA,C08406_016EA,C08406_017EA,C08406_017MA,C08406_018EA,C08406_018MA,C08406_019MA,C08406_019EA,C08406_020EA,C08406_020MA,C08406_021EA,C08406_021MA,C08406_022EA,C08406_022MA,C08406_023MA,C08406_023EA,C08406_024MA,C08406_024EA,C08406_025MA,C08406_025EA,C08406_026MA,C08406_026EA,C08406_027MA,C08406_027EA,C08406_028EA,C08406_028MA,C08406_029MA,C08406_029EA,C08406_030MA,C08406_030EA,C08406_031EA,C08406_031MA,C08406_032EA,C08406_032MA,C08406_033MA,C08406_033EA,state
0400000US13,4286025,25812,3855495,24334,3418991,24013,436504,14774,327126,12817,63700,6076,45678,5237,88821,6025,64066,5098,69198,5365,208445,8238,2249789,16511,2007172,18600,1765083,20150,242089,10519,176877,8104,36616,4513,28596,4200,46467,3960,39715,4552,45468,4172,110967,5617,2036236,18257,1848323,16900,1653908,14797,194415,8680,150249,7761,27084,3471,17082,2633,42354,3850,24351,2761,23730,3140,97478,5258,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,673305,7037,545352,8139,455034,8127,90318,5317,65750,4396,14623,2420,9945,2106,41119,3576,28121,2532,29094,3201,29619,3070,367640,5783,297754,5503,257905,5234,39849,2904,29292,2230,5494,1173,5063,1421,18283,2309,16032,1997,20013,2140,15558,2465,305665,5301,247598,5704,197129,6031,50469,3856,36458,3276,9129,1686,4882,1028,22836,2314,12089,1818,9081,1983,14061,1757,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,673949,9425,594952,9321,531908,9894,63044,4879,48488,4627,8396,1478,6160,1556,4529,1104,21149,2288,14941,2041,38378,3045,369854,6324,323146,6356,287897,6477,35249,3360,26579,2832,4761,1248,3909,1120,2856,914,13269,1906,10709,1633,19874,2593,304095,6780,271806,6477,244011,6723,27795,2925,21909,2806,3635,802,2251,1163,1673,629,7880,1195,4232,952,18504,1761,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,5960853,22997,4878866,27226,4384980,27860,493886,11657,386484,10550,63790,4838,43612,3708,547271,13985,185702,8401,98066,4733,250948,8615,3129091,17902,2570694,18794,2311970,20153,258724,8884,199521,7619,34971,3319,24232,2754,271150,9176,99609,5953,63438,3734,124200,5475,2831762,16545,2308172,18752,2073010,18195,235162,8240,186963,7059,28819,3050,19380,2135,276121,9493,86093,5103,34628,2714,126748,5854,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,2913661,17619,2678921,18978,2418842,18155,260079,8370,207228,6978,29099,3267,23752,2533,29600,2776,58939,4231,47565,4184,98636,5088,1529940,12681,1400796,14034,1259348,12722,141448,6335,111944,5363,15518,2364,13986,2046,13418,2141,33156,3042,32464,3268,50106,4023,1383721,11973,1278125,12395,1159494,12225,118631,4809,95284,4551,13581,1730,9766,1301,16182,1962,25783,2349,15101,2170,48530,3279,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1549841,9644,1386650,10152,1251692,11586,134958,5054,102467,4678,17643,1827,14848,1853,17172,2248,57029,3354,24589,2667,64401,3558,808482,6908,720957,7403,647822,7875,73135,3362,56085,2877,9516,1238,7534,1265,9260,1499,30745,2272,17413,1999,30107,2127,741359,6990,665693,7038,603870,7888,61823,3180,46382,2701,8127,1273,7314,1083,7912,1478,26284,1986,7176,1482,34294,2437,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1404005,10889,1286914,11885,1156572,11285,130342,5373,101108,4578,16750,1874,12484,2037,6744,1264,34350,2706,20591,2079,55406,3290,755760,7980,689431,8365,618969,8338,70462,3976,54366,3306,8659,1444,7437,1600,3628,1065,20294,2245,15304,1710,27103,2290,648245,7629,597483,8313,537603,8402,59880,3488,46742,2977,8091,1087,5047,1243,3116,761,14056,1512,5287,1070,28303,2476,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1893943,15108,1752160,15325,1573114,16406,179046,6707,143314,6352,20321,2437,15411,2284,18267,2316,42430,3650,21325,2231,59761,4269,1010316,10031,931362,10023,831063,10684,100299,4276,78642,4350,11350,2027,10307,2098,7764,1447,25159,2652,13692,1846,32339,3223,883627,9554,820798,10318,742051,10284,78747,4273,64672,3993,8971,1247,5104,957,10503,1626,17271,2187,7633,1461,27422,2443,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1994143,15690,1839263,14489,1644426,14104,194837,9158,146431,7256,25091,2886,23315,3400,26900,3207,34099,3054,46508,3734,47373,4325,1058735,11130,969318,10566,858862,10098,110456,6786,80162,5023,14536,2539,15758,3014,13500,2217,18863,2377,32914,3135,24140,2678,935408,9799,869945,9911,785564,9154,84381,4667,66269,4198,10555,1774,7557,1525,13400,1838,15236,2109,13594,2114,23233,2861,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,612969,7120,539245,6796,474333,7462,64912,4152,54844,3956,6105,1222,3963,1181,3782,945,24463,2499,9535,1467,35944,3056,307422,5648,269907,5650,233849,5505,36058,3090,30078,2804,3368,1047,2612,877,1748,673,12800,1841,5844,1204,17123,1972,305547,4976,269338,4698,240484,5077,28854,2204,24766,2186,2737,770,1351,541,2034,564,11663,1800,3691,951,18821,1771,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2674212,19448,2292455,20125,2045419,18957,247036,8425,186017,6592,36148,3806,24871,2990,153181,7093,69307,4876,34325,3435,124944,5322,1369753,13646,1184453,14004,1058269,13596,126184,5546,91712,4610,20208,2580,14264,1993,71953,4588,35307,3252,19717,2576,58323,3231,1304459,12891,1108002,12342,987150,11293,120852,6270,94305,5002,15940,2280,10607,1963,81228,4796,34000,3642,14608,2008,66621,3809,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,3399334,22899,2705256,21628,2451965,23319,253291,10179,199525,8727,31213,3030,22553,2948,332387,7900,157824,6637,56376,3994,147491,6136,1744713,14781,1391085,13279,1264686,14613,126399,6248,98691,5387,15875,2142,11833,2052,165640,5605,77451,4573,37465,3165,73072,4732,1654621,13887,1314171,14412,1187279,14807,126892,6337,100834,5605,15338,1928,10720,1720,166747,5766,80373,4565,18911,2174,74419,3844,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,4240614,19102,3864401,22599,3493387,21069,371014,9661,291361,8851,47618,3454,32035,3094,63869,4769,91809,4774,56020,3901,164515,6370,2192020,14038,1990066,15184,1793152,14698,196914,6344,155765,5401,23889,2532,17260,2017,32335,3358,50735,3868,37525,3094,81359,4600,2048594,13559,1874335,13930,1700235,13285,174100,6470,135596,5943,23729,2251,14775,1895,31534,2992,41074,2792,18495,2360,83156,4002,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2790174,13036,2428202,13320,2189446,12683,238756,7828,189166,6714,30924,3188,18666,1959,99302,4167,80977,4748,46266,3582,135427,4577,1445479,9817,1256560,10208,1136098,9719,120462,4892,95261,4009,15042,2304,10159,1438,46930,3043,42342,3373,32539,2688,67108,3047,1344695,7252,1171642,8099,1053348,8421,118294,4551,93905,4077,15882,1587,8507,1164,52372,3054,38635,2548,13727,1720,68319,3317,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1135424,13277,1071162,13008,951366,13242,119796,6844,87064,5848,20197,2473,12535,2291,5056,1334,18185,2215,18236,2627,22785,2576,576658,9554,539650,9946,476529,10370,63121,5045,45433,4072,10295,1795,7393,2005,2208,730,12079,1589,11592,1710,11129,1718,558766,8631,531512,8523,474837,8866,56675,4017,41631,3862,9902,1590,5142,1155,2848,1032,6106,1447,6644,1896,11656,1640,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2813503,17093,2555567,18835,2299416,17448,256151,8751,208573,7759,28641,3039,18937,1896,49276,3670,56269,4066,38212,3476,114179,4710,1452548,11789,1310008,12554,1173206,12805,136802,5988,110951,5132,14322,1816,11529,1576,23731,2594,31701,2985,26846,2778,60262,3346,1360955,11913,1245559,13060,1126210,12977,119349,6463,97622,5602,14319,2199,7408,1179,25545,2629,24568,2824,11366,1712,53917,3487,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,472100,6676,403136,7303,354929,7078,48207,3400,36660,3202,6004,1247,5543,1264,3111,886,25084,2507,12291,1935,28478,2805,246729,4834,205555,5312,181271,5116,24284,2486,17834,1991,3094,909,3356,852,2008,667,14524,1718,8557,1478,16085,2128,225371,4122,197581,4349,173658,4445,23923,1862,18826,1962,2910,732,2187,742,1103,512,10560,1650,3734,964,12393,1360,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,972334,6986,882941,8251,792843,7895,90098,5141,68363,4301,13000,2016,8735,1415,7284,1343,26217,2084,14103,1636,41789,2560,515896,5280,466237,5710,418672,5583,47565,3465,35795,2761,6597,1442,5173,1050,4127,983,14508,1665,9741,1365,21283,1829,456438,5360,416704,5822,374171,5327,42533,3024,32568,2656,6403,998,3562,741,3157,905,11709,1299,4362,897,20506,1795,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1250232,13247,1112644,13299,981286,13420,131358,5947,103033,5230,19202,2853,9123,1951,42186,3920,27145,3183,23879,2649,44378,3747,672117,8876,594522,8591,528254,8854,66268,4204,49918,3673,9729,1617,6621,1561,24507,2821,14681,2147,17160,2493,21247,2479,578115,9225,518122,9224,453032,9547,65090,3950,53115,3422,9473,2003,2502,802,17679,2714,12464,2250,6719,1361,23131,2423,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,638308,10110,569449,10026,517055,10432,52394,3893,40423,2970,7706,1709,4265,1331,4295,1265,20588,2564,7256,1549,36720,3085,326149,7076,287084,6890,258410,6883,28674,2517,22130,1951,4306,953,2238,848,2026,776,11367,1880,4627,1251,21045,1971,312159,5678,282365,5724,258645,5843,23720,2435,18293,2017,3400,1074,2027,741,2269,760,9221,1514,2629,797,15675,1890,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,3884264,26647,3293193,25511,2970924,24017,322269,9134,236943,8393,43164,3531,42162,4142,220659,7687,120747,6196,83302,6036,166363,6258,2036164,16229,1719884,16151,1544201,15337,175683,5841,123277,5343,26273,2743,26133,3433,117859,6361,61057,4367,52903,4887,84461,4399,1848100,16178,1573309,15052,1426723,13983,146586,6269,113666,5631,16891,1931,16029,1935,102800,5253,59690,4419,30399,2557,81902,4796,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,863562,10736,774104,10950,681554,10800,92550,6095,67937,4743,13664,2758,10949,2155,9193,1388,19135,2259,23315,2270,37815,3287,462314,7305,413324,7937,360831,7869,52493,4796,37371,3917,8061,2170,7061,1699,4860,1138,10766,1768,16047,2105,17317,2018,401248,6611,360780,6838,320723,7252,40057,3180,30566,2730,5603,1135,3888,1220,4333,910,8369,1464,7268,1474,20498,2245,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,9369775,31153,5463358,28247,4827098,26864,636260,15423,495571,14088,86502,5415,54187,4102,2789804,27298,572590,14962,183690,8286,360333,11526,4884145,22153,2895054,20366,2560217,19986,334837,10026,253680,8907,49917,3977,31240,2989,1390810,18385,296351,10909,118522,6620,183408,7325,4485630,20370,2568304,16974,2266881,15849,301423,9118,241891,8211,36585,2959,22947,2637,1398994,17882,276239,9791,65168,4594,176925,7300,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,4346403,23045,3965516,22354,3534016,22599,431500,10593,330190,9479,58919,4410,42391,4721,49935,4059,80416,6455,53668,4725,196868,7649,2260707,14979,2055320,16570,1813291,16272,242029,8789,175930,7412,36459,3347,29640,4280,22898,2591,46763,4192,34313,3740,101413,5128,2085696,14170,1910196,14519,1720725,14746,189471,5738,154260,5586,22460,2453,12751,1944,27037,2842,33653,3727,19355,2459,95455,4784,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
