GEO_ID,C08101_001E,C08101_001M,C08101_002E,C08101_002M,C08101_003E,C08101_003M,C08101_004E,C08101_004M,C08101_005E,C08101_005M,C08101_006E,C08101_006M,C08101_007E,C08101_007M,C08101_008E,C08101_008M,C08101_009E,C08101_009M,C08101_010E,C08101_010M,C08101_011E,C08101_011M,C08101_012E,C08101_012M,C08101_013E,C08101_013M,C08101_014E,C08101_014M,C08101_015E,C08101_015M,C08101_016E,C08101_016M,C08101_017E,C08101_017M,C08101_018E,C08101_018M,C08101_019E,C08101_019M,C08101_020E,C08101_020M,C08101_021E,C08101_021M,C08101_022E,C08101_022M,C08101_023E,C08101_023M,C08101_024E,C08101_024M,C08101_025E,C08101_025M,C08101_026E,C08101_026M,C08101_027E,C08101_027M,C08101_028E,C08101_028M,C08101_029E,C08101_029M,C08101_030E,C08101_030M,C08101_031E,C08101_031M,C08101_032E,C08101_032M,C08101_033E,C08101_033M,C08101_034E,C08101_034M,C08101_035E,C08101_035M,C08101_036E,C08101_036M,C08101_037E,C08101_037M,C08101_038E,C08101_038M,C08101_039E,C08101_039M,C08101_040E,C08101_040M,C08101_041E,C08101_041M,C08101_042E,C08101_042M,NAME,C08101_001EA,C08101_001MA,C08101_002EA,C08101_002MA,C08101_003EA,C08101_003MA,C08101_004MA,C08101_004EA,C08101_005EA,C08101_005MA,C08101_006MA,C08101_006EA,C08101_007MA,C08101_007EA,C08101_008EA,C08101_008MA,C08101_009MA,C08101_009EA,C08101_010EA,C08101_010MA,C08101_011EA,C08101_011MA,C08101_012MA,C08101_012EA,C08101_013MA,C08101_013EA,C08101_014MA,C08101_014EA,C08101_015EA,C08101_015MA,C08101_016EA,C08101_016MA,C08101_017MA,C08101_017EA,C08101_018MA,C08101_018EA,C08101_019EA,C08101_019MA,C08101_020MA,C08101_020EA,C08101_021EA,C08101_021MA,C08101_022EA,C08101_022MA,C08101_023MA,C08101_023EA,C08101_024EA,C08101_024MA,C08101_025EA,C08101_025MA,C08101_026MA,C08101_026EA,C08101_027EA,C08101_027MA,C08101_028EA,C08101_028MA,C08101_029EA,C08101_029MA,C08101_030EA,C08101_030MA,C08101_031EA,C08101_031MA,C08101_032MA,C08101_032EA,C08101_033EA,C08101_033MA,C08101_034EA,C08101_034MA,C08101_035MA,C08101_035EA,C08101_036EA,C08101_036MA,C08101_037EA,C08101_037MA,C08101_038MA,C08101_038EA,C08101_039EA,C08101_039MA,C08101_040MA,C08101_040EA,C08101_041MA,C08101_041EA,C08101_042EA,C08101_042MA,state
0400000US30,475287,6316,21519,1826,46950,2090,185824,3637,99920,2279,54874,2757,66200,3639,357127,7243,14104,1609,33933,2566,140246,4430,75729,2691,44409,2448,48706,3162,48007,3348,2772,760,4918,1100,21072,2296,10509,1546,3282,879,5454,1023,3249,900,255,291,179,158,1077,484,932,493,387,248,419,244,38426,3384,3182,765,5735,1456,14262,2258,6701,1047,3808,832,4738,1016,28478,2805,1206,553,2185,668,9167,1391,6049,889,2988,745,6883,891,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,954452,6369,47626,2616,98282,3106,391617,3890,199887,3087,94276,3179,122764,4509,777728,7352,35671,2238,78054,3245,319239,4992,166966,3351,77983,2999,99815,4403,88899,5063,6135,1213,9860,1711,40936,3407,15950,1919,7552,1205,8466,1168,7533,1359,546,367,1083,501,3327,821,1264,452,375,287,938,482,38503,2721,4229,817,7347,1195,13054,1644,6413,935,3593,725,3867,614,41789,2560,1045,421,1938,688,15061,1467,9294,1206,4773,947,9678,1162,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1246513,11854,37224,2766,117917,3810,569397,7388,271339,3993,113465,4142,137171,4758,977046,12804,23213,2481,85999,4397,455585,8504,212911,5277,90518,3441,108820,4229,131418,5723,6864,1261,17210,2471,60270,4675,28002,2749,9524,1342,9548,1399,41958,3826,2308,715,6140,1439,17119,2397,9268,1898,3250,1103,3873,997,51713,4707,4116,1254,7430,2069,20969,2538,10483,1962,3750,1043,4965,1070,44378,3747,723,566,1138,648,15454,2283,10675,1584,6423,1376,9965,1567,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,677618,7884,26910,2025,58615,2962,248964,4110,171438,3765,78450,3648,93241,3462,550292,8640,17845,1725,42238,2736,204514,4894,142724,3638,65468,3382,77503,2969,55129,3883,4538,1090,6423,1435,22416,2573,12120,1721,5531,1448,4101,880,6798,1518,434,272,1715,814,1952,707,1316,479,401,291,980,436,28679,2931,3255,779,6537,1441,8586,1669,5091,1196,2205,709,3005,644,36720,3085,838,346,1702,605,11496,1740,10187,1404,4845,1100,7652,1321,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,4166286,20887,113971,5171,341789,6203,1737668,11957,1025361,8076,434915,8746,512582,9153,3000397,21799,69695,3601,231866,6355,1210459,13965,761463,8680,333224,7847,393690,8309,333065,10473,16523,1699,34390,3136,144425,6425,75084,4731,29088,2759,33555,2999,463204,12033,8728,1457,42983,3729,235783,7484,102620,5185,37079,2960,36011,2606,203257,9084,16527,2269,25747,2916,89189,6268,38486,3144,14541,1977,18767,2057,166363,6258,2498,801,6803,1222,57812,4288,47708,3682,20983,2128,30559,2709,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,865357,9853,32716,3473,91183,4928,365975,6673,182448,4569,86123,3662,106912,4355,685234,10327,25276,2979,72096,4483,294352,7230,143963,4791,67346,3685,82201,3649,90993,6040,4311,1225,10980,2149,41355,3792,18327,2154,8492,1338,7528,1327,9482,1397,304,251,693,644,3201,916,2378,774,1247,515,1659,748,41833,3484,2422,774,5919,1326,16718,2242,8475,1673,4158,935,4141,1021,37815,3287,403,269,1495,620,10349,1797,9305,1515,4880,1032,11383,1666,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,9024559,30864,236513,7002,807853,10090,3954111,19893,2078391,12615,887139,11929,1060552,15388,4766202,27868,111928,5319,382899,8804,1904225,17960,1213984,11409,527230,9044,625936,10808,622538,14919,35900,2700,60275,4455,263074,9370,143479,6371,57569,3819,62241,3961,2521815,24926,37977,3315,248542,7513,1304889,19504,499713,9841,201845,7543,228849,8019,753671,17034,44728,3084,98003,5312,347079,11556,129628,5982,61008,4602,73225,4348,360333,11526,5980,1098,18134,2100,134844,6186,91587,5256,39487,4012,70301,4592,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,4348669,20936,127936,5714,447734,8140,1914499,14577,967360,10196,414705,8538,476435,9191,3527267,22082,91217,4486,338373,7921,1556217,14731,798269,9862,350200,8139,392991,7730,436173,10742,21388,2254,61916,5076,208389,7237,84570,4713,26865,2508,33045,3136,49130,3952,2383,900,9062,1587,22272,2914,9427,1676,3266,909,2720,891,139231,7186,9877,1494,29009,2957,52870,4410,22979,2379,12215,1820,12281,1497,196868,7649,3071,981,9374,1623,74751,4208,52115,4158,22159,1968,35398,3340,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,387697,4300,18220,1845,54411,2341,153113,2763,74791,2118,40467,2031,46695,2176,306169,4501,14013,1826,43414,2386,119196,3406,60507,2344,32938,2038,36101,2003,39143,3597,2017,635,5791,1218,19258,2558,6642,1152,2408,662,3027,710,1680,514,46,80,305,251,594,378,303,220,272,246,160,119,23788,2310,1475,407,4013,1003,8031,1543,3879,683,3003,807,3387,674,16917,1414,669,233,888,303,6034,1131,3460,708,1846,399,4020,667,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,5241598,25078,198231,5826,513763,9400,2150970,13409,1196756,8582,559319,7531,622559,9542,4383642,23963,139527,4982,394231,10213,1818366,13194,1020210,9399,484151,6402,527157,8412,408204,13265,25614,2482,53426,3698,176425,8124,84396,4967,32554,2810,35789,2478,88393,5022,5302,1508,14478,2096,34581,2990,17006,1922,8559,1417,8467,1346,178678,7099,23326,2160,42437,4148,57579,4294,28104,2729,12187,1492,15045,1816,182681,7490,4462,847,9191,1535,64019,4135,47040,4026,21868,2175,36101,2997,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1703568,10166,70462,2873,180349,4542,732537,6244,352745,4389,165122,4385,202353,5385,1420270,10922,51619,2764,144312,4513,612691,6994,298345,4271,143096,4103,170207,5266,165349,6131,10258,1520,21836,2352,77589,4022,30532,2246,12265,1370,12869,1321,9039,1330,763,573,1118,507,3454,803,1887,656,534,296,1283,593,51686,3245,4761,940,8595,1320,19013,2091,9460,1364,4436,966,5421,870,57224,3337,3061,732,4488,754,19790,2136,12521,1637,4791,773,12573,1547,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1745718,13311,59576,3421,159388,5306,772353,7989,367893,5607,173605,5430,212903,6432,1249678,14617,36730,2740,102383,5334,550253,8516,271817,5714,132329,5112,156166,5369,178949,9168,8322,1389,20258,3043,85981,5555,37748,3675,12945,1806,13695,2148,74883,4569,3319,907,10846,1729,37679,3808,10832,1623,5911,1089,6296,1147,131874,6227,9559,1755,20873,2735,58043,4220,23198,2223,8871,1421,11330,1766,110334,5784,1646,636,5028,1589,40397,2968,24298,2816,13549,1942,25416,2764,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,5867765,21065,206235,5473,531071,8879,2345739,13908,1377241,9405,646906,8548,760573,10189,4507420,22663,121892,4493,362020,8128,1790196,14120,1101653,10347,521738,7947,609921,9582,489849,13376,33776,2745,51921,3935,206885,8114,104352,4604,45249,3967,47666,3141,327421,9805,14738,2235,40636,3134,149964,6704,63166,4279,28654,2292,30263,2488,315310,9587,29034,2944,64294,4776,119702,5781,50805,3474,22267,2486,29208,1955,227765,7559,6795,932,12200,1577,78992,4236,57265,3463,28998,2375,43515,2995,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,505361,7913,19395,1865,53566,2719,198504,4624,118716,2355,52034,2856,63146,3336,405997,7354,11567,1539,38898,2546,160539,4394,98718,2943,44670,2699,51605,3268,40577,3622,2462,842,3782,827,17379,2349,9380,1706,3732,972,3842,892,13420,2149,623,348,2898,854,5508,1330,1748,705,1182,479,1461,574,29616,3518,4502,951,7050,1563,10064,2313,4008,1030,1236,528,2756,873,15751,1972,241,199,938,489,5014,1049,4862,1003,1214,468,3482,1057,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,2064944,15572,74193,4296,209061,6663,887640,8367,454972,6350,199040,5580,240038,6382,1712699,15506,48607,3811,160964,5964,750566,9545,381601,6567,169080,6150,201881,6160,185108,7599,8675,1552,23572,2849,83379,5498,38839,3634,14066,1690,16577,2046,14559,2221,542,430,2718,1025,4283,1150,4512,1253,1831,856,673,339,84243,5388,14614,2006,18710,2289,25414,2976,12929,2047,5559,1166,7017,1227,68335,4721,1755,595,3097,893,23998,2336,17091,2251,8504,1340,13890,1904,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,427117,4859,20698,2005,44353,2445,171296,3040,88788,2120,41810,2287,60172,2467,340605,5336,15479,1751,33358,2184,139117,3363,70932,2349,33417,2007,48302,2456,39307,2987,1549,663,5710,1296,17973,1915,7726,1490,3303,779,3046,717,1256,524,165,187,266,322,93,84,425,310,107,98,200,161,23564,2564,2627,835,3959,1099,7484,1571,3954,825,2265,721,3275,689,22385,2147,878,435,1060,483,6629,1063,5751,966,2718,752,5349,954,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,2837090,18828,96447,4689,281611,6982,1231114,11253,626689,8676,271710,7154,329519,8841,2380225,17855,75574,4216,231033,6438,1028934,11520,529103,8271,233557,6722,282024,7666,260803,9414,13872,2061,30299,3397,125414,6637,52155,3416,18473,1931,20590,2324,21201,2675,552,307,2511,1018,8102,1486,6430,1416,1359,592,2247,625,74208,5385,4942,1178,13419,1911,30189,3884,12775,2293,6145,1229,6738,1318,100653,5560,1507,505,4349,1072,38475,3675,26226,2219,12176,1936,17920,1968,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,11939372,33410,409211,9660,1223234,13175,5513684,21158,2545599,15408,1049533,12715,1198111,14535,9571029,38873,278424,9190,949078,11547,4429830,27651,2069629,17390,864852,12325,979216,13518,1278630,25371,79073,4384,154637,8061,623807,17152,250707,9427,83774,5303,86632,4976,187969,8519,6875,1626,26335,2779,87243,5935,33522,2785,17935,2581,16059,2174,410624,13290,34766,3341,71865,4481,171775,9063,69866,4664,29289,3117,33063,3506,491120,15266,10073,1784,21319,2636,201029,9345,121875,5838,53683,4420,83141,3975,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1307408,11591,68888,3626,175776,4087,606503,6323,235356,4350,102360,4072,118525,4746,993715,12617,47781,3212,125083,4752,464403,7618,184235,4444,80043,3835,92170,4537,154880,7798,10602,1451,26724,2804,73548,5178,25034,2587,9645,1492,9327,1527,30355,3231,1770,775,4517,1168,14065,2227,4439,994,2847,801,2717,782,61257,4162,7303,1340,15634,2280,23432,2526,7715,1290,3029,747,4144,929,67201,4104,1432,458,3818,1159,31055,2420,13933,1714,6796,1188,10167,1531,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,314505,4380,12650,1451,29982,1796,113026,2396,73714,1706,37245,1925,47888,2326,237018,4464,6801,1008,19462,1530,86147,3066,58240,1805,30155,1966,36213,2429,30645,2230,2124,568,3598,796,12342,1406,6948,952,2287,578,3346,668,3749,1137,60,85,1445,622,1294,687,386,282,258,180,306,202,21694,2002,2917,693,4847,874,7183,1412,2859,614,1530,466,2358,620,21399,1782,748,396,630,289,6060,1031,5281,925,3015,631,5665,790,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,4018400,20536,134071,5227,376527,6792,1745264,12454,915829,8945,389407,9235,457302,8703,3112188,24044,91463,4530,273404,7491,1344676,14488,727598,9344,313004,8195,362043,7415,376679,10708,19483,1968,41937,3573,172726,7407,77755,4156,30627,2775,34151,3037,176996,7471,3460,1055,14800,1916,90955,5503,35477,3191,15305,1604,16999,2031,170258,8513,16733,2466,36880,3185,65163,5062,27013,2631,11011,1829,13458,1855,182279,6807,2932,858,9506,1608,71744,4691,47986,3284,19460,2122,30651,2268,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,3204510,17884,88224,4099,313789,7404,1415738,11391,699937,7524,322222,6612,364600,8413,2329647,20637,55915,3298,212245,7470,1021663,11845,528135,8704,245308,6325,266381,7410,322660,12030,13266,1791,35041,3150,152941,7025,66816,5028,25918,2092,28678,3199,201096,9213,4965,1137,27975,3716,101161,5962,34051,3080,16466,2013,16478,1755,180814,7760,10060,1680,29289,3188,80502,5752,29901,2983,14314,1727,16748,1793,170293,7449,4018,860,9239,1594,59471,4473,41034,3373,20216,2008,36315,3389,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,738848,9897,23894,2099,71484,3473,302400,6159,166332,3797,83941,3934,90797,4625,602320,9417,15305,1919,53869,3293,248144,6291,138794,3977,70381,3742,75827,4060,79513,4926,4513,951,9721,1945,35072,2606,16023,2090,8102,1489,6082,804,5176,1226,415,361,1143,617,1019,455,1647,844,705,345,247,140,29053,3171,2695,709,5994,1655,11020,1790,3990,1013,2207,805,3147,783,22786,2341,966,418,757,373,7145,1293,5878,1488,2546,719,5494,934,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,2822070,15380,128409,4184,275152,5032,1139338,7687,661312,5019,301754,5845,316105,6863,2272376,16799,90626,3792,198997,5032,927548,8937,548100,6321,248382,5575,258723,6308,231596,6486,14073,1621,25890,2928,100828,4464,50556,2863,21555,2122,18694,1780,55882,3694,3977,974,12190,2033,22843,2284,8703,1793,4882,891,3287,718,147545,5705,15808,1676,32898,3309,47080,2878,24859,2053,12619,1437,14281,1379,114671,4663,3925,847,5177,933,41039,2761,29094,2173,14316,1603,21120,1521,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,290906,4133,11046,1560,30803,2522,119815,3518,59756,1939,30494,2055,38992,2447,224162,4530,8181,1372,22153,2276,88904,3321,48795,2472,24635,1916,31494,2245,31509,3568,1302,595,4473,1281,17801,2350,3660,954,1952,616,2321,881,4455,1068,178,186,270,294,1983,740,892,452,794,437,338,287,20003,2806,1155,556,3280,1266,7530,1434,3583,1369,2141,657,2314,780,10777,1854,230,206,627,308,3597,1156,2826,889,972,501,2525,724,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,1026188,11409,12342,1825,92221,5245,525081,9038,237756,5647,78083,3752,80705,3922,835025,12461,7947,1524,74261,4908,437246,8606,194472,5911,63117,3682,57982,3684,90486,5514,1890,777,8278,1576,46128,3750,20129,2528,5237,975,8824,1537,25706,2717,851,457,2061,771,10114,1907,5724,1036,3227,876,3729,953,52291,3930,1309,728,5947,1249,21928,2551,12044,1788,4471,985,6592,1222,22680,2693,345,312,1674,569,9665,1490,5387,1182,2031,787,3578,1022,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
