GEO_ID,B01001G_001E,B01001G_001M,B01001G_002E,B01001G_002M,B01001G_003E,B01001G_003M,B01001G_004E,B01001G_004M,B01001G_005E,B01001G_005M,B01001G_006E,B01001G_006M,B01001G_007E,B01001G_007M,B01001G_008E,B01001G_008M,B01001G_009E,B01001G_009M,B01001G_010E,B01001G_010M,B01001G_011E,B01001G_011M,B01001G_012E,B01001G_012M,B01001G_013E,B01001G_013M,B01001G_014E,B01001G_014M,B01001G_015E,B01001G_015M,B01001G_016E,B01001G_016M,B01001G_017E,B01001G_017M,B01001G_018E,B01001G_018M,B01001G_019E,B01001G_019M,B01001G_020E,B01001G_020M,B01001G_021E,B01001G_021M,B01001G_022E,B01001G_022M,B01001G_023E,B01001G_023M,B01001G_024E,B01001G_024M,B01001G_025E,B01001G_025M,B01001G_026E,B01001G_026M,B01001G_027E,B01001G_027M,B01001G_028E,B01001G_028M,B01001G_029E,B01001G_029M,B01001G_030E,B01001G_030M,B01001G_031E,B01001G_031M,NAME,B01001G_001EA,B01001G_001MA,B01001G_002MA,B01001G_002EA,B01001G_003EA,B01001G_003MA,B01001G_004MA,B01001G_004EA,B01001G_005EA,B01001G_005MA,B01001G_006EA,B01001G_006MA,B01001G_007EA,B01001G_007MA,B01001G_008EA,B01001G_008MA,B01001G_009MA,B01001G_009EA,B01001G_010MA,B01001G_010EA,B01001G_011EA,B01001G_011MA,B01001G_012EA,B01001G_012MA,B01001G_013EA,B01001G_013MA,B01001G_014MA,B01001G_014EA,B01001G_015MA,B01001G_015EA,B01001G_016EA,B01001G_016MA,B01001G_017EA,B01001G_017MA,B01001G_018MA,B01001G_018EA,B01001G_019MA,B01001G_019EA,B01001G_020MA,B01001G_020EA,B01001G_021MA,B01001G_021EA,B01001G_022EA,B01001G_022MA,B01001G_023EA,B01001G_023MA,B01001G_024MA,B01001G_024EA,B01001G_025MA,B01001G_025EA,B01001G_026EA,B01001G_026MA,B01001G_027EA,B01001G_027MA,B01001G_028EA,B01001G_028MA,B01001G_029MA,B01001G_029EA,B01001G_030EA,B01001G_030MA,B01001G_031EA,B01001G_031MA,state
0400000US44,26902,4271,15238,2789,2997,919,2036,810,1291,615,1025,601,895,439,1930,811,967,577,451,256,1094,615,1387,646,350,329,610,378,172,172,33,56,11664,2377,1600,614,1214,528,1221,752,765,393,851,395,1316,683,462,351,591,448,1271,678,825,482,884,449,418,273,234,216,12,18,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,90748,6428,47541,3985,9402,1706,6922,1425,5545,1309,3346,991,2126,694,3150,1012,3491,987,2436,1150,4205,1449,3047,912,2476,671,1011,444,332,290,52,68,43207,3699,7704,1711,7724,1754,3810,1065,2631,848,1294,512,4746,1318,2627,902,2211,815,2730,782,3523,922,2651,816,1062,500,196,154,298,309,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,24537,3567,12837,2203,1397,526,1926,681,2090,669,550,383,493,411,1174,518,613,323,785,415,1914,713,932,394,416,221,187,161,306,411,54,93,11700,1956,1997,580,1936,827,1188,480,1045,479,408,227,526,259,544,348,546,380,1072,533,1456,529,405,278,371,287,135,155,71,80,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,123223,7384,62599,4381,11617,2049,9253,1605,7412,1485,3813,1145,2362,889,4986,1358,3380,933,2742,958,6266,1409,3953,980,3678,962,1793,582,1188,631,156,158,60624,5014,9771,1779,8564,1667,7339,1658,4263,1444,2428,814,4934,1536,3971,1180,3432,1016,5324,1255,3128,807,3944,945,2325,601,804,367,397,258,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,646884,18699,318674,12363,50928,4880,43094,4221,37222,3421,21195,1971,13155,2020,27528,3482,21441,2355,18408,2341,32086,3699,23135,2801,15922,1872,9666,1544,3805,929,1089,525,328210,11275,51316,3994,41964,3901,35363,3202,18363,2552,14286,2076,24749,3050,20981,2462,22911,3144,35679,3072,26144,2796,18376,2121,12074,1694,4423,924,1581,581,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,70470,5314,36274,2833,6413,1077,5218,1249,5983,1238,3440,814,1824,665,3291,868,2279,716,1701,716,2396,759,2415,794,738,363,463,284,113,128,0,185,34196,3533,5189,1106,5673,1475,4765,1017,2776,877,2111,882,3447,845,2167,788,1444,587,2510,872,2100,672,1043,469,511,328,426,305,34,67,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,13224,1405,5913,935,821,392,1029,427,774,345,594,312,127,98,243,168,333,244,105,91,699,368,392,255,293,215,476,268,27,48,0,151,7311,1246,687,461,952,387,1197,492,867,385,303,180,397,259,104,119,463,458,319,152,879,474,653,356,390,294,100,124,0,151,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,268511,10993,135311,5972,25061,2990,20944,2473,15653,2122,8209,1321,4967,1317,10649,1846,9563,1734,7972,1714,12044,1706,9067,1562,7232,1501,2502,704,1195,440,253,223,133200,7173,22611,2349,16391,2104,17327,2243,7877,1421,6508,1643,9822,1761,9130,1587,9212,1556,12306,1616,8421,1504,7606,1311,3978,905,1342,527,669,377,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,343159,13390,168571,8490,23505,2697,22419,2530,21134,2716,9298,1295,7337,1227,17144,2389,12189,2204,13330,2180,16174,2166,13128,1910,7456,1097,3365,799,1682,543,410,257,174588,7934,27497,2664,22156,2372,19777,2597,11099,1611,6740,1143,16251,2293,12142,1917,11963,1796,17160,2225,13671,1758,9061,1313,5028,875,1859,627,184,183,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,33919,2912,16589,1768,2859,713,2469,598,1761,664,977,323,848,401,1152,353,908,413,294,155,1334,540,1260,347,1438,519,817,464,374,329,98,138,17330,2149,2274,602,2217,691,1556,564,1175,606,809,427,1338,487,843,446,1230,599,1554,590,1087,416,1614,580,846,370,617,357,170,182,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,121173,6418,60890,4033,9680,1606,7571,1225,9280,1557,5160,1011,3095,877,5866,1422,3924,980,4104,1220,4624,976,3647,901,2546,613,891,373,296,175,206,192,60283,3349,7641,1157,10413,1566,8644,1456,4935,1080,2032,636,5120,1063,3892,1097,2695,686,6132,1208,3951,822,2411,675,1299,550,883,341,235,143,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,15982,2509,7955,1512,1637,704,1787,745,820,558,809,647,177,158,363,236,349,301,173,144,795,630,236,178,687,453,122,182,0,193,0,193,8027,1662,1214,658,544,447,1263,573,193,225,376,357,1029,577,447,356,828,547,651,373,469,350,450,451,285,248,278,339,0,193,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,323843,14520,155155,7772,10797,1512,10782,1565,13342,1932,7936,1209,5812,1061,12465,1959,9052,1504,13088,2051,19542,2374,20239,1881,14596,1564,11439,1944,4922,1127,1143,458,168688,7815,10796,1645,9731,1750,12919,1911,6834,1244,4333,1157,13842,1576,10767,1550,12669,1950,23368,2395,22804,2335,17907,1869,12582,1449,6708,1144,3428,1043,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
