GEO_ID,B14004_001E,B14004_001M,B14004_002E,B14004_002M,B14004_003E,B14004_003M,B14004_004E,B14004_004M,B14004_005E,B14004_005M,B14004_006E,B14004_006M,B14004_007E,B14004_007M,B14004_008E,B14004_008M,B14004_009E,B14004_009M,B14004_010E,B14004_010M,B14004_011E,B14004_011M,B14004_012E,B14004_012M,B14004_013E,B14004_013M,B14004_014E,B14004_014M,B14004_015E,B14004_015M,B14004_016E,B14004_016M,B14004_017E,B14004_017M,B14004_018E,B14004_018M,B14004_019E,B14004_019M,B14004_020E,B14004_020M,B14004_021E,B14004_021M,B14004_022E,B14004_022M,B14004_023E,B14004_023M,B14004_024E,B14004_024M,B14004_025E,B14004_025M,B14004_026E,B14004_026M,B14004_027E,B14004_027M,B14004_028E,B14004_028M,B14004_029E,B14004_029M,B14004_030E,B14004_030M,B14004_031E,B14004_031M,B14004_032E,B14004_032M,B14004_033E,B14004_033M,NAME,B14004_001MA,B14004_001EA,B14004_002EA,B14004_002MA,B14004_003MA,B14004_003EA,B14004_004MA,B14004_004EA,B14004_005EA,B14004_005MA,B14004_006MA,B14004_006EA,B14004_007MA,B14004_007EA,B14004_008EA,B14004_008MA,B14004_009MA,B14004_009EA,B14004_010MA,B14004_010EA,B14004_011MA,B14004_011EA,B14004_012MA,B14004_012EA,B14004_013EA,B14004_013MA,B14004_014EA,B14004_014MA,B14004_015MA,B14004_015EA,B14004_016MA,B14004_016EA,B14004_017MA,B14004_017EA,B14004_018EA,B14004_018MA,B14004_019EA,B14004_019MA,B14004_020MA,B14004_020EA,B14004_021EA,B14004_021MA,B14004_022MA,B14004_022EA,B14004_023EA,B14004_023MA,B14004_024EA,B14004_024MA,B14004_025EA,B14004_025MA,B14004_026EA,B14004_026MA,B14004_027MA,B14004_027EA,B14004_028MA,B14004_028EA,B14004_029EA,B14004_029MA,B14004_030EA,B14004_030MA,B14004_031EA,B14004_031MA,B14004_032EA,B14004_032MA,B14004_033EA,B14004_033MA,state
0400000US39,9386353,3494,4540388,4518,270400,8165,691,306,166037,6057,61067,3965,42605,3098,81782,4396,199,218,48962,3348,16646,1953,15975,1805,4188206,9592,236154,2102,351836,6260,643620,5082,2956596,4801,4845965,3750,346492,8160,1473,576,192714,6315,77129,4036,75176,4007,109784,4796,341,209,59236,3742,22558,2476,27649,2907,4389689,9082,225473,2031,297983,5576,625210,5732,3241023,5598,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3053500,1978,1497900,2484,90612,3437,526,271,54891,3490,21550,2178,13645,1494,19098,2073,24,41,9622,1537,5128,972,4324,1019,1388190,4068,77051,1409,140497,3388,235479,2795,935163,2905,1555600,2099,114121,4525,640,386,63674,4033,26696,2172,23111,1823,20024,1907,0,157,10115,1808,4534,700,5375,873,1421455,4304,72523,1403,117500,3501,229225,2806,1002207,2889,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3219159,2530,1581553,3138,109276,5553,386,266,58955,3821,30467,3721,19468,2457,23128,3031,32,68,12111,2169,5627,1209,5358,1087,1449149,6946,77197,2274,114937,4458,234480,3732,1022535,3862,1637606,2638,125063,4597,566,459,63123,3888,32657,2960,28717,2678,28727,2854,0,200,14497,2184,6403,1187,7827,1568,1483816,5155,70441,1850,102871,4002,225216,3204,1085288,4498,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,10539705,2653,5101281,3423,231852,7627,1115,502,156915,5680,43989,3495,29833,2219,148884,6528,717,498,98009,5572,30258,2388,19900,1781,4720545,9763,245923,1998,376730,7609,731713,4798,3366179,4211,5438424,2901,296578,8659,1271,631,178810,6477,62002,3950,54495,3433,193572,6624,583,277,117173,5658,41217,3046,34599,2772,4948274,10927,232548,1840,320401,7581,691150,4922,3704175,5165,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,877192,1106,422789,1421,22011,2413,0,210,15892,1878,3892,1146,2227,743,18858,1849,0,210,12981,1537,4078,1046,1799,678,381920,3315,20658,715,30228,2246,60382,1820,270652,1588,454403,1151,29183,2710,224,171,16824,2069,7366,1422,4769,1179,23072,2010,31,62,16753,1678,3378,1025,2910,776,402148,3225,17615,659,26030,2036,55780,1687,302723,1567,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,3872748,2384,1862523,3071,114266,5554,266,206,71732,4439,26349,3025,15919,2395,29900,3255,138,137,14657,1909,7529,1644,7576,1811,1718357,6873,89835,2087,168201,5603,266150,5035,1194171,4662,2010225,3108,156410,6478,917,466,86800,4617,35608,3360,33085,2731,41606,3704,306,229,23850,3015,7513,1294,9937,1630,1812209,7446,85767,2327,131463,4687,264695,4514,1330284,5059,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,668811,1397,333069,1857,21347,2017,15,26,12759,1465,4736,939,3837,1083,4376,1243,0,155,2391,1156,1155,483,830,389,307346,2658,15944,1007,30190,2002,50720,1776,210492,1474,335742,1634,25282,1962,94,136,15586,1243,5387,1040,4215,1056,7118,1220,15,31,3718,859,2052,768,1333,504,303342,2388,16347,972,20793,1528,46667,1422,219535,1698,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,5255128,3510,2537029,3895,137327,6012,142,143,83894,5166,30804,3328,22487,2481,43879,4174,131,212,26084,3593,9162,1292,8502,1449,2355823,8309,129266,2362,209490,6218,378969,4783,1638098,5267,2718099,3905,175697,7773,1098,592,93431,5637,44022,3832,37146,3097,59787,4654,414,334,33510,3567,13268,2137,12595,1379,2482615,9408,120180,2562,187453,5700,366709,4702,1808273,4034,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,20547265,4807,10130288,6889,673543,14811,4446,1305,407901,11875,164251,7232,96945,4467,138033,7264,442,289,65197,5827,33367,3376,39027,3293,9318712,15704,583483,4595,938596,12259,1734962,10449,6061671,8838,10416977,6724,833767,17453,3479,1117,463984,11951,205679,7798,160625,6331,170581,7905,702,407,84509,5635,36094,3715,49276,3690,9412629,17578,547438,4993,773432,12839,1630506,9231,6461253,8253,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2141536,1590,1067533,2093,91697,4743,345,245,44572,3420,33408,3160,13372,1470,32342,3266,161,162,18527,2616,8234,1302,5420,1210,943494,6498,69920,1125,105264,3844,182317,4009,585993,2798,1074003,1989,94570,4352,443,330,54449,3570,22514,1805,17164,1794,33645,3579,454,374,20919,2696,6770,1472,5502,968,945788,5132,66172,1491,89861,3652,186464,3027,603291,2980,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,525951,888,256664,1131,12444,1675,0,151,8798,1368,2115,668,1531,519,8014,1025,0,151,6664,955,420,222,930,359,236206,1938,11830,563,18118,1375,32913,905,173345,1282,269287,1186,16051,1431,102,93,10071,1208,2497,626,3381,624,8588,1305,27,58,6002,1254,1161,540,1398,460,244648,1902,11492,681,16673,1261,31322,982,185161,1159,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,6707967,3871,3270177,3947,237803,8160,864,380,135595,5900,60707,4699,40637,3736,66485,4514,240,205,29356,3165,19041,2423,17848,2169,2965889,9047,158526,2701,265088,6879,498750,6519,2043525,6878,3437790,3835,273751,7774,1207,517,154420,5713,62829,3826,55295,3630,90081,4750,153,149,41275,2893,22618,2930,26035,2750,3073958,9894,150903,2659,209116,5625,488402,5391,2225537,5965,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,5639983,2184,2799219,2597,171717,7063,965,450,94790,4753,42567,3407,33395,3105,40802,3836,233,220,19696,2909,9512,1818,11361,1960,2586700,8563,133910,1835,234734,5301,456549,5186,1761507,5461,2840764,2953,200604,6834,1290,545,104771,3965,51695,3915,42848,3603,54410,4581,210,167,23952,3200,15543,2172,14705,2261,2585750,8647,128153,2009,191175,4883,416483,4199,1849939,5260,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1537629,1480,754927,2170,44060,3008,388,229,28533,2464,9124,1440,6015,1394,5845,1141,0,190,3238,834,1322,610,1285,538,705022,3614,34716,1247,57847,2613,98769,2316,513690,2216,782702,2035,53138,3464,124,119,32170,2448,10846,1620,9998,1706,9324,1812,0,190,4786,1287,2266,843,2272,810,720240,3824,30354,1271,51448,2494,90951,2578,547487,2460,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,4661823,2630,2300997,3208,153367,5742,288,382,97095,4163,31646,2940,24338,2194,35188,2858,162,130,20372,2040,8204,1291,6450,1209,2112442,7109,115246,1841,167102,4193,333370,4003,1496724,3907,2360826,2729,178916,5512,741,572,105126,3997,37139,2474,35910,2148,60043,3995,0,149,29779,2884,14503,1983,15761,1879,2121867,6024,108595,1526,138026,3909,308310,3504,1566936,3499,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,464301,1506,235543,2066,14388,1605,282,298,8997,1121,3214,955,1895,560,2558,875,0,193,1313,576,558,459,687,390,218597,2668,10755,1067,20895,1454,37932,1318,149015,1756,228758,1729,22712,2546,202,211,10873,1501,5861,1455,5776,1259,2723,974,0,193,1122,650,804,483,797,453,203323,3037,10179,919,15769,1847,33229,1750,144146,1731,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,2955172,931,1387905,2147,43419,3646,873,489,33132,3292,5019,1256,4395,1131,71158,4213,1787,687,46629,3418,14382,2133,8360,1763,1273328,6073,75262,2389,114763,4583,191570,3022,891733,2820,1567267,2216,57974,4062,1199,562,42338,3456,9002,1699,5435,1195,96319,5064,1136,493,58566,3715,21553,2898,15064,2186,1412974,5905,73903,2359,88166,4198,198182,3514,1052723,3134,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
