GEO_ID,C24040_001E,C24040_001M,C24040_002E,C24040_002M,C24040_003E,C24040_003M,C24040_004E,C24040_004M,C24040_005E,C24040_005M,C24040_006E,C24040_006M,C24040_007E,C24040_007M,C24040_008E,C24040_008M,C24040_009E,C24040_009M,C24040_010E,C24040_010M,C24040_011E,C24040_011M,C24040_012E,C24040_012M,C24040_013E,C24040_013M,C24040_014E,C24040_014M,C24040_015E,C24040_015M,C24040_016E,C24040_016M,C24040_017E,C24040_017M,C24040_018E,C24040_018M,C24040_019E,C24040_019M,C24040_020E,C24040_020M,C24040_021E,C24040_021M,C24040_022E,C24040_022M,C24040_023E,C24040_023M,C24040_024E,C24040_024M,C24040_025E,C24040_025M,C24040_026E,C24040_026M,C24040_027E,C24040_027M,C24040_028E,C24040_028M,C24040_029E,C24040_029M,C24040_030E,C24040_030M,C24040_031E,C24040_031M,C24040_032E,C24040_032M,C24040_033E,C24040_033M,C24040_034E,C24040_034M,C24040_035E,C24040_035M,C24040_036E,C24040_036M,C24040_037E,C24040_037M,C24040_038E,C24040_038M,C24040_039E,C24040_039M,C24040_040E,C24040_040M,C24040_041E,C24040_041M,C24040_042E,C24040_042M,C24040_043E,C24040_043M,C24040_044E,C24040_044M,C24040_045E,C24040_045M,C24040_046E,C24040_046M,C24040_047E,C24040_047M,C24040_048E,C24040_048M,C24040_049E,C24040_049M,C24040_050E,C24040_050M,C24040_051E,C24040_051M,C24040_052E,C24040_052M,C24040_053E,C24040_053M,C24040_054E,C24040_054M,C24040_055E,C24040_055M,NAME,C24040_001MA,C24040_001EA,C24040_002EA,C24040_002MA,C24040_003EA,C24040_003MA,C24040_004EA,C24040_004MA,C24040_005EA,C24040_005MA,C24040_006EA,C24040_006MA,C24040_007MA,C24040_007EA,C24040_008MA,C24040_008EA,C24040_009EA,C24040_009MA,C24040_010EA,C24040_010MA,C24040_011EA,C24040_011MA,C24040_012MA,C24040_012EA,C24040_013EA,C24040_013MA,C24040_014EA,C24040_014MA,C24040_015EA,C24040_015MA,C24040_016MA,C24040_016EA,C24040_017EA,C24040_017MA,C24040_018MA,C24040_018EA,C24040_019MA,C24040_019EA,C24040_020EA,C24040_020MA,C24040_021EA,C24040_021MA,C24040_022EA,C24040_022MA,C24040_023MA,C24040_023EA,C24040_024EA,C24040_024MA,C24040_025EA,C24040_025MA,C24040_026EA,C24040_026MA,C24040_027EA,C24040_027MA,C24040_028EA,C24040_028MA,C24040_029MA,C24040_029EA,C24040_030EA,C24040_030MA,C24040_031EA,C24040_031MA,C24040_032EA,C24040_032MA,C24040_033EA,C24040_033MA,C24040_034MA,C24040_034EA,C24040_035EA,C24040_035MA,C24040_036EA,C24040_036MA,C24040_037EA,C24040_037MA,C24040_038EA,C24040_038MA,C24040_039EA,C24040_039MA,C24040_040MA,C24040_040EA,C24040_041MA,C24040_041EA,C24040_042EA,C24040_042MA,C24040_043EA,C24040_043MA,C24040_044MA,C24040_044EA,C24040_045EA,C24040_045MA,C24040_046MA,C24040_046EA,C24040_047MA,C24040_047EA,C24040_048EA,C24040_048MA,C24040_049EA,C24040_049MA,C24040_050EA,C24040_050MA,C24040_051MA,C24040_051EA,C24040_052MA,C24040_052EA,C24040_053EA,C24040_053MA,C24040_054EA,C24040_054MA,C24040_055EA,C24040_055MA,state
0400000US36,6412496,29895,3551474,21189,32944,3336,28760,3055,4184,1123,332089,9665,355282,10213,129884,5970,345614,11064,281999,8691,242657,8143,39342,2925,119050,6698,350926,10716,240291,7720,110635,6406,463824,11897,311491,9119,3558,1030,148775,7090,481253,9677,211690,6621,269563,8500,293765,10055,67613,4856,226152,8918,148774,6701,216070,6302,2861022,17758,7821,1628,7228,1537,593,300,30642,3066,151436,5580,54855,4226,231310,8072,72544,4867,62590,4519,9954,1711,87258,5469,271069,7823,222873,6548,48196,3992,328462,10105,243221,7938,3246,1118,81995,5141,1176918,16894,380672,10429,796246,14371,169338,7605,45841,3818,123497,6555,130745,5272,148624,5170,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,3013408,21548,1663704,13435,36351,3455,32640,3429,3711,769,174760,8151,309397,8248,65892,3456,167511,7230,115944,5858,87328,4919,28616,2714,37908,3179,105523,5607,75807,4475,29716,3182,192890,7453,110891,4341,2534,723,79465,6114,173914,6016,79949,4107,93965,4771,103665,6612,24203,2667,79462,6711,78061,5107,101888,5565,1349704,15509,6517,1509,6137,1453,380,258,14890,1954,149094,6152,28113,2507,140565,6788,29595,2601,22525,2406,7070,1325,24352,3027,117770,6204,93530,5250,24240,2853,123681,6280,80849,4205,1413,655,41419,4230,502964,11774,159388,5856,343576,10493,88320,6093,14271,2174,74049,5898,52867,3994,70976,3987,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,272102,5056,162107,3521,25460,2105,16239,1472,9221,1589,22267,2564,17931,1865,8608,1289,17262,1852,14601,1934,10815,1775,3786,710,2279,644,6168,1173,4448,1053,1720,681,10377,1546,6365,1328,156,171,3856,978,13243,1673,6747,1346,6496,1237,6944,1668,2660,1145,4284,1142,7680,1325,9287,1036,109995,3976,2466,537,1323,381,1143,431,2473,892,5261,1081,1765,578,9829,1407,2960,766,2311,701,649,312,1500,554,12191,1788,11307,1743,884,417,8025,1349,5652,1151,34,58,2339,794,45635,2988,12120,1437,33515,2919,7624,1399,1694,582,5930,1276,4006,984,6260,966,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,3653400,22447,2075537,16970,40969,3290,26757,2691,14212,2226,170760,6728,529843,10048,87811,3895,204822,7812,154984,6663,124373,5902,30611,2904,43380,3027,124513,5475,91947,4844,32566,3245,207816,8079,131581,5708,2666,798,73569,4826,222697,8086,95844,5236,126853,5688,103688,6184,22048,2419,81640,5356,79271,4493,104983,5328,1577863,13209,5203,1159,3506,945,1697,691,18802,2181,179371,6532,34149,2620,156091,6337,40783,3187,32636,2851,8147,1427,28598,2915,154612,5824,132716,5842,21896,2046,135245,5941,86756,5345,2966,956,45523,3806,607873,10846,176665,4983,431208,9522,89632,4909,16507,2096,73125,4293,56320,4206,71184,3987,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1252915,11216,725796,8558,64556,2933,16728,1464,47828,2641,79581,3924,116340,4393,28459,2118,73961,4058,59867,3255,44328,2736,15539,1534,15514,1901,29815,2220,18952,1872,10863,1271,58482,3102,33490,2123,793,514,24199,1857,67075,3793,31091,2507,35984,2980,40279,3188,12562,1543,27717,2535,33908,2745,57959,3316,527119,7064,13073,1372,3142,710,9931,1134,6943,956,33570,2377,10270,1319,53728,2897,12033,1550,8724,1283,3309,852,8822,1069,46906,3155,36317,2807,10589,1345,41561,2728,26124,1962,1066,683,14371,1711,197722,5002,73588,3586,124134,4263,41309,3443,11366,1282,29943,3153,22489,2115,38693,2297,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1118517,13959,657708,9028,35547,3098,34876,3057,671,326,56819,3928,120197,5754,32532,2928,72654,5512,42334,3427,32872,3126,9462,1726,15062,1965,35948,3200,22186,2368,13762,1942,71161,4686,43888,2923,472,315,26801,3309,74910,4340,30845,2630,44065,3796,38258,4423,10566,1757,27692,3779,30287,3227,31999,2862,460809,9729,7225,1689,7190,1688,35,59,7457,1494,41801,3312,12213,1692,50456,3800,11469,1718,8558,1534,2911,821,6473,1230,43125,3182,32932,2909,10193,1658,46167,3544,31403,2527,379,222,14385,2558,156429,6042,43206,2907,113223,5066,30832,3437,6251,1233,24581,3142,19769,2445,27393,2348,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,4113760,22203,2332027,14533,57845,3375,31952,2289,25893,2093,212919,7543,464604,8807,99915,4910,224051,6501,180131,5991,135941,5279,44190,3350,47149,3721,152680,5630,113981,4754,38699,2999,261632,7947,174171,5917,2401,754,85060,4342,295110,8552,129561,5272,165549,5993,112712,5709,27949,2529,84763,5574,97508,4299,125771,4733,1781733,15339,10245,1491,6547,1221,3698,885,21432,2334,163935,5797,38151,2792,170329,6598,46254,3547,36377,2872,9877,1496,30236,2466,172911,6573,145656,5685,27255,2727,171452,6328,118545,5245,1636,513,51271,3582,716138,10673,215791,6276,500347,9939,96975,4546,17796,2073,79179,3952,61780,3583,81895,4468,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,331566,7814,191207,5088,276,245,92,150,184,191,17907,2332,32853,2788,8127,1428,19629,2650,9898,1587,7605,1522,2293,780,3153,1021,12880,1682,9310,1297,3570,930,22742,2194,13621,1536,65,77,9056,1556,27238,2927,13059,1720,14179,2223,15092,2117,2900,787,12192,2110,9266,1754,12146,1738,140359,5050,444,578,444,578,0,210,1122,637,12904,1710,3213,762,12100,1838,2080,575,1871,559,209,159,2251,1000,14625,2051,12831,1875,1794,715,12953,1853,8555,1485,521,463,3877,1020,58486,3426,19504,2254,38982,2919,9211,1626,2535,714,6676,1408,4547,1043,6423,1316,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1449105,13289,801384,9885,11381,2066,10116,1943,1265,612,86258,5476,179954,6062,31388,3257,76976,4752,56455,4109,38870,3408,17585,2224,16515,2583,40518,3282,25801,2617,14717,1805,85027,5088,42338,3513,321,259,42368,3491,75513,4878,39415,3249,36098,3744,53719,3855,10209,1465,43510,3868,37367,3350,50313,4320,647721,10286,3235,1140,3235,1140,0,204,6841,1231,67039,4589,12823,1975,63130,4333,18610,2511,12921,2120,5689,1262,15904,2582,54521,3670,44510,3549,10011,1863,54462,3391,31156,2466,410,234,22896,2366,241408,6706,97096,5293,144312,5668,47755,4036,5884,1320,41871,3833,27773,2808,34220,2969,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,300790,5393,172748,4162,20741,1841,19582,1727,1159,483,22203,2179,23009,2068,8514,1548,18325,1882,11109,1436,8765,1270,2344,517,3691,911,10598,1368,8672,1235,1926,633,11121,1514,6941,1258,62,98,4118,949,16158,1607,7584,1271,8574,1349,8190,1434,2301,574,5889,1287,8019,1487,11070,1648,128042,3586,2071,478,2045,481,26,43,1367,468,10293,1402,1655,539,12284,1449,2043,523,1477,449,566,284,3684,1061,17000,1698,15792,1721,1208,447,7163,1215,4474,842,45,65,2644,804,47313,2919,14903,1622,32410,2401,10440,1714,2105,671,8335,1529,4050,845,8679,1242,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,2028128,17177,1131284,10993,18294,2046,13898,1864,4396,994,118682,5249,223613,7484,47698,3774,121381,6393,107424,4938,82051,4120,25373,2555,26398,2691,54926,3623,38877,2837,16049,1999,108750,5095,61558,3980,1032,443,46160,3717,123384,5331,50273,3917,73111,4424,62418,4398,15772,2656,46646,3538,51270,3713,67046,4169,896844,12211,2392,644,2240,611,152,159,12098,2212,95215,5042,15994,2167,87924,4575,34231,3725,25854,3115,8377,1360,16863,2714,76766,4631,61374,4219,15392,1850,80767,4542,46377,3551,1128,572,33262,2785,327724,9029,104743,5600,222981,6747,55584,4619,8422,1714,47162,4280,37685,3048,53601,4012,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,8704947,36789,5090227,27410,292601,9310,70728,4395,221873,7971,649452,14362,733757,13038,229765,8288,494948,12907,409799,12735,330068,11092,79731,4716,102522,5647,288130,7914,198102,6541,90028,5165,601823,13548,363558,9136,5302,1122,232963,9992,479491,11302,234378,7667,245113,8736,289187,12543,51366,3650,237821,11699,243785,9311,274967,9409,3614720,25889,60294,5003,11086,1845,49208,4712,56894,5076,229534,9292,80683,4972,375954,9859,107736,5505,86825,5364,20911,2485,62630,4809,364720,12665,289373,12276,75347,5312,368145,11503,229357,9304,4174,865,134614,6656,1314152,19265,552167,12707,761985,15257,249605,10110,33249,3354,216356,8978,155213,6940,189160,6596,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,861477,11499,549848,7574,19890,1815,6335,1233,13555,1444,58368,4079,89678,4122,20997,2169,59392,3830,36528,2969,28974,2642,7554,1222,15586,1982,36546,2692,26654,2416,9892,1413,71332,4054,46857,3379,377,224,24098,2767,56743,3823,31408,2746,25335,2518,26587,3087,6871,1296,19716,2637,22677,2102,35524,3095,311629,8044,2089,581,801,420,1288,489,2581,743,29634,2795,6088,1273,36037,2842,10389,2135,8925,2036,1464,662,6274,1180,30633,2751,25513,2659,5120,1062,31633,2862,18461,1973,177,140,12995,1875,101913,5125,41021,3059,60892,3725,23462,3026,3446,925,20016,2776,10005,1556,20891,1911,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,210212,4193,114565,3081,4375,773,4117,718,258,170,16327,1586,21694,2072,3584,782,11476,1436,6269,1005,4723,869,1546,483,3376,902,4761,810,3310,736,1451,454,10827,1229,6973,1108,47,79,3807,690,15326,1403,7932,1058,7394,1102,6856,1317,1958,572,4898,1125,4095,821,5599,1064,95647,2679,968,412,947,407,21,36,1090,395,7807,1176,1289,391,8679,1238,1500,428,1059,372,441,208,1799,464,7450,977,5891,873,1559,534,7873,1304,5937,1109,37,64,1899,570,41730,2084,16914,1565,24816,1895,5150,898,1538,603,3612,696,3888,831,6424,868,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,2831887,19916,1594997,13781,27423,3106,16360,2464,11063,1709,162778,6550,190051,5900,48028,3860,141987,6147,101702,5016,79946,4355,21756,2395,42285,3556,91569,4643,59421,3397,32148,3349,280309,7308,215118,6380,1018,466,64173,4402,152738,6503,82741,5353,69997,4017,90051,6205,16193,1997,73858,5995,69624,4396,196452,6450,1236890,14168,4095,1019,3262,898,833,400,18565,2379,62148,3775,17196,2541,115992,6468,28605,2893,23358,2535,5247,1146,24678,2074,114048,5473,88430,4796,25618,2710,170742,5973,129676,4956,1267,567,39799,3270,415958,9323,152483,5876,263475,7863,75341,4195,12352,1941,62989,4026,63282,4335,126240,6592,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,2166880,17918,1270205,12542,45442,3666,42831,3666,2611,965,115859,6381,224028,7328,57480,4130,131716,6528,92874,5330,76106,4913,16768,1953,40429,3357,63597,4556,37380,3052,26217,3345,168374,5986,123290,5228,1125,605,43959,3863,125674,5523,54594,3247,71080,4705,79105,4715,25692,2511,53413,4265,45149,3791,80478,5176,896675,12390,9714,1734,9556,1728,158,135,11908,1580,69121,4609,21572,2430,101759,5863,30434,2534,25214,2444,5220,891,18303,2064,77686,4354,55045,3731,22641,2128,99928,5796,71258,4803,1418,474,27252,2953,292933,8248,90544,4352,202389,7189,62234,4666,16078,1894,46156,4314,39913,3321,61170,3559,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,531264,9085,307521,6618,32934,3590,3774,1361,29160,3396,33344,3052,40317,3485,11451,1761,31542,3040,27922,2763,19682,2224,8240,1258,6594,1412,9683,1500,6445,1310,3238,913,26433,2490,14498,1837,103,121,11832,1792,35398,3192,15763,1849,19635,2405,14555,2134,4159,1000,10396,1851,12195,1730,25153,2258,223743,5854,2289,673,406,262,1883,568,2478,722,11575,1749,1997,635,21280,2150,6413,1158,4399,1017,2014,690,3539,963,15580,1896,13670,1732,1910,570,16713,2074,11381,1845,52,90,5280,1131,100978,4407,31151,2390,69827,3830,14565,1854,2096,587,12469,1807,7009,1349,19327,2189,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1914320,13198,1097131,8843,47238,2522,44572,2565,2666,644,88059,4662,332678,8043,44485,2599,105999,4192,70691,3770,56843,3394,13848,1444,20404,2078,58361,3358,46314,2818,12047,1464,89228,3951,56760,2859,992,528,31476,2784,100823,3748,45064,3010,55759,3348,50467,3818,13143,1460,37324,3499,40940,3005,47758,2830,817189,9095,8709,1166,8495,1154,214,152,8629,1363,125001,4371,17352,2011,84117,4319,20667,2147,16100,1731,4567,931,13575,1524,84881,3974,76214,3857,8667,1131,65537,3832,40886,2869,1140,519,23511,2365,281298,6927,82793,3478,198505,5693,42985,3001,9869,1123,33116,3014,27995,2114,36443,2327,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,205116,4756,120663,3263,25750,2495,5526,1108,20224,2399,12108,1687,7697,1455,2871,859,12243,2057,11671,1713,7497,1551,4174,1002,1319,380,3694,1156,1939,757,1755,922,6993,1618,3599,984,0,193,3394,1065,13222,1605,7953,1387,5269,1078,5946,1680,2024,689,3922,1470,6371,1176,10778,1801,84453,3643,4889,1078,2890,1020,1999,552,1202,589,1438,650,1075,540,10200,1700,1949,802,1408,753,541,344,540,320,5518,1152,3530,1012,1988,701,5137,1254,3220,1053,0,193,1917,729,33928,2530,13660,1860,20268,2352,6756,1451,1579,838,5177,1232,3156,970,8665,1705,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,720400,12133,394713,8496,5717,1564,5092,1492,625,448,29389,3259,51283,3913,15322,2086,48228,3919,25620,2685,14857,2133,10763,1793,9413,1647,19639,2633,13885,2256,5754,1269,47108,3968,21361,2826,103,169,25644,2789,50392,3812,22915,2736,27477,2558,25969,2930,4610,1071,21359,2767,20957,2948,45676,3673,325687,7881,769,501,769,501,0,225,2883,826,27370,2559,6004,1527,30288,2798,5614,1187,2968,911,2646,866,6506,1177,25010,2343,21720,2160,3290,975,24756,2262,15327,1937,155,143,9274,1622,135041,5671,61976,3911,73065,4514,15416,2350,2457,828,12959,2153,9632,1585,36398,3081,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
