GEO_ID,C25095_001E,C25095_001M,C25095_002E,C25095_002M,C25095_003E,C25095_003M,C25095_004E,C25095_004M,C25095_005E,C25095_005M,C25095_006E,C25095_006M,C25095_007E,C25095_007M,C25095_008E,C25095_008M,C25095_009E,C25095_009M,C25095_010E,C25095_010M,C25095_011E,C25095_011M,C25095_012E,C25095_012M,C25095_013E,C25095_013M,C25095_014E,C25095_014M,C25095_015E,C25095_015M,C25095_016E,C25095_016M,C25095_017E,C25095_017M,C25095_018E,C25095_018M,C25095_019E,C25095_019M,C25095_020E,C25095_020M,C25095_021E,C25095_021M,C25095_022E,C25095_022M,C25095_023E,C25095_023M,C25095_024E,C25095_024M,C25095_025E,C25095_025M,C25095_026E,C25095_026M,C25095_027E,C25095_027M,C25095_028E,C25095_028M,C25095_029E,C25095_029M,NAME,C25095_001EA,C25095_001MA,C25095_002MA,C25095_002EA,C25095_003EA,C25095_003MA,C25095_004MA,C25095_004EA,C25095_005MA,C25095_005EA,C25095_006EA,C25095_006MA,C25095_007EA,C25095_007MA,C25095_008MA,C25095_008EA,C25095_009EA,C25095_009MA,C25095_010MA,C25095_010EA,C25095_011EA,C25095_011MA,C25095_012EA,C25095_012MA,C25095_013EA,C25095_013MA,C25095_014EA,C25095_014MA,C25095_015MA,C25095_015EA,C25095_016MA,C25095_016EA,C25095_017EA,C25095_017MA,C25095_018EA,C25095_018MA,C25095_019EA,C25095_019MA,C25095_020MA,C25095_020EA,C25095_021EA,C25095_021MA,C25095_022EA,C25095_022MA,C25095_023EA,C25095_023MA,C25095_024MA,C25095_024EA,C25095_025MA,C25095_025EA,C25095_026MA,C25095_026EA,C25095_027MA,C25095_027EA,C25095_028EA,C25095_028MA,C25095_029EA,C25095_029MA,state
0400000US47,1652976,14369,75916,4473,7119,1172,53823,3542,14974,2086,148835,5427,70203,3822,78632,4469,0,203,258774,7088,158107,6061,100667,4628,0,203,248555,7919,189786,6620,58769,3846,0,203,344346,8310,304100,7273,40246,3357,0,203,222573,6821,210226,6701,12347,1730,0,203,353977,7474,348346,7508,5631,1232,0,203,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,5634317,28687,235492,8382,25002,2479,159288,6649,51202,4022,408592,10754,173698,6719,234894,7183,0,213,710141,12801,410217,9896,299924,8544,0,213,708013,13684,496295,10198,211718,7763,0,213,1045325,16232,867242,14086,178083,7595,0,213,766544,14038,711571,13828,54973,3977,0,213,1760210,17769,1707773,18141,52437,3643,0,213,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,622572,6557,15817,1752,844,348,11219,1568,3754,909,31285,2026,10865,1435,20420,1805,0,185,64830,3392,31497,2325,33333,2314,0,185,76881,3639,45705,2973,31176,2062,0,185,138799,5442,105685,4409,33114,2534,0,185,110564,4170,100822,3990,9742,1258,0,185,184396,4629,178937,4619,5459,1030,0,185,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,179791,3471,5150,921,63,53,4333,857,754,405,13686,1371,2103,576,11583,1288,0,151,24434,1574,10033,979,14401,1386,0,151,23382,1519,13767,1149,9615,1139,0,151,36962,2236,27282,2032,9680,1133,0,151,28979,2086,25856,1903,3123,671,0,151,47198,2375,45374,2326,1824,504,0,151,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,2005192,18287,61598,3377,4572,1039,42531,2867,14495,1691,116213,4789,46242,2946,69971,3506,0,198,202595,7115,108232,4533,94363,5047,0,198,227727,7252,139892,5296,87835,4341,0,198,355323,8541,258698,8202,96625,4256,0,198,279735,7462,234676,6634,45059,3145,0,198,762001,11683,718919,11441,43082,2624,0,198,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1638028,14592,54442,3951,2333,601,40720,3090,11389,1479,80536,3903,24691,2213,55845,3330,0,198,177170,5899,81325,4087,95845,4290,0,198,189936,5783,105519,4231,84417,4002,0,198,315700,8115,213647,7140,102053,4345,0,198,254238,8396,210368,7213,43870,3386,0,198,566006,9661,535253,9471,30753,2742,0,198,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,534266,6150,27958,2368,4692,922,18949,2117,4317,923,59307,3230,35763,2622,23544,2234,0,190,97195,4631,74644,4010,22551,2584,0,190,84794,4044,76271,3893,8523,1264,0,190,105880,3956,98930,4090,6950,1239,0,190,66808,3360,64656,3292,2152,717,0,190,92324,4119,91073,4118,1251,502,0,190,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1537926,9764,45499,2642,1138,355,34528,2426,9833,1105,95695,3503,21848,1571,73847,3237,0,149,196352,4781,101929,3407,94423,3475,0,149,210445,5679,138081,4534,72364,3379,0,149,338617,6095,272174,6401,66443,3093,0,149,251531,5495,231477,5251,20054,1653,0,149,399787,6660,390164,6833,9623,1207,0,149,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,154699,3888,4777,1120,282,167,3563,1015,932,490,8716,1260,3343,731,5373,1042,0,193,18934,2191,11064,1479,7870,1468,0,193,18152,2047,14869,1920,3283,947,0,193,31638,2456,26722,2303,4916,987,0,193,25802,2112,23961,2079,1841,652,0,193,46680,2438,45692,2414,988,501,0,193,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,865343,7669,190025,5016,71956,3901,80713,4269,37356,3183,182779,6190,127715,5389,55064,3263,0,225,190898,5622,134657,4802,56241,3634,0,225,117622,5160,96031,4526,21591,2321,0,225,97684,4874,85822,4613,11862,1512,0,225,39947,3157,37138,3109,2809,840,0,225,46388,2879,44255,2894,2133,663,0,225,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
