GEO_ID,B27014_001E,B27014_001M,B27014_002E,B27014_002M,B27014_003E,B27014_003M,B27014_004E,B27014_004M,B27014_005E,B27014_005M,B27014_006E,B27014_006M,B27014_007E,B27014_007M,B27014_008E,B27014_008M,B27014_009E,B27014_009M,B27014_010E,B27014_010M,B27014_011E,B27014_011M,B27014_012E,B27014_012M,B27014_013E,B27014_013M,B27014_014E,B27014_014M,B27014_015E,B27014_015M,B27014_016E,B27014_016M,B27014_017E,B27014_017M,B27014_018E,B27014_018M,B27014_019E,B27014_019M,B27014_020E,B27014_020M,B27014_021E,B27014_021M,B27014_022E,B27014_022M,B27014_023E,B27014_023M,B27014_024E,B27014_024M,B27014_025E,B27014_025M,B27014_026E,B27014_026M,B27014_027E,B27014_027M,B27014_028E,B27014_028M,B27014_029E,B27014_029M,B27014_030E,B27014_030M,B27014_031E,B27014_031M,B27014_032E,B27014_032M,B27014_033E,B27014_033M,B27014_034E,B27014_034M,B27014_035E,B27014_035M,B27014_036E,B27014_036M,B27014_037E,B27014_037M,B27014_038E,B27014_038M,B27014_039E,B27014_039M,B27014_040E,B27014_040M,B27014_041E,B27014_041M,B27014_042E,B27014_042M,B27014_043E,B27014_043M,B27014_044E,B27014_044M,B27014_045E,B27014_045M,B27014_046E,B27014_046M,NAME,B27014_001EA,B27014_001MA,B27014_002MA,B27014_002EA,B27014_003EA,B27014_003MA,B27014_004EA,B27014_004MA,B27014_005EA,B27014_005MA,B27014_006EA,B27014_006MA,B27014_007MA,B27014_007EA,B27014_008EA,B27014_008MA,B27014_009EA,B27014_009MA,B27014_010MA,B27014_010EA,B27014_011EA,B27014_011MA,B27014_012MA,B27014_012EA,B27014_013MA,B27014_013EA,B27014_014EA,B27014_014MA,B27014_015MA,B27014_015EA,B27014_016MA,B27014_016EA,B27014_017EA,B27014_017MA,B27014_018MA,B27014_018EA,B27014_019EA,B27014_019MA,B27014_020MA,B27014_020EA,B27014_021EA,B27014_021MA,B27014_022EA,B27014_022MA,B27014_023MA,B27014_023EA,B27014_024EA,B27014_024MA,B27014_025MA,B27014_025EA,B27014_026EA,B27014_026MA,B27014_027EA,B27014_027MA,B27014_028MA,B27014_028EA,B27014_029EA,B27014_029MA,B27014_030MA,B27014_030EA,B27014_031MA,B27014_031EA,B27014_032EA,B27014_032MA,B27014_033MA,B27014_033EA,B27014_034EA,B27014_034MA,B27014_035MA,B27014_035EA,B27014_036MA,B27014_036EA,B27014_037EA,B27014_037MA,B27014_038MA,B27014_038EA,B27014_039EA,B27014_039MA,B27014_040EA,B27014_040MA,B27014_041MA,B27014_041EA,B27014_042MA,B27014_042EA,B27014_043EA,B27014_043MA,B27014_044EA,B27014_044MA,B27014_045EA,B27014_045MA,B27014_046MA,B27014_046EA,state
0400000US13,7313808,5304,3122273,25795,1747606,17186,1684030,17667,64971,4653,1619059,17266,63576,3599,52327,3536,11249,1700,1374667,17445,1337820,17020,42641,3611,1295179,18016,36847,3131,30366,2599,6481,1332,1664196,24381,722040,16610,659687,16000,55775,4211,603912,15467,62353,3296,59781,3135,2572,864,942156,15843,879802,15314,80583,5107,799219,14834,62354,3294,59863,3176,2491,734,2527339,22326,989132,12877,609269,12685,228336,7521,380933,10154,379863,5139,371446,5223,8417,1609,1538207,17438,981282,16561,270089,9296,711193,14794,556925,5047,543733,5095,13192,2021,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1038320,3371,444420,7439,248966,5574,235965,5448,14592,1857,221373,5461,13001,1467,10834,1352,2167,546,195454,5281,186200,5122,7551,1098,178649,4980,9254,1387,7135,1215,2119,646,249624,7450,112012,4795,100632,4669,16212,2179,84420,4586,11380,1333,10738,1379,642,374,137612,4903,124567,4714,21610,2812,102957,4171,13045,1559,12009,1505,1036,455,344276,6290,141929,4928,69748,4544,28294,2708,41454,3518,72181,1987,71133,1999,1048,459,202347,4925,105430,4579,34926,2902,70504,3955,96917,2187,93992,2200,2925,728,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1166224,1531,470983,7646,290849,6179,281446,6037,13570,1785,267876,5833,9403,1434,7905,1352,1498,634,180134,5960,175172,5540,4712,1189,170460,5619,4962,1255,4452,1132,510,286,318483,7992,139937,5442,124641,5184,15220,2222,109421,5241,15296,1495,14878,1498,418,201,178546,5288,167856,5021,17022,2065,150834,5165,10690,1272,10223,1270,467,269,376758,8086,144413,4561,65984,4014,31389,2958,34595,3035,78429,1818,77741,1827,688,379,232345,6614,131844,5781,32492,3131,99352,5353,100501,2023,97915,1963,2586,1182,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,9686656,2729,4184902,21375,2382921,14789,2297687,14710,97162,4843,2200525,15159,85234,4072,67508,3726,17726,2009,1801981,14193,1745250,14534,105899,5052,1639351,13573,56731,2979,44178,2693,12553,1800,2453030,17517,1075489,14401,972193,13660,111229,5267,860964,13216,103296,4110,98805,3993,4491,1051,1377541,13313,1273449,12997,208062,7270,1065387,12871,104092,4402,99589,4226,4503,903,3048724,18920,1216464,12926,674802,10932,239196,6694,435606,10280,541662,5339,529417,5192,12245,1500,1832260,15492,1047390,15083,338397,9316,708993,11762,784870,5076,762166,5889,22704,2272,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,4887536,3003,2075183,15181,1198241,12520,1157665,11906,45544,3164,1112121,11531,40576,2877,34596,2274,5980,1312,876942,10788,850517,10612,29957,2923,820560,10609,26425,1881,22527,1664,3898,825,1252860,16264,540558,10396,482049,9986,52951,3460,429098,10115,58509,2951,57838,2967,671,344,712302,11891,655596,11833,80663,4479,574933,10930,56706,3151,55336,3112,1370,476,1559493,14956,618564,11174,332073,9325,143190,6298,188883,6909,286491,3871,284818,3752,1673,661,940929,10025,531050,9400,179537,7646,351513,7849,409879,3782,404015,3988,5864,1129,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2324020,2105,1101942,9443,628216,7006,605484,6709,29757,2583,575727,6897,22732,1881,20472,1622,2260,693,473726,7070,460163,7031,21020,1912,439143,7259,13563,1225,11620,1097,1943,597,597663,9019,254811,5331,217295,5210,32793,2430,184502,5322,37516,1785,36849,1758,667,339,342852,7088,308462,6707,51035,3117,257427,6026,34390,2366,33946,2346,444,295,624415,7856,252694,5477,111428,4987,54458,3556,56970,3726,141266,2380,140459,2379,807,325,371721,5409,166020,5062,62544,3365,103476,4538,205701,2532,204390,2574,1311,466,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2117799,2796,985707,10602,571072,6382,548107,5971,20881,2094,527226,5875,22965,1683,20238,1576,2727,689,414635,7629,400662,7504,12841,2002,387821,7712,13973,1491,11378,1340,2595,689,538396,9916,232891,6212,201576,5923,20026,2219,181550,5553,31315,2068,30779,2038,536,348,305505,6647,274474,6628,25694,2511,248780,6329,31031,2081,30207,2027,824,334,593696,8973,227943,5106,111139,4700,45950,3379,65189,4170,116804,2249,115703,2287,1101,495,365753,6890,194411,6646,52353,3354,142058,5881,171342,2710,169305,2722,2037,605,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3299980,3152,1319923,13696,749135,9615,722974,9440,31786,3052,691188,9212,26161,1975,22815,1857,3346,737,570788,9063,550837,8958,18325,2277,532512,9839,19951,1794,17181,1677,2770,714,768832,13084,342506,8298,306291,7719,29339,2564,276952,7648,36215,2340,35237,2292,978,359,426326,9084,394398,8897,41673,3172,352725,8527,31928,1892,31339,1973,589,340,1211225,12355,495024,7297,286546,7000,150541,6219,136005,5700,208478,2960,206590,2870,1888,490,716201,8741,426133,8633,171633,6686,254500,6887,290068,3355,285781,3379,4287,987,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,3411933,2114,1453901,15573,818322,10778,780997,10431,32912,2510,748085,10281,37325,2449,31235,2309,6090,1249,635579,10469,613974,10144,29318,3177,584656,9829,21605,1893,18079,1743,3526,982,754935,13165,333593,8156,300896,7934,34110,3371,266786,7696,32697,2346,31299,2369,1398,489,421342,9969,386779,9925,54366,3935,332413,9253,34563,2346,32171,2243,2392,786,1203097,14152,464041,9200,277775,8795,136299,6148,141476,6756,186266,3631,182484,3735,3782,993,739056,9444,464680,9403,165526,6997,299154,7664,274376,3322,266875,3417,7501,1301,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1054364,1396,419844,6679,230821,4576,220919,4157,17214,1853,203705,3865,9902,1138,8669,1080,1233,398,189023,4591,182846,4596,13214,1919,169632,5090,6177,840,4996,779,1181,401,290542,6607,130022,4278,110354,3969,21301,1930,89053,3643,19668,1557,19275,1548,393,208,160520,5064,143636,4575,32188,2685,111448,4153,16884,1417,16203,1401,681,315,343978,6249,147503,3908,73531,3515,46236,3020,27295,2364,73972,1832,72862,1868,1110,470,196475,4852,94221,4631,50416,3607,43805,2955,102254,1883,100610,1872,1644,486,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,4490921,2388,2176906,13489,1164008,9513,1114335,8657,57784,3501,1056551,8760,49673,2514,40670,2305,9003,1232,1012898,10134,974037,10227,48413,3861,925624,10887,38861,2414,28836,2129,10025,1622,1052066,14582,456941,9225,404746,8790,53332,3543,351414,8318,52195,2849,49142,2711,3053,907,595125,11300,540942,10472,84516,5066,456426,9326,54183,2750,51314,2778,2869,722,1261949,14297,503086,9885,271856,9024,112815,5391,159041,7457,231230,4087,224834,4016,6396,1178,758863,10359,416285,9789,130521,5639,285764,8328,342578,3602,330597,3667,11981,1647,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,5224489,1580,2257481,19577,1281542,13222,1225465,12583,83899,4949,1141566,12599,56077,2819,43198,2428,12879,1635,975939,12378,938646,12284,74251,5208,864395,11211,37293,2682,28899,2322,8394,1433,1457094,17500,604224,11629,532556,10929,130690,6300,401866,10008,71668,3059,68225,2877,3443,733,852870,11713,781098,11468,179876,8102,601222,10438,71772,3713,67676,3461,4096,925,1509914,16462,602027,10695,319375,9777,180685,8067,138690,5984,282652,3569,276383,3785,6269,1245,907887,10164,475703,9560,228526,7870,247177,6533,432184,4976,421836,5059,10348,1332,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,7544448,2261,2855763,18365,1632602,12107,1586901,12052,74216,3814,1512685,11908,45701,2732,38774,2394,6927,1152,1223161,13227,1190133,13292,59205,3633,1130928,13085,33028,2536,28005,2367,5023,952,1999925,17907,868955,11956,785924,10706,111113,5121,674811,10314,83031,3660,81068,3647,1963,452,1130970,12732,1051959,12369,174568,6223,877391,11691,79011,3354,76354,3315,2657,746,2688760,18656,1134228,12284,620476,11364,294831,7859,325645,7379,513752,4700,508210,5069,5542,1233,1554532,12095,861368,10962,351203,8246,510165,9275,693164,4581,685364,4559,7800,1389,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
