C27001_001E,C27001_001M,C27001_002E,C27001_002M,C27001_003E,C27001_003M,C27001_004E,C27001_004M,C27001_005E,C27001_005M,C27001_006E,C27001_006M,C27001_007E,C27001_007M,C27001_008E,C27001_008M,C27001_009E,C27001_009M,C27001_010E,C27001_010M,C27001_011E,C27001_011M,C27001_012E,C27001_012M,C27001_013E,C27001_013M,C27001_014E,C27001_014M,C27001_015E,C27001_015M,C27001_016E,C27001_016M,C27001_017E,C27001_017M,C27001_018E,C27001_018M,C27001_019E,C27001_019M,C27001_020E,C27001_020M,C27001_021E,C27001_021M,C27001_001M,C27001_001EA,C27001_001MA,C27001_002M,C27001_002EA,C27001_002MA,C27001_003M,C27001_003EA,C27001_003MA,C27001_004M,C27001_004EA,C27001_004MA,C27001_005M,C27001_005EA,C27001_005MA,C27001_006M,C27001_006EA,C27001_006MA,C27001_007M,C27001_007EA,C27001_007MA,C27001_008M,C27001_008EA,C27001_008MA,C27001_009M,C27001_009EA,C27001_009MA,C27001_010M,C27001_010EA,C27001_010MA,C27001_011M,C27001_011EA,C27001_011MA,C27001_012M,C27001_012EA,C27001_012MA,C27001_013M,C27001_013EA,C27001_013MA,C27001_014M,C27001_014EA,C27001_014MA,C27001_015M,C27001_015EA,C27001_015MA,C27001_016M,C27001_016EA,C27001_016MA,C27001_017M,C27001_017EA,C27001_017MA,C27001_018M,C27001_018EA,C27001_018MA,C27001_019M,C27001_019EA,C27001_019MA,C27001_020M,C27001_020EA,C27001_020MA,C27001_021M,C27001_021EA,C27001_021MA,state
1317148,565,642090,2185,130113,1256,124532,1883,5581,1301,398657,1800,344250,4236,54407,3926,113320,1060,113237,1061,83,87,675058,2128,124610,1461,118572,2188,6038,1718,414285,1419,374579,3901,39706,3763,136163,902,136005,899,158,132,565,null,null,2185,null,null,1256,null,null,1883,null,null,1301,null,null,1800,null,null,4236,null,null,3926,null,null,1060,null,null,1061,null,null,87,null,null,2128,null,null,1461,null,null,2188,null,null,1718,null,null,1419,null,null,3901,null,null,3763,null,null,902,null,null,899,null,null,132,null,null,23
5918535,2341,2848901,4423,688526,2246,663148,4154,25378,3550,1789931,3399,1610657,7818,179274,7605,370444,1614,367938,1765,2506,952,3069634,3792,656062,2248,636485,3972,19577,3569,1931835,2704,1800860,8183,130975,7411,481737,1405,476268,1751,5469,1016,2341,null,null,4423,null,null,2246,null,null,4154,null,null,3550,null,null,3399,null,null,7818,null,null,7605,null,null,1614,null,null,1765,null,null,952,null,null,3792,null,null,2248,null,null,3972,null,null,3569,null,null,2704,null,null,8183,null,null,7411,null,null,1405,null,null,1751,null,null,1016,null,null,24
6736017,1301,3260833,3131,701601,2194,694680,2750,6921,1787,2107594,2249,2010187,7656,97407,7195,451638,1606,449952,1798,1686,668,3475184,2953,673643,2258,667855,2546,5788,1468,2217108,2023,2159654,5003,57454,4548,584433,1733,582630,1884,1803,653,1301,null,null,3131,null,null,2194,null,null,2750,null,null,1787,null,null,2249,null,null,7656,null,null,7195,null,null,1606,null,null,1798,null,null,668,null,null,2953,null,null,2258,null,null,2546,null,null,1468,null,null,2023,null,null,5003,null,null,4548,null,null,1733,null,null,1884,null,null,653,null,null,25
9818099,823,4807886,3243,1116806,2727,1083542,3852,33264,3276,2989223,2822,2717903,8194,271320,7836,701857,1936,700275,1967,1582,526,5010213,3314,1070748,2664,1040776,4004,29972,2933,3070399,2410,2882068,7717,188331,7319,869066,1932,866545,2027,2521,734,823,null,null,3243,null,null,2727,null,null,3852,null,null,3276,null,null,2822,null,null,8194,null,null,7836,null,null,1936,null,null,1967,null,null,526,null,null,3314,null,null,2664,null,null,4004,null,null,2933,null,null,2410,null,null,7717,null,null,7319,null,null,1932,null,null,2027,null,null,734,null,null,26
5462438,681,2714782,3282,659192,2868,636811,3838,22381,2617,1691923,2699,1585184,4838,106739,4650,363667,1921,363264,1891,403,206,2747656,3145,627131,2469,606227,3864,20904,3222,1683741,2612,1610240,4708,73501,4284,436784,1702,435766,1734,1018,414,681,null,null,3282,null,null,2868,null,null,3838,null,null,2617,null,null,2699,null,null,4838,null,null,4650,null,null,1921,null,null,1891,null,null,206,null,null,3145,null,null,2469,null,null,3864,null,null,3222,null,null,2612,null,null,4708,null,null,4284,null,null,1702,null,null,1734,null,null,414,null,null,27
2924168,1457,1390748,6126,364215,5144,347494,4859,16721,2756,836180,3983,672791,7725,163389,6964,190353,1710,189608,1708,745,393,1533420,6023,356893,4970,341024,5602,15869,2829,930380,3273,781590,7529,148790,7446,246147,1499,245480,1610,667,378,1457,null,null,6126,null,null,5144,null,null,4859,null,null,2756,null,null,3983,null,null,7725,null,null,6964,null,null,1710,null,null,1708,null,null,393,null,null,6023,null,null,4970,null,null,5602,null,null,2829,null,null,3273,null,null,7529,null,null,7446,null,null,1499,null,null,1610,null,null,378,null,null,28
5977199,1793,2917209,4698,712341,3858,681780,4592,30561,3035,1788539,3686,1538464,8490,250075,8072,416329,2204,415239,2241,1090,400,3059990,4527,674130,3223,642818,4832,31312,3543,1864635,3548,1647783,7830,216852,6920,521225,2222,519192,2356,2033,610,1793,null,null,4698,null,null,3858,null,null,4592,null,null,3035,null,null,3686,null,null,8490,null,null,8072,null,null,2204,null,null,2241,null,null,400,null,null,4527,null,null,3223,null,null,4832,null,null,3543,null,null,3548,null,null,7830,null,null,6920,null,null,2222,null,null,2356,null,null,610,null,null,29
1027510,634,516287,2719,118804,1865,113573,2108,5231,1048,311018,2416,269341,3947,41677,3780,86465,769,86261,759,204,173,511223,2550,108827,1698,103430,2091,5397,1380,309415,1965,278666,3086,30749,2468,92981,814,92823,806,158,125,634,null,null,2719,null,null,1865,null,null,2108,null,null,1048,null,null,2416,null,null,3947,null,null,3780,null,null,769,null,null,759,null,null,173,null,null,2550,null,null,1698,null,null,2091,null,null,1380,null,null,1965,null,null,3086,null,null,2468,null,null,814,null,null,806,null,null,125,null,null,30
1877654,1048,931551,3230,241163,2009,228962,2624,12201,1908,567389,2546,493010,5210,74379,4256,122999,1258,122460,1332,539,460,946103,3122,231526,2407,220020,2139,11506,2217,564402,1772,503022,4463,61380,4047,150175,1181,149617,1171,558,293,1048,null,null,3230,null,null,2009,null,null,2624,null,null,1908,null,null,2546,null,null,5210,null,null,4256,null,null,1258,null,null,1332,null,null,460,null,null,3122,null,null,2407,null,null,2139,null,null,2217,null,null,1772,null,null,4463,null,null,4047,null,null,1181,null,null,1171,null,null,293,null,null,31
2905767,1083,1445871,2556,345455,1796,321961,3435,23494,3089,894420,1999,740994,7147,153426,6966,205996,1074,202658,1209,3338,1186,1459896,2420,330980,1838,308615,3956,22365,3344,897393,1657,772935,6603,124458,6455,231523,1033,228186,1192,3337,958,1083,null,null,2556,null,null,1796,null,null,3435,null,null,3089,null,null,1999,null,null,7147,null,null,6966,null,null,1074,null,null,1209,null,null,1186,null,null,2420,null,null,1838,null,null,3956,null,null,3344,null,null,1657,null,null,6603,null,null,6455,null,null,1033,null,null,1192,null,null,958,null,null,32
1316467,851,653830,2160,134999,1478,131298,1704,3701,1286,418025,1999,378705,4079,39320,3588,100806,932,100767,942,39,64,662637,2037,124411,1361,121265,1621,3146,914,421074,1540,389618,2974,31456,2884,117152,1095,117137,1096,15,25,851,null,null,2160,null,null,1478,null,null,1704,null,null,1286,null,null,1999,null,null,4079,null,null,3588,null,null,932,null,null,942,null,null,64,null,null,2037,null,null,1361,null,null,1621,null,null,914,null,null,1540,null,null,2974,null,null,2884,null,null,1095,null,null,1096,null,null,25,null,null,33
8837578,1301,4298033,2553,1010997,1723,974284,4024,36713,3540,2714091,2074,2362274,11103,351817,10896,572945,1716,566560,2287,6385,1505,4539545,2661,968951,1704,935625,3970,33326,3882,2811025,1855,2545151,10194,265874,9703,759569,1741,748714,2549,10855,1849,1301,null,null,2553,null,null,1723,null,null,4024,null,null,3540,null,null,2074,null,null,11103,null,null,10896,null,null,1716,null,null,2287,null,null,1505,null,null,2661,null,null,1704,null,null,3970,null,null,3882,null,null,1855,null,null,10194,null,null,9703,null,null,1741,null,null,2549,null,null,1849,null,null,34
2046001,1490,1001992,3542,249200,2743,235399,3111,13801,2091,599162,2535,507828,6482,91334,6237,153630,1203,152868,1249,762,331,1044009,3179,239398,3046,227114,3973,12284,1955,621586,2039,554020,4957,67566,4470,183025,1255,181083,1546,1942,756,1490,null,null,3542,null,null,2743,null,null,3111,null,null,2091,null,null,2535,null,null,6482,null,null,6237,null,null,1203,null,null,1249,null,null,331,null,null,3179,null,null,3046,null,null,3973,null,null,1955,null,null,2039,null,null,4957,null,null,4470,null,null,1255,null,null,1546,null,null,756,null,null,35
19505596,2238,9425360,5742,2129705,3667,2077694,5765,52011,4650,6034649,5015,5410574,16479,624075,15763,1261006,2772,1250495,3234,10511,1690,10080236,5354,2041081,3517,1992026,5305,49055,4231,6364612,3572,5931613,13400,432999,12786,1674543,3212,1660500,4118,14043,2235,2238,null,null,5742,null,null,3667,null,null,5765,null,null,4650,null,null,5015,null,null,16479,null,null,15763,null,null,2772,null,null,3234,null,null,1690,null,null,5354,null,null,3517,null,null,5305,null,null,4231,null,null,3572,null,null,13400,null,null,12786,null,null,3212,null,null,4118,null,null,2235,null,null,36
9957830,4137,4788349,8556,1173844,5856,1118630,6546,55214,4333,2943078,6220,2443861,12706,499217,11734,671427,2855,667884,2938,3543,881,5169481,7270,1118639,5577,1071621,7471,47018,4050,3195616,4411,2765597,12325,430019,11565,855226,2835,851838,2997,3388,1008,4137,null,null,8556,null,null,5856,null,null,6546,null,null,4333,null,null,6220,null,null,12706,null,null,11734,null,null,2855,null,null,2938,null,null,881,null,null,7270,null,null,5577,null,null,7471,null,null,4050,null,null,4411,null,null,12325,null,null,11565,null,null,2835,null,null,2997,null,null,1008,null,null,37
741486,1317,379672,2429,90903,1632,84112,2085,6791,1502,241061,2438,219482,3073,21579,2264,47708,656,47554,698,154,151,361814,2363,83227,1472,76394,1708,6833,1413,222395,1872,205737,2810,16658,2261,56192,923,56069,927,123,136,1317,null,null,2429,null,null,1632,null,null,2085,null,null,1502,null,null,2438,null,null,3073,null,null,2264,null,null,656,null,null,698,null,null,151,null,null,2363,null,null,1472,null,null,1708,null,null,1413,null,null,1872,null,null,2810,null,null,2261,null,null,923,null,null,927,null,null,136,null,null,38
11439848,1446,5582138,5733,1329348,4633,1282261,5879,47087,3733,3452097,3946,3131140,10422,320957,9909,800693,2673,797152,2700,3541,969,5857710,5664,1276649,4256,1229183,6094,47466,4492,3566209,3481,3345521,9331,220688,8618,1014852,2690,1010863,2883,3989,968,1446,null,null,5733,null,null,4633,null,null,5879,null,null,3733,null,null,3946,null,null,10422,null,null,9909,null,null,2673,null,null,2700,null,null,969,null,null,5664,null,null,4256,null,null,6094,null,null,4492,null,null,3481,null,null,9331,null,null,8618,null,null,2690,null,null,2883,null,null,968,null,null,39
3845697,1477,1885747,3811,493514,2353,457866,3060,35648,2481,1139271,3055,897630,7034,241641,6323,252962,1600,251260,1765,1702,635,1959950,3681,466336,2263,431895,3740,34441,3160,1177405,2786,962773,5419,214632,5605,316209,2153,314615,2134,1594,588,1477,null,null,3811,null,null,2353,null,null,3060,null,null,2481,null,null,3055,null,null,7034,null,null,6323,null,null,1600,null,null,1765,null,null,635,null,null,3681,null,null,2263,null,null,3740,null,null,3160,null,null,2786,null,null,5419,null,null,5605,null,null,2153,null,null,2134,null,null,588,null,null,40
4054353,734,1997545,3905,443075,3065,428389,3854,14686,2671,1244168,3131,1119784,6843,124384,6385,310302,1911,308643,2007,1659,1052,2056808,3920,423510,2873,409596,3571,13914,2420,1264892,2548,1170323,4713,94569,4712,368406,1956,364852,2003,3554,975,734,null,null,3905,null,null,3065,null,null,3854,null,null,2671,null,null,3131,null,null,6843,null,null,6385,null,null,1911,null,null,2007,null,null,1052,null,null,3920,null,null,2873,null,null,3571,null,null,2420,null,null,2548,null,null,4713,null,null,4712,null,null,1956,null,null,2003,null,null,975,null,null,41
12579422,1164,6127149,5383,1363121,3642,1306611,5358,56510,4765,3826193,3306,3488396,13521,337797,12725,937835,2689,933452,2831,4383,870,6452273,5483,1303580,3685,1243716,5725,59864,4741,3946237,3316,3701927,8698,244310,8477,1202456,3029,1196843,3195,5613,1515,1164,null,null,5383,null,null,3642,null,null,5358,null,null,4765,null,null,3306,null,null,13521,null,null,12725,null,null,2689,null,null,2831,null,null,870,null,null,5483,null,null,3685,null,null,5725,null,null,4741,null,null,3316,null,null,8698,null,null,8477,null,null,3029,null,null,3195,null,null,1515,null,null,42
1040259,649,502450,1850,106216,1346,103650,1448,2566,883,323458,1212,297306,3528,26152,3299,72776,772,72776,772,0,208,537809,1946,102052,1283,100619,1431,1433,643,342018,1368,327530,2410,14488,2134,93739,1058,93412,1091,327,237,649,null,null,1850,null,null,1346,null,null,1448,null,null,883,null,null,1212,null,null,3528,null,null,3299,null,null,772,null,null,772,null,null,208,null,null,1946,null,null,1283,null,null,1431,null,null,643,null,null,1368,null,null,2410,null,null,2134,null,null,1058,null,null,1091,null,null,237,null,null,44
4861188,2481,2330593,5304,560218,4188,537034,4742,23184,3267,1409626,3318,1166337,8148,243289,8011,360749,1724,359915,1757,834,432,2530595,5018,537167,4373,516648,4716,20519,2105,1541879,2794,1345647,7444,196232,7293,451549,1983,449701,2176,1848,800,2481,null,null,5304,null,null,4188,null,null,4742,null,null,3267,null,null,3318,null,null,8148,null,null,8011,null,null,1724,null,null,1757,null,null,432,null,null,5018,null,null,4373,null,null,4716,null,null,2105,null,null,2794,null,null,7444,null,null,7293,null,null,1983,null,null,2176,null,null,800,null,null,45
848774,457,425393,2188,110043,1566,105740,1571,4303,984,255732,1847,217905,3073,37827,2899,59618,551,59524,547,94,100,423381,2123,102938,1683,97696,2058,5242,1039,249187,1628,222569,2618,26618,2432,71256,1086,71122,1095,134,160,457,null,null,2188,null,null,1566,null,null,1571,null,null,984,null,null,1847,null,null,3073,null,null,2899,null,null,551,null,null,547,null,null,100,null,null,2123,null,null,1683,null,null,2058,null,null,1039,null,null,1628,null,null,2618,null,null,2432,null,null,1086,null,null,1095,null,null,160,null,null,46
6546914,2577,3172185,5525,772356,4609,743867,6092,28489,4174,1948776,4505,1644513,9010,304263,7796,451053,2145,448911,2186,2142,807,3374729,5293,728546,4659,703998,6190,24548,3374,2080809,3104,1850287,8357,230522,7827,565374,2149,563028,2212,2346,644,2577,null,null,5525,null,null,4609,null,null,6092,null,null,4174,null,null,4505,null,null,9010,null,null,7796,null,null,2145,null,null,2186,null,null,807,null,null,5293,null,null,4659,null,null,6190,null,null,3374,null,null,3104,null,null,8357,null,null,7827,null,null,2149,null,null,2212,null,null,644,null,null,47
27386023,4419,13462702,10096,3716279,8138,3367992,15226,348287,11954,8293349,7267,6327103,25537,1966246,25586,1453074,3764,1429066,4187,24008,3052,13923321,10330,3565754,8081,3243219,13634,322535,12836,8550534,6568,6700307,25007,1850227,23255,1807033,4186,1772956,5966,34077,3682,4419,null,null,10096,null,null,8138,null,null,15226,null,null,11954,null,null,7267,null,null,25537,null,null,25586,null,null,3764,null,null,4187,null,null,3052,null,null,10330,null,null,8081,null,null,13634,null,null,12836,null,null,6568,null,null,25007,null,null,23255,null,null,4186,null,null,5966,null,null,3682,null,null,48
3024767,1289,1517087,2861,472465,1986,444795,3344,27670,3430,899378,2880,784463,6562,114915,6249,145244,1216,144503,1283,741,402,1507680,2816,446506,1844,420576,4020,25930,3200,890458,2188,796520,5347,93938,5112,170716,1356,169103,1496,1613,628,1289,null,null,2861,null,null,1986,null,null,3344,null,null,3430,null,null,2880,null,null,6562,null,null,6249,null,null,1216,null,null,1283,null,null,402,null,null,2816,null,null,1844,null,null,4020,null,null,3200,null,null,2188,null,null,5347,null,null,5112,null,null,1356,null,null,1496,null,null,628,null,null,49
618622,345,304849,1400,61071,855,60055,909,1016,390,192982,1381,179779,1877,13203,1748,50796,584,50654,595,142,142,313773,1356,57280,984,56438,1087,842,345,196480,1192,188700,1573,7780,1222,60013,764,60002,765,11,18,345,null,null,1400,null,null,855,null,null,909,null,null,390,null,null,1381,null,null,1877,null,null,1748,null,null,584,null,null,595,null,null,142,null,null,1356,null,null,984,null,null,1087,null,null,345,null,null,1192,null,null,1573,null,null,1222,null,null,764,null,null,765,null,null,18,null,null,50
8199576,4534,3970742,7594,953199,4908,910765,7456,42434,4293,2485203,6048,2154104,11985,331099,11333,532340,2770,528847,2744,3493,1187,4228834,6700,911653,5388,865075,7111,46578,5473,2648805,4585,2363914,10200,284891,9143,668376,2782,661987,2987,6389,1480,4534,null,null,7594,null,null,4908,null,null,7456,null,null,4293,null,null,6048,null,null,11985,null,null,11333,null,null,2770,null,null,2744,null,null,1187,null,null,6700,null,null,5388,null,null,7111,null,null,5473,null,null,4585,null,null,10200,null,null,9143,null,null,2782,null,null,2987,null,null,1480,null,null,51
7184110,3147,3559388,4229,831855,3266,812837,3764,19018,2726,2244366,4113,2020467,10192,223899,8538,483167,1718,480606,1867,2561,955,3624722,3693,795449,3184,773031,4380,22418,3095,2253282,2955,2097127,6965,156155,6760,575991,2519,571950,2495,4041,1148,3147,null,null,4229,null,null,3266,null,null,3764,null,null,2726,null,null,4113,null,null,10192,null,null,8538,null,null,1718,null,null,1867,null,null,955,null,null,3693,null,null,3184,null,null,4380,null,null,3095,null,null,2955,null,null,6965,null,null,6760,null,null,2519,null,null,2495,null,null,1148,null,null,53
1802572,374,882605,3316,190028,2438,185914,2493,4114,1207,539776,2186,484393,5005,55383,4574,152801,1178,152457,1207,344,276,919967,3267,185762,2549,182093,2987,3669,1288,551668,1968,519483,3518,32185,2890,182537,1279,182350,1292,187,212,374,null,null,3316,null,null,2438,null,null,2493,null,null,1207,null,null,2186,null,null,5005,null,null,4574,null,null,1178,null,null,1207,null,null,276,null,null,3267,null,null,2549,null,null,2987,null,null,1288,null,null,1968,null,null,3518,null,null,2890,null,null,1279,null,null,1292,null,null,212,null,null,54
5706681,824,2823539,3726,655790,3023,632970,4059,22820,2429,1758058,2839,1609360,6540,148698,6175,409691,1569,408581,1639,1110,430,2883142,3657,627749,2845,605161,3299,22588,2079,1764460,2750,1660890,5585,103570,4768,490933,1839,489513,1893,1420,578,824,null,null,3726,null,null,3023,null,null,4059,null,null,2429,null,null,2839,null,null,6540,null,null,6175,null,null,1569,null,null,1639,null,null,430,null,null,3657,null,null,2845,null,null,3299,null,null,2079,null,null,2750,null,null,5585,null,null,4768,null,null,1839,null,null,1893,null,null,578,null,null,55
576027,635,291957,2128,71894,1890,66738,2203,5156,1476,179602,1723,148757,3137,30845,2751,40461,575,40299,619,162,235,284070,2143,68570,1776,61398,2259,7172,1747,170826,1471,147999,2845,22827,2696,44674,774,44323,823,351,206,635,null,null,2128,null,null,1890,null,null,2203,null,null,1476,null,null,1723,null,null,3137,null,null,2751,null,null,575,null,null,619,null,null,235,null,null,2143,null,null,1776,null,null,2259,null,null,1747,null,null,1471,null,null,2845,null,null,2696,null,null,774,null,null,823,null,null,206,null,null,56
3384148,818,1606058,3603,358427,3253,348022,3915,10405,1852,969460,1033,855775,6565,113685,6438,278171,654,275705,944,2466,725,1778090,3542,337193,3243,327993,3790,9200,1810,1079595,781,1009516,5123,70079,5161,361302,719,358956,991,2346,736,818,null,null,3603,null,null,3253,null,null,3915,null,null,1852,null,null,1033,null,null,6565,null,null,6438,null,null,654,null,null,944,null,null,725,null,null,3542,null,null,3243,null,null,3790,null,null,1810,null,null,781,null,null,5123,null,null,5161,null,null,719,null,null,991,null,null,736,null,null,72
4782529,1623,2295925,5819,564204,4827,551360,5173,12844,2330,1400998,4297,1184778,8560,216220,8386,330723,2379,328977,2313,1746,1171,2486604,5810,533848,5053,519960,5120,13888,2467,1520505,3516,1331870,9170,188635,8110,432251,2254,430611,2046,1640,748,1623,null,null,5819,null,null,4827,null,null,5173,null,null,2330,null,null,4297,null,null,8560,null,null,8386,null,null,2379,null,null,2313,null,null,1171,null,null,5810,null,null,5053,null,null,5120,null,null,2467,null,null,3516,null,null,9170,null,null,8110,null,null,2254,null,null,2046,null,null,748,null,null,01
718419,1649,371645,2505,99170,1527,88340,2109,10830,1701,235300,2399,190480,3280,44820,2960,37175,704,36751,688,424,245,346774,2479,87669,1472,79905,2134,7764,1433,221884,2032,185317,3123,36567,3006,37221,729,36998,744,223,116,1649,null,null,2505,null,null,1527,null,null,2109,null,null,1701,null,null,2399,null,null,3280,null,null,2960,null,null,704,null,null,688,null,null,245,null,null,2479,null,null,1472,null,null,2134,null,null,1433,null,null,2032,null,null,3123,null,null,3006,null,null,729,null,null,744,null,null,116,null,null,02
