B25115_001E,B25115_001M,B25115_002E,B25115_002M,B25115_003E,B25115_003M,B25115_004E,B25115_004M,B25115_005E,B25115_005M,B25115_006E,B25115_006M,B25115_007E,B25115_007M,B25115_008E,B25115_008M,B25115_009E,B25115_009M,B25115_010E,B25115_010M,B25115_011E,B25115_011M,B25115_012E,B25115_012M,B25115_013E,B25115_013M,B25115_014E,B25115_014M,B25115_015E,B25115_015M,B25115_016E,B25115_016M,B25115_017E,B25115_017M,B25115_018E,B25115_018M,B25115_019E,B25115_019M,B25115_020E,B25115_020M,B25115_021E,B25115_021M,B25115_022E,B25115_022M,B25115_023E,B25115_023M,B25115_024E,B25115_024M,B25115_025E,B25115_025M,B25115_026E,B25115_026M,B25115_027E,B25115_027M,B25115_001M,B25115_001EA,B25115_001MA,B25115_002M,B25115_002EA,B25115_002MA,B25115_003M,B25115_003EA,B25115_003MA,B25115_004M,B25115_004EA,B25115_004MA,B25115_005M,B25115_005EA,B25115_005MA,B25115_006M,B25115_006EA,B25115_006MA,B25115_007M,B25115_007EA,B25115_007MA,B25115_008M,B25115_008EA,B25115_008MA,B25115_009M,B25115_009EA,B25115_009MA,B25115_010M,B25115_010EA,B25115_010MA,B25115_011M,B25115_011EA,B25115_011MA,B25115_012M,B25115_012EA,B25115_012MA,B25115_013M,B25115_013EA,B25115_013MA,B25115_014M,B25115_014EA,B25115_014MA,B25115_015M,B25115_015EA,B25115_015MA,B25115_016M,B25115_016EA,B25115_016MA,B25115_017M,B25115_017EA,B25115_017MA,B25115_018M,B25115_018EA,B25115_018MA,B25115_019M,B25115_019EA,B25115_019MA,B25115_020M,B25115_020EA,B25115_020MA,B25115_021M,B25115_021EA,B25115_021MA,B25115_022M,B25115_022EA,B25115_022MA,B25115_023M,B25115_023EA,B25115_023MA,B25115_024M,B25115_024EA,B25115_024MA,B25115_025M,B25115_025EA,B25115_025MA,B25115_026M,B25115_026EA,B25115_026MA,B25115_027M,B25115_027EA,B25115_027MA,state
2556332,11690,1664018,15061,1203316,13724,991732,12696,322440,8605,669292,9469,211584,6898,62443,3739,25249,2850,37194,2967,149141,5791,50484,3520,98657,4806,460702,8310,892314,14411,467289,11843,231461,8379,115067,5782,116394,5153,235828,8552,52244,4623,30064,3467,22180,2704,183584,7053,125053,6026,58531,4044,425025,10419,11690,null,null,15061,null,null,13724,null,null,12696,null,null,8605,null,null,9469,null,null,6898,null,null,3739,null,null,2850,null,null,2967,null,null,5791,null,null,3520,null,null,4806,null,null,8310,null,null,14411,null,null,11843,null,null,8379,null,null,5782,null,null,5153,null,null,8552,null,null,4623,null,null,3467,null,null,2704,null,null,7053,null,null,6026,null,null,4044,null,null,10419,null,null,47
9535612,20125,5825471,27395,4531493,23905,3668607,23150,1491133,18104,2177474,20018,862886,15382,252853,9389,98954,6013,153899,7183,610033,12601,241869,8709,368164,9662,1293978,17267,3710141,23471,2070722,21554,1088690,18871,627744,16941,460946,11778,982032,17500,244912,8614,130496,6446,114416,6011,737120,15836,522534,13431,214586,8737,1639419,21737,20125,null,null,27395,null,null,23905,null,null,23150,null,null,18104,null,null,20018,null,null,15382,null,null,9389,null,null,6013,null,null,7183,null,null,12601,null,null,8709,null,null,9662,null,null,17267,null,null,23471,null,null,21554,null,null,18871,null,null,16941,null,null,11778,null,null,17500,null,null,8614,null,null,6446,null,null,6011,null,null,15836,null,null,13431,null,null,8737,null,null,21737,null,null,48
943147,4975,659266,7711,538019,7548,466817,7767,221404,5734,245413,5646,71202,4567,22137,2539,9865,1599,12272,1850,49065,3536,19213,2335,29852,2370,121247,5160,283881,7719,173105,6745,111315,5668,64874,4404,46441,3451,61790,4197,20666,2590,11564,2353,9102,1767,41124,2985,30421,3049,10703,1851,110776,4774,4975,null,null,7711,null,null,7548,null,null,7767,null,null,5734,null,null,5646,null,null,4567,null,null,2539,null,null,1599,null,null,1850,null,null,3536,null,null,2335,null,null,2370,null,null,5160,null,null,7719,null,null,6745,null,null,5668,null,null,4404,null,null,3451,null,null,4197,null,null,2590,null,null,2353,null,null,1767,null,null,2985,null,null,3049,null,null,1851,null,null,4774,null,null,49
254851,2815,177772,3783,124078,3295,105490,3316,32936,1902,72554,2622,18588,1886,5949,1181,2653,634,3296,911,12639,1550,6304,1122,6335,1057,53694,2840,77079,3456,30343,2280,14812,1634,6163,1113,8649,1201,15531,1899,5150,1360,3187,1133,1963,744,10381,1479,7644,1304,2737,723,46736,2833,2815,null,null,3783,null,null,3295,null,null,3316,null,null,1902,null,null,2622,null,null,1886,null,null,1181,null,null,634,null,null,911,null,null,1550,null,null,1122,null,null,1057,null,null,2840,null,null,3456,null,null,2280,null,null,1634,null,null,1113,null,null,1201,null,null,1899,null,null,1360,null,null,1133,null,null,744,null,null,1479,null,null,1304,null,null,723,null,null,2833,null,null,50
3120692,13161,2037641,16261,1490557,16550,1246606,15208,458856,10080,787750,11290,243951,8133,74812,4522,30245,3359,44567,2903,169139,6686,60148,3684,108991,5320,547084,10052,1083051,12975,572492,10583,310930,8772,161223,6428,149707,6613,261562,7447,61068,4159,32899,3290,28169,2787,200494,6467,137291,5503,63203,3943,510559,9914,13161,null,null,16261,null,null,16550,null,null,15208,null,null,10080,null,null,11290,null,null,8133,null,null,4522,null,null,3359,null,null,2903,null,null,6686,null,null,3684,null,null,5320,null,null,10052,null,null,12975,null,null,10583,null,null,8772,null,null,6428,null,null,6613,null,null,7447,null,null,4159,null,null,3290,null,null,2787,null,null,6467,null,null,5503,null,null,3943,null,null,9914,null,null,51
2768076,8506,1729320,12424,1277679,11669,1090940,10709,393838,8538,697102,9649,186739,6485,61648,3984,27132,2944,34516,3063,125091,5098,46002,3217,79089,4409,451641,9543,1038756,12363,506364,10124,297932,7484,158435,5659,139497,5789,208432,6989,63327,4650,37569,4076,25758,2852,145105,5975,98268,5254,46837,3508,532392,9822,8506,null,null,12424,null,null,11669,null,null,10709,null,null,8538,null,null,9649,null,null,6485,null,null,3984,null,null,2944,null,null,3063,null,null,5098,null,null,3217,null,null,4409,null,null,9543,null,null,12363,null,null,10124,null,null,7484,null,null,5659,null,null,5789,null,null,6989,null,null,4650,null,null,4076,null,null,2852,null,null,5975,null,null,5254,null,null,3508,null,null,9822,null,null,53
722125,5656,523078,7047,368275,7039,297446,6521,89671,4040,207775,5249,70829,3930,22584,1884,8898,1391,13686,1636,48245,3157,16151,2275,32094,2290,154803,5276,199047,6237,99121,4865,49649,3391,21448,2188,28201,2642,49472,3559,10575,1835,6912,1543,3663,854,38897,3251,28083,2812,10814,1764,99926,4505,5656,null,null,7047,null,null,7039,null,null,6521,null,null,4040,null,null,5249,null,null,3930,null,null,1884,null,null,1391,null,null,1636,null,null,3157,null,null,2275,null,null,2290,null,null,5276,null,null,6237,null,null,4865,null,null,3391,null,null,2188,null,null,2642,null,null,3559,null,null,1835,null,null,1543,null,null,854,null,null,3251,null,null,2812,null,null,1764,null,null,4505,null,null,54
2326998,7745,1551232,10480,1128298,9919,971572,10171,339179,5802,632393,7971,156726,5039,58090,2932,29134,2048,28956,2141,98636,4359,43196,2653,55440,3376,422934,8339,775766,10523,332624,7960,157787,6376,72911,4397,84876,4148,174837,6165,47124,3723,30836,3052,16288,1724,127713,4615,92950,3934,34763,2623,443142,8916,7745,null,null,10480,null,null,9919,null,null,10171,null,null,5802,null,null,7971,null,null,5039,null,null,2932,null,null,2048,null,null,2141,null,null,4359,null,null,2653,null,null,3376,null,null,8339,null,null,10523,null,null,7960,null,null,6376,null,null,4397,null,null,4148,null,null,6165,null,null,3723,null,null,3052,null,null,1724,null,null,4615,null,null,3934,null,null,2623,null,null,8916,null,null,55
223619,4088,153894,4084,113166,3426,97494,3405,32333,2505,65161,2958,15672,2200,6461,1456,3590,974,2871,913,9211,1347,4286,1022,4925,920,40728,2878,69725,4085,32358,2906,19544,2384,9009,1559,10535,1828,12814,1820,4493,1144,3254,991,1239,644,8321,1469,6570,1229,1751,668,37367,3356,4088,null,null,4084,null,null,3426,null,null,3405,null,null,2505,null,null,2958,null,null,2200,null,null,1456,null,null,974,null,null,913,null,null,1347,null,null,1022,null,null,920,null,null,2878,null,null,4085,null,null,2906,null,null,2384,null,null,1559,null,null,1828,null,null,1820,null,null,1144,null,null,991,null,null,644,null,null,1469,null,null,1229,null,null,668,null,null,3356,null,null,56
1208438,9900,821672,8711,591515,9675,385732,8034,94627,4708,291105,6395,205783,7161,48664,3746,15399,2336,33265,2848,157119,6506,45668,3179,111451,5438,230157,6574,386766,8157,244817,6616,78440,4601,36149,3128,42291,2998,166377,6173,33047,2721,18628,1867,14419,2042,133330,5883,92462,5154,40868,2928,141949,5570,9900,null,null,8711,null,null,9675,null,null,8034,null,null,4708,null,null,6395,null,null,7161,null,null,3746,null,null,2336,null,null,2848,null,null,6506,null,null,3179,null,null,5438,null,null,6574,null,null,8157,null,null,6616,null,null,4601,null,null,3128,null,null,2998,null,null,6173,null,null,2721,null,null,1867,null,null,2042,null,null,5883,null,null,5154,null,null,2928,null,null,5570,null,null,72
1852518,12189,1268138,12239,907619,11490,728211,11390,235544,7173,492667,8243,179408,6181,51516,3806,19743,2684,31773,2636,127892,5012,45737,3717,82155,3968,360519,8769,584380,11458,300743,8223,136119,6097,68495,4158,67624,4179,164624,6874,29544,2937,15565,2539,13979,1999,135080,6478,88509,5180,46571,4046,283637,7690,12189,null,null,12239,null,null,11490,null,null,11390,null,null,7173,null,null,8243,null,null,6181,null,null,3806,null,null,2684,null,null,2636,null,null,5012,null,null,3717,null,null,3968,null,null,8769,null,null,11458,null,null,8223,null,null,6097,null,null,4158,null,null,4179,null,null,6874,null,null,2937,null,null,2539,null,null,1999,null,null,6478,null,null,5180,null,null,4046,null,null,7690,null,null,01
248468,2841,160215,3268,118741,2970,96293,3130,38012,2678,58281,2662,22448,2495,8080,1360,3935,1043,4145,1045,14368,1876,5660,946,8708,1380,41474,2708,88253,3611,45361,2827,25875,2292,14819,1488,11056,1452,19486,2085,6314,1174,4029,967,2285,614,13172,1839,9600,1573,3572,837,42892,3186,2841,null,null,3268,null,null,2970,null,null,3130,null,null,2678,null,null,2662,null,null,2495,null,null,1360,null,null,1043,null,null,1045,null,null,1876,null,null,946,null,null,1380,null,null,2708,null,null,3611,null,null,2827,null,null,2292,null,null,1488,null,null,1452,null,null,2085,null,null,1174,null,null,967,null,null,614,null,null,1839,null,null,1573,null,null,837,null,null,3186,null,null,02
2519052,11479,1593014,12380,1140430,12779,927315,10939,295796,6908,631519,7704,213115,6872,70495,3979,24732,2224,45763,3237,142620,6160,51363,3771,91257,4521,452584,8758,926038,13205,508309,10093,266870,8288,144335,6036,122535,5167,241439,8046,67014,4828,36973,3637,30041,3409,174425,6998,118283,5583,56142,3671,417729,9882,11479,null,null,12380,null,null,12779,null,null,10939,null,null,6908,null,null,7704,null,null,6872,null,null,3979,null,null,2224,null,null,3237,null,null,6160,null,null,3771,null,null,4521,null,null,8758,null,null,13205,null,null,10093,null,null,8288,null,null,6036,null,null,5167,null,null,8046,null,null,4828,null,null,3637,null,null,3409,null,null,6998,null,null,5583,null,null,3671,null,null,9882,null,null,04
1142718,7341,737632,8928,537506,8796,446558,7747,146176,4949,300382,5785,90948,5089,24454,2609,10855,1850,13599,1831,66494,4281,24287,2496,42207,2972,200126,6830,405086,8913,210411,7192,103439,4992,53621,3927,49818,3844,106972,5457,22767,2523,12740,1831,10027,1714,84205,4345,58091,3805,26114,2890,194675,7488,7341,null,null,8928,null,null,8796,null,null,7747,null,null,4949,null,null,5785,null,null,5089,null,null,2609,null,null,1850,null,null,1831,null,null,4281,null,null,2496,null,null,2972,null,null,6830,null,null,8913,null,null,7192,null,null,4992,null,null,3927,null,null,3844,null,null,5457,null,null,2523,null,null,1831,null,null,1714,null,null,4345,null,null,3805,null,null,2890,null,null,7488,null,null,05
12944178,15703,6943428,26799,5269713,25854,4270853,28691,1600261,19318,2670592,19999,998860,16086,337126,9171,114623,6079,222503,7912,661734,12248,185870,7364,475864,10418,1673715,15081,6000750,23585,3618048,22694,2136040,20286,1179273,15290,956767,13623,1482008,20396,440127,12103,225409,8903,214718,6868,1041881,17838,632946,13223,408935,10236,2382702,19705,15703,null,null,26799,null,null,25854,null,null,28691,null,null,19318,null,null,19999,null,null,16086,null,null,9171,null,null,6079,null,null,7912,null,null,12248,null,null,7364,null,null,10418,null,null,15081,null,null,23585,null,null,22694,null,null,20286,null,null,15290,null,null,13623,null,null,20396,null,null,12103,null,null,8903,null,null,6868,null,null,17838,null,null,13223,null,null,10236,null,null,19705,null,null,06
2108992,7767,1365832,12605,990461,10415,838229,9446,319720,7994,518509,6874,152232,5168,53466,3520,23436,2511,30030,2660,98766,4241,44756,3485,54010,2754,375371,7710,743160,11239,357475,9695,213159,9002,117739,5937,95420,5436,144316,5845,45353,3770,21128,2482,24225,2865,98963,4790,69086,4475,29877,3017,385685,8903,7767,null,null,12605,null,null,10415,null,null,9446,null,null,7994,null,null,6874,null,null,5168,null,null,3520,null,null,2511,null,null,2660,null,null,4241,null,null,3485,null,null,2754,null,null,7710,null,null,11239,null,null,9695,null,null,9002,null,null,5937,null,null,5436,null,null,5845,null,null,3770,null,null,2482,null,null,2865,null,null,4790,null,null,4475,null,null,3017,null,null,8903,null,null,08
1357269,7141,879073,9745,647760,9401,539701,7696,193853,5124,345848,6310,108059,5147,32279,2894,10807,1716,21472,2118,75780,4299,25662,2706,50118,3294,231313,6308,478196,9202,232840,8502,108748,5223,52682,3394,56066,3783,124092,6604,27232,3281,12601,2263,14631,2398,96860,5265,64214,4532,32646,3114,245356,7810,7141,null,null,9745,null,null,9401,null,null,7696,null,null,5124,null,null,6310,null,null,5147,null,null,2894,null,null,1716,null,null,2118,null,null,4299,null,null,2706,null,null,3294,null,null,6308,null,null,9202,null,null,8502,null,null,5223,null,null,3394,null,null,3783,null,null,6604,null,null,3281,null,null,2263,null,null,2398,null,null,5265,null,null,4532,null,null,3114,null,null,7810,null,null,09
351085,3936,245005,4786,175500,4550,140307,4512,41861,2917,98446,3663,35193,2715,9088,1547,3240,944,5848,1241,26105,2216,8672,1498,17433,1638,69505,4409,106080,4864,56933,3978,26999,2848,12908,1780,14091,2252,29934,2791,4842,1135,2738,845,2104,711,25092,2512,16681,2217,8411,1557,49147,3346,3936,null,null,4786,null,null,4550,null,null,4512,null,null,2917,null,null,3663,null,null,2715,null,null,1547,null,null,944,null,null,1241,null,null,2216,null,null,1498,null,null,1638,null,null,4409,null,null,4864,null,null,3978,null,null,2848,null,null,1780,null,null,2252,null,null,2791,null,null,1135,null,null,845,null,null,711,null,null,2512,null,null,2217,null,null,1557,null,null,3346,null,null,10
281241,3152,110376,3494,61175,2570,46302,2412,17645,1537,28657,1995,14873,1515,3423,755,1327,562,2096,618,11450,1370,3438,943,8012,1067,49201,3176,170865,4218,61557,3067,24902,2622,9530,1951,15372,2114,36655,2677,5812,1223,2158,787,3654,913,30843,2546,17958,1938,12885,1798,109308,3877,3152,null,null,3494,null,null,2570,null,null,2412,null,null,1537,null,null,1995,null,null,1515,null,null,755,null,null,562,null,null,618,null,null,1370,null,null,943,null,null,1067,null,null,3176,null,null,4218,null,null,3067,null,null,2622,null,null,1951,null,null,2114,null,null,2677,null,null,1223,null,null,787,null,null,913,null,null,2546,null,null,1938,null,null,1798,null,null,3877,null,null,11
