B18108_001E,B18108_001M,B18108_002E,B18108_002M,B18108_003E,B18108_003M,B18108_004E,B18108_004M,B18108_005E,B18108_005M,B18108_006E,B18108_006M,B18108_007E,B18108_007M,B18108_008E,B18108_008M,B18108_009E,B18108_009M,B18108_010E,B18108_010M,B18108_011E,B18108_011M,B18108_012E,B18108_012M,B18108_013E,B18108_013M,B18108_014E,B18108_014M,B18108_015E,B18108_015M,B18108_016E,B18108_016M,B18108_017E,B18108_017M,B18108_018E,B18108_018M,B18108_019E,B18108_019M,B18108_020E,B18108_020M,B18108_021E,B18108_021M,B18108_022E,B18108_022M,B18108_023E,B18108_023M,B18108_024E,B18108_024M,B18108_025E,B18108_025M,B18108_001M,B18108_001EA,B18108_001MA,B18108_002M,B18108_002EA,B18108_002MA,B18108_003M,B18108_003EA,B18108_003MA,B18108_004M,B18108_004EA,B18108_004MA,B18108_005M,B18108_005EA,B18108_005MA,B18108_006M,B18108_006EA,B18108_006MA,B18108_007M,B18108_007EA,B18108_007MA,B18108_008M,B18108_008EA,B18108_008MA,B18108_009M,B18108_009EA,B18108_009MA,B18108_010M,B18108_010EA,B18108_010MA,B18108_011M,B18108_011EA,B18108_011MA,B18108_012M,B18108_012EA,B18108_012MA,B18108_013M,B18108_013EA,B18108_013MA,B18108_014M,B18108_014EA,B18108_014MA,B18108_015M,B18108_015EA,B18108_015MA,B18108_016M,B18108_016EA,B18108_016MA,B18108_017M,B18108_017EA,B18108_017MA,B18108_018M,B18108_018EA,B18108_018MA,B18108_019M,B18108_019EA,B18108_019MA,B18108_020M,B18108_020EA,B18108_020MA,B18108_021M,B18108_021EA,B18108_021MA,B18108_022M,B18108_022EA,B18108_022MA,B18108_023M,B18108_023EA,B18108_023MA,B18108_024M,B18108_024EA,B18108_024MA,B18108_025M,B18108_025EA,B18108_025MA,state
8199576,4534,503782,3269,1991,697,1016,755,500775,3551,1361070,4175,53450,4797,19571,2539,1288049,6339,1866280,6751,67048,4187,46470,3381,1752762,8524,3267728,6685,205720,7562,177690,8039,2884318,10751,731913,3199,97853,4239,69750,3138,564310,5918,468803,3192,88634,3977,135392,4836,244777,5246,4534,null,null,3269,null,null,697,null,null,755,null,null,3551,null,null,4175,null,null,4797,null,null,2539,null,null,6339,null,null,6751,null,null,4187,null,null,3381,null,null,8524,null,null,6685,null,null,7562,null,null,8039,null,null,10751,null,null,3199,null,null,4239,null,null,3138,null,null,5918,null,null,3192,null,null,3977,null,null,4836,null,null,5246,null,null,51
7184110,3147,449944,1869,2018,707,541,462,447385,2113,1177360,2178,44544,4449,16732,2552,1116084,5042,1683754,4253,70893,4742,47944,3715,1564917,7480,2813894,4751,206683,7413,169383,6093,2437828,10753,649967,2737,96734,4858,66753,4234,486480,6399,409191,2201,78923,3734,135259,4846,195009,4964,3147,null,null,1869,null,null,707,null,null,462,null,null,2113,null,null,2178,null,null,4449,null,null,2552,null,null,5042,null,null,4253,null,null,4742,null,null,3715,null,null,7480,null,null,4751,null,null,7413,null,null,6093,null,null,10753,null,null,2737,null,null,4858,null,null,4234,null,null,6399,null,null,2201,null,null,3734,null,null,4846,null,null,4964,null,null,53
1802572,374,101661,1656,1227,605,431,443,100003,1759,274129,1968,16064,2139,5185,1096,252880,3399,370211,2300,19848,2403,15090,1833,335273,3886,721233,2364,75412,3863,84319,4482,561502,6338,202894,1598,36630,2378,32888,3151,133376,3492,132444,1249,25932,2171,48502,2783,58010,2189,374,null,null,1656,null,null,605,null,null,443,null,null,1759,null,null,1968,null,null,2139,null,null,1096,null,null,3399,null,null,2300,null,null,2403,null,null,1833,null,null,3886,null,null,2364,null,null,3863,null,null,4482,null,null,6338,null,null,1598,null,null,2378,null,null,3151,null,null,3492,null,null,1249,null,null,2171,null,null,2783,null,null,2189,null,null,54
5706681,824,334091,2085,1902,625,455,267,331734,2239,949448,2172,39001,3303,14246,1904,896201,4916,1268292,4064,44743,2756,32044,2472,1191505,6006,2254226,4508,146182,5148,121151,4642,1986893,8188,523872,1884,69208,2609,45518,2921,409146,3421,376752,2163,74307,3257,97376,3488,205069,4321,824,null,null,2085,null,null,625,null,null,267,null,null,2239,null,null,2172,null,null,3303,null,null,1904,null,null,4916,null,null,4064,null,null,2756,null,null,2472,null,null,6006,null,null,4508,null,null,5148,null,null,4642,null,null,8188,null,null,1884,null,null,2609,null,null,2921,null,null,3421,null,null,2163,null,null,3257,null,null,3488,null,null,4321,null,null,55
576027,635,37873,1292,0,197,84,146,37789,1278,102591,1923,4965,1195,1911,707,95715,2265,130819,2850,5683,1421,3588,1171,121548,3451,219609,2569,15884,1879,14006,1936,189719,3401,53215,970,10136,1206,6301,1204,36778,1853,31920,745,6574,1102,9256,1046,16090,1224,635,null,null,1292,null,null,197,null,null,146,null,null,1278,null,null,1923,null,null,1195,null,null,707,null,null,2265,null,null,2850,null,null,1421,null,null,1171,null,null,3451,null,null,2569,null,null,1879,null,null,1936,null,null,3401,null,null,970,null,null,1206,null,null,1204,null,null,1853,null,null,745,null,null,1102,null,null,1046,null,null,1224,null,null,56
3384148,818,159753,1598,1296,765,682,575,157775,1936,535867,1615,44871,3605,12033,1852,478963,4198,745707,4378,39175,3684,23019,2625,683513,6188,1303348,4293,143330,6529,149171,6998,1010847,9895,364058,788,58568,3511,78143,3479,227347,3833,275415,835,39460,2837,131687,3721,104268,4096,818,null,null,1598,null,null,765,null,null,575,null,null,1936,null,null,1615,null,null,3605,null,null,1852,null,null,4198,null,null,4378,null,null,3684,null,null,2625,null,null,6188,null,null,4293,null,null,6529,null,null,6998,null,null,9895,null,null,788,null,null,3511,null,null,3479,null,null,3833,null,null,835,null,null,2837,null,null,3721,null,null,4096,null,null,72
4782529,1623,286643,3241,1419,684,733,750,284491,3466,811409,4091,40535,3503,12955,1885,757919,5750,1064632,5962,48216,3574,35141,3465,981275,7273,1856871,6283,168795,6842,168983,6056,1519093,10158,459679,2696,77909,3615,68971,3640,312799,5719,303295,2654,56274,3086,107201,4050,139820,4215,1623,null,null,3241,null,null,684,null,null,750,null,null,3466,null,null,4091,null,null,3503,null,null,1885,null,null,5750,null,null,5962,null,null,3574,null,null,3465,null,null,7273,null,null,6283,null,null,6842,null,null,6056,null,null,10158,null,null,2696,null,null,3615,null,null,3640,null,null,5719,null,null,2654,null,null,3086,null,null,4050,null,null,4215,null,null,01
718419,1649,52495,797,298,298,0,155,52197,797,134344,993,5592,1045,1445,705,127307,1600,181656,2642,7772,1394,5697,1418,168187,3400,275528,2511,22296,2481,14565,1791,238667,3681,51814,1085,9473,1560,6456,1037,35885,1960,22582,889,4974,711,8584,856,9024,835,1649,null,null,797,null,null,298,null,null,155,null,null,797,null,null,993,null,null,1045,null,null,705,null,null,1600,null,null,2642,null,null,1394,null,null,1418,null,null,3400,null,null,2511,null,null,2481,null,null,1791,null,null,3681,null,null,1085,null,null,1560,null,null,1037,null,null,1960,null,null,889,null,null,711,null,null,856,null,null,835,null,null,02
6824645,1497,436176,1483,2147,821,743,497,433286,1688,1192864,1911,46846,4471,17742,2043,1128276,4936,1551985,3602,57579,4698,41669,3502,1452737,6387,2484180,3331,180316,6702,152523,7490,2151341,10111,681448,1862,95596,4122,72530,4587,513322,5534,477992,1807,100895,4581,128333,5188,248764,5729,1497,null,null,1483,null,null,821,null,null,497,null,null,1688,null,null,1911,null,null,4471,null,null,2043,null,null,4936,null,null,3602,null,null,4698,null,null,3502,null,null,6387,null,null,3331,null,null,6702,null,null,7490,null,null,10111,null,null,1862,null,null,4122,null,null,4587,null,null,5534,null,null,1807,null,null,4581,null,null,5188,null,null,5729,null,null,04
2934272,895,188716,2976,1310,459,35,70,187371,3082,516439,3218,26442,2816,10438,1645,479559,4205,655567,4038,32692,3273,23877,2544,598998,4914,1101949,5073,112432,5248,100724,5137,888793,8079,280173,2442,43558,2755,44071,2973,192544,4169,191428,1901,39652,2578,63032,2884,88744,3398,895,null,null,2976,null,null,459,null,null,70,null,null,3082,null,null,3218,null,null,2816,null,null,1645,null,null,4205,null,null,4038,null,null,3273,null,null,2544,null,null,4914,null,null,5073,null,null,5248,null,null,5137,null,null,8079,null,null,2442,null,null,2755,null,null,2973,null,null,4169,null,null,1901,null,null,2578,null,null,2884,null,null,3398,null,null,05
38763815,5125,2482419,2764,13537,2304,5058,1473,2463824,3593,6597359,3399,201490,7939,95701,5442,6300168,9664,9541235,7523,279513,9573,200346,8377,9061376,14878,14890613,6579,815632,12886,728223,15327,13346758,20492,3064553,4427,395013,9284,350491,8104,2319049,12636,2187636,4191,381304,9130,740610,10411,1065722,13318,5125,null,null,2764,null,null,2304,null,null,1473,null,null,3593,null,null,3399,null,null,7939,null,null,5442,null,null,9664,null,null,7523,null,null,9573,null,null,8377,null,null,14878,null,null,6579,null,null,12886,null,null,15327,null,null,20492,null,null,4427,null,null,9284,null,null,8104,null,null,12636,null,null,4191,null,null,9130,null,null,10411,null,null,13318,null,null,06
5447760,2796,335071,1994,2189,742,210,209,332672,2053,923096,2396,29232,3164,8500,1537,885364,4719,1325514,4827,47051,3858,30821,3296,1247642,6368,2136188,3985,131731,5425,98739,5475,1905718,7942,456527,2099,60215,3343,37560,2686,358752,4762,271364,1900,56769,2862,73150,2981,141445,3294,2796,null,null,1994,null,null,742,null,null,209,null,null,2053,null,null,2396,null,null,3164,null,null,1537,null,null,4719,null,null,4827,null,null,3858,null,null,3296,null,null,6368,null,null,3985,null,null,5425,null,null,5475,null,null,7942,null,null,2099,null,null,3343,null,null,2686,null,null,4762,null,null,1900,null,null,2862,null,null,2981,null,null,3294,null,null,08
3525154,1010,185029,950,975,456,385,588,183669,1270,566430,1064,19817,2569,6190,1278,540423,2838,776818,2976,26315,2735,14659,1806,735844,4328,1440616,3018,86810,4175,63903,4407,1289903,6226,320371,1340,38718,2518,25111,2546,256542,3733,235890,1318,42191,2745,70062,3275,123637,3405,1010,null,null,950,null,null,456,null,null,588,null,null,1270,null,null,1064,null,null,2569,null,null,1278,null,null,2838,null,null,2976,null,null,2735,null,null,1806,null,null,4328,null,null,3018,null,null,4175,null,null,4407,null,null,6226,null,null,1340,null,null,2518,null,null,2546,null,null,3733,null,null,1318,null,null,2745,null,null,3275,null,null,3405,null,null,09
937935,681,55241,775,163,220,44,51,55034,815,148463,779,6069,1222,2380,934,140014,1617,207973,1115,7530,1325,5498,1209,194945,2162,363623,1137,23808,2495,19710,2419,320105,3370,99220,795,13573,1658,10338,1488,75309,1988,63415,740,10894,1597,15751,1700,36770,1916,681,null,null,775,null,null,220,null,null,51,null,null,815,null,null,779,null,null,1222,null,null,934,null,null,1617,null,null,1115,null,null,1325,null,null,1209,null,null,2162,null,null,1137,null,null,2495,null,null,2419,null,null,3370,null,null,795,null,null,1658,null,null,1488,null,null,1988,null,null,740,null,null,1597,null,null,1700,null,null,1916,null,null,10
670985,594,43546,182,143,183,115,189,43288,337,76767,523,3256,1029,1220,659,72291,1388,230933,682,8653,1900,2542,898,219738,2051,242945,869,18711,2013,15015,1954,209219,2724,45385,725,5344,981,5539,1095,34502,1405,31409,823,4586,849,10659,1312,16164,1404,594,null,null,182,null,null,183,null,null,189,null,null,337,null,null,523,null,null,1029,null,null,659,null,null,1388,null,null,682,null,null,1900,null,null,898,null,null,2051,null,null,869,null,null,2013,null,null,1954,null,null,2724,null,null,725,null,null,981,null,null,1095,null,null,1405,null,null,823,null,null,849,null,null,1312,null,null,1404,null,null,11
