B23006_001E,B23006_001M,B23006_002E,B23006_002M,B23006_003E,B23006_003M,B23006_004E,B23006_004M,B23006_005E,B23006_005M,B23006_006E,B23006_006M,B23006_007E,B23006_007M,B23006_008E,B23006_008M,B23006_009E,B23006_009M,B23006_010E,B23006_010M,B23006_011E,B23006_011M,B23006_012E,B23006_012M,B23006_013E,B23006_013M,B23006_014E,B23006_014M,B23006_015E,B23006_015M,B23006_016E,B23006_016M,B23006_017E,B23006_017M,B23006_018E,B23006_018M,B23006_019E,B23006_019M,B23006_020E,B23006_020M,B23006_021E,B23006_021M,B23006_022E,B23006_022M,B23006_023E,B23006_023M,B23006_024E,B23006_024M,B23006_025E,B23006_025M,B23006_026E,B23006_026M,B23006_027E,B23006_027M,B23006_028E,B23006_028M,B23006_029E,B23006_029M,B23006_001M,B23006_001EA,B23006_001MA,B23006_002M,B23006_002EA,B23006_002MA,B23006_003M,B23006_003EA,B23006_003MA,B23006_004M,B23006_004EA,B23006_004MA,B23006_005M,B23006_005EA,B23006_005MA,B23006_006M,B23006_006EA,B23006_006MA,B23006_007M,B23006_007EA,B23006_007MA,B23006_008M,B23006_008EA,B23006_008MA,B23006_009M,B23006_009EA,B23006_009MA,B23006_010M,B23006_010EA,B23006_010MA,B23006_011M,B23006_011EA,B23006_011MA,B23006_012M,B23006_012EA,B23006_012MA,B23006_013M,B23006_013EA,B23006_013MA,B23006_014M,B23006_014EA,B23006_014MA,B23006_015M,B23006_015EA,B23006_015MA,B23006_016M,B23006_016EA,B23006_016MA,B23006_017M,B23006_017EA,B23006_017MA,B23006_018M,B23006_018EA,B23006_018MA,B23006_019M,B23006_019EA,B23006_019MA,B23006_020M,B23006_020EA,B23006_020MA,B23006_021M,B23006_021EA,B23006_021MA,B23006_022M,B23006_022EA,B23006_022MA,B23006_023M,B23006_023EA,B23006_023MA,B23006_024M,B23006_024EA,B23006_024MA,B23006_025M,B23006_025EA,B23006_025MA,B23006_026M,B23006_026EA,B23006_026MA,B23006_027M,B23006_027EA,B23006_027MA,B23006_028M,B23006_028EA,B23006_028MA,B23006_029M,B23006_029EA,B23006_029MA,state
2558329,5276,305171,10646,163661,7884,67,115,163594,7882,148148,7638,15446,2314,141510,6296,726138,14787,504906,12445,1876,579,503030,12337,469081,11911,33949,3092,221232,8233,814992,13837,632362,14492,8812,1686,623550,14586,593788,14541,29762,2725,182630,6818,712028,15330,608313,13813,5972,1382,602341,13794,589093,13447,13248,1885,103715,5006,5276,null,null,10646,null,null,7884,null,null,115,null,null,7882,null,null,7638,null,null,2314,null,null,6296,null,null,14787,null,null,12445,null,null,579,null,null,12337,null,null,11911,null,null,3092,null,null,8233,null,null,13837,null,null,14492,null,null,1686,null,null,14586,null,null,14541,null,null,2725,null,null,6818,null,null,15330,null,null,13813,null,null,1382,null,null,13794,null,null,13447,null,null,1885,null,null,5006,null,null,45
428325,2186,32654,2454,19035,1863,0,157,19035,1863,17350,1757,1685,590,13619,1539,113252,4186,89380,4171,24,45,89356,4164,85359,4023,3997,964,23872,2180,153115,5028,128503,4620,900,428,127603,4643,123990,4425,3613,929,24612,2684,129304,4815,115399,4545,373,218,115026,4535,114044,4570,982,497,13905,1911,2186,null,null,2454,null,null,1863,null,null,157,null,null,1863,null,null,1757,null,null,590,null,null,1539,null,null,4186,null,null,4171,null,null,45,null,null,4164,null,null,4023,null,null,964,null,null,2180,null,null,5028,null,null,4620,null,null,428,null,null,4643,null,null,4425,null,null,929,null,null,2684,null,null,4815,null,null,4545,null,null,218,null,null,4535,null,null,4570,null,null,497,null,null,1911,null,null,46
3481943,5324,378052,9627,190280,8203,0,204,190280,8203,174137,7924,16143,2115,187772,6227,1102733,15813,757842,13402,1665,715,756177,13377,709869,13335,46308,3933,344891,8700,1036310,14926,797234,13780,8386,1542,788848,13638,756475,13516,32373,3635,239076,7025,964848,14586,821281,12366,5464,1228,815817,12611,795591,12487,20226,2773,143567,6637,5324,null,null,9627,null,null,8203,null,null,204,null,null,8203,null,null,7924,null,null,2115,null,null,6227,null,null,15813,null,null,13402,null,null,715,null,null,13377,null,null,13335,null,null,3933,null,null,8700,null,null,14926,null,null,13780,null,null,1542,null,null,13638,null,null,13516,null,null,3635,null,null,7025,null,null,14586,null,null,12366,null,null,1228,null,null,12611,null,null,12487,null,null,2773,null,null,6637,null,null,47
14422437,11479,2306170,31843,1490507,25248,546,426,1489961,25229,1397688,24671,92273,5826,815663,16613,3589821,33953,2598844,29798,6170,1414,2592674,29801,2452018,28488,140656,8330,990977,19245,4255845,32568,3369641,29297,25866,3270,3343775,29051,3188190,28651,155585,6866,886204,16384,4270601,36331,3652410,33746,20545,2581,3631865,33910,3522928,33542,108937,5315,618191,11715,11479,null,null,31843,null,null,25248,null,null,426,null,null,25229,null,null,24671,null,null,5826,null,null,16613,null,null,33953,null,null,29798,null,null,1414,null,null,29801,null,null,28488,null,null,8330,null,null,19245,null,null,32568,null,null,29297,null,null,3270,null,null,29051,null,null,28651,null,null,6866,null,null,16384,null,null,36331,null,null,33746,null,null,2581,null,null,33910,null,null,33542,null,null,5315,null,null,11715,null,null,48
1463754,3481,120625,5898,85970,4984,0,190,85970,4984,79780,4666,6190,1532,34655,3317,325485,9809,247072,8497,129,164,246943,8498,235398,8307,11545,1822,78413,4233,537596,9976,416949,9472,2788,918,414161,9551,402520,9721,11641,2039,120647,5041,480048,9578,401158,8475,1426,684,399732,8447,393246,8222,6486,1359,78890,4314,3481,null,null,5898,null,null,4984,null,null,190,null,null,4984,null,null,4666,null,null,1532,null,null,3317,null,null,9809,null,null,8497,null,null,164,null,null,8498,null,null,8307,null,null,1822,null,null,4233,null,null,9976,null,null,9472,null,null,918,null,null,9551,null,null,9721,null,null,2039,null,null,5041,null,null,9578,null,null,8475,null,null,684,null,null,8447,null,null,8222,null,null,1359,null,null,4314,null,null,49
325963,1590,22665,2416,12868,1885,0,151,12868,1885,12215,1843,653,344,9797,1635,91850,3611,72392,3408,71,121,72321,3405,69733,3399,2588,713,19458,2081,90774,4006,71391,3706,196,216,71195,3690,68617,3649,2578,790,19383,2095,120674,4249,106258,4004,120,113,106138,3994,104404,3950,1734,582,14416,1482,1590,null,null,2416,null,null,1885,null,null,151,null,null,1885,null,null,1843,null,null,344,null,null,1635,null,null,3611,null,null,3408,null,null,121,null,null,3405,null,null,3399,null,null,713,null,null,2081,null,null,4006,null,null,3706,null,null,216,null,null,3690,null,null,3649,null,null,790,null,null,2095,null,null,4249,null,null,4004,null,null,113,null,null,3994,null,null,3950,null,null,582,null,null,1482,null,null,50
4493128,7412,412956,10206,251878,8614,210,207,251668,8612,234419,8155,17249,2536,161078,6421,1022181,16383,754182,14630,7333,1545,746849,14705,705325,14465,41524,3432,267999,7696,1263244,15964,1015823,16916,30296,2854,985527,17236,943882,16745,41645,4390,247421,7940,1794747,19290,1564181,17166,35036,2849,1529145,17285,1491204,17449,37941,3188,230566,7806,7412,null,null,10206,null,null,8614,null,null,207,null,null,8612,null,null,8155,null,null,2536,null,null,6421,null,null,16383,null,null,14630,null,null,1545,null,null,14705,null,null,14465,null,null,3432,null,null,7696,null,null,15964,null,null,16916,null,null,2854,null,null,17236,null,null,16745,null,null,4390,null,null,7940,null,null,19290,null,null,17166,null,null,2849,null,null,17285,null,null,17449,null,null,3188,null,null,7806,null,null,51
3917742,4936,350634,11087,223132,8749,0,198,223132,8749,204610,8099,18522,2368,127502,6996,836873,14410,603485,12135,3920,872,599565,12188,561637,12016,37928,3547,233388,8096,1324512,15329,1018067,15949,14364,1848,1003703,16120,958571,15371,45132,3950,306445,7988,1405723,14821,1200385,14102,8814,1418,1191571,14352,1159661,13989,31910,2631,205338,7161,4936,null,null,11087,null,null,8749,null,null,198,null,null,8749,null,null,8099,null,null,2368,null,null,6996,null,null,14410,null,null,12135,null,null,872,null,null,12188,null,null,12016,null,null,3547,null,null,8096,null,null,15329,null,null,15949,null,null,1848,null,null,16120,null,null,15371,null,null,3950,null,null,7988,null,null,14821,null,null,14102,null,null,1418,null,null,14352,null,null,13989,null,null,2631,null,null,7161,null,null,53
947982,3022,109757,5826,43821,3491,0,193,43821,3491,37761,3196,6060,1140,65936,4343,370354,9066,236196,8135,48,84,236148,8129,216079,7951,20069,2099,134158,5889,257111,7773,185600,7026,274,279,185326,7024,174492,7117,10834,1894,71511,4448,210760,7805,177106,7007,467,294,176639,7022,172984,6783,3655,1012,33654,3436,3022,null,null,5826,null,null,3491,null,null,193,null,null,3491,null,null,3196,null,null,1140,null,null,4343,null,null,9066,null,null,8135,null,null,84,null,null,8129,null,null,7951,null,null,2099,null,null,5889,null,null,7773,null,null,7026,null,null,279,null,null,7024,null,null,7117,null,null,1894,null,null,4448,null,null,7805,null,null,7007,null,null,294,null,null,7022,null,null,6783,null,null,1012,null,null,3436,null,null,54
3006068,4006,211714,7303,127942,6049,0,147,127942,6049,118403,5811,9539,1592,83772,3781,846436,11709,651362,10503,171,177,651191,10524,623927,10559,27264,2164,195074,6220,1009983,11575,840213,11439,1355,458,838858,11438,809642,11513,29216,2684,169770,5941,937935,12350,826244,11676,1120,529,825124,11698,810279,11428,14845,1654,111691,3824,4006,null,null,7303,null,null,6049,null,null,147,null,null,6049,null,null,5811,null,null,1592,null,null,3781,null,null,11709,null,null,10503,null,null,177,null,null,10524,null,null,10559,null,null,2164,null,null,6220,null,null,11575,null,null,11439,null,null,458,null,null,11438,null,null,11513,null,null,2684,null,null,5941,null,null,12350,null,null,11676,null,null,529,null,null,11698,null,null,11428,null,null,1654,null,null,3824,null,null,55
303211,2282,17904,2537,10715,2036,0,197,10715,2036,8952,1892,1763,665,7189,1608,86237,4806,66254,4119,0,197,66254,4119,61650,4173,4604,1089,19983,2388,116473,5359,93335,4753,758,357,92577,4745,88639,4474,3938,1188,23138,2404,82597,4200,72386,3952,773,466,71613,3870,70370,3801,1243,514,10211,1696,2282,null,null,2537,null,null,2036,null,null,197,null,null,2036,null,null,1892,null,null,665,null,null,1608,null,null,4806,null,null,4119,null,null,197,null,null,4119,null,null,4173,null,null,1089,null,null,2388,null,null,5359,null,null,4753,null,null,357,null,null,4745,null,null,4474,null,null,1188,null,null,2404,null,null,4200,null,null,3952,null,null,466,null,null,3870,null,null,3801,null,null,514,null,null,1696,null,null,56
1726312,3158,276365,9400,98155,5749,0,222,98155,5749,71638,5292,26517,3134,178210,7873,491593,12941,263329,8983,0,222,263329,8983,210967,8153,52362,4585,228264,8091,457660,9376,306054,7395,689,439,305365,7476,264724,7352,40641,3656,151606,6346,500694,13388,392943,12018,936,651,392007,12112,366969,12073,25038,2961,107751,4923,3158,null,null,9400,null,null,5749,null,null,222,null,null,5749,null,null,5292,null,null,3134,null,null,7873,null,null,12941,null,null,8983,null,null,222,null,null,8983,null,null,8153,null,null,4585,null,null,8091,null,null,9376,null,null,7395,null,null,439,null,null,7476,null,null,7352,null,null,3656,null,null,6346,null,null,13388,null,null,12018,null,null,651,null,null,12112,null,null,12073,null,null,2961,null,null,4923,null,null,72
2516761,6103,337066,11841,162320,8158,0,195,162320,8158,145494,7579,16826,2401,174746,7546,735619,11606,479167,11162,893,540,478274,11246,447937,10472,30337,3895,256452,7759,795410,13720,598761,12492,3830,996,594931,12461,565684,12078,29247,2861,196649,7957,648666,12333,543795,11546,6440,1411,537355,11664,525325,11256,12030,1862,104871,4651,6103,null,null,11841,null,null,8158,null,null,195,null,null,8158,null,null,7579,null,null,2401,null,null,7546,null,null,11606,null,null,11162,null,null,540,null,null,11246,null,null,10472,null,null,3895,null,null,7759,null,null,13720,null,null,12492,null,null,996,null,null,12461,null,null,12078,null,null,2861,null,null,7957,null,null,12333,null,null,11546,null,null,1411,null,null,11664,null,null,11256,null,null,1862,null,null,4651,null,null,01
403119,2327,24835,2047,14650,1812,0,155,14650,1812,13000,1648,1650,485,10185,1564,114575,4602,84490,4262,1046,379,83444,4248,75447,4167,7997,1182,30085,2258,145856,5586,120081,5221,4185,982,115896,5013,108737,4931,7159,1735,25775,2171,117853,4945,102388,4769,3260,819,99128,4746,96231,4761,2897,918,15465,1548,2327,null,null,2047,null,null,1812,null,null,155,null,null,1812,null,null,1648,null,null,485,null,null,1564,null,null,4602,null,null,4262,null,null,379,null,null,4248,null,null,4167,null,null,1182,null,null,2258,null,null,5586,null,null,5221,null,null,982,null,null,5013,null,null,4931,null,null,1735,null,null,2171,null,null,4945,null,null,4769,null,null,819,null,null,4746,null,null,4761,null,null,918,null,null,1548,null,null,02
3456583,3011,466553,10687,280284,7716,0,204,280284,7716,252388,6592,27896,2844,186269,6971,809959,17389,557836,13655,827,309,557009,13663,520172,13439,36837,3556,252123,8769,1183696,13853,895387,13228,4847,962,890540,13120,848004,13202,42536,3604,288309,7509,996375,15124,830792,12948,3796,983,826996,13069,801725,13189,25271,2620,165583,6787,3011,null,null,10687,null,null,7716,null,null,204,null,null,7716,null,null,6592,null,null,2844,null,null,6971,null,null,17389,null,null,13655,null,null,309,null,null,13663,null,null,13439,null,null,3556,null,null,8769,null,null,13853,null,null,13228,null,null,962,null,null,13120,null,null,13202,null,null,3604,null,null,7509,null,null,15124,null,null,12948,null,null,983,null,null,13069,null,null,13189,null,null,2620,null,null,6787,null,null,04
1504818,5068,186180,7628,98567,6161,174,192,98393,6168,89446,5799,8947,1901,87613,4597,508095,9728,341377,8605,67,81,341310,8597,323470,8240,17840,2470,166718,6823,458021,11553,343088,10779,1469,522,341619,10730,327702,10653,13917,2062,114933,5501,352522,10309,300396,9591,1360,584,299036,9618,295564,9545,3472,934,52126,3411,5068,null,null,7628,null,null,6161,null,null,192,null,null,6168,null,null,5799,null,null,1901,null,null,4597,null,null,9728,null,null,8605,null,null,81,null,null,8597,null,null,8240,null,null,2470,null,null,6823,null,null,11553,null,null,10779,null,null,522,null,null,10730,null,null,10653,null,null,2062,null,null,5501,null,null,10309,null,null,9591,null,null,584,null,null,9618,null,null,9545,null,null,934,null,null,3411,null,null,05
20955802,5836,3524568,30579,2305142,25232,253,220,2304889,25179,2116322,23661,188567,7658,1219426,18265,4259901,34203,3092791,29080,11433,2611,3081358,28966,2866558,28863,214800,7427,1167110,19024,6143115,31996,4754564,32848,30644,2936,4723920,32761,4462400,29926,261520,9943,1388551,17813,7028218,30697,6003962,31374,22650,2634,5981312,31228,5763182,29348,218130,8083,1024256,15924,5836,null,null,30579,null,null,25232,null,null,220,null,null,25179,null,null,23661,null,null,7658,null,null,18265,null,null,34203,null,null,29080,null,null,2611,null,null,28966,null,null,28863,null,null,7427,null,null,19024,null,null,31996,null,null,32848,null,null,2936,null,null,32761,null,null,29926,null,null,9943,null,null,17813,null,null,30697,null,null,31374,null,null,2634,null,null,31228,null,null,29348,null,null,8083,null,null,15924,null,null,06
3002450,4134,254148,8397,172385,7294,0,195,172385,7294,160652,7231,11733,2037,81763,5244,637867,11590,469674,10423,2243,907,467431,10380,442926,9953,24505,2616,168193,6603,894354,13002,713902,12062,7688,1346,706214,11944,677629,11862,28585,2989,180452,6559,1216081,14116,1055966,13348,7344,1473,1048622,13576,1022537,13078,26085,2289,160115,5739,4134,null,null,8397,null,null,7294,null,null,195,null,null,7294,null,null,7231,null,null,2037,null,null,5244,null,null,11590,null,null,10423,null,null,907,null,null,10380,null,null,9953,null,null,2616,null,null,6603,null,null,13002,null,null,12062,null,null,1346,null,null,11944,null,null,11862,null,null,2989,null,null,6559,null,null,14116,null,null,13348,null,null,1473,null,null,13576,null,null,13078,null,null,2289,null,null,5739,null,null,08
1891097,2512,146274,6738,88661,5150,0,200,88661,5150,78918,4524,9743,1778,57613,4894,489521,11754,375297,10049,680,540,374617,10052,343523,9691,31094,2966,114224,6407,482852,9950,403439,8543,1712,566,401727,8517,379508,8425,22219,2741,79413,4857,772450,9491,672357,10717,1424,466,670933,10738,651665,10601,19268,1836,100093,4812,2512,null,null,6738,null,null,5150,null,null,200,null,null,5150,null,null,4524,null,null,1778,null,null,4894,null,null,11754,null,null,10049,null,null,540,null,null,10052,null,null,9691,null,null,2966,null,null,6407,null,null,9950,null,null,8543,null,null,566,null,null,8517,null,null,8425,null,null,2741,null,null,4857,null,null,9491,null,null,10717,null,null,466,null,null,10738,null,null,10601,null,null,1836,null,null,4812,null,null,09
495873,1396,49907,3823,30424,3286,0,193,30424,3286,27450,3092,2974,1095,19483,2389,154362,7269,113292,6196,118,116,113174,6181,105303,5884,7871,1702,41070,4050,133164,5765,107071,4873,890,453,106181,4813,102618,4788,3563,890,26093,2688,158440,6522,135738,6231,832,424,134906,6216,131023,5963,3883,1184,22702,2288,1396,null,null,3823,null,null,3286,null,null,193,null,null,3286,null,null,3092,null,null,1095,null,null,2389,null,null,7269,null,null,6196,null,null,116,null,null,6181,null,null,5884,null,null,1702,null,null,4050,null,null,5765,null,null,4873,null,null,453,null,null,4813,null,null,4788,null,null,890,null,null,2688,null,null,6522,null,null,6231,null,null,424,null,null,6216,null,null,5963,null,null,1184,null,null,2288,null,null,10
401061,608,33802,3283,20025,2780,0,203,20025,2780,17636,2585,2389,940,13777,2102,66602,4036,44670,3695,0,203,44670,3695,37603,3638,7067,1328,21932,2810,60890,3947,45186,3232,389,255,44797,3241,39907,3060,4890,1205,15704,2279,239767,4955,219273,4898,1617,575,217656,4868,212307,5300,5349,1325,20494,2638,608,null,null,3283,null,null,2780,null,null,203,null,null,2780,null,null,2585,null,null,940,null,null,2102,null,null,4036,null,null,3695,null,null,203,null,null,3695,null,null,3638,null,null,1328,null,null,2810,null,null,3947,null,null,3232,null,null,255,null,null,3241,null,null,3060,null,null,1205,null,null,2279,null,null,4955,null,null,4898,null,null,575,null,null,4868,null,null,5300,null,null,1325,null,null,2638,null,null,11
