B13010_001E,B13010_001M,B13010_002E,B13010_002M,B13010_003E,B13010_003M,B13010_004E,B13010_004M,B13010_005E,B13010_005M,B13010_006E,B13010_006M,B13010_007E,B13010_007M,B13010_008E,B13010_008M,B13010_009E,B13010_009M,B13010_010E,B13010_010M,B13010_011E,B13010_011M,B13010_012E,B13010_012M,B13010_013E,B13010_013M,B13010_014E,B13010_014M,B13010_015E,B13010_015M,B13010_016E,B13010_016M,B13010_017E,B13010_017M,B13010_018E,B13010_018M,B13010_019E,B13010_019M,B13010_001M,B13010_001EA,B13010_001MA,B13010_002M,B13010_002EA,B13010_002MA,B13010_003M,B13010_003EA,B13010_003MA,B13010_004M,B13010_004EA,B13010_004MA,B13010_005M,B13010_005EA,B13010_005MA,B13010_006M,B13010_006EA,B13010_006MA,B13010_007M,B13010_007EA,B13010_007MA,B13010_008M,B13010_008EA,B13010_008MA,B13010_009M,B13010_009EA,B13010_009MA,B13010_010M,B13010_010EA,B13010_010MA,B13010_011M,B13010_011EA,B13010_011MA,B13010_012M,B13010_012EA,B13010_012MA,B13010_013M,B13010_013EA,B13010_013MA,B13010_014M,B13010_014EA,B13010_014MA,B13010_015M,B13010_015EA,B13010_015MA,B13010_016M,B13010_016EA,B13010_016MA,B13010_017M,B13010_017EA,B13010_017MA,B13010_018M,B13010_018EA,B13010_018MA,B13010_019M,B13010_019EA,B13010_019MA,state
278740,2287,12926,1832,8027,1262,626,373,1029,635,6372,1027,4899,1332,1922,784,1602,928,1375,648,265814,3111,116033,4099,7617,1422,14895,2041,93521,4207,149781,4310,30811,2831,32600,3013,86370,3782,2287,null,null,1832,null,null,1262,null,null,373,null,null,635,null,null,1027,null,null,1332,null,null,784,null,null,928,null,null,648,null,null,3111,null,null,4099,null,null,1422,null,null,2041,null,null,4207,null,null,4310,null,null,2831,null,null,3013,null,null,3782,null,null,23
1421783,4330,73908,4676,50173,3363,3379,845,6648,1613,40146,2712,23735,2858,8248,1800,5395,1631,10092,1991,1347875,5909,556448,10244,23109,2765,50528,4113,482811,9574,791427,12188,124810,6922,111392,7430,555225,12502,4330,null,null,4676,null,null,3363,null,null,845,null,null,1613,null,null,2712,null,null,2858,null,null,1800,null,null,1631,null,null,1991,null,null,5909,null,null,10244,null,null,2765,null,null,4113,null,null,9574,null,null,12188,null,null,6922,null,null,7430,null,null,12502,null,null,24
1573410,4511,73679,4631,51379,3589,3314,936,5913,1288,42152,3317,22300,2837,9493,1720,4727,1299,8080,1640,1499731,6933,611811,8964,32540,3146,50381,3528,528890,8560,887920,9240,151630,7156,126899,7185,609391,11327,4511,null,null,4631,null,null,3589,null,null,936,null,null,1288,null,null,3317,null,null,2837,null,null,1720,null,null,1299,null,null,1640,null,null,6933,null,null,8964,null,null,3146,null,null,3528,null,null,8560,null,null,9240,null,null,7156,null,null,7185,null,null,11327,null,null,25
2224900,5137,119744,5828,74086,4178,9312,1163,15933,1901,48841,3282,45658,3458,23141,2575,11064,1658,11453,1606,2105156,7060,860492,11577,72183,4048,109751,4316,678558,9973,1244664,11205,304238,8360,270588,9081,669838,10625,5137,null,null,5828,null,null,4178,null,null,1163,null,null,1901,null,null,3282,null,null,3458,null,null,2575,null,null,1658,null,null,1606,null,null,7060,null,null,11577,null,null,4048,null,null,4316,null,null,9973,null,null,11205,null,null,8360,null,null,9081,null,null,10625,null,null,26
1232998,4345,69109,3497,50290,2845,4282,1009,5952,1044,40056,2658,18819,1717,8856,1456,4063,868,5900,1120,1163889,4982,533047,8046,22617,2306,48829,3366,461601,7521,630842,8098,110549,5927,121632,6162,398661,7207,4345,null,null,3497,null,null,2845,null,null,1009,null,null,1044,null,null,2658,null,null,1717,null,null,1456,null,null,868,null,null,1120,null,null,4982,null,null,8046,null,null,2306,null,null,3366,null,null,7521,null,null,8098,null,null,5927,null,null,6162,null,null,7207,null,null,27
693461,6190,37566,3262,18758,2321,3779,1064,3876,1031,11103,1895,18808,2277,8693,1772,4796,1086,5319,1486,655895,6931,271618,7431,38567,3819,45105,3747,187946,6479,384277,8656,125599,7462,85088,5530,173590,6496,6190,null,null,3262,null,null,2321,null,null,1064,null,null,1031,null,null,1895,null,null,2277,null,null,1772,null,null,1086,null,null,1486,null,null,6931,null,null,7431,null,null,3819,null,null,3747,null,null,6479,null,null,8656,null,null,7462,null,null,5530,null,null,6496,null,null,28
1363636,5051,75457,4892,47866,3506,6332,1121,9879,1844,31655,2433,27591,2992,13717,2400,7174,1465,6700,1606,1288179,6666,582158,10434,47296,3452,84158,5122,450704,9766,706021,10136,163392,7965,156557,8158,386072,8452,5051,null,null,4892,null,null,3506,null,null,1121,null,null,1844,null,null,2433,null,null,2992,null,null,2400,null,null,1465,null,null,1606,null,null,6666,null,null,10434,null,null,3452,null,null,5122,null,null,9766,null,null,10136,null,null,7965,null,null,8158,null,null,8452,null,null,29
217385,2172,10607,1710,8043,1511,559,306,2119,753,5365,1113,2564,779,924,438,1136,491,504,311,206778,2631,95863,3927,6536,1152,14411,1854,74916,3484,110915,4396,26697,2547,26133,3133,58085,3531,2172,null,null,1710,null,null,1511,null,null,306,null,null,753,null,null,1113,null,null,779,null,null,438,null,null,491,null,null,311,null,null,2631,null,null,3927,null,null,1152,null,null,1854,null,null,3484,null,null,4396,null,null,2547,null,null,3133,null,null,3531,null,null,30
418487,3002,26962,1973,19452,1692,1501,558,3435,857,14516,1476,7510,1342,3268,947,2325,729,1917,614,391525,3547,185391,4241,11057,1854,26947,2460,147387,4259,206134,4869,43474,3305,46934,3683,115726,4117,3002,null,null,1973,null,null,1692,null,null,558,null,null,857,null,null,1476,null,null,1342,null,null,947,null,null,729,null,null,614,null,null,3547,null,null,4241,null,null,1854,null,null,2460,null,null,4259,null,null,4869,null,null,3305,null,null,3683,null,null,4117,null,null,31
691844,2909,33981,3033,20236,2163,1774,625,4753,1182,13709,1849,13745,2102,6207,1376,3189,946,4349,1229,657863,4345,275289,6615,26343,3244,50143,3734,198803,5236,382574,6938,79397,5728,82847,5404,220330,7720,2909,null,null,3033,null,null,2163,null,null,625,null,null,1182,null,null,1849,null,null,2102,null,null,1376,null,null,946,null,null,1229,null,null,4345,null,null,6615,null,null,3244,null,null,3734,null,null,5236,null,null,6938,null,null,5728,null,null,5404,null,null,7720,null,null,32
284626,2269,14643,1917,9963,1646,629,436,1132,631,8202,1428,4680,1205,2055,823,1367,656,1258,599,269983,3075,122349,3666,3256,1069,11108,1646,107985,3673,147634,4331,22294,2643,22446,2573,102894,4676,2269,null,null,1917,null,null,1646,null,null,436,null,null,631,null,null,1428,null,null,1205,null,null,823,null,null,656,null,null,599,null,null,3075,null,null,3666,null,null,1069,null,null,1646,null,null,3673,null,null,4331,null,null,2643,null,null,2573,null,null,4676,null,null,33
2065782,4075,96689,5315,69183,4310,6606,1852,9602,1714,52975,3586,27506,2837,11157,1994,6777,1270,9572,1522,1969093,6016,861951,10914,50724,3698,87918,4920,723309,8860,1107142,11360,175655,7701,169403,7481,762084,11780,4075,null,null,5315,null,null,4310,null,null,1852,null,null,1714,null,null,3586,null,null,2837,null,null,1994,null,null,1270,null,null,1522,null,null,6016,null,null,10914,null,null,3698,null,null,4920,null,null,8860,null,null,11360,null,null,7701,null,null,7481,null,null,11780,null,null,34
461798,3313,23853,3043,14007,2117,2916,1038,3083,958,8008,1465,9846,1727,5997,1443,2377,723,1472,778,437945,4409,173219,5867,23863,3005,36040,3486,113316,4973,264726,6284,74873,4535,57937,4671,131916,5878,3313,null,null,3043,null,null,2117,null,null,1038,null,null,958,null,null,1465,null,null,1727,null,null,1443,null,null,723,null,null,778,null,null,4409,null,null,5867,null,null,3005,null,null,3486,null,null,4973,null,null,6284,null,null,4535,null,null,4671,null,null,5878,null,null,35
4687546,8606,225731,7868,150608,6631,21944,2605,23377,2584,105287,5601,75123,4804,32831,3180,15235,2329,27057,2342,4461815,10956,1736175,17101,176144,6776,252797,10291,1307234,16431,2725640,18404,559903,13577,450155,12602,1715582,16145,8606,null,null,7868,null,null,6631,null,null,2605,null,null,2584,null,null,5601,null,null,4804,null,null,3180,null,null,2329,null,null,2342,null,null,10956,null,null,17101,null,null,6776,null,null,10291,null,null,16431,null,null,18404,null,null,13577,null,null,12602,null,null,16145,null,null,36
2378720,7064,119992,5418,78265,4538,11142,1848,16637,2480,50486,3754,41727,4019,21892,2347,10777,1754,9058,1789,2258728,9080,1009293,13433,92234,5397,163855,7159,753204,12561,1249435,15527,309458,9983,285188,10764,654789,13529,7064,null,null,5418,null,null,4538,null,null,1848,null,null,2480,null,null,3754,null,null,4019,null,null,2347,null,null,1754,null,null,1789,null,null,9080,null,null,13433,null,null,5397,null,null,7159,null,null,12561,null,null,15527,null,null,9983,null,null,10764,null,null,13529,null,null,37
164338,2008,11544,1854,8728,1631,1171,947,1342,756,6215,1312,2816,1029,1074,626,925,627,817,567,152794,2749,72877,3480,2769,822,7218,1223,62890,2935,79917,4157,16677,2524,15993,2309,47247,4000,2008,null,null,1854,null,null,1631,null,null,947,null,null,756,null,null,1312,null,null,1029,null,null,626,null,null,627,null,null,567,null,null,2749,null,null,3480,null,null,822,null,null,1223,null,null,2935,null,null,4157,null,null,2524,null,null,2309,null,null,4000,null,null,38
2578395,5787,144679,4753,84178,4139,9847,1664,13468,1766,60863,3857,60501,3631,34187,2887,15680,2117,10634,1508,2433716,8269,1035728,12183,80568,5378,131851,5989,823309,10688,1397988,11912,340244,11111,290904,9562,766840,11591,5787,null,null,4753,null,null,4139,null,null,1664,null,null,1766,null,null,3857,null,null,3631,null,null,2887,null,null,2117,null,null,1508,null,null,8269,null,null,12183,null,null,5378,null,null,5989,null,null,10688,null,null,11912,null,null,11111,null,null,9562,null,null,11591,null,null,39
883914,3573,53659,3271,34460,2686,4850,1024,8015,1213,21595,2169,19199,1658,10347,1273,4267,758,4585,1004,830255,4371,391458,5718,40267,2743,69635,3478,281556,5454,438797,6011,114107,5404,104778,4823,219912,6502,3573,null,null,3271,null,null,2686,null,null,1024,null,null,1213,null,null,2169,null,null,1658,null,null,1273,null,null,758,null,null,1004,null,null,4371,null,null,5718,null,null,2743,null,null,3478,null,null,5454,null,null,6011,null,null,5404,null,null,4823,null,null,6502,null,null,40
939175,3484,42136,3199,30041,2777,3016,1092,7057,1326,19968,2396,12095,1985,7190,1380,1575,584,3330,1060,897039,4352,397292,7171,32976,3364,56530,4143,307786,7464,499747,8052,118066,5529,109748,6687,271933,7450,3484,null,null,3199,null,null,2777,null,null,1092,null,null,1326,null,null,2396,null,null,1985,null,null,1380,null,null,584,null,null,1060,null,null,4352,null,null,7171,null,null,3364,null,null,4143,null,null,7464,null,null,8052,null,null,5529,null,null,6687,null,null,7450,null,null,41
2786129,6384,144358,5683,90204,4070,9229,1418,15046,2017,65929,3201,54154,4101,25116,2794,11739,1845,17299,2488,2641771,8485,1112914,12346,80100,4584,132543,6242,900271,10651,1528857,13538,329371,9730,284051,9128,915435,12761,6384,null,null,5683,null,null,4070,null,null,1418,null,null,2017,null,null,3201,null,null,4101,null,null,2794,null,null,1845,null,null,2488,null,null,8485,null,null,12346,null,null,4584,null,null,6242,null,null,10651,null,null,13538,null,null,9730,null,null,9128,null,null,12761,null,null,42
238582,2014,11348,1978,5719,1465,277,288,797,483,4645,1401,5629,1490,1880,854,1188,619,2561,1016,227234,2838,86571,4127,6853,1454,10927,1401,68791,3653,140663,4449,27698,3729,23953,2735,89012,4461,2014,null,null,1978,null,null,1465,null,null,288,null,null,483,null,null,1401,null,null,1490,null,null,854,null,null,619,null,null,1016,null,null,2838,null,null,4127,null,null,1454,null,null,1401,null,null,3653,null,null,4449,null,null,3729,null,null,2735,null,null,4461,null,null,44
1124287,4343,60038,3899,35635,2984,5774,1461,6958,1292,22903,2390,24403,2615,11799,1681,7322,1657,5282,1121,1064249,5858,452827,8268,39552,3629,65674,4350,347601,7654,611422,8255,149742,7664,144107,7047,317573,8790,4343,null,null,3899,null,null,2984,null,null,1461,null,null,1292,null,null,2390,null,null,2615,null,null,1681,null,null,1657,null,null,1121,null,null,5858,null,null,8268,null,null,3629,null,null,4350,null,null,7654,null,null,8255,null,null,7664,null,null,7047,null,null,8790,null,null,45
179082,2157,12861,1418,9088,1217,1106,610,1522,526,6460,1079,3773,917,2530,832,728,417,515,293,166221,2734,77974,3034,3883,898,8520,1205,65571,3147,88247,3975,21443,2193,21385,2823,45419,2523,2157,null,null,1418,null,null,1217,null,null,610,null,null,526,null,null,1079,null,null,917,null,null,832,null,null,417,null,null,293,null,null,2734,null,null,3034,null,null,898,null,null,1205,null,null,3147,null,null,3975,null,null,2193,null,null,2823,null,null,2523,null,null,46
1530987,5074,77672,4843,47559,3769,6893,1637,10689,1723,29977,2793,30113,3254,16455,2394,5541,1317,8117,1786,1453315,7355,658407,11213,66348,3921,109589,6884,482470,10339,794908,11693,198236,8938,186051,8872,410621,9928,5074,null,null,4843,null,null,3769,null,null,1637,null,null,1723,null,null,2793,null,null,3254,null,null,2394,null,null,1317,null,null,1786,null,null,7355,null,null,11213,null,null,3921,null,null,6884,null,null,10339,null,null,11693,null,null,8938,null,null,8872,null,null,9928,null,null,47
6785575,9627,401900,14273,264627,9405,41517,3525,60528,4590,162582,7164,137273,8320,66227,4874,33108,4137,37938,4658,6383675,17343,2950235,22574,316256,10580,511341,12054,2122638,20992,3433440,24985,771049,17018,772551,20189,1889840,25593,9627,null,null,14273,null,null,9405,null,null,3525,null,null,4590,null,null,7164,null,null,8320,null,null,4874,null,null,4137,null,null,4658,null,null,17343,null,null,22574,null,null,10580,null,null,12054,null,null,20992,null,null,24985,null,null,17018,null,null,20189,null,null,25593,null,null,48
745912,3149,52573,4036,45086,3121,5738,1268,10827,1732,28521,2823,7487,1691,3652,888,2214,1013,1621,627,693339,5174,353467,6637,22120,2008,57826,4192,273521,6824,339872,7659,64811,6007,60710,5353,214351,7890,3149,null,null,4036,null,null,3121,null,null,1268,null,null,1732,null,null,2823,null,null,1691,null,null,888,null,null,1013,null,null,627,null,null,5174,null,null,6637,null,null,2008,null,null,4192,null,null,6824,null,null,7659,null,null,6007,null,null,5353,null,null,7890,null,null,49
130554,1431,5712,1053,3584,868,229,183,345,245,3010,823,2128,610,1022,493,461,273,645,332,124842,1914,53376,2200,2831,898,4617,797,45928,2339,71466,2420,14839,1945,13071,1657,43556,3050,1431,null,null,1053,null,null,868,null,null,183,null,null,245,null,null,823,null,null,610,null,null,493,null,null,273,null,null,332,null,null,1914,null,null,2200,null,null,898,null,null,797,null,null,2339,null,null,2420,null,null,1945,null,null,1657,null,null,3050,null,null,50
1962899,6869,99910,5756,71956,4937,6102,1371,10840,2077,55014,3837,27954,3018,12112,2346,6243,1354,9599,1603,1862989,8711,855376,13014,55523,4263,98446,5171,701407,11654,1007613,13388,192803,9289,169062,8436,645748,11532,6869,null,null,5756,null,null,4937,null,null,1371,null,null,2077,null,null,3837,null,null,3018,null,null,2346,null,null,1354,null,null,1603,null,null,8711,null,null,13014,null,null,4263,null,null,5171,null,null,11654,null,null,13388,null,null,9289,null,null,8436,null,null,11532,null,null,51
1694601,4726,89898,5442,66450,3941,6845,1478,11857,2237,47748,3552,23448,3023,10787,1907,5442,1455,7219,1673,1604703,7720,742479,9496,43821,3083,90908,5350,607750,9537,862224,10395,167606,6483,167551,7896,527067,11746,4726,null,null,5442,null,null,3941,null,null,1478,null,null,2237,null,null,3552,null,null,3023,null,null,1907,null,null,1455,null,null,1673,null,null,7720,null,null,9496,null,null,3083,null,null,5350,null,null,9537,null,null,10395,null,null,6483,null,null,7896,null,null,11746,null,null,53
389337,2919,21550,2719,12783,2022,1734,657,3192,998,7857,1525,8767,1679,5182,1297,1643,668,1942,889,367787,3518,169024,4535,20241,2327,29012,2486,119771,3963,198763,5114,59787,4402,46765,4042,92211,4424,2919,null,null,2719,null,null,2022,null,null,657,null,null,998,null,null,1525,null,null,1679,null,null,1297,null,null,668,null,null,889,null,null,3518,null,null,4535,null,null,2327,null,null,2486,null,null,3963,null,null,5114,null,null,4402,null,null,4042,null,null,4424,null,null,54
1267658,4407,70149,3541,47115,2932,4735,974,7573,1202,34807,2576,23034,2188,10758,1499,5611,1351,6665,1226,1197509,5340,521605,8682,24297,2441,55132,3694,442176,7808,675904,9672,148119,7031,139392,5036,388393,8773,4407,null,null,3541,null,null,2932,null,null,974,null,null,1202,null,null,2576,null,null,2188,null,null,1499,null,null,1351,null,null,1226,null,null,5340,null,null,8682,null,null,2441,null,null,3694,null,null,7808,null,null,9672,null,null,7031,null,null,5036,null,null,8773,null,null,55
125398,2131,7371,1262,4664,1018,147,143,558,379,3959,989,2707,889,1117,690,738,475,852,405,118027,2552,57325,2706,2866,686,7078,1341,47381,2585,60702,2880,14917,2187,13049,2134,32736,2939,2131,null,null,1262,null,null,1018,null,null,143,null,null,379,null,null,989,null,null,889,null,null,690,null,null,475,null,null,405,null,null,2552,null,null,2706,null,null,686,null,null,1341,null,null,2585,null,null,2880,null,null,2187,null,null,2134,null,null,2939,null,null,56
813590,3560,28556,2806,12108,1911,4503,1088,3717,999,3888,1394,16448,1890,11865,1686,3030,1022,1553,578,785034,4581,230708,6881,76282,4324,69114,4486,85312,4918,554326,7823,278610,9524,145942,7282,129774,7446,3560,null,null,2806,null,null,1911,null,null,1088,null,null,999,null,null,1394,null,null,1890,null,null,1686,null,null,1022,null,null,578,null,null,4581,null,null,6881,null,null,4324,null,null,4486,null,null,4918,null,null,7823,null,null,9524,null,null,7282,null,null,7446,null,null,72
1118053,4948,57080,4186,31522,3133,4841,1209,6592,1362,20089,2553,25558,2991,13181,2263,5108,1338,7269,1703,1060973,6223,469727,9662,46625,3969,74177,4323,348925,8896,591246,10544,159223,7977,143789,7907,288234,9901,4948,null,null,4186,null,null,3133,null,null,1209,null,null,1362,null,null,2553,null,null,2991,null,null,2263,null,null,1338,null,null,1703,null,null,6223,null,null,9662,null,null,3969,null,null,4323,null,null,8896,null,null,10544,null,null,7977,null,null,7907,null,null,9901,null,null,01
173232,2152,9692,1465,6381,1102,208,145,1275,444,4898,1050,3311,844,1225,502,1476,652,610,306,163540,2721,73847,3010,4111,852,7946,1182,61790,3015,89693,3883,15057,2124,15093,1748,59543,3882,2152,null,null,1465,null,null,1102,null,null,145,null,null,444,null,null,1050,null,null,844,null,null,502,null,null,652,null,null,306,null,null,2721,null,null,3010,null,null,852,null,null,1182,null,null,3015,null,null,3883,null,null,2124,null,null,1748,null,null,3882,null,null,02
1559311,4240,81027,4643,50076,3770,8431,1434,11950,1694,29695,2589,30951,3399,14911,2015,7531,1745,8509,1779,1478284,6602,608035,9956,63783,4493,102670,6493,441582,9211,870249,9328,207485,9018,198103,7756,464661,11669,4240,null,null,4643,null,null,3770,null,null,1434,null,null,1694,null,null,2589,null,null,3399,null,null,2015,null,null,1745,null,null,1779,null,null,6602,null,null,9956,null,null,4493,null,null,6493,null,null,9211,null,null,9328,null,null,9018,null,null,7756,null,null,11669,null,null,04
670175,4366,38508,3220,23529,2783,3295,914,6543,1533,13691,2050,14979,1832,8666,1430,3449,949,2864,998,631667,5766,295768,6954,33175,3081,56997,4070,205596,6216,335899,7818,89254,5477,88289,5956,158356,7423,4366,null,null,3220,null,null,2783,null,null,914,null,null,1533,null,null,2050,null,null,1832,null,null,1430,null,null,949,null,null,998,null,null,5766,null,null,6954,null,null,3081,null,null,4070,null,null,6216,null,null,7818,null,null,5477,null,null,5956,null,null,7423,null,null,05
9498722,10058,470536,11180,320419,8795,39635,2941,60618,4184,220166,8573,150117,6489,62685,4394,36544,3585,50888,3694,9028186,13232,3840568,23950,368957,9620,629401,11953,2842210,25293,5187618,24490,1068409,18869,1028197,18731,3091012,27680,10058,null,null,11180,null,null,8795,null,null,2941,null,null,4184,null,null,8573,null,null,6489,null,null,4394,null,null,3585,null,null,3694,null,null,13232,null,null,23950,null,null,9620,null,null,11953,null,null,25293,null,null,24490,null,null,18869,null,null,18731,null,null,27680,null,null,06
1312618,3868,68119,4311,50311,3329,4720,1232,8768,1782,36823,2459,17808,2886,6108,1780,4622,1310,7078,1733,1244499,5928,586654,7839,37243,3141,76971,4806,472440,7475,657845,9147,129869,6837,121604,5556,406372,7391,3868,null,null,4311,null,null,3329,null,null,1232,null,null,1782,null,null,2459,null,null,2886,null,null,1780,null,null,1310,null,null,1733,null,null,5928,null,null,7839,null,null,3141,null,null,4806,null,null,7475,null,null,9147,null,null,6837,null,null,5556,null,null,7391,null,null,08
799141,3389,33725,3016,22851,2419,1448,698,2692,1072,18711,2242,10874,1544,4530,1267,2508,843,3836,948,765416,4580,313463,5953,15493,2362,27366,2727,270604,6071,451953,6884,69859,4785,79824,5356,302270,8758,3389,null,null,3016,null,null,2419,null,null,698,null,null,1072,null,null,2242,null,null,1544,null,null,1267,null,null,843,null,null,948,null,null,4580,null,null,5953,null,null,2362,null,null,2727,null,null,6071,null,null,6884,null,null,4785,null,null,5356,null,null,8758,null,null,09
211395,1881,9823,1631,5499,1085,602,469,918,533,3979,814,4324,1273,2074,802,986,692,1264,627,201572,2300,81343,3778,5292,1225,9228,1827,66823,3871,120229,4409,22814,2330,21255,3002,76160,4311,1881,null,null,1631,null,null,1085,null,null,469,null,null,533,null,null,814,null,null,1273,null,null,802,null,null,692,null,null,627,null,null,2300,null,null,3778,null,null,1225,null,null,1827,null,null,3871,null,null,4409,null,null,2330,null,null,3002,null,null,4311,null,null,10
