B24031_001E,B24031_001M,B24031_002E,B24031_002M,B24031_003E,B24031_003M,B24031_004E,B24031_004M,B24031_005E,B24031_005M,B24031_006E,B24031_006M,B24031_007E,B24031_007M,B24031_008E,B24031_008M,B24031_009E,B24031_009M,B24031_010E,B24031_010M,B24031_011E,B24031_011M,B24031_012E,B24031_012M,B24031_013E,B24031_013M,B24031_014E,B24031_014M,B24031_015E,B24031_015M,B24031_016E,B24031_016M,B24031_017E,B24031_017M,B24031_018E,B24031_018M,B24031_019E,B24031_019M,B24031_020E,B24031_020M,B24031_021E,B24031_021M,B24031_022E,B24031_022M,B24031_023E,B24031_023M,B24031_024E,B24031_024M,B24031_025E,B24031_025M,B24031_026E,B24031_026M,B24031_027E,B24031_027M,B24031_001M,B24031_001EA,B24031_001MA,B24031_002M,B24031_002EA,B24031_002MA,B24031_003M,B24031_003EA,B24031_003MA,B24031_004M,B24031_004EA,B24031_004MA,B24031_005M,B24031_005EA,B24031_005MA,B24031_006M,B24031_006EA,B24031_006MA,B24031_007M,B24031_007EA,B24031_007MA,B24031_008M,B24031_008EA,B24031_008MA,B24031_009M,B24031_009EA,B24031_009MA,B24031_010M,B24031_010EA,B24031_010MA,B24031_011M,B24031_011EA,B24031_011MA,B24031_012M,B24031_012EA,B24031_012MA,B24031_013M,B24031_013EA,B24031_013MA,B24031_014M,B24031_014EA,B24031_014MA,B24031_015M,B24031_015EA,B24031_015MA,B24031_016M,B24031_016EA,B24031_016MA,B24031_017M,B24031_017EA,B24031_017MA,B24031_018M,B24031_018EA,B24031_018MA,B24031_019M,B24031_019EA,B24031_019MA,B24031_020M,B24031_020EA,B24031_020MA,B24031_021M,B24031_021EA,B24031_021MA,B24031_022M,B24031_022EA,B24031_022MA,B24031_023M,B24031_023EA,B24031_023MA,B24031_024M,B24031_024EA,B24031_024MA,B24031_025M,B24031_025EA,B24031_025MA,B24031_026M,B24031_026EA,B24031_026MA,B24031_027M,B24031_027EA,B24031_027MA,state
31799,270,42310,7787,25657,3022,69812,5324,38259,2843,38228,1912,41503,3800,22059,674,42047,2338,40346,1890,61240,5710,39802,4845,47490,4042,50469,4053,41500,3668,36645,1457,52216,2091,71630,51536,24898,1625,28898,1816,27228,2383,29929,1741,13393,1663,16322,2506,12577,1329,23877,2298,51388,1071,270,null,null,7787,null,null,3022,null,null,5324,null,null,2843,null,null,1912,null,null,3800,null,null,674,null,null,2338,null,null,1890,null,null,5710,null,null,4845,null,null,4042,null,null,4053,null,null,3668,null,null,1457,null,null,2091,null,null,51536,null,null,1625,null,null,1816,null,null,2383,null,null,1741,null,null,1663,null,null,2506,null,null,1329,null,null,2298,null,null,1071,null,null,49
35822,678,26470,2176,24984,2463,56083,25494,40466,1454,44907,3893,42652,5743,23011,2186,41447,3785,39968,5380,61181,25679,40919,2701,42721,6405,49375,2977,34561,3828,46940,6298,62363,8361,54514,470183,26236,4074,37292,1621,40421,2384,35728,1669,19347,2820,17528,5201,19927,3214,26715,4874,51138,1778,678,null,null,2176,null,null,2463,null,null,25494,null,null,1454,null,null,3893,null,null,5743,null,null,2186,null,null,3785,null,null,5380,null,null,25679,null,null,2701,null,null,6405,null,null,2977,null,null,3828,null,null,6298,null,null,8361,null,null,470183,null,null,4074,null,null,1621,null,null,2384,null,null,1669,null,null,2820,null,null,5201,null,null,3214,null,null,4874,null,null,1778,null,null,50
40101,241,29805,3251,25710,1648,57815,11060,37616,1574,46312,1005,45818,2997,21705,352,43057,2657,40394,1360,70638,3645,60186,4272,51643,918,56096,1994,45207,4855,63858,3098,81404,704,61253,12845,28230,1914,37529,800,40696,580,36078,543,15162,701,16840,1890,14841,932,30395,801,73702,2927,241,null,null,3251,null,null,1648,null,null,11060,null,null,1574,null,null,1005,null,null,2997,null,null,352,null,null,2657,null,null,1360,null,null,3645,null,null,4272,null,null,918,null,null,1994,null,null,4855,null,null,3098,null,null,704,null,null,12845,null,null,1914,null,null,800,null,null,580,null,null,543,null,null,701,null,null,1890,null,null,932,null,null,801,null,null,2927,null,null,51
40537,226,25408,945,24988,1039,76835,13643,50017,1728,55067,2105,46378,1898,27790,1380,50011,2082,43932,2704,76641,5695,67018,4548,50677,1382,55960,1869,42141,2034,57910,2558,73947,3335,66711,15630,29843,1675,37737,941,38118,1970,37547,965,19868,768,23091,1728,18856,925,26286,1205,59789,1983,226,null,null,945,null,null,1039,null,null,13643,null,null,1728,null,null,2105,null,null,1898,null,null,1380,null,null,2082,null,null,2704,null,null,5695,null,null,4548,null,null,1382,null,null,1869,null,null,2034,null,null,2558,null,null,3335,null,null,15630,null,null,1675,null,null,941,null,null,1970,null,null,965,null,null,768,null,null,1728,null,null,925,null,null,1205,null,null,1983,null,null,53
31304,439,52464,6497,21744,4932,65281,5001,36176,1413,42308,3253,43422,6197,19396,1512,45963,3768,42305,3685,54395,9689,40149,9074,34899,3447,36402,3336,31603,2601,35449,3179,53362,4868,40320,34836,21648,1786,31557,825,36302,1049,29689,1643,14174,1283,16891,2458,13328,1425,24715,2440,42152,1341,439,null,null,6497,null,null,4932,null,null,5001,null,null,1413,null,null,3253,null,null,6197,null,null,1512,null,null,3768,null,null,3685,null,null,9689,null,null,9074,null,null,3447,null,null,3336,null,null,2601,null,null,3179,null,null,4868,null,null,34836,null,null,1786,null,null,825,null,null,1049,null,null,1643,null,null,1283,null,null,2458,null,null,1425,null,null,2440,null,null,1341,null,null,54
35610,212,26543,772,25594,841,52234,6409,43502,2572,42324,404,45151,3477,22260,666,44094,2467,40393,783,70896,6348,40680,1329,45547,1340,48227,2306,35064,4283,40592,771,54697,2308,47029,9720,25224,1077,35248,539,38898,1360,32363,601,12805,858,16966,1537,12233,383,25124,1106,49842,1418,212,null,null,772,null,null,841,null,null,6409,null,null,2572,null,null,404,null,null,3477,null,null,666,null,null,2467,null,null,783,null,null,6348,null,null,1329,null,null,1340,null,null,2306,null,null,4283,null,null,771,null,null,2308,null,null,9720,null,null,1077,null,null,539,null,null,1360,null,null,601,null,null,858,null,null,1537,null,null,383,null,null,1106,null,null,1418,null,null,55
35710,1004,60604,4877,21733,3396,75423,6073,38235,4531,50068,10103,46829,12014,21267,1432,52117,7929,49556,6949,85656,12123,35988,16464,40482,2590,41200,2801,35759,7380,37323,4890,50677,6771,-666666666,-222222222,26898,3132,35174,4482,40206,6375,32102,3336,15807,2915,24480,4093,13089,3756,27103,5120,49080,2640,1004,null,null,4877,null,null,3396,null,null,6073,null,null,4531,null,null,10103,null,null,12014,null,null,1432,null,null,7929,null,null,6949,null,null,12123,null,null,16464,null,null,2590,null,null,2801,null,null,7380,null,null,4890,null,null,6771,null,null,-222222222,-,**,3132,null,null,4482,null,null,6375,null,null,3336,null,null,2915,null,null,4093,null,null,3756,null,null,5120,null,null,2640,null,null,56
17486,273,9532,1063,9416,1006,18680,732,14329,1212,19321,793,22309,1526,13834,681,23351,2006,20032,2319,32780,3495,23138,4605,24665,1589,25924,1315,19244,1767,16289,566,28308,3158,33235,91717,13361,887,21081,479,22132,647,19871,706,10717,621,12372,1352,10364,680,12008,746,26802,868,273,null,null,1063,null,null,1006,null,null,732,null,null,1212,null,null,793,null,null,1526,null,null,681,null,null,2006,null,null,2319,null,null,3495,null,null,4605,null,null,1589,null,null,1315,null,null,1767,null,null,566,null,null,3158,null,null,91717,null,null,887,null,null,479,null,null,647,null,null,706,null,null,621,null,null,1352,null,null,680,null,null,746,null,null,868,null,null,72
31365,265,35217,8302,26890,4586,74868,9390,31926,852,37415,1115,42037,4302,20411,625,45493,2778,40848,1294,60115,3557,41245,3307,40534,1073,42491,4147,32141,3479,37343,2189,56958,4178,50738,24815,21847,1001,33018,1907,38978,1971,30664,760,12353,612,12443,3605,12344,612,21935,1167,50329,1075,265,null,null,8302,null,null,4586,null,null,9390,null,null,852,null,null,1115,null,null,4302,null,null,625,null,null,2778,null,null,1294,null,null,3557,null,null,3307,null,null,1073,null,null,4147,null,null,3479,null,null,2189,null,null,4178,null,null,24815,null,null,1001,null,null,1907,null,null,1971,null,null,760,null,null,612,null,null,3605,null,null,612,null,null,1167,null,null,1075,null,null,01
41597,879,72305,12232,48246,9399,101036,5873,52635,4032,33715,5340,50604,9499,24659,2395,46367,5225,41987,6323,71838,14607,50490,6073,45261,8540,50887,10321,41113,3578,51819,7572,61951,4333,86176,12904,41518,4609,42453,2393,48095,3529,41406,1411,21078,1412,20700,9522,21108,1366,30883,1978,54983,4659,879,null,null,12232,null,null,9399,null,null,5873,null,null,4032,null,null,5340,null,null,9499,null,null,2395,null,null,5225,null,null,6323,null,null,14607,null,null,6073,null,null,8540,null,null,10321,null,null,3578,null,null,7572,null,null,4333,null,null,12904,null,null,4609,null,null,2393,null,null,3529,null,null,1411,null,null,1412,null,null,9522,null,null,1366,null,null,1978,null,null,4659,null,null,02
32328,197,34563,3468,26946,2520,61437,1562,35698,887,48301,2687,45448,2188,22712,996,40846,801,36706,1065,70858,6169,42227,3423,47139,1720,50399,1718,39850,2417,34886,2086,55624,1786,46389,13218,22721,1010,34385,1060,34499,1465,34287,1424,16636,391,21123,1309,15887,483,21989,674,48790,1807,197,null,null,3468,null,null,2520,null,null,1562,null,null,887,null,null,2687,null,null,2188,null,null,996,null,null,801,null,null,1065,null,null,6169,null,null,3423,null,null,1720,null,null,1718,null,null,2417,null,null,2086,null,null,1786,null,null,13218,null,null,1010,null,null,1060,null,null,1465,null,null,1424,null,null,391,null,null,1309,null,null,483,null,null,674,null,null,1807,null,null,04
30537,270,33763,2964,31400,1726,60178,8559,30927,975,33933,2321,39589,4026,24819,1467,44141,3144,41946,1845,50994,8904,38415,4250,38389,2949,40951,2599,30802,3611,30962,1224,44405,5272,61682,17572,23123,2264,31793,640,35748,1260,30613,806,13665,1316,17410,3338,13171,1328,22759,1799,37187,1315,270,null,null,2964,null,null,1726,null,null,8559,null,null,975,null,null,2321,null,null,4026,null,null,1467,null,null,3144,null,null,1845,null,null,8904,null,null,4250,null,null,2949,null,null,2599,null,null,3611,null,null,1224,null,null,5272,null,null,17572,null,null,2264,null,null,640,null,null,1260,null,null,806,null,null,1316,null,null,3338,null,null,1328,null,null,1799,null,null,1315,null,null,05
36378,119,22164,353,21526,317,62451,8142,38415,1471,45670,610,41041,560,23898,416,41075,430,36457,508,82020,1025,66727,1718,52513,1168,61843,511,41534,550,49317,1195,71745,583,70735,10733,25118,365,40241,263,41145,412,39235,902,19923,343,24827,1015,18511,386,22797,514,61710,539,119,null,null,353,null,null,317,null,null,8142,null,null,1471,null,null,610,null,null,560,null,null,416,null,null,430,null,null,508,null,null,1025,null,null,1718,null,null,1168,null,null,511,null,null,550,null,null,1195,null,null,583,null,null,10733,null,null,365,null,null,263,null,null,412,null,null,902,null,null,343,null,null,1015,null,null,386,null,null,514,null,null,539,null,null,06
37534,531,45243,5262,27020,1685,72405,8035,40882,666,49735,2083,46603,1993,25298,660,45835,2192,41313,1094,65924,6016,61177,3435,51698,871,57005,2492,41843,2570,50871,759,67509,3123,74349,17305,28483,1611,36687,494,35836,705,37299,963,18547,1101,21394,1735,17723,1007,27847,1487,55711,1576,531,null,null,5262,null,null,1685,null,null,8035,null,null,666,null,null,2083,null,null,1993,null,null,660,null,null,2192,null,null,1094,null,null,6016,null,null,3435,null,null,871,null,null,2492,null,null,2570,null,null,759,null,null,3123,null,null,17305,null,null,1611,null,null,494,null,null,705,null,null,963,null,null,1101,null,null,1735,null,null,1007,null,null,1487,null,null,1576,null,null,08
44030,1041,22905,9817,19647,8087,75461,38210,47156,2823,57160,2614,50893,1729,25455,995,51917,2905,42037,2163,80298,5007,63999,4890,75110,3564,80999,1924,50027,4462,52111,1459,70445,1897,96007,21609,30804,1435,42124,658,48854,1838,39741,1480,19092,1258,25058,3795,17195,1215,26483,1046,68789,2183,1041,null,null,9817,null,null,8087,null,null,38210,null,null,2823,null,null,2614,null,null,1729,null,null,995,null,null,2905,null,null,2163,null,null,5007,null,null,4890,null,null,3564,null,null,1924,null,null,4462,null,null,1459,null,null,1897,null,null,21609,null,null,1435,null,null,658,null,null,1838,null,null,1480,null,null,1258,null,null,3795,null,null,1215,null,null,1046,null,null,2183,null,null,09
37312,768,32139,6068,31640,3223,41142,43131,40656,1650,41977,4119,42112,4448,26405,2265,49761,3457,47471,4606,64741,22478,53531,19747,60229,4676,65334,2709,34858,4805,40992,4344,61754,5813,250001,-333333333,25097,4380,39095,3126,41394,2074,37324,2740,17141,2226,25165,10959,16474,2096,26434,2736,49460,2848,768,null,null,6068,null,null,3223,null,null,43131,null,null,1650,null,null,4119,null,null,4448,null,null,2265,null,null,3457,null,null,4606,null,null,22478,null,null,19747,null,null,4676,null,null,2709,null,null,4805,null,null,4344,null,null,5813,null,null,-333333333,"250,000+",***,4380,null,null,3126,null,null,2074,null,null,2740,null,null,2226,null,null,10959,null,null,2096,null,null,2736,null,null,2848,null,null,10
55969,1579,6272,1191,6272,1191,-666666666,-222222222,31089,1255,69470,10167,67287,27155,23136,3025,40420,4592,36525,9370,50187,13172,65860,6568,77436,16147,100381,11019,60158,20257,70313,3252,81544,3319,106520,260508,30141,2259,45640,4419,47463,6119,41844,4190,25956,2052,45213,11619,23168,2384,60198,6831,92716,3054,1579,null,null,1191,null,null,1191,null,null,-222222222,-,**,1255,null,null,10167,null,null,27155,null,null,3025,null,null,4592,null,null,9370,null,null,13172,null,null,6568,null,null,16147,null,null,11019,null,null,20257,null,null,3252,null,null,3319,null,null,260508,null,null,2259,null,null,4419,null,null,6119,null,null,4190,null,null,2052,null,null,11619,null,null,2384,null,null,6831,null,null,3054,null,null,11
