B17011_001E,B17011_001M,B17011_002E,B17011_002M,B17011_003E,B17011_003M,B17011_004E,B17011_004M,B17011_005E,B17011_005M,B17011_001M,B17011_001EA,B17011_001MA,B17011_002M,B17011_002EA,B17011_002MA,B17011_003M,B17011_003EA,B17011_003MA,B17011_004M,B17011_004EA,B17011_004MA,B17011_005M,B17011_005EA,B17011_005MA,state
793033600,46438737,268602500,29706169,524431100,45538101,59933800,10449596,464497300,45214248,46438737,null,null,29706169,null,null,45538101,null,null,10449596,null,null,45214248,null,null,27
1211334400,81578807,315587500,38212186,895746900,71277738,72807400,19310184,822939500,68649113,81578807,null,null,38212186,null,null,71277738,null,null,19310184,null,null,68649113,null,null,28
1411395300,78046493,475817800,43009856,935577500,69046900,165464100,26259536,770113400,64889098,78046493,null,null,43009856,null,null,69046900,null,null,26259536,null,null,64889098,null,null,29
183480800,23163465,75774000,14761167,107706700,18624516,20799200,6737562,86907500,17215829,23163465,null,null,14761167,null,null,18624516,null,null,6737562,null,null,17215829,null,null,30
337667200,33224350,114089500,19939668,223577700,26461697,31388900,8833068,192188800,25432328,33224350,null,null,19939668,null,null,26461697,null,null,8833068,null,null,25432328,null,null,31
668438200,55862310,214753000,26169375,453685200,44264562,54178900,11871461,399506300,42270557,55862310,null,null,26169375,null,null,44264562,null,null,11871461,null,null,42270557,null,null,32
109997100,19223247,45617700,12354347,64379400,15874769,10561600,5761201,53817800,14027556,19223247,null,null,12354347,null,null,15874769,null,null,5761201,null,null,14027556,null,null,33
1584073200,82341878,522183400,41426819,1061889800,64525196,147646700,21563069,914243100,60554340,82341878,null,null,41426819,null,null,64525196,null,null,21563069,null,null,60554340,null,null,34
746524900,57419256,251357700,32112219,495167300,47289064,78633400,15637849,416533900,49593157,57419256,null,null,32112219,null,null,47289064,null,null,15637849,null,null,49593157,null,null,35
4903778300,133750742,1747496300,76875352,3156282000,114162077,451855000,41677793,2704427000,102309637,133750742,null,null,76875352,null,null,114162077,null,null,41677793,null,null,102309637,null,null,36
2720330600,108028400,813086500,51726775,1907244100,92444187,262955800,33117020,1644288300,84495860,108028400,null,null,51726775,null,null,92444187,null,null,33117020,null,null,84495860,null,null,37
119470600,24705910,36655800,10118501,82814700,20996938,11325000,4501629,71489700,20174661,24705910,null,null,10118501,null,null,20996938,null,null,4501629,null,null,20174661,null,null,38
3057279100,114832504,812363100,49219031,2244916000,98701836,347300400,36039937,1897615700,91499153,114832504,null,null,49219031,null,null,98701836,null,null,36039937,null,null,91499153,null,null,39
1101664400,47971968,341015800,26123013,760648600,38444488,116528700,18603415,644120000,40558315,47971968,null,null,26123013,null,null,38444488,null,null,18603415,null,null,40558315,null,null,40
763269800,61200958,278002000,42741956,485267800,41848620,85171200,18485660,400096600,39448421,61200958,null,null,42741956,null,null,41848620,null,null,18485660,null,null,39448421,null,null,41
2582911900,90932221,783531000,52618719,1799380900,76607632,308762100,29574885,1490618800,72838760,90932221,null,null,52618719,null,null,76607632,null,null,29574885,null,null,72838760,null,null,42
195198300,29847977,58710500,16702283,136487800,22734569,22062800,8653216,114425000,22662114,29847977,null,null,16702283,null,null,22734569,null,null,8653216,null,null,22662114,null,null,44
1320416800,78281118,343081100,34842348,977335700,69878070,128254400,27332172,849081300,66726333,78281118,null,null,34842348,null,null,69878070,null,null,27332172,null,null,66726333,null,null,45
203550700,24797341,61265700,12383458,142285000,20446946,23005000,6322257,119280000,20276203,24797341,null,null,12383458,null,null,20446946,null,null,6322257,null,null,20276203,null,null,46
1901781700,96150806,566925300,47765237,1334856400,91234194,201774100,31637725,1133082300,85052858,96150806,null,null,47765237,null,null,91234194,null,null,31637725,null,null,85052858,null,null,47
7892420600,171892288,2862491200,123439463,5029929400,141013741,618346200,55971972,4411583200,138204006,171892288,null,null,123439463,null,null,141013741,null,null,55971972,null,null,138204006,null,null,48
516748000,45165966,240048400,30132184,276699700,35572963,34934100,11081669,241765600,33519907,45165966,null,null,30132184,null,null,35572963,null,null,11081669,null,null,33519907,null,null,49
102092900,17791947,29486600,6530389,72606300,16545538,10983300,6476945,61623100,16556075,17791947,null,null,6530389,null,null,16545538,null,null,6476945,null,null,16556075,null,null,50
1516896300,77197700,449261000,40612103,1067635200,63984311,159126600,29093314,908508600,59636816,77197700,null,null,40612103,null,null,63984311,null,null,29093314,null,null,59636816,null,null,51
1211048400,59590682,447852600,37107839,763195700,57602239,134956800,22833370,628238900,53522021,59590682,null,null,37107839,null,null,57602239,null,null,22833370,null,null,53522021,null,null,53
584963900,51206352,208651100,28847197,376312800,38891227,67828900,18058567,308484000,36610095,51206352,null,null,28847197,null,null,38891227,null,null,18058567,null,null,36610095,null,null,54
1012982600,55130746,313839200,29327473,699143400,47963363,137153400,19207648,561990000,37905761,55130746,null,null,29327473,null,null,47963363,null,null,19207648,null,null,37905761,null,null,55
72769900,10561528,36311800,10948444,36458100,9065747,2196600,1432083,34261500,8925971,10561528,null,null,10948444,null,null,9065747,null,null,1432083,null,null,8925971,null,null,56
3623125500,101493222,1134748700,53628265,2488376900,101238579,377213300,41898633,2111163500,95188434,101493222,null,null,53628265,null,null,101238579,null,null,41898633,null,null,95188434,null,null,72
1463899500,80370523,417250900,33594760,1046648700,72015144,130037100,22147493,916611600,66909971,80370523,null,null,33594760,null,null,72015144,null,null,22147493,null,null,66909971,null,null,01
115702300,24212246,32872400,7860772,82829800,22445321,18442900,5608335,64386900,22713414,24212246,null,null,7860772,null,null,22445321,null,null,5608335,null,null,22713414,null,null,02
2082414200,84696865,804719000,49654198,1277695200,63259372,233202700,29718251,1044492500,57978914,84696865,null,null,49654198,null,null,63259372,null,null,29718251,null,null,57978914,null,null,04
904614100,53101851,291529900,34899741,613084200,47395523,75041300,16027279,538042900,45651302,53101851,null,null,34899741,null,null,47395523,null,null,16027279,null,null,45651302,null,null,05
9098899000,199494720,3621492900,139845228,5477406100,133635472,949420700,61823761,4527985400,125596523,199494720,null,null,139845228,null,null,133635472,null,null,61823761,null,null,125596523,null,null,06
853321500,60464508,345053600,35412644,508267900,49021355,76382700,15744306,431885200,49705962,60464508,null,null,35412644,null,null,49021355,null,null,15744306,null,null,49705962,null,null,08
571787700,46538903,147331600,22235824,424456100,40143292,48768000,12710879,375688100,37758423,46538903,null,null,22235824,null,null,40143292,null,null,12710879,null,null,37758423,null,null,09
176912800,24049418,59876200,15871507,117036600,20958011,12133500,5367640,104903100,19917063,24049418,null,null,15871507,null,null,20958011,null,null,5367640,null,null,19917063,null,null,10
197354100,29359214,12680400,6801860,184673700,28098334,10097900,6068362,174575800,26792007,29359214,null,null,6801860,null,null,28098334,null,null,6068362,null,null,26792007,null,null,11
