B13014_001E,B13014_001M,B13014_002E,B13014_002M,B13014_003E,B13014_003M,B13014_004E,B13014_004M,B13014_005E,B13014_005M,B13014_006E,B13014_006M,B13014_007E,B13014_007M,B13014_008E,B13014_008M,B13014_009E,B13014_009M,B13014_010E,B13014_010M,B13014_011E,B13014_011M,B13014_012E,B13014_012M,B13014_013E,B13014_013M,B13014_014E,B13014_014M,B13014_015E,B13014_015M,B13014_016E,B13014_016M,B13014_017E,B13014_017M,B13014_018E,B13014_018M,B13014_019E,B13014_019M,B13014_020E,B13014_020M,B13014_021E,B13014_021M,B13014_022E,B13014_022M,B13014_023E,B13014_023M,B13014_024E,B13014_024M,B13014_025E,B13014_025M,B13014_026E,B13014_026M,B13014_027E,B13014_027M,B13014_001M,B13014_001EA,B13014_001MA,B13014_002M,B13014_002EA,B13014_002MA,B13014_003M,B13014_003EA,B13014_003MA,B13014_004M,B13014_004EA,B13014_004MA,B13014_005M,B13014_005EA,B13014_005MA,B13014_006M,B13014_006EA,B13014_006MA,B13014_007M,B13014_007EA,B13014_007MA,B13014_008M,B13014_008EA,B13014_008MA,B13014_009M,B13014_009EA,B13014_009MA,B13014_010M,B13014_010EA,B13014_010MA,B13014_011M,B13014_011EA,B13014_011MA,B13014_012M,B13014_012EA,B13014_012MA,B13014_013M,B13014_013EA,B13014_013MA,B13014_014M,B13014_014EA,B13014_014MA,B13014_015M,B13014_015EA,B13014_015MA,B13014_016M,B13014_016EA,B13014_016MA,B13014_017M,B13014_017EA,B13014_017MA,B13014_018M,B13014_018EA,B13014_018MA,B13014_019M,B13014_019EA,B13014_019MA,B13014_020M,B13014_020EA,B13014_020MA,B13014_021M,B13014_021EA,B13014_021MA,B13014_022M,B13014_022EA,B13014_022MA,B13014_023M,B13014_023EA,B13014_023MA,B13014_024M,B13014_024EA,B13014_024MA,B13014_025M,B13014_025EA,B13014_025MA,B13014_026M,B13014_026EA,B13014_026MA,B13014_027M,B13014_027EA,B13014_027MA,state
288602,2037,12952,1828,8027,1262,118,119,1116,448,2122,927,3250,821,1421,473,4925,1338,436,312,1852,929,1984,945,569,347,84,142,275650,2944,116208,4063,4119,1068,26361,2384,36937,2786,30932,2738,17859,1833,159442,4274,30712,1643,39822,3929,54131,3337,26789,3227,7988,1383,2037,null,null,1828,null,null,1262,null,null,119,null,null,448,null,null,927,null,null,821,null,null,473,null,null,1338,null,null,312,null,null,929,null,null,945,null,null,347,null,null,142,null,null,2944,null,null,4063,null,null,1068,null,null,2384,null,null,2786,null,null,2738,null,null,1833,null,null,4274,null,null,1643,null,null,3929,null,null,3337,null,null,3227,null,null,1383,null,null,23
1453193,3476,74020,4691,50187,3360,3112,1137,8124,1714,10641,1982,15274,1998,13036,1643,23833,2869,3659,1146,8118,1740,9147,1786,1931,732,978,437,1379173,5526,557079,10315,34016,3564,97424,5399,137829,6532,146061,5614,141749,5095,822094,12060,169364,4521,172982,8193,253887,8146,147164,5443,78697,5152,3476,null,null,4691,null,null,3360,null,null,1137,null,null,1714,null,null,1982,null,null,1998,null,null,1643,null,null,2869,null,null,1146,null,null,1740,null,null,1786,null,null,732,null,null,437,null,null,5526,null,null,10315,null,null,3564,null,null,5399,null,null,6532,null,null,5614,null,null,5095,null,null,12060,null,null,4521,null,null,8193,null,null,8146,null,null,5443,null,null,5152,null,null,24
1659468,3817,73911,4633,51514,3588,2177,877,7022,1228,10583,1704,16184,1871,15548,1688,22397,2851,4029,1217,7036,1564,6777,1150,3449,1123,1106,659,1585557,6429,612608,8946,33918,2901,100627,6151,136689,6260,179950,5499,161424,5330,972949,8844,188640,4827,176652,5811,293852,7058,211191,5480,102614,5010,3817,null,null,4633,null,null,3588,null,null,877,null,null,1228,null,null,1704,null,null,1871,null,null,1688,null,null,2851,null,null,1217,null,null,1564,null,null,1150,null,null,1123,null,null,659,null,null,6429,null,null,8946,null,null,2901,null,null,6151,null,null,6260,null,null,5499,null,null,5330,null,null,8844,null,null,4827,null,null,5811,null,null,7058,null,null,5480,null,null,5010,null,null,25
2274064,4536,120163,5811,74283,4144,5583,944,11688,1518,25373,2292,20348,2356,11291,1696,45880,3440,7901,1439,16341,2385,19138,2289,2053,733,447,278,2153901,6771,861966,11489,51062,3361,167498,5665,297472,7984,214991,4944,130943,4463,1291935,11565,294165,4690,280767,8035,483802,11794,167687,6116,65514,3366,4536,null,null,5811,null,null,4144,null,null,944,null,null,1518,null,null,2292,null,null,2356,null,null,1696,null,null,3440,null,null,1439,null,null,2385,null,null,2289,null,null,733,null,null,278,null,null,6771,null,null,11489,null,null,3361,null,null,5665,null,null,7984,null,null,4944,null,null,4463,null,null,11565,null,null,4690,null,null,8035,null,null,11794,null,null,6116,null,null,3366,null,null,26
1262425,4399,69156,3516,50290,2845,4051,1073,5237,1043,13687,1614,18391,1746,8924,1287,18866,1718,2708,879,5439,1237,8779,1401,1789,562,151,170,1193269,5152,533509,8019,29899,2990,68567,3915,176724,5286,169053,4445,89266,4027,659760,8034,147941,3952,115010,4600,245219,6197,114474,4621,37116,2705,4399,null,null,3516,null,null,2845,null,null,1073,null,null,1043,null,null,1614,null,null,1746,null,null,1287,null,null,1718,null,null,879,null,null,1237,null,null,1401,null,null,562,null,null,170,null,null,5152,null,null,8019,null,null,2990,null,null,3915,null,null,5286,null,null,4445,null,null,4027,null,null,8034,null,null,3952,null,null,4600,null,null,6197,null,null,4621,null,null,2705,null,null,27
714223,5643,37566,3262,18758,2321,1154,560,3488,1016,7069,1398,3770,881,3277,1105,18808,2277,3492,1198,5666,1474,8001,1721,1350,714,299,284,676657,6353,271909,7425,23354,2899,63491,4379,104789,5721,51460,3881,28815,2664,404748,8762,100733,4542,90341,5154,150920,7020,43370,3621,19384,2240,5643,null,null,3262,null,null,2321,null,null,560,null,null,1016,null,null,1398,null,null,881,null,null,1105,null,null,2277,null,null,1198,null,null,1474,null,null,1721,null,null,714,null,null,284,null,null,6353,null,null,7425,null,null,2899,null,null,4379,null,null,5721,null,null,3881,null,null,2664,null,null,8762,null,null,4542,null,null,5154,null,null,7020,null,null,3621,null,null,2240,null,null,28
1401746,4501,75581,4899,47866,3506,3004,924,8029,1386,15592,1978,13285,1764,7956,1280,27715,3004,4813,1306,8431,1387,12006,2147,2326,1047,139,201,1326165,6805,583724,10457,39897,2990,119481,5338,194457,7672,143098,6944,86791,4754,742441,10159,175519,4530,155895,5660,265053,7408,105088,5802,40886,2791,4501,null,null,4899,null,null,3506,null,null,924,null,null,1386,null,null,1978,null,null,1764,null,null,1280,null,null,3004,null,null,1306,null,null,1387,null,null,2147,null,null,1047,null,null,201,null,null,6805,null,null,10457,null,null,2990,null,null,5338,null,null,7672,null,null,6944,null,null,4754,null,null,10159,null,null,4530,null,null,5660,null,null,7408,null,null,5802,null,null,2791,null,null,29
223050,2065,10625,1710,8043,1511,278,243,1417,503,2612,879,2842,779,894,477,2582,779,439,306,1126,559,796,376,221,253,0,168,212425,2614,96053,3961,4304,869,21116,2070,32377,2312,25557,2576,12699,1760,116372,4508,24832,1335,28932,2940,41729,3309,16852,2143,4027,1096,2065,null,null,1710,null,null,1511,null,null,243,null,null,503,null,null,879,null,null,779,null,null,477,null,null,779,null,null,306,null,null,559,null,null,376,null,null,253,null,null,168,null,null,2614,null,null,3961,null,null,869,null,null,2070,null,null,2312,null,null,2576,null,null,1760,null,null,4508,null,null,1335,null,null,2940,null,null,3309,null,null,2143,null,null,1096,null,null,30
432394,2566,26962,1973,19452,1692,1902,641,2463,922,5373,945,5957,952,3757,835,7510,1342,1205,545,2383,740,2960,825,962,527,0,159,405432,3183,185476,4220,16520,1992,25977,2370,58985,2899,57308,2742,26686,1801,219956,4878,51242,2586,39012,2602,86893,3882,33649,2689,9160,1277,2566,null,null,1973,null,null,1692,null,null,641,null,null,922,null,null,945,null,null,952,null,null,835,null,null,1342,null,null,545,null,null,740,null,null,825,null,null,527,null,null,159,null,null,3183,null,null,4220,null,null,1992,null,null,2370,null,null,2899,null,null,2742,null,null,1801,null,null,4878,null,null,2586,null,null,2602,null,null,3882,null,null,2689,null,null,1277,null,null,31
696856,2591,34172,3010,20236,2163,2040,791,4366,1108,6072,1119,4744,1060,3014,915,13936,2081,3859,1063,4533,1104,4197,1248,703,507,644,444,662684,4165,275761,6585,42055,3346,70682,4529,89633,4836,48514,3441,24877,2341,386923,6784,95175,3310,96443,4437,134443,5159,46664,3162,14198,2253,2591,null,null,3010,null,null,2163,null,null,791,null,null,1108,null,null,1119,null,null,1060,null,null,915,null,null,2081,null,null,1063,null,null,1104,null,null,1248,null,null,507,null,null,444,null,null,4165,null,null,6585,null,null,3346,null,null,4529,null,null,4836,null,null,3441,null,null,2341,null,null,6784,null,null,3310,null,null,4437,null,null,5159,null,null,3162,null,null,2253,null,null,32
297535,2115,14643,1917,9963,1646,441,396,641,296,1655,560,3817,1102,3409,903,4680,1205,509,353,2400,953,1515,742,226,139,30,50,282892,3008,122603,3681,4966,1136,21773,2335,37298,2695,34940,2229,23626,2311,160289,4315,30414,1681,36963,3093,53461,3157,29513,2690,9938,1438,2115,null,null,1917,null,null,1646,null,null,396,null,null,296,null,null,560,null,null,1102,null,null,903,null,null,1205,null,null,353,null,null,953,null,null,742,null,null,139,null,null,50,null,null,3008,null,null,3681,null,null,1136,null,null,2335,null,null,2695,null,null,2229,null,null,2311,null,null,4315,null,null,1681,null,null,3093,null,null,3157,null,null,2690,null,null,1438,null,null,33
2098898,3659,96916,5299,69183,4310,2552,898,11804,1990,13376,1981,23432,2559,18019,1869,27733,2823,3932,1106,9698,1936,10496,1886,2566,751,1041,529,2001982,5912,862320,10926,60995,4396,165481,6613,194974,6201,268509,6841,172361,5571,1139662,11380,252080,4840,240805,8232,337680,8817,225703,8410,83394,4413,3659,null,null,5299,null,null,4310,null,null,898,null,null,1990,null,null,1981,null,null,2559,null,null,1869,null,null,2823,null,null,1106,null,null,1936,null,null,1886,null,null,751,null,null,529,null,null,5912,null,null,10926,null,null,4396,null,null,6613,null,null,6201,null,null,6841,null,null,5571,null,null,11380,null,null,4840,null,null,8232,null,null,8817,null,null,8410,null,null,4413,null,null,34
468325,3261,23853,3043,14007,2117,1519,740,2291,905,5944,1357,2831,800,1422,504,9846,1727,2968,978,3292,1009,3187,1133,253,253,146,167,444472,4375,173769,5847,24497,3218,36534,3170,61766,4220,30797,3150,20175,1861,270703,6387,65657,3100,60788,4872,99851,5425,30817,2971,13590,2090,3261,null,null,3043,null,null,2117,null,null,740,null,null,905,null,null,1357,null,null,800,null,null,504,null,null,1727,null,null,978,null,null,1009,null,null,1133,null,null,253,null,null,167,null,null,4375,null,null,5847,null,null,3218,null,null,3170,null,null,4220,null,null,3150,null,null,1861,null,null,6387,null,null,3100,null,null,4872,null,null,5425,null,null,2971,null,null,2090,null,null,35
4821206,7002,225830,7879,150608,6631,14397,2066,29048,2799,30505,2560,38206,3039,38452,2882,75222,4802,15652,2315,19289,2595,27740,3159,8574,1409,3967,1000,4595376,9859,1738090,17167,188155,8051,344913,9499,422662,10667,415418,11291,366942,9643,2857286,18471,575904,8310,537183,12886,857798,15598,599019,12830,287382,8409,7002,null,null,7879,null,null,6631,null,null,2066,null,null,2799,null,null,2560,null,null,3039,null,null,2882,null,null,4802,null,null,2315,null,null,2595,null,null,3159,null,null,1409,null,null,1000,null,null,9859,null,null,17167,null,null,8051,null,null,9499,null,null,10667,null,null,11291,null,null,9643,null,null,18471,null,null,8310,null,null,12886,null,null,15598,null,null,12830,null,null,8409,null,null,36
2438529,6523,120067,5431,78278,4538,5674,1305,12353,1755,28090,3507,20321,2377,11840,1710,41789,4025,7066,1734,13081,1853,17543,2782,3405,1152,694,364,2318462,8922,1010963,13313,92814,5260,182614,6929,334051,9496,260596,7742,140888,5748,1307499,15381,303231,7189,260223,9823,468470,11648,199990,8352,75585,4545,6523,null,null,5431,null,null,4538,null,null,1305,null,null,1755,null,null,3507,null,null,2377,null,null,1710,null,null,4025,null,null,1734,null,null,1853,null,null,2782,null,null,1152,null,null,364,null,null,8922,null,null,13313,null,null,5260,null,null,6929,null,null,9496,null,null,7742,null,null,5748,null,null,15381,null,null,7189,null,null,9823,null,null,11648,null,null,8352,null,null,4545,null,null,37
170161,1892,11633,1852,8728,1631,333,413,1984,1037,2454,752,3238,1026,719,335,2905,1029,415,240,828,528,1621,794,41,57,0,155,158528,2628,72964,3488,2341,678,10810,1352,27543,2466,22618,2060,9652,1322,85564,4170,17554,1389,18501,2250,31517,2692,14765,1925,3227,1199,1892,null,null,1852,null,null,1631,null,null,413,null,null,1037,null,null,752,null,null,1026,null,null,335,null,null,1029,null,null,240,null,null,528,null,null,794,null,null,57,null,null,155,null,null,2628,null,null,3488,null,null,678,null,null,1352,null,null,2466,null,null,2060,null,null,1322,null,null,4170,null,null,1389,null,null,2250,null,null,2692,null,null,1925,null,null,1199,null,null,38
2647918,4954,145033,4740,84178,4139,5894,975,13400,2171,25641,2557,24553,2360,14690,1982,60855,3635,11213,1836,26031,3213,19605,2028,2858,920,1148,453,2502885,7476,1037633,12259,60531,3990,230540,5863,333905,8877,254798,7500,157859,5131,1465252,11779,338554,6256,344452,10891,508418,9813,199194,6843,74634,3868,4954,null,null,4740,null,null,4139,null,null,975,null,null,2171,null,null,2557,null,null,2360,null,null,1982,null,null,3635,null,null,1836,null,null,3213,null,null,2028,null,null,920,null,null,453,null,null,7476,null,null,12259,null,null,3990,null,null,5863,null,null,8877,null,null,7500,null,null,5131,null,null,11779,null,null,6256,null,null,10891,null,null,9813,null,null,6843,null,null,3868,null,null,39
906820,2916,53821,3268,34496,2691,3144,807,7663,1224,11141,1526,8723,1402,3825,763,19325,1675,4003,952,6535,953,7810,1377,736,362,241,208,852999,4124,393452,5882,37897,2718,98590,3439,131047,4274,88841,4087,37077,2720,459547,5826,119045,4120,111271,4447,161199,5101,51854,2958,16178,1914,2916,null,null,3268,null,null,2691,null,null,807,null,null,1224,null,null,1526,null,null,1402,null,null,763,null,null,1675,null,null,952,null,null,953,null,null,1377,null,null,362,null,null,208,null,null,4124,null,null,5882,null,null,2718,null,null,3439,null,null,4274,null,null,4087,null,null,2720,null,null,5826,null,null,4120,null,null,4447,null,null,5101,null,null,2958,null,null,1914,null,null,40
956894,3490,42136,3199,30041,2777,2871,890,6041,1467,8603,1647,7458,1113,5068,1059,12095,1985,2266,726,3487,973,4938,1290,1012,471,392,257,914758,4224,397833,7149,37687,3445,66778,4108,134580,5792,95982,4085,62806,3387,516925,7971,112848,4081,93972,4991,190763,6924,84989,4605,34353,2859,3490,null,null,3199,null,null,2777,null,null,890,null,null,1467,null,null,1647,null,null,1113,null,null,1059,null,null,1985,null,null,726,null,null,973,null,null,1290,null,null,471,null,null,257,null,null,4224,null,null,7149,null,null,3445,null,null,4108,null,null,5792,null,null,4085,null,null,3387,null,null,7971,null,null,4081,null,null,4991,null,null,6924,null,null,4605,null,null,2859,null,null,41
2893433,5506,144768,5686,90300,4066,6692,1253,13439,1765,22390,2430,27033,2589,20746,1819,54468,4103,9058,1792,21733,2597,16958,2098,5185,1334,1534,637,2748665,7916,1114362,12347,67238,4490,257706,7383,297142,8281,295919,7500,196357,5720,1634303,13470,340930,5650,411977,11377,503176,11434,274348,7358,103872,5303,5506,null,null,5686,null,null,4066,null,null,1253,null,null,1765,null,null,2430,null,null,2589,null,null,1819,null,null,4103,null,null,1792,null,null,2597,null,null,2098,null,null,1334,null,null,637,null,null,7916,null,null,12347,null,null,4490,null,null,7383,null,null,8281,null,null,7500,null,null,5720,null,null,13470,null,null,5650,null,null,11377,null,null,11434,null,null,7358,null,null,5303,null,null,42
253564,1690,11348,1978,5719,1465,209,334,421,252,1891,1083,1677,825,1521,552,5629,1490,1016,685,1831,815,2037,883,528,349,217,274,242216,2766,86874,4151,6835,1359,19324,2436,22680,2581,22817,2343,15218,1856,155342,4213,28406,2330,31537,2731,58380,3786,27315,2732,9704,1771,1690,null,null,1978,null,null,1465,null,null,334,null,null,252,null,null,1083,null,null,825,null,null,552,null,null,1490,null,null,685,null,null,815,null,null,883,null,null,349,null,null,274,null,null,2766,null,null,4151,null,null,1359,null,null,2436,null,null,2581,null,null,2343,null,null,1856,null,null,4213,null,null,2330,null,null,2731,null,null,3786,null,null,2732,null,null,1771,null,null,44
1160103,4146,60080,3896,35635,2984,3722,1242,5066,1169,10883,2077,9263,1357,6701,1171,24445,2619,5168,1476,8637,1519,9295,1823,1226,557,119,115,1100023,5849,453793,8312,37693,3521,97063,5204,156412,5939,103902,5472,58723,4055,646230,8547,146673,5687,146620,5922,237183,9356,85401,4815,30353,3448,4146,null,null,3896,null,null,2984,null,null,1242,null,null,1169,null,null,2077,null,null,1357,null,null,1171,null,null,2619,null,null,1476,null,null,1519,null,null,1823,null,null,557,null,null,115,null,null,5849,null,null,8312,null,null,3521,null,null,5204,null,null,5939,null,null,5472,null,null,4055,null,null,8547,null,null,5687,null,null,5922,null,null,9356,null,null,4815,null,null,3448,null,null,45
186535,2009,13050,1417,9204,1218,545,340,1367,691,2888,884,2896,695,1508,596,3846,921,841,345,1154,513,1725,703,7,13,119,196,173485,2542,78338,3057,4023,956,12493,1547,28227,2221,22705,2137,10890,1340,95147,3818,23735,1701,19936,2330,32769,2366,16038,1958,2669,608,2009,null,null,1417,null,null,1218,null,null,340,null,null,691,null,null,884,null,null,695,null,null,596,null,null,921,null,null,345,null,null,513,null,null,703,null,null,13,null,null,196,null,null,2542,null,null,3057,null,null,956,null,null,1547,null,null,2221,null,null,2137,null,null,1340,null,null,3818,null,null,1701,null,null,2330,null,null,2366,null,null,1958,null,null,608,null,null,46
1565337,4447,78019,4859,47709,3759,3826,978,9944,2141,15251,2150,11626,1644,7062,1282,30310,3262,5609,1403,12628,1951,10175,1872,1810,738,88,115,1487318,6394,660152,11226,51061,4129,167339,7129,207807,7079,152390,6653,81555,4549,827166,11621,185603,5250,208264,8585,277820,7734,109186,5148,46293,4459,4447,null,null,4859,null,null,3759,null,null,978,null,null,2141,null,null,2150,null,null,1644,null,null,1282,null,null,3262,null,null,1403,null,null,1951,null,null,1872,null,null,738,null,null,115,null,null,6394,null,null,11226,null,null,4129,null,null,7129,null,null,7079,null,null,6653,null,null,4549,null,null,11621,null,null,5250,null,null,8585,null,null,7734,null,null,5148,null,null,4459,null,null,47
