B20017_001E,B20017_001M,B20017_002E,B20017_002M,B20017_003E,B20017_003M,B20017_004E,B20017_004M,B20017_005E,B20017_005M,B20017_006E,B20017_006M,B20017_007E,B20017_007M,B20017_001M,B20017_001EA,B20017_001MA,B20017_002M,B20017_002EA,B20017_002MA,B20017_003M,B20017_003EA,B20017_003MA,B20017_004M,B20017_004EA,B20017_004MA,B20017_005M,B20017_005EA,B20017_005MA,B20017_006M,B20017_006EA,B20017_006MA,B20017_007M,B20017_007EA,B20017_007MA,state
35343,733,41141,574,53400,3009,11628,786,30492,553,43541,2610,11776,541,733,null,null,574,null,null,3009,null,null,786,null,null,553,null,null,2610,null,null,541,null,null,44
29640,573,34430,1356,45038,1033,10367,337,24876,494,35043,539,10042,309,573,null,null,1356,null,null,1033,null,null,337,null,null,494,null,null,539,null,null,309,null,null,45
31032,338,36465,711,45384,969,10923,643,26067,500,35436,586,10018,649,338,null,null,711,null,null,969,null,null,643,null,null,500,null,null,586,null,null,649,null,null,46
30164,190,34420,1076,43661,1162,11162,233,25436,275,35916,311,10241,215,190,null,null,1076,null,null,1162,null,null,233,null,null,275,null,null,311,null,null,215,null,null,47
31288,107,36725,189,47351,320,11825,158,25853,177,37576,465,10362,127,107,null,null,189,null,null,320,null,null,158,null,null,177,null,null,465,null,null,127,null,null,48
30209,271,38593,1331,51099,425,11128,344,21472,366,36022,580,9278,393,271,null,null,1331,null,null,425,null,null,344,null,null,366,null,null,580,null,null,393,null,null,49
32028,551,36322,858,47840,1585,10681,613,29214,1269,41122,854,10899,492,551,null,null,858,null,null,1585,null,null,613,null,null,1269,null,null,854,null,null,492,null,null,50
36282,250,41905,289,55817,588,11348,307,30591,277,44798,797,10856,197,250,null,null,289,null,null,588,null,null,307,null,null,277,null,null,797,null,null,197,null,null,51
36353,278,43776,1144,58864,1320,13744,541,29662,668,45056,661,12255,240,278,null,null,1144,null,null,1320,null,null,541,null,null,668,null,null,661,null,null,240,null,null,53
27617,1034,34509,1530,46029,1104,9648,580,22611,697,33228,1141,9647,514,1034,null,null,1530,null,null,1104,null,null,580,null,null,697,null,null,1141,null,null,514,null,null,54
32038,162,39933,550,50399,250,10464,313,26715,288,39440,558,10988,165,162,null,null,550,null,null,250,null,null,313,null,null,288,null,null,558,null,null,165,null,null,55
31526,816,39913,2022,51234,1053,11707,964,24526,1509,39338,2405,10617,821,816,null,null,2022,null,null,1053,null,null,964,null,null,1509,null,null,2405,null,null,821,null,null,56
16878,194,16898,227,22850,696,7325,249,16855,282,23494,492,7863,280,194,null,null,227,null,null,696,null,null,249,null,null,282,null,null,492,null,null,280,null,null,72
29164,651,35550,525,47034,689,10085,460,23511,470,35012,763,9635,377,651,null,null,525,null,null,689,null,null,460,null,null,470,null,null,763,null,null,377,null,null,01
36209,684,42368,1924,56422,2880,19522,1755,30859,646,47518,2255,15280,969,684,null,null,1924,null,null,2880,null,null,1755,null,null,646,null,null,2255,null,null,969,null,null,02
30675,201,34951,919,46386,520,11217,279,26303,325,37966,650,10872,222,201,null,null,919,null,null,520,null,null,279,null,null,325,null,null,650,null,null,222,null,null,04
27687,624,31890,359,41156,488,11341,420,23450,623,32242,406,10192,310,624,null,null,359,null,null,488,null,null,420,null,null,623,null,null,406,null,null,310,null,null,05
32499,285,37947,452,51417,147,13916,214,28554,391,45489,293,12049,74,285,null,null,452,null,null,147,null,null,214,null,null,391,null,null,293,null,null,74,null,null,06
35274,231,40637,291,51264,329,13032,690,30019,364,43206,1180,11459,222,231,null,null,291,null,null,329,null,null,690,null,null,364,null,null,1180,null,null,222,null,null,08
40323,363,48114,1699,64220,1893,12014,360,32263,425,50991,476,12387,461,363,null,null,1699,null,null,1893,null,null,360,null,null,425,null,null,476,null,null,461,null,null,09
35408,698,40276,764,50924,929,11447,932,30883,713,41771,1071,11121,486,698,null,null,764,null,null,929,null,null,932,null,null,713,null,null,1071,null,null,486,null,null,10
50364,1289,56181,2211,75343,4700,10811,842,43880,3215,64908,2547,13611,2531,1289,null,null,2211,null,null,4700,null,null,842,null,null,3215,null,null,2547,null,null,2531,null,null,11
