C18102_001E,C18102_001M,C18102_002E,C18102_002M,C18102_003E,C18102_003M,C18102_004E,C18102_004M,C18102_005E,C18102_005M,C18102_006E,C18102_006M,C18102_007E,C18102_007M,C18102_008E,C18102_008M,C18102_009E,C18102_009M,C18102_010E,C18102_010M,C18102_011E,C18102_011M,C18102_012E,C18102_012M,C18102_013E,C18102_013M,C18102_014E,C18102_014M,C18102_015E,C18102_015M,C18102_016E,C18102_016M,C18102_017E,C18102_017M,C18102_018E,C18102_018M,C18102_019E,C18102_019M,C18102_020E,C18102_020M,C18102_021E,C18102_021M,C18102_001M,C18102_001EA,C18102_001MA,C18102_002M,C18102_002EA,C18102_002MA,C18102_003M,C18102_003EA,C18102_003MA,C18102_004M,C18102_004EA,C18102_004MA,C18102_005M,C18102_005EA,C18102_005MA,C18102_006M,C18102_006EA,C18102_006MA,C18102_007M,C18102_007EA,C18102_007MA,C18102_008M,C18102_008EA,C18102_008MA,C18102_009M,C18102_009EA,C18102_009MA,C18102_010M,C18102_010EA,C18102_010MA,C18102_011M,C18102_011EA,C18102_011MA,C18102_012M,C18102_012EA,C18102_012MA,C18102_013M,C18102_013EA,C18102_013MA,C18102_014M,C18102_014EA,C18102_014MA,C18102_015M,C18102_015EA,C18102_015MA,C18102_016M,C18102_016EA,C18102_016MA,C18102_017M,C18102_017EA,C18102_017MA,C18102_018M,C18102_018EA,C18102_018MA,C18102_019M,C18102_019EA,C18102_019MA,C18102_020M,C18102_020EA,C18102_020MA,C18102_021M,C18102_021EA,C18102_021MA,state
9818099,823,4807886,3243,1116806,2727,8062,1491,1108744,2968,2989223,2822,82354,3639,2906869,4791,701857,1936,132004,3909,569853,4570,5010213,3314,1070748,2664,6794,1529,1063954,3171,3070399,2410,52544,3301,3017855,4136,869066,1932,109256,3855,759810,4301,823,null,null,3243,null,null,2727,null,null,1491,null,null,2968,null,null,2822,null,null,3639,null,null,4791,null,null,1936,null,null,3909,null,null,4570,null,null,3314,null,null,2664,null,null,1529,null,null,3171,null,null,2410,null,null,3301,null,null,4136,null,null,1932,null,null,3855,null,null,4301,null,null,26
5462438,681,2714782,3282,659192,2868,3614,870,655578,2837,1691923,2699,42200,2757,1649723,3897,363667,1921,71322,2662,292345,3007,2747656,3145,627131,2469,3993,804,623138,2650,1683741,2612,26074,2259,1657667,3572,436784,1702,44179,2514,392605,2909,681,null,null,3282,null,null,2868,null,null,870,null,null,2837,null,null,2699,null,null,2757,null,null,3897,null,null,1921,null,null,2662,null,null,3007,null,null,3145,null,null,2469,null,null,804,null,null,2650,null,null,2612,null,null,2259,null,null,3572,null,null,1702,null,null,2514,null,null,2909,null,null,27
2924168,1457,1390748,6126,364215,5144,2695,907,361520,5257,836180,3983,28431,2814,807749,4270,190353,1710,37365,2675,152988,3450,1533420,6023,356893,4970,2577,1181,354316,4822,930380,3273,17011,2091,913369,3903,246147,1499,29148,2331,216999,2805,1457,null,null,6126,null,null,5144,null,null,907,null,null,5257,null,null,3983,null,null,2814,null,null,4270,null,null,1710,null,null,2675,null,null,3450,null,null,6023,null,null,4970,null,null,1181,null,null,4822,null,null,3273,null,null,2091,null,null,3903,null,null,1499,null,null,2331,null,null,2805,null,null,28
5977199,1793,2917209,4698,712341,3858,3317,782,709024,3993,1788539,3686,57393,4244,1731146,5864,416329,2204,86514,3640,329815,4154,3059990,4527,674130,3223,3482,866,670648,3492,1864635,3548,35646,3240,1828989,4822,521225,2222,60021,3833,461204,4130,1793,null,null,4698,null,null,3858,null,null,782,null,null,3993,null,null,3686,null,null,4244,null,null,5864,null,null,2204,null,null,3640,null,null,4154,null,null,4527,null,null,3223,null,null,866,null,null,3492,null,null,3548,null,null,3240,null,null,4822,null,null,2222,null,null,3833,null,null,4130,null,null,29
1027510,634,516287,2719,118804,1865,1021,688,117783,1946,311018,2416,13644,1869,297374,2869,86465,769,19991,1452,66474,1600,511223,2550,108827,1698,1010,535,107817,1728,309415,1965,6442,1096,302973,2366,92981,814,10713,1450,82268,1568,634,null,null,2719,null,null,1865,null,null,688,null,null,1946,null,null,2416,null,null,1869,null,null,2869,null,null,769,null,null,1452,null,null,1600,null,null,2550,null,null,1698,null,null,535,null,null,1728,null,null,1965,null,null,1096,null,null,2366,null,null,814,null,null,1450,null,null,1568,null,null,30
1877654,1048,931551,3230,241163,2009,827,392,240336,2052,567389,2546,21181,1932,546208,3132,122999,1258,28194,1936,94805,1949,946103,3122,231526,2407,1347,468,230179,2415,564402,1772,9359,1363,555043,2265,150175,1181,17855,1530,132320,1809,1048,null,null,3230,null,null,2009,null,null,392,null,null,2052,null,null,2546,null,null,1932,null,null,3132,null,null,1258,null,null,1936,null,null,1949,null,null,3122,null,null,2407,null,null,468,null,null,2415,null,null,1772,null,null,1363,null,null,2265,null,null,1181,null,null,1530,null,null,1809,null,null,31
2905767,1083,1445871,2556,345455,1796,5830,1652,339625,2309,894420,1999,32277,3879,862143,4340,205996,1074,39156,2590,166840,2814,1459896,2420,330980,1838,4298,1414,326682,2375,897393,1657,22450,3026,874943,3380,231523,1033,26650,1932,204873,2270,1083,null,null,2556,null,null,1796,null,null,1652,null,null,2309,null,null,1999,null,null,3879,null,null,4340,null,null,1074,null,null,2590,null,null,2814,null,null,2420,null,null,1838,null,null,1414,null,null,2375,null,null,1657,null,null,3026,null,null,3380,null,null,1033,null,null,1932,null,null,2270,null,null,32
1316467,851,653830,2160,134999,1478,800,434,134199,1442,418025,1999,13008,1866,405017,2486,100806,932,17937,1747,82869,1730,662637,2037,124411,1361,412,398,123999,1429,421074,1540,7306,1405,413768,2155,117152,1095,12538,1642,104614,1777,851,null,null,2160,null,null,1478,null,null,434,null,null,1442,null,null,1999,null,null,1866,null,null,2486,null,null,932,null,null,1747,null,null,1730,null,null,2037,null,null,1361,null,null,398,null,null,1429,null,null,1540,null,null,1405,null,null,2155,null,null,1095,null,null,1642,null,null,1777,null,null,33
8837578,1301,4298033,2553,1010997,1723,4350,1190,1006647,2236,2714091,2074,37892,3315,2676199,3980,572945,1716,74549,3661,498396,3875,4539545,2661,968951,1704,3913,1242,965038,2326,2811025,1855,31758,3392,2779267,4175,759569,1741,76400,4157,683169,4388,1301,null,null,2553,null,null,1723,null,null,1190,null,null,2236,null,null,2074,null,null,3315,null,null,3980,null,null,1716,null,null,3661,null,null,3875,null,null,2661,null,null,1704,null,null,1242,null,null,2326,null,null,1855,null,null,3392,null,null,4175,null,null,1741,null,null,4157,null,null,4388,null,null,34
2046001,1490,1001992,3542,249200,2743,1858,757,247342,2873,599162,2535,21452,3012,577710,4059,153630,1203,38522,2607,115108,2558,1044009,3179,239398,3046,1582,618,237816,3009,621586,2039,13736,2103,607850,3003,183025,1255,26333,2167,156692,2164,1490,null,null,3542,null,null,2743,null,null,757,null,null,2873,null,null,2535,null,null,3012,null,null,4059,null,null,1203,null,null,2607,null,null,2558,null,null,3179,null,null,3046,null,null,618,null,null,3009,null,null,2039,null,null,2103,null,null,3003,null,null,1255,null,null,2167,null,null,2164,null,null,35
19505596,2238,9425360,5742,2129705,3667,12137,1564,2117568,3895,6034649,5015,104500,4987,5930149,6819,1261006,2772,171982,4795,1089024,5447,10080236,5354,2041081,3517,10025,1970,2031056,3845,6364612,3572,74229,4163,6290383,5560,1674543,3212,164371,6468,1510172,6919,2238,null,null,5742,null,null,3667,null,null,1564,null,null,3895,null,null,5015,null,null,4987,null,null,6819,null,null,2772,null,null,4795,null,null,5447,null,null,5354,null,null,3517,null,null,1970,null,null,3845,null,null,3572,null,null,4163,null,null,5560,null,null,3212,null,null,6468,null,null,6919,null,null,36
9957830,4137,4788349,8556,1173844,5856,7725,1434,1166119,6048,2943078,6220,80239,4759,2862839,7050,671427,2855,124362,4544,547065,5662,5169481,7270,1118639,5577,5409,1642,1113230,5711,3195616,4411,58978,4174,3136638,5191,855226,2835,102411,4609,752815,5539,4137,null,null,8556,null,null,5856,null,null,1434,null,null,6048,null,null,6220,null,null,4759,null,null,7050,null,null,2855,null,null,4544,null,null,5662,null,null,7270,null,null,5577,null,null,1642,null,null,5711,null,null,4411,null,null,4174,null,null,5191,null,null,2835,null,null,4609,null,null,5539,null,null,37
741486,1317,379672,2429,90903,1632,571,377,90332,1587,241061,2438,6491,1004,234570,2713,47708,656,10519,1042,37189,1065,361814,2363,83227,1472,284,205,82943,1491,222395,1872,3900,940,218495,2169,56192,923,7096,1289,49096,1351,1317,null,null,2429,null,null,1632,null,null,377,null,null,1587,null,null,2438,null,null,1004,null,null,2713,null,null,656,null,null,1042,null,null,1065,null,null,2363,null,null,1472,null,null,205,null,null,1491,null,null,1872,null,null,940,null,null,2169,null,null,923,null,null,1289,null,null,1351,null,null,38
11439848,1446,5582138,5733,1329348,4633,9839,2009,1319509,5335,3452097,3946,98294,5303,3353803,6087,800693,2673,147266,4306,653427,4943,5857710,5664,1276649,4256,7100,1452,1269549,4739,3566209,3481,59177,3687,3507032,4875,1014852,2690,114471,4747,900381,5350,1446,null,null,5733,null,null,4633,null,null,2009,null,null,5335,null,null,3946,null,null,5303,null,null,6087,null,null,2673,null,null,4306,null,null,4943,null,null,5664,null,null,4256,null,null,1452,null,null,4739,null,null,3481,null,null,3687,null,null,4875,null,null,2690,null,null,4747,null,null,5350,null,null,39
3845697,1477,1885747,3811,493514,2353,3451,730,490063,2331,1139271,3055,48767,2489,1090504,3489,252962,1600,65803,2728,187159,2954,1959950,3681,466336,2263,3802,1031,462534,2454,1177405,2786,28166,2406,1149239,3748,316209,2153,42801,2236,273408,2956,1477,null,null,3811,null,null,2353,null,null,730,null,null,2331,null,null,3055,null,null,2489,null,null,3489,null,null,1600,null,null,2728,null,null,2954,null,null,3681,null,null,2263,null,null,1031,null,null,2454,null,null,2786,null,null,2406,null,null,3748,null,null,2153,null,null,2236,null,null,2956,null,null,40
4054353,734,1997545,3905,443075,3065,3530,1154,439545,3090,1244168,3131,41513,3217,1202655,4541,310302,1911,73531,3595,236771,3811,2056808,3920,423510,2873,1678,723,421832,2912,1264892,2548,24102,2913,1240790,3793,368406,1956,48624,3130,319782,3466,734,null,null,3905,null,null,3065,null,null,1154,null,null,3090,null,null,3131,null,null,3217,null,null,4541,null,null,1911,null,null,3595,null,null,3811,null,null,3920,null,null,2873,null,null,723,null,null,2912,null,null,2548,null,null,2913,null,null,3793,null,null,1956,null,null,3130,null,null,3466,null,null,41
12579422,1164,6127149,5383,1363121,3642,8082,1498,1355039,3848,3826193,3306,95790,5000,3730403,6102,937835,2689,172414,4696,765421,5223,6452273,5483,1303580,3685,7119,1417,1296461,4000,3946237,3316,62114,4169,3884123,5239,1202456,3029,135870,4874,1066586,5797,1164,null,null,5383,null,null,3642,null,null,1498,null,null,3848,null,null,3306,null,null,5000,null,null,6102,null,null,2689,null,null,4696,null,null,5223,null,null,5483,null,null,3685,null,null,1417,null,null,4000,null,null,3316,null,null,4169,null,null,5239,null,null,3029,null,null,4874,null,null,5797,null,null,42
1040259,649,502450,1850,106216,1346,1084,705,105132,1424,323458,1212,7016,1326,316442,1649,72776,772,10423,1339,62353,1478,537809,1946,102052,1283,876,522,101176,1374,342018,1368,4930,1107,337088,1757,93739,1058,11215,1558,82524,1978,649,null,null,1850,null,null,1346,null,null,705,null,null,1424,null,null,1212,null,null,1326,null,null,1649,null,null,772,null,null,1339,null,null,1478,null,null,1946,null,null,1283,null,null,522,null,null,1374,null,null,1368,null,null,1107,null,null,1757,null,null,1058,null,null,1558,null,null,1978,null,null,44
4861188,2481,2330593,5304,560218,4188,6127,1694,554091,4581,1409626,3318,43654,3967,1365972,5243,360749,1724,68914,3369,291835,3899,2530595,5018,537167,4373,3253,971,533914,4669,1541879,2794,27103,3388,1514776,4230,451549,1983,49824,3667,401725,3789,2481,null,null,5304,null,null,4188,null,null,1694,null,null,4581,null,null,3318,null,null,3967,null,null,5243,null,null,1724,null,null,3369,null,null,3899,null,null,5018,null,null,4373,null,null,971,null,null,4669,null,null,2794,null,null,3388,null,null,4230,null,null,1983,null,null,3667,null,null,3789,null,null,45
848774,457,425393,2188,110043,1566,775,330,109268,1580,255732,1847,10163,1786,245569,2352,59618,551,13574,1348,46044,1371,423381,2123,102938,1683,503,311,102435,1717,249187,1628,4290,966,244897,1801,71256,1086,7669,1125,63587,1559,457,null,null,2188,null,null,1566,null,null,330,null,null,1580,null,null,1847,null,null,1786,null,null,2352,null,null,551,null,null,1348,null,null,1371,null,null,2123,null,null,1683,null,null,311,null,null,1717,null,null,1628,null,null,966,null,null,1801,null,null,1086,null,null,1125,null,null,1559,null,null,46
6546914,2577,3172185,5525,772356,4609,4782,1317,767574,4757,1948776,4505,64077,4477,1884699,5828,451053,2145,96086,3350,354967,3881,3374729,5293,728546,4659,3424,1054,725122,4733,2080809,3104,42546,3384,2038263,4957,565374,2149,69563,3841,495811,4155,2577,null,null,5525,null,null,4609,null,null,1317,null,null,4757,null,null,4505,null,null,4477,null,null,5828,null,null,2145,null,null,3350,null,null,3881,null,null,5293,null,null,4659,null,null,1054,null,null,4733,null,null,3104,null,null,3384,null,null,4957,null,null,2149,null,null,3841,null,null,4155,null,null,47
27386023,4419,13462702,10096,3716279,8138,22867,2945,3693412,7922,8293349,7267,210767,8785,8082582,11653,1453074,3764,307517,6980,1145557,7189,13923321,10330,3565754,8081,18687,2620,3547067,8417,8550534,6568,137354,6608,8413180,10137,1807033,4186,219374,6844,1587659,8154,4419,null,null,10096,null,null,8138,null,null,2945,null,null,7922,null,null,7267,null,null,8785,null,null,11653,null,null,3764,null,null,6980,null,null,7189,null,null,10330,null,null,8081,null,null,2620,null,null,8417,null,null,6568,null,null,6608,null,null,10137,null,null,4186,null,null,6844,null,null,8154,null,null,48
3024767,1289,1517087,2861,472465,1986,2912,939,469553,2183,899378,2880,22016,2635,877362,3407,145244,1216,28364,2403,116880,2585,1507680,2816,446506,1844,2783,880,443723,1999,890458,2188,12126,1769,878332,2626,170716,1356,20429,1775,150287,1921,1289,null,null,2861,null,null,1986,null,null,939,null,null,2183,null,null,2880,null,null,2635,null,null,3407,null,null,1216,null,null,2403,null,null,2585,null,null,2816,null,null,1844,null,null,880,null,null,1999,null,null,2188,null,null,1769,null,null,2626,null,null,1356,null,null,1775,null,null,1921,null,null,49
618622,345,304849,1400,61071,855,417,281,60654,903,192982,1381,7513,1214,185469,1873,50796,584,8563,919,42233,1099,313773,1356,57280,984,359,311,56921,972,196480,1192,3327,823,193153,1389,60013,764,7001,1113,53012,1153,345,null,null,1400,null,null,855,null,null,281,null,null,903,null,null,1381,null,null,1214,null,null,1873,null,null,584,null,null,919,null,null,1099,null,null,1356,null,null,984,null,null,311,null,null,972,null,null,1192,null,null,823,null,null,1389,null,null,764,null,null,1113,null,null,1153,null,null,50
8199576,4534,3970742,7594,953199,4908,5346,1273,947853,5054,2485203,6048,58086,3760,2427117,6855,532340,2770,86412,3791,445928,4903,4228834,6700,911653,5388,4038,1249,907615,5591,2648805,4585,39546,3095,2609259,5585,668376,2782,67982,3625,600394,4400,4534,null,null,7594,null,null,4908,null,null,1273,null,null,5054,null,null,6048,null,null,3760,null,null,6855,null,null,2770,null,null,3791,null,null,4903,null,null,6700,null,null,5388,null,null,1249,null,null,5591,null,null,4585,null,null,3095,null,null,5585,null,null,2782,null,null,3625,null,null,4400,null,null,51
7184110,3147,3559388,4229,831855,3266,4090,1042,827765,3558,2244366,4113,67021,4797,2177345,6287,483167,1718,102541,4188,380626,4139,3624722,3693,795449,3184,5032,1174,790417,3267,2253282,2955,36180,3073,2217102,3820,575991,2519,70403,3665,505588,4545,3147,null,null,4229,null,null,3266,null,null,1042,null,null,3558,null,null,4113,null,null,4797,null,null,6287,null,null,1718,null,null,4188,null,null,4139,null,null,3693,null,null,3184,null,null,1174,null,null,3267,null,null,2955,null,null,3073,null,null,3820,null,null,2519,null,null,3665,null,null,4545,null,null,53
1802572,374,882605,3316,190028,2438,2175,810,187853,2510,539776,2186,26715,2782,513061,3742,152801,1178,37508,2283,115293,2585,919967,3267,185762,2549,1140,581,184622,2618,551668,1968,15161,2004,536507,2352,182537,1279,25901,2413,156636,2401,374,null,null,3316,null,null,2438,null,null,810,null,null,2510,null,null,2186,null,null,2782,null,null,3742,null,null,1178,null,null,2283,null,null,2585,null,null,3267,null,null,2549,null,null,581,null,null,2618,null,null,1968,null,null,2004,null,null,2352,null,null,1279,null,null,2413,null,null,2401,null,null,54
5706681,824,2823539,3726,655790,3023,4060,1131,651730,3012,1758058,2839,44432,2568,1713626,4094,409691,1569,74296,2727,335395,3217,2883142,3657,627749,2845,3146,886,624603,2937,1764460,2750,27619,1992,1736841,3260,490933,1839,49706,2556,441227,2843,824,null,null,3726,null,null,3023,null,null,1131,null,null,3012,null,null,2839,null,null,2568,null,null,4094,null,null,1569,null,null,2727,null,null,3217,null,null,3657,null,null,2845,null,null,886,null,null,2937,null,null,2750,null,null,1992,null,null,3260,null,null,1839,null,null,2556,null,null,2843,null,null,55
576027,635,291957,2128,71894,1890,1003,728,70891,1884,179602,1723,8631,1466,170971,2165,40461,575,10572,1094,29889,1115,284070,2143,68570,1776,243,238,68327,1769,170826,1471,3074,817,167752,1798,44674,774,6030,990,38644,1267,635,null,null,2128,null,null,1890,null,null,728,null,null,1884,null,null,1723,null,null,1466,null,null,2165,null,null,575,null,null,1094,null,null,1115,null,null,2143,null,null,1776,null,null,238,null,null,1769,null,null,1471,null,null,817,null,null,1798,null,null,774,null,null,990,null,null,1267,null,null,56
3384148,818,1606058,3603,358427,3253,4481,1050,353946,3409,969460,1033,26668,3119,942792,3245,278171,654,52634,2995,225537,2889,1778090,3542,337193,3243,2399,921,334794,3356,1079595,781,20001,2488,1059594,2575,361302,719,41412,2863,319890,2693,818,null,null,3603,null,null,3253,null,null,1050,null,null,3409,null,null,1033,null,null,3119,null,null,3245,null,null,654,null,null,2995,null,null,2889,null,null,3542,null,null,3243,null,null,921,null,null,3356,null,null,781,null,null,2488,null,null,2575,null,null,719,null,null,2863,null,null,2693,null,null,72
4782529,1623,2295925,5819,564204,4827,3446,1071,560758,5130,1400998,4297,45178,3664,1355820,5661,330723,2379,72748,3022,257975,3813,2486604,5810,533848,5053,1461,839,532387,5267,1520505,3516,29003,2895,1491502,4431,432251,2254,48794,2926,383457,3428,1623,null,null,5819,null,null,4827,null,null,1071,null,null,5130,null,null,4297,null,null,3664,null,null,5661,null,null,2379,null,null,3022,null,null,3813,null,null,5810,null,null,5053,null,null,839,null,null,5267,null,null,3516,null,null,2895,null,null,4431,null,null,2254,null,null,2926,null,null,3428,null,null,01
718419,1649,371645,2505,99170,1527,759,383,98411,1535,235300,2399,12957,2082,222343,3250,37175,704,8996,1275,28179,1298,346774,2479,87669,1472,415,327,87254,1422,221884,2032,4995,1075,216889,2286,37221,729,5531,838,31690,976,1649,null,null,2505,null,null,1527,null,null,383,null,null,1535,null,null,2399,null,null,2082,null,null,3250,null,null,704,null,null,1275,null,null,1298,null,null,2479,null,null,1472,null,null,327,null,null,1422,null,null,2032,null,null,1075,null,null,2286,null,null,729,null,null,838,null,null,976,null,null,02
