C27008_001E,C27008_001M,C27008_002E,C27008_002M,C27008_003E,C27008_003M,C27008_004E,C27008_004M,C27008_005E,C27008_005M,C27008_006E,C27008_006M,C27008_007E,C27008_007M,C27008_008E,C27008_008M,C27008_009E,C27008_009M,C27008_010E,C27008_010M,C27008_011E,C27008_011M,C27008_012E,C27008_012M,C27008_013E,C27008_013M,C27008_014E,C27008_014M,C27008_015E,C27008_015M,C27008_016E,C27008_016M,C27008_017E,C27008_017M,C27008_018E,C27008_018M,C27008_019E,C27008_019M,C27008_020E,C27008_020M,C27008_021E,C27008_021M,C27008_001M,C27008_001EA,C27008_001MA,C27008_002M,C27008_002EA,C27008_002MA,C27008_003M,C27008_003EA,C27008_003MA,C27008_004M,C27008_004EA,C27008_004MA,C27008_005M,C27008_005EA,C27008_005MA,C27008_006M,C27008_006EA,C27008_006MA,C27008_007M,C27008_007EA,C27008_007MA,C27008_008M,C27008_008EA,C27008_008MA,C27008_009M,C27008_009EA,C27008_009MA,C27008_010M,C27008_010EA,C27008_010MA,C27008_011M,C27008_011EA,C27008_011MA,C27008_012M,C27008_012EA,C27008_012MA,C27008_013M,C27008_013EA,C27008_013MA,C27008_014M,C27008_014EA,C27008_014MA,C27008_015M,C27008_015EA,C27008_015MA,C27008_016M,C27008_016EA,C27008_016MA,C27008_017M,C27008_017EA,C27008_017MA,C27008_018M,C27008_018EA,C27008_018MA,C27008_019M,C27008_019EA,C27008_019MA,C27008_020M,C27008_020EA,C27008_020MA,C27008_021M,C27008_021EA,C27008_021MA,state
1317148,565,642090,2185,130113,1256,3667,1057,126446,1634,398657,1800,6755,1460,391902,2189,113320,1060,12057,1360,101263,1601,675058,2128,124610,1461,2572,826,122038,1621,414285,1419,9423,1766,404862,2091,136163,902,10588,1280,125575,1542,565,null,null,2185,null,null,1256,null,null,1057,null,null,1634,null,null,1800,null,null,1460,null,null,2189,null,null,1060,null,null,1360,null,null,1601,null,null,2128,null,null,1461,null,null,826,null,null,1621,null,null,1419,null,null,1766,null,null,2091,null,null,902,null,null,1280,null,null,1542,null,null,23
5918535,2341,2848901,4423,688526,2246,23390,3255,665136,3728,1789931,3399,48672,4126,1741259,5341,370444,1614,30146,2228,340298,2639,3069634,3792,656062,2248,22628,3157,633434,3844,1931835,2704,60285,4066,1871550,4734,481737,1405,28313,2239,453424,2310,2341,null,null,4423,null,null,2246,null,null,3255,null,null,3728,null,null,3399,null,null,4126,null,null,5341,null,null,1614,null,null,2228,null,null,2639,null,null,3792,null,null,2248,null,null,3157,null,null,3844,null,null,2704,null,null,4066,null,null,4734,null,null,1405,null,null,2239,null,null,2310,null,null,24
6736017,1301,3260833,3131,701601,2194,5776,1340,695825,2454,2107594,2249,17439,2601,2090155,3553,451638,1606,17254,1683,434384,2237,3475184,2953,673643,2258,6741,1846,666902,2696,2217108,2023,16318,2064,2200790,2808,584433,1733,15216,1623,569217,2360,1301,null,null,3131,null,null,2194,null,null,1340,null,null,2454,null,null,2249,null,null,2601,null,null,3553,null,null,1606,null,null,1683,null,null,2237,null,null,2953,null,null,2258,null,null,1846,null,null,2696,null,null,2023,null,null,2064,null,null,2808,null,null,1733,null,null,1623,null,null,2360,null,null,25
9818099,823,4807886,3243,1116806,2727,9525,1463,1107281,3150,2989223,2822,30158,2758,2959065,3970,701857,1936,27861,2138,673996,2880,5010213,3314,1070748,2664,8750,1734,1061998,3368,3070399,2410,25081,2203,3045318,3209,869066,1932,22391,1484,846675,2530,823,null,null,3243,null,null,2727,null,null,1463,null,null,3150,null,null,2822,null,null,2758,null,null,3970,null,null,1936,null,null,2138,null,null,2880,null,null,3314,null,null,2664,null,null,1734,null,null,3368,null,null,2410,null,null,2203,null,null,3209,null,null,1932,null,null,1484,null,null,2530,null,null,26
5462438,681,2714782,3282,659192,2868,7388,1524,651804,3140,1691923,2699,17660,1889,1674263,3077,363667,1921,18944,1406,344723,2314,2747656,3145,627131,2469,5811,1183,621320,2884,1683741,2612,15677,1730,1668064,3394,436784,1702,14295,1301,422489,1991,681,null,null,3282,null,null,2868,null,null,1524,null,null,3140,null,null,2699,null,null,1889,null,null,3077,null,null,1921,null,null,1406,null,null,2314,null,null,3145,null,null,2469,null,null,1183,null,null,2884,null,null,2612,null,null,1730,null,null,3394,null,null,1702,null,null,1301,null,null,1991,null,null,27
2924168,1457,1390748,6126,364215,5144,12054,2248,352161,5308,836180,3983,24522,2951,811658,5130,190353,1710,23626,2149,166727,2583,1533420,6023,356893,4970,8834,2009,348059,5328,930380,3273,26059,2710,904321,3949,246147,1499,19293,2298,226854,2307,1457,null,null,6126,null,null,5144,null,null,2248,null,null,5308,null,null,3983,null,null,2951,null,null,5130,null,null,1710,null,null,2149,null,null,2583,null,null,6023,null,null,4970,null,null,2009,null,null,5328,null,null,3273,null,null,2710,null,null,3949,null,null,1499,null,null,2298,null,null,2307,null,null,28
5977199,1793,2917209,4698,712341,3858,15511,2165,696830,4309,1788539,3686,33402,3055,1755137,4660,416329,2204,28009,2093,388320,2934,3059990,4527,674130,3223,13319,2075,660811,3603,1864635,3548,34458,3028,1830177,4695,521225,2222,23193,2273,498032,2878,1793,null,null,4698,null,null,3858,null,null,2165,null,null,4309,null,null,3686,null,null,3055,null,null,4660,null,null,2204,null,null,2093,null,null,2934,null,null,4527,null,null,3223,null,null,2075,null,null,3603,null,null,3548,null,null,3028,null,null,4695,null,null,2222,null,null,2273,null,null,2878,null,null,29
1027510,634,516287,2719,118804,1865,3595,830,115209,2116,311018,2416,9613,1640,301405,2585,86465,769,6409,886,80056,1121,511223,2550,108827,1698,4039,1240,104788,1975,309415,1965,10217,1629,299198,2429,92981,814,5709,1084,87272,1412,634,null,null,2719,null,null,1865,null,null,830,null,null,2116,null,null,2416,null,null,1640,null,null,2585,null,null,769,null,null,886,null,null,1121,null,null,2550,null,null,1698,null,null,1240,null,null,1975,null,null,1965,null,null,1629,null,null,2429,null,null,814,null,null,1084,null,null,1412,null,null,30
1877654,1048,931551,3230,241163,2009,6528,1274,234635,2497,567389,2546,12888,1539,554501,2787,122999,1258,9557,1170,113442,1585,946103,3122,231526,2407,6385,1249,225141,2742,564402,1772,14709,1428,549693,2391,150175,1181,8439,1028,141736,1606,1048,null,null,3230,null,null,2009,null,null,1274,null,null,2497,null,null,2546,null,null,1539,null,null,2787,null,null,1258,null,null,1170,null,null,1585,null,null,3122,null,null,2407,null,null,1249,null,null,2742,null,null,1772,null,null,1428,null,null,2391,null,null,1181,null,null,1028,null,null,1606,null,null,31
2905767,1083,1445871,2556,345455,1796,9589,1740,335866,2315,894420,1999,24365,2443,870055,3154,205996,1074,22175,1729,183821,2083,1459896,2420,330980,1838,8487,1790,322493,2828,897393,1657,25404,2444,871989,3047,231523,1033,18305,1729,213218,1731,1083,null,null,2556,null,null,1796,null,null,1740,null,null,2315,null,null,1999,null,null,2443,null,null,3154,null,null,1074,null,null,1729,null,null,2083,null,null,2420,null,null,1838,null,null,1790,null,null,2828,null,null,1657,null,null,2444,null,null,3047,null,null,1033,null,null,1729,null,null,1731,null,null,32
1316467,851,653830,2160,134999,1478,1939,1052,133060,1720,418025,1999,6486,1364,411539,2265,100806,932,8788,1152,92018,1289,662637,2037,124411,1361,1178,630,123233,1565,421074,1540,5790,1075,415284,1980,117152,1095,7710,1280,109442,1448,851,null,null,2160,null,null,1478,null,null,1052,null,null,1720,null,null,1999,null,null,1364,null,null,2265,null,null,932,null,null,1152,null,null,1289,null,null,2037,null,null,1361,null,null,630,null,null,1565,null,null,1540,null,null,1075,null,null,1980,null,null,1095,null,null,1280,null,null,1448,null,null,33
8837578,1301,4298033,2553,1010997,1723,8667,1689,1002330,2646,2714091,2074,17814,1822,2696277,2738,572945,1716,18099,2141,554846,2752,4539545,2661,968951,1704,9126,1875,959825,2549,2811025,1855,17291,1901,2793734,2411,759569,1741,15197,1434,744372,2255,1301,null,null,2553,null,null,1723,null,null,1689,null,null,2646,null,null,2074,null,null,1822,null,null,2738,null,null,1716,null,null,2141,null,null,2752,null,null,2661,null,null,1704,null,null,1875,null,null,2549,null,null,1855,null,null,1901,null,null,2411,null,null,1741,null,null,1434,null,null,2255,null,null,34
2046001,1490,1001992,3542,249200,2743,8887,1890,240313,2932,599162,2535,18561,2658,580601,3613,153630,1203,14350,1574,139280,2110,1044009,3179,239398,3046,7654,1636,231744,3602,621586,2039,19324,2300,602262,3201,183025,1255,15186,1609,167839,2019,1490,null,null,3542,null,null,2743,null,null,1890,null,null,2932,null,null,2535,null,null,2658,null,null,3613,null,null,1203,null,null,1574,null,null,2110,null,null,3179,null,null,3046,null,null,1636,null,null,3602,null,null,2039,null,null,2300,null,null,3201,null,null,1255,null,null,1609,null,null,2019,null,null,35
19505596,2238,9425360,5742,2129705,3667,17120,2029,2112585,4052,6034649,5015,44548,3167,5990101,5882,1261006,2772,34989,2384,1226017,3488,10080236,5354,2041081,3517,16027,2052,2025054,4024,6364612,3572,40824,2507,6323788,4371,1674543,3212,23617,1681,1650926,3954,2238,null,null,5742,null,null,3667,null,null,2029,null,null,4052,null,null,5015,null,null,3167,null,null,5882,null,null,2772,null,null,2384,null,null,3488,null,null,5354,null,null,3517,null,null,2052,null,null,4024,null,null,3572,null,null,2507,null,null,4371,null,null,3212,null,null,1681,null,null,3954,null,null,36
9957830,4137,4788349,8556,1173844,5856,59394,4251,1114450,7307,2943078,6220,93753,4339,2849325,7920,671427,2855,66488,3620,604939,4741,5169481,7270,1118639,5577,55950,5016,1062689,7259,3195616,4411,121062,5527,3074554,7687,855226,2835,62005,3549,793221,3966,4137,null,null,8556,null,null,5856,null,null,4251,null,null,7307,null,null,6220,null,null,4339,null,null,7920,null,null,2855,null,null,3620,null,null,4741,null,null,7270,null,null,5577,null,null,5016,null,null,7259,null,null,4411,null,null,5527,null,null,7687,null,null,2835,null,null,3549,null,null,3966,null,null,37
741486,1317,379672,2429,90903,1632,3766,1112,87137,1613,241061,2438,6391,1195,234670,2838,47708,656,3686,743,44022,967,361814,2363,83227,1472,3658,1352,79569,2170,222395,1872,7610,1444,214785,2311,56192,923,2510,634,53682,1112,1317,null,null,2429,null,null,1632,null,null,1112,null,null,1613,null,null,2438,null,null,1195,null,null,2838,null,null,656,null,null,743,null,null,967,null,null,2363,null,null,1472,null,null,1352,null,null,2170,null,null,1872,null,null,1444,null,null,2311,null,null,923,null,null,634,null,null,1112,null,null,38
11439848,1446,5582138,5733,1329348,4633,17990,2658,1311358,4827,3452097,3946,43876,2920,3408221,4810,800693,2673,34850,2378,765843,3270,5857710,5664,1276649,4256,17965,2913,1258684,5514,3566209,3481,38389,3232,3527820,4944,1014852,2690,29525,2220,985327,3212,1446,null,null,5733,null,null,4633,null,null,2658,null,null,4827,null,null,3946,null,null,2920,null,null,4810,null,null,2673,null,null,2378,null,null,3270,null,null,5664,null,null,4256,null,null,2913,null,null,5514,null,null,3481,null,null,3232,null,null,4944,null,null,2690,null,null,2220,null,null,3212,null,null,39
3845697,1477,1885747,3811,493514,2353,18494,2608,475020,3727,1139271,3055,33002,3016,1106269,4131,252962,1600,25451,1731,227511,2355,1959950,3681,466336,2263,13150,1941,453186,2743,1177405,2786,36764,2783,1140641,3853,316209,2153,23285,1488,292924,2678,1477,null,null,3811,null,null,2353,null,null,2608,null,null,3727,null,null,3055,null,null,3016,null,null,4131,null,null,1600,null,null,1731,null,null,2355,null,null,3681,null,null,2263,null,null,1941,null,null,2743,null,null,2786,null,null,2783,null,null,3853,null,null,2153,null,null,1488,null,null,2678,null,null,40
4054353,734,1997545,3905,443075,3065,5065,1335,438010,3247,1244168,3131,16521,2168,1227647,3369,310302,1911,22760,2187,287542,2682,2056808,3920,423510,2873,4622,1683,418888,3240,1264892,2548,14047,1818,1250845,3457,368406,1956,17619,1859,350787,2704,734,null,null,3905,null,null,3065,null,null,1335,null,null,3247,null,null,3131,null,null,2168,null,null,3369,null,null,1911,null,null,2187,null,null,2682,null,null,3920,null,null,2873,null,null,1683,null,null,3240,null,null,2548,null,null,1818,null,null,3457,null,null,1956,null,null,1859,null,null,2704,null,null,41
12579422,1164,6127149,5383,1363121,3642,13444,2172,1349677,4242,3826193,3306,42661,2853,3783532,4440,937835,2689,42807,2880,895028,3763,6452273,5483,1303580,3685,13936,2093,1289644,4100,3946237,3316,38489,2859,3907748,4795,1202456,3029,33052,2327,1169404,3648,1164,null,null,5383,null,null,3642,null,null,2172,null,null,4242,null,null,3306,null,null,2853,null,null,4440,null,null,2689,null,null,2880,null,null,3763,null,null,5483,null,null,3685,null,null,2093,null,null,4100,null,null,3316,null,null,2859,null,null,4795,null,null,3029,null,null,2327,null,null,3648,null,null,42
1040259,649,502450,1850,106216,1346,1476,660,104740,1455,323458,1212,5021,1267,318437,1761,72776,772,3076,664,69700,1003,537809,1946,102052,1283,1125,564,100927,1466,342018,1368,3942,911,338076,1695,93739,1058,3082,721,90657,1439,649,null,null,1850,null,null,1346,null,null,660,null,null,1455,null,null,1212,null,null,1267,null,null,1761,null,null,772,null,null,664,null,null,1003,null,null,1946,null,null,1283,null,null,564,null,null,1466,null,null,1368,null,null,911,null,null,1695,null,null,1058,null,null,721,null,null,1439,null,null,44
4861188,2481,2330593,5304,560218,4188,28806,3527,531412,5190,1409626,3318,50579,3736,1359047,4917,360749,1724,44750,2628,315999,2970,2530595,5018,537167,4373,25123,3396,512044,5470,1541879,2794,61134,4382,1480745,4520,451549,1983,45186,2609,406363,3042,2481,null,null,5304,null,null,4188,null,null,3527,null,null,5190,null,null,3318,null,null,3736,null,null,4917,null,null,1724,null,null,2628,null,null,2970,null,null,5018,null,null,4373,null,null,3396,null,null,5470,null,null,2794,null,null,4382,null,null,4520,null,null,1983,null,null,2609,null,null,3042,null,null,45
848774,457,425393,2188,110043,1566,4421,1223,105622,1932,255732,1847,9585,1351,246147,2019,59618,551,4182,738,55436,842,423381,2123,102938,1683,4204,1000,98734,1935,249187,1628,9308,1347,239879,1944,71256,1086,3577,811,67679,1428,457,null,null,2188,null,null,1566,null,null,1223,null,null,1932,null,null,1847,null,null,1351,null,null,2019,null,null,551,null,null,738,null,null,842,null,null,2123,null,null,1683,null,null,1000,null,null,1935,null,null,1628,null,null,1347,null,null,1944,null,null,1086,null,null,811,null,null,1428,null,null,46
6546914,2577,3172185,5525,772356,4609,23708,2883,748648,4972,1948776,4505,44902,3347,1903874,5650,451053,2145,40169,2384,410884,2904,3374729,5293,728546,4659,20529,2797,708017,5540,2080809,3104,55465,3992,2025344,4915,565374,2149,34617,2394,530757,3305,2577,null,null,5525,null,null,4609,null,null,2883,null,null,4972,null,null,4505,null,null,3347,null,null,5650,null,null,2145,null,null,2384,null,null,2904,null,null,5293,null,null,4659,null,null,2797,null,null,5540,null,null,3104,null,null,3992,null,null,4915,null,null,2149,null,null,2394,null,null,3305,null,null,47
27386023,4419,13462702,10096,3716279,8138,90062,6904,3626217,10801,8293349,7267,187647,7823,8105702,10630,1453074,3764,131699,5965,1321375,6637,13923321,10330,3565754,8081,87326,5204,3478428,8786,8550534,6568,200062,8766,8350472,10324,1807033,4186,124246,5648,1682787,7093,4419,null,null,10096,null,null,8138,null,null,6904,null,null,10801,null,null,7267,null,null,7823,null,null,10630,null,null,3764,null,null,5965,null,null,6637,null,null,10330,null,null,8081,null,null,5204,null,null,8786,null,null,6568,null,null,8766,null,null,10324,null,null,4186,null,null,5648,null,null,7093,null,null,48
3024767,1289,1517087,2861,472465,1986,9825,1954,462640,2659,899378,2880,12846,1645,886532,3359,145244,1216,11917,1222,133327,1653,1507680,2816,446506,1844,8571,1768,437935,2855,890458,2188,17489,2351,872969,3221,170716,1356,11079,1315,159637,1889,1289,null,null,2861,null,null,1986,null,null,1954,null,null,2659,null,null,2880,null,null,1645,null,null,3359,null,null,1216,null,null,1222,null,null,1653,null,null,2816,null,null,1844,null,null,1768,null,null,2855,null,null,2188,null,null,2351,null,null,3221,null,null,1356,null,null,1315,null,null,1889,null,null,49
618622,345,304849,1400,61071,855,1120,534,59951,988,192982,1381,3137,692,189845,1596,50796,584,2486,543,48310,772,313773,1356,57280,984,736,358,56544,991,196480,1192,2021,583,194459,1279,60013,764,1748,425,58265,820,345,null,null,1400,null,null,855,null,null,534,null,null,988,null,null,1381,null,null,692,null,null,1596,null,null,584,null,null,543,null,null,772,null,null,1356,null,null,984,null,null,358,null,null,991,null,null,1192,null,null,583,null,null,1279,null,null,764,null,null,425,null,null,820,null,null,50
8199576,4534,3970742,7594,953199,4908,83107,4533,870092,6316,2485203,6048,149582,7090,2335621,8609,532340,2770,77615,3374,454725,3954,4228834,6700,911653,5388,78856,5390,832797,7766,2648805,4585,176754,6484,2472051,7669,668376,2782,76936,3542,591440,3804,4534,null,null,7594,null,null,4908,null,null,4533,null,null,6316,null,null,6048,null,null,7090,null,null,8609,null,null,2770,null,null,3374,null,null,3954,null,null,6700,null,null,5388,null,null,5390,null,null,7766,null,null,4585,null,null,6484,null,null,7669,null,null,2782,null,null,3542,null,null,3804,null,null,51
7184110,3147,3559388,4229,831855,3266,39191,3870,792664,4642,2244366,4113,69867,4487,2174499,5304,483167,1718,43959,2451,439208,2883,3624722,3693,795449,3184,36742,3721,758707,4432,2253282,2955,84848,4507,2168434,5189,575991,2519,43876,2570,532115,3328,3147,null,null,4229,null,null,3266,null,null,3870,null,null,4642,null,null,4113,null,null,4487,null,null,5304,null,null,1718,null,null,2451,null,null,2883,null,null,3693,null,null,3184,null,null,3721,null,null,4432,null,null,2955,null,null,4507,null,null,5189,null,null,2519,null,null,2570,null,null,3328,null,null,53
1802572,374,882605,3316,190028,2438,2588,827,187440,2661,539776,2186,8678,1517,531098,2610,152801,1178,9478,1342,143323,1824,919967,3267,185762,2549,2816,920,182946,2435,551668,1968,9123,1523,542545,2092,182537,1279,8516,1346,174021,1673,374,null,null,3316,null,null,2438,null,null,827,null,null,2661,null,null,2186,null,null,1517,null,null,2610,null,null,1178,null,null,1342,null,null,1824,null,null,3267,null,null,2549,null,null,920,null,null,2435,null,null,1968,null,null,1523,null,null,2092,null,null,1279,null,null,1346,null,null,1673,null,null,54
5706681,824,2823539,3726,655790,3023,8498,1934,647292,3652,1758058,2839,19343,1934,1738715,3087,409691,1569,18864,1570,390827,2224,2883142,3657,627749,2845,7518,1549,620231,3369,1764460,2750,18683,2077,1745777,3433,490933,1839,15030,1704,475903,2474,824,null,null,3726,null,null,3023,null,null,1934,null,null,3652,null,null,2839,null,null,1934,null,null,3087,null,null,1569,null,null,1570,null,null,2224,null,null,3657,null,null,2845,null,null,1549,null,null,3369,null,null,2750,null,null,2077,null,null,3433,null,null,1839,null,null,1704,null,null,2474,null,null,55
576027,635,291957,2128,71894,1890,2270,857,69624,2170,179602,1723,4420,962,175182,1933,40461,575,2922,812,37539,882,284070,2143,68570,1776,2022,732,66548,1701,170826,1471,5084,1006,165742,1645,44674,774,2171,678,42503,1047,635,null,null,2128,null,null,1890,null,null,857,null,null,2170,null,null,1723,null,null,962,null,null,1933,null,null,575,null,null,812,null,null,882,null,null,2143,null,null,1776,null,null,732,null,null,1701,null,null,1471,null,null,1006,null,null,1645,null,null,774,null,null,678,null,null,1047,null,null,56
3384148,818,1606058,3603,358427,3253,2005,815,356422,3231,969460,1033,5602,1052,963858,1585,278171,654,6764,1148,271407,1315,1778090,3542,337193,3243,1897,746,335296,3250,1079595,781,5722,1276,1073873,1459,361302,719,5494,1097,355808,1250,818,null,null,3603,null,null,3253,null,null,815,null,null,3231,null,null,1033,null,null,1052,null,null,1585,null,null,654,null,null,1148,null,null,1315,null,null,3542,null,null,3243,null,null,746,null,null,3250,null,null,781,null,null,1276,null,null,1459,null,null,719,null,null,1097,null,null,1250,null,null,72
4782529,1623,2295925,5819,564204,4827,20864,3105,543340,5432,1400998,4297,48184,4312,1352814,5938,330723,2379,40788,2114,289935,2752,2486604,5810,533848,5053,16993,2553,516855,5478,1520505,3516,49798,3692,1470707,4946,432251,2254,38235,2404,394016,3096,1623,null,null,5819,null,null,4827,null,null,3105,null,null,5432,null,null,4297,null,null,4312,null,null,5938,null,null,2379,null,null,2114,null,null,2752,null,null,5810,null,null,5053,null,null,2553,null,null,5478,null,null,3516,null,null,3692,null,null,4946,null,null,2254,null,null,2404,null,null,3096,null,null,01
