B12502_001E,B12502_001M,B12502_002E,B12502_002M,B12502_003E,B12502_003M,B12502_004E,B12502_004M,B12502_005E,B12502_005M,B12502_006E,B12502_006M,B12502_007E,B12502_007M,B12502_008E,B12502_008M,B12502_009E,B12502_009M,B12502_010E,B12502_010M,B12502_011E,B12502_011M,B12502_001M,B12502_001EA,B12502_001MA,B12502_002M,B12502_002EA,B12502_002MA,B12502_003M,B12502_003EA,B12502_003MA,B12502_004M,B12502_004EA,B12502_004MA,B12502_005M,B12502_005EA,B12502_005MA,B12502_006M,B12502_006EA,B12502_006MA,B12502_007M,B12502_007EA,B12502_007MA,B12502_008M,B12502_008EA,B12502_008MA,B12502_009M,B12502_009EA,B12502_009MA,B12502_010M,B12502_010EA,B12502_010MA,B12502_011M,B12502_011EA,B12502_011MA,state
1123728,1151,544729,1571,177638,4869,367091,4688,2850,968,364241,4884,578999,1344,149838,4326,429161,4448,4155,875,425006,4483,1151,null,null,1571,null,null,4869,null,null,4688,null,null,968,null,null,4884,null,null,1344,null,null,4326,null,null,4448,null,null,875,null,null,4483,null,null,23
4902314,1692,2346134,2637,903101,10228,1443033,10037,7965,1407,1435068,9934,2556180,2429,850257,10994,1705923,10393,17417,1887,1688506,10891,1692,null,null,2637,null,null,10228,null,null,10037,null,null,1407,null,null,9934,null,null,2429,null,null,10994,null,null,10393,null,null,1887,null,null,10891,null,null,24
5683233,1618,2728402,1947,1099367,11323,1629035,11757,9354,1297,1619681,11929,2954831,1978,1029325,9925,1925506,10038,20235,1964,1905271,10411,1618,null,null,1947,null,null,11323,null,null,11757,null,null,1297,null,null,11929,null,null,1978,null,null,9925,null,null,10038,null,null,1964,null,null,10411,null,null,25
8138464,2733,3967891,2684,1449488,11964,2518403,12357,17397,1437,2501006,12481,4170573,2763,1269324,11733,2901249,11478,32628,2451,2868621,11688,2733,null,null,2684,null,null,11964,null,null,12357,null,null,1437,null,null,12481,null,null,2763,null,null,11733,null,null,11478,null,null,2451,null,null,11688,null,null,26
4446706,2592,2197537,2654,784388,9765,1413149,9590,8434,1186,1404715,9804,2249169,2859,647681,8637,1601488,9116,15589,1450,1585899,9271,2592,null,null,2654,null,null,9765,null,null,9590,null,null,1186,null,null,9804,null,null,2859,null,null,8637,null,null,9116,null,null,1450,null,null,9271,null,null,27
2388158,3133,1137123,4364,419901,9763,717222,9169,5040,1188,712182,9192,1251035,4110,396965,9716,854070,8465,10315,1486,843755,8479,3133,null,null,4364,null,null,9763,null,null,9169,null,null,1188,null,null,9192,null,null,4110,null,null,9716,null,null,8465,null,null,1486,null,null,8479,null,null,28
4943723,3235,2402847,3984,820274,10800,1582573,10714,9344,1435,1573229,10708,2540876,3322,703563,8611,1837313,8157,20061,1986,1817252,8717,3235,null,null,3984,null,null,10800,null,null,10714,null,null,1435,null,null,10708,null,null,3322,null,null,8611,null,null,8157,null,null,1986,null,null,8717,null,null,29
852293,1824,427876,2355,142314,3821,285562,3917,1549,552,284013,3890,424417,2051,106666,4260,317751,4504,2987,766,314764,4567,1824,null,null,2355,null,null,3821,null,null,3917,null,null,552,null,null,3890,null,null,2051,null,null,4260,null,null,4504,null,null,766,null,null,4567,null,null,30
1509438,1732,747768,2383,253630,5640,494138,5175,2520,668,491618,5208,761670,2019,206641,4640,555029,4616,6422,878,548607,4733,1732,null,null,2383,null,null,5640,null,null,5175,null,null,668,null,null,5208,null,null,2019,null,null,4640,null,null,4616,null,null,878,null,null,4733,null,null,31
2376250,1187,1185734,1715,450143,7670,735591,7818,5026,967,730565,7780,1190516,1739,355858,7653,834658,7377,7938,1381,826720,7596,1187,null,null,1715,null,null,7670,null,null,7818,null,null,967,null,null,7780,null,null,1739,null,null,7653,null,null,7377,null,null,1381,null,null,7596,null,null,32
1123706,1509,555109,1899,182984,4806,372125,5053,1470,534,370655,5000,568597,1622,151594,4062,417003,3799,3459,946,413544,4085,1509,null,null,1899,null,null,4806,null,null,5053,null,null,534,null,null,5000,null,null,1622,null,null,4062,null,null,3799,null,null,946,null,null,4085,null,null,33
7313609,1132,3537022,1543,1345377,11872,2191645,12013,9006,1284,2182639,12133,3776587,1579,1207560,12016,2569027,12182,26840,2513,2542187,12107,1132,null,null,1543,null,null,11872,null,null,12013,null,null,1284,null,null,12133,null,null,1579,null,null,12016,null,null,12182,null,null,2513,null,null,12107,null,null,34
1676659,1736,824879,2357,313853,6518,511026,6349,2503,786,508523,6385,851780,1984,269035,6489,582745,6225,7347,1563,575398,6456,1736,null,null,2357,null,null,6518,null,null,6349,null,null,786,null,null,6385,null,null,1984,null,null,6489,null,null,6225,null,null,1563,null,null,6456,null,null,35
16287464,2913,7816473,4167,3234830,19865,4581643,19415,21843,2270,4559800,19464,8470991,3411,3084457,18420,5386534,18142,55132,3376,5331402,18618,2913,null,null,4167,null,null,19865,null,null,19415,null,null,2270,null,null,19464,null,null,3411,null,null,18420,null,null,18142,null,null,3376,null,null,18618,null,null,36
8250416,4829,3961788,5209,1377377,15041,2584411,14826,15356,2071,2569055,15010,4288628,5072,1254842,12440,3033786,12682,38042,3223,2995744,13211,4829,null,null,5209,null,null,15041,null,null,14826,null,null,2071,null,null,15010,null,null,5072,null,null,12440,null,null,12682,null,null,3223,null,null,13211,null,null,37
608512,1576,311519,2292,112971,3918,198548,4305,950,341,197598,4279,296993,1767,80687,3281,216306,3198,2410,617,213896,3211,1576,null,null,2292,null,null,3918,null,null,4305,null,null,341,null,null,4279,null,null,1767,null,null,3281,null,null,3198,null,null,617,null,null,3211,null,null,38
9469520,3558,4597677,4141,1639270,11988,2958407,11871,21167,2329,2937240,12190,4871843,4039,1438290,11851,3433553,12372,38336,2938,3395217,12505,3558,null,null,4141,null,null,11988,null,null,11871,null,null,2329,null,null,12190,null,null,4039,null,null,11851,null,null,12372,null,null,2938,null,null,12505,null,null,39
3117282,1894,1528795,2463,501814,6461,1026981,6529,6252,939,1020729,6591,1588487,2521,408475,6966,1180012,6801,14556,1432,1165456,7022,1894,null,null,2463,null,null,6461,null,null,6529,null,null,939,null,null,6591,null,null,2521,null,null,6966,null,null,6801,null,null,1432,null,null,7022,null,null,40
3374727,2063,1657986,3389,567475,8480,1090511,7649,6520,1327,1083991,7771,1716741,2840,478351,7283,1238390,6990,10685,1611,1227705,7011,2063,null,null,3389,null,null,8480,null,null,7649,null,null,1327,null,null,7771,null,null,2840,null,null,7283,null,null,6990,null,null,1611,null,null,7011,null,null,41
10585604,2792,5138564,4117,1916471,15116,3222093,15581,22301,2267,3199792,15715,5447040,3539,1702435,12505,3744605,11124,42921,2903,3701684,11156,2792,null,null,4117,null,null,15116,null,null,15581,null,null,2267,null,null,15715,null,null,3539,null,null,12505,null,null,11124,null,null,2903,null,null,11156,null,null,42
886433,992,424571,1203,170386,5180,254185,4933,1735,618,252450,4944,461862,1172,159423,4690,302439,4594,3428,903,299011,4652,992,null,null,1203,null,null,5180,null,null,4933,null,null,618,null,null,4944,null,null,1172,null,null,4690,null,null,4594,null,null,903,null,null,4652,null,null,44
4046525,3062,1937011,2957,690100,9879,1246911,10568,8526,1345,1238385,10709,2109514,3186,633057,11018,1476457,10369,19352,2413,1457105,10302,3062,null,null,2957,null,null,9879,null,null,10568,null,null,1345,null,null,10709,null,null,3186,null,null,11018,null,null,10369,null,null,2413,null,null,10302,null,null,45
684721,1567,342764,2074,122174,3529,220590,3822,1818,556,218772,3793,341957,2082,95725,3648,246232,3242,3145,703,243087,3348,1567,null,null,2074,null,null,3529,null,null,3822,null,null,556,null,null,3793,null,null,2082,null,null,3648,null,null,3242,null,null,703,null,null,3348,null,null,46
5405690,3971,2608425,4442,870117,9246,1738308,9475,12380,1697,1725928,9505,2797265,3979,769930,9761,2027335,9643,21851,2353,2005484,10348,3971,null,null,4442,null,null,9246,null,null,9475,null,null,1697,null,null,9505,null,null,3979,null,null,9761,null,null,9643,null,null,2353,null,null,10348,null,null,47
21772944,5640,10719917,6391,3890744,25137,6829173,25983,35311,2633,6793862,26127,11053027,6198,3325891,22410,7727136,21725,76290,3888,7650846,21686,5640,null,null,6391,null,null,25137,null,null,25983,null,null,2633,null,null,26127,null,null,6198,null,null,22410,null,null,21725,null,null,3888,null,null,21686,null,null,48
2276760,1753,1139070,2341,386824,7396,752246,6808,2906,703,749340,6976,1137690,2112,312644,6782,825046,6827,6854,1209,818192,7017,1753,null,null,2341,null,null,7396,null,null,6808,null,null,703,null,null,6976,null,null,2112,null,null,6782,null,null,6827,null,null,1209,null,null,7017,null,null,49
527074,954,257638,1259,89531,2620,168107,2915,968,329,167139,2913,269436,1265,76869,2989,192567,2844,2158,533,190409,2959,954,null,null,1259,null,null,2620,null,null,2915,null,null,329,null,null,2913,null,null,1265,null,null,2989,null,null,2844,null,null,533,null,null,2959,null,null,50
6860841,4316,3344431,4988,1190041,13358,2154390,13268,11223,1661,2143167,13522,3516410,4682,1042315,12301,2474095,11939,28338,2489,2445757,12185,4316,null,null,4988,null,null,13358,null,null,13268,null,null,1661,null,null,13522,null,null,4682,null,null,12301,null,null,11939,null,null,2489,null,null,12185,null,null,51
5929275,2890,2943737,2947,1033508,10672,1910229,10771,10948,1734,1899281,10923,2985538,2919,825474,8718,2160064,9088,20658,2255,2139406,9430,2890,null,null,2947,null,null,10672,null,null,10771,null,null,1734,null,null,10923,null,null,2919,null,null,8718,null,null,9088,null,null,2255,null,null,9430,null,null,53
1519860,2114,742920,2507,240042,6425,502878,6560,4184,931,498694,6367,776940,2200,186715,4708,590225,4858,8624,1359,581601,5227,2114,null,null,2507,null,null,6425,null,null,6560,null,null,931,null,null,6367,null,null,2200,null,null,4708,null,null,4858,null,null,1359,null,null,5227,null,null,54
4718806,2715,2330764,2604,832052,9989,1498712,9979,8023,1125,1490689,9889,2388042,2802,703306,9196,1684736,8589,16996,2018,1667740,8856,2715,null,null,2604,null,null,9989,null,null,9979,null,null,1125,null,null,9889,null,null,2802,null,null,9196,null,null,8589,null,null,2018,null,null,8856,null,null,55
466401,1788,237253,1880,71712,3358,165541,3254,682,398,164859,3323,229148,1837,56562,2920,172586,2832,1444,629,171142,2882,1788,null,null,1880,null,null,3358,null,null,3254,null,null,398,null,null,3323,null,null,1837,null,null,2920,null,null,2832,null,null,629,null,null,2882,null,null,56
2854814,1402,1340005,2297,583888,8411,756117,7939,5018,1204,751099,8005,1514809,2282,552630,8165,962179,7459,11644,1798,950535,8000,1402,null,null,2297,null,null,8411,null,null,7939,null,null,1204,null,null,8005,null,null,2282,null,null,8165,null,null,7459,null,null,1798,null,null,8000,null,null,72
3962122,4601,1894579,4658,645555,10619,1249024,9197,9063,1287,1239961,9379,2067543,3872,583215,9944,1484328,9452,17718,2361,1466610,9728,4601,null,null,4658,null,null,10619,null,null,9197,null,null,1287,null,null,9379,null,null,3872,null,null,9944,null,null,9452,null,null,2361,null,null,9728,null,null,01
584670,1134,307284,1996,124922,3884,182362,3541,496,307,181866,3499,277386,2129,85832,3203,191554,3280,1448,508,190106,3414,1134,null,null,1996,null,null,3884,null,null,3541,null,null,307,null,null,3499,null,null,2129,null,null,3203,null,null,3280,null,null,508,null,null,3414,null,null,02
5579306,1354,2754161,2157,1021830,11393,1732331,11247,9244,1716,1723087,11304,2825145,1907,838293,11831,1986852,11841,21747,2245,1965105,11556,1354,null,null,2157,null,null,11393,null,null,11247,null,null,1716,null,null,11304,null,null,1907,null,null,11831,null,null,11841,null,null,2245,null,null,11556,null,null,04
2400908,3547,1164988,3478,365387,7904,799601,7451,5999,1273,793602,7813,1235920,3360,308549,6410,927371,7063,10998,1599,916373,7085,3547,null,null,3478,null,null,7904,null,null,7451,null,null,1273,null,null,7813,null,null,3360,null,null,6410,null,null,7063,null,null,1599,null,null,7085,null,null,05
31696515,3180,15633439,4204,6342454,27160,9290985,27181,47639,3226,9243346,27446,16063076,4182,5400492,25713,10662584,25941,101894,5354,10560690,26089,3180,null,null,4204,null,null,27160,null,null,27181,null,null,3226,null,null,27446,null,null,4182,null,null,25713,null,null,25941,null,null,5354,null,null,26089,null,null,06
4490574,1715,2251218,2666,802589,9999,1448629,10103,5715,956,1442914,10134,2239356,2627,633684,9742,1605672,10076,12910,1552,1592762,10574,1715,null,null,2666,null,null,9999,null,null,10103,null,null,956,null,null,10134,null,null,2627,null,null,9742,null,null,10076,null,null,1552,null,null,10574,null,null,08
2966525,975,1433885,1517,554927,6342,878958,6365,5847,1327,873111,6366,1532640,1545,489942,7726,1042698,7644,10608,1555,1032090,7933,975,null,null,1517,null,null,6342,null,null,6365,null,null,1327,null,null,6366,null,null,1545,null,null,7726,null,null,7644,null,null,1555,null,null,7933,null,null,09
782833,911,374374,882,140011,4374,234363,4296,837,465,233526,4397,408459,945,129018,4673,279441,4424,2808,637,276633,4420,911,null,null,882,null,null,4374,null,null,4296,null,null,465,null,null,4397,null,null,945,null,null,4673,null,null,4424,null,null,637,null,null,4420,null,null,10
576040,355,270633,444,155103,3827,115530,3907,519,331,115011,3945,305407,458,170936,4632,134471,4568,1859,684,132612,4648,355,null,null,444,null,null,3827,null,null,3907,null,null,331,null,null,3945,null,null,458,null,null,4632,null,null,4568,null,null,684,null,null,4648,null,null,11
