B19215_001E,B19215_001M,B19215_002E,B19215_002M,B19215_003E,B19215_003M,B19215_004E,B19215_004M,B19215_005E,B19215_005M,B19215_006E,B19215_006M,B19215_007E,B19215_007M,B19215_008E,B19215_008M,B19215_009E,B19215_009M,B19215_010E,B19215_010M,B19215_011E,B19215_011M,B19215_012E,B19215_012M,B19215_013E,B19215_013M,B19215_014E,B19215_014M,B19215_015E,B19215_015M,B19215_001M,B19215_001EA,B19215_001MA,B19215_002M,B19215_002EA,B19215_002MA,B19215_003M,B19215_003EA,B19215_003MA,B19215_004M,B19215_004EA,B19215_004MA,B19215_005M,B19215_005EA,B19215_005MA,B19215_006M,B19215_006EA,B19215_006MA,B19215_007M,B19215_007EA,B19215_007MA,B19215_008M,B19215_008EA,B19215_008MA,B19215_009M,B19215_009EA,B19215_009MA,B19215_010M,B19215_010EA,B19215_010MA,B19215_011M,B19215_011EA,B19215_011MA,B19215_012M,B19215_012EA,B19215_012MA,B19215_013M,B19215_013EA,B19215_013MA,B19215_014M,B19215_014EA,B19215_014MA,B19215_015M,B19215_015EA,B19215_015MA,state
31024,898,34268,2593,28524,2382,30522,1345,24990,2536,65459,3801,65213,5389,66399,7575,27897,1909,23559,1218,29222,3739,21069,1201,54676,6718,53942,6631,60780,11153,898,null,null,2593,null,null,2382,null,null,1345,null,null,2536,null,null,3801,null,null,5389,null,null,7575,null,null,1909,null,null,1218,null,null,3739,null,null,1201,null,null,6718,null,null,6631,null,null,11153,null,null,23
47868,1399,54825,2188,49560,2306,53461,3142,33623,2340,84922,6324,86502,6989,65692,8970,42187,870,37963,1293,47323,1872,28058,1275,80182,4652,81785,4886,61020,19241,1399,null,null,2188,null,null,2306,null,null,3142,null,null,2340,null,null,6324,null,null,6989,null,null,8970,null,null,870,null,null,1293,null,null,1872,null,null,1275,null,null,4652,null,null,4886,null,null,19241,null,null,24
42343,893,50896,899,41209,1091,48297,2409,29063,2170,91702,2744,93714,4126,63295,8730,36406,789,30756,669,41520,1199,23764,695,85809,4106,87857,3889,67620,9885,893,null,null,899,null,null,1091,null,null,2409,null,null,2170,null,null,2744,null,null,4126,null,null,8730,null,null,789,null,null,669,null,null,1199,null,null,695,null,null,4106,null,null,3889,null,null,9885,null,null,25
31305,309,35937,547,31406,489,32327,787,28259,1430,56457,1980,56671,1988,53262,5630,27755,648,25283,513,29172,1359,22985,621,49998,1726,50022,1839,49712,5068,309,null,null,547,null,null,489,null,null,787,null,null,1430,null,null,1980,null,null,1988,null,null,5630,null,null,648,null,null,513,null,null,1359,null,null,621,null,null,1726,null,null,1839,null,null,5068,null,null,26
37804,813,42983,1262,37138,944,40729,702,28166,1716,74420,2038,75458,2526,58850,5944,32846,1047,28461,1002,35945,1039,23437,533,65696,3535,66941,3568,54810,8332,813,null,null,1262,null,null,944,null,null,702,null,null,1716,null,null,2038,null,null,2526,null,null,5944,null,null,1047,null,null,1002,null,null,1039,null,null,533,null,null,3535,null,null,3568,null,null,8332,null,null,27
22552,848,27204,1893,24250,1543,26263,1808,21451,1702,44854,8240,47541,9966,38141,8752,20304,758,19075,961,21110,1141,17448,865,39821,4679,40043,5147,38957,10302,848,null,null,1893,null,null,1543,null,null,1808,null,null,1702,null,null,8240,null,null,9966,null,null,8752,null,null,758,null,null,961,null,null,1141,null,null,865,null,null,4679,null,null,5147,null,null,10302,null,null,28
31409,521,37139,920,32947,1385,35550,882,28471,1282,55997,2377,56895,2136,46412,3176,27336,770,24599,832,28806,1325,21721,601,50804,2474,51111,3025,48914,6305,521,null,null,920,null,null,1385,null,null,882,null,null,1282,null,null,2377,null,null,2136,null,null,3176,null,null,770,null,null,832,null,null,1325,null,null,601,null,null,2474,null,null,3025,null,null,6305,null,null,29
30181,1031,32172,1328,27899,1803,29923,2205,25191,2717,53290,7241,53022,7528,57363,15847,27198,1712,23993,2076,26346,2244,21864,1890,47719,3656,48127,3834,42833,11901,1031,null,null,1328,null,null,1803,null,null,2205,null,null,2717,null,null,7241,null,null,7528,null,null,15847,null,null,1712,null,null,2076,null,null,2244,null,null,1890,null,null,3656,null,null,3834,null,null,11901,null,null,30
31765,704,37132,1390,33081,2464,35707,1629,28073,1816,59732,5925,60915,5518,43972,12971,27539,984,24901,946,28425,1975,21932,889,53725,4952,55000,5814,39505,18223,704,null,null,1390,null,null,2464,null,null,1629,null,null,1816,null,null,5925,null,null,5518,null,null,12971,null,null,984,null,null,946,null,null,1975,null,null,889,null,null,4952,null,null,5814,null,null,18223,null,null,31
35412,887,40921,1254,33186,2269,37158,2176,26015,1405,63978,5590,66717,6257,56074,8705,30848,933,27069,981,29959,1763,24481,1412,60453,5712,62358,4315,50101,6362,887,null,null,1254,null,null,2269,null,null,2176,null,null,1405,null,null,5590,null,null,6257,null,null,8705,null,null,933,null,null,981,null,null,1763,null,null,1412,null,null,5712,null,null,4315,null,null,6362,null,null,32
38603,2138,46756,2364,38943,2962,42687,4471,31061,3213,75814,2505,76603,3509,64060,10403,32705,2602,29084,1573,35127,4179,26036,1117,66750,6180,66883,7697,66512,18068,2138,null,null,2364,null,null,2962,null,null,4471,null,null,3213,null,null,2505,null,null,3509,null,null,10403,null,null,2602,null,null,1573,null,null,4179,null,null,1117,null,null,6180,null,null,7697,null,null,18068,null,null,33
41163,555,50738,872,42337,1285,50196,1660,30976,1838,88909,5216,93737,5930,65844,6077,34492,1115,30230,844,41024,1221,24644,691,81457,3912,84368,5736,68055,8677,555,null,null,872,null,null,1285,null,null,1660,null,null,1838,null,null,5216,null,null,5930,null,null,6077,null,null,1115,null,null,844,null,null,1221,null,null,691,null,null,3912,null,null,5736,null,null,8677,null,null,34
28883,1471,32441,2936,27461,2855,31886,3432,23025,1719,58807,9926,59381,10063,50574,26245,25896,1376,23667,1486,25783,1687,21787,1533,51025,5821,52139,5797,44096,7564,1471,null,null,2936,null,null,2855,null,null,3432,null,null,1719,null,null,9926,null,null,10063,null,null,26245,null,null,1376,null,null,1486,null,null,1687,null,null,1533,null,null,5821,null,null,5797,null,null,7564,null,null,35
39313,635,46932,781,39137,890,44024,1806,28199,1139,80648,1900,81878,2033,68910,5339,33340,869,28440,710,39420,1459,21956,364,78427,2081,81015,2663,63092,6479,635,null,null,781,null,null,890,null,null,1806,null,null,1139,null,null,1900,null,null,2033,null,null,5339,null,null,869,null,null,710,null,null,1459,null,null,364,null,null,2081,null,null,2663,null,null,6479,null,null,36
30977,376,35504,746,31091,571,33169,1857,24032,1006,55089,2765,55916,2893,48294,4610,27750,714,24971,582,30373,550,20487,685,52260,2479,52635,2486,47301,6650,376,null,null,746,null,null,571,null,null,1857,null,null,1006,null,null,2765,null,null,2893,null,null,4610,null,null,714,null,null,582,null,null,550,null,null,685,null,null,2479,null,null,2486,null,null,6650,null,null,37
37158,2475,45129,3124,37744,5303,40651,3855,29331,5119,63539,4262,63627,4511,56928,18069,30351,2391,26156,2528,31168,2866,21822,1934,60946,7213,61617,7736,49813,6315,2475,null,null,3124,null,null,5303,null,null,3855,null,null,5119,null,null,4262,null,null,4511,null,null,18069,null,null,2391,null,null,2528,null,null,2866,null,null,1934,null,null,7213,null,null,7736,null,null,6315,null,null,38
31164,300,36498,539,32065,479,35482,802,27185,908,56843,1857,57512,2238,51008,3558,27138,480,24314,530,28485,1173,21647,392,54460,2045,54913,2079,49556,5223,300,null,null,539,null,null,479,null,null,802,null,null,908,null,null,1857,null,null,2238,null,null,3558,null,null,480,null,null,530,null,null,1173,null,null,392,null,null,2045,null,null,2079,null,null,5223,null,null,39
28564,841,31951,809,28612,1574,30571,814,23250,1345,50822,2954,51005,2954,46828,11498,25687,654,23324,821,26617,1133,21192,718,47415,2461,47638,2867,44037,9674,841,null,null,809,null,null,1574,null,null,814,null,null,1345,null,null,2954,null,null,2954,null,null,11498,null,null,654,null,null,821,null,null,1133,null,null,718,null,null,2461,null,null,2867,null,null,9674,null,null,40
35305,775,39620,1823,31771,1041,33881,3001,27308,2143,60276,3263,61858,3222,41716,6680,32290,985,27361,965,32133,1511,23759,938,56478,2287,56451,2463,56792,6909,775,null,null,1823,null,null,1041,null,null,3001,null,null,2143,null,null,3263,null,null,3222,null,null,6680,null,null,985,null,null,965,null,null,1511,null,null,938,null,null,2287,null,null,2463,null,null,6909,null,null,41
32488,427,40166,526,34965,832,39002,1160,26820,811,65281,1603,66365,1779,51851,6750,27863,566,25267,416,31942,622,21839,390,57368,2002,59440,2478,47899,2692,427,null,null,526,null,null,832,null,null,1160,null,null,811,null,null,1603,null,null,1779,null,null,6750,null,null,566,null,null,416,null,null,622,null,null,390,null,null,2002,null,null,2478,null,null,2692,null,null,42
35174,1786,41947,1940,34415,3534,39397,4355,26318,5489,77234,11376,80069,11470,65380,35476,29749,1811,26731,1791,32151,3227,21741,1159,73272,4562,74407,6440,47221,7073,1786,null,null,1940,null,null,3534,null,null,4355,null,null,5489,null,null,11376,null,null,11470,null,null,35476,null,null,1811,null,null,1791,null,null,3227,null,null,1159,null,null,4562,null,null,6440,null,null,7073,null,null,44
29193,820,34076,1699,29678,1239,31697,1033,23979,1486,57777,3349,59005,2210,44602,7787,25496,868,23522,851,25881,1154,21093,1069,51228,3669,50543,3731,54557,7060,820,null,null,1699,null,null,1239,null,null,1033,null,null,1486,null,null,3349,null,null,2210,null,null,7787,null,null,868,null,null,851,null,null,1154,null,null,1069,null,null,3669,null,null,3731,null,null,7060,null,null,45
32296,1236,38718,2230,35635,1961,37493,3289,29600,2549,51934,4764,52161,5814,44000,28433,26856,1812,23941,1920,27208,3267,21325,1508,57426,5834,60422,6118,44202,21742,1236,null,null,2230,null,null,1961,null,null,3289,null,null,2549,null,null,4764,null,null,5814,null,null,28433,null,null,1812,null,null,1920,null,null,3267,null,null,1508,null,null,5834,null,null,6118,null,null,21742,null,null,46
29670,720,33434,1349,30398,747,31838,818,23835,1114,51346,2325,51304,2352,51661,8722,26058,767,23361,699,26739,1201,21256,437,48626,3111,49189,3570,44557,8692,720,null,null,1349,null,null,747,null,null,818,null,null,1114,null,null,2325,null,null,2352,null,null,8722,null,null,767,null,null,699,null,null,1201,null,null,437,null,null,3111,null,null,3570,null,null,8692,null,null,47
36060,374,41409,480,36893,568,40374,569,27356,934,62315,1684,63289,1983,50574,5246,31105,481,27674,680,33607,1392,22340,483,56552,1720,56967,1850,51759,6540,374,null,null,480,null,null,568,null,null,569,null,null,934,null,null,1684,null,null,1983,null,null,5246,null,null,481,null,null,680,null,null,1392,null,null,483,null,null,1720,null,null,1850,null,null,6540,null,null,48
37404,1348,45280,2756,37269,1709,41043,1865,31266,2463,66538,3705,66850,3951,41268,8321,31226,1417,26538,1088,31560,2450,23362,2003,55141,4367,55120,4254,55536,50635,1348,null,null,2756,null,null,1709,null,null,1865,null,null,2463,null,null,3705,null,null,3951,null,null,8321,null,null,1417,null,null,1088,null,null,2450,null,null,2003,null,null,4367,null,null,4254,null,null,50635,null,null,49
32445,1715,37280,2102,30811,1912,31847,3236,28396,4122,71664,12172,71895,14018,69783,27908,30332,1792,26187,2620,31524,2073,22266,1680,59529,4239,59945,5672,50337,13746,1715,null,null,2102,null,null,1912,null,null,3236,null,null,4122,null,null,12172,null,null,14018,null,null,27908,null,null,1792,null,null,2620,null,null,2073,null,null,1680,null,null,4239,null,null,5672,null,null,13746,null,null,50
41568,622,48123,1525,41749,1077,46022,1370,31872,1860,71417,4444,71977,4271,63033,12985,37150,970,32870,994,40656,1068,26140,843,68708,3642,70328,3466,57609,10109,622,null,null,1525,null,null,1077,null,null,1370,null,null,1860,null,null,4444,null,null,4271,null,null,12985,null,null,970,null,null,994,null,null,1068,null,null,843,null,null,3642,null,null,3466,null,null,10109,null,null,51
41513,478,49063,1259,40700,767,44537,2419,32531,1599,72266,2633,72911,2956,68309,3050,36105,791,31013,689,37834,1692,25559,862,66460,3607,66872,4056,61706,10318,478,null,null,1259,null,null,767,null,null,2419,null,null,1599,null,null,2633,null,null,2956,null,null,3050,null,null,791,null,null,689,null,null,1692,null,null,862,null,null,3607,null,null,4056,null,null,10318,null,null,53
24364,825,30114,1570,26620,1369,27579,3052,24640,1984,46515,3232,47229,5729,42212,7335,21047,784,19933,842,20505,1467,19560,993,34149,4728,33377,3830,50523,15480,825,null,null,1570,null,null,1369,null,null,3052,null,null,1984,null,null,3232,null,null,5729,null,null,7335,null,null,784,null,null,842,null,null,1467,null,null,993,null,null,4728,null,null,3830,null,null,15480,null,null,54
34008,639,39840,1111,34316,1331,37503,1313,26485,1054,62359,1959,63330,2308,50574,3387,29797,668,26314,595,31722,714,22694,600,56996,2611,57615,2691,51015,4971,639,null,null,1111,null,null,1331,null,null,1313,null,null,1054,null,null,1959,null,null,2308,null,null,3387,null,null,668,null,null,595,null,null,714,null,null,600,null,null,2611,null,null,2691,null,null,4971,null,null,55
32285,2622,38093,2879,33315,5115,37728,4848,26197,2856,54770,19364,57535,20617,47917,21847,27486,1869,24661,2143,28780,4380,21379,2253,54246,13876,53263,13627,119705,112245,2622,null,null,2879,null,null,5115,null,null,4848,null,null,2856,null,null,19364,null,null,20617,null,null,21847,null,null,1869,null,null,2143,null,null,4380,null,null,2253,null,null,13876,null,null,13627,null,null,112245,null,null,56
11406,294,12139,461,11232,453,12021,726,10252,613,22032,1742,23102,2747,20758,2229,10948,368,10159,389,11136,970,9716,338,26500,3136,29673,3890,19067,3766,294,null,null,461,null,null,453,null,null,726,null,null,613,null,null,1742,null,null,2747,null,null,2229,null,null,368,null,null,389,null,null,970,null,null,338,null,null,3136,null,null,3890,null,null,3766,null,null,72
25741,534,29888,1107,27084,871,27540,1561,25617,1545,47978,3521,48370,3045,43933,9121,22544,762,20994,643,23296,1381,19567,669,44947,4641,44196,4781,49823,9218,534,null,null,1107,null,null,871,null,null,1561,null,null,1545,null,null,3521,null,null,3045,null,null,9121,null,null,762,null,null,643,null,null,1381,null,null,669,null,null,4641,null,null,4781,null,null,9218,null,null,01
51252,2380,56725,3833,46787,5443,49669,4726,39628,6216,88223,14154,90292,13623,71497,13089,43693,5581,36020,3995,40791,6106,29589,2877,85852,11499,84000,12688,100278,33474,2380,null,null,3833,null,null,5443,null,null,4726,null,null,6216,null,null,14154,null,null,13623,null,null,13089,null,null,5581,null,null,3995,null,null,6106,null,null,2877,null,null,11499,null,null,12688,null,null,33474,null,null,02
34776,803,38557,1594,32426,1336,36094,1183,27005,1553,60836,2409,61786,2491,53827,4151,31267,789,27709,790,32301,1479,24541,839,52901,2548,55643,2445,42157,5214,803,null,null,1594,null,null,1336,null,null,1183,null,null,1553,null,null,2409,null,null,2491,null,null,4151,null,null,789,null,null,790,null,null,1479,null,null,839,null,null,2548,null,null,2445,null,null,5214,null,null,04
25339,843,29824,1712,26207,1091,27396,1893,22877,1943,49001,4602,49472,4761,46956,13171,22052,846,20553,788,22469,1592,18826,967,40773,3075,41815,3842,36458,8632,843,null,null,1712,null,null,1091,null,null,1893,null,null,1943,null,null,4602,null,null,4761,null,null,13171,null,null,846,null,null,788,null,null,1592,null,null,967,null,null,3075,null,null,3842,null,null,8632,null,null,05
44115,656,51107,540,41346,553,47428,1390,30466,867,81396,1423,82483,1864,70458,5061,38269,668,31505,354,41541,562,24686,449,73486,1960,75614,2114,61688,4070,656,null,null,540,null,null,553,null,null,1390,null,null,867,null,null,1423,null,null,1864,null,null,5061,null,null,668,null,null,354,null,null,562,null,null,449,null,null,1960,null,null,2114,null,null,4070,null,null,06
40936,651,44729,1752,37091,924,40481,813,28171,2288,70384,2882,71096,2884,51900,9543,36874,890,31605,777,38169,2394,24979,1088,62370,3607,62778,4100,59182,8938,651,null,null,1752,null,null,924,null,null,813,null,null,2288,null,null,2882,null,null,2884,null,null,9543,null,null,890,null,null,777,null,null,2394,null,null,1088,null,null,3607,null,null,4100,null,null,8938,null,null,08
41608,998,50397,2002,41883,1348,46121,3469,35700,1733,81030,5850,81934,5589,72435,9652,36519,1265,31552,960,39785,2149,25532,922,78213,4045,80445,4550,66200,10165,998,null,null,2002,null,null,1348,null,null,3469,null,null,1733,null,null,5850,null,null,5589,null,null,9652,null,null,1265,null,null,960,null,null,2149,null,null,922,null,null,4045,null,null,4550,null,null,10165,null,null,09
37052,1679,40904,2374,36418,1830,38622,3512,28097,4251,71470,9692,71537,8612,64306,36826,34398,2374,31493,2187,35205,5042,27181,3723,58578,10115,62018,12683,47546,17692,1679,null,null,2374,null,null,1830,null,null,3512,null,null,4251,null,null,9692,null,null,8612,null,null,36826,null,null,2374,null,null,2187,null,null,5042,null,null,3723,null,null,10115,null,null,12683,null,null,17692,null,null,10
61948,3112,66673,5570,50888,5697,61523,3614,21132,4123,140736,14887,142400,16359,95849,37131,56589,4504,46470,5089,55633,5815,26568,2530,115369,10569,113434,12129,123686,42467,3112,null,null,5570,null,null,5697,null,null,3614,null,null,4123,null,null,14887,null,null,16359,null,null,37131,null,null,4504,null,null,5089,null,null,5815,null,null,2530,null,null,10569,null,null,12129,null,null,42467,null,null,11
