C18101_001E,C18101_001M,C18101_002E,C18101_002M,C18101_003E,C18101_003M,C18101_004E,C18101_004M,C18101_005E,C18101_005M,C18101_006E,C18101_006M,C18101_007E,C18101_007M,C18101_008E,C18101_008M,C18101_009E,C18101_009M,C18101_010E,C18101_010M,C18101_011E,C18101_011M,C18101_012E,C18101_012M,C18101_013E,C18101_013M,C18101_014E,C18101_014M,C18101_015E,C18101_015M,C18101_016E,C18101_016M,C18101_017E,C18101_017M,C18101_018E,C18101_018M,C18101_019E,C18101_019M,C18101_020E,C18101_020M,C18101_021E,C18101_021M,C18101_001M,C18101_001EA,C18101_001MA,C18101_002M,C18101_002EA,C18101_002MA,C18101_003M,C18101_003EA,C18101_003MA,C18101_004M,C18101_004EA,C18101_004MA,C18101_005M,C18101_005EA,C18101_005MA,C18101_006M,C18101_006EA,C18101_006MA,C18101_007M,C18101_007EA,C18101_007MA,C18101_008M,C18101_008EA,C18101_008MA,C18101_009M,C18101_009EA,C18101_009MA,C18101_010M,C18101_010EA,C18101_010MA,C18101_011M,C18101_011EA,C18101_011MA,C18101_012M,C18101_012EA,C18101_012MA,C18101_013M,C18101_013EA,C18101_013MA,C18101_014M,C18101_014EA,C18101_014MA,C18101_015M,C18101_015EA,C18101_015MA,C18101_016M,C18101_016EA,C18101_016MA,C18101_017M,C18101_017EA,C18101_017MA,C18101_018M,C18101_018EA,C18101_018MA,C18101_019M,C18101_019EA,C18101_019MA,C18101_020M,C18101_020EA,C18101_020MA,C18101_021M,C18101_021EA,C18101_021MA,state
5918535,2341,2848901,4423,688526,2246,35399,3631,653127,3916,1789931,3399,161087,6605,1628844,7248,370444,1614,106631,3667,263813,3847,3069634,3792,656062,2248,19766,2733,636296,3621,1931835,2704,173418,6815,1758417,7659,481737,1405,159819,4909,321918,4524,2341,null,null,4423,null,null,2246,null,null,3631,null,null,3916,null,null,3399,null,null,6605,null,null,7248,null,null,1614,null,null,3667,null,null,3847,null,null,3792,null,null,2248,null,null,2733,null,null,3621,null,null,2704,null,null,6815,null,null,7659,null,null,1405,null,null,4909,null,null,4524,null,null,24
6736017,1301,3260833,3131,701601,2194,39756,3771,661845,4212,2107594,2249,186231,8348,1921363,8453,451638,1606,142439,3709,309199,3707,3475184,2953,673643,2258,24895,2785,648748,3435,2217108,2023,204498,6845,2012610,6864,584433,1733,188776,5525,395657,5568,1301,null,null,3131,null,null,2194,null,null,3771,null,null,4212,null,null,2249,null,null,8348,null,null,8453,null,null,1606,null,null,3709,null,null,3707,null,null,2953,null,null,2258,null,null,2785,null,null,3435,null,null,2023,null,null,6845,null,null,6864,null,null,1733,null,null,5525,null,null,5568,null,null,25
9818099,823,4807886,3243,1116806,2727,69830,4101,1046976,4230,2989223,2822,381442,8253,2607781,8807,701857,1936,241793,5223,460064,5785,5010213,3314,1070748,2664,42066,3438,1028682,4340,3070399,2410,382893,8892,2687506,8853,869066,1932,305367,5112,563699,5317,823,null,null,3243,null,null,2727,null,null,4101,null,null,4230,null,null,2822,null,null,8253,null,null,8807,null,null,1936,null,null,5223,null,null,5785,null,null,3314,null,null,2664,null,null,3438,null,null,4340,null,null,2410,null,null,8892,null,null,8853,null,null,1932,null,null,5112,null,null,5317,null,null,26
5462438,681,2714782,3282,659192,2868,30235,2541,628957,3988,1691923,2699,153600,4221,1538323,4907,363667,1921,118431,3642,245236,3533,2747656,3145,627131,2469,18842,1600,608289,3041,1683741,2612,148674,5339,1535067,5949,436784,1702,132232,3919,304552,3991,681,null,null,3282,null,null,2868,null,null,2541,null,null,3988,null,null,2699,null,null,4221,null,null,4907,null,null,1921,null,null,3642,null,null,3533,null,null,3145,null,null,2469,null,null,1600,null,null,3041,null,null,2612,null,null,5339,null,null,5949,null,null,1702,null,null,3919,null,null,3991,null,null,27
2924168,1457,1390748,6126,364215,5144,23078,2746,341137,5749,836180,3983,125714,5510,710466,6496,190353,1710,73053,3091,117300,3476,1533420,6023,356893,4970,15528,2459,341365,4923,930380,3273,133110,6101,797270,6657,246147,1499,105561,3439,140586,3124,1457,null,null,6126,null,null,5144,null,null,2746,null,null,5749,null,null,3983,null,null,5510,null,null,6496,null,null,1710,null,null,3091,null,null,3476,null,null,6023,null,null,4970,null,null,2459,null,null,4923,null,null,3273,null,null,6101,null,null,6657,null,null,1499,null,null,3439,null,null,3124,null,null,28
5977199,1793,2917209,4698,712341,3858,39439,3577,672902,5186,1788539,3686,231937,7618,1556602,8898,416329,2204,154983,3706,261346,4194,3059990,4527,674130,3223,22901,2915,651229,4373,1864635,3548,236203,6920,1628432,6998,521225,2222,188633,4905,332592,5215,1793,null,null,4698,null,null,3858,null,null,3577,null,null,5186,null,null,3686,null,null,7618,null,null,8898,null,null,2204,null,null,3706,null,null,4194,null,null,4527,null,null,3223,null,null,2915,null,null,4373,null,null,3548,null,null,6920,null,null,6998,null,null,2222,null,null,4905,null,null,5215,null,null,29
1027510,634,516287,2719,118804,1865,5837,1372,112967,2292,311018,2416,42137,2898,268881,3466,86465,769,33522,1758,52943,1909,511223,2550,108827,1698,3632,851,105195,1736,309415,1965,34032,2934,275383,3457,92981,814,28378,2029,64603,1995,634,null,null,2719,null,null,1865,null,null,1372,null,null,2292,null,null,2416,null,null,2898,null,null,3466,null,null,769,null,null,1758,null,null,1909,null,null,2550,null,null,1698,null,null,851,null,null,1736,null,null,1965,null,null,2934,null,null,3457,null,null,814,null,null,2029,null,null,1995,null,null,30
1877654,1048,931551,3230,241163,2009,10114,1346,231049,2187,567389,2546,62274,3158,505115,4300,122999,1258,44528,1999,78471,1901,946103,3122,231526,2407,6262,1124,225264,2668,564402,1772,50144,3195,514258,3646,150175,1181,49589,2214,100586,2220,1048,null,null,3230,null,null,2009,null,null,1346,null,null,2187,null,null,2546,null,null,3158,null,null,4300,null,null,1258,null,null,1999,null,null,1901,null,null,3122,null,null,2407,null,null,1124,null,null,2668,null,null,1772,null,null,3195,null,null,3646,null,null,1181,null,null,2214,null,null,2220,null,null,31
2905767,1083,1445871,2556,345455,1796,18332,2539,327123,2767,894420,1999,100268,5653,794152,6380,205996,1074,74558,3204,131438,3403,1459896,2420,330980,1838,13763,2579,317217,3233,897393,1657,98558,5206,798835,5258,231523,1033,79127,3144,152396,3368,1083,null,null,2556,null,null,1796,null,null,2539,null,null,2767,null,null,1999,null,null,5653,null,null,6380,null,null,1074,null,null,3204,null,null,3403,null,null,2420,null,null,1838,null,null,2579,null,null,3233,null,null,1657,null,null,5206,null,null,5258,null,null,1033,null,null,3144,null,null,3368,null,null,32
1316467,851,653830,2160,134999,1478,8271,1709,126728,2261,418025,1999,44793,3507,373232,3642,100806,932,32270,2240,68536,2105,662637,2037,124411,1361,4283,1129,120128,1917,421074,1540,43301,3373,377773,3715,117152,1095,35383,2305,81769,2303,851,null,null,2160,null,null,1478,null,null,1709,null,null,2261,null,null,1999,null,null,3507,null,null,3642,null,null,932,null,null,2240,null,null,2105,null,null,2037,null,null,1361,null,null,1129,null,null,1917,null,null,1540,null,null,3373,null,null,3715,null,null,1095,null,null,2305,null,null,2303,null,null,33
8837578,1301,4298033,2553,1010997,1723,42366,4206,968631,4424,2714091,2074,211306,8130,2502785,8902,572945,1716,169290,5301,403655,5052,4539545,2661,968951,1704,21131,2676,947820,3322,2811025,1855,223959,9700,2587066,10109,759569,1741,259064,5509,500505,5515,1301,null,null,2553,null,null,1723,null,null,4206,null,null,4424,null,null,2074,null,null,8130,null,null,8902,null,null,1716,null,null,5301,null,null,5052,null,null,2661,null,null,1704,null,null,2676,null,null,3322,null,null,1855,null,null,9700,null,null,10109,null,null,1741,null,null,5509,null,null,5515,null,null,34
2046001,1490,1001992,3542,249200,2743,12912,1749,236288,3289,599162,2535,77733,4957,521429,5457,153630,1203,61729,2791,91901,2688,1044009,3179,239398,3046,6946,1500,232452,3194,621586,2039,75934,5060,545652,5114,183025,1255,73477,3356,109548,3357,1490,null,null,3542,null,null,2743,null,null,1749,null,null,3289,null,null,2535,null,null,4957,null,null,5457,null,null,1203,null,null,2791,null,null,2688,null,null,3179,null,null,3046,null,null,1500,null,null,3194,null,null,2039,null,null,5060,null,null,5114,null,null,1255,null,null,3356,null,null,3357,null,null,35
19505596,2238,9425360,5742,2129705,3667,100513,5284,2029192,6208,6034649,5015,536434,13046,5498215,14059,1261006,2772,385574,6613,875432,6826,10080236,5354,2041081,3517,61158,4053,1979923,4672,6364612,3572,572936,12397,5791676,13240,1674543,3212,581398,8516,1093145,8085,2238,null,null,5742,null,null,3667,null,null,5284,null,null,6208,null,null,5015,null,null,13046,null,null,14059,null,null,2772,null,null,6613,null,null,6826,null,null,5354,null,null,3517,null,null,4053,null,null,4672,null,null,3572,null,null,12397,null,null,13240,null,null,3212,null,null,8516,null,null,8085,null,null,36
9957830,4137,4788349,8556,1173844,5856,65127,4217,1108717,7125,2943078,6220,353488,9817,2589590,10574,671427,2855,239399,5674,432028,5870,5169481,7270,1118639,5577,36941,3311,1081698,6708,3195616,4411,369148,9744,2826468,10122,855226,2835,307483,6037,547743,6788,4137,null,null,8556,null,null,5856,null,null,4217,null,null,7125,null,null,6220,null,null,9817,null,null,10574,null,null,2855,null,null,5674,null,null,5870,null,null,7270,null,null,5577,null,null,3311,null,null,6708,null,null,4411,null,null,9744,null,null,10122,null,null,2835,null,null,6037,null,null,6788,null,null,37
741486,1317,379672,2429,90903,1632,4344,993,86559,1755,241061,2438,22840,2153,218221,3365,47708,656,16695,1200,31013,1036,361814,2363,83227,1472,2329,548,80898,1608,222395,1872,20249,2276,202146,3131,56192,923,18871,1467,37321,1306,1317,null,null,2429,null,null,1632,null,null,993,null,null,1755,null,null,2438,null,null,2153,null,null,3365,null,null,656,null,null,1200,null,null,1036,null,null,2363,null,null,1472,null,null,548,null,null,1608,null,null,1872,null,null,2276,null,null,3131,null,null,923,null,null,1467,null,null,1306,null,null,38
11439848,1446,5582138,5733,1329348,4633,81407,4892,1247941,6198,3452097,3946,421140,9729,3030957,10020,800693,2673,276668,5582,524025,5797,5857710,5664,1276649,4256,47400,3885,1229249,5953,3566209,3481,430603,8309,3135606,8578,1014852,2690,363653,7133,651199,7628,1446,null,null,5733,null,null,4633,null,null,4892,null,null,6198,null,null,3946,null,null,9729,null,null,10020,null,null,2673,null,null,5582,null,null,5797,null,null,5664,null,null,4256,null,null,3885,null,null,5953,null,null,3481,null,null,8309,null,null,8578,null,null,2690,null,null,7133,null,null,7628,null,null,39
3845697,1477,1885747,3811,493514,2353,27347,2027,466167,3045,1139271,3055,165043,4274,974228,5282,252962,1600,111475,2874,141487,3037,1959950,3681,466336,2263,19010,2071,447326,3078,1177405,2786,169013,5598,1008392,6439,316209,2153,128364,3815,187845,4111,1477,null,null,3811,null,null,2353,null,null,2027,null,null,3045,null,null,3055,null,null,4274,null,null,5282,null,null,1600,null,null,2874,null,null,3037,null,null,3681,null,null,2263,null,null,2071,null,null,3078,null,null,2786,null,null,5598,null,null,6439,null,null,2153,null,null,3815,null,null,4111,null,null,40
4054353,734,1997545,3905,443075,3065,24857,2707,418218,4151,1244168,3131,155423,7207,1088745,7412,310302,1911,117928,4331,192374,4392,2056808,3920,423510,2873,13488,2163,410022,3290,1264892,2548,147692,6349,1117200,6337,368406,1956,135788,4249,232618,4042,734,null,null,3905,null,null,3065,null,null,2707,null,null,4151,null,null,3131,null,null,7207,null,null,7412,null,null,1911,null,null,4331,null,null,4392,null,null,3920,null,null,2873,null,null,2163,null,null,3290,null,null,2548,null,null,6349,null,null,6337,null,null,1956,null,null,4249,null,null,4042,null,null,41
12579422,1164,6127149,5383,1363121,3642,93097,4704,1270024,6232,3826193,3306,449745,8514,3376448,9261,937835,2689,321040,6180,616795,6322,6452273,5483,1303580,3685,48681,3283,1254899,5204,3946237,3316,460152,12211,3486085,11943,1202456,3029,419764,7101,782692,6667,1164,null,null,5383,null,null,3642,null,null,4704,null,null,6232,null,null,3306,null,null,8514,null,null,9261,null,null,2689,null,null,6180,null,null,6322,null,null,5483,null,null,3685,null,null,3283,null,null,5204,null,null,3316,null,null,12211,null,null,11943,null,null,3029,null,null,7101,null,null,6667,null,null,42
1040259,649,502450,1850,106216,1346,9257,1623,96959,1812,323458,1212,36925,2975,286533,3012,72776,772,21412,1805,51364,1887,537809,1946,102052,1283,4367,1194,97685,1671,342018,1368,39838,3465,302180,3819,93739,1058,31246,2376,62493,2428,649,null,null,1850,null,null,1346,null,null,1623,null,null,1812,null,null,1212,null,null,2975,null,null,3012,null,null,772,null,null,1805,null,null,1887,null,null,1946,null,null,1283,null,null,1194,null,null,1671,null,null,1368,null,null,3465,null,null,3819,null,null,1058,null,null,2376,null,null,2428,null,null,44
4861188,2481,2330593,5304,560218,4188,34665,3200,525553,5410,1409626,3318,194475,7780,1215151,8038,360749,1724,128423,4059,232326,4506,2530595,5018,537167,4373,19532,2349,517635,5202,1541879,2794,193776,7975,1348103,8604,451549,1983,165948,5678,285601,5515,2481,null,null,5304,null,null,4188,null,null,3200,null,null,5410,null,null,3318,null,null,7780,null,null,8038,null,null,1724,null,null,4059,null,null,4506,null,null,5018,null,null,4373,null,null,2349,null,null,5202,null,null,2794,null,null,7975,null,null,8604,null,null,1983,null,null,5678,null,null,5515,null,null,45
848774,457,425393,2188,110043,1566,5436,1071,104607,1957,255732,1847,27000,2595,228732,2878,59618,551,21985,1603,37633,1571,423381,2123,102938,1683,2773,797,100165,1930,249187,1628,24003,1864,225184,2240,71256,1086,22099,1895,49157,2164,457,null,null,2188,null,null,1566,null,null,1071,null,null,1957,null,null,1847,null,null,2595,null,null,2878,null,null,551,null,null,1603,null,null,1571,null,null,2123,null,null,1683,null,null,797,null,null,1930,null,null,1628,null,null,1864,null,null,2240,null,null,1086,null,null,1895,null,null,2164,null,null,46
6546914,2577,3172185,5525,772356,4609,41340,3122,731016,5266,1948776,4505,275803,8777,1672973,9597,451053,2145,168126,3515,282927,4123,3374729,5293,728546,4659,26011,3009,702535,5184,2080809,3104,283049,8270,1797760,9034,565374,2149,220703,5401,344671,5688,2577,null,null,5525,null,null,4609,null,null,3122,null,null,5266,null,null,4505,null,null,8777,null,null,9597,null,null,2145,null,null,3515,null,null,4123,null,null,5293,null,null,4659,null,null,3009,null,null,5184,null,null,3104,null,null,8270,null,null,9034,null,null,2149,null,null,5401,null,null,5688,null,null,47
27386023,4419,13462702,10096,3716279,8138,189280,9874,3526999,12426,8293349,7267,822716,16577,7470633,17950,1453074,3764,560573,9249,892501,9028,13923321,10330,3565754,8081,117633,5460,3448121,9829,8550534,6568,831146,17681,7719388,17883,1807033,4186,700697,8846,1106336,9151,4419,null,null,10096,null,null,8138,null,null,9874,null,null,12426,null,null,7267,null,null,16577,null,null,17950,null,null,3764,null,null,9249,null,null,9028,null,null,10330,null,null,8081,null,null,5460,null,null,9829,null,null,6568,null,null,17681,null,null,17883,null,null,4186,null,null,8846,null,null,9151,null,null,48
3024767,1289,1517087,2861,472465,1986,21739,2319,450726,3203,899378,2880,81914,4731,817464,4834,145244,1216,48510,2668,96734,2746,1507680,2816,446506,1844,10834,1497,435672,2260,890458,2188,77110,4815,813348,5549,170716,1356,58958,2895,111758,2728,1289,null,null,2861,null,null,1986,null,null,2319,null,null,3203,null,null,2880,null,null,4731,null,null,4834,null,null,1216,null,null,2668,null,null,2746,null,null,2816,null,null,1844,null,null,1497,null,null,2260,null,null,2188,null,null,4815,null,null,5549,null,null,1356,null,null,2895,null,null,2728,null,null,49
618622,345,304849,1400,61071,855,3790,942,57281,1168,192982,1381,26129,2191,166853,2429,50796,584,16172,1217,34624,1392,313773,1356,57280,984,2711,719,54569,1149,196480,1192,23329,2086,173151,2291,60013,764,18333,1260,41680,1425,345,null,null,1400,null,null,855,null,null,942,null,null,1168,null,null,1381,null,null,2191,null,null,2429,null,null,584,null,null,1217,null,null,1392,null,null,1356,null,null,984,null,null,719,null,null,1149,null,null,1192,null,null,2086,null,null,2291,null,null,764,null,null,1260,null,null,1425,null,null,50
8199576,4534,3970742,7594,953199,4908,48043,3566,905156,5885,2485203,6048,246797,8131,2238406,9696,532340,2770,171553,4054,360787,5197,4228834,6700,911653,5388,27985,3337,883668,6205,2648805,4585,250131,7420,2398674,8603,668376,2782,220076,5320,448300,5475,4534,null,null,7594,null,null,4908,null,null,3566,null,null,5885,null,null,6048,null,null,8131,null,null,9696,null,null,2770,null,null,4054,null,null,5197,null,null,6700,null,null,5388,null,null,3337,null,null,6205,null,null,4585,null,null,7420,null,null,8603,null,null,2782,null,null,5320,null,null,5475,null,null,51
7184110,3147,3559388,4229,831855,3266,39625,4069,792230,5317,2244366,4113,254316,8338,1990050,9621,483167,1718,171496,4743,311671,4865,3624722,3693,795449,3184,24210,2404,771239,4059,2253282,2955,240587,7938,2012695,7790,575991,2519,206173,5770,369818,6112,3147,null,null,4229,null,null,3266,null,null,4069,null,null,5317,null,null,4113,null,null,8338,null,null,9621,null,null,1718,null,null,4743,null,null,4865,null,null,3693,null,null,3184,null,null,2404,null,null,4059,null,null,2955,null,null,7938,null,null,7790,null,null,2519,null,null,5770,null,null,6112,null,null,53
1802572,374,882605,3316,190028,2438,13623,2078,176405,3427,539776,2186,102342,4292,437434,4375,152801,1178,66708,2721,86093,2881,919967,3267,185762,2549,9284,1384,176478,2848,551668,1968,92327,4431,459341,4707,182537,1279,77244,2992,105293,3032,374,null,null,3316,null,null,2438,null,null,2078,null,null,3427,null,null,2186,null,null,4292,null,null,4375,null,null,1178,null,null,2721,null,null,2881,null,null,3267,null,null,2549,null,null,1384,null,null,2848,null,null,1968,null,null,4431,null,null,4707,null,null,1279,null,null,2992,null,null,3032,null,null,54
5706681,824,2823539,3726,655790,3023,34746,3323,621044,4170,1758058,2839,175832,5805,1582226,6652,409691,1569,131133,3258,278558,3798,2883142,3657,627749,2845,20858,2072,606891,3492,1764460,2750,168288,5099,1596172,5400,490933,1839,155276,3618,335657,3590,824,null,null,3726,null,null,3023,null,null,3323,null,null,4170,null,null,2839,null,null,5805,null,null,6652,null,null,1569,null,null,3258,null,null,3798,null,null,3657,null,null,2845,null,null,2072,null,null,3492,null,null,2750,null,null,5099,null,null,5400,null,null,1839,null,null,3618,null,null,3590,null,null,55
576027,635,291957,2128,71894,1890,4135,1020,67759,2059,179602,1723,22200,2579,157402,2492,40461,575,15758,1320,24703,1397,284070,2143,68570,1776,2825,999,65745,1812,170826,1471,16961,1743,153865,2229,44674,774,16509,1441,28165,1438,635,null,null,2128,null,null,1890,null,null,1020,null,null,2059,null,null,1723,null,null,2579,null,null,2492,null,null,575,null,null,1320,null,null,1397,null,null,2143,null,null,1776,null,null,999,null,null,1812,null,null,1471,null,null,1743,null,null,2229,null,null,774,null,null,1441,null,null,1438,null,null,56
3384148,818,1606058,3603,358427,3253,37430,3071,320997,4256,969460,1033,168974,6825,800486,7006,278171,654,128406,4127,149765,4123,1778090,3542,337193,3243,21452,2503,315741,3672,1079595,781,185721,6638,893874,6585,361302,719,179452,4149,181850,4114,818,null,null,3603,null,null,3253,null,null,3071,null,null,4256,null,null,1033,null,null,6825,null,null,7006,null,null,654,null,null,4127,null,null,4123,null,null,3542,null,null,3243,null,null,2503,null,null,3672,null,null,781,null,null,6638,null,null,6585,null,null,719,null,null,4149,null,null,4114,null,null,72
4782529,1623,2295925,5819,564204,4827,36491,3145,527713,5791,1400998,4297,206836,6732,1194162,7453,330723,2379,134254,3940,196469,4208,2486604,5810,533848,5053,19151,2057,514697,5806,1520505,3516,214299,7733,1306206,7850,432251,2254,176101,4656,256150,4944,1623,null,null,5819,null,null,4827,null,null,3145,null,null,5791,null,null,4297,null,null,6732,null,null,7453,null,null,2379,null,null,3940,null,null,4208,null,null,5810,null,null,5053,null,null,2057,null,null,5806,null,null,3516,null,null,7733,null,null,7850,null,null,2254,null,null,4656,null,null,4944,null,null,01
