C18103_001E,C18103_001M,C18103_002E,C18103_002M,C18103_003E,C18103_003M,C18103_004E,C18103_004M,C18103_005E,C18103_005M,C18103_006E,C18103_006M,C18103_007E,C18103_007M,C18103_008E,C18103_008M,C18103_009E,C18103_009M,C18103_010E,C18103_010M,C18103_011E,C18103_011M,C18103_012E,C18103_012M,C18103_013E,C18103_013M,C18103_014E,C18103_014M,C18103_015E,C18103_015M,C18103_016E,C18103_016M,C18103_017E,C18103_017M,C18103_018E,C18103_018M,C18103_019E,C18103_019M,C18103_020E,C18103_020M,C18103_021E,C18103_021M,C18103_001M,C18103_001EA,C18103_001MA,C18103_002M,C18103_002EA,C18103_002MA,C18103_003M,C18103_003EA,C18103_003MA,C18103_004M,C18103_004EA,C18103_004MA,C18103_005M,C18103_005EA,C18103_005MA,C18103_006M,C18103_006EA,C18103_006MA,C18103_007M,C18103_007EA,C18103_007MA,C18103_008M,C18103_008EA,C18103_008MA,C18103_009M,C18103_009EA,C18103_009MA,C18103_010M,C18103_010EA,C18103_010MA,C18103_011M,C18103_011EA,C18103_011MA,C18103_012M,C18103_012EA,C18103_012MA,C18103_013M,C18103_013EA,C18103_013MA,C18103_014M,C18103_014EA,C18103_014MA,C18103_015M,C18103_015EA,C18103_015MA,C18103_016M,C18103_016EA,C18103_016MA,C18103_017M,C18103_017EA,C18103_017MA,C18103_018M,C18103_018EA,C18103_018MA,C18103_019M,C18103_019EA,C18103_019MA,C18103_020M,C18103_020EA,C18103_020MA,C18103_021M,C18103_021EA,C18103_021MA,state
1317148,565,642090,2185,130113,1256,742,496,129371,1382,398657,1800,6420,1244,392237,2142,113320,1060,5231,911,108089,1505,675058,2128,124610,1461,370,347,124240,1483,414285,1419,9080,1584,405205,2054,136163,902,8149,1228,128014,1561,565,null,null,2185,null,null,1256,null,null,496,null,null,1382,null,null,1800,null,null,1244,null,null,2142,null,null,1060,null,null,911,null,null,1505,null,null,2128,null,null,1461,null,null,347,null,null,1483,null,null,1419,null,null,1584,null,null,2054,null,null,902,null,null,1228,null,null,1561,null,null,23
5918535,2341,2848901,4423,688526,2246,3992,1251,684534,2376,1789931,3399,26603,2694,1763328,4575,370444,1614,17318,2057,353126,2593,3069634,3792,656062,2248,3730,1112,652332,2639,1931835,2704,31491,2392,1900344,3501,481737,1405,29007,2795,452730,3067,2341,null,null,4423,null,null,2246,null,null,1251,null,null,2376,null,null,3399,null,null,2694,null,null,4575,null,null,1614,null,null,2057,null,null,2593,null,null,3792,null,null,2248,null,null,1112,null,null,2639,null,null,2704,null,null,2392,null,null,3501,null,null,1405,null,null,2795,null,null,3067,null,null,24
6736017,1301,3260833,3131,701601,2194,4395,1286,697206,2701,2107594,2249,28541,2866,2079053,3803,451638,1606,22984,2075,428654,2542,3475184,2953,673643,2258,5130,1170,668513,2468,2217108,2023,35670,3353,2181438,3849,584433,1733,31300,2547,553133,2996,1301,null,null,3131,null,null,2194,null,null,1286,null,null,2701,null,null,2249,null,null,2866,null,null,3803,null,null,1606,null,null,2075,null,null,2542,null,null,2953,null,null,2258,null,null,1170,null,null,2468,null,null,2023,null,null,3353,null,null,3849,null,null,1733,null,null,2547,null,null,2996,null,null,25
9818099,823,4807886,3243,1116806,2727,11161,1786,1105645,2843,2989223,2822,56834,3717,2932389,4973,701857,1936,36676,2629,665181,3163,5010213,3314,1070748,2664,7735,1362,1063013,3128,3070399,2410,58892,3501,3011507,3970,869066,1932,55784,2837,813282,3273,823,null,null,3243,null,null,2727,null,null,1786,null,null,2843,null,null,2822,null,null,3717,null,null,4973,null,null,1936,null,null,2629,null,null,3163,null,null,3314,null,null,2664,null,null,1362,null,null,3128,null,null,2410,null,null,3501,null,null,3970,null,null,1932,null,null,2837,null,null,3273,null,null,26
5462438,681,2714782,3282,659192,2868,3613,848,655579,2761,1691923,2699,20880,1900,1671043,3634,363667,1921,16168,1743,347499,2336,2747656,3145,627131,2469,2448,712,624683,2576,1683741,2612,19612,1619,1664129,2980,436784,1702,23328,1912,413456,2579,681,null,null,3282,null,null,2868,null,null,848,null,null,2761,null,null,2699,null,null,1900,null,null,3634,null,null,1921,null,null,1743,null,null,2336,null,null,3145,null,null,2469,null,null,712,null,null,2576,null,null,2612,null,null,1619,null,null,2980,null,null,1702,null,null,1912,null,null,2579,null,null,27
2924168,1457,1390748,6126,364215,5144,3598,1086,360617,5211,836180,3983,27241,3037,808939,4734,190353,1710,15087,1928,175266,2752,1533420,6023,356893,4970,2999,905,353894,5056,930380,3273,25956,2437,904424,4055,246147,1499,22464,2204,223683,2495,1457,null,null,6126,null,null,5144,null,null,1086,null,null,5211,null,null,3983,null,null,3037,null,null,4734,null,null,1710,null,null,1928,null,null,2752,null,null,6023,null,null,4970,null,null,905,null,null,5056,null,null,3273,null,null,2437,null,null,4055,null,null,1499,null,null,2204,null,null,2495,null,null,28
5977199,1793,2917209,4698,712341,3858,4243,996,708098,4103,1788539,3686,40982,2699,1747557,4829,416329,2204,26715,2259,389614,3066,3059990,4527,674130,3223,5225,1345,668905,3291,1864635,3548,41172,3212,1823463,4362,521225,2222,35836,2669,485389,3107,1793,null,null,4698,null,null,3858,null,null,996,null,null,4103,null,null,3686,null,null,2699,null,null,4829,null,null,2204,null,null,2259,null,null,3066,null,null,4527,null,null,3223,null,null,1345,null,null,3291,null,null,3548,null,null,3212,null,null,4362,null,null,2222,null,null,2669,null,null,3107,null,null,29
1027510,634,516287,2719,118804,1865,871,696,117933,1986,311018,2416,5364,1038,305654,2769,86465,769,5203,884,81262,1253,511223,2550,108827,1698,354,247,108473,1699,309415,1965,5167,1226,304248,2444,92981,814,4893,901,88088,1118,634,null,null,2719,null,null,1865,null,null,696,null,null,1986,null,null,2416,null,null,1038,null,null,2769,null,null,769,null,null,884,null,null,1253,null,null,2550,null,null,1698,null,null,247,null,null,1699,null,null,1965,null,null,1226,null,null,2444,null,null,814,null,null,901,null,null,1118,null,null,30
1877654,1048,931551,3230,241163,2009,2108,620,239055,2083,567389,2546,8849,1283,558540,2937,122999,1258,6378,904,116621,1588,946103,3122,231526,2407,1852,606,229674,2482,564402,1772,9785,1402,554617,2426,150175,1181,8707,1198,141468,1430,1048,null,null,3230,null,null,2009,null,null,620,null,null,2083,null,null,2546,null,null,1283,null,null,2937,null,null,1258,null,null,904,null,null,1588,null,null,3122,null,null,2407,null,null,606,null,null,2482,null,null,1772,null,null,1402,null,null,2426,null,null,1181,null,null,1198,null,null,1430,null,null,31
2905767,1083,1445871,2556,345455,1796,7295,1785,338160,2309,894420,1999,26276,3066,868144,3744,205996,1074,14851,1715,191145,1892,1459896,2420,330980,1838,7004,1915,323976,2760,897393,1657,27598,3008,869795,3356,231523,1033,18209,2241,213314,2489,1083,null,null,2556,null,null,1796,null,null,1785,null,null,2309,null,null,1999,null,null,3066,null,null,3744,null,null,1074,null,null,1715,null,null,1892,null,null,2420,null,null,1838,null,null,1915,null,null,2760,null,null,1657,null,null,3008,null,null,3356,null,null,1033,null,null,2241,null,null,2489,null,null,32
1316467,851,653830,2160,134999,1478,899,479,134100,1481,418025,1999,6499,1283,411526,2410,100806,932,4769,1035,96037,1357,662637,2037,124411,1361,932,487,123479,1468,421074,1540,6824,1211,414250,1938,117152,1095,6487,1124,110665,1346,851,null,null,2160,null,null,1478,null,null,479,null,null,1481,null,null,1999,null,null,1283,null,null,2410,null,null,932,null,null,1035,null,null,1357,null,null,2037,null,null,1361,null,null,487,null,null,1468,null,null,1540,null,null,1211,null,null,1938,null,null,1095,null,null,1124,null,null,1346,null,null,33
8837578,1301,4298033,2553,1010997,1723,5335,1132,1005662,2147,2714091,2074,37794,3436,2676297,4199,572945,1716,30854,2735,542091,3157,4539545,2661,968951,1704,5806,1288,963145,2139,2811025,1855,41733,3683,2769292,4081,759569,1741,47286,3763,712283,4009,1301,null,null,2553,null,null,1723,null,null,1132,null,null,2147,null,null,2074,null,null,3436,null,null,4199,null,null,1716,null,null,2735,null,null,3157,null,null,2661,null,null,1704,null,null,1288,null,null,2139,null,null,1855,null,null,3683,null,null,4081,null,null,1741,null,null,3763,null,null,4009,null,null,34
2046001,1490,1001992,3542,249200,2743,2414,745,246786,2908,599162,2535,16045,1953,583117,3100,153630,1203,13882,2018,139748,2169,1044009,3179,239398,3046,2057,926,237341,3177,621586,2039,15705,2389,605881,3025,183025,1255,17210,2285,165815,2446,1490,null,null,3542,null,null,2743,null,null,745,null,null,2908,null,null,2535,null,null,1953,null,null,3100,null,null,1203,null,null,2018,null,null,2169,null,null,3179,null,null,3046,null,null,926,null,null,3177,null,null,2039,null,null,2389,null,null,3025,null,null,1255,null,null,2285,null,null,2446,null,null,35
19505596,2238,9425360,5742,2129705,3667,17275,2378,2112430,4334,6034649,5015,93589,5964,5941060,7909,1261006,2772,73368,4040,1187638,4914,10080236,5354,2041081,3517,15607,2050,2025474,3957,6364612,3572,110062,5442,6254550,6801,1674543,3212,112837,4679,1561706,5209,2238,null,null,5742,null,null,3667,null,null,2378,null,null,4334,null,null,5015,null,null,5964,null,null,7909,null,null,2772,null,null,4040,null,null,4914,null,null,5354,null,null,3517,null,null,2050,null,null,3957,null,null,3572,null,null,5442,null,null,6801,null,null,3212,null,null,4679,null,null,5209,null,null,36
9957830,4137,4788349,8556,1173844,5856,11429,2176,1162415,6065,2943078,6220,71348,4613,2871730,7828,671427,2855,47046,3161,624381,4073,5169481,7270,1118639,5577,8864,1851,1109775,5604,3195616,4411,78169,4993,3117447,6342,855226,2835,65639,4154,789587,5414,4137,null,null,8556,null,null,5856,null,null,2176,null,null,6065,null,null,6220,null,null,4613,null,null,7828,null,null,2855,null,null,3161,null,null,4073,null,null,7270,null,null,5577,null,null,1851,null,null,5604,null,null,4411,null,null,4993,null,null,6342,null,null,2835,null,null,4154,null,null,5414,null,null,37
741486,1317,379672,2429,90903,1632,773,364,90130,1676,241061,2438,4164,1168,236897,2658,47708,656,2054,442,45654,625,361814,2363,83227,1472,601,304,82626,1548,222395,1872,4204,1062,218191,2144,56192,923,3410,713,52782,1145,1317,null,null,2429,null,null,1632,null,null,364,null,null,1676,null,null,2438,null,null,1168,null,null,2658,null,null,656,null,null,442,null,null,625,null,null,2363,null,null,1472,null,null,304,null,null,1548,null,null,1872,null,null,1062,null,null,2144,null,null,923,null,null,713,null,null,1145,null,null,38
11439848,1446,5582138,5733,1329348,4633,10432,1882,1318916,4719,3452097,3946,70850,4906,3381247,6229,800693,2673,48269,2900,752424,3832,5857710,5664,1276649,4256,9512,1762,1267137,4824,3566209,3481,73907,4202,3492302,5011,1014852,2690,67073,3756,947779,4459,1446,null,null,5733,null,null,4633,null,null,1882,null,null,4719,null,null,3946,null,null,4906,null,null,6229,null,null,2673,null,null,2900,null,null,3832,null,null,5664,null,null,4256,null,null,1762,null,null,4824,null,null,3481,null,null,4202,null,null,5011,null,null,2690,null,null,3756,null,null,4459,null,null,39
3845697,1477,1885747,3811,493514,2353,5439,925,488075,2551,1139271,3055,34557,2336,1104714,3580,252962,1600,21489,1794,231473,2322,1959950,3681,466336,2263,5755,1196,460581,2474,1177405,2786,38282,2551,1139123,3462,316209,2153,29157,1787,287052,2846,1477,null,null,3811,null,null,2353,null,null,925,null,null,2551,null,null,3055,null,null,2336,null,null,3580,null,null,1600,null,null,1794,null,null,2322,null,null,3681,null,null,2263,null,null,1196,null,null,2474,null,null,2786,null,null,2551,null,null,3462,null,null,2153,null,null,1787,null,null,2846,null,null,40
4054353,734,1997545,3905,443075,3065,2866,1064,440209,3377,1244168,3131,25859,3166,1218309,4410,310302,1911,18754,2354,291548,3079,2056808,3920,423510,2873,2398,709,421112,2890,1264892,2548,26870,3307,1238022,3864,368406,1956,25576,2490,342830,2906,734,null,null,3905,null,null,3065,null,null,1064,null,null,3377,null,null,3131,null,null,3166,null,null,4410,null,null,1911,null,null,2354,null,null,3079,null,null,3920,null,null,2873,null,null,709,null,null,2890,null,null,2548,null,null,3307,null,null,3864,null,null,1956,null,null,2490,null,null,2906,null,null,41
12579422,1164,6127149,5383,1363121,3642,10945,1614,1352176,3860,3826193,3306,71454,3998,3754739,4875,937835,2689,50444,3325,887391,4038,6452273,5483,1303580,3685,8215,1400,1295365,3986,3946237,3316,77288,5142,3868949,5527,1202456,3029,80589,4286,1121867,5006,1164,null,null,5383,null,null,3642,null,null,1614,null,null,3860,null,null,3306,null,null,3998,null,null,4875,null,null,2689,null,null,3325,null,null,4038,null,null,5483,null,null,3685,null,null,1400,null,null,3986,null,null,3316,null,null,5142,null,null,5527,null,null,3029,null,null,4286,null,null,5006,null,null,42
1040259,649,502450,1850,106216,1346,829,445,105387,1410,323458,1212,5482,1353,317976,1736,72776,772,2657,667,70119,837,537809,1946,102052,1283,1115,597,100937,1398,342018,1368,6866,1634,335152,2121,93739,1058,6120,1414,87619,1821,649,null,null,1850,null,null,1346,null,null,445,null,null,1410,null,null,1212,null,null,1353,null,null,1736,null,null,772,null,null,667,null,null,837,null,null,1946,null,null,1283,null,null,597,null,null,1398,null,null,1368,null,null,1634,null,null,2121,null,null,1058,null,null,1414,null,null,1821,null,null,44
4861188,2481,2330593,5304,560218,4188,5793,1159,554425,4400,1409626,3318,38338,3792,1371288,4516,360749,1724,23674,2382,337075,2968,2530595,5018,537167,4373,5877,1148,531290,4933,1541879,2794,47266,5004,1494613,5264,451549,1983,32255,2743,419294,3701,2481,null,null,5304,null,null,4188,null,null,1159,null,null,4400,null,null,3318,null,null,3792,null,null,4516,null,null,1724,null,null,2382,null,null,2968,null,null,5018,null,null,4373,null,null,1148,null,null,4933,null,null,2794,null,null,5004,null,null,5264,null,null,1983,null,null,2743,null,null,3701,null,null,45
848774,457,425393,2188,110043,1566,754,467,109289,1616,255732,1847,4200,1055,251532,2109,59618,551,3304,660,56314,868,423381,2123,102938,1683,424,264,102514,1689,249187,1628,4297,884,244890,1726,71256,1086,3720,817,67536,1263,457,null,null,2188,null,null,1566,null,null,467,null,null,1616,null,null,1847,null,null,1055,null,null,2109,null,null,551,null,null,660,null,null,868,null,null,2123,null,null,1683,null,null,264,null,null,1689,null,null,1628,null,null,884,null,null,1726,null,null,1086,null,null,817,null,null,1263,null,null,46
6546914,2577,3172185,5525,772356,4609,6818,1427,765538,4718,1948776,4505,54347,3608,1894429,5951,451053,2145,33771,2619,417282,3525,3374729,5293,728546,4659,6060,1467,722486,4544,2080809,3104,56764,3672,2024045,5068,565374,2149,42287,3029,523087,4026,2577,null,null,5525,null,null,4609,null,null,1427,null,null,4718,null,null,4505,null,null,3608,null,null,5951,null,null,2145,null,null,2619,null,null,3525,null,null,5293,null,null,4659,null,null,1467,null,null,4544,null,null,3104,null,null,3672,null,null,5068,null,null,2149,null,null,3029,null,null,4026,null,null,47
27386023,4419,13462702,10096,3716279,8138,31395,3556,3684884,8149,8293349,7267,185208,8620,8108141,11007,1453074,3764,111215,5222,1341859,6707,13923321,10330,3565754,8081,29631,2958,3536123,8682,8550534,6568,190723,8665,8359811,10578,1807033,4186,149943,7196,1657090,8701,4419,null,null,10096,null,null,8138,null,null,3556,null,null,8149,null,null,7267,null,null,8620,null,null,11007,null,null,3764,null,null,5222,null,null,6707,null,null,10330,null,null,8081,null,null,2958,null,null,8682,null,null,6568,null,null,8665,null,null,10578,null,null,4186,null,null,7196,null,null,8701,null,null,48
3024767,1289,1517087,2861,472465,1986,2821,934,469644,2312,899378,2880,15173,2179,884205,3523,145244,1216,7784,1070,137460,1446,1507680,2816,446506,1844,2151,627,444355,2032,890458,2188,14825,2547,875633,3497,170716,1356,11288,1724,159428,2135,1289,null,null,2861,null,null,1986,null,null,934,null,null,2312,null,null,2880,null,null,2179,null,null,3523,null,null,1216,null,null,1070,null,null,1446,null,null,2816,null,null,1844,null,null,627,null,null,2032,null,null,2188,null,null,2547,null,null,3497,null,null,1356,null,null,1724,null,null,2135,null,null,49
618622,345,304849,1400,61071,855,601,337,60470,917,192982,1381,3860,845,189122,1693,50796,584,2382,564,48414,832,313773,1356,57280,984,441,293,56839,1040,196480,1192,3316,762,193164,1391,60013,764,3029,725,56984,1035,345,null,null,1400,null,null,855,null,null,337,null,null,917,null,null,1381,null,null,845,null,null,1693,null,null,584,null,null,564,null,null,832,null,null,1356,null,null,984,null,null,293,null,null,1040,null,null,1192,null,null,762,null,null,1391,null,null,764,null,null,725,null,null,1035,null,null,50
8199576,4534,3970742,7594,953199,4908,6848,1668,946351,5325,2485203,6048,43158,3758,2442045,6924,532340,2770,28292,2527,504048,3938,4228834,6700,911653,5388,5933,1441,905720,5505,2648805,4585,50748,4391,2598057,5747,668376,2782,42340,3210,626036,4175,4534,null,null,7594,null,null,4908,null,null,1668,null,null,5325,null,null,6048,null,null,3758,null,null,6924,null,null,2770,null,null,2527,null,null,3938,null,null,6700,null,null,5388,null,null,1441,null,null,5505,null,null,4585,null,null,4391,null,null,5747,null,null,2782,null,null,3210,null,null,4175,null,null,51
7184110,3147,3559388,4229,831855,3266,5620,1281,826235,3810,2244366,4113,44051,3599,2200315,5454,483167,1718,27080,2363,456087,2857,3624722,3693,795449,3184,5314,1305,790135,3393,2253282,2955,41787,3608,2211495,4210,575991,2519,38910,2875,537081,3431,3147,null,null,4229,null,null,3266,null,null,1281,null,null,3810,null,null,4113,null,null,3599,null,null,5454,null,null,1718,null,null,2363,null,null,2857,null,null,3693,null,null,3184,null,null,1305,null,null,3393,null,null,2955,null,null,3608,null,null,4210,null,null,2519,null,null,2875,null,null,3431,null,null,53
1802572,374,882605,3316,190028,2438,2093,924,187935,2669,539776,2186,21114,2443,518662,3366,152801,1178,11122,1561,141679,2103,919967,3267,185762,2549,1723,582,184039,2685,551668,1968,20626,2604,531042,3448,182537,1279,17151,2208,165386,2606,374,null,null,3316,null,null,2438,null,null,924,null,null,2669,null,null,2186,null,null,2443,null,null,3366,null,null,1178,null,null,1561,null,null,2103,null,null,3267,null,null,2549,null,null,582,null,null,2685,null,null,1968,null,null,2604,null,null,3448,null,null,1279,null,null,2208,null,null,2606,null,null,54
5706681,824,2823539,3726,655790,3023,5124,1075,650666,2981,1758058,2839,27191,2166,1730867,3842,409691,1569,17532,1782,392159,2478,2883142,3657,627749,2845,3957,859,623792,2830,1764460,2750,28808,2385,1735652,4012,490933,1839,27395,2028,463538,2635,824,null,null,3726,null,null,3023,null,null,1075,null,null,2981,null,null,2839,null,null,2166,null,null,3842,null,null,1569,null,null,1782,null,null,2478,null,null,3657,null,null,2845,null,null,859,null,null,2830,null,null,2750,null,null,2385,null,null,4012,null,null,1839,null,null,2028,null,null,2635,null,null,55
576027,635,291957,2128,71894,1890,284,275,71610,1893,179602,1723,4880,1242,174722,1966,40461,575,1928,613,38533,803,284070,2143,68570,1776,916,547,67654,1770,170826,1471,2656,881,168170,1589,44674,774,3515,920,41159,995,635,null,null,2128,null,null,1890,null,null,275,null,null,1893,null,null,1723,null,null,1242,null,null,1966,null,null,575,null,null,613,null,null,803,null,null,2143,null,null,1776,null,null,547,null,null,1770,null,null,1471,null,null,881,null,null,1589,null,null,774,null,null,920,null,null,995,null,null,56
3384148,818,1606058,3603,358427,3253,5889,1482,352538,3495,969460,1033,45291,3681,924169,3785,278171,654,47480,3041,230691,3081,1778090,3542,337193,3243,6108,1590,331085,3513,1079595,781,54830,4561,1024765,4478,361302,719,55770,3372,305532,3397,818,null,null,3603,null,null,3253,null,null,1482,null,null,3495,null,null,1033,null,null,3681,null,null,3785,null,null,654,null,null,3041,null,null,3081,null,null,3542,null,null,3243,null,null,1590,null,null,3513,null,null,781,null,null,4561,null,null,4478,null,null,719,null,null,3372,null,null,3397,null,null,72
4782529,1623,2295925,5819,564204,4827,5151,1299,559053,4976,1400998,4297,36922,3420,1364076,5731,330723,2379,26333,2615,304390,3391,2486604,5810,533848,5053,4462,1385,529386,5446,1520505,3516,41938,3577,1478567,4774,432251,2254,37118,2473,395133,3370,1623,null,null,5819,null,null,4827,null,null,1299,null,null,4976,null,null,4297,null,null,3420,null,null,5731,null,null,2379,null,null,2615,null,null,3391,null,null,5810,null,null,5053,null,null,1385,null,null,5446,null,null,3516,null,null,3577,null,null,4774,null,null,2254,null,null,2473,null,null,3370,null,null,01
718419,1649,371645,2505,99170,1527,387,201,98783,1521,235300,2399,3852,863,231448,2612,37175,704,2450,640,34725,965,346774,2479,87669,1472,714,483,86955,1459,221884,2032,3707,704,218177,2168,37221,729,4763,1067,32458,1220,1649,null,null,2505,null,null,1527,null,null,201,null,null,1521,null,null,2399,null,null,863,null,null,2612,null,null,704,null,null,640,null,null,965,null,null,2479,null,null,1472,null,null,483,null,null,1459,null,null,2032,null,null,704,null,null,2168,null,null,729,null,null,1067,null,null,1220,null,null,02
