B14007_001E,B14007_001M,B14007_002E,B14007_002M,B14007_003E,B14007_003M,B14007_004E,B14007_004M,B14007_005E,B14007_005M,B14007_006E,B14007_006M,B14007_007E,B14007_007M,B14007_008E,B14007_008M,B14007_009E,B14007_009M,B14007_010E,B14007_010M,B14007_011E,B14007_011M,B14007_012E,B14007_012M,B14007_013E,B14007_013M,B14007_014E,B14007_014M,B14007_015E,B14007_015M,B14007_016E,B14007_016M,B14007_017E,B14007_017M,B14007_018E,B14007_018M,B14007_019E,B14007_019M,B14007_001M,B14007_001EA,B14007_001MA,B14007_002M,B14007_002EA,B14007_002MA,B14007_003M,B14007_003EA,B14007_003MA,B14007_004M,B14007_004EA,B14007_004MA,B14007_005M,B14007_005EA,B14007_005MA,B14007_006M,B14007_006EA,B14007_006MA,B14007_007M,B14007_007EA,B14007_007MA,B14007_008M,B14007_008EA,B14007_008MA,B14007_009M,B14007_009EA,B14007_009MA,B14007_010M,B14007_010EA,B14007_010MA,B14007_011M,B14007_011EA,B14007_011MA,B14007_012M,B14007_012EA,B14007_012MA,B14007_013M,B14007_013EA,B14007_013MA,B14007_014M,B14007_014EA,B14007_014MA,B14007_015M,B14007_015EA,B14007_015MA,B14007_016M,B14007_016EA,B14007_016MA,B14007_017M,B14007_017EA,B14007_017MA,B14007_018M,B14007_018EA,B14007_018MA,B14007_019M,B14007_019EA,B14007_019MA,state
1025170,2164,264768,4729,15314,1995,9289,1697,8339,1460,11225,1793,10071,1555,12861,1869,9826,1751,12873,1861,15626,2123,11066,1863,12540,1656,14998,1393,10605,1349,14426,2083,79802,3280,15907,2646,760402,4395,2164,null,null,4729,null,null,1995,null,null,1697,null,null,1460,null,null,1793,null,null,1555,null,null,1869,null,null,1751,null,null,1861,null,null,2123,null,null,1863,null,null,1656,null,null,1393,null,null,1349,null,null,2083,null,null,3280,null,null,2646,null,null,4395,null,null,44
4787590,4973,1209286,10789,63614,4002,70763,4661,65194,4096,61106,4029,62366,5054,62370,4141,62935,4453,66492,4601,60449,4610,61283,4529,62611,4363,59764,3743,61991,3900,68801,4325,267422,9256,52125,4437,3578304,11428,4973,null,null,10789,null,null,4002,null,null,4661,null,null,4096,null,null,4029,null,null,5054,null,null,4141,null,null,4453,null,null,4601,null,null,4610,null,null,4529,null,null,4363,null,null,3743,null,null,3900,null,null,4325,null,null,9256,null,null,4437,null,null,11428,null,null,45
828912,2084,218239,3751,14308,1779,12853,1718,12366,1314,12944,1660,9811,1434,12287,1547,10960,1297,10527,1638,10612,1245,12248,1434,11435,1405,11411,1268,11725,1324,10944,1322,45375,2385,8433,1299,610673,3607,2084,null,null,3751,null,null,1779,null,null,1718,null,null,1314,null,null,1660,null,null,1434,null,null,1547,null,null,1297,null,null,1638,null,null,1245,null,null,1434,null,null,1405,null,null,1268,null,null,1324,null,null,1322,null,null,2385,null,null,1299,null,null,3607,null,null,46
6412680,5735,1578309,11483,90286,5329,80594,4815,77380,5129,80264,4622,82153,4250,82475,5101,83273,4626,84347,4705,85288,4805,89402,4520,88785,5304,82959,3750,85859,4509,88609,4238,323679,8484,72956,5047,4834371,11120,5735,null,null,11483,null,null,5329,null,null,4815,null,null,5129,null,null,4622,null,null,4250,null,null,5101,null,null,4626,null,null,4705,null,null,4805,null,null,4520,null,null,5304,null,null,3750,null,null,4509,null,null,4238,null,null,8484,null,null,5047,null,null,11120,null,null,47
26661365,12220,7603170,26459,455348,12026,398036,10960,413891,12897,416949,11524,419456,10305,419336,12052,412332,11260,406883,10822,404360,10544,404934,10562,415963,10218,402123,8860,384215,8959,401436,12091,1525151,21369,322757,10571,19058195,29622,12220,null,null,26459,null,null,12026,null,null,10960,null,null,12897,null,null,11524,null,null,10305,null,null,12052,null,null,11260,null,null,10822,null,null,10544,null,null,10562,null,null,10218,null,null,8860,null,null,8959,null,null,12091,null,null,21369,null,null,10571,null,null,29622,null,null,48
2900413,3242,973643,9103,59491,3699,54478,3405,48615,3271,51120,3415,58163,3841,54241,3379,51289,3118,50133,3291,50010,3106,45846,3500,50150,3197,47685,3276,50478,3078,52316,3495,211447,6442,38181,3466,1926770,8592,3242,null,null,9103,null,null,3699,null,null,3405,null,null,3271,null,null,3415,null,null,3841,null,null,3379,null,null,3118,null,null,3291,null,null,3106,null,null,3500,null,null,3197,null,null,3276,null,null,3078,null,null,3495,null,null,6442,null,null,3466,null,null,8592,null,null,49
607520,1269,143386,2887,9905,1102,6784,1108,7475,1068,5703,825,6223,1035,7424,1194,6699,1111,6524,1051,7102,1136,6458,1054,6708,1069,6193,1030,6826,740,7634,1151,38920,2252,6808,1028,464134,2837,1269,null,null,2887,null,null,1102,null,null,1108,null,null,1068,null,null,825,null,null,1035,null,null,1194,null,null,1111,null,null,1051,null,null,1136,null,null,1054,null,null,1069,null,null,1030,null,null,740,null,null,1151,null,null,2252,null,null,1028,null,null,2837,null,null,50
8116753,6349,2146237,14034,125494,5207,104673,5105,96412,4309,106789,4880,111578,5759,107972,4583,103042,5038,101747,5008,107068,5328,105505,4964,103504,4937,107186,4227,105351,4455,120127,4846,509829,11000,129960,5256,5970516,13830,6349,null,null,14034,null,null,5207,null,null,5105,null,null,4309,null,null,4880,null,null,5759,null,null,4583,null,null,5038,null,null,5008,null,null,5328,null,null,4964,null,null,4937,null,null,4227,null,null,4455,null,null,4846,null,null,11000,null,null,5256,null,null,13830,null,null,51
7024743,4987,1744806,11960,110123,4934,81422,5069,91677,5190,96450,4234,94559,3604,91435,4018,88257,3974,84846,4423,85652,4336,90642,4670,88849,3900,91498,3917,89230,4243,93304,4938,380910,9718,85952,5408,5279937,12741,4987,null,null,11960,null,null,4934,null,null,5069,null,null,5190,null,null,4234,null,null,3604,null,null,4018,null,null,3974,null,null,4423,null,null,4336,null,null,4670,null,null,3900,null,null,3917,null,null,4243,null,null,4938,null,null,9718,null,null,5408,null,null,12741,null,null,53
1769689,2850,394881,6305,19782,1997,21204,2239,18326,2053,21961,2190,21265,1831,21233,2218,20082,1913,22436,1800,19290,2000,22922,2690,21199,2195,19032,1773,20579,1778,21997,2451,86391,4595,17182,2443,1374808,6659,2850,null,null,6305,null,null,1997,null,null,2239,null,null,2053,null,null,2190,null,null,1831,null,null,2218,null,null,1913,null,null,1800,null,null,2000,null,null,2690,null,null,2195,null,null,1773,null,null,1778,null,null,2451,null,null,4595,null,null,2443,null,null,6659,null,null,54
5576816,4295,1428041,9926,76105,3164,81391,4024,69529,3290,68753,3023,72299,3494,76057,3827,75407,3549,72236,3218,69699,3649,70481,3249,70820,3169,75400,3496,74772,3127,78949,3541,333730,8131,62413,3451,4148775,9670,4295,null,null,9926,null,null,3164,null,null,4024,null,null,3290,null,null,3023,null,null,3494,null,null,3827,null,null,3549,null,null,3218,null,null,3649,null,null,3249,null,null,3169,null,null,3496,null,null,3127,null,null,3541,null,null,8131,null,null,3451,null,null,9670,null,null,55
562405,1703,151204,4267,8508,1526,8000,1249,7160,1442,10881,1700,8413,1235,9020,1183,7346,1649,8355,1444,7998,1469,7091,1210,6399,1190,8476,1226,6529,1301,7332,1454,32156,3011,7540,1646,411201,4321,1703,null,null,4267,null,null,1526,null,null,1249,null,null,1442,null,null,1700,null,null,1235,null,null,1183,null,null,1649,null,null,1444,null,null,1469,null,null,1210,null,null,1190,null,null,1226,null,null,1301,null,null,1454,null,null,3011,null,null,1646,null,null,4321,null,null,56
3320331,3186,846874,8391,48916,3265,36227,3175,40715,3635,34193,3103,39961,3334,38118,3554,37794,3181,41796,3309,43958,3656,43688,3058,43776,3361,47304,3303,42650,2904,46018,3223,223897,6709,37863,3502,2473457,8128,3186,null,null,8391,null,null,3265,null,null,3175,null,null,3635,null,null,3103,null,null,3334,null,null,3554,null,null,3181,null,null,3309,null,null,3656,null,null,3058,null,null,3361,null,null,3303,null,null,2904,null,null,3223,null,null,6709,null,null,3502,null,null,8128,null,null,72
4691088,4738,1186076,10683,64446,4666,63979,4687,65147,4277,59616,3837,61732,3767,63470,3530,62541,4209,59835,4149,61976,4323,56628,3689,63116,3862,65302,3654,64915,3552,63616,4024,260766,7705,48991,3422,3505012,10307,4738,null,null,10683,null,null,4666,null,null,4687,null,null,4277,null,null,3837,null,null,3767,null,null,3530,null,null,4209,null,null,4149,null,null,4323,null,null,3689,null,null,3862,null,null,3654,null,null,3552,null,null,4024,null,null,7705,null,null,3422,null,null,10307,null,null,01
709834,1695,187359,4358,10070,1328,8488,1159,10753,1225,10087,1457,10779,1419,11925,1665,9646,1422,10076,1275,10602,1379,9920,1368,9758,1365,9690,1255,10195,1279,11979,1800,34811,3838,8580,1556,522475,4470,1695,null,null,4358,null,null,1328,null,null,1159,null,null,1225,null,null,1457,null,null,1419,null,null,1665,null,null,1422,null,null,1275,null,null,1379,null,null,1368,null,null,1365,null,null,1255,null,null,1279,null,null,1800,null,null,3838,null,null,1556,null,null,4470,null,null,02
6680106,6328,1761534,12424,85986,4072,90003,4991,86314,5005,88196,4479,100718,5076,93934,5216,93014,5399,91571,4634,86697,4931,93186,4714,93944,4531,96659,4163,89635,3814,100179,4881,390943,10632,80555,5053,4918572,12580,6328,null,null,12424,null,null,4072,null,null,4991,null,null,5005,null,null,4479,null,null,5076,null,null,5216,null,null,5399,null,null,4634,null,null,4931,null,null,4714,null,null,4531,null,null,4163,null,null,3814,null,null,4881,null,null,10632,null,null,5053,null,null,12580,null,null,04
2873456,3400,739490,8349,47061,3550,43117,4234,38838,3755,39802,2886,39500,3233,39610,3190,38998,2896,34819,2978,38500,3711,41509,3545,39868,3553,37734,3145,38040,2965,44511,3802,149413,5818,28170,3038,2133966,8136,3400,null,null,8349,null,null,3550,null,null,4234,null,null,3755,null,null,2886,null,null,3233,null,null,3190,null,null,2896,null,null,2978,null,null,3711,null,null,3545,null,null,3553,null,null,3145,null,null,2965,null,null,3802,null,null,5818,null,null,3038,null,null,8136,null,null,05
37793454,14152,10490279,33462,604873,11375,534972,14023,454568,9805,468103,12155,502932,12367,501997,11505,513782,11911,518345,11917,496339,11652,510964,12367,509361,12105,521309,10023,522493,9491,602483,13431,2702025,28301,525733,13154,27303175,35639,14152,null,null,33462,null,null,11375,null,null,14023,null,null,9805,null,null,12155,null,null,12367,null,null,11505,null,null,11911,null,null,11917,null,null,11652,null,null,12367,null,null,12105,null,null,10023,null,null,9491,null,null,13431,null,null,28301,null,null,13154,null,null,35639,null,null,06
5339884,5125,1382107,12242,81262,5013,69262,4177,69536,3833,76132,4324,76066,4035,73863,4126,69929,3934,68932,3433,67937,4006,72445,3958,70404,3627,72300,3513,66350,3594,72327,4217,298676,9259,76686,4114,3957777,11757,5125,null,null,12242,null,null,5013,null,null,4177,null,null,3833,null,null,4324,null,null,4035,null,null,4126,null,null,3934,null,null,3433,null,null,4006,null,null,3958,null,null,3627,null,null,3513,null,null,3594,null,null,4217,null,null,9259,null,null,4114,null,null,11757,null,null,08
3469051,3357,914755,9110,57620,3656,41218,2974,37506,3325,40783,3298,39426,3046,43949,3174,39752,3027,48581,3563,47487,3214,46470,3209,43203,3298,46861,3360,50223,3164,55647,4105,222904,6833,53125,3916,2554296,8700,3357,null,null,9110,null,null,3656,null,null,2974,null,null,3325,null,null,3298,null,null,3046,null,null,3174,null,null,3027,null,null,3563,null,null,3214,null,null,3209,null,null,3298,null,null,3360,null,null,3164,null,null,4105,null,null,6833,null,null,3916,null,null,8700,null,null,09
