B16008_001E,B16008_001M,B16008_002E,B16008_002M,B16008_003E,B16008_003M,B16008_004E,B16008_004M,B16008_005E,B16008_005M,B16008_006E,B16008_006M,B16008_007E,B16008_007M,B16008_008E,B16008_008M,B16008_009E,B16008_009M,B16008_010E,B16008_010M,B16008_011E,B16008_011M,B16008_012E,B16008_012M,B16008_013E,B16008_013M,B16008_014E,B16008_014M,B16008_015E,B16008_015M,B16008_016E,B16008_016M,B16008_017E,B16008_017M,B16008_018E,B16008_018M,B16008_019E,B16008_019M,B16008_020E,B16008_020M,B16008_021E,B16008_021M,B16008_022E,B16008_022M,B16008_023E,B16008_023M,B16008_024E,B16008_024M,B16008_025E,B16008_025M,B16008_026E,B16008_026M,B16008_027E,B16008_027M,B16008_028E,B16008_028M,B16008_029E,B16008_029M,B16008_030E,B16008_030M,B16008_031E,B16008_031M,B16008_032E,B16008_032M,B16008_033E,B16008_033M,B16008_034E,B16008_034M,B16008_035E,B16008_035M,B16008_036E,B16008_036M,B16008_037E,B16008_037M,B16008_038E,B16008_038M,B16008_039E,B16008_039M,B16008_040E,B16008_040M,B16008_041E,B16008_041M,B16008_042E,B16008_042M,B16008_043E,B16008_043M,B16008_044E,B16008_044M,B16008_045E,B16008_045M,B16008_046E,B16008_046M,B16008_047E,B16008_047M,B16008_048E,B16008_048M,B16008_049E,B16008_049M,B16008_050E,B16008_050M,B16008_051E,B16008_051M,B16008_052E,B16008_052M,B16008_053E,B16008_053M,B16008_001M,B16008_001EA,B16008_001MA,B16008_002M,B16008_002EA,B16008_002MA,B16008_003M,B16008_003EA,B16008_003MA,B16008_004M,B16008_004EA,B16008_004MA,B16008_005M,B16008_005EA,B16008_005MA,B16008_006M,B16008_006EA,B16008_006MA,B16008_007M,B16008_007EA,B16008_007MA,B16008_008M,B16008_008EA,B16008_008MA,B16008_009M,B16008_009EA,B16008_009MA,B16008_010M,B16008_010EA,B16008_010MA,B16008_011M,B16008_011EA,B16008_011MA,B16008_012M,B16008_012EA,B16008_012MA,B16008_013M,B16008_013EA,B16008_013MA,B16008_014M,B16008_014EA,B16008_014MA,B16008_015M,B16008_015EA,B16008_015MA,B16008_016M,B16008_016EA,B16008_016MA,B16008_017M,B16008_017EA,B16008_017MA,B16008_018M,B16008_018EA,B16008_018MA,B16008_019M,B16008_019EA,B16008_019MA,B16008_020M,B16008_020EA,B16008_020MA,B16008_021M,B16008_021EA,B16008_021MA,B16008_022M,B16008_022EA,B16008_022MA,B16008_023M,B16008_023EA,B16008_023MA,B16008_024M,B16008_024EA,B16008_024MA,B16008_025M,B16008_025EA,B16008_025MA,B16008_026M,B16008_026EA,B16008_026MA,B16008_027M,B16008_027EA,B16008_027MA,B16008_028M,B16008_028EA,B16008_028MA,B16008_029M,B16008_029EA,B16008_029MA,B16008_030M,B16008_030EA,B16008_030MA,B16008_031M,B16008_031EA,B16008_031MA,B16008_032M,B16008_032EA,B16008_032MA,B16008_033M,B16008_033EA,B16008_033MA,B16008_034M,B16008_034EA,B16008_034MA,B16008_035M,B16008_035EA,B16008_035MA,B16008_036M,B16008_036EA,B16008_036MA,B16008_037M,B16008_037EA,B16008_037MA,B16008_038M,B16008_038EA,B16008_038MA,B16008_039M,B16008_039EA,B16008_039MA,B16008_040M,B16008_040EA,B16008_040MA,B16008_041M,B16008_041EA,B16008_041MA,B16008_042M,B16008_042EA,B16008_042MA,B16008_043M,B16008_043EA,B16008_043MA,B16008_044M,B16008_044EA,B16008_044MA,B16008_045M,B16008_045EA,B16008_045MA,B16008_046M,B16008_046EA,B16008_046MA,B16008_047M,B16008_047EA,B16008_047MA,B16008_048M,B16008_048EA,B16008_048MA,B16008_049M,B16008_049EA,B16008_049MA,B16008_050M,B16008_050EA,B16008_050MA,B16008_051M,B16008_051EA,B16008_051MA,B16008_052M,B16008_052EA,B16008_052MA,B16008_053M,B16008_053EA,B16008_053MA,state
3858883,2004,3467584,10788,616541,4254,502589,6538,87472,5213,69424,5501,18048,3076,26480,2963,21833,2998,4647,1269,2851043,10304,2699144,12085,102091,4611,90338,4834,11753,1833,49808,3783,44331,3699,5477,1306,391299,10677,174659,8175,4216,1265,2613,895,107,185,107,185,0,201,1496,828,1083,789,413,389,170443,7852,42780,3577,41130,4220,19827,2736,21303,2713,86533,5221,47604,4100,38929,3531,216640,9518,12907,2514,991,495,5848,1499,3900,1286,1948,891,6068,1869,2182,815,3886,1463,203733,9125,24017,2776,109616,6541,26484,3824,83132,5267,70100,5755,33622,3504,36478,4268,2004,null,null,10788,null,null,4254,null,null,6538,null,null,5213,null,null,5501,null,null,3076,null,null,2963,null,null,2998,null,null,1269,null,null,10304,null,null,12085,null,null,4611,null,null,4834,null,null,1833,null,null,3783,null,null,3699,null,null,1306,null,null,10677,null,null,8175,null,null,1265,null,null,895,null,null,185,null,null,185,null,null,201,null,null,828,null,null,789,null,null,389,null,null,7852,null,null,3577,null,null,4220,null,null,2736,null,null,2713,null,null,5221,null,null,4100,null,null,3531,null,null,9518,null,null,2514,null,null,495,null,null,1499,null,null,1286,null,null,891,null,null,1869,null,null,815,null,null,1463,null,null,9125,null,null,2776,null,null,6541,null,null,3824,null,null,5267,null,null,5755,null,null,3504,null,null,4268,null,null,41
12074484,2168,11212702,19500,1903455,6426,1698439,10960,111016,5850,94277,5705,16739,2336,94000,6644,71535,6180,22465,2903,9309247,16759,8818662,18278,304628,9386,210687,8800,93941,5256,185957,7405,156154,6945,29803,2751,861782,19043,453581,11605,22707,3338,12102,2062,2707,1186,1930,858,777,635,7898,2119,6372,1866,1526,639,430874,10540,112417,5761,63210,4365,29002,2776,34208,3347,255247,8822,135809,6716,119438,5210,408201,14837,38940,4540,5982,1973,11538,2766,5332,1482,6206,2339,21420,3174,13234,2397,8186,1837,369261,13074,64157,4557,104471,7262,24388,3004,80083,6230,200633,9188,89514,5455,111119,8379,2168,null,null,19500,null,null,6426,null,null,10960,null,null,5850,null,null,5705,null,null,2336,null,null,6644,null,null,6180,null,null,2903,null,null,16759,null,null,18278,null,null,9386,null,null,8800,null,null,5256,null,null,7405,null,null,6945,null,null,2751,null,null,19043,null,null,11605,null,null,3338,null,null,2062,null,null,1186,null,null,858,null,null,635,null,null,2119,null,null,1866,null,null,639,null,null,10540,null,null,5761,null,null,4365,null,null,2776,null,null,3347,null,null,8822,null,null,6716,null,null,5210,null,null,14837,null,null,4540,null,null,1973,null,null,2766,null,null,1482,null,null,2339,null,null,3174,null,null,2397,null,null,1837,null,null,13074,null,null,4557,null,null,7262,null,null,3004,null,null,6230,null,null,9188,null,null,5455,null,null,8379,null,null,42
1002282,807,855613,6994,146742,2110,116369,2523,21883,1958,20041,2002,1842,780,8490,2016,7724,2000,766,435,708871,6360,632828,7188,44519,3368,34057,3071,10462,1979,31524,2749,27688,2473,3836,1094,146669,6984,81621,4998,2547,991,1310,648,837,621,787,593,50,89,400,375,400,375,0,208,79074,4994,14135,1888,23903,2946,9428,2159,14475,2339,41036,4196,24067,2846,16969,2862,65048,5763,5207,1615,1291,943,2466,1190,953,520,1513,943,1450,672,940,596,510,395,59841,4861,8301,1931,26469,3304,6271,1505,20198,2855,25071,3159,11394,2080,13677,2720,807,null,null,6994,null,null,2110,null,null,2523,null,null,1958,null,null,2002,null,null,780,null,null,2016,null,null,2000,null,null,435,null,null,6360,null,null,7188,null,null,3368,null,null,3071,null,null,1979,null,null,2749,null,null,2473,null,null,1094,null,null,6984,null,null,4998,null,null,991,null,null,648,null,null,621,null,null,593,null,null,89,null,null,375,null,null,375,null,null,208,null,null,4994,null,null,1888,null,null,2946,null,null,2159,null,null,2339,null,null,4196,null,null,2846,null,null,2862,null,null,5763,null,null,1615,null,null,943,null,null,1190,null,null,520,null,null,943,null,null,672,null,null,596,null,null,395,null,null,4861,null,null,1931,null,null,3304,null,null,1505,null,null,2855,null,null,3159,null,null,2080,null,null,2720,null,null,44
4671107,2461,4435309,9225,794753,3849,736033,5832,48336,3859,39054,3496,9282,2198,10384,2551,9233,2273,1151,714,3640556,8017,3558802,7590,51157,3937,40474,3240,10683,1971,30597,3785,27755,3764,2842,772,235798,8972,94565,5494,3790,1166,2449,958,610,466,495,427,115,199,731,436,553,346,178,251,90775,5239,35344,3239,19173,2833,12228,2023,6945,1603,36258,3175,22973,2259,13285,2272,141233,8908,11409,2847,1342,664,6090,2177,4349,1584,1741,930,3977,1505,1755,802,2222,1177,129824,7564,18774,2550,78287,5372,17958,3041,60329,4981,32763,3952,17662,2621,15101,2419,2461,null,null,9225,null,null,3849,null,null,5832,null,null,3859,null,null,3496,null,null,2198,null,null,2551,null,null,2273,null,null,714,null,null,8017,null,null,7590,null,null,3937,null,null,3240,null,null,1971,null,null,3785,null,null,3764,null,null,772,null,null,8972,null,null,5494,null,null,1166,null,null,958,null,null,466,null,null,427,null,null,199,null,null,436,null,null,346,null,null,251,null,null,5239,null,null,3239,null,null,2833,null,null,2023,null,null,1603,null,null,3175,null,null,2259,null,null,2272,null,null,8908,null,null,2847,null,null,664,null,null,2177,null,null,1584,null,null,930,null,null,1505,null,null,802,null,null,1177,null,null,7564,null,null,2550,null,null,5372,null,null,3041,null,null,4981,null,null,3952,null,null,2621,null,null,2419,null,null,45
804562,1176,774400,2647,148745,1984,140487,2383,3602,792,3176,714,426,308,4656,1517,3551,1274,1105,578,625655,2243,604830,2905,6448,1168,5119,1090,1329,576,14377,1695,12923,1537,1454,660,30162,2402,10936,1917,1218,728,873,634,0,157,0,157,0,157,345,328,266,236,79,133,9718,1662,3762,850,913,396,576,311,337,243,5043,1519,2903,865,2140,952,19226,2415,3046,1386,0,157,530,309,268,263,262,183,2516,1330,567,380,1949,1269,16180,1822,2545,975,5089,954,874,444,4215,927,8546,1562,3598,874,4948,1273,1176,null,null,2647,null,null,1984,null,null,2383,null,null,792,null,null,714,null,null,308,null,null,1517,null,null,1274,null,null,578,null,null,2243,null,null,2905,null,null,1168,null,null,1090,null,null,576,null,null,1695,null,null,1537,null,null,660,null,null,2402,null,null,1917,null,null,728,null,null,634,null,null,157,null,null,157,null,null,157,null,null,328,null,null,236,null,null,133,null,null,1662,null,null,850,null,null,396,null,null,311,null,null,243,null,null,1519,null,null,865,null,null,952,null,null,2415,null,null,1386,null,null,157,null,null,309,null,null,263,null,null,183,null,null,1330,null,null,380,null,null,1269,null,null,1822,null,null,975,null,null,954,null,null,444,null,null,927,null,null,1562,null,null,874,null,null,1273,null,null,46
6247026,3349,5930510,11644,1072121,5199,991369,7197,61331,4660,49210,4239,12121,2459,19421,3326,17106,3029,2315,917,4858389,10205,4754559,10437,69911,3934,58164,3916,11747,1965,33919,3281,29598,2904,4321,1349,316516,10521,117632,7142,7344,1645,5476,1432,709,382,634,360,75,100,1159,617,922,585,237,194,110288,6991,34224,3783,22047,2997,11093,2069,10954,2019,54017,4975,31494,3006,22523,3232,198884,9142,19619,3520,1223,643,10493,2609,6033,1723,4460,1655,7903,1931,4118,1277,3785,1384,179265,7003,23145,2391,96723,5519,22325,3038,74398,5126,59397,4386,28139,2965,31258,3601,3349,null,null,11644,null,null,5199,null,null,7197,null,null,4660,null,null,4239,null,null,2459,null,null,3326,null,null,3029,null,null,917,null,null,10205,null,null,10437,null,null,3934,null,null,3916,null,null,1965,null,null,3281,null,null,2904,null,null,1349,null,null,10521,null,null,7142,null,null,1645,null,null,1432,null,null,382,null,null,360,null,null,100,null,null,617,null,null,585,null,null,194,null,null,6991,null,null,3783,null,null,2997,null,null,2069,null,null,2019,null,null,4975,null,null,3006,null,null,3232,null,null,9142,null,null,3520,null,null,643,null,null,2609,null,null,1723,null,null,1655,null,null,1931,null,null,1277,null,null,1384,null,null,7003,null,null,2391,null,null,5519,null,null,3038,null,null,5126,null,null,4386,null,null,2965,null,null,3601,null,null,47
25855685,5763,21164346,41901,5018158,12746,3362600,22878,1497444,21796,1152609,20816,344835,13586,158114,9446,137542,9253,20572,2825,16146188,36843,12829061,32218,3091649,28212,2534676,28943,556973,15264,225478,8842,199611,8210,25867,2911,4691339,40356,1744499,22570,49127,3854,15834,2399,18406,2698,13358,2463,5048,1485,14887,2199,11646,1800,3241,1518,1695372,22439,230111,9512,852016,17669,373463,13327,478553,14014,613245,15488,376792,13033,236453,9460,2946840,36492,217498,9989,22234,3816,142009,8963,80198,6971,61811,5732,53255,5257,33215,3909,20040,3778,2729342,33445,179037,9237,2056351,31301,413840,14309,1642511,29654,493954,16485,265616,12031,228338,11460,5763,null,null,41901,null,null,12746,null,null,22878,null,null,21796,null,null,20816,null,null,13586,null,null,9446,null,null,9253,null,null,2825,null,null,36843,null,null,32218,null,null,28212,null,null,28943,null,null,15264,null,null,8842,null,null,8210,null,null,2911,null,null,40356,null,null,22570,null,null,3854,null,null,2399,null,null,2698,null,null,2463,null,null,1485,null,null,2199,null,null,1800,null,null,1518,null,null,22439,null,null,9512,null,null,17669,null,null,13327,null,null,14014,null,null,15488,null,null,13033,null,null,9460,null,null,36492,null,null,9989,null,null,3816,null,null,8963,null,null,6971,null,null,5732,null,null,5257,null,null,3909,null,null,3778,null,null,33445,null,null,9237,null,null,31301,null,null,14309,null,null,29654,null,null,16485,null,null,12031,null,null,11460,null,null,48
2797795,1649,2547215,9505,653912,2696,564739,5172,73641,4083,64626,4282,9015,2010,15532,2517,13324,2252,2208,1024,1893303,8882,1764218,8552,82003,5326,72145,4839,9858,1836,47082,3640,43319,3705,3763,968,250580,9787,93520,6063,3449,994,1360,577,762,456,531,396,231,188,1327,731,1223,641,104,165,90071,5856,22530,2167,34773,4149,17947,3251,16826,2379,32768,3298,19938,2525,12830,2007,157060,7897,11064,2083,1460,722,4700,1515,3015,968,1685,1012,4904,1404,3150,1073,1754,988,145996,6908,16006,2061,94921,6068,30737,3854,64184,5934,35069,3365,19455,2607,15614,2696,1649,null,null,9505,null,null,2696,null,null,5172,null,null,4083,null,null,4282,null,null,2010,null,null,2517,null,null,2252,null,null,1024,null,null,8882,null,null,8552,null,null,5326,null,null,4839,null,null,1836,null,null,3640,null,null,3705,null,null,968,null,null,9787,null,null,6063,null,null,994,null,null,577,null,null,456,null,null,396,null,null,188,null,null,731,null,null,641,null,null,165,null,null,5856,null,null,2167,null,null,4149,null,null,3251,null,null,2379,null,null,3298,null,null,2525,null,null,2007,null,null,7897,null,null,2083,null,null,722,null,null,1515,null,null,968,null,null,1012,null,null,1404,null,null,1073,null,null,988,null,null,6908,null,null,2061,null,null,6068,null,null,3854,null,null,5934,null,null,3365,null,null,2607,null,null,2696,null,null,49
594130,783,566122,2435,86358,1445,82597,1780,833,474,675,453,158,127,2928,649,2687,699,241,259,479764,2220,467458,3075,3158,760,2923,726,235,189,9148,1334,8558,1359,590,274,28008,2164,16364,1847,1392,772,775,451,0,151,0,151,0,151,617,670,476,509,141,173,14972,1565,6664,1034,816,395,675,342,141,144,7492,1398,5086,1184,2406,828,11644,1814,470,255,155,115,0,151,0,151,0,151,315,225,157,142,158,182,11174,1733,3625,761,833,368,395,216,438,267,6716,1411,3658,864,3058,865,783,null,null,2435,null,null,1445,null,null,1780,null,null,474,null,null,453,null,null,127,null,null,649,null,null,699,null,null,259,null,null,2220,null,null,3075,null,null,760,null,null,726,null,null,189,null,null,1334,null,null,1359,null,null,274,null,null,2164,null,null,1847,null,null,772,null,null,451,null,null,151,null,null,151,null,null,151,null,null,670,null,null,509,null,null,173,null,null,1565,null,null,1034,null,null,395,null,null,342,null,null,144,null,null,1398,null,null,1184,null,null,828,null,null,1814,null,null,255,null,null,115,null,null,151,null,null,151,null,null,151,null,null,225,null,null,142,null,null,182,null,null,1733,null,null,761,null,null,368,null,null,216,null,null,267,null,null,1411,null,null,864,null,null,865,null,null,50
7908026,3269,6885399,17648,1304440,6688,1128954,7001,105401,4999,91096,5595,14305,2323,70085,4657,61495,4614,8590,1500,5580959,15800,5330144,16676,145995,7077,123434,6358,22561,2726,104820,5387,92912,5250,11908,1918,1022627,17291,529872,13826,17052,2403,8041,1609,1877,916,1286,797,591,439,7134,1551,5942,1408,1192,529,512820,13408,109320,6070,98449,5590,55486,5066,42963,3958,305051,9690,192966,7826,112085,4899,492755,14164,42286,4516,5196,1429,15059,2639,8260,1986,6799,1624,22031,2968,15057,2450,6974,1356,450469,12715,43204,3551,198918,8276,49026,4181,149892,7804,208347,8492,109868,6211,98479,6343,3269,null,null,17648,null,null,6688,null,null,7001,null,null,4999,null,null,5595,null,null,2323,null,null,4657,null,null,4614,null,null,1500,null,null,15800,null,null,16676,null,null,7077,null,null,6358,null,null,2726,null,null,5387,null,null,5250,null,null,1918,null,null,17291,null,null,13826,null,null,2403,null,null,1609,null,null,916,null,null,797,null,null,439,null,null,1551,null,null,1408,null,null,529,null,null,13408,null,null,6070,null,null,5590,null,null,5066,null,null,3958,null,null,9690,null,null,7826,null,null,4899,null,null,14164,null,null,4516,null,null,1429,null,null,2639,null,null,1986,null,null,1624,null,null,2968,null,null,2450,null,null,1356,null,null,12715,null,null,3551,null,null,8276,null,null,4181,null,null,7804,null,null,8492,null,null,6211,null,null,6343,null,null,51
6838056,1869,5825056,19982,1118736,5711,901601,9276,138351,5961,112797,6200,25554,3121,78784,6445,66103,6013,12681,2327,4706320,18501,4430222,19449,156867,7268,134950,7212,21917,2304,119231,7254,101814,6810,17417,2113,1013000,20049,481502,12125,14307,1963,6865,1491,1269,689,1184,705,85,106,6173,1254,5220,1173,953,475,467195,12008,111626,6065,66915,5349,33352,3768,33563,3943,288654,10863,154436,7410,134218,6756,531498,16210,46074,5161,5683,1466,15429,2925,9157,2142,6272,1913,24962,4107,15245,3636,9717,2166,485424,14010,63249,4890,199338,8673,46515,4381,152823,7765,222837,10015,111830,6852,111007,6486,1869,null,null,19982,null,null,5711,null,null,9276,null,null,5961,null,null,6200,null,null,3121,null,null,6445,null,null,6013,null,null,2327,null,null,18501,null,null,19449,null,null,7268,null,null,7212,null,null,2304,null,null,7254,null,null,6810,null,null,2113,null,null,20049,null,null,12125,null,null,1963,null,null,1491,null,null,689,null,null,705,null,null,106,null,null,1254,null,null,1173,null,null,475,null,null,12008,null,null,6065,null,null,5349,null,null,3768,null,null,3943,null,null,10863,null,null,7410,null,null,6756,null,null,16210,null,null,5161,null,null,1466,null,null,2925,null,null,2142,null,null,1913,null,null,4107,null,null,3636,null,null,2166,null,null,14010,null,null,4890,null,null,8673,null,null,4381,null,null,7765,null,null,10015,null,null,6852,null,null,6486,null,null,53
1729434,1659,1697902,3383,273439,1924,268107,1976,3131,1154,2077,717,1054,554,2201,818,1458,593,743,507,1424463,3346,1406949,3900,9853,1344,6964,1269,2889,888,7661,1382,6617,1207,1044,652,31532,3081,15066,2066,1086,626,1001,608,85,126,85,126,0,193,0,193,0,193,0,193,13980,1917,6069,1355,1518,616,1118,598,400,251,6393,1320,4943,1265,1450,676,16466,2378,690,420,163,211,0,193,0,193,0,193,527,361,256,251,271,281,15776,2199,3745,966,3599,924,1272,501,2327,840,8432,1918,4655,1635,3777,1282,1659,null,null,3383,null,null,1924,null,null,1976,null,null,1154,null,null,717,null,null,554,null,null,818,null,null,593,null,null,507,null,null,3346,null,null,3900,null,null,1344,null,null,1269,null,null,888,null,null,1382,null,null,1207,null,null,652,null,null,3081,null,null,2066,null,null,626,null,null,608,null,null,126,null,null,126,null,null,193,null,null,193,null,null,193,null,null,193,null,null,1917,null,null,1355,null,null,616,null,null,598,null,null,251,null,null,1320,null,null,1265,null,null,676,null,null,2378,null,null,420,null,null,211,null,null,193,null,null,193,null,null,193,null,null,361,null,null,251,null,null,281,null,null,2199,null,null,966,null,null,924,null,null,501,null,null,840,null,null,1918,null,null,1635,null,null,1282,null,null,54
5444618,2085,5158357,8295,929521,3481,838452,5791,56388,3910,45540,3580,10848,1893,34681,3074,26639,2705,8042,1551,4228836,7433,4072005,9077,91398,4755,69813,3813,21585,2220,65433,3670,55294,3505,10139,1225,286261,8183,130671,5121,7787,1504,5683,1253,849,548,351,356,498,446,1255,615,715,409,540,354,122884,4881,31954,2770,26499,2959,12593,1980,13906,2277,64431,4012,34639,3019,29792,2911,155590,7127,13592,2198,1368,694,6195,1413,3873,1108,2322,1019,6029,1763,3452,1427,2577,1078,141998,6210,17853,2100,67083,3975,17804,2076,49279,3835,57062,4557,31228,3227,25834,2879,2085,null,null,8295,null,null,3481,null,null,5791,null,null,3910,null,null,3580,null,null,1893,null,null,3074,null,null,2705,null,null,1551,null,null,7433,null,null,9077,null,null,4755,null,null,3813,null,null,2220,null,null,3670,null,null,3505,null,null,1225,null,null,8183,null,null,5121,null,null,1504,null,null,1253,null,null,548,null,null,356,null,null,446,null,null,615,null,null,409,null,null,354,null,null,4881,null,null,2770,null,null,2959,null,null,1980,null,null,2277,null,null,4012,null,null,3019,null,null,2911,null,null,7127,null,null,2198,null,null,694,null,null,1413,null,null,1108,null,null,1019,null,null,1763,null,null,1427,null,null,1078,null,null,6210,null,null,2100,null,null,3975,null,null,2076,null,null,3835,null,null,4557,null,null,3227,null,null,2879,null,null,55
547628,1292,528958,2767,101598,1697,93242,2208,6659,1724,6437,1697,222,220,1697,737,1679,735,18,41,427360,3216,407743,3692,12491,2245,10715,2173,1776,702,7126,1468,6250,1337,876,599,18670,2559,7396,1625,962,628,962,628,0,197,0,197,0,197,0,197,0,197,0,197,6434,1495,2268,866,2242,931,1314,798,928,573,1924,737,1514,646,410,231,11274,2246,427,351,79,138,327,306,327,306,0,197,21,41,21,41,0,197,10847,2111,1543,726,5436,1438,509,394,4927,1408,3868,1422,1810,914,2058,922,1292,null,null,2767,null,null,1697,null,null,2208,null,null,1724,null,null,1697,null,null,220,null,null,737,null,null,735,null,null,41,null,null,3216,null,null,3692,null,null,2245,null,null,2173,null,null,702,null,null,1468,null,null,1337,null,null,599,null,null,2559,null,null,1625,null,null,628,null,null,628,null,null,197,null,null,197,null,null,197,null,null,197,null,null,197,null,null,197,null,null,1495,null,null,866,null,null,931,null,null,798,null,null,573,null,null,737,null,null,646,null,null,231,null,null,2246,null,null,351,null,null,138,null,null,306,null,null,306,null,null,197,null,null,41,null,null,41,null,null,197,null,null,2111,null,null,726,null,null,1438,null,null,394,null,null,1408,null,null,1422,null,null,914,null,null,922,null,null,56
3251554,1598,3160279,6034,533192,1725,21166,2490,511623,3243,106477,5899,405146,6740,403,466,350,456,53,91,2627087,5773,159751,10082,2465191,11514,464225,12955,2000966,16293,2145,852,1398,741,747,454,91275,6002,46399,3668,1233,577,174,185,1059,542,128,218,931,495,0,222,0,222,0,222,45166,3545,2614,645,41705,3228,8432,1453,33273,2782,847,391,177,205,670,343,44876,4324,1698,751,43,69,1655,773,437,562,1218,533,0,222,0,222,0,222,43178,4152,1434,568,40420,3952,4023,1196,36397,3688,1324,626,491,335,833,560,1598,null,null,6034,null,null,1725,null,null,2490,null,null,3243,null,null,5899,null,null,6740,null,null,466,null,null,456,null,null,91,null,null,5773,null,null,10082,null,null,11514,null,null,12955,null,null,16293,null,null,852,null,null,741,null,null,454,null,null,6002,null,null,3668,null,null,577,null,null,185,null,null,542,null,null,218,null,null,495,null,null,222,null,null,222,null,null,222,null,null,3545,null,null,645,null,null,3228,null,null,1453,null,null,2782,null,null,391,null,null,205,null,null,343,null,null,4324,null,null,751,null,null,69,null,null,773,null,null,562,null,null,533,null,null,222,null,null,222,null,null,222,null,null,4152,null,null,568,null,null,3952,null,null,1196,null,null,3688,null,null,626,null,null,335,null,null,560,null,null,72
4576657,3241,4414409,6798,799608,4202,754120,5389,36202,3040,28953,3028,7249,1555,9286,1374,8126,1311,1160,545,3614801,6188,3551199,6461,44001,4220,33700,3675,10301,2254,19601,2583,16279,2239,3322,1012,162248,5666,59552,4840,4124,1291,2549,924,746,488,455,364,291,241,829,575,635,510,194,265,55428,4396,19734,3028,11642,2474,7147,1908,4495,1409,24052,2848,14563,2137,9489,1717,102696,5273,9142,1665,1323,734,4826,1356,3514,1213,1312,665,2993,850,1732,763,1261,583,93554,4933,13526,2384,51185,3779,11858,1704,39327,3444,28843,2614,11155,1878,17688,2167,3241,null,null,6798,null,null,4202,null,null,5389,null,null,3040,null,null,3028,null,null,1555,null,null,1374,null,null,1311,null,null,545,null,null,6188,null,null,6461,null,null,4220,null,null,3675,null,null,2254,null,null,2583,null,null,2239,null,null,1012,null,null,5666,null,null,4840,null,null,1291,null,null,924,null,null,488,null,null,364,null,null,241,null,null,575,null,null,510,null,null,265,null,null,4396,null,null,3028,null,null,2474,null,null,1908,null,null,1409,null,null,2848,null,null,2137,null,null,1717,null,null,5273,null,null,1665,null,null,734,null,null,1356,null,null,1213,null,null,665,null,null,850,null,null,763,null,null,583,null,null,4933,null,null,2384,null,null,3779,null,null,1704,null,null,3444,null,null,2614,null,null,1878,null,null,2167,null,null,01
689399,797,632435,4611,130518,1702,116064,2365,3327,1171,2799,1057,528,498,11127,1756,9673,1705,1454,632,501917,3787,448205,4908,12956,2000,11227,1658,1729,1152,40756,3190,33848,2943,6908,1032,56964,4421,32545,3462,2617,1145,1323,668,499,524,0,155,499,524,795,541,658,518,137,219,29928,3025,7492,1400,4358,1515,1951,894,2407,1397,18078,2322,9257,1612,8821,1753,24419,3611,1666,691,77,89,146,210,104,196,42,59,1443,674,853,488,590,406,22753,3204,2217,717,4473,1473,1432,507,3041,1365,16063,2643,5415,1325,10648,2023,797,null,null,4611,null,null,1702,null,null,2365,null,null,1171,null,null,1057,null,null,498,null,null,1756,null,null,1705,null,null,632,null,null,3787,null,null,4908,null,null,2000,null,null,1658,null,null,1152,null,null,3190,null,null,2943,null,null,1032,null,null,4421,null,null,3462,null,null,1145,null,null,668,null,null,524,null,null,155,null,null,524,null,null,541,null,null,518,null,null,219,null,null,3025,null,null,1400,null,null,1515,null,null,894,null,null,1397,null,null,2322,null,null,1612,null,null,1753,null,null,3611,null,null,691,null,null,89,null,null,210,null,null,196,null,null,59,null,null,674,null,null,488,null,null,406,null,null,3204,null,null,717,null,null,1473,null,null,507,null,null,1365,null,null,2643,null,null,1325,null,null,2023,null,null,02
6494749,1477,5566432,17989,1150951,5287,837594,9666,272074,8213,237888,7507,34186,3530,41283,4149,36189,4052,5094,1303,4415481,16379,3739625,18802,515179,10997,452278,9883,62901,4471,160677,6521,130197,6440,30480,2564,928317,17770,397956,12044,12375,2398,5035,1543,3358,1443,2490,1209,868,465,3982,1249,3133,1081,849,769,385581,11899,84498,5593,175103,7375,86138,5791,88965,5658,125980,5962,80485,4921,45495,3349,530361,13939,31774,4137,4924,1636,17265,2913,10862,2053,6403,1848,9585,2145,5893,1516,3692,1210,498587,12283,64458,5013,341137,10707,89874,6247,251263,8587,92992,6094,48590,4434,44402,4973,1477,null,null,17989,null,null,5287,null,null,9666,null,null,8213,null,null,7507,null,null,3530,null,null,4149,null,null,4052,null,null,1303,null,null,16379,null,null,18802,null,null,10997,null,null,9883,null,null,4471,null,null,6521,null,null,6440,null,null,2564,null,null,17770,null,null,12044,null,null,2398,null,null,1543,null,null,1443,null,null,1209,null,null,465,null,null,1249,null,null,1081,null,null,769,null,null,11899,null,null,5593,null,null,7375,null,null,5791,null,null,5658,null,null,5962,null,null,4921,null,null,3349,null,null,13939,null,null,4137,null,null,1636,null,null,2913,null,null,2053,null,null,1848,null,null,2145,null,null,1516,null,null,1210,null,null,12283,null,null,5013,null,null,10707,null,null,6247,null,null,8587,null,null,6094,null,null,4434,null,null,4973,null,null,04
