C08113_001E,C08113_001M,C08113_002E,C08113_002M,C08113_003E,C08113_003M,C08113_004E,C08113_004M,C08113_005E,C08113_005M,C08113_006E,C08113_006M,C08113_007E,C08113_007M,C08113_008E,C08113_008M,C08113_009E,C08113_009M,C08113_010E,C08113_010M,C08113_011E,C08113_011M,C08113_012E,C08113_012M,C08113_013E,C08113_013M,C08113_014E,C08113_014M,C08113_015E,C08113_015M,C08113_016E,C08113_016M,C08113_017E,C08113_017M,C08113_018E,C08113_018M,C08113_019E,C08113_019M,C08113_020E,C08113_020M,C08113_021E,C08113_021M,C08113_022E,C08113_022M,C08113_023E,C08113_023M,C08113_024E,C08113_024M,C08113_025E,C08113_025M,C08113_026E,C08113_026M,C08113_027E,C08113_027M,C08113_028E,C08113_028M,C08113_029E,C08113_029M,C08113_030E,C08113_030M,C08113_001M,C08113_001EA,C08113_001MA,C08113_002M,C08113_002EA,C08113_002MA,C08113_003M,C08113_003EA,C08113_003MA,C08113_004M,C08113_004EA,C08113_004MA,C08113_005M,C08113_005EA,C08113_005MA,C08113_006M,C08113_006EA,C08113_006MA,C08113_007M,C08113_007EA,C08113_007MA,C08113_008M,C08113_008EA,C08113_008MA,C08113_009M,C08113_009EA,C08113_009MA,C08113_010M,C08113_010EA,C08113_010MA,C08113_011M,C08113_011EA,C08113_011MA,C08113_012M,C08113_012EA,C08113_012MA,C08113_013M,C08113_013EA,C08113_013MA,C08113_014M,C08113_014EA,C08113_014MA,C08113_015M,C08113_015EA,C08113_015MA,C08113_016M,C08113_016EA,C08113_016MA,C08113_017M,C08113_017EA,C08113_017MA,C08113_018M,C08113_018EA,C08113_018MA,C08113_019M,C08113_019EA,C08113_019MA,C08113_020M,C08113_020EA,C08113_020MA,C08113_021M,C08113_021EA,C08113_021MA,C08113_022M,C08113_022EA,C08113_022MA,C08113_023M,C08113_023EA,C08113_023MA,C08113_024M,C08113_024EA,C08113_024MA,C08113_025M,C08113_025EA,C08113_025MA,C08113_026M,C08113_026EA,C08113_026MA,C08113_027M,C08113_027EA,C08113_027MA,C08113_028M,C08113_028EA,C08113_028MA,C08113_029M,C08113_029EA,C08113_029MA,C08113_030M,C08113_030EA,C08113_030MA,state
644442,7930,609543,8373,34899,3379,25672,3183,9227,1584,511012,7721,486138,7727,24874,2811,19165,2710,5709,1122,57703,4689,53026,4641,4677,1099,2126,676,2551,1070,4232,1194,3400,1086,832,564,310,287,522,502,34244,3369,31891,3213,2353,616,2134,603,219,163,37251,2868,35088,2666,2163,861,1937,780,226,269,7930,null,null,8373,null,null,3379,null,null,3183,null,null,1584,null,null,7721,null,null,7727,null,null,2811,null,null,2710,null,null,1122,null,null,4689,null,null,4641,null,null,1099,null,null,676,null,null,1070,null,null,1194,null,null,1086,null,null,564,null,null,287,null,null,502,null,null,3369,null,null,3213,null,null,616,null,null,603,null,null,163,null,null,2868,null,null,2666,null,null,861,null,null,780,null,null,269,null,null,23
3044986,14069,2422199,17424,622787,12569,383261,11394,239526,10132,2247708,18093,1832643,19311,415065,11423,270983,9432,144082,7078,273968,11235,183050,7231,90918,6891,41549,3559,49369,5969,258950,9111,192216,7602,66734,5061,38004,3763,28730,3542,119951,6295,92981,5338,26970,3337,15182,2072,11788,2637,144409,5484,121309,4809,23100,2291,17543,2095,5557,1091,14069,null,null,17424,null,null,12569,null,null,11394,null,null,10132,null,null,18093,null,null,19311,null,null,11423,null,null,9432,null,null,7078,null,null,11235,null,null,7231,null,null,6891,null,null,3559,null,null,5969,null,null,9111,null,null,7602,null,null,5061,null,null,3763,null,null,3542,null,null,6295,null,null,5338,null,null,3337,null,null,2072,null,null,2637,null,null,5484,null,null,4809,null,null,2291,null,null,2095,null,null,1091,null,null,24
3504937,19583,2689664,20473,815273,14878,509526,12725,305747,11260,2457107,17071,1975244,17988,481863,13121,321945,11377,159918,7391,267156,9285,167106,7864,100050,5437,51832,4170,48218,4226,354611,11031,229844,8235,124767,7015,68809,5175,55958,5190,245974,6775,169883,5665,76091,4848,45788,3769,30303,3367,180089,7217,147587,6095,32502,3801,21152,2903,11350,2066,19583,null,null,20473,null,null,14878,null,null,12725,null,null,11260,null,null,17071,null,null,17988,null,null,13121,null,null,11377,null,null,7391,null,null,9285,null,null,7864,null,null,5437,null,null,4170,null,null,4226,null,null,11031,null,null,8235,null,null,7015,null,null,5175,null,null,5190,null,null,6775,null,null,5665,null,null,4848,null,null,3769,null,null,3367,null,null,7217,null,null,6095,null,null,3801,null,null,2903,null,null,2066,null,null,25
4492590,20589,4073577,21710,419013,9461,269511,8803,149502,8089,3700498,19489,3381026,19728,319472,8663,213748,7652,105724,6789,398251,9788,338527,8756,59724,5057,29757,3033,29967,3770,64250,4525,58013,4168,6237,1375,3422,935,2815,999,149030,5943,130485,5614,18545,2182,11915,1731,6630,1264,180561,7063,165526,6826,15035,1844,10669,1598,4366,1058,20589,null,null,21710,null,null,9461,null,null,8803,null,null,8089,null,null,19489,null,null,19728,null,null,8663,null,null,7652,null,null,6789,null,null,9788,null,null,8756,null,null,5057,null,null,3033,null,null,3770,null,null,4525,null,null,4168,null,null,1375,null,null,935,null,null,999,null,null,5943,null,null,5614,null,null,2182,null,null,1731,null,null,1264,null,null,7063,null,null,6826,null,null,1844,null,null,1598,null,null,1058,null,null,26
2868581,11316,2546671,12845,321910,8228,194016,7264,127894,5948,2232605,13337,2010695,12548,221910,6961,138418,6195,83492,4752,246345,8194,195948,7255,50397,4311,24176,2451,26221,3375,103966,4963,85896,4509,18070,1926,10352,1352,7718,1270,118234,5482,99797,4519,18437,2218,11293,1589,7144,1519,167431,5157,154335,5126,13096,1612,9777,1389,3319,829,11316,null,null,12845,null,null,8228,null,null,7264,null,null,5948,null,null,13337,null,null,12548,null,null,6961,null,null,6195,null,null,4752,null,null,8194,null,null,7255,null,null,4311,null,null,2451,null,null,3375,null,null,4963,null,null,4509,null,null,1926,null,null,1352,null,null,1270,null,null,5482,null,null,4519,null,null,2218,null,null,1589,null,null,1519,null,null,5157,null,null,5126,null,null,1612,null,null,1389,null,null,829,null,null,27
1215225,13303,1164963,13076,50262,3409,30770,3089,19492,2671,1027773,14985,990756,14386,37017,3011,24475,2755,12542,2211,119367,6969,109292,6821,10075,1993,4852,1142,5223,1549,3700,873,3640,871,60,78,41,73,19,27,37095,3565,34739,3587,2356,916,744,415,1612,808,27290,2754,26536,2700,754,372,658,369,96,96,13303,null,null,13076,null,null,3409,null,null,3089,null,null,2671,null,null,14985,null,null,14386,null,null,3011,null,null,2755,null,null,2211,null,null,6969,null,null,6821,null,null,1993,null,null,1142,null,null,1549,null,null,873,null,null,871,null,null,78,null,null,73,null,null,27,null,null,3565,null,null,3587,null,null,916,null,null,415,null,null,808,null,null,2754,null,null,2700,null,null,372,null,null,369,null,null,96,null,null,28
2863373,17471,2677487,20039,185886,7428,120497,6497,65389,4848,2340513,17274,2203598,17888,136915,6292,90345,5344,46570,4318,248079,9212,220499,8494,27580,3386,15196,2846,12384,2066,41004,3799,37611,3513,3393,1182,1948,751,1445,782,85680,4671,77662,4327,8018,1708,5320,1299,2698,1008,148097,6489,138117,6364,9980,1849,7688,1709,2292,977,17471,null,null,20039,null,null,7428,null,null,6497,null,null,4848,null,null,17274,null,null,17888,null,null,6292,null,null,5344,null,null,4318,null,null,9212,null,null,8494,null,null,3386,null,null,2846,null,null,2066,null,null,3799,null,null,3513,null,null,1182,null,null,751,null,null,782,null,null,4671,null,null,4327,null,null,1708,null,null,1299,null,null,1008,null,null,6489,null,null,6364,null,null,1849,null,null,1709,null,null,977,null,null,29
496311,5572,478148,5536,18163,2174,15261,1963,2902,805,377028,6907,366220,6819,10808,1490,8911,1460,1897,702,45455,3765,43503,3627,1952,510,1659,506,293,254,3352,976,3257,1003,95,123,95,123,0,168,38895,3153,35712,2882,3183,994,2534,985,649,360,31581,2917,29456,2849,2125,1006,2062,1009,63,82,5572,null,null,5536,null,null,2174,null,null,1963,null,null,805,null,null,6907,null,null,6819,null,null,1490,null,null,1460,null,null,702,null,null,3765,null,null,3627,null,null,510,null,null,506,null,null,254,null,null,976,null,null,1003,null,null,123,null,null,123,null,null,168,null,null,3153,null,null,2882,null,null,994,null,null,985,null,null,360,null,null,2917,null,null,2849,null,null,1006,null,null,1009,null,null,82,null,null,30
974207,7682,868524,7206,105683,4200,56268,3621,49415,3337,799206,8689,724569,7857,74637,3994,43473,3623,31164,2501,87568,4926,64999,4168,22569,2834,9158,1710,13411,1985,5806,1169,4715,1038,1091,737,442,283,649,721,38602,2836,34357,2506,4245,1200,1641,604,2604,959,43025,3288,39884,3167,3141,983,1554,532,1587,792,7682,null,null,7206,null,null,4200,null,null,3621,null,null,3337,null,null,8689,null,null,7857,null,null,3994,null,null,3623,null,null,2501,null,null,4926,null,null,4168,null,null,2834,null,null,1710,null,null,1985,null,null,1169,null,null,1038,null,null,737,null,null,283,null,null,721,null,null,2836,null,null,2506,null,null,1200,null,null,604,null,null,959,null,null,3288,null,null,3167,null,null,983,null,null,532,null,null,792,null,null,31
1356018,11498,912634,10894,443384,9273,258514,9246,184870,7557,1068116,11663,722213,9761,345903,8658,207279,8066,138624,5956,137953,7003,83579,5049,54374,4956,29552,3228,24822,3483,46044,3908,27396,3129,18648,2645,9109,2100,9539,1766,46695,3503,30756,2964,15939,2219,6597,1509,9342,1826,57210,4456,48690,3592,8520,1951,5977,1682,2543,919,11498,null,null,10894,null,null,9273,null,null,9246,null,null,7557,null,null,11663,null,null,9761,null,null,8658,null,null,8066,null,null,5956,null,null,7003,null,null,5049,null,null,4956,null,null,3228,null,null,3483,null,null,3908,null,null,3129,null,null,2645,null,null,2100,null,null,1766,null,null,3503,null,null,2964,null,null,2219,null,null,1509,null,null,1826,null,null,4456,null,null,3592,null,null,1951,null,null,1682,null,null,919,null,null,32
705515,6959,655366,7170,50149,3629,31953,3018,18196,2637,562580,7300,529510,7798,33070,3111,22305,2541,10765,2104,60483,4404,51216,3991,9267,1873,4206,1165,5061,1307,6346,1605,5481,1478,865,471,770,434,95,147,32008,3069,28511,2920,3497,1059,2156,712,1341,829,44098,3189,40648,2992,3450,998,2516,891,934,477,6959,null,null,7170,null,null,3629,null,null,3018,null,null,2637,null,null,7300,null,null,7798,null,null,3111,null,null,2541,null,null,2104,null,null,4404,null,null,3991,null,null,1873,null,null,1165,null,null,1307,null,null,1605,null,null,1478,null,null,471,null,null,434,null,null,147,null,null,3069,null,null,2920,null,null,1059,null,null,712,null,null,829,null,null,3189,null,null,2992,null,null,998,null,null,891,null,null,477,null,null,33
4328133,21270,2896058,20918,1432075,17270,864398,15999,567677,14607,3063948,21798,2199152,19437,864796,14926,569194,12944,295602,10331,364623,9650,181410,8595,183213,8052,81929,5141,101284,6400,509502,10741,278261,8518,231241,9206,141978,5852,89263,6693,199456,9258,95256,6015,104200,6782,40073,3983,64127,5896,190604,6641,141979,5180,48625,3773,31224,2756,17401,2577,21270,null,null,20918,null,null,17270,null,null,15999,null,null,14607,null,null,21798,null,null,19437,null,null,14926,null,null,12944,null,null,10331,null,null,9650,null,null,8595,null,null,8052,null,null,5141,null,null,6400,null,null,10741,null,null,8518,null,null,9206,null,null,5852,null,null,6693,null,null,9258,null,null,6015,null,null,6782,null,null,3983,null,null,5896,null,null,6641,null,null,5180,null,null,3773,null,null,2756,null,null,2577,null,null,34
877959,9029,583079,10790,294880,9444,225022,9372,69858,5599,702110,9176,464142,10116,237968,8232,182780,7953,55188,4491,82912,5401,52065,3977,30847,4183,21829,3449,9018,2165,12460,2085,8937,1800,3523,962,2591,789,932,520,35786,3726,25358,3148,10428,1652,7934,1387,2494,968,44691,4259,32577,3890,12114,2157,9888,1923,2226,812,9029,null,null,10790,null,null,9444,null,null,9372,null,null,5599,null,null,9176,null,null,10116,null,null,8232,null,null,7953,null,null,4491,null,null,5401,null,null,3977,null,null,4183,null,null,3449,null,null,2165,null,null,2085,null,null,1800,null,null,962,null,null,789,null,null,520,null,null,3726,null,null,3148,null,null,1652,null,null,1387,null,null,968,null,null,4259,null,null,3890,null,null,2157,null,null,1923,null,null,812,null,null,35
9291557,26473,6446090,27272,2845467,25712,1601429,19018,1244038,22335,4888039,27150,3895388,25067,992651,15438,617719,11792,374932,9968,606605,15551,380784,12213,225821,8514,105585,5353,120236,7576,2636851,24680,1439558,18675,1197293,19346,647748,15721,549545,14764,759849,16898,441311,10777,318538,11321,164387,6790,154151,8675,400213,12682,289049,9341,111164,7067,65990,4399,45174,4922,26473,null,null,27272,null,null,25712,null,null,19018,null,null,22335,null,null,27150,null,null,25067,null,null,15438,null,null,11792,null,null,9968,null,null,15551,null,null,12213,null,null,8514,null,null,5353,null,null,7576,null,null,24680,null,null,18675,null,null,19346,null,null,15721,null,null,14764,null,null,16898,null,null,10777,null,null,11321,null,null,6790,null,null,8675,null,null,12682,null,null,9341,null,null,7067,null,null,4399,null,null,4922,null,null,36
4626006,20643,4064192,21441,561814,11857,316773,10085,245041,10039,3763121,20164,3361191,21862,401930,11835,243095,9130,158835,8729,423351,11949,318307,11237,105044,6072,40030,4345,65014,5072,47899,4227,38855,4215,9044,1836,4462,1391,4582,1221,141671,7254,118328,6533,23343,2354,12899,1871,10444,1569,249964,9336,227511,9123,22453,3325,16287,2473,6166,1967,20643,null,null,21441,null,null,11857,null,null,10085,null,null,10039,null,null,20164,null,null,21862,null,null,11835,null,null,9130,null,null,8729,null,null,11949,null,null,11237,null,null,6072,null,null,4345,null,null,5072,null,null,4227,null,null,4215,null,null,1836,null,null,1391,null,null,1221,null,null,7254,null,null,6533,null,null,2354,null,null,1871,null,null,1569,null,null,9336,null,null,9123,null,null,3325,null,null,2473,null,null,1967,null,null,37
406027,5000,385708,5205,20319,2127,14100,1720,6219,1470,325505,5607,312420,5666,13085,1717,9108,1360,3977,1215,40390,3464,35526,3080,4864,1362,2988,978,1876,899,2140,896,1953,820,187,204,187,204,0,155,17197,2240,16129,2086,1068,590,953,559,115,115,20795,1868,19680,1912,1115,549,864,524,251,196,5000,null,null,5205,null,null,2127,null,null,1720,null,null,1470,null,null,5607,null,null,5666,null,null,1717,null,null,1360,null,null,1215,null,null,3464,null,null,3080,null,null,1362,null,null,978,null,null,899,null,null,896,null,null,820,null,null,204,null,null,204,null,null,155,null,null,2240,null,null,2086,null,null,590,null,null,559,null,null,115,null,null,1868,null,null,1912,null,null,549,null,null,524,null,null,196,null,null,38
5435982,22752,5060112,23701,375870,8440,248859,8075,127011,6504,4515268,26031,4244117,26431,271151,8065,185387,7058,85764,5668,406914,12428,353330,11661,53584,4502,27348,3000,26236,2977,86890,4489,78803,4621,8087,1711,5341,1414,2746,875,192570,6676,167044,6414,25526,3086,16929,2441,8597,1396,234340,7750,216818,7474,17522,2774,13854,2458,3668,953,22752,null,null,23701,null,null,8440,null,null,8075,null,null,6504,null,null,26031,null,null,26431,null,null,8065,null,null,7058,null,null,5668,null,null,12428,null,null,11661,null,null,4502,null,null,3000,null,null,2977,null,null,4489,null,null,4621,null,null,1711,null,null,1414,null,null,875,null,null,6676,null,null,6414,null,null,3086,null,null,2441,null,null,1396,null,null,7750,null,null,7474,null,null,2774,null,null,2458,null,null,953,null,null,39
1729489,10334,1544280,10063,185209,6226,105322,4939,79887,4398,1428164,11604,1287542,11425,140622,5428,83116,4495,57506,3280,164119,5323,133830,5024,30289,2682,13327,1752,16962,2093,8662,1405,7364,1355,1298,724,583,422,715,488,54483,3394,45730,3235,8753,1206,4957,974,3796,940,74061,3321,69814,3138,4247,921,3339,878,908,380,10334,null,null,10063,null,null,6226,null,null,4939,null,null,4398,null,null,11604,null,null,11425,null,null,5428,null,null,4495,null,null,3280,null,null,5323,null,null,5024,null,null,2682,null,null,1752,null,null,2093,null,null,1405,null,null,1355,null,null,724,null,null,422,null,null,488,null,null,3394,null,null,3235,null,null,1206,null,null,974,null,null,940,null,null,3321,null,null,3138,null,null,921,null,null,878,null,null,380,null,null,40
1899356,13722,1595760,15482,303596,9508,181965,8370,121631,6040,1374404,13802,1173796,14348,200608,7568,125752,6198,74856,4664,184632,7897,133557,6606,51075,4535,24627,3251,26448,3413,82729,4632,64764,3769,17965,2413,9833,1736,8132,1959,131945,5700,112281,5519,19664,2172,13054,1618,6610,1693,125646,6755,111362,6428,14284,2258,8699,1634,5585,1227,13722,null,null,15482,null,null,9508,null,null,8370,null,null,6040,null,null,13802,null,null,14348,null,null,7568,null,null,6198,null,null,4664,null,null,7897,null,null,6606,null,null,4535,null,null,3251,null,null,3413,null,null,4632,null,null,3769,null,null,2413,null,null,1736,null,null,1959,null,null,5700,null,null,5519,null,null,2172,null,null,1618,null,null,1693,null,null,6755,null,null,6428,null,null,2258,null,null,1634,null,null,1227,null,null,41
5977351,24618,5320623,28894,656728,14808,413275,12959,243453,9484,4550927,22991,4137842,25445,413085,11192,270743,10927,142342,6672,499808,12818,397813,11602,101995,6222,49667,4498,52328,4663,332072,10094,279562,9031,52510,4491,34380,3588,18130,2491,304804,8550,250879,7837,53925,4225,34923,3267,19002,2588,289740,9943,254527,8529,35213,3768,23562,2882,11651,1974,24618,null,null,28894,null,null,14808,null,null,12959,null,null,9484,null,null,22991,null,null,25445,null,null,11192,null,null,10927,null,null,6672,null,null,12818,null,null,11602,null,null,6222,null,null,4498,null,null,4663,null,null,10094,null,null,9031,null,null,4491,null,null,3588,null,null,2491,null,null,8550,null,null,7837,null,null,4225,null,null,3267,null,null,2588,null,null,9943,null,null,8529,null,null,3768,null,null,2882,null,null,1974,null,null,42
