B25102_001E,B25102_001M,B25102_002E,B25102_002M,B25102_003E,B25102_003M,B25102_004E,B25102_004M,B25102_005E,B25102_005M,B25102_006E,B25102_006M,B25102_007E,B25102_007M,B25102_008E,B25102_008M,B25102_009E,B25102_009M,B25102_010E,B25102_010M,B25102_011E,B25102_011M,B25102_012E,B25102_012M,B25102_013E,B25102_013M,B25102_014E,B25102_014M,B25102_015E,B25102_015M,B25102_001M,B25102_001EA,B25102_001MA,B25102_002M,B25102_002EA,B25102_002MA,B25102_003M,B25102_003EA,B25102_003MA,B25102_004M,B25102_004EA,B25102_004MA,B25102_005M,B25102_005EA,B25102_005MA,B25102_006M,B25102_006EA,B25102_006MA,B25102_007M,B25102_007EA,B25102_007MA,B25102_008M,B25102_008EA,B25102_008MA,B25102_009M,B25102_009EA,B25102_009MA,B25102_010M,B25102_010EA,B25102_010MA,B25102_011M,B25102_011EA,B25102_011MA,B25102_012M,B25102_012EA,B25102_012MA,B25102_013M,B25102_013EA,B25102_013MA,B25102_014M,B25102_014EA,B25102_014MA,B25102_015M,B25102_015EA,B25102_015MA,state
382116,6101,236910,5376,9991,1430,33343,2610,31221,2165,63049,3398,97971,3970,1335,421,145206,4109,19602,1681,28979,2294,18267,1824,31640,2722,42492,2213,4226,995,6101,null,null,5376,null,null,1430,null,null,2610,null,null,2165,null,null,3398,null,null,3970,null,null,421,null,null,4109,null,null,1681,null,null,2294,null,null,1824,null,null,2722,null,null,2213,null,null,995,null,null,23
1445953,10330,1063518,11390,23889,2298,78152,3970,88344,4107,247938,6947,610517,8584,14678,1599,382435,7731,19216,1808,33811,2475,36852,2629,89345,3399,183648,5707,19563,1811,10330,null,null,11390,null,null,2298,null,null,3970,null,null,4107,null,null,6947,null,null,8584,null,null,1599,null,null,7731,null,null,1808,null,null,2475,null,null,2629,null,null,3399,null,null,5707,null,null,1811,null,null,24
1598930,10736,1112272,11002,15917,1714,45984,2929,44161,2671,161835,5531,836585,10303,7790,1438,486658,7915,9030,1620,18422,2187,19191,1847,72978,3507,350033,6995,17004,1822,10736,null,null,11002,null,null,1714,null,null,2929,null,null,2671,null,null,5531,null,null,10303,null,null,1438,null,null,7915,null,null,1620,null,null,2187,null,null,1847,null,null,3507,null,null,6995,null,null,1822,null,null,25
2731283,14647,1656541,13588,88028,3927,295684,6409,234393,5899,413911,7309,577875,10387,46650,2775,1074742,11054,106044,4298,230698,5591,154392,4887,227570,6764,262082,6058,93956,4760,14647,null,null,13588,null,null,3927,null,null,6409,null,null,5899,null,null,7309,null,null,10387,null,null,2775,null,null,11054,null,null,4298,null,null,5591,null,null,4887,null,null,6764,null,null,6058,null,null,4760,null,null,26
1532031,9426,1029789,8735,73279,3183,171524,4438,137977,4111,270514,6046,365463,6006,11032,1256,502242,6081,76528,2731,87537,3174,67429,2954,121342,4399,138049,3569,11357,1074,9426,null,null,8735,null,null,3183,null,null,4438,null,null,4111,null,null,6046,null,null,6006,null,null,1256,null,null,6081,null,null,2731,null,null,3174,null,null,2954,null,null,4399,null,null,3569,null,null,1074,null,null,27
734114,9343,367900,8197,117594,5258,102191,5026,40486,3099,37988,2651,25618,2548,44023,3959,366214,7537,146838,5267,61704,3706,21341,2391,18788,2008,11691,1719,105852,4526,9343,null,null,8197,null,null,5258,null,null,5026,null,null,3099,null,null,2651,null,null,2548,null,null,3959,null,null,7537,null,null,5267,null,null,3706,null,null,2391,null,null,2008,null,null,1719,null,null,4526,null,null,28
1567597,13680,969908,12330,171521,5678,281935,7374,140878,6182,173982,5438,189205,6357,12387,1474,597689,10309,183374,5084,160258,6038,72665,3452,86626,4172,75243,3194,19523,1807,13680,null,null,12330,null,null,5678,null,null,7374,null,null,6182,null,null,5438,null,null,6357,null,null,1474,null,null,10309,null,null,5084,null,null,6038,null,null,3452,null,null,4172,null,null,3194,null,null,1807,null,null,29
282995,5662,160134,5182,13759,1453,36629,2860,32724,2795,42523,3372,31900,2595,2599,643,122861,4013,26014,1842,28560,1913,18083,2088,23037,1921,18427,1738,8740,1243,5662,null,null,5182,null,null,1453,null,null,2860,null,null,2795,null,null,3372,null,null,2595,null,null,643,null,null,4013,null,null,1842,null,null,1913,null,null,2088,null,null,1921,null,null,1738,null,null,1243,null,null,30
488339,5373,294925,5016,11978,1174,37029,2333,36234,2618,76415,3439,127724,3243,5545,980,193414,4369,29303,1755,31365,2106,21674,1424,42319,2775,56807,2610,11946,1073,5373,null,null,5016,null,null,1174,null,null,2333,null,null,2618,null,null,3439,null,null,3243,null,null,980,null,null,4369,null,null,1755,null,null,2106,null,null,1424,null,null,2775,null,null,2610,null,null,1073,null,null,31
578762,7662,393999,7560,60161,3298,120759,5254,62946,3374,79306,4379,61236,3497,9591,1378,184763,5887,48997,3101,46265,2975,22666,1633,30835,2126,26023,2207,9977,1316,7662,null,null,7560,null,null,3298,null,null,5254,null,null,3374,null,null,4379,null,null,3497,null,null,1378,null,null,5887,null,null,3101,null,null,2975,null,null,1633,null,null,2126,null,null,2207,null,null,1316,null,null,32
365021,5402,242909,4646,2318,767,4512,1062,5381,1007,16398,1683,212138,4653,2162,791,122112,3433,7425,1264,5858,1010,4495,985,10490,1115,89789,3263,4055,1039,5402,null,null,4646,null,null,767,null,null,1062,null,null,1007,null,null,1683,null,null,4653,null,null,791,null,null,3433,null,null,1264,null,null,1010,null,null,985,null,null,1115,null,null,3263,null,null,1039,null,null,33
2019927,14176,1364197,12561,6383,1100,10692,1471,10061,1562,35668,2610,1290615,12498,10778,1632,655730,9676,7440,1164,11030,1427,10535,1623,26016,2568,575440,8808,25269,2234,14176,null,null,12561,null,null,1100,null,null,1471,null,null,1562,null,null,2610,null,null,12498,null,null,1632,null,null,9676,null,null,1164,null,null,1427,null,null,1623,null,null,2568,null,null,8808,null,null,2234,null,null,34
511099,7819,280119,7393,57341,4447,77466,3978,40197,3244,49116,2947,40599,2959,15400,1713,230980,6666,76136,4347,47503,3266,23224,2009,25826,2366,21342,2003,36949,2675,7819,null,null,7393,null,null,4447,null,null,3978,null,null,3244,null,null,2947,null,null,2959,null,null,1713,null,null,6666,null,null,4347,null,null,3266,null,null,2009,null,null,2366,null,null,2003,null,null,2675,null,null,35
3841170,19390,2348392,19311,55518,3685,117021,5292,94036,4923,246922,6166,1749399,14018,85496,4347,1492778,14815,70503,4464,121846,5214,80759,3916,173380,5305,909306,10093,136984,5124,19390,null,null,19311,null,null,3685,null,null,5292,null,null,4923,null,null,6166,null,null,14018,null,null,4347,null,null,14815,null,null,4464,null,null,5214,null,null,3916,null,null,5305,null,null,10093,null,null,5124,null,null,36
2493388,15093,1581460,13388,263714,7520,500397,9341,250576,8133,278086,7490,272320,6688,16367,1828,911928,12002,300416,8248,261005,6870,106380,4701,109696,4434,99415,4205,35016,2995,15093,null,null,13388,null,null,7520,null,null,9341,null,null,8133,null,null,7490,null,null,6688,null,null,1828,null,null,12002,null,null,8248,null,null,6870,null,null,4701,null,null,4434,null,null,4205,null,null,2995,null,null,37
199208,3641,106622,3594,12924,1253,21632,1967,16751,1698,28621,2321,23770,2052,2924,624,92586,2463,24056,1424,20321,1365,10790,1251,17735,1594,11776,1249,7908,1016,3641,null,null,3594,null,null,1253,null,null,1967,null,null,1698,null,null,2321,null,null,2052,null,null,624,null,null,2463,null,null,1424,null,null,1365,null,null,1251,null,null,1594,null,null,1249,null,null,1016,null,null,38
3022809,18037,1909786,17689,155013,4552,394754,9329,248839,6195,390128,9744,700101,9302,20951,2315,1113023,13247,198796,5205,255005,6484,142370,5273,196954,6148,285921,6764,33977,2631,18037,null,null,17689,null,null,4552,null,null,9329,null,null,6195,null,null,9744,null,null,9302,null,null,2315,null,null,13247,null,null,5205,null,null,6484,null,null,5273,null,null,6148,null,null,6764,null,null,2631,null,null,39
953552,7733,532865,7795,126605,3347,150165,5047,76340,3888,89002,3640,71342,3283,19411,1664,420687,6689,198794,4435,87705,3427,36022,2425,42805,2438,31049,2105,24312,1506,7733,null,null,7795,null,null,3347,null,null,5047,null,null,3888,null,null,3640,null,null,3283,null,null,1664,null,null,6689,null,null,4435,null,null,3427,null,null,2425,null,null,2438,null,null,2105,null,null,1506,null,null,40
969579,10315,642854,9633,21057,2324,70493,4209,67199,3983,167992,6304,310359,7230,5754,1053,326725,6717,45236,3302,44207,2946,32026,2437,66124,3827,125314,4190,13818,1711,10315,null,null,9633,null,null,2324,null,null,4209,null,null,3983,null,null,6304,null,null,7230,null,null,1053,null,null,6717,null,null,3302,null,null,2946,null,null,2437,null,null,3827,null,null,4190,null,null,1711,null,null,41
3382514,17950,2039013,16683,139419,4126,281282,6705,192137,6280,369540,8550,1040195,12065,16440,1627,1343501,11528,210853,6489,244152,6724,139339,5298,236875,6022,485534,7871,26748,2285,17950,null,null,16683,null,null,4126,null,null,6705,null,null,6280,null,null,8550,null,null,12065,null,null,1627,null,null,11528,null,null,6489,null,null,6724,null,null,5298,null,null,6022,null,null,7871,null,null,2285,null,null,42
236882,4213,159306,4994,1950,688,3463,884,3818,892,21348,2119,127868,4382,859,451,77576,3404,1942,632,2001,661,2934,861,13445,1538,56476,3225,778,330,4213,null,null,4994,null,null,688,null,null,884,null,null,892,null,null,2119,null,null,4382,null,null,451,null,null,3404,null,null,632,null,null,661,null,null,861,null,null,1538,null,null,3225,null,null,330,null,null,44
1288871,12866,749422,9356,271850,7025,255117,7454,81221,5039,70990,3491,53713,3538,16531,1920,539449,10402,294526,8436,112444,4785,33539,2348,29143,2402,26527,1914,43270,3095,12866,null,null,9356,null,null,7025,null,null,7454,null,null,5039,null,null,3491,null,null,3538,null,null,1920,null,null,10402,null,null,8436,null,null,4785,null,null,2348,null,null,2402,null,null,1914,null,null,3095,null,null,45
224459,3798,126256,4249,9413,1426,23603,2135,19028,1688,35228,2709,36480,2545,2504,674,98203,3053,16716,1440,18353,1691,12415,1303,20290,1718,22294,2071,8135,1140,3798,null,null,4249,null,null,1426,null,null,2135,null,null,1688,null,null,2709,null,null,2545,null,null,674,null,null,3053,null,null,1440,null,null,1691,null,null,1303,null,null,1718,null,null,2071,null,null,1140,null,null,46
1664018,15061,989445,12268,273014,8884,328541,8900,127761,5236,123390,4869,116334,4742,20405,2088,674573,11290,267245,7058,190109,5652,66400,3904,64441,3818,59316,3332,27062,2213,15061,null,null,12268,null,null,8884,null,null,8900,null,null,5236,null,null,4869,null,null,4742,null,null,2088,null,null,11290,null,null,7058,null,null,5652,null,null,3904,null,null,3818,null,null,3332,null,null,2213,null,null,47
5825471,27395,3366378,25127,214215,7804,347982,9166,258699,7547,537948,10792,1919315,19310,88219,5579,2459093,22715,561459,11091,433168,10799,225190,6885,329309,8473,750216,12489,159751,5653,27395,null,null,25127,null,null,7804,null,null,9166,null,null,7547,null,null,10792,null,null,19310,null,null,5579,null,null,22715,null,null,11091,null,null,10799,null,null,6885,null,null,8473,null,null,12489,null,null,5653,null,null,48
659266,7711,467694,6980,30983,2068,168950,5617,112671,4334,93474,4307,54782,3115,6834,1132,191572,4873,23589,2574,60140,3173,38735,2714,36575,2473,24292,1839,8241,1133,7711,null,null,6980,null,null,2068,null,null,5617,null,null,4334,null,null,4307,null,null,3115,null,null,1132,null,null,4873,null,null,2574,null,null,3173,null,null,2714,null,null,2473,null,null,1839,null,null,1133,null,null,49
177772,3783,114372,3494,1479,486,3619,674,3881,705,17084,1526,87897,3209,412,274,63400,2625,4150,990,3989,596,3837,734,8871,914,42067,2390,486,187,3783,null,null,3494,null,null,486,null,null,674,null,null,705,null,null,1526,null,null,3209,null,null,274,null,null,2625,null,null,990,null,null,596,null,null,734,null,null,914,null,null,2390,null,null,187,null,null,50
2037641,16261,1409498,13343,160645,5747,275006,7722,171285,5891,241946,6389,532303,8285,28313,2404,628143,9233,146644,4319,131030,4569,66493,3190,88436,3812,162377,4351,33163,2555,16261,null,null,13343,null,null,5747,null,null,7722,null,null,5891,null,null,6389,null,null,8285,null,null,2404,null,null,9233,null,null,4319,null,null,4569,null,null,3190,null,null,3812,null,null,4351,null,null,2555,null,null,51
1729320,12424,1193314,12089,49752,3022,124956,4870,109970,5117,269012,7615,622367,9266,17257,1759,536006,9087,66581,3610,56473,3191,41363,3024,106613,4885,234028,5959,30948,2703,12424,null,null,12089,null,null,3022,null,null,4870,null,null,5117,null,null,7615,null,null,9266,null,null,1759,null,null,9087,null,null,3610,null,null,3191,null,null,3024,null,null,4885,null,null,5959,null,null,2703,null,null,53
523078,7047,250630,6797,113627,4633,79372,3729,22830,2221,15648,1585,8783,1482,10370,1515,272448,6134,162081,5129,50520,2829,9848,1343,7278,1502,3753,829,38968,2985,7047,null,null,6797,null,null,4633,null,null,3729,null,null,2221,null,null,1585,null,null,1482,null,null,1515,null,null,6134,null,null,5129,null,null,2829,null,null,1343,null,null,1502,null,null,829,null,null,2985,null,null,54
1551232,10480,993769,9301,14604,1433,72556,2894,83326,3279,236336,6139,581200,8106,5747,1006,557463,7242,27323,2015,49129,2157,51344,2668,133596,3982,278879,5948,17192,1604,10480,null,null,9301,null,null,1433,null,null,2894,null,null,3279,null,null,6139,null,null,8106,null,null,1006,null,null,7242,null,null,2015,null,null,2157,null,null,2668,null,null,3982,null,null,5948,null,null,1604,null,null,55
153894,4084,87347,3458,13494,1682,37871,2683,16850,1934,9288,1317,8281,1240,1563,664,66547,3247,20604,2338,21598,1854,8082,1306,7457,1158,5929,1187,2877,630,4084,null,null,3458,null,null,1682,null,null,2683,null,null,1934,null,null,1317,null,null,1240,null,null,664,null,null,3247,null,null,2338,null,null,1854,null,null,1306,null,null,1158,null,null,1187,null,null,630,null,null,56
821672,8711,325055,7989,33602,2106,14212,2219,4142,1008,4059,988,4133,1089,264907,7818,496617,8108,38880,2994,9263,1219,2218,718,1872,586,989,409,443395,7904,8711,null,null,7989,null,null,2106,null,null,2219,null,null,1008,null,null,988,null,null,1089,null,null,7818,null,null,8108,null,null,2994,null,null,1219,null,null,718,null,null,586,null,null,409,null,null,7904,null,null,72
1268138,12239,717843,11167,397295,7570,150137,5598,39573,2953,33404,2683,22593,2147,74841,4173,550295,9184,296974,7139,64844,3527,14169,1598,12898,1767,10979,1323,150431,5710,12239,null,null,11167,null,null,7570,null,null,5598,null,null,2953,null,null,2683,null,null,2147,null,null,4173,null,null,9184,null,null,7139,null,null,3527,null,null,1598,null,null,1767,null,null,1323,null,null,5710,null,null,01
160215,3268,101016,3243,5712,1443,8532,1333,6675,945,16465,1695,55201,2701,8431,1191,59199,2844,7567,1132,7073,1108,3187,839,6918,1324,17380,1733,17074,1277,3268,null,null,3243,null,null,1443,null,null,1333,null,null,945,null,null,1695,null,null,2701,null,null,1191,null,null,2844,null,null,1132,null,null,1108,null,null,839,null,null,1324,null,null,1733,null,null,1277,null,null,02
1593014,12380,1021023,12480,174011,6486,328220,7805,168609,5962,183097,5861,144846,5420,22240,2012,571991,9630,162720,6357,138836,5742,65225,3506,73845,3560,68311,4254,63054,2888,12380,null,null,12480,null,null,6486,null,null,7805,null,null,5962,null,null,5861,null,null,5420,null,null,2012,null,null,9630,null,null,6357,null,null,5742,null,null,3506,null,null,3560,null,null,4254,null,null,2888,null,null,04
737632,8928,401122,9133,167082,5750,111425,4757,39906,3416,33651,3012,27119,2523,21939,2364,336510,7341,181236,5560,66797,3594,21217,2367,17202,2088,13177,1643,36881,2728,8928,null,null,9133,null,null,5750,null,null,4757,null,null,3416,null,null,3012,null,null,2523,null,null,2364,null,null,7341,null,null,5560,null,null,3594,null,null,2367,null,null,2088,null,null,1643,null,null,2728,null,null,05
6943428,26799,4933660,28006,168045,6584,460556,9731,357539,8650,768778,13873,3122428,22693,56314,3405,2009768,16405,271169,7433,332713,5979,184490,4908,305776,7047,781935,11775,133685,5318,26799,null,null,28006,null,null,6584,null,null,9731,null,null,8650,null,null,13873,null,null,22693,null,null,3405,null,null,16405,null,null,7433,null,null,5979,null,null,4908,null,null,7047,null,null,11775,null,null,5318,null,null,06
1365832,12605,978072,11670,138779,5487,287780,8041,166180,5241,179845,5418,194266,4628,11222,1461,387760,7823,99963,3741,96014,3816,56104,3148,61508,3264,63192,3342,10979,1506,12605,null,null,11670,null,null,5487,null,null,8041,null,null,5241,null,null,5418,null,null,4628,null,null,1461,null,null,7823,null,null,3741,null,null,3816,null,null,3148,null,null,3264,null,null,3342,null,null,1506,null,null,08
879073,9745,597176,10394,2971,645,9884,1729,8201,1293,34945,2686,538467,9439,2708,670,281897,7027,5305,962,8236,1542,6036,1025,20961,2199,237871,6482,3488,757,9745,null,null,10394,null,null,645,null,null,1729,null,null,1293,null,null,2686,null,null,9439,null,null,670,null,null,7027,null,null,962,null,null,1542,null,null,1025,null,null,2199,null,null,6482,null,null,757,null,null,09
245005,4786,157296,4532,31459,2123,50086,3517,25874,2323,29210,2404,17177,1727,3490,878,87709,4055,27600,2410,22856,1862,10847,1653,10997,1253,9278,1344,6131,1201,4786,null,null,4532,null,null,2123,null,null,3517,null,null,2323,null,null,2404,null,null,1727,null,null,878,null,null,4055,null,null,2410,null,null,1862,null,null,1653,null,null,1253,null,null,1344,null,null,1201,null,null,10
110376,3494,83523,3368,5813,669,10284,1444,7280,1021,12258,1635,46176,2469,1712,495,26853,2382,3614,723,5403,1008,2908,704,2564,652,10923,1649,1441,588,3494,null,null,3368,null,null,669,null,null,1444,null,null,1021,null,null,1635,null,null,2469,null,null,495,null,null,2382,null,null,723,null,null,1008,null,null,704,null,null,652,null,null,1649,null,null,588,null,null,11
