B27008_001E,B27008_001M,B27008_002E,B27008_002M,B27008_003E,B27008_003M,B27008_004E,B27008_004M,B27008_005E,B27008_005M,B27008_006E,B27008_006M,B27008_007E,B27008_007M,B27008_008E,B27008_008M,B27008_009E,B27008_009M,B27008_010E,B27008_010M,B27008_011E,B27008_011M,B27008_012E,B27008_012M,B27008_013E,B27008_013M,B27008_014E,B27008_014M,B27008_015E,B27008_015M,B27008_016E,B27008_016M,B27008_017E,B27008_017M,B27008_018E,B27008_018M,B27008_019E,B27008_019M,B27008_020E,B27008_020M,B27008_021E,B27008_021M,B27008_022E,B27008_022M,B27008_023E,B27008_023M,B27008_024E,B27008_024M,B27008_025E,B27008_025M,B27008_026E,B27008_026M,B27008_027E,B27008_027M,B27008_028E,B27008_028M,B27008_029E,B27008_029M,B27008_030E,B27008_030M,B27008_031E,B27008_031M,B27008_032E,B27008_032M,B27008_033E,B27008_033M,B27008_034E,B27008_034M,B27008_035E,B27008_035M,B27008_036E,B27008_036M,B27008_037E,B27008_037M,B27008_038E,B27008_038M,B27008_039E,B27008_039M,B27008_040E,B27008_040M,B27008_041E,B27008_041M,B27008_042E,B27008_042M,B27008_043E,B27008_043M,B27008_044E,B27008_044M,B27008_045E,B27008_045M,B27008_046E,B27008_046M,B27008_047E,B27008_047M,B27008_048E,B27008_048M,B27008_049E,B27008_049M,B27008_050E,B27008_050M,B27008_051E,B27008_051M,B27008_052E,B27008_052M,B27008_053E,B27008_053M,B27008_054E,B27008_054M,B27008_055E,B27008_055M,B27008_056E,B27008_056M,B27008_057E,B27008_057M,B27008_001M,B27008_001EA,B27008_001MA,B27008_002M,B27008_002EA,B27008_002MA,B27008_003M,B27008_003EA,B27008_003MA,B27008_004M,B27008_004EA,B27008_004MA,B27008_005M,B27008_005EA,B27008_005MA,B27008_006M,B27008_006EA,B27008_006MA,B27008_007M,B27008_007EA,B27008_007MA,B27008_008M,B27008_008EA,B27008_008MA,B27008_009M,B27008_009EA,B27008_009MA,B27008_010M,B27008_010EA,B27008_010MA,B27008_011M,B27008_011EA,B27008_011MA,B27008_012M,B27008_012EA,B27008_012MA,B27008_013M,B27008_013EA,B27008_013MA,B27008_014M,B27008_014EA,B27008_014MA,B27008_015M,B27008_015EA,B27008_015MA,B27008_016M,B27008_016EA,B27008_016MA,B27008_017M,B27008_017EA,B27008_017MA,B27008_018M,B27008_018EA,B27008_018MA,B27008_019M,B27008_019EA,B27008_019MA,B27008_020M,B27008_020EA,B27008_020MA,B27008_021M,B27008_021EA,B27008_021MA,B27008_022M,B27008_022EA,B27008_022MA,B27008_023M,B27008_023EA,B27008_023MA,B27008_024M,B27008_024EA,B27008_024MA,B27008_025M,B27008_025EA,B27008_025MA,B27008_026M,B27008_026EA,B27008_026MA,B27008_027M,B27008_027EA,B27008_027MA,B27008_028M,B27008_028EA,B27008_028MA,B27008_029M,B27008_029EA,B27008_029MA,B27008_030M,B27008_030EA,B27008_030MA,B27008_031M,B27008_031EA,B27008_031MA,B27008_032M,B27008_032EA,B27008_032MA,B27008_033M,B27008_033EA,B27008_033MA,B27008_034M,B27008_034EA,B27008_034MA,B27008_035M,B27008_035EA,B27008_035MA,B27008_036M,B27008_036EA,B27008_036MA,B27008_037M,B27008_037EA,B27008_037MA,B27008_038M,B27008_038EA,B27008_038MA,B27008_039M,B27008_039EA,B27008_039MA,B27008_040M,B27008_040EA,B27008_040MA,B27008_041M,B27008_041EA,B27008_041MA,B27008_042M,B27008_042EA,B27008_042MA,B27008_043M,B27008_043EA,B27008_043MA,B27008_044M,B27008_044EA,B27008_044MA,B27008_045M,B27008_045EA,B27008_045MA,B27008_046M,B27008_046EA,B27008_046MA,B27008_047M,B27008_047EA,B27008_047MA,B27008_048M,B27008_048EA,B27008_048MA,B27008_049M,B27008_049EA,B27008_049MA,B27008_050M,B27008_050EA,B27008_050MA,B27008_051M,B27008_051EA,B27008_051MA,B27008_052M,B27008_052EA,B27008_052MA,B27008_053M,B27008_053EA,B27008_053MA,B27008_054M,B27008_054EA,B27008_054MA,B27008_055M,B27008_055EA,B27008_055MA,B27008_056M,B27008_056EA,B27008_056MA,B27008_057M,B27008_057EA,B27008_057MA,state
1317148,565,642090,2185,39797,1544,1541,997,38256,1775,90316,1702,2126,716,88190,1729,56050,1219,837,337,55213,1231,76018,1337,1468,668,74550,1502,73150,1247,755,317,72395,1316,92662,1269,1774,615,90888,1364,100777,808,1921,629,98856,940,72287,674,6806,1119,65481,1260,41033,783,5251,870,35782,1074,675058,2128,39190,1514,616,322,38574,1601,85420,1619,1956,716,83464,1668,52329,927,1096,513,51233,1118,78979,1172,1672,904,77307,1313,76921,996,1368,545,75553,1059,98020,1149,1610,539,96410,1238,108036,720,3677,861,104359,1078,78208,638,5963,911,72245,1073,57955,747,4625,877,53330,1072,565,null,null,2185,null,null,1544,null,null,997,null,null,1775,null,null,1702,null,null,716,null,null,1729,null,null,1219,null,null,337,null,null,1231,null,null,1337,null,null,668,null,null,1502,null,null,1247,null,null,317,null,null,1316,null,null,1269,null,null,615,null,null,1364,null,null,808,null,null,629,null,null,940,null,null,674,null,null,1119,null,null,1260,null,null,783,null,null,870,null,null,1074,null,null,2128,null,null,1514,null,null,322,null,null,1601,null,null,1619,null,null,716,null,null,1668,null,null,927,null,null,513,null,null,1118,null,null,1172,null,null,904,null,null,1313,null,null,996,null,null,545,null,null,1059,null,null,1149,null,null,539,null,null,1238,null,null,720,null,null,861,null,null,1078,null,null,638,null,null,911,null,null,1073,null,null,747,null,null,877,null,null,1072,null,null,23
5918535,2341,2848901,4423,223268,3361,8835,1766,214433,3725,465258,3230,14555,2238,450703,3767,265146,2834,8198,1480,256948,3223,391989,3522,6439,1414,385550,3835,360377,2836,5717,1257,354660,3150,403071,2410,12717,2242,390354,3090,369348,1498,15601,1657,353747,2079,233737,1638,18008,1603,215729,2233,136707,1247,12138,1465,124569,1667,3069634,3792,210632,3076,6873,1333,203759,3183,445430,3508,15755,2603,429675,4200,265863,3032,6871,1482,258992,3107,415780,2949,12102,1963,403678,3460,391669,2104,10383,1536,381286,2647,441617,2227,15462,2066,426155,2810,416906,1591,15467,1908,401439,2480,278895,1571,15228,1751,263667,2287,202842,1583,13085,1607,189757,2147,2341,null,null,4423,null,null,3361,null,null,1766,null,null,3725,null,null,3230,null,null,2238,null,null,3767,null,null,2834,null,null,1480,null,null,3223,null,null,3522,null,null,1414,null,null,3835,null,null,2836,null,null,1257,null,null,3150,null,null,2410,null,null,2242,null,null,3090,null,null,1498,null,null,1657,null,null,2079,null,null,1638,null,null,1603,null,null,2233,null,null,1247,null,null,1465,null,null,1667,null,null,3792,null,null,3076,null,null,1333,null,null,3183,null,null,3508,null,null,2603,null,null,4200,null,null,3032,null,null,1482,null,null,3107,null,null,2949,null,null,1963,null,null,3460,null,null,2104,null,null,1536,null,null,2647,null,null,2227,null,null,2066,null,null,2810,null,null,1591,null,null,1908,null,null,2480,null,null,1571,null,null,1751,null,null,2287,null,null,1583,null,null,1607,null,null,2147,null,null,24
6736017,1301,3260833,3131,219575,3721,2166,839,217409,3940,482026,3930,3610,1051,478416,3933,346637,1867,2909,744,343728,2053,466880,2227,3522,972,463358,2371,396566,2162,3011,1056,393555,2603,462566,2219,3194,880,459372,2289,434945,1236,4803,1146,430142,1632,279582,1400,7995,1106,271587,1818,172056,1404,9259,1260,162797,1780,3475184,2953,212603,3037,2726,1014,209877,2961,461040,3009,4015,1296,457025,3281,354529,2060,2235,639,352294,2021,474102,2142,3230,957,470872,2337,422191,1879,3060,897,419131,2131,491236,1364,2845,742,488391,1619,475050,1185,4948,1050,470102,1601,324647,1342,7335,1045,317312,1658,259786,1613,7881,1226,251905,2057,1301,null,null,3131,null,null,3721,null,null,839,null,null,3940,null,null,3930,null,null,1051,null,null,3933,null,null,1867,null,null,744,null,null,2053,null,null,2227,null,null,972,null,null,2371,null,null,2162,null,null,1056,null,null,2603,null,null,2219,null,null,880,null,null,2289,null,null,1236,null,null,1146,null,null,1632,null,null,1400,null,null,1106,null,null,1818,null,null,1404,null,null,1260,null,null,1780,null,null,2953,null,null,3037,null,null,1014,null,null,2961,null,null,3009,null,null,1296,null,null,3281,null,null,2060,null,null,639,null,null,2021,null,null,2142,null,null,957,null,null,2337,null,null,1879,null,null,897,null,null,2131,null,null,1364,null,null,742,null,null,1619,null,null,1185,null,null,1050,null,null,1601,null,null,1342,null,null,1045,null,null,1658,null,null,1613,null,null,1226,null,null,2057,null,null,25
9818099,823,4807886,3243,351601,4175,3352,877,348249,4160,765205,4332,6173,1175,759032,4322,492301,2588,3105,926,489196,2752,612276,2770,6241,1438,606035,3112,559196,2486,4435,1042,554761,2733,654701,2489,7125,1159,647576,2614,670749,1817,9252,1227,661497,2124,441396,1638,15687,1533,425709,2133,260461,1260,12174,1309,248287,1833,5010213,3314,335417,3487,2805,753,332612,3567,735331,3587,5945,1443,729386,3606,473889,2357,4259,973,469630,2513,616701,2809,4261,785,612440,2808,584081,2157,2938,747,581143,2233,680131,2092,6053,1090,674078,2341,715597,1779,7570,1111,708027,2140,489871,1747,12949,1139,476922,2144,379195,1812,9442,1151,369753,2187,823,null,null,3243,null,null,4175,null,null,877,null,null,4160,null,null,4332,null,null,1175,null,null,4322,null,null,2588,null,null,926,null,null,2752,null,null,2770,null,null,1438,null,null,3112,null,null,2486,null,null,1042,null,null,2733,null,null,2489,null,null,1159,null,null,2614,null,null,1817,null,null,1227,null,null,2124,null,null,1638,null,null,1533,null,null,2133,null,null,1260,null,null,1309,null,null,1833,null,null,3314,null,null,3487,null,null,753,null,null,3567,null,null,3587,null,null,1443,null,null,3606,null,null,2357,null,null,973,null,null,2513,null,null,2809,null,null,785,null,null,2808,null,null,2157,null,null,747,null,null,2233,null,null,2092,null,null,1090,null,null,2341,null,null,1779,null,null,1111,null,null,2140,null,null,1747,null,null,1139,null,null,2144,null,null,1812,null,null,1151,null,null,2187,null,null,26
5462438,681,2714782,3282,216528,3243,2685,840,213843,3295,442664,3571,4703,1120,437961,3505,254339,2190,2195,659,252144,2262,372381,2686,4359,980,368022,2806,340783,2203,2524,753,338259,2217,360231,1804,2866,616,357365,1914,364189,1718,5716,972,358473,2002,224910,1244,11609,1154,213301,1585,138757,1374,7335,860,131422,1544,2747656,3145,203481,2987,2369,751,201112,3006,423650,3280,3442,817,420208,3235,248405,2067,2105,621,246300,2161,364504,2476,3297,834,361207,2548,333411,2413,1797,433,331614,2461,363464,1925,3071,672,360393,2024,373957,1546,5407,843,368550,1688,242062,1237,8047,926,234015,1518,194722,1609,6248,1050,188474,1867,681,null,null,3282,null,null,3243,null,null,840,null,null,3295,null,null,3571,null,null,1120,null,null,3505,null,null,2190,null,null,659,null,null,2262,null,null,2686,null,null,980,null,null,2806,null,null,2203,null,null,753,null,null,2217,null,null,1804,null,null,616,null,null,1914,null,null,1718,null,null,972,null,null,2002,null,null,1244,null,null,1154,null,null,1585,null,null,1374,null,null,860,null,null,1544,null,null,3145,null,null,2987,null,null,751,null,null,3006,null,null,3280,null,null,817,null,null,3235,null,null,2067,null,null,621,null,null,2161,null,null,2476,null,null,834,null,null,2548,null,null,2413,null,null,433,null,null,2461,null,null,1925,null,null,672,null,null,2024,null,null,1546,null,null,843,null,null,1688,null,null,1237,null,null,926,null,null,1518,null,null,1609,null,null,1050,null,null,1867,null,null,27
2924168,1457,1390748,6126,112465,3589,4171,1091,108294,3793,251750,4958,7883,1764,243867,5160,149652,4115,5171,1503,144481,4007,169275,4843,3613,1089,165662,4727,167796,3888,3505,1157,164291,4087,175857,3166,4729,1053,171128,3345,173600,1977,7504,1549,166096,2461,124914,1791,13447,1577,111467,2456,65439,1871,10179,1490,55260,1978,1533420,6023,111106,3759,3874,1410,107232,3794,245787,4721,4960,1363,240827,4643,149822,3006,4833,1280,144989,2920,194419,4402,4032,1106,190387,4186,194135,3882,4382,1314,189753,3819,193009,3292,5619,1268,187390,3237,198995,1582,7193,1292,191802,2106,142021,1589,10121,1527,131900,2147,104126,2067,9172,1301,94954,2282,1457,null,null,6126,null,null,3589,null,null,1091,null,null,3793,null,null,4958,null,null,1764,null,null,5160,null,null,4115,null,null,1503,null,null,4007,null,null,4843,null,null,1089,null,null,4727,null,null,3888,null,null,1157,null,null,4087,null,null,3166,null,null,1053,null,null,3345,null,null,1977,null,null,1549,null,null,2461,null,null,1791,null,null,1577,null,null,2456,null,null,1871,null,null,1490,null,null,1978,null,null,6023,null,null,3759,null,null,1410,null,null,3794,null,null,4721,null,null,1363,null,null,4643,null,null,3006,null,null,1280,null,null,2920,null,null,4402,null,null,1106,null,null,4186,null,null,3882,null,null,1314,null,null,3819,null,null,3292,null,null,1268,null,null,3237,null,null,1582,null,null,1292,null,null,2106,null,null,1589,null,null,1527,null,null,2147,null,null,2067,null,null,1301,null,null,2282,null,null,28
5977199,1793,2917209,4698,230699,4285,4844,1143,225855,4410,481642,4060,10667,1691,470975,4413,286432,3706,5238,1447,281194,3649,378208,3934,5173,1159,373035,4010,352206,3382,4664,1076,347542,3329,383059,3159,7822,1544,375237,3520,388634,1788,10505,1235,378129,2173,258810,1841,16393,1660,242417,2272,157519,1729,11616,1289,145903,1890,3059990,4527,212400,3556,4908,1254,207492,3588,461730,4213,8411,1414,453319,4532,277813,3325,3633,1021,274180,3369,397612,2862,6667,1158,390945,2993,370413,2972,5245,1073,365168,3089,399587,2620,7843,1381,391744,2710,419210,2096,11070,1609,408140,2723,293075,1687,12414,1631,280661,2150,228150,1906,10779,1390,217371,1830,1793,null,null,4698,null,null,4285,null,null,1143,null,null,4410,null,null,4060,null,null,1691,null,null,4413,null,null,3706,null,null,1447,null,null,3649,null,null,3934,null,null,1159,null,null,4010,null,null,3382,null,null,1076,null,null,3329,null,null,3159,null,null,1544,null,null,3520,null,null,1788,null,null,1235,null,null,2173,null,null,1841,null,null,1660,null,null,2272,null,null,1729,null,null,1289,null,null,1890,null,null,4527,null,null,3556,null,null,1254,null,null,3588,null,null,4213,null,null,1414,null,null,4532,null,null,3325,null,null,1021,null,null,3369,null,null,2862,null,null,1158,null,null,2993,null,null,2972,null,null,1073,null,null,3089,null,null,2620,null,null,1381,null,null,2710,null,null,2096,null,null,1609,null,null,2723,null,null,1687,null,null,1631,null,null,2150,null,null,1906,null,null,1390,null,null,1830,null,null,29
1027510,634,516287,2719,39200,1497,1467,530,37733,1542,79604,1895,2128,643,77476,1995,50057,1589,2204,892,47853,1537,61656,1675,1196,518,60460,1742,61593,1282,889,405,60704,1314,62684,1269,2660,743,60024,1599,75028,1085,2664,670,72364,1217,54694,615,4272,702,50422,906,31771,444,2137,504,29634,598,511223,2550,35060,1635,1341,418,33719,1583,73767,1946,2698,1091,71069,2076,48937,1806,2013,783,46924,1848,61981,1431,1562,544,60419,1527,56783,1158,783,406,56000,1088,63915,1416,2733,673,61182,1634,77799,999,3126,888,74673,1168,54126,685,3382,765,50744,1088,38855,595,2327,698,36528,838,634,null,null,2719,null,null,1497,null,null,530,null,null,1542,null,null,1895,null,null,643,null,null,1995,null,null,1589,null,null,892,null,null,1537,null,null,1675,null,null,518,null,null,1742,null,null,1282,null,null,405,null,null,1314,null,null,1269,null,null,743,null,null,1599,null,null,1085,null,null,670,null,null,1217,null,null,615,null,null,702,null,null,906,null,null,444,null,null,504,null,null,598,null,null,2550,null,null,1635,null,null,418,null,null,1583,null,null,1946,null,null,1091,null,null,2076,null,null,1806,null,null,783,null,null,1848,null,null,1431,null,null,544,null,null,1527,null,null,1158,null,null,406,null,null,1088,null,null,1416,null,null,673,null,null,1634,null,null,999,null,null,888,null,null,1168,null,null,685,null,null,765,null,null,1088,null,null,595,null,null,698,null,null,838,null,null,30
1877654,1048,931551,3230,79399,1759,2713,696,76686,1719,161764,2202,3815,923,157949,2377,94444,2040,2274,668,92170,2140,125886,2263,2832,747,123054,2352,115779,2047,1663,659,114116,2156,113313,1629,2483,740,110830,1621,117967,1335,3636,637,114331,1416,74771,844,5499,822,69272,1066,48228,1095,4058,725,44170,1125,946103,3122,78858,2536,2651,772,76207,2687,152668,2111,3734,1045,148934,2251,92338,1329,1767,732,90571,1474,122816,1924,3512,641,119304,2028,114847,2252,1956,533,112891,2304,112932,1361,2856,644,110076,1452,121469,1074,4618,749,116851,1247,81559,898,4370,832,77189,1310,68616,1221,4069,747,64547,1570,1048,null,null,3230,null,null,1759,null,null,696,null,null,1719,null,null,2202,null,null,923,null,null,2377,null,null,2040,null,null,668,null,null,2140,null,null,2263,null,null,747,null,null,2352,null,null,2047,null,null,659,null,null,2156,null,null,1629,null,null,740,null,null,1621,null,null,1335,null,null,637,null,null,1416,null,null,844,null,null,822,null,null,1066,null,null,1095,null,null,725,null,null,1125,null,null,3122,null,null,2536,null,null,772,null,null,2687,null,null,2111,null,null,1045,null,null,2251,null,null,1329,null,null,732,null,null,1474,null,null,1924,null,null,641,null,null,2028,null,null,2252,null,null,533,null,null,2304,null,null,1361,null,null,644,null,null,1452,null,null,1074,null,null,749,null,null,1247,null,null,898,null,null,832,null,null,1310,null,null,1221,null,null,747,null,null,1570,null,null,31
2905767,1083,1445871,2556,111068,2583,3882,1187,107186,2896,234387,2624,5707,1140,228680,2498,123991,1488,2201,677,121790,1778,207985,2316,4960,1161,203025,2337,190801,1623,3087,984,187714,1843,195397,1419,5491,1322,189906,1954,176246,1323,8626,1380,167620,1747,133077,1094,12638,1295,120439,1832,72919,793,9537,1183,63382,1352,1459896,2420,106914,2573,3219,988,103695,2754,224066,2829,5268,1344,218798,3117,122509,1587,3392,1043,119117,1904,206862,1402,5735,1279,201127,1745,192228,1788,3631,842,188597,1942,191635,1472,4679,1137,186956,1712,184159,673,7967,1316,176192,1364,141288,825,10208,1173,131080,1384,90235,951,8097,1256,82138,1286,1083,null,null,2556,null,null,2583,null,null,1187,null,null,2896,null,null,2624,null,null,1140,null,null,2498,null,null,1488,null,null,677,null,null,1778,null,null,2316,null,null,1161,null,null,2337,null,null,1623,null,null,984,null,null,1843,null,null,1419,null,null,1322,null,null,1954,null,null,1323,null,null,1380,null,null,1747,null,null,1094,null,null,1295,null,null,1832,null,null,793,null,null,1183,null,null,1352,null,null,2420,null,null,2573,null,null,988,null,null,2754,null,null,2829,null,null,1344,null,null,3117,null,null,1587,null,null,1043,null,null,1904,null,null,1402,null,null,1279,null,null,1745,null,null,1788,null,null,842,null,null,1942,null,null,1472,null,null,1137,null,null,1712,null,null,673,null,null,1316,null,null,1364,null,null,825,null,null,1173,null,null,1384,null,null,951,null,null,1256,null,null,1286,null,null,32
1316467,851,653830,2160,41637,1796,729,544,40908,1860,93362,1595,1210,782,92152,1695,64284,1290,811,395,63473,1321,79370,1451,916,536,78454,1473,72570,1586,892,586,71678,1703,100515,1205,1710,842,98805,1463,101286,1102,2157,565,99129,1266,64638,711,4755,987,59883,1300,36168,826,4033,704,32135,1008,662637,2037,37254,1605,512,393,36742,1650,87157,1543,666,468,86491,1571,61564,1256,567,325,60997,1291,77270,1578,861,483,76409,1727,77417,1349,983,648,76434,1418,101115,1020,996,350,100119,1163,103708,828,2383,659,101325,1117,68936,1140,3922,870,65014,1200,48216,1021,3788,977,44428,1219,851,null,null,2160,null,null,1796,null,null,544,null,null,1860,null,null,1595,null,null,782,null,null,1695,null,null,1290,null,null,395,null,null,1321,null,null,1451,null,null,536,null,null,1473,null,null,1586,null,null,586,null,null,1703,null,null,1205,null,null,842,null,null,1463,null,null,1102,null,null,565,null,null,1266,null,null,711,null,null,987,null,null,1300,null,null,826,null,null,704,null,null,1008,null,null,2037,null,null,1605,null,null,393,null,null,1650,null,null,1543,null,null,468,null,null,1571,null,null,1256,null,null,325,null,null,1291,null,null,1578,null,null,483,null,null,1727,null,null,1349,null,null,648,null,null,1418,null,null,1020,null,null,350,null,null,1163,null,null,828,null,null,659,null,null,1117,null,null,1140,null,null,870,null,null,1200,null,null,1021,null,null,977,null,null,1219,null,null,33
8837578,1301,4298033,2553,323670,4356,2576,1080,321094,4462,687327,4498,6091,1333,681236,4786,398125,2016,1426,496,396699,2149,568727,2665,4997,1318,563730,3007,556004,2421,2269,883,553735,2471,621715,1991,3804,918,617911,2167,569520,1409,5318,1145,564202,1868,351897,1750,10581,1424,341316,2052,221048,1800,7518,1245,213530,2294,4539545,2661,307520,3602,3688,1222,303832,3722,661431,3652,5438,1435,655993,3799,378250,1778,2473,815,375777,1971,571728,1774,4249,1020,567479,2008,580978,1975,3130,751,577848,2181,662181,1539,2455,627,659726,1651,617888,962,4984,978,612904,1395,420129,1528,7759,1057,412370,2007,339440,1926,7438,1023,332002,2173,1301,null,null,2553,null,null,4356,null,null,1080,null,null,4462,null,null,4498,null,null,1333,null,null,4786,null,null,2016,null,null,496,null,null,2149,null,null,2665,null,null,1318,null,null,3007,null,null,2421,null,null,883,null,null,2471,null,null,1991,null,null,918,null,null,2167,null,null,1409,null,null,1145,null,null,1868,null,null,1750,null,null,1424,null,null,2052,null,null,1800,null,null,1245,null,null,2294,null,null,2661,null,null,3602,null,null,1222,null,null,3722,null,null,3652,null,null,1435,null,null,3799,null,null,1778,null,null,815,null,null,1971,null,null,1774,null,null,1020,null,null,2008,null,null,1975,null,null,751,null,null,2181,null,null,1539,null,null,627,null,null,1651,null,null,962,null,null,978,null,null,1395,null,null,1528,null,null,1057,null,null,2007,null,null,1926,null,null,1023,null,null,2173,null,null,34
2046001,1490,1001992,3542,76222,1954,3804,1247,72418,2410,172978,2841,5083,1190,167895,2865,98461,2688,3505,1207,94956,2896,134910,3044,3460,1267,131450,3111,119036,2555,3281,1246,115755,2782,118388,2259,3230,814,115158,2298,128367,1497,5085,1084,123282,1618,94555,1291,8392,1166,86163,1719,59075,1135,5958,952,53117,1583,1044009,3179,75582,2990,3106,902,72476,2865,163816,3075,4548,1384,159268,3256,95796,2325,3232,958,92564,2549,131668,2722,5013,1024,126655,2912,123385,2416,2825,886,120560,2541,128245,2208,3034,1003,125211,2488,142492,1100,5220,1065,137272,1523,106552,1078,9334,1283,97218,1574,76473,1284,5852,1049,70621,1584,1490,null,null,3542,null,null,1954,null,null,1247,null,null,2410,null,null,2841,null,null,1190,null,null,2865,null,null,2688,null,null,1207,null,null,2896,null,null,3044,null,null,1267,null,null,3111,null,null,2555,null,null,1246,null,null,2782,null,null,2259,null,null,814,null,null,2298,null,null,1497,null,null,1084,null,null,1618,null,null,1291,null,null,1166,null,null,1719,null,null,1135,null,null,952,null,null,1583,null,null,3179,null,null,2990,null,null,902,null,null,2865,null,null,3075,null,null,1384,null,null,3256,null,null,2325,null,null,958,null,null,2549,null,null,2722,null,null,1024,null,null,2912,null,null,2416,null,null,886,null,null,2541,null,null,2208,null,null,1003,null,null,2488,null,null,1100,null,null,1065,null,null,1523,null,null,1078,null,null,1283,null,null,1574,null,null,1284,null,null,1049,null,null,1584,null,null,35
19505596,2238,9425360,5742,710433,5598,6194,1163,704239,5748,1419272,6050,10926,1820,1408346,6222,937606,3573,6420,1201,931186,3710,1403419,3450,10518,1656,1392901,3732,1184628,2929,5573,1232,1179055,3198,1295882,3018,9208,1320,1286674,3242,1213114,2369,12829,1593,1200285,3050,771148,2187,19486,1771,751662,2702,489858,2203,15503,1527,474355,2759,10080236,5354,674354,4887,6989,1382,667365,4875,1366727,5449,9038,1443,1357689,5727,947487,3011,6784,1122,940703,3233,1443283,3543,10295,1531,1432988,3541,1251897,2703,6031,1234,1245866,3085,1389053,2409,7425,1118,1381628,2464,1332892,2090,10289,1137,1322603,2421,920888,2276,12192,1229,908696,2702,753655,2783,11425,1182,742230,3139,2238,null,null,5742,null,null,5598,null,null,1163,null,null,5748,null,null,6050,null,null,1820,null,null,6222,null,null,3573,null,null,1201,null,null,3710,null,null,3450,null,null,1656,null,null,3732,null,null,2929,null,null,1232,null,null,3198,null,null,3018,null,null,1320,null,null,3242,null,null,2369,null,null,1593,null,null,3050,null,null,2187,null,null,1771,null,null,2702,null,null,2203,null,null,1527,null,null,2759,null,null,5354,null,null,4887,null,null,1382,null,null,4875,null,null,5449,null,null,1443,null,null,5727,null,null,3011,null,null,1122,null,null,3233,null,null,3543,null,null,1531,null,null,3541,null,null,2703,null,null,1234,null,null,3085,null,null,2409,null,null,1118,null,null,2464,null,null,2090,null,null,1137,null,null,2421,null,null,2276,null,null,1229,null,null,2702,null,null,2783,null,null,1182,null,null,3139,null,null,36
9957830,4137,4788349,8556,360056,4628,25867,2213,334189,4719,813788,5967,33527,3375,780261,6421,462258,5112,15709,1929,446549,4779,602827,6336,15239,1903,587588,6601,606997,6805,13286,1853,593711,6743,665853,5220,21088,2875,644765,5222,605143,2522,28431,2511,576712,3668,432037,2569,39414,2991,392623,3924,239390,2617,27074,1873,212316,3171,5169481,7270,348811,6253,21915,2359,326896,6244,769828,6012,34035,3525,735793,7106,470034,4780,21330,2594,448704,5291,671060,5713,28471,2592,642589,5345,667869,5172,22224,2656,645645,5950,704778,3816,21046,2344,683732,4226,681875,2724,27991,2044,653884,3211,500933,2529,33324,2417,467609,3100,354293,2804,28681,2092,325612,3372,4137,null,null,8556,null,null,4628,null,null,2213,null,null,4719,null,null,5967,null,null,3375,null,null,6421,null,null,5112,null,null,1929,null,null,4779,null,null,6336,null,null,1903,null,null,6601,null,null,6805,null,null,1853,null,null,6743,null,null,5220,null,null,2875,null,null,5222,null,null,2522,null,null,2511,null,null,3668,null,null,2569,null,null,2991,null,null,3924,null,null,2617,null,null,1873,null,null,3171,null,null,7270,null,null,6253,null,null,2359,null,null,6244,null,null,6012,null,null,3525,null,null,7106,null,null,4780,null,null,2594,null,null,5291,null,null,5713,null,null,2592,null,null,5345,null,null,5172,null,null,2656,null,null,5950,null,null,3816,null,null,2344,null,null,4226,null,null,2724,null,null,2044,null,null,3211,null,null,2529,null,null,2417,null,null,3100,null,null,2804,null,null,2092,null,null,3372,null,null,37
741486,1317,379672,2429,35627,1916,1734,743,33893,2054,55276,1919,2032,693,53244,1806,43058,1712,1741,537,41317,1720,60043,1949,1410,649,58633,1979,44860,1822,1050,473,43810,1844,45018,1309,592,292,44426,1336,48082,795,1598,507,46484,828,28851,375,2096,588,26755,691,18857,550,1590,530,17267,772,361814,2363,29966,1396,1437,645,28529,1552,53261,1506,2221,853,51040,1750,41023,1402,2304,878,38719,1483,53085,1818,1635,600,51450,1941,39863,1237,1391,484,38472,1323,41621,978,663,274,40958,970,46803,847,1617,584,45186,1033,29458,754,1681,534,27777,912,26734,624,829,376,25905,699,1317,null,null,2429,null,null,1916,null,null,743,null,null,2054,null,null,1919,null,null,693,null,null,1806,null,null,1712,null,null,537,null,null,1720,null,null,1949,null,null,649,null,null,1979,null,null,1822,null,null,473,null,null,1844,null,null,1309,null,null,292,null,null,1336,null,null,795,null,null,507,null,null,828,null,null,375,null,null,588,null,null,691,null,null,550,null,null,530,null,null,772,null,null,2363,null,null,1396,null,null,645,null,null,1552,null,null,1506,null,null,853,null,null,1750,null,null,1402,null,null,878,null,null,1483,null,null,1818,null,null,600,null,null,1941,null,null,1237,null,null,484,null,null,1323,null,null,978,null,null,274,null,null,970,null,null,847,null,null,584,null,null,1033,null,null,754,null,null,534,null,null,912,null,null,624,null,null,376,null,null,699,null,null,38
