B27023_001E,B27023_001M,B27023_002E,B27023_002M,B27023_003E,B27023_003M,B27023_004E,B27023_004M,B27023_005E,B27023_005M,B27023_006E,B27023_006M,B27023_007E,B27023_007M,B27023_008E,B27023_008M,B27023_009E,B27023_009M,B27023_010E,B27023_010M,B27023_011E,B27023_011M,B27023_012E,B27023_012M,B27023_013E,B27023_013M,B27023_014E,B27023_014M,B27023_015E,B27023_015M,B27023_001M,B27023_001EA,B27023_001MA,B27023_002M,B27023_002EA,B27023_002MA,B27023_003M,B27023_003EA,B27023_003MA,B27023_004M,B27023_004EA,B27023_004MA,B27023_005M,B27023_005EA,B27023_005MA,B27023_006M,B27023_006EA,B27023_006MA,B27023_007M,B27023_007EA,B27023_007MA,B27023_008M,B27023_008EA,B27023_008MA,B27023_009M,B27023_009EA,B27023_009MA,B27023_010M,B27023_010EA,B27023_010MA,B27023_011M,B27023_011EA,B27023_011MA,B27023_012M,B27023_012EA,B27023_012MA,B27023_013M,B27023_013EA,B27023_013MA,B27023_014M,B27023_014EA,B27023_014MA,B27023_015M,B27023_015EA,B27023_015MA,state
1069094,9711,539575,6776,205239,6752,174162,6138,31077,3095,334336,7019,221977,6454,112359,5615,529519,6253,232574,7436,192396,6334,40178,4178,296945,7321,176288,6582,120657,5371,9711,null,null,6776,null,null,6752,null,null,6138,null,null,3095,null,null,7019,null,null,6454,null,null,5615,null,null,6253,null,null,7436,null,null,6334,null,null,4178,null,null,7321,null,null,6582,null,null,5371,null,null,39
375359,5068,191582,3599,65521,3881,53020,3617,12501,1705,126061,3579,76568,3325,49493,3238,183777,3042,76812,3087,61896,2696,14916,1675,106965,3813,61272,2819,45693,3105,5068,null,null,3599,null,null,3881,null,null,3617,null,null,1705,null,null,3579,null,null,3325,null,null,3238,null,null,3042,null,null,3087,null,null,2696,null,null,1675,null,null,3813,null,null,2819,null,null,3105,null,null,40
364932,5617,187241,3833,65304,4158,50794,3484,14510,2101,121937,4331,78811,3860,43126,3879,177691,3699,78175,4519,58788,3866,19387,2703,99516,4373,67060,3887,32456,3802,5617,null,null,3833,null,null,4158,null,null,3484,null,null,2101,null,null,4331,null,null,3860,null,null,3879,null,null,3699,null,null,4519,null,null,3866,null,null,2703,null,null,4373,null,null,3887,null,null,3802,null,null,41
1162000,8840,583046,6340,231872,7296,198429,6244,33443,3890,351174,7411,245283,6439,105891,6130,578954,5888,272763,6701,230927,5946,41836,3557,306191,6692,200886,6099,105305,4749,8840,null,null,6340,null,null,7296,null,null,6244,null,null,3890,null,null,7411,null,null,6439,null,null,6130,null,null,5888,null,null,6701,null,null,5946,null,null,3557,null,null,6692,null,null,6099,null,null,4749,null,null,42
112122,2922,55582,2192,26634,2455,22263,2058,4371,1202,28948,2595,19760,2255,9188,1608,56540,1785,31796,2363,27768,2403,4028,1087,24744,2469,16975,2331,7769,1635,2922,null,null,2192,null,null,2455,null,null,2058,null,null,1202,null,null,2595,null,null,2255,null,null,1608,null,null,1785,null,null,2363,null,null,2403,null,null,1087,null,null,2469,null,null,2331,null,null,1635,null,null,44
443406,7845,219267,5421,78743,4408,64964,4225,13779,2031,140524,5802,89441,5065,51083,4128,224139,4862,93888,4726,76062,4245,17826,2360,130251,5126,83630,4354,46621,3375,7845,null,null,5421,null,null,4408,null,null,4225,null,null,2031,null,null,5802,null,null,5065,null,null,4128,null,null,4862,null,null,4726,null,null,4245,null,null,2360,null,null,5126,null,null,4354,null,null,3375,null,null,45
82590,2361,42482,1697,18137,1484,15301,1604,2836,783,24345,1907,15763,1710,8582,1454,40108,1876,18441,1785,16770,1916,1671,564,21667,1840,14742,1693,6925,1319,2361,null,null,1697,null,null,1484,null,null,1604,null,null,783,null,null,1907,null,null,1710,null,null,1454,null,null,1876,null,null,1785,null,null,1916,null,null,564,null,null,1840,null,null,1693,null,null,1319,null,null,46
617560,8350,308849,5501,106179,5390,88259,4769,17920,2668,202670,6733,132167,5725,70503,5294,308711,5670,123203,6158,101839,5859,21364,2520,185508,6703,114934,5287,70574,4833,8350,null,null,5501,null,null,5390,null,null,4769,null,null,2668,null,null,6733,null,null,5725,null,null,5294,null,null,5670,null,null,6158,null,null,5859,null,null,2520,null,null,6703,null,null,5287,null,null,4833,null,null,47
2722909,18179,1376757,13237,506076,11439,379487,10848,126589,7604,870681,14381,526405,12979,344276,13286,1346152,11228,556287,12279,417260,11123,139027,6665,789865,13813,447714,11173,342151,10603,18179,null,null,13237,null,null,11439,null,null,10848,null,null,7604,null,null,14381,null,null,12979,null,null,13286,null,null,11228,null,null,12279,null,null,11123,null,null,6665,null,null,13813,null,null,11173,null,null,10603,null,null,48
335802,5577,170875,3766,74077,3944,68967,3959,5110,1263,96798,4730,77497,4741,19301,2429,164927,4004,66395,3956,61110,3869,5285,1190,98532,4184,78166,3636,20366,2412,5577,null,null,3766,null,null,3944,null,null,3959,null,null,1263,null,null,4730,null,null,4741,null,null,2429,null,null,4004,null,null,3956,null,null,3869,null,null,1190,null,null,4184,null,null,3636,null,null,2412,null,null,49
63455,1980,32602,1405,14051,1634,12021,1372,2030,821,18551,1562,12168,1565,6383,1089,30853,1466,14524,1482,12317,1391,2207,621,16329,1540,10598,1536,5731,1250,1980,null,null,1405,null,null,1634,null,null,1372,null,null,821,null,null,1562,null,null,1565,null,null,1089,null,null,1466,null,null,1482,null,null,1391,null,null,621,null,null,1540,null,null,1536,null,null,1250,null,null,50
769814,10070,385362,7669,159820,6076,138107,5373,21713,3110,225542,7732,164707,6330,60835,5244,384452,6110,179244,6042,155454,6124,23790,2865,205208,5812,149787,6066,55421,4718,10070,null,null,7669,null,null,6076,null,null,5373,null,null,3110,null,null,7732,null,null,6330,null,null,5244,null,null,6110,null,null,6042,null,null,6124,null,null,2865,null,null,5812,null,null,6066,null,null,4718,null,null,51
654339,7197,332443,5124,115430,5948,90153,5418,25277,3078,217013,7063,150372,5766,66641,5148,321896,4550,122096,5030,97592,5022,24504,2559,199800,5902,129490,5095,70310,5121,7197,null,null,5124,null,null,5948,null,null,5418,null,null,3078,null,null,7063,null,null,5766,null,null,5148,null,null,4550,null,null,5030,null,null,5022,null,null,2559,null,null,5902,null,null,5095,null,null,5121,null,null,53
160765,4415,83588,2887,28183,2522,23012,2363,5171,1259,55405,3498,33994,2905,21411,2264,77177,2577,33018,2679,24874,2591,8144,1724,44159,3024,22848,2784,21311,2194,4415,null,null,2887,null,null,2522,null,null,2363,null,null,1259,null,null,3498,null,null,2905,null,null,2264,null,null,2577,null,null,2679,null,null,2591,null,null,1724,null,null,3024,null,null,2784,null,null,2194,null,null,54
543912,6442,275796,3835,108530,4243,95320,4107,13210,1746,167266,4792,126688,4678,40578,2788,268116,4366,124806,4734,108525,4543,16281,2043,143310,4835,100408,4455,42902,3218,6442,null,null,3835,null,null,4243,null,null,4107,null,null,1746,null,null,4792,null,null,4678,null,null,2788,null,null,4366,null,null,4734,null,null,4543,null,null,2043,null,null,4835,null,null,4455,null,null,3218,null,null,55
51417,2947,26379,1757,9013,1226,7881,1118,1132,508,17366,1922,13244,1751,4122,1112,25038,2059,11425,1757,10065,1741,1360,645,13613,1862,8744,1427,4869,1251,2947,null,null,1757,null,null,1226,null,null,1118,null,null,508,null,null,1922,null,null,1751,null,null,1112,null,null,2059,null,null,1757,null,null,1741,null,null,645,null,null,1862,null,null,1427,null,null,1251,null,null,56
338671,6222,167911,4012,76629,4059,43051,3551,33578,3031,91282,4240,30189,2867,61093,3735,170760,4380,91116,3878,45073,3246,46043,3859,79644,4608,22128,2909,57516,4038,6222,null,null,4012,null,null,4059,null,null,3551,null,null,3031,null,null,4240,null,null,2867,null,null,3735,null,null,4380,null,null,3878,null,null,3246,null,null,3859,null,null,4608,null,null,2909,null,null,4038,null,null,72
449657,7590,221499,5261,86774,4506,74614,4139,12160,2359,134725,6050,92651,5495,42074,4353,228158,5612,96365,5154,82356,4748,14009,2078,131793,5437,79448,4805,52345,3994,7590,null,null,5261,null,null,4506,null,null,4139,null,null,2359,null,null,6050,null,null,5495,null,null,4353,null,null,5612,null,null,5154,null,null,4748,null,null,2078,null,null,5437,null,null,4805,null,null,3994,null,null,01
71700,2528,37380,2071,8893,1383,7212,1406,1681,633,28487,2143,18631,1846,9856,1545,34320,1692,9636,1236,7849,1125,1787,739,24684,1628,15153,1664,9531,1369,2528,null,null,2071,null,null,1383,null,null,1406,null,null,633,null,null,2143,null,null,1846,null,null,1545,null,null,1692,null,null,1236,null,null,1125,null,null,739,null,null,1628,null,null,1664,null,null,1369,null,null,02
656714,5863,332401,4745,118965,5266,91691,4955,27274,3044,213436,5944,125472,5664,87964,5091,324313,4578,136917,5219,101043,5037,35874,3030,187396,6045,106583,5540,80813,5334,5863,null,null,4745,null,null,5266,null,null,4955,null,null,3044,null,null,5944,null,null,5664,null,null,5091,null,null,4578,null,null,5219,null,null,5037,null,null,3030,null,null,6045,null,null,5540,null,null,5334,null,null,04
280918,5889,143328,4131,49602,4066,40679,3739,8923,1674,93726,3952,56946,3545,36780,3542,137590,3461,55509,3638,44895,3345,10614,1701,82081,3532,44966,3262,37115,2751,5889,null,null,4131,null,null,4066,null,null,3739,null,null,1674,null,null,3952,null,null,3545,null,null,3542,null,null,3461,null,null,3638,null,null,3345,null,null,1701,null,null,3532,null,null,3262,null,null,2751,null,null,05
3888311,19388,1979631,13189,860907,16553,608576,15306,252331,8925,1118724,19132,671870,16546,446854,11297,1908680,13052,955079,14378,654277,13660,300802,9217,953601,14012,557960,11908,395641,10793,19388,null,null,13189,null,null,16553,null,null,15306,null,null,8925,null,null,19132,null,null,16546,null,null,11297,null,null,13052,null,null,14378,null,null,13660,null,null,9217,null,null,14012,null,null,11908,null,null,10793,null,null,06
519511,6922,264297,4991,91958,4791,75306,4535,16652,2303,172339,6179,120612,5644,51727,4244,255214,4915,104365,5088,81287,4267,23078,2946,150849,5736,99597,5470,51252,4195,6922,null,null,4991,null,null,4791,null,null,4535,null,null,2303,null,null,6179,null,null,5644,null,null,4244,null,null,4915,null,null,5088,null,null,4267,null,null,2946,null,null,5736,null,null,5470,null,null,4195,null,null,08
342361,5065,176105,3947,79555,4269,65511,3857,14044,2205,96550,4120,68325,4100,28225,3085,166256,3303,90129,4079,71813,3313,18316,2506,76127,3933,48527,3250,27600,2803,5065,null,null,3947,null,null,4269,null,null,3857,null,null,2205,null,null,4120,null,null,4100,null,null,3085,null,null,3303,null,null,4079,null,null,3313,null,null,2506,null,null,3933,null,null,3250,null,null,2803,null,null,09
80779,2977,40406,2035,16051,2011,13932,1958,2119,724,24355,2017,15559,1867,8796,1566,40373,1674,20412,1811,17417,1787,2995,925,19961,1927,12391,1678,7570,1222,2977,null,null,2035,null,null,2011,null,null,1958,null,null,724,null,null,2017,null,null,1867,null,null,1566,null,null,1674,null,null,1811,null,null,1787,null,null,925,null,null,1927,null,null,1678,null,null,1222,null,null,10
84019,2896,36526,1628,17536,1986,14730,1831,2806,914,18990,1892,12096,1780,6894,1463,47493,2049,21571,2657,18993,2685,2578,774,25922,2760,15677,2131,10245,1871,2896,null,null,1628,null,null,1986,null,null,1831,null,null,914,null,null,1892,null,null,1780,null,null,1463,null,null,2049,null,null,2657,null,null,2685,null,null,774,null,null,2760,null,null,2131,null,null,1871,null,null,11
