B28006_001E,B28006_001M,B28006_002E,B28006_002M,B28006_003E,B28006_003M,B28006_004E,B28006_004M,B28006_005E,B28006_005M,B28006_006E,B28006_006M,B28006_007E,B28006_007M,B28006_008E,B28006_008M,B28006_009E,B28006_009M,B28006_010E,B28006_010M,B28006_011E,B28006_011M,B28006_012E,B28006_012M,B28006_013E,B28006_013M,B28006_014E,B28006_014M,B28006_015E,B28006_015M,B28006_016E,B28006_016M,B28006_017E,B28006_017M,B28006_018E,B28006_018M,B28006_019E,B28006_019M,B28006_001M,B28006_001EA,B28006_001MA,B28006_002M,B28006_002EA,B28006_002MA,B28006_003M,B28006_003EA,B28006_003MA,B28006_004M,B28006_004EA,B28006_004MA,B28006_005M,B28006_005EA,B28006_005MA,B28006_006M,B28006_006EA,B28006_006MA,B28006_007M,B28006_007EA,B28006_007MA,B28006_008M,B28006_008EA,B28006_008MA,B28006_009M,B28006_009EA,B28006_009MA,B28006_010M,B28006_010EA,B28006_010MA,B28006_011M,B28006_011EA,B28006_011MA,B28006_012M,B28006_012EA,B28006_012MA,B28006_013M,B28006_013EA,B28006_013MA,B28006_014M,B28006_014EA,B28006_014MA,B28006_015M,B28006_015EA,B28006_015MA,B28006_016M,B28006_016EA,B28006_016MA,B28006_017M,B28006_017EA,B28006_017MA,B28006_018M,B28006_018EA,B28006_018MA,B28006_019M,B28006_019EA,B28006_019MA,state
950139,1655,69362,4309,49523,3820,603,308,41438,3688,7482,1533,19839,2401,592320,8003,535959,8124,6721,1591,480718,8481,48520,4072,56361,3831,288457,7774,281783,7736,1260,458,267696,7879,12827,2159,6674,1512,1655,null,null,4309,null,null,3820,null,null,308,null,null,3688,null,null,1533,null,null,2401,null,null,8003,null,null,8124,null,null,1591,null,null,8481,null,null,4072,null,null,3831,null,null,7774,null,null,7736,null,null,458,null,null,7879,null,null,2159,null,null,1512,null,null,23
4044258,4374,389577,10547,310013,9841,1381,594,261116,9515,47516,5179,79564,6280,2044244,16791,1887634,18844,7609,1461,1735538,18577,144487,8688,156610,7824,1610437,15504,1584061,15397,3471,832,1540558,15338,40032,3421,26376,2452,4374,null,null,10547,null,null,9841,null,null,594,null,null,9515,null,null,5179,null,null,6280,null,null,16791,null,null,18844,null,null,1461,null,null,18577,null,null,8688,null,null,7824,null,null,15504,null,null,15397,null,null,832,null,null,15338,null,null,3421,null,null,2452,null,null,24
4632014,4031,431017,11689,336823,10643,986,483,294360,10844,41477,4224,94194,5555,2197637,17235,2011994,17190,9183,2112,1863797,18086,139014,8089,185643,7435,2003360,14360,1963863,14269,3986,1051,1915250,14194,44627,3293,39497,2974,4031,null,null,11689,null,null,10643,null,null,483,null,null,10844,null,null,4224,null,null,5555,null,null,17235,null,null,17190,null,null,2112,null,null,18086,null,null,8089,null,null,7435,null,null,14360,null,null,14269,null,null,1051,null,null,14194,null,null,3293,null,null,2974,null,null,25
6626241,4449,610080,10439,454656,9351,2170,506,377365,8719,75121,4925,155424,5800,4118232,19382,3698286,20494,21784,2587,3345977,20215,330525,11150,419946,10606,1897929,18562,1850376,18150,6294,1031,1780513,18529,63569,4130,47553,3076,4449,null,null,10439,null,null,9351,null,null,506,null,null,8719,null,null,4925,null,null,5800,null,null,19382,null,null,20494,null,null,2587,null,null,20215,null,null,11150,null,null,10606,null,null,18562,null,null,18150,null,null,1031,null,null,18529,null,null,4130,null,null,3076,null,null,26
3651624,4451,247853,6866,188255,7029,2022,728,158589,6858,27644,3327,59598,3790,2116686,14795,1924496,15233,15292,1578,1767774,16184,141430,6554,192190,6043,1287085,12872,1260254,12593,6099,1182,1210319,12347,43836,3173,26831,2392,4451,null,null,6866,null,null,7029,null,null,728,null,null,6858,null,null,3327,null,null,3790,null,null,14795,null,null,15233,null,null,1578,null,null,16184,null,null,6554,null,null,6043,null,null,12872,null,null,12593,null,null,1182,null,null,12347,null,null,3173,null,null,2392,null,null,27
1904183,5290,291245,7672,186850,6680,376,258,143936,6688,42538,4514,104395,5746,1190094,11916,1017535,13286,6702,1900,871222,14132,139611,8494,172559,7438,422844,10981,404310,10840,1424,632,379789,10407,23097,3199,18534,2422,5290,null,null,7672,null,null,6680,null,null,258,null,null,6688,null,null,4514,null,null,5746,null,null,11916,null,null,13286,null,null,1900,null,null,14132,null,null,8494,null,null,7438,null,null,10981,null,null,10840,null,null,632,null,null,10407,null,null,3199,null,null,2422,null,null,28
4021922,6100,404480,10070,289838,8905,1684,588,239207,8235,48947,3860,114642,5291,2455664,14683,2191892,17693,14372,2149,1962965,18996,214555,8560,263772,9490,1161778,14432,1134337,14550,3304,742,1077642,15048,53391,4581,27441,2514,6100,null,null,10070,null,null,8905,null,null,588,null,null,8235,null,null,3860,null,null,5291,null,null,14683,null,null,17693,null,null,2149,null,null,18996,null,null,8560,null,null,9490,null,null,14432,null,null,14550,null,null,742,null,null,15048,null,null,4581,null,null,2514,null,null,29
696861,2860,48829,3190,33911,2969,141,83,27334,2478,6436,1695,14918,1832,428505,6573,380323,7495,4720,1062,338244,7265,37359,4047,48182,3030,219527,5990,212180,6111,1173,478,199223,5975,11784,1750,7347,1397,2860,null,null,3190,null,null,2969,null,null,83,null,null,2478,null,null,1695,null,null,1832,null,null,6573,null,null,7495,null,null,1062,null,null,7265,null,null,4047,null,null,3030,null,null,5990,null,null,6111,null,null,478,null,null,5975,null,null,1750,null,null,1397,null,null,30
1217806,2847,105947,4877,81862,4560,1806,795,68995,4562,11061,1915,24085,2827,723670,8428,644367,8994,5968,1551,589293,9330,49106,3590,79303,4502,388189,7401,378137,7470,1074,381,362732,7481,14331,2037,10052,1537,2847,null,null,4877,null,null,4560,null,null,795,null,null,4562,null,null,1915,null,null,2827,null,null,8428,null,null,8994,null,null,1551,null,null,9330,null,null,3590,null,null,4502,null,null,7401,null,null,7470,null,null,381,null,null,7481,null,null,2037,null,null,1537,null,null,31
1982238,2605,273470,8738,234147,8297,1123,725,186305,8039,46719,4266,39323,3887,1238472,12648,1151494,13024,5070,1357,1025338,14328,121086,8872,86978,6154,470296,11933,456893,11582,1016,337,432477,10847,23400,3344,13403,2243,2605,null,null,8738,null,null,8297,null,null,725,null,null,8039,null,null,4266,null,null,3887,null,null,12648,null,null,13024,null,null,1357,null,null,14328,null,null,8872,null,null,6154,null,null,11933,null,null,11582,null,null,337,null,null,10847,null,null,3344,null,null,2243,null,null,32
929276,2124,63852,4528,52134,4041,146,106,44785,3607,7203,1898,11718,1695,521697,6710,486854,6991,2889,820,453716,6983,30249,4089,34843,3072,343727,7538,337368,7525,1198,444,325466,7785,10704,2079,6359,1173,2124,null,null,4528,null,null,4041,null,null,106,null,null,3607,null,null,1898,null,null,1695,null,null,6710,null,null,6991,null,null,820,null,null,6983,null,null,4089,null,null,3072,null,null,7538,null,null,7525,null,null,444,null,null,7785,null,null,2079,null,null,1173,null,null,33
6057833,2450,632733,11643,502606,12016,2292,831,424623,12129,75691,6131,130127,7259,3056861,21488,2816526,22284,11212,2417,2579188,23531,226126,9404,240335,9008,2368239,20016,2324121,19690,6022,1443,2246319,19584,71780,5876,44118,3477,2450,null,null,11643,null,null,12016,null,null,831,null,null,12129,null,null,6131,null,null,7259,null,null,21488,null,null,22284,null,null,2417,null,null,23531,null,null,9404,null,null,9008,null,null,20016,null,null,19690,null,null,1443,null,null,19584,null,null,5876,null,null,3477,null,null,34
1362940,3901,194341,7939,134957,7388,803,457,105420,6683,28734,3516,59384,4613,792410,11143,682003,11286,4748,981,587783,10878,89472,6737,110407,5575,376189,9091,361743,9048,2290,790,336773,9248,22680,2936,14446,1907,3901,null,null,7939,null,null,7388,null,null,457,null,null,6683,null,null,3516,null,null,4613,null,null,11143,null,null,11286,null,null,981,null,null,10878,null,null,6737,null,null,5575,null,null,9091,null,null,9048,null,null,790,null,null,9248,null,null,2936,null,null,1907,null,null,35
13351505,5423,1770852,21017,1392638,19359,6013,1540,1173825,17703,212800,9765,378214,12457,6748614,31394,6102499,35735,30204,3126,5546965,37599,525330,15506,646115,15935,4832039,31665,4710514,32383,12794,2249,4519254,32751,178466,7816,121525,6435,5423,null,null,21017,null,null,19359,null,null,1540,null,null,17703,null,null,9765,null,null,12457,null,null,31394,null,null,35735,null,null,3126,null,null,37599,null,null,15506,null,null,15935,null,null,31665,null,null,32383,null,null,2249,null,null,32751,null,null,7816,null,null,6435,null,null,36
6749936,7365,832777,14019,605029,12965,4271,1325,476426,11843,124332,8119,227748,7854,3837985,21942,3437388,21751,20851,2580,3048585,24504,367952,14539,400597,12021,2079174,20767,2032045,21290,3830,808,1946284,20690,81931,6072,47129,4425,7365,null,null,14019,null,null,12965,null,null,1325,null,null,11843,null,null,8119,null,null,7854,null,null,21942,null,null,21751,null,null,2580,null,null,24504,null,null,14539,null,null,12021,null,null,20767,null,null,21290,null,null,808,null,null,20690,null,null,6072,null,null,4425,null,null,37
482782,2137,34232,3285,21796,2169,78,64,17958,2011,3760,903,12436,2107,303057,5959,273464,5793,934,301,247476,6421,25054,2736,29593,2698,145493,4883,141850,4967,357,264,135207,4876,6286,1080,3643,855,2137,null,null,3285,null,null,2169,null,null,64,null,null,2011,null,null,903,null,null,2107,null,null,5959,null,null,5793,null,null,301,null,null,6421,null,null,2736,null,null,2698,null,null,4883,null,null,4967,null,null,264,null,null,4876,null,null,1080,null,null,855,null,null,38
7744152,4792,742232,14068,532629,12008,4377,796,440846,10823,87406,6020,209603,7445,4837575,24014,4329227,23230,27777,2848,3961992,22598,339458,12049,508348,11616,2164345,20338,2111501,19868,6756,1200,2045878,20042,58867,3950,52844,3431,4792,null,null,14068,null,null,12008,null,null,796,null,null,10823,null,null,6020,null,null,7445,null,null,24014,null,null,23230,null,null,2848,null,null,22598,null,null,12049,null,null,11616,null,null,20338,null,null,19868,null,null,1200,null,null,20042,null,null,3950,null,null,3431,null,null,39
2505942,4059,297876,6655,223378,6913,1372,528,176456,6315,45550,3288,74498,4083,1563385,11129,1388223,12146,6209,1225,1217244,12730,164770,6234,175162,6938,644681,10842,623387,10913,1875,688,588455,10429,33057,2659,21294,2436,4059,null,null,6655,null,null,6913,null,null,528,null,null,6315,null,null,3288,null,null,4083,null,null,11129,null,null,12146,null,null,1225,null,null,12730,null,null,6234,null,null,6938,null,null,10842,null,null,10913,null,null,688,null,null,10429,null,null,2659,null,null,2436,null,null,40
2803123,3487,265980,9711,221593,8772,1196,675,188676,8170,31721,4766,44387,4824,1608766,14305,1491809,14483,10133,2172,1375202,17048,106474,7781,116957,6259,928377,12713,908797,12883,3658,1011,876068,13232,29071,3347,19580,2588,3487,null,null,9711,null,null,8772,null,null,675,null,null,8170,null,null,4766,null,null,4824,null,null,14305,null,null,14483,null,null,2172,null,null,17048,null,null,7781,null,null,6259,null,null,12713,null,null,12883,null,null,1011,null,null,13232,null,null,3347,null,null,2588,null,null,41
8696738,4837,821842,16697,581083,14339,4655,898,488957,12858,87471,6146,240759,9040,5149874,21312,4558534,23097,35996,2937,4188971,23271,333567,10277,591340,12166,2725022,20680,2653436,20912,7331,1039,2567231,20046,78874,5083,71586,3614,4837,null,null,16697,null,null,14339,null,null,898,null,null,12858,null,null,6146,null,null,9040,null,null,21312,null,null,23097,null,null,2937,null,null,23271,null,null,10277,null,null,12166,null,null,20680,null,null,20912,null,null,1039,null,null,20046,null,null,5083,null,null,3614,null,null,42
718046,1492,79378,4665,59339,4127,239,194,49613,3660,9487,2641,20039,2911,390686,8162,353665,8650,750,487,330954,9002,21961,2852,37021,3096,247982,7368,240594,7365,75,107,235356,7382,5163,1100,7388,1349,1492,null,null,4665,null,null,4127,null,null,194,null,null,3660,null,null,2641,null,null,2911,null,null,8162,null,null,8650,null,null,487,null,null,9002,null,null,2852,null,null,3096,null,null,7368,null,null,7365,null,null,107,null,null,7382,null,null,1100,null,null,1349,null,null,44
3322445,5030,425296,12285,294176,9721,1660,555,226919,8952,65597,5182,131120,6724,1979283,16741,1771253,16880,7810,1526,1557871,15693,205572,9554,208030,8878,917866,16208,893840,16204,1973,528,849965,15950,41902,4381,24026,2487,5030,null,null,12285,null,null,9721,null,null,555,null,null,8952,null,null,5182,null,null,6724,null,null,16741,null,null,16880,null,null,1526,null,null,15693,null,null,9554,null,null,8878,null,null,16208,null,null,16204,null,null,528,null,null,15950,null,null,4381,null,null,2487,null,null,45
546121,2127,44621,2884,29905,2094,318,161,23085,2048,6502,1296,14716,1786,342239,5153,304354,5616,2055,659,274794,5814,27505,2380,37885,2977,159261,5365,154054,5321,851,411,145600,5334,7603,1249,5207,1242,2127,null,null,2884,null,null,2094,null,null,161,null,null,2048,null,null,1296,null,null,1786,null,null,5153,null,null,5616,null,null,659,null,null,5814,null,null,2380,null,null,2977,null,null,5365,null,null,5321,null,null,411,null,null,5334,null,null,1249,null,null,1242,null,null,46
4441817,5176,559728,11252,373277,9640,1994,912,301892,9474,69391,5111,186451,8791,2706387,17798,2378338,18699,11702,1940,2112741,19122,253895,10915,328049,9916,1175702,16365,1146595,16160,2445,702,1094916,15849,49234,4297,29107,3184,5176,null,null,11252,null,null,9640,null,null,912,null,null,9474,null,null,5111,null,null,8791,null,null,17798,null,null,18699,null,null,1940,null,null,19122,null,null,10915,null,null,9916,null,null,16365,null,null,16160,null,null,702,null,null,15849,null,null,4297,null,null,3184,null,null,47
17384129,10979,2918732,35187,2287911,31300,8582,2484,1806666,28222,472663,17976,630821,17514,9360089,46223,8600441,45392,29560,4217,7669995,47132,900886,24363,759648,18596,5105308,37196,5007929,38099,10694,2910,4797800,37511,199435,11148,97379,6598,10979,null,null,35187,null,null,31300,null,null,2484,null,null,28222,null,null,17976,null,null,17514,null,null,46223,null,null,45392,null,null,4217,null,null,47132,null,null,24363,null,null,18596,null,null,37196,null,null,38099,null,null,2910,null,null,37511,null,null,11148,null,null,6598,null,null,48
1758526,3301,143952,6265,124426,6441,136,139,106000,6156,18290,2776,19526,2681,1036464,11556,986231,12461,4136,1035,900980,13471,81115,6346,50233,4116,578110,10206,571170,10237,1682,589,538329,10300,31159,3981,6940,1171,3301,null,null,6265,null,null,6441,null,null,139,null,null,6156,null,null,2776,null,null,2681,null,null,11556,null,null,12461,null,null,1035,null,null,13471,null,null,6346,null,null,4116,null,null,10206,null,null,10237,null,null,589,null,null,10300,null,null,3981,null,null,1171,null,null,49
431471,1336,32704,2834,24018,2690,280,269,18743,2221,4995,1356,8686,1604,240306,5365,217084,4944,2887,745,195519,5104,18678,2509,23222,2216,158461,4905,154031,4860,790,331,147164,4858,6077,1169,4430,887,1336,null,null,2834,null,null,2690,null,null,269,null,null,2221,null,null,1356,null,null,1604,null,null,5365,null,null,4944,null,null,745,null,null,5104,null,null,2509,null,null,2216,null,null,4905,null,null,4860,null,null,331,null,null,4858,null,null,1169,null,null,887,null,null,50
5609658,6743,585919,13298,438762,10345,3764,1501,366643,10697,68355,5088,147157,8253,2857313,23892,2607926,24897,14219,2046,2374218,26935,219489,10161,249387,10405,2166426,21696,2131479,21870,6488,1404,2058075,21568,66916,5622,34947,3256,6743,null,null,13298,null,null,10345,null,null,1501,null,null,10697,null,null,5088,null,null,8253,null,null,23892,null,null,24897,null,null,2046,null,null,26935,null,null,10161,null,null,10405,null,null,21696,null,null,21870,null,null,1404,null,null,21568,null,null,5622,null,null,3256,null,null,51
4912574,4567,442511,12905,376572,11847,2040,1166,331493,10955,43039,4823,65939,4109,2726466,18219,2562403,17912,14335,2543,2398109,18949,149959,7431,164063,7842,1743597,17027,1714270,16527,4783,1002,1661848,16269,47639,4890,29327,2712,4567,null,null,12905,null,null,11847,null,null,1166,null,null,10955,null,null,4823,null,null,4109,null,null,18219,null,null,17912,null,null,2543,null,null,18949,null,null,7431,null,null,7842,null,null,17027,null,null,16527,null,null,1002,null,null,16269,null,null,4890,null,null,2712,null,null,53
1263565,2697,173278,7429,113367,6292,690,469,93091,5677,19586,2824,59911,5071,823452,10352,707036,11369,4399,1228,626540,10752,76097,5989,116416,6330,266835,9041,257048,8743,778,371,243729,8723,12541,1832,9787,1550,2697,null,null,7429,null,null,6292,null,null,469,null,null,5677,null,null,2824,null,null,5071,null,null,10352,null,null,11369,null,null,1228,null,null,10752,null,null,5989,null,null,6330,null,null,9041,null,null,8743,null,null,371,null,null,8723,null,null,1832,null,null,1550,null,null,54
3856415,3834,298773,8210,216327,7301,1747,427,181287,6720,33293,3014,82446,4259,2405653,14270,2152008,14566,21001,1978,1969845,13655,161162,6244,253645,6991,1151989,13429,1123092,13383,6303,1101,1079602,13308,37187,3003,28897,2412,3834,null,null,8210,null,null,7301,null,null,427,null,null,6720,null,null,3014,null,null,4259,null,null,14270,null,null,14566,null,null,1978,null,null,13655,null,null,6244,null,null,6991,null,null,13429,null,null,13383,null,null,1101,null,null,13308,null,null,3003,null,null,2412,null,null,55
383142,2179,25455,2942,21188,2735,104,123,18947,2626,2137,798,4267,1042,252141,6071,229538,6039,1186,488,210847,6076,17505,2295,22603,2619,105546,4752,103679,4822,745,495,98479,4904,4455,1519,1867,647,2179,null,null,2942,null,null,2735,null,null,123,null,null,2626,null,null,798,null,null,1042,null,null,6071,null,null,6039,null,null,488,null,null,6076,null,null,2295,null,null,2619,null,null,4752,null,null,4822,null,null,495,null,null,4904,null,null,1519,null,null,647,null,null,56
2341728,3484,565772,11441,242248,9987,2009,739,185770,8366,54469,4917,323524,9014,1179866,14641,868994,14894,8317,1902,731436,14553,129241,6827,310872,9990,596090,14044,531309,13234,9521,2219,478178,12560,43610,4369,64781,3917,3484,null,null,11441,null,null,9987,null,null,739,null,null,8366,null,null,4917,null,null,9014,null,null,14641,null,null,14894,null,null,1902,null,null,14553,null,null,6827,null,null,9990,null,null,14044,null,null,13234,null,null,2219,null,null,12560,null,null,4369,null,null,3917,null,null,72
3232123,5697,468530,13175,314848,10821,872,450,242745,9682,71231,5427,153682,6325,1953042,16175,1686391,17879,10184,1859,1486717,17596,189490,9426,266651,9627,810551,14225,782188,13476,3006,902,744395,13506,34787,3467,28363,3240,5697,null,null,13175,null,null,10821,null,null,450,null,null,9682,null,null,5427,null,null,6325,null,null,16175,null,null,17879,null,null,1859,null,null,17596,null,null,9426,null,null,9627,null,null,14225,null,null,13476,null,null,902,null,null,13506,null,null,3467,null,null,3240,null,null,01
459152,2029,30946,2376,25705,2242,285,312,20597,2127,4823,1000,5241,1145,290163,5924,275876,5579,1763,722,252511,5766,21602,2021,14287,2243,138043,5186,136752,5164,674,398,130341,4877,5737,1535,1291,377,2029,null,null,2376,null,null,2242,null,null,312,null,null,2127,null,null,1000,null,null,1145,null,null,5924,null,null,5579,null,null,722,null,null,5766,null,null,2021,null,null,2243,null,null,5186,null,null,5164,null,null,398,null,null,4877,null,null,1535,null,null,377,null,null,02
4527066,3491,587619,11603,476674,11630,1007,458,402506,10586,73161,6107,110945,6557,2613815,18938,2406276,21528,9372,1879,2192518,21203,204386,8846,207539,9880,1325632,17122,1292398,17814,3185,914,1237603,17689,51610,4939,33234,3439,3491,null,null,11603,null,null,11630,null,null,458,null,null,10586,null,null,6107,null,null,6557,null,null,18938,null,null,21528,null,null,1879,null,null,21203,null,null,8846,null,null,9880,null,null,17122,null,null,17814,null,null,914,null,null,17689,null,null,4939,null,null,3439,null,null,04
1940667,4975,266937,8782,185574,7991,1471,592,136792,6864,47311,4380,81363,5075,1231756,13360,1069700,14949,4615,1050,900193,15669,164892,8618,162056,8220,441974,11069,427474,10686,965,496,383402,10237,43107,5463,14500,2116,4975,null,null,8782,null,null,7991,null,null,592,null,null,6864,null,null,4380,null,null,5075,null,null,13360,null,null,14949,null,null,1050,null,null,15669,null,null,8618,null,null,8220,null,null,11069,null,null,10686,null,null,496,null,null,10237,null,null,5463,null,null,2116,null,null,05
25805478,6279,4468481,32311,3819275,27295,13519,2428,3258116,28820,547640,17068,649206,17189,12740600,41146,11968236,44680,37430,3107,11067580,44548,863226,19671,772364,16984,8596397,37085,8449106,37005,15918,2057,8197606,36486,235582,7699,147291,8186,6279,null,null,32311,null,null,27295,null,null,2428,null,null,28820,null,null,17068,null,null,17189,null,null,41146,null,null,44680,null,null,3107,null,null,44548,null,null,19671,null,null,16984,null,null,37085,null,null,37005,null,null,2057,null,null,36486,null,null,7699,null,null,8186,null,null,06
3680856,4272,309289,8694,263182,8699,832,442,218707,8025,43643,4994,46107,4412,1885290,14481,1770917,15402,10335,1932,1634061,15693,126521,6729,114373,5883,1486277,14727,1462725,14711,3136,790,1410278,15129,49311,4083,23552,2503,4272,null,null,8694,null,null,8699,null,null,442,null,null,8025,null,null,4994,null,null,4412,null,null,14481,null,null,15402,null,null,1932,null,null,15693,null,null,6729,null,null,5883,null,null,14727,null,null,14711,null,null,790,null,null,15129,null,null,4083,null,null,2503,null,null,08
2412620,2344,219667,7762,162802,7045,907,584,140163,6448,21732,3607,56865,4062,1245675,11630,1128794,12304,5932,1435,1044559,13088,78303,5554,116881,6543,947278,10856,925126,10764,2649,894,902456,10644,20021,2422,22152,2976,2344,null,null,7762,null,null,7045,null,null,584,null,null,6448,null,null,3607,null,null,4062,null,null,11630,null,null,12304,null,null,1435,null,null,13088,null,null,5554,null,null,6543,null,null,10856,null,null,10764,null,null,894,null,null,10644,null,null,2422,null,null,2976,null,null,09
