B17025_001E,B17025_001M,B17025_002E,B17025_002M,B17025_003E,B17025_003M,B17025_004E,B17025_004M,B17025_005E,B17025_005M,B17025_006E,B17025_006M,B17025_007E,B17025_007M,B17025_008E,B17025_008M,B17025_009E,B17025_009M,B17025_010E,B17025_010M,B17025_011E,B17025_011M,B17025_012E,B17025_012M,B17025_013E,B17025_013M,B17025_014E,B17025_014M,B17025_015E,B17025_015M,B17025_001M,B17025_001EA,B17025_001MA,B17025_002M,B17025_002EA,B17025_002MA,B17025_003M,B17025_003EA,B17025_003MA,B17025_004M,B17025_004EA,B17025_004MA,B17025_005M,B17025_005EA,B17025_005MA,B17025_006M,B17025_006EA,B17025_006MA,B17025_007M,B17025_007EA,B17025_007MA,B17025_008M,B17025_008EA,B17025_008MA,B17025_009M,B17025_009EA,B17025_009MA,B17025_010M,B17025_010EA,B17025_010MA,B17025_011M,B17025_011EA,B17025_011MA,B17025_012M,B17025_012EA,B17025_012MA,B17025_013M,B17025_013EA,B17025_013MA,B17025_014M,B17025_014EA,B17025_014MA,B17025_015M,B17025_015EA,B17025_015MA,state
2039449,1699,404463,15353,361997,14041,359371,13943,2626,1020,42466,4609,12015,1931,30451,4203,1634986,15489,1482568,17233,1461766,17218,20802,2707,152418,8520,66191,3720,86227,7011,1699,null,null,15353,null,null,14041,null,null,13943,null,null,1020,null,null,4609,null,null,1931,null,null,4203,null,null,15489,null,null,17233,null,null,17218,null,null,2707,null,null,8520,null,null,3720,null,null,7011,null,null,35
19230198,5205,2832824,38578,2069227,29818,1946847,30178,122380,6813,763597,21130,319974,10300,443623,16681,16397374,39162,12682087,42842,12329066,39700,353021,12547,3715287,34946,2173114,24175,1542173,28735,5205,null,null,38578,null,null,29818,null,null,30178,null,null,6813,null,null,21130,null,null,10300,null,null,16681,null,null,39162,null,null,42842,null,null,39700,null,null,12547,null,null,34946,null,null,24175,null,null,28735,null,null,36
9886033,3818,1521880,32197,1372777,28876,1356553,28736,16224,2669,149103,9265,36060,3680,113043,8481,8364153,32628,7732762,29868,7637181,31090,95581,5449,631391,15197,274433,9864,356958,10952,3818,null,null,32197,null,null,28876,null,null,28736,null,null,2669,null,null,9265,null,null,3680,null,null,8481,null,null,32628,null,null,29868,null,null,31090,null,null,5449,null,null,15197,null,null,9864,null,null,10952,null,null,37
731759,1407,78464,6184,73045,5672,71587,5664,1458,1303,5419,2016,1988,1297,3431,1536,653295,6249,634578,6029,629768,6278,4810,1223,18717,2348,8064,1510,10653,2181,1407,null,null,6184,null,null,5672,null,null,5664,null,null,1303,null,null,2016,null,null,1297,null,null,1536,null,null,6249,null,null,6029,null,null,6278,null,null,1223,null,null,2348,null,null,1510,null,null,2181,null,null,38
11287401,5000,1645382,32693,1551165,30263,1531887,29881,19278,3144,94217,8721,33907,5014,60310,6726,9642019,32337,9233479,34319,9160715,34989,72764,5844,408540,12719,232695,8325,175845,9094,5000,null,null,32693,null,null,30263,null,null,29881,null,null,3144,null,null,8721,null,null,5014,null,null,6726,null,null,32337,null,null,34319,null,null,34989,null,null,5844,null,null,12719,null,null,8325,null,null,9094,null,null,39
3809431,1956,620377,15205,573838,14359,569412,14160,4426,1316,46539,4188,7769,1600,38770,3840,3189054,15386,3013373,16146,2983680,15628,29693,2554,175681,5884,69108,4109,106573,5220,1956,null,null,15205,null,null,14359,null,null,14160,null,null,1316,null,null,4188,null,null,1600,null,null,3840,null,null,15386,null,null,16146,null,null,15628,null,null,2554,null,null,5884,null,null,4109,null,null,5220,null,null,40
4016520,2426,536146,18071,467748,14333,463102,14089,4646,1124,68398,7050,16100,2458,52298,6765,3480374,18038,3158039,17904,3118635,18153,39404,3472,322335,10900,157842,8202,164493,8026,2426,null,null,18071,null,null,14333,null,null,14089,null,null,1124,null,null,7050,null,null,2458,null,null,6765,null,null,18038,null,null,17904,null,null,18153,null,null,3472,null,null,10900,null,null,8202,null,null,8026,null,null,41
12368256,3787,1592045,30765,1445551,29459,1382272,29504,63279,5621,146494,9269,54578,4582,91916,8385,10776211,31313,10072137,35850,9913779,36253,158358,7500,704074,17405,393824,11009,310250,12100,3787,null,null,30765,null,null,29459,null,null,29504,null,null,5621,null,null,9269,null,null,4582,null,null,8385,null,null,31313,null,null,35850,null,null,36253,null,null,7500,null,null,17405,null,null,11009,null,null,12100,null,null,42
1015892,798,129932,9143,106361,8287,100100,7619,6261,1934,23571,3871,9918,1987,13653,3022,885960,9192,764117,10702,748385,10654,15732,2930,121843,6517,70224,4704,51619,5424,798,null,null,9143,null,null,8287,null,null,7619,null,null,1934,null,null,3871,null,null,1987,null,null,3022,null,null,9192,null,null,10702,null,null,10654,null,null,2930,null,null,6517,null,null,4704,null,null,5424,null,null,44
4820419,2587,735960,23271,694422,23076,689144,22882,5278,1407,41538,5095,7052,1564,34486,4985,4084459,23449,3894446,24876,3850204,23937,44242,3650,190013,8454,85636,5117,104377,7550,2587,null,null,23271,null,null,23076,null,null,22882,null,null,1407,null,null,5095,null,null,1564,null,null,4985,null,null,23449,null,null,24876,null,null,23937,null,null,3650,null,null,8454,null,null,5117,null,null,7550,null,null,45
837292,989,110962,6706,104856,6915,103406,6668,1450,909,6106,1995,1743,651,4363,1811,726330,6712,702743,6620,697845,6617,4898,1303,23587,2349,8748,1863,14839,2191,989,null,null,6706,null,null,6915,null,null,6668,null,null,909,null,null,1995,null,null,651,null,null,1811,null,null,6712,null,null,6620,null,null,6617,null,null,1303,null,null,2349,null,null,1863,null,null,2191,null,null,46
6489032,3408,1023177,25829,959524,25148,951611,25012,7913,1746,63653,5782,14884,2159,48769,5679,5465855,25953,5214152,26043,5171364,25567,42788,3988,251703,10364,102246,7002,149457,7782,3408,null,null,25829,null,null,25148,null,null,25012,null,null,1746,null,null,5782,null,null,2159,null,null,5679,null,null,25953,null,null,26043,null,null,25567,null,null,3988,null,null,10364,null,null,7002,null,null,7782,null,null,47
27236443,6495,4261337,60018,3343485,44177,3289162,43790,54323,6299,917852,27601,199483,10044,718369,24684,22975106,60204,19221757,68073,18867268,66207,354489,13947,3753349,38980,1537265,20534,2216084,36383,6495,null,null,60018,null,null,44177,null,null,43790,null,null,6299,null,null,27601,null,null,10044,null,null,24684,null,null,60204,null,null,68073,null,null,66207,null,null,13947,null,null,38980,null,null,20534,null,null,36383,null,null,48
3004148,2144,306902,15189,263277,13345,261038,13230,2239,942,43625,6009,10708,2252,32917,5209,2697246,15464,2492222,16413,2463389,16800,28833,3838,205024,8297,82427,5283,122597,7576,2144,null,null,15189,null,null,13345,null,null,13230,null,null,942,null,null,6009,null,null,2252,null,null,5209,null,null,15464,null,null,16413,null,null,16800,null,null,3838,null,null,8297,null,null,5283,null,null,7576,null,null,49
600077,990,71329,5685,68147,5509,67352,5525,795,520,3182,1446,2328,1426,854,375,528748,5861,505567,5725,500593,5647,4974,942,23181,2079,13788,1666,9393,1800,990,null,null,5685,null,null,5509,null,null,5525,null,null,520,null,null,1446,null,null,1426,null,null,375,null,null,5861,null,null,5725,null,null,5647,null,null,942,null,null,2079,null,null,1666,null,null,1800,null,null,50
8158241,3830,896440,28235,779765,25390,766447,25336,13318,2314,116675,10318,34479,4726,82196,7934,7261801,28216,6361537,30729,6209719,30740,151818,7076,900264,14482,490243,12995,410021,12636,3830,null,null,28235,null,null,25390,null,null,25336,null,null,2314,null,null,10318,null,null,4726,null,null,7934,null,null,28216,null,null,30729,null,null,30740,null,null,7076,null,null,14482,null,null,12995,null,null,12636,null,null,51
7156306,2413,805691,22400,662833,19409,651445,18569,11388,2310,142858,10504,46154,4417,96704,8873,6350615,22601,5482872,26565,5368441,26502,114431,5301,867743,19426,432029,11865,435714,14981,2413,null,null,22400,null,null,19409,null,null,18569,null,null,2310,null,null,10504,null,null,4417,null,null,8873,null,null,22601,null,null,26565,null,null,26502,null,null,5301,null,null,19426,null,null,11865,null,null,14981,null,null,53
1779919,1541,319063,13661,313915,13295,312087,13073,1828,1031,5148,1629,1433,896,3715,1417,1460856,13635,1436473,13359,1428937,13432,7536,1238,24383,2755,13023,1936,11360,2028,1541,null,null,13661,null,null,13295,null,null,13073,null,null,1031,null,null,1629,null,null,896,null,null,1417,null,null,13635,null,null,13359,null,null,13432,null,null,1238,null,null,2755,null,null,1936,null,null,2028,null,null,54
5628565,2951,661565,19715,611065,17541,601334,17439,9731,2506,50500,5376,14544,2579,35956,4322,4967000,20138,4733926,20213,4691718,20032,42208,3790,233074,8049,114862,5082,118212,6603,2951,null,null,19715,null,null,17541,null,null,17439,null,null,2506,null,null,5376,null,null,2579,null,null,4322,null,null,20138,null,null,20213,null,null,20032,null,null,3790,null,null,8049,null,null,5082,null,null,6603,null,null,55
571169,936,64663,5547,62358,5499,61504,5479,854,579,2305,1163,344,342,1961,1122,506506,5836,490291,5939,487007,5883,3284,1023,16215,2453,7019,1527,9196,2063,936,null,null,5547,null,null,5499,null,null,5479,null,null,579,null,null,1163,null,null,342,null,null,1122,null,null,5836,null,null,5939,null,null,5883,null,null,1023,null,null,2453,null,null,1527,null,null,2063,null,null,56
3379483,1634,1469382,26573,1431279,26049,65242,4937,1366037,25255,38103,3840,15548,2186,22555,2979,1910101,26450,1857425,26259,99232,6014,1758193,25457,52676,4188,30851,2823,21825,3101,1634,null,null,26573,null,null,26049,null,null,4937,null,null,25255,null,null,3840,null,null,2186,null,null,2979,null,null,26450,null,null,26259,null,null,6014,null,null,25457,null,null,4188,null,null,2823,null,null,3101,null,null,72
4741329,2442,810231,23417,775329,22482,768203,22300,7126,2159,34902,4642,6957,1359,27945,4513,3931098,23274,3805542,23319,3768835,23412,36707,4040,125556,6927,52218,4510,73338,5675,2442,null,null,23417,null,null,22482,null,null,22300,null,null,2159,null,null,4642,null,null,1359,null,null,4513,null,null,23274,null,null,23319,null,null,23412,null,null,4040,null,null,6927,null,null,4510,null,null,5675,null,null,01
723968,1193,71566,6534,69123,6388,66517,6188,2606,1155,2443,857,1247,630,1196,568,652402,6366,598717,7370,581920,7003,16797,2583,53685,4320,30597,3345,23088,3634,1193,null,null,6534,null,null,6388,null,null,6188,null,null,1155,null,null,857,null,null,630,null,null,568,null,null,6366,null,null,7370,null,null,7003,null,null,2583,null,null,4320,null,null,3345,null,null,3634,null,null,02
6771098,3965,1107464,27786,914360,22849,900530,22654,13830,2518,193104,12052,47598,4270,145506,10259,5663634,27940,4936901,28886,4856534,30576,80367,5781,726733,18184,348517,11141,378216,13976,3965,null,null,27786,null,null,22849,null,null,22654,null,null,2518,null,null,12052,null,null,4270,null,null,10259,null,null,27940,null,null,28886,null,null,30576,null,null,5781,null,null,18184,null,null,11141,null,null,13976,null,null,04
2898630,2550,499225,17721,473086,17168,470175,16929,2911,1295,26139,3736,4054,1307,22085,3518,2399405,17652,2289686,17509,2274431,17310,15255,2269,109719,6013,39903,3915,69816,5160,2550,null,null,17721,null,null,17168,null,null,16929,null,null,1295,null,null,3736,null,null,1307,null,null,3518,null,null,17652,null,null,17509,null,null,17310,null,null,2269,null,null,6013,null,null,3915,null,null,5160,null,null,05
38513258,8112,5525524,66544,3839995,50524,3786507,49786,53488,4851,1685529,29698,559320,15721,1126209,25533,32987734,67429,24101106,66492,23627737,65775,473369,13486,8886628,51539,4773895,36167,4112733,39862,8112,null,null,66544,null,null,50524,null,null,49786,null,null,4851,null,null,29698,null,null,15721,null,null,25533,null,null,67429,null,null,66492,null,null,65775,null,null,13486,null,null,51539,null,null,36167,null,null,39862,null,null,06
5420327,2295,598736,17942,517376,16067,508907,16065,8469,1758,81360,6701,19179,2526,62181,6057,4821591,18216,4366115,21825,4296251,22425,69864,4883,455476,11914,194864,8155,260612,11512,2295,null,null,17942,null,null,16067,null,null,16065,null,null,1758,null,null,6701,null,null,2526,null,null,6057,null,null,18216,null,null,21825,null,null,22425,null,null,4883,null,null,11914,null,null,8155,null,null,11512,null,null,08
3469514,1932,339128,14645,280816,12496,250824,11540,29992,3940,58312,5918,20009,2823,38303,5191,3130386,14656,2685419,19431,2588243,19206,97176,6777,444967,12388,245396,9167,199571,8385,1932,null,null,14645,null,null,12496,null,null,11540,null,null,3940,null,null,5918,null,null,2823,null,null,5191,null,null,14656,null,null,19431,null,null,19206,null,null,6777,null,null,12388,null,null,9167,null,null,8385,null,null,09
926864,1051,108211,8223,96841,7940,94256,7866,2585,1105,11370,2269,3089,1486,8281,1802,818653,8285,741634,9652,727580,9322,14054,2487,77019,5564,40562,4163,36457,3665,1051,null,null,8223,null,null,7940,null,null,7866,null,null,1105,null,null,2269,null,null,1486,null,null,1802,null,null,8285,null,null,9652,null,null,9322,null,null,2487,null,null,5564,null,null,4163,null,null,3665,null,null,10
647654,966,120308,9084,106918,8672,105555,8690,1363,566,13390,2610,3581,959,9809,2281,527346,9021,452978,9903,441139,9757,11839,1820,74368,5027,35898,3355,38470,4222,966,null,null,9084,null,null,8672,null,null,8690,null,null,566,null,null,2610,null,null,959,null,null,2281,null,null,9021,null,null,9903,null,null,9757,null,null,1820,null,null,5027,null,null,3355,null,null,4222,null,null,11
