B08009_001E,B08009_001M,B08009_002E,B08009_002M,B08009_003E,B08009_003M,B08009_004E,B08009_004M,B08009_005E,B08009_005M,B08009_006E,B08009_006M,B08009_007E,B08009_007M,B08009_008E,B08009_008M,B08009_009E,B08009_009M,B08009_010E,B08009_010M,B08009_011E,B08009_011M,B08009_012E,B08009_012M,B08009_013E,B08009_013M,B08009_014E,B08009_014M,B08009_015E,B08009_015M,B08009_001M,B08009_001EA,B08009_001MA,B08009_002M,B08009_002EA,B08009_002MA,B08009_003M,B08009_003EA,B08009_003MA,B08009_004M,B08009_004EA,B08009_004MA,B08009_005M,B08009_005EA,B08009_005MA,B08009_006M,B08009_006EA,B08009_006MA,B08009_007M,B08009_007EA,B08009_007MA,B08009_008M,B08009_008EA,B08009_008MA,B08009_009M,B08009_009EA,B08009_009MA,B08009_010M,B08009_010EA,B08009_010MA,B08009_011M,B08009_011EA,B08009_011MA,B08009_012M,B08009_012EA,B08009_012MA,B08009_013M,B08009_013EA,B08009_013MA,B08009_014M,B08009_014EA,B08009_014MA,B08009_015M,B08009_015EA,B08009_015MA,state
5977351,24618,5977351,24618,1578419,17779,4398932,22842,0,174,3104478,15999,3104478,15999,779042,13039,2325436,16747,0,174,2872873,16988,2872873,16988,799377,11919,2073496,15178,0,174,24618,null,null,24618,null,null,17779,null,null,22842,null,null,174,null,null,15999,null,null,15999,null,null,13039,null,null,16747,null,null,174,null,null,16988,null,null,16988,null,null,11919,null,null,15178,null,null,174,null,null,42
510504,6420,510504,6420,147077,6254,363427,7482,0,208,263094,4505,263094,4505,72216,4186,190878,5273,0,208,247410,4617,247410,4617,74861,4027,172549,4772,0,208,6420,null,null,6420,null,null,6254,null,null,7482,null,null,208,null,null,4505,null,null,4505,null,null,4186,null,null,5273,null,null,208,null,null,4617,null,null,4617,null,null,4027,null,null,4772,null,null,208,null,null,44
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
318010,4125,318010,4125,103419,4283,214591,4619,0,151,162039,2537,162039,2537,51488,2851,110551,3119,0,151,155971,3100,155971,3100,51931,2923,104040,3390,0,151,4125,null,null,4125,null,null,4283,null,null,4619,null,null,151,null,null,2537,null,null,2537,null,null,2851,null,null,3119,null,null,151,null,null,3100,null,null,3100,null,null,2923,null,null,3390,null,null,151,null,null,50
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
2916599,13314,2916599,13314,949711,11490,1966888,14450,0,147,1521431,9543,1521431,9543,471217,8240,1050214,9905,0,147,1395168,9502,1395168,9502,478494,9269,916674,10354,0,147,13314,null,null,13314,null,null,11490,null,null,14450,null,null,147,null,null,9543,null,null,9543,null,null,8240,null,null,9905,null,null,147,null,null,9502,null,null,9502,null,null,9269,null,null,10354,null,null,147,null,null,55
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
1784936,11944,1784936,11944,530665,9930,1254271,12000,0,200,920870,8408,920870,8408,256964,7595,663906,9664,0,200,864066,7325,864066,7325,273701,6623,590365,7908,0,200,11944,null,null,11944,null,null,9930,null,null,12000,null,null,200,null,null,8408,null,null,8408,null,null,7595,null,null,9664,null,null,200,null,null,7325,null,null,7325,null,null,6623,null,null,7908,null,null,200,null,null,09
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
