C17022_001E,C17022_001M,C17022_002E,C17022_002M,C17022_003E,C17022_003M,C17022_004E,C17022_004M,C17022_005E,C17022_005M,C17022_006E,C17022_006M,C17022_007E,C17022_007M,C17022_008E,C17022_008M,C17022_009E,C17022_009M,C17022_010E,C17022_010M,C17022_011E,C17022_011M,C17022_012E,C17022_012M,C17022_013E,C17022_013M,C17022_014E,C17022_014M,C17022_015E,C17022_015M,C17022_016E,C17022_016M,C17022_017E,C17022_017M,C17022_018E,C17022_018M,C17022_019E,C17022_019M,C17022_020E,C17022_020M,C17022_021E,C17022_021M,C17022_001M,C17022_001EA,C17022_001MA,C17022_002M,C17022_002EA,C17022_002MA,C17022_003M,C17022_003EA,C17022_003MA,C17022_004M,C17022_004EA,C17022_004MA,C17022_005M,C17022_005EA,C17022_005MA,C17022_006M,C17022_006EA,C17022_006MA,C17022_007M,C17022_007EA,C17022_007MA,C17022_008M,C17022_008EA,C17022_008MA,C17022_009M,C17022_009EA,C17022_009MA,C17022_010M,C17022_010EA,C17022_010MA,C17022_011M,C17022_011EA,C17022_011MA,C17022_012M,C17022_012EA,C17022_012MA,C17022_013M,C17022_013EA,C17022_013MA,C17022_014M,C17022_014EA,C17022_014MA,C17022_015M,C17022_015EA,C17022_015MA,C17022_016M,C17022_016EA,C17022_016MA,C17022_017M,C17022_017EA,C17022_017MA,C17022_018M,C17022_018EA,C17022_018MA,C17022_019M,C17022_019EA,C17022_019MA,C17022_020M,C17022_020EA,C17022_020MA,C17022_021M,C17022_021EA,C17022_021MA,state
329554,6035,38533,3177,16440,2154,22093,2421,6628,1493,15465,1872,9331,1775,5548,983,3783,1309,1275,779,2508,982,18311,1951,11843,1350,6468,1227,1829,643,4639,1025,263379,6056,222672,5654,40707,2957,14678,1939,26029,2228,6035,null,null,3177,null,null,2154,null,null,2421,null,null,1493,null,null,1872,null,null,1775,null,null,983,null,null,1309,null,null,779,null,null,982,null,null,1951,null,null,1350,null,null,1227,null,null,643,null,null,1025,null,null,6056,null,null,5654,null,null,2957,null,null,1939,null,null,2228,null,null,23
1458953,11514,132784,5144,43985,2818,88799,4750,16215,2328,72584,4346,27416,3069,12312,1918,15104,2411,2776,948,12328,2083,56917,4694,28090,3131,28827,2878,5730,1246,23097,2740,1241836,11339,955515,11589,286321,10144,86640,5215,199681,8500,11514,null,null,5144,null,null,2818,null,null,4750,null,null,2328,null,null,4346,null,null,3069,null,null,1918,null,null,2411,null,null,948,null,null,2083,null,null,4694,null,null,3131,null,null,2878,null,null,1246,null,null,2740,null,null,11339,null,null,11589,null,null,10144,null,null,5215,null,null,8500,null,null,24
1633661,12099,163401,5947,53338,3693,110063,4462,15825,2276,94238,4597,30376,2813,15161,1892,15215,2012,3391,1015,11824,1752,60852,4317,29981,2799,30871,3026,7393,1800,23478,2452,1379032,11456,1096246,12070,282786,7494,89127,4647,193659,6704,12099,null,null,5947,null,null,3693,null,null,4462,null,null,2276,null,null,4597,null,null,2813,null,null,1892,null,null,2012,null,null,1015,null,null,1752,null,null,4317,null,null,2799,null,null,3026,null,null,1800,null,null,2452,null,null,11456,null,null,12070,null,null,7494,null,null,4647,null,null,6704,null,null,25
2476595,14487,356839,7338,133895,4521,222944,7076,42720,3281,180224,6147,69209,3752,34717,2526,34492,3082,7795,1497,26697,2735,135372,4919,76028,3490,59344,3385,15265,1437,44079,3120,1915175,13474,1574794,12404,340381,8181,114182,4554,226199,6853,14487,null,null,7338,null,null,4521,null,null,7076,null,null,3281,null,null,6147,null,null,3752,null,null,2526,null,null,3082,null,null,1497,null,null,2735,null,null,4919,null,null,3490,null,null,3385,null,null,1437,null,null,3120,null,null,13474,null,null,12404,null,null,8181,null,null,4554,null,null,6853,null,null,26
1367104,9317,124867,4642,50971,3300,73896,4161,13859,2123,60037,3607,30894,2553,16173,1802,14721,1755,3136,749,11585,1619,55048,3572,29863,2215,25185,2525,7711,1393,17474,1987,1156295,10256,984560,10789,171735,5411,69735,3478,102000,3754,9317,null,null,4642,null,null,3300,null,null,4161,null,null,2123,null,null,3607,null,null,2553,null,null,1802,null,null,1755,null,null,749,null,null,1619,null,null,3572,null,null,2215,null,null,2525,null,null,1393,null,null,1987,null,null,10256,null,null,10789,null,null,5411,null,null,3478,null,null,3754,null,null,27
730719,10889,162534,7572,53973,4515,108561,6270,13006,2202,95555,6097,25831,2857,11543,1614,14288,2309,3020,998,11268,1946,52413,3937,29895,3099,22518,2527,4774,1483,17744,2073,489941,9088,394323,9030,95618,6035,26585,2820,69033,5534,10889,null,null,7572,null,null,4515,null,null,6270,null,null,2202,null,null,6097,null,null,2857,null,null,1614,null,null,2309,null,null,998,null,null,1946,null,null,3937,null,null,3099,null,null,2527,null,null,1483,null,null,2073,null,null,9088,null,null,9030,null,null,6035,null,null,2820,null,null,5534,null,null,28
1527349,11298,217156,6888,87144,3976,130012,5891,26976,2998,103036,5531,49496,3820,27788,2984,21708,2618,4856,1094,16852,2232,90343,4876,51388,3625,38955,3562,11934,1608,27021,3028,1170354,12748,972815,12729,197539,8073,64972,3912,132567,6413,11298,null,null,6888,null,null,3976,null,null,5891,null,null,2998,null,null,5531,null,null,3820,null,null,2984,null,null,2618,null,null,1094,null,null,2232,null,null,4876,null,null,3625,null,null,3562,null,null,1608,null,null,3028,null,null,12748,null,null,12729,null,null,8073,null,null,3912,null,null,6413,null,null,29
257449,5388,33141,3078,17443,2116,15698,1996,3366,808,12332,1753,8164,1594,4899,965,3265,1158,761,549,2504,1043,14749,1543,11579,1337,3170,880,1208,524,1962,623,201395,4730,173754,4831,27641,2410,11420,1597,16221,2213,5388,null,null,3078,null,null,2116,null,null,1996,null,null,808,null,null,1753,null,null,1594,null,null,965,null,null,1158,null,null,549,null,null,1043,null,null,1543,null,null,1337,null,null,880,null,null,524,null,null,623,null,null,4730,null,null,4831,null,null,2410,null,null,1597,null,null,2213,null,null,30
476436,5393,53528,3110,21547,2024,31981,2368,5222,981,26759,2320,11331,1393,6350,1059,4981,1001,843,405,4138,952,25160,2147,14728,1418,10432,1550,2676,819,7756,1386,386417,4640,326628,5375,59789,3407,20497,2019,39292,2652,5393,null,null,3110,null,null,2024,null,null,2368,null,null,981,null,null,2320,null,null,1393,null,null,1059,null,null,1001,null,null,405,null,null,952,null,null,2147,null,null,1418,null,null,1550,null,null,819,null,null,1386,null,null,4640,null,null,5375,null,null,3407,null,null,2019,null,null,2652,null,null,31
670968,8716,102506,5174,44322,2869,58184,4191,10778,1564,47406,3627,22670,2738,12124,2141,10546,1823,3723,1017,6823,1480,39766,3233,22836,2645,16930,2011,5266,1115,11664,2062,506026,8290,389732,7270,116294,5267,45108,3553,71186,3789,8716,null,null,5174,null,null,2869,null,null,4191,null,null,1564,null,null,3627,null,null,2738,null,null,2141,null,null,1823,null,null,1017,null,null,1480,null,null,3233,null,null,2645,null,null,2011,null,null,1115,null,null,2062,null,null,8290,null,null,7270,null,null,5267,null,null,3553,null,null,3789,null,null,32
342912,5731,21393,2364,8228,1549,13165,1832,3124,1196,10041,1634,6952,1454,3741,1042,3211,1053,801,528,2410,854,12081,1708,6624,1237,5457,993,1759,744,3698,879,302486,5943,252865,5701,49621,3634,17462,1970,32159,2865,5731,null,null,2364,null,null,1549,null,null,1832,null,null,1196,null,null,1634,null,null,1454,null,null,1042,null,null,1053,null,null,528,null,null,854,null,null,1708,null,null,1237,null,null,993,null,null,744,null,null,879,null,null,5943,null,null,5701,null,null,3634,null,null,1970,null,null,2865,null,null,33
2197150,15175,241236,7763,93516,5016,147720,5805,26090,2513,121630,5264,46566,4056,26135,2660,20431,2980,4385,1352,16046,2203,92507,5019,49369,4003,43138,3899,9942,1907,33196,3199,1816841,16408,1454654,14668,362187,11116,114016,5956,248171,8717,15175,null,null,7763,null,null,5016,null,null,5805,null,null,2513,null,null,5264,null,null,4056,null,null,2660,null,null,2980,null,null,1352,null,null,2203,null,null,5019,null,null,4003,null,null,3899,null,null,1907,null,null,3199,null,null,16408,null,null,14668,null,null,11116,null,null,5956,null,null,8717,null,null,34
481127,7528,102731,4771,44313,3594,58418,3611,11782,1884,46636,3662,20212,2167,11951,1556,8261,1746,2871,1120,5390,1221,28581,2505,17179,1862,11402,1696,3529,1022,7873,1366,329603,7074,260823,6313,68780,3866,22869,2065,45911,3151,7528,null,null,4771,null,null,3594,null,null,3611,null,null,1884,null,null,3662,null,null,2167,null,null,1556,null,null,1746,null,null,1120,null,null,1221,null,null,2505,null,null,1862,null,null,1696,null,null,1022,null,null,1366,null,null,7074,null,null,6313,null,null,3866,null,null,2065,null,null,3151,null,null,35
4541583,22755,692151,12970,287715,7388,404436,10798,69321,4630,335115,9515,124503,6636,68587,4277,55916,4585,13596,2513,42320,3819,230560,8122,123951,5436,106609,5906,27074,2898,79535,4850,3494369,21898,2679495,18430,814874,15402,254172,9519,560702,11193,22755,null,null,12970,null,null,7388,null,null,10798,null,null,4630,null,null,9515,null,null,6636,null,null,4277,null,null,4585,null,null,2513,null,null,3819,null,null,8122,null,null,5436,null,null,5906,null,null,2898,null,null,4850,null,null,21898,null,null,18430,null,null,15402,null,null,9519,null,null,11193,null,null,36
2542663,18509,412213,10227,160933,5922,251280,8298,42382,3211,208898,7960,87667,5564,51235,3891,36432,3790,7457,1278,28975,3245,162412,6914,92649,5248,69763,4860,17167,2329,52596,4100,1880371,15591,1559638,15916,320733,8243,101613,5804,219120,6395,18509,null,null,10227,null,null,5922,null,null,8298,null,null,3211,null,null,7960,null,null,5564,null,null,3891,null,null,3790,null,null,1278,null,null,3245,null,null,6914,null,null,5248,null,null,4860,null,null,2329,null,null,4100,null,null,15591,null,null,15916,null,null,8243,null,null,5804,null,null,6395,null,null,37
184904,4823,17535,2245,7231,1319,10304,1826,2489,986,7815,1491,3931,1005,2431,768,1500,641,503,344,997,538,8786,1549,5390,1109,3396,956,902,709,2494,612,154652,4104,135265,3805,19387,1875,8146,1288,11241,1579,4823,null,null,2245,null,null,1319,null,null,1826,null,null,986,null,null,1491,null,null,1005,null,null,768,null,null,641,null,null,344,null,null,538,null,null,1549,null,null,1109,null,null,956,null,null,709,null,null,612,null,null,4104,null,null,3805,null,null,1875,null,null,1288,null,null,1579,null,null,38
2929661,16417,428055,10890,142913,5066,285142,9339,51430,3896,233712,7804,76976,4293,38589,2790,38387,3251,7907,1527,30480,2900,154756,5614,83980,3979,70776,3934,19037,2104,51739,3247,2269874,15424,1856134,15740,413740,9117,143139,6322,270601,8235,16417,null,null,10890,null,null,5066,null,null,9339,null,null,3896,null,null,7804,null,null,4293,null,null,2790,null,null,3251,null,null,1527,null,null,2900,null,null,5614,null,null,3979,null,null,3934,null,null,2104,null,null,3247,null,null,15424,null,null,15740,null,null,9117,null,null,6322,null,null,8235,null,null,39
961731,8307,163243,5377,67018,3290,96225,3830,18270,1941,77955,3502,34214,2442,19984,1818,14230,1489,4049,881,10181,1391,62224,3058,39177,2234,23047,1722,7619,1236,15428,1552,702050,7850,583918,7638,118132,4429,46140,2811,71992,3770,8307,null,null,5377,null,null,3290,null,null,3830,null,null,1941,null,null,3502,null,null,2442,null,null,1818,null,null,1489,null,null,881,null,null,1391,null,null,3058,null,null,2234,null,null,1722,null,null,1236,null,null,1552,null,null,7850,null,null,7638,null,null,4429,null,null,2811,null,null,3770,null,null,40
995749,11239,126834,6858,57705,3984,69129,5115,12377,1868,56752,4566,30510,2745,20264,2371,10246,1547,2299,803,7947,1339,52434,3574,31774,3106,20660,2680,6136,1432,14524,2354,785971,9414,656411,9352,129560,5463,49363,4039,80197,4798,11239,null,null,6858,null,null,3984,null,null,5115,null,null,1868,null,null,4566,null,null,2745,null,null,2371,null,null,1547,null,null,803,null,null,1339,null,null,3574,null,null,3106,null,null,2680,null,null,1432,null,null,2354,null,null,9414,null,null,9352,null,null,5463,null,null,4039,null,null,4798,null,null,41
3150563,15900,383385,8396,144805,4857,238580,7215,43425,3445,195155,6360,81760,4104,40746,2597,41014,3386,9347,1748,31667,2994,162901,5853,91994,4589,70907,3751,17703,2179,53204,2893,2522517,16878,2064016,14646,458501,9080,158694,5378,299807,8137,15900,null,null,8396,null,null,4857,null,null,7215,null,null,3445,null,null,6360,null,null,4104,null,null,2597,null,null,3386,null,null,1748,null,null,2994,null,null,5853,null,null,4589,null,null,3751,null,null,2179,null,null,2893,null,null,16878,null,null,14646,null,null,9080,null,null,5378,null,null,8137,null,null,42
247448,5295,31707,2897,10423,1576,21284,2306,2625,723,18659,2390,6022,1245,2896,826,3126,1009,598,399,2528,956,14140,2123,6204,1204,7936,1717,1815,724,6121,1468,195579,5868,152983,5679,42596,3618,12989,1900,29607,2810,5295,null,null,2897,null,null,1576,null,null,2306,null,null,723,null,null,2390,null,null,1245,null,null,826,null,null,1009,null,null,399,null,null,956,null,null,2123,null,null,1204,null,null,1717,null,null,724,null,null,1468,null,null,5868,null,null,5679,null,null,3618,null,null,1900,null,null,2810,null,null,44
1224695,13377,190054,7332,66441,4218,123613,5783,20703,3004,102910,5271,41972,3842,20074,2633,21898,2746,5431,1582,16467,2440,80879,4441,44761,2881,36118,3472,8086,1713,28032,3150,911790,9875,740905,10394,170885,6924,50819,3444,120066,5733,13377,null,null,7332,null,null,4218,null,null,5783,null,null,3004,null,null,5271,null,null,3842,null,null,2633,null,null,2746,null,null,1582,null,null,2440,null,null,4441,null,null,2881,null,null,3472,null,null,1713,null,null,3150,null,null,9875,null,null,10394,null,null,6924,null,null,3444,null,null,5733,null,null,45
209986,3966,24626,2080,9338,1309,15288,1434,3458,805,11830,1219,5438,1049,3458,789,1980,672,345,186,1635,683,10221,1549,4978,788,5243,1243,1865,711,3378,987,169701,4170,146741,4134,22960,2027,8763,1429,14197,1790,3966,null,null,2080,null,null,1309,null,null,1434,null,null,805,null,null,1219,null,null,1049,null,null,789,null,null,672,null,null,186,null,null,683,null,null,1549,null,null,788,null,null,1243,null,null,711,null,null,987,null,null,4170,null,null,4134,null,null,2027,null,null,1429,null,null,1790,null,null,46
1670605,13670,275599,7374,110228,5020,165371,6515,30649,2805,134722,5921,58998,4109,33272,3140,25726,2589,6090,1201,19636,2553,110662,5459,68666,4778,41996,3922,10643,2030,31353,3149,1225346,13391,1011027,12797,214319,7862,67305,4071,147014,6648,13670,null,null,7374,null,null,5020,null,null,6515,null,null,2805,null,null,5921,null,null,4109,null,null,3140,null,null,2589,null,null,1201,null,null,2553,null,null,5459,null,null,4778,null,null,3922,null,null,2030,null,null,3149,null,null,13391,null,null,12797,null,null,7862,null,null,4071,null,null,6648,null,null,47
6602215,26303,1141828,18021,514094,15287,627734,13557,104409,4946,523325,12474,235712,8934,137609,6074,98103,6121,23387,2870,74716,5497,414453,10235,246396,8174,168057,7855,42975,4068,125082,6865,4810222,25010,3859198,24914,951024,17758,326994,11831,624030,13107,26303,null,null,18021,null,null,15287,null,null,13557,null,null,4946,null,null,12474,null,null,8934,null,null,6074,null,null,6121,null,null,2870,null,null,5497,null,null,10235,null,null,8174,null,null,7855,null,null,4068,null,null,6865,null,null,25010,null,null,24914,null,null,17758,null,null,11831,null,null,13107,null,null,48
711124,7895,81307,4570,44190,3184,37117,3587,7257,1977,29860,2688,19053,2292,13509,2073,5544,1361,2340,755,3204,1134,38035,2771,29203,2573,8832,1399,2693,785,6139,1176,572729,8489,491230,8518,81499,4632,30513,2978,50986,3387,7895,null,null,4570,null,null,3184,null,null,3587,null,null,1977,null,null,2688,null,null,2292,null,null,2073,null,null,1361,null,null,755,null,null,1134,null,null,2771,null,null,2573,null,null,1399,null,null,785,null,null,1176,null,null,8489,null,null,8518,null,null,4632,null,null,2978,null,null,3387,null,null,49
154421,3800,16589,1857,6842,944,9747,1576,1899,692,7848,1486,3837,825,2252,572,1585,652,409,244,1176,597,7340,1181,4483,927,2857,728,902,426,1955,589,126655,3680,106725,3728,19930,1946,7889,1428,12041,1280,3800,null,null,1857,null,null,944,null,null,1576,null,null,692,null,null,1486,null,null,825,null,null,572,null,null,652,null,null,244,null,null,597,null,null,1181,null,null,927,null,null,728,null,null,426,null,null,589,null,null,3680,null,null,3728,null,null,1946,null,null,1428,null,null,1280,null,null,50
2063049,16402,226942,7999,90824,4620,136118,6279,24440,2816,111678,5563,49133,4138,24582,2547,24551,3174,3983,1027,20568,3031,89408,5014,51772,3517,37636,3518,8479,1693,29157,2936,1697566,15530,1390358,15139,307208,9168,98978,5635,208230,7278,16402,null,null,7999,null,null,4620,null,null,6279,null,null,2816,null,null,5563,null,null,4138,null,null,2547,null,null,3174,null,null,1027,null,null,3031,null,null,5014,null,null,3517,null,null,3518,null,null,1693,null,null,2936,null,null,15530,null,null,15139,null,null,9168,null,null,5635,null,null,7278,null,null,51
1784043,12484,189266,5685,84129,4258,105137,5190,21492,2740,83645,5194,43081,3799,24693,2503,18388,2587,3528,1028,14860,2201,78592,3426,49654,2891,28938,2433,8318,1732,20620,2062,1473104,12313,1230396,11454,242708,7141,91637,4397,151071,6246,12484,null,null,5685,null,null,4258,null,null,5190,null,null,2740,null,null,5194,null,null,3799,null,null,2503,null,null,2587,null,null,1028,null,null,2201,null,null,3426,null,null,2891,null,null,2433,null,null,1732,null,null,2062,null,null,12313,null,null,11454,null,null,7141,null,null,4397,null,null,6246,null,null,53
467396,6711,85313,4761,36681,2767,48632,3993,10932,1847,37700,3355,16776,1931,10030,1315,6746,1255,1651,621,5095,1149,31541,2600,19664,2158,11877,1804,3602,901,8275,1585,333766,7036,280720,5960,53046,3456,16974,1875,36072,2660,6711,null,null,4761,null,null,2767,null,null,3993,null,null,1847,null,null,3355,null,null,1931,null,null,1315,null,null,1255,null,null,621,null,null,1149,null,null,2600,null,null,2158,null,null,1804,null,null,901,null,null,1585,null,null,7036,null,null,5960,null,null,3456,null,null,1875,null,null,2660,null,null,54
1460922,9966,165145,6008,60868,3221,104277,5158,21508,2024,82769,4320,33295,2726,17868,1766,15427,1930,3246,797,12181,1792,69439,3408,42023,2712,27416,2503,8769,1532,18647,2191,1193043,10747,1008600,11252,184443,5394,71691,3610,112752,4722,9966,null,null,6008,null,null,3221,null,null,5158,null,null,2024,null,null,4320,null,null,2726,null,null,1766,null,null,1930,null,null,797,null,null,1792,null,null,3408,null,null,2712,null,null,2503,null,null,1532,null,null,2191,null,null,10747,null,null,11252,null,null,5394,null,null,3610,null,null,4722,null,null,55
145524,4006,14197,1699,7630,1421,6567,1282,735,340,5832,1209,4261,1083,2371,702,1890,750,757,617,1133,542,7484,1255,5087,1080,2397,684,1088,576,1309,458,119582,3936,101950,3983,17632,2330,8374,1669,9258,1494,4006,null,null,1699,null,null,1421,null,null,1282,null,null,340,null,null,1209,null,null,1083,null,null,702,null,null,750,null,null,617,null,null,542,null,null,1255,null,null,1080,null,null,684,null,null,576,null,null,458,null,null,3936,null,null,3983,null,null,2330,null,null,1669,null,null,1494,null,null,56
836332,9750,417350,9007,174720,5255,242630,8267,45800,3654,196830,7424,51081,3440,31436,2684,19645,2121,5284,1157,14361,1697,82719,4600,52037,3708,30682,2857,8421,1645,22261,2452,285182,7575,205979,7223,79203,4582,22206,2701,56997,3479,9750,null,null,9007,null,null,5255,null,null,8267,null,null,3654,null,null,7424,null,null,3440,null,null,2684,null,null,2121,null,null,1157,null,null,1697,null,null,4600,null,null,3708,null,null,2857,null,null,1645,null,null,2452,null,null,7575,null,null,7223,null,null,4582,null,null,2701,null,null,3479,null,null,72
1208362,12930,215026,7758,79555,3971,135471,6384,20673,2595,114798,5676,44406,3484,22403,2376,22003,2593,4145,1145,17858,2162,79383,4549,47446,3691,31937,3087,7915,1503,24022,2780,869547,11288,714926,10500,154621,5898,48327,3589,106294,5111,12930,null,null,7758,null,null,3971,null,null,6384,null,null,2595,null,null,5676,null,null,3484,null,null,2376,null,null,2593,null,null,1145,null,null,2162,null,null,4549,null,null,3691,null,null,3087,null,null,1503,null,null,2780,null,null,11288,null,null,10500,null,null,5898,null,null,3589,null,null,5111,null,null,01
164102,4083,16169,1834,6289,993,9880,1520,2220,616,7660,1417,3072,555,1419,405,1653,452,433,224,1220,401,6669,1117,4033,779,2636,781,877,370,1759,650,138192,3502,110427,3588,27765,2510,10864,1565,16901,1880,4083,null,null,1834,null,null,993,null,null,1520,null,null,616,null,null,1417,null,null,555,null,null,405,null,null,452,null,null,224,null,null,401,null,null,1117,null,null,779,null,null,781,null,null,370,null,null,650,null,null,3502,null,null,3588,null,null,2510,null,null,1565,null,null,1880,null,null,02
