B25072_001E,B25072_001M,B25072_002E,B25072_002M,B25072_003E,B25072_003M,B25072_004E,B25072_004M,B25072_005E,B25072_005M,B25072_006E,B25072_006M,B25072_007E,B25072_007M,B25072_008E,B25072_008M,B25072_009E,B25072_009M,B25072_010E,B25072_010M,B25072_011E,B25072_011M,B25072_012E,B25072_012M,B25072_013E,B25072_013M,B25072_014E,B25072_014M,B25072_015E,B25072_015M,B25072_016E,B25072_016M,B25072_017E,B25072_017M,B25072_018E,B25072_018M,B25072_019E,B25072_019M,B25072_020E,B25072_020M,B25072_021E,B25072_021M,B25072_022E,B25072_022M,B25072_023E,B25072_023M,B25072_024E,B25072_024M,B25072_025E,B25072_025M,B25072_026E,B25072_026M,B25072_027E,B25072_027M,B25072_028E,B25072_028M,B25072_029E,B25072_029M,B25072_001M,B25072_001EA,B25072_001MA,B25072_002M,B25072_002EA,B25072_002MA,B25072_003M,B25072_003EA,B25072_003MA,B25072_004M,B25072_004EA,B25072_004MA,B25072_005M,B25072_005EA,B25072_005MA,B25072_006M,B25072_006EA,B25072_006MA,B25072_007M,B25072_007EA,B25072_007MA,B25072_008M,B25072_008EA,B25072_008MA,B25072_009M,B25072_009EA,B25072_009MA,B25072_010M,B25072_010EA,B25072_010MA,B25072_011M,B25072_011EA,B25072_011MA,B25072_012M,B25072_012EA,B25072_012MA,B25072_013M,B25072_013EA,B25072_013MA,B25072_014M,B25072_014EA,B25072_014MA,B25072_015M,B25072_015EA,B25072_015MA,B25072_016M,B25072_016EA,B25072_016MA,B25072_017M,B25072_017EA,B25072_017MA,B25072_018M,B25072_018EA,B25072_018MA,B25072_019M,B25072_019EA,B25072_019MA,B25072_020M,B25072_020EA,B25072_020MA,B25072_021M,B25072_021EA,B25072_021MA,B25072_022M,B25072_022EA,B25072_022MA,B25072_023M,B25072_023EA,B25072_023MA,B25072_024M,B25072_024EA,B25072_024MA,B25072_025M,B25072_025EA,B25072_025MA,B25072_026M,B25072_026EA,B25072_026MA,B25072_027M,B25072_027EA,B25072_027MA,B25072_028M,B25072_028EA,B25072_028MA,B25072_029M,B25072_029EA,B25072_029MA,state
149544,5077,10761,1461,1906,648,1081,476,1313,582,962,383,4991,1146,508,299,34368,2679,10281,1576,5230,1110,3591,947,2950,927,10504,1891,1812,734,71531,4114,18326,1901,7868,1402,9662,1674,6264,1134,23628,2516,5783,1324,32884,2227,6762,1341,2726,759,4600,986,3656,973,10992,1411,4148,732,5077,null,null,1461,null,null,648,null,null,476,null,null,582,null,null,383,null,null,1146,null,null,299,null,null,2679,null,null,1576,null,null,1110,null,null,947,null,null,927,null,null,1891,null,null,734,null,null,4114,null,null,1901,null,null,1402,null,null,1674,null,null,1134,null,null,2516,null,null,1324,null,null,2227,null,null,1341,null,null,759,null,null,986,null,null,973,null,null,1411,null,null,732,null,null,23
748704,12039,50048,4001,6151,1296,5510,1283,3639,1021,4331,1150,26756,2987,3661,1005,189274,6951,49637,3973,26447,2621,25173,2940,15852,2307,64557,4972,7608,1369,393749,9283,103085,4905,51653,3974,45974,4007,37253,2932,136429,6905,19355,2123,115633,5256,18418,2309,12456,1691,14294,1759,7207,1008,54444,3519,8814,1412,12039,null,null,4001,null,null,1296,null,null,1283,null,null,1021,null,null,1150,null,null,2987,null,null,1005,null,null,6951,null,null,3973,null,null,2621,null,null,2940,null,null,2307,null,null,4972,null,null,1369,null,null,9283,null,null,4905,null,null,3974,null,null,4007,null,null,2932,null,null,6905,null,null,2123,null,null,5256,null,null,2309,null,null,1691,null,null,1759,null,null,1008,null,null,3519,null,null,1412,null,null,24
980468,11621,57725,3739,7949,1482,7130,1476,5328,1257,4253,952,26275,2672,6790,1464,246412,6555,72323,3989,35672,3022,28811,2629,20465,2597,79375,4484,9766,1677,491757,8576,129024,5864,59228,4346,51980,3730,45448,3469,182577,7157,23500,2347,184574,5621,28650,2366,14162,1633,25413,2529,21333,2088,78857,4436,16159,1570,11621,null,null,3739,null,null,1482,null,null,1476,null,null,1257,null,null,952,null,null,2672,null,null,1464,null,null,6555,null,null,3989,null,null,3022,null,null,2629,null,null,2597,null,null,4484,null,null,1677,null,null,8576,null,null,5864,null,null,4346,null,null,3730,null,null,3469,null,null,7157,null,null,2347,null,null,5621,null,null,2366,null,null,1633,null,null,2529,null,null,2088,null,null,4436,null,null,1570,null,null,25
1152870,14709,129812,4944,22153,2424,14842,2053,12227,1762,9731,1901,62098,3797,8761,1463,283133,7421,84383,4248,40723,3382,27500,2742,23078,2470,90882,4381,16567,1885,554404,11309,149324,4993,66397,4389,52148,3117,38294,3422,202901,7992,45340,2986,185521,5211,28000,2308,16224,1775,25571,2116,20117,2247,80388,3927,15221,1550,14709,null,null,4944,null,null,2424,null,null,2053,null,null,1762,null,null,1901,null,null,3797,null,null,1463,null,null,7421,null,null,4248,null,null,3382,null,null,2742,null,null,2470,null,null,4381,null,null,1885,null,null,11309,null,null,4993,null,null,4389,null,null,3117,null,null,3422,null,null,7992,null,null,2986,null,null,5211,null,null,2308,null,null,1775,null,null,2116,null,null,2247,null,null,3927,null,null,1550,null,null,26
616694,8476,73643,3642,17720,2214,9408,1647,7349,1340,6208,1365,30214,2891,2744,710,164261,4626,54150,2835,27127,2819,18087,2126,14755,1732,44578,2935,5564,1016,263293,6061,73617,4010,37599,3087,31693,2591,24024,2730,81470,4291,14890,1595,115497,3721,16216,1554,10529,1494,13979,1559,11593,1392,54251,3443,8929,995,8476,null,null,3642,null,null,2214,null,null,1647,null,null,1340,null,null,1365,null,null,2891,null,null,710,null,null,4626,null,null,2835,null,null,2819,null,null,2126,null,null,1732,null,null,2935,null,null,1016,null,null,6061,null,null,4010,null,null,3087,null,null,2591,null,null,2730,null,null,4291,null,null,1595,null,null,3721,null,null,1554,null,null,1494,null,null,1559,null,null,1392,null,null,3443,null,null,995,null,null,27
357131,8635,33700,3272,6567,1450,2424,926,4023,1137,1441,660,14703,2042,4542,1265,90114,4712,23793,2592,11181,1893,7518,1830,8837,1885,29973,2915,8812,1580,186903,6917,49514,3676,19465,2441,15628,2301,13216,2002,59012,4422,30068,2626,46414,3452,6748,1120,4460,1196,5896,1345,3204,936,15474,1934,10632,1632,8635,null,null,3272,null,null,1450,null,null,926,null,null,1137,null,null,660,null,null,2042,null,null,1265,null,null,4712,null,null,2592,null,null,1893,null,null,1830,null,null,1885,null,null,2915,null,null,1580,null,null,6917,null,null,3676,null,null,2441,null,null,2301,null,null,2002,null,null,4422,null,null,2626,null,null,3452,null,null,1120,null,null,1196,null,null,1345,null,null,936,null,null,1934,null,null,1632,null,null,28
804593,10768,91745,4808,18689,2548,11465,1808,9812,1673,6055,1586,34986,3322,10738,1779,205278,6535,69842,4121,28862,3470,22698,2550,14884,2020,58499,4139,10493,1723,381920,8634,114586,5014,46152,3516,39561,3434,28371,2766,121608,5269,31642,3430,125650,5449,26440,2578,12865,1910,14944,1886,9799,1459,49026,3495,12576,1783,10768,null,null,4808,null,null,2548,null,null,1808,null,null,1673,null,null,1586,null,null,3322,null,null,1779,null,null,6535,null,null,4121,null,null,3470,null,null,2550,null,null,2020,null,null,4139,null,null,1723,null,null,8634,null,null,5014,null,null,3516,null,null,3434,null,null,2766,null,null,5269,null,null,3430,null,null,5449,null,null,2578,null,null,1910,null,null,1886,null,null,1459,null,null,3495,null,null,1783,null,null,29
133130,5202,17934,2200,3949,1014,2625,1245,1772,830,1366,629,7081,1456,1141,515,34991,2783,9254,1636,4849,1233,3257,931,2332,626,12241,1778,3058,824,56609,3812,19860,2290,6197,1315,6611,1568,4630,999,12683,1695,6628,1169,23596,2191,3722,890,2427,721,2765,844,2597,676,9031,1280,3054,661,5202,null,null,2200,null,null,1014,null,null,1245,null,null,830,null,null,629,null,null,1456,null,null,515,null,null,2783,null,null,1636,null,null,1233,null,null,931,null,null,626,null,null,1778,null,null,824,null,null,3812,null,null,2290,null,null,1315,null,null,1568,null,null,999,null,null,1695,null,null,1169,null,null,2191,null,null,890,null,null,721,null,null,844,null,null,676,null,null,1280,null,null,661,null,null,30
259223,5539,39144,2608,8504,1209,4101,828,3832,934,3185,1068,16778,2171,2744,840,67758,3619,22926,1986,10135,1587,6329,1305,5512,1155,19127,2285,3729,866,112178,3850,38111,2647,14294,1972,11053,1484,9291,1616,30125,2718,9304,1418,40143,2293,7332,1187,3202,769,3740,770,4595,986,16915,1861,4359,735,5539,null,null,2608,null,null,1209,null,null,828,null,null,934,null,null,1068,null,null,2171,null,null,840,null,null,3619,null,null,1986,null,null,1587,null,null,1305,null,null,1155,null,null,2285,null,null,866,null,null,3850,null,null,2647,null,null,1972,null,null,1484,null,null,1616,null,null,2718,null,null,1418,null,null,2293,null,null,1187,null,null,769,null,null,770,null,null,986,null,null,1861,null,null,735,null,null,31
476396,8145,30365,2325,5920,1290,3217,970,4278,1142,2500,733,12828,1468,1622,699,109754,4366,30216,2724,13998,2083,12425,1916,10806,1837,37769,2853,4540,1124,264455,8305,70825,4198,33489,3187,27851,2492,22616,2670,97212,5400,12462,2181,71822,4116,11389,1530,6009,993,7766,1125,5462,1115,35932,3134,5264,1007,8145,null,null,2325,null,null,1290,null,null,970,null,null,1142,null,null,733,null,null,1468,null,null,699,null,null,4366,null,null,2724,null,null,2083,null,null,1916,null,null,1837,null,null,2853,null,null,1124,null,null,8305,null,null,4198,null,null,3187,null,null,2492,null,null,2670,null,null,5400,null,null,2181,null,null,4116,null,null,1530,null,null,993,null,null,1125,null,null,1115,null,null,3134,null,null,1007,null,null,32
155622,5342,13437,1697,1936,767,2487,979,733,399,1119,480,6686,1410,476,320,34505,2577,11171,1683,5153,1001,4535,1033,2967,1009,9454,1463,1225,616,77366,3531,22295,2434,12514,1958,8636,1654,6226,1322,23345,2293,4350,1320,30314,2857,4511,1158,3000,839,4675,1221,2904,891,12369,2102,2855,808,5342,null,null,1697,null,null,767,null,null,979,null,null,399,null,null,480,null,null,1410,null,null,320,null,null,2577,null,null,1683,null,null,1001,null,null,1033,null,null,1009,null,null,1463,null,null,616,null,null,3531,null,null,2434,null,null,1958,null,null,1654,null,null,1322,null,null,2293,null,null,1320,null,null,2857,null,null,1158,null,null,839,null,null,1221,null,null,891,null,null,2102,null,null,808,null,null,33
1174592,13481,51320,3524,6187,1130,5623,1470,5936,1272,4169,1232,25370,2870,4035,1172,261882,6354,68212,4586,36721,3109,30665,3283,20043,2664,96482,4873,9759,1552,656804,11025,159271,6792,78740,4831,69577,4147,55723,3404,259989,7673,33504,2707,204586,5533,31352,2313,18554,2040,24927,2474,19670,1893,95298,4508,14785,1718,13481,null,null,3524,null,null,1130,null,null,1470,null,null,1272,null,null,1232,null,null,2870,null,null,1172,null,null,6354,null,null,4586,null,null,3109,null,null,3283,null,null,2664,null,null,4873,null,null,1552,null,null,11025,null,null,6792,null,null,4831,null,null,4147,null,null,3404,null,null,7673,null,null,2707,null,null,5533,null,null,2313,null,null,2040,null,null,2474,null,null,1893,null,null,4508,null,null,1718,null,null,34
247265,6812,26192,2606,5894,1520,2277,782,2456,966,2267,710,11593,1781,1705,631,65714,3885,17887,2413,8224,1402,5875,1364,5069,1334,22741,2603,5918,1101,119248,5315,34715,3215,12610,1777,12844,2041,8227,1657,38558,3396,12294,1753,36111,2884,5714,1213,3507,1053,3740,840,3161,918,13257,1799,6732,1265,6812,null,null,2606,null,null,1520,null,null,782,null,null,966,null,null,710,null,null,1781,null,null,631,null,null,3885,null,null,2413,null,null,1402,null,null,1364,null,null,1334,null,null,2603,null,null,1101,null,null,5315,null,null,3215,null,null,1777,null,null,2041,null,null,1657,null,null,3396,null,null,1753,null,null,2884,null,null,1213,null,null,1053,null,null,840,null,null,918,null,null,1799,null,null,1265,null,null,35
3367884,19924,170454,5444,30141,2604,12715,2250,13861,1907,12822,2172,85348,4094,15567,2119,777433,11560,214214,7732,101700,5315,83364,5270,65588,4241,278777,9109,33790,3375,1790348,16355,449265,11128,197364,6482,172212,7235,151337,6515,716986,12916,103184,6196,629649,10412,104618,4714,52067,3850,62929,3011,62861,3590,302345,9261,44829,2935,19924,null,null,5444,null,null,2604,null,null,2250,null,null,1907,null,null,2172,null,null,4094,null,null,2119,null,null,11560,null,null,7732,null,null,5315,null,null,5270,null,null,4241,null,null,9109,null,null,3375,null,null,16355,null,null,11128,null,null,6482,null,null,7235,null,null,6515,null,null,12916,null,null,6196,null,null,10412,null,null,4714,null,null,3850,null,null,3011,null,null,3590,null,null,9261,null,null,2935,null,null,36
1389035,15637,133472,5585,20788,2515,17121,2351,13558,2202,12514,2188,57798,3750,11693,2040,367858,9492,104565,5181,48986,4249,44653,4099,29747,3493,115699,6336,24208,2459,700893,12774,197349,6282,90360,5428,70279,4086,54714,4201,225694,8779,62497,4149,186812,5514,30026,2682,15142,1810,18102,2051,17536,1782,78302,4627,27704,2614,15637,null,null,5585,null,null,2515,null,null,2351,null,null,2202,null,null,2188,null,null,3750,null,null,2040,null,null,9492,null,null,5181,null,null,4249,null,null,4099,null,null,3493,null,null,6336,null,null,2459,null,null,12774,null,null,6282,null,null,5428,null,null,4086,null,null,4201,null,null,8779,null,null,4149,null,null,5514,null,null,2682,null,null,1810,null,null,2051,null,null,1782,null,null,4627,null,null,2614,null,null,37
115926,4095,24507,2366,6661,1406,3917,1063,1509,603,1533,756,9848,1777,1039,501,30788,2704,10817,1950,4351,1230,3507,1048,2170,812,8012,1763,1931,625,43088,2998,17283,1943,4027,923,4347,1260,3921,1401,8667,1472,4843,1157,17543,1962,4791,1338,1595,586,1327,520,845,353,7137,1197,1848,430,4095,null,null,2366,null,null,1406,null,null,1063,null,null,603,null,null,756,null,null,1777,null,null,501,null,null,2704,null,null,1950,null,null,1230,null,null,1048,null,null,812,null,null,1763,null,null,625,null,null,2998,null,null,1943,null,null,923,null,null,1260,null,null,1401,null,null,1472,null,null,1157,null,null,1962,null,null,1338,null,null,586,null,null,520,null,null,353,null,null,1197,null,null,430,null,null,38
1601860,14736,162236,6578,36164,2903,16701,2384,17164,2144,10039,1811,71665,4570,10503,1733,408431,7403,139440,6000,53103,4488,42201,3625,31172,2974,119537,5896,22978,2534,781966,11728,239268,8960,94912,5968,78670,4479,60328,4042,248872,8152,59916,3756,249227,6734,41230,2998,22636,1918,30134,2232,26420,2647,105157,5124,23650,2057,14736,null,null,6578,null,null,2903,null,null,2384,null,null,2144,null,null,1811,null,null,4570,null,null,1733,null,null,7403,null,null,6000,null,null,4488,null,null,3625,null,null,2974,null,null,5896,null,null,2534,null,null,11728,null,null,8960,null,null,5968,null,null,4479,null,null,4042,null,null,8152,null,null,3756,null,null,6734,null,null,2998,null,null,1918,null,null,2232,null,null,2647,null,null,5124,null,null,2057,null,null,39
515790,7857,66983,3375,13950,1487,8134,1208,6672,1174,4641,949,28437,2604,5149,993,135231,4136,39969,2626,19279,1995,15450,1994,9560,1319,40147,2280,10826,1370,244491,5810,74327,3686,28858,2381,24049,1825,17136,1897,73041,3907,27080,1714,69085,2734,13646,1488,5893,1040,7347,1272,4876,798,25503,2125,11820,1351,7857,null,null,3375,null,null,1487,null,null,1208,null,null,1174,null,null,949,null,null,2604,null,null,993,null,null,4136,null,null,2626,null,null,1995,null,null,1994,null,null,1319,null,null,2280,null,null,1370,null,null,5810,null,null,3686,null,null,2381,null,null,1825,null,null,1897,null,null,3907,null,null,1714,null,null,2734,null,null,1488,null,null,1040,null,null,1272,null,null,798,null,null,2125,null,null,1351,null,null,40
602099,10324,53339,3151,7748,1655,5135,1142,5465,1376,4609,1187,27484,2486,2898,1009,160552,5159,35709,2859,22155,2454,20928,2425,15982,2370,58438,4716,7340,1681,284820,8056,70343,4079,38048,3560,36002,3214,24776,3060,99355,4904,16296,2276,103388,4253,16484,2133,8567,1334,8805,1353,8179,1625,52476,3435,8877,1457,10324,null,null,3151,null,null,1655,null,null,1142,null,null,1376,null,null,1187,null,null,2486,null,null,1009,null,null,5159,null,null,2859,null,null,2454,null,null,2425,null,null,2370,null,null,4716,null,null,1681,null,null,8056,null,null,4079,null,null,3560,null,null,3214,null,null,3060,null,null,4904,null,null,2276,null,null,4253,null,null,2133,null,null,1334,null,null,1353,null,null,1625,null,null,3435,null,null,1457,null,null,41
1555257,14774,123080,4914,21141,2168,13867,2049,10347,1416,8134,1311,60608,3730,8983,1466,401644,8100,131202,5941,53819,3560,43053,3774,27987,2704,122710,4888,22873,2612,720626,11751,199079,6921,90900,4833,77041,4613,55676,4222,240086,8207,57844,4001,309907,7309,52477,3331,29187,2089,36842,2659,29611,2611,125972,4958,35818,2240,14774,null,null,4914,null,null,2168,null,null,2049,null,null,1416,null,null,1311,null,null,3730,null,null,1466,null,null,8100,null,null,5941,null,null,3560,null,null,3774,null,null,2704,null,null,4888,null,null,2612,null,null,11751,null,null,6921,null,null,4833,null,null,4613,null,null,4222,null,null,8207,null,null,4001,null,null,7309,null,null,3331,null,null,2089,null,null,2659,null,null,2611,null,null,4958,null,null,2240,null,null,42
171357,5796,9384,1446,1350,566,769,416,751,530,342,242,4989,1480,1183,711,40065,3001,12779,2001,6217,1429,4345,1238,2480,826,12617,1784,1627,616,90076,4502,22706,2959,10335,1904,11482,2062,6788,1320,34742,3656,4023,956,31832,2274,4999,895,2601,820,4846,1127,3002,698,13385,1706,2999,861,5796,null,null,1446,null,null,566,null,null,416,null,null,530,null,null,242,null,null,1480,null,null,711,null,null,3001,null,null,2001,null,null,1429,null,null,1238,null,null,826,null,null,1784,null,null,616,null,null,4502,null,null,2959,null,null,1904,null,null,2062,null,null,1320,null,null,3656,null,null,956,null,null,2274,null,null,895,null,null,820,null,null,1127,null,null,698,null,null,1706,null,null,861,null,null,44
