B12006_001E,B12006_001M,B12006_002E,B12006_002M,B12006_003E,B12006_003M,B12006_004E,B12006_004M,B12006_005E,B12006_005M,B12006_006E,B12006_006M,B12006_007E,B12006_007M,B12006_008E,B12006_008M,B12006_009E,B12006_009M,B12006_010E,B12006_010M,B12006_011E,B12006_011M,B12006_012E,B12006_012M,B12006_013E,B12006_013M,B12006_014E,B12006_014M,B12006_015E,B12006_015M,B12006_016E,B12006_016M,B12006_017E,B12006_017M,B12006_018E,B12006_018M,B12006_019E,B12006_019M,B12006_020E,B12006_020M,B12006_021E,B12006_021M,B12006_022E,B12006_022M,B12006_023E,B12006_023M,B12006_024E,B12006_024M,B12006_025E,B12006_025M,B12006_026E,B12006_026M,B12006_027E,B12006_027M,B12006_028E,B12006_028M,B12006_029E,B12006_029M,B12006_030E,B12006_030M,B12006_031E,B12006_031M,B12006_032E,B12006_032M,B12006_033E,B12006_033M,B12006_034E,B12006_034M,B12006_035E,B12006_035M,B12006_036E,B12006_036M,B12006_037E,B12006_037M,B12006_038E,B12006_038M,B12006_039E,B12006_039M,B12006_040E,B12006_040M,B12006_041E,B12006_041M,B12006_042E,B12006_042M,B12006_043E,B12006_043M,B12006_044E,B12006_044M,B12006_045E,B12006_045M,B12006_046E,B12006_046M,B12006_047E,B12006_047M,B12006_048E,B12006_048M,B12006_049E,B12006_049M,B12006_050E,B12006_050M,B12006_051E,B12006_051M,B12006_052E,B12006_052M,B12006_053E,B12006_053M,B12006_054E,B12006_054M,B12006_055E,B12006_055M,B12006_056E,B12006_056M,B12006_001M,B12006_001EA,B12006_001MA,B12006_002M,B12006_002EA,B12006_002MA,B12006_003M,B12006_003EA,B12006_003MA,B12006_004M,B12006_004EA,B12006_004MA,B12006_005M,B12006_005EA,B12006_005MA,B12006_006M,B12006_006EA,B12006_006MA,B12006_007M,B12006_007EA,B12006_007MA,B12006_008M,B12006_008EA,B12006_008MA,B12006_009M,B12006_009EA,B12006_009MA,B12006_010M,B12006_010EA,B12006_010MA,B12006_011M,B12006_011EA,B12006_011MA,B12006_012M,B12006_012EA,B12006_012MA,B12006_013M,B12006_013EA,B12006_013MA,B12006_014M,B12006_014EA,B12006_014MA,B12006_015M,B12006_015EA,B12006_015MA,B12006_016M,B12006_016EA,B12006_016MA,B12006_017M,B12006_017EA,B12006_017MA,B12006_018M,B12006_018EA,B12006_018MA,B12006_019M,B12006_019EA,B12006_019MA,B12006_020M,B12006_020EA,B12006_020MA,B12006_021M,B12006_021EA,B12006_021MA,B12006_022M,B12006_022EA,B12006_022MA,B12006_023M,B12006_023EA,B12006_023MA,B12006_024M,B12006_024EA,B12006_024MA,B12006_025M,B12006_025EA,B12006_025MA,B12006_026M,B12006_026EA,B12006_026MA,B12006_027M,B12006_027EA,B12006_027MA,B12006_028M,B12006_028EA,B12006_028MA,B12006_029M,B12006_029EA,B12006_029MA,B12006_030M,B12006_030EA,B12006_030MA,B12006_031M,B12006_031EA,B12006_031MA,B12006_032M,B12006_032EA,B12006_032MA,B12006_033M,B12006_033EA,B12006_033MA,B12006_034M,B12006_034EA,B12006_034MA,B12006_035M,B12006_035EA,B12006_035MA,B12006_036M,B12006_036EA,B12006_036MA,B12006_037M,B12006_037EA,B12006_037MA,B12006_038M,B12006_038EA,B12006_038MA,B12006_039M,B12006_039EA,B12006_039MA,B12006_040M,B12006_040EA,B12006_040MA,B12006_041M,B12006_041EA,B12006_041MA,B12006_042M,B12006_042EA,B12006_042MA,B12006_043M,B12006_043EA,B12006_043MA,B12006_044M,B12006_044EA,B12006_044MA,B12006_045M,B12006_045EA,B12006_045MA,B12006_046M,B12006_046EA,B12006_046MA,B12006_047M,B12006_047EA,B12006_047MA,B12006_048M,B12006_048EA,B12006_048MA,B12006_049M,B12006_049EA,B12006_049MA,B12006_050M,B12006_050EA,B12006_050MA,B12006_051M,B12006_051EA,B12006_051MA,B12006_052M,B12006_052EA,B12006_052MA,B12006_053M,B12006_053EA,B12006_053MA,B12006_054M,B12006_054EA,B12006_054MA,B12006_055M,B12006_055EA,B12006_055MA,B12006_056M,B12006_056EA,B12006_056MA,state
9318105,5116,2927197,20037,1562064,12769,1061579,12179,945773,11593,115806,5279,500485,10364,1365133,12394,941459,9909,857321,10759,84138,5501,423674,9291,4488068,30112,2247180,15573,1609934,14437,1567585,14765,42349,3068,637246,8249,2240888,18009,1347541,13449,1310049,13650,37492,3064,893347,11533,154339,7627,67618,4805,42937,3740,38774,3411,4163,1145,24681,2524,86721,5126,57991,3914,52706,3674,5285,1323,28730,2949,597482,8642,135293,4583,28016,2474,25905,2230,2111,804,107277,4296,462189,7142,73128,3353,69926,3155,3202,774,389061,6779,1151019,17927,507882,10647,323856,9125,303886,9165,19970,2381,184026,6512,643137,12101,398492,9936,380913,9686,17579,2051,244645,6913,5116,null,null,20037,null,null,12769,null,null,12179,null,null,11593,null,null,5279,null,null,10364,null,null,12394,null,null,9909,null,null,10759,null,null,5501,null,null,9291,null,null,30112,null,null,15573,null,null,14437,null,null,14765,null,null,3068,null,null,8249,null,null,18009,null,null,13449,null,null,13650,null,null,3064,null,null,11533,null,null,7627,null,null,4805,null,null,3740,null,null,3411,null,null,1145,null,null,2524,null,null,5126,null,null,3914,null,null,3674,null,null,1323,null,null,2949,null,null,8642,null,null,4583,null,null,2474,null,null,2230,null,null,804,null,null,4296,null,null,7142,null,null,3353,null,null,3155,null,null,774,null,null,6779,null,null,17927,null,null,10647,null,null,9125,null,null,9165,null,null,2381,null,null,6512,null,null,12101,null,null,9936,null,null,9686,null,null,2051,null,null,6913,null,null,39
3063649,2579,857073,10685,475373,6533,303977,5623,270572,5587,33405,2934,171396,5054,381700,7261,244394,6434,221132,6904,23262,2330,137306,5523,1525682,15497,765325,9365,549969,8702,534090,8493,15879,1738,215356,5140,760357,8146,432626,6344,418367,6190,14259,1636,327731,6743,67259,3244,28441,2516,19411,1974,17446,1871,1965,656,9030,1454,38818,2526,25486,2271,22277,2069,3209,807,13332,1620,199968,5813,47584,2684,11582,1469,10471,1341,1111,483,36002,2374,152384,4758,29290,2354,27626,2322,1664,599,123094,4442,413667,8222,185337,6140,114443,4624,105552,4172,8891,1478,70894,3303,228330,5494,137502,4788,130255,4622,7247,1318,90828,3577,2579,null,null,10685,null,null,6533,null,null,5623,null,null,5587,null,null,2934,null,null,5054,null,null,7261,null,null,6434,null,null,6904,null,null,2330,null,null,5523,null,null,15497,null,null,9365,null,null,8702,null,null,8493,null,null,1738,null,null,5140,null,null,8146,null,null,6344,null,null,6190,null,null,1636,null,null,6743,null,null,3244,null,null,2516,null,null,1974,null,null,1871,null,null,656,null,null,1454,null,null,2526,null,null,2271,null,null,2069,null,null,807,null,null,1620,null,null,5813,null,null,2684,null,null,1469,null,null,1341,null,null,483,null,null,2374,null,null,4758,null,null,2354,null,null,2322,null,null,599,null,null,4442,null,null,8222,null,null,6140,null,null,4624,null,null,4172,null,null,1478,null,null,3303,null,null,5494,null,null,4788,null,null,4622,null,null,1318,null,null,3577,null,null,40
3327652,3040,999310,12535,543946,8456,370382,8436,334757,8634,35625,3572,173564,6573,455364,7436,309586,7193,281233,7277,28353,2810,145778,5420,1650148,18625,833260,10199,581039,8787,562750,8730,18289,2332,252221,5963,816888,11316,464618,9656,451619,9662,12999,1806,352270,9490,52861,4015,21623,2199,14071,2136,12291,1857,1780,857,7552,1312,31238,3026,21282,2521,19628,2573,1654,645,9956,1789,184365,6573,41099,3232,9085,1480,8266,1409,819,449,32014,2951,143266,5340,23658,2932,22737,2859,921,500,119608,4789,440968,11832,193970,6839,117510,5252,109194,4951,8316,1736,76460,4413,246998,7544,149771,6205,140886,6077,8885,1573,97227,5150,3040,null,null,12535,null,null,8456,null,null,8436,null,null,8634,null,null,3572,null,null,6573,null,null,7436,null,null,7193,null,null,7277,null,null,2810,null,null,5420,null,null,18625,null,null,10199,null,null,8787,null,null,8730,null,null,2332,null,null,5963,null,null,11316,null,null,9656,null,null,9662,null,null,1806,null,null,9490,null,null,4015,null,null,2199,null,null,2136,null,null,1857,null,null,857,null,null,1312,null,null,3026,null,null,2521,null,null,2573,null,null,645,null,null,1789,null,null,6573,null,null,3232,null,null,1480,null,null,1409,null,null,449,null,null,2951,null,null,5340,null,null,2932,null,null,2859,null,null,500,null,null,4789,null,null,11832,null,null,6839,null,null,5252,null,null,4951,null,null,1736,null,null,4413,null,null,7544,null,null,6205,null,null,6077,null,null,1573,null,null,5150,null,null,41
10427404,5796,3462215,22998,1837320,15217,1192610,14969,1058201,14418,134409,7220,644710,11362,1624895,13379,1082101,11551,993974,11982,88127,4983,542794,10892,4987662,29209,2511868,16656,1779897,16731,1730193,16279,49704,3396,731971,8056,2475794,16340,1489496,15087,1439733,14992,49763,3682,986298,12891,218348,7621,92414,4605,60742,3856,55557,3560,5185,1277,31672,2579,125934,5084,82595,4531,75656,4050,6939,1631,43339,2604,713685,9788,158918,5359,34517,2775,32244,2687,2273,689,124401,4727,554767,8282,101465,4848,97433,4664,4032,936,453302,7056,1045494,16927,457668,10015,296032,7827,279802,7444,16230,1965,161636,6585,587826,10577,357650,7656,340440,7587,17210,2110,230176,7334,5796,null,null,22998,null,null,15217,null,null,14969,null,null,14418,null,null,7220,null,null,11362,null,null,13379,null,null,11551,null,null,11982,null,null,4983,null,null,10892,null,null,29209,null,null,16656,null,null,16731,null,null,16279,null,null,3396,null,null,8056,null,null,16340,null,null,15087,null,null,14992,null,null,3682,null,null,12891,null,null,7621,null,null,4605,null,null,3856,null,null,3560,null,null,1277,null,null,2579,null,null,5084,null,null,4531,null,null,4050,null,null,1631,null,null,2604,null,null,9788,null,null,5359,null,null,2775,null,null,2687,null,null,689,null,null,4727,null,null,8282,null,null,4848,null,null,4664,null,null,936,null,null,7056,null,null,16927,null,null,10015,null,null,7827,null,null,7444,null,null,1965,null,null,6585,null,null,10577,null,null,7656,null,null,7587,null,null,2110,null,null,7334,null,null,42
874310,1685,317739,8610,164373,5477,113618,5200,102673,4940,10945,2114,50755,3283,153366,4715,101968,4742,94169,4556,7799,1579,51398,3835,378317,11136,190319,5961,137247,6161,132449,5825,4798,1224,53072,2676,187998,6575,118654,5721,114255,5513,4399,1250,69344,4100,13759,2088,4422,1021,2529,810,2390,797,139,128,1893,618,9337,1800,6216,1381,5544,1254,672,466,3121,920,54999,3466,10823,1414,2277,839,2215,827,62,105,8546,1344,44176,3004,7239,1447,7041,1435,198,168,36937,2551,109496,5943,48568,3945,30639,2931,28217,2732,2422,765,17929,2455,60928,3399,37886,3102,36306,2995,1580,876,23042,2495,1685,null,null,8610,null,null,5477,null,null,5200,null,null,4940,null,null,2114,null,null,3283,null,null,4715,null,null,4742,null,null,4556,null,null,1579,null,null,3835,null,null,11136,null,null,5961,null,null,6161,null,null,5825,null,null,1224,null,null,2676,null,null,6575,null,null,5721,null,null,5513,null,null,1250,null,null,4100,null,null,2088,null,null,1021,null,null,810,null,null,797,null,null,128,null,null,618,null,null,1800,null,null,1381,null,null,1254,null,null,466,null,null,920,null,null,3466,null,null,1414,null,null,839,null,null,827,null,null,105,null,null,1344,null,null,3004,null,null,1447,null,null,1435,null,null,168,null,null,2551,null,null,5943,null,null,3945,null,null,2931,null,null,2732,null,null,765,null,null,2455,null,null,3399,null,null,3102,null,null,2995,null,null,876,null,null,2495,null,null,44
3986784,4017,1263775,16123,659325,9974,428203,10523,381401,10622,46802,4397,231122,7279,604450,11147,410812,9631,366182,9228,44630,4073,193638,7935,1868778,23175,934404,12168,642355,10803,628559,10687,13796,1978,292049,6752,934374,13468,525608,10650,506196,10275,19412,2296,408766,9487,119615,6722,47426,4229,28516,3431,26831,3332,1685,781,18910,2619,72189,4990,47013,4889,43766,4566,3247,1041,25176,2537,284327,7982,62251,4057,16318,2426,15249,2397,1069,488,45933,3372,222076,7000,44062,3740,41765,3566,2297,886,178014,5542,450289,12120,202706,7443,118187,5674,109660,5418,8527,1556,84519,4634,247583,8040,150260,6094,142512,6037,7748,1562,97323,5140,4017,null,null,16123,null,null,9974,null,null,10523,null,null,10622,null,null,4397,null,null,7279,null,null,11147,null,null,9631,null,null,9228,null,null,4073,null,null,7935,null,null,23175,null,null,12168,null,null,10803,null,null,10687,null,null,1978,null,null,6752,null,null,13468,null,null,10650,null,null,10275,null,null,2296,null,null,9487,null,null,6722,null,null,4229,null,null,3431,null,null,3332,null,null,781,null,null,2619,null,null,4990,null,null,4889,null,null,4566,null,null,1041,null,null,2537,null,null,7982,null,null,4057,null,null,2426,null,null,2397,null,null,488,null,null,3372,null,null,7000,null,null,3740,null,null,3566,null,null,886,null,null,5542,null,null,12120,null,null,7443,null,null,5674,null,null,5418,null,null,1556,null,null,4634,null,null,8040,null,null,6094,null,null,6037,null,null,1562,null,null,5140,null,null,45
673517,1970,206898,5751,116519,3521,82480,3409,76622,3519,5858,965,34039,2435,90379,3597,62341,3327,57074,3380,5267,1215,28038,2561,345344,8205,174115,4549,132209,4397,130722,4310,1487,470,41906,2577,171229,4631,116128,3971,114042,3968,2086,604,55101,3013,7637,1435,4081,1072,2875,926,2567,832,308,280,1206,481,3556,796,2419,733,2225,667,194,298,1137,447,42034,2544,8310,1224,2189,621,2118,605,71,97,6121,1107,33724,2299,7803,1367,7473,1219,330,381,25921,1695,71604,3818,33881,2633,24007,2336,22689,2283,1318,710,9874,1337,37723,2707,24880,2088,23961,2048,919,476,12843,1408,1970,null,null,5751,null,null,3521,null,null,3409,null,null,3519,null,null,965,null,null,2435,null,null,3597,null,null,3327,null,null,3380,null,null,1215,null,null,2561,null,null,8205,null,null,4549,null,null,4397,null,null,4310,null,null,470,null,null,2577,null,null,4631,null,null,3971,null,null,3968,null,null,604,null,null,3013,null,null,1435,null,null,1072,null,null,926,null,null,832,null,null,280,null,null,481,null,null,796,null,null,733,null,null,667,null,null,298,null,null,447,null,null,2544,null,null,1224,null,null,621,null,null,605,null,null,97,null,null,1107,null,null,2299,null,null,1367,null,null,1219,null,null,381,null,null,1695,null,null,3818,null,null,2633,null,null,2336,null,null,2283,null,null,710,null,null,1337,null,null,2707,null,null,2088,null,null,2048,null,null,476,null,null,1408,null,null,46
5320715,5487,1555551,14918,826209,9716,535354,10394,483379,9971,51975,3917,290855,8831,729342,9596,479650,9695,437719,9042,41931,4122,249692,8040,2614796,25380,1307696,13818,919318,12950,896866,12872,22452,2451,388378,6914,1307100,14952,734044,11696,709072,11307,24972,3046,573056,10653,122016,6355,53563,4386,36692,4079,32419,3982,4273,1181,16871,2243,68453,4783,40136,3414,36016,3064,4120,1134,28317,3270,342856,8208,79653,4283,18131,2303,16859,2291,1272,562,61522,3751,263203,6906,45424,3443,44094,3430,1330,608,217779,6062,685496,15529,297116,9926,180605,8598,169390,8457,11215,1955,116511,5840,388380,8663,232396,7667,219193,7415,13203,2110,155984,5292,5487,null,null,14918,null,null,9716,null,null,10394,null,null,9971,null,null,3917,null,null,8831,null,null,9596,null,null,9695,null,null,9042,null,null,4122,null,null,8040,null,null,25380,null,null,13818,null,null,12950,null,null,12872,null,null,2451,null,null,6914,null,null,14952,null,null,11696,null,null,11307,null,null,3046,null,null,10653,null,null,6355,null,null,4386,null,null,4079,null,null,3982,null,null,1181,null,null,2243,null,null,4783,null,null,3414,null,null,3064,null,null,1134,null,null,3270,null,null,8208,null,null,4283,null,null,2303,null,null,2291,null,null,562,null,null,3751,null,null,6906,null,null,3443,null,null,3430,null,null,608,null,null,6062,null,null,15529,null,null,9926,null,null,8598,null,null,8457,null,null,1955,null,null,5840,null,null,8663,null,null,7667,null,null,7415,null,null,2110,null,null,5292,null,null,47
21368307,10314,6815340,40241,3685184,24619,2458594,26841,2227466,27712,231128,9059,1226590,19449,3130156,24080,2011882,23929,1843524,23379,168358,7863,1118274,20399,10595654,57614,5377418,32765,4163871,31978,4035605,30908,128266,6680,1213547,14987,5218236,31265,2975630,27966,2859544,26961,116086,5844,2242606,19857,538039,14932,218053,9105,156031,7663,144666,7283,11365,2144,62022,4243,319986,12127,223082,9868,206329,9165,16753,2668,96904,5947,1115056,13733,254570,6878,67817,4199,65273,4197,2544,815,186753,5883,860486,11510,181411,7528,173215,7328,8196,1770,679075,10851,2304218,32077,977331,19076,655341,14903,615503,14411,39838,3962,321990,9289,1326887,20855,883385,16347,845672,15433,37713,3701,443502,10224,10314,null,null,40241,null,null,24619,null,null,26841,null,null,27712,null,null,9059,null,null,19449,null,null,24080,null,null,23929,null,null,23379,null,null,7863,null,null,20399,null,null,57614,null,null,32765,null,null,31978,null,null,30908,null,null,6680,null,null,14987,null,null,31265,null,null,27966,null,null,26961,null,null,5844,null,null,19857,null,null,14932,null,null,9105,null,null,7663,null,null,7283,null,null,2144,null,null,4243,null,null,12127,null,null,9868,null,null,9165,null,null,2668,null,null,5947,null,null,13733,null,null,6878,null,null,4199,null,null,4197,null,null,815,null,null,5883,null,null,11510,null,null,7528,null,null,7328,null,null,1770,null,null,10851,null,null,32077,null,null,19076,null,null,14903,null,null,14411,null,null,3962,null,null,9289,null,null,20855,null,null,16347,null,null,15433,null,null,3701,null,null,10224,null,null,48
2228666,3273,651548,12121,362830,7897,265758,7319,246002,6864,19756,2350,97072,4526,288718,6953,209457,7224,196163,7170,13294,1814,79261,4143,1250741,15682,626472,8784,504213,8114,494324,7817,9889,1637,122259,3682,624269,9521,354743,7787,346329,7695,8414,1681,269526,6563,36771,3837,15563,2461,13380,2243,12126,2075,1254,536,2183,866,21208,2663,15240,2320,14678,2314,562,432,5968,1725,81306,4282,18127,2123,4687,999,4312,966,375,316,13440,1759,63179,3435,12117,1750,11436,1671,681,463,51062,2729,208300,8079,91987,5054,62664,3688,58854,3836,3810,1130,29323,2798,116313,5281,78531,3952,74649,3822,3882,1090,37782,3147,3273,null,null,12121,null,null,7897,null,null,7319,null,null,6864,null,null,2350,null,null,4526,null,null,6953,null,null,7224,null,null,7170,null,null,1814,null,null,4143,null,null,15682,null,null,8784,null,null,8114,null,null,7817,null,null,1637,null,null,3682,null,null,9521,null,null,7787,null,null,7695,null,null,1681,null,null,6563,null,null,3837,null,null,2461,null,null,2243,null,null,2075,null,null,536,null,null,866,null,null,2663,null,null,2320,null,null,2314,null,null,432,null,null,1725,null,null,4282,null,null,2123,null,null,999,null,null,966,null,null,316,null,null,1759,null,null,3435,null,null,1750,null,null,1671,null,null,463,null,null,2729,null,null,8079,null,null,5054,null,null,3688,null,null,3836,null,null,1130,null,null,2798,null,null,5281,null,null,3952,null,null,3822,null,null,1090,null,null,3147,null,null,49
519521,1311,158847,4419,85436,2685,57221,2391,52495,2430,4726,1043,28215,2267,73411,2957,51539,2696,48152,2673,3387,1236,21872,1885,252308,7008,128130,4135,93433,3476,91959,3394,1474,429,34697,1783,124178,3686,82141,2877,80941,2930,1200,445,42037,2294,5449,1244,2806,774,2112,705,1667,582,445,415,694,244,2643,852,1645,524,1463,484,182,196,998,655,33466,2153,7438,1039,1719,518,1687,519,32,43,5719,960,26028,1825,4752,1030,4480,982,272,239,21276,1530,69451,4322,29733,2654,18411,2139,17600,2067,811,387,11322,1365,39718,2539,25611,1935,24873,1917,738,289,14107,1528,1311,null,null,4419,null,null,2685,null,null,2391,null,null,2430,null,null,1043,null,null,2267,null,null,2957,null,null,2696,null,null,2673,null,null,1236,null,null,1885,null,null,7008,null,null,4135,null,null,3476,null,null,3394,null,null,429,null,null,1783,null,null,3686,null,null,2877,null,null,2930,null,null,445,null,null,2294,null,null,1244,null,null,774,null,null,705,null,null,582,null,null,415,null,null,244,null,null,852,null,null,524,null,null,484,null,null,196,null,null,655,null,null,2153,null,null,1039,null,null,518,null,null,519,null,null,43,null,null,960,null,null,1825,null,null,1030,null,null,982,null,null,239,null,null,1530,null,null,4322,null,null,2654,null,null,2139,null,null,2067,null,null,387,null,null,1365,null,null,2539,null,null,1935,null,null,1917,null,null,289,null,null,1528,null,null,50
6761091,5909,2133161,21952,1137425,13780,783139,13955,711207,13298,71932,4471,354286,8757,995736,13073,688090,11535,635735,11185,52355,4385,307646,10258,3389362,28957,1710939,15720,1289709,13922,1260408,14201,29301,3570,421230,7803,1678423,16742,1035922,13649,1001610,13585,34312,2996,642501,11672,164966,7580,70273,4614,51993,4074,48931,3910,3062,1273,18280,2184,94693,6138,67107,4996,63220,4683,3887,1286,27586,3227,378332,8438,82099,3858,18904,2214,18242,2157,662,396,63195,3034,296233,7039,55560,3733,52963,3623,2597,977,240673,6136,695270,15030,290573,8364,190630,7008,180856,7139,9774,1731,99943,5014,404697,10867,266088,8767,255816,8365,10272,1690,138609,6440,5909,null,null,21952,null,null,13780,null,null,13955,null,null,13298,null,null,4471,null,null,8757,null,null,13073,null,null,11535,null,null,11185,null,null,4385,null,null,10258,null,null,28957,null,null,15720,null,null,13922,null,null,14201,null,null,3570,null,null,7803,null,null,16742,null,null,13649,null,null,13585,null,null,2996,null,null,11672,null,null,7580,null,null,4614,null,null,4074,null,null,3910,null,null,1273,null,null,2184,null,null,6138,null,null,4996,null,null,4683,null,null,1286,null,null,3227,null,null,8438,null,null,3858,null,null,2214,null,null,2157,null,null,396,null,null,3034,null,null,7039,null,null,3733,null,null,3623,null,null,977,null,null,6136,null,null,15030,null,null,8364,null,null,7008,null,null,7139,null,null,1731,null,null,5014,null,null,10867,null,null,8767,null,null,8365,null,null,1690,null,null,6440,null,null,51
5841524,4882,1771722,15653,989414,10765,691769,9630,618749,8771,73020,4949,297645,7293,782308,9087,536977,8235,496121,8277,40856,3453,245331,7917,2985799,22176,1507007,12433,1102420,11688,1074648,11639,27772,2822,404587,6849,1478792,13549,860305,11285,831475,11281,28830,2827,618487,10305,89558,5489,40095,3483,27796,2879,25272,2746,2524,999,12299,2105,49463,3576,33860,2990,31023,2852,2837,954,15603,1873,290116,7121,64468,3848,12779,1642,12319,1642,460,237,51689,3512,225648,5420,38780,2830,37097,2587,1683,704,186868,5487,704329,12704,298228,8214,190674,6924,179174,6866,11500,1799,107554,5388,406101,9809,246405,7909,235753,7820,10652,1563,159696,5885,4882,null,null,15653,null,null,10765,null,null,9630,null,null,8771,null,null,4949,null,null,7293,null,null,9087,null,null,8235,null,null,8277,null,null,3453,null,null,7917,null,null,22176,null,null,12433,null,null,11688,null,null,11639,null,null,2822,null,null,6849,null,null,13549,null,null,11285,null,null,11281,null,null,2827,null,null,10305,null,null,5489,null,null,3483,null,null,2879,null,null,2746,null,null,999,null,null,2105,null,null,3576,null,null,2990,null,null,2852,null,null,954,null,null,1873,null,null,7121,null,null,3848,null,null,1642,null,null,1642,null,null,237,null,null,3512,null,null,5420,null,null,2830,null,null,2587,null,null,704,null,null,5487,null,null,12704,null,null,8214,null,null,6924,null,null,6866,null,null,1799,null,null,5388,null,null,9809,null,null,7909,null,null,7820,null,null,1563,null,null,5885,null,null,53
1499100,2646,406078,8877,229308,6469,132259,4415,109549,4467,22710,2816,97049,5013,176770,4521,101059,4497,90412,4405,10647,1690,75711,4457,740184,11258,371154,6725,226733,6204,218201,6010,8532,1401,144421,4672,369030,7182,193454,5021,187429,4926,6025,1324,175576,5239,24895,2485,10808,1587,6408,1495,5121,1351,1287,699,4400,1024,14087,1827,8868,1404,7962,1407,906,488,5219,1238,116839,4491,26576,2246,4759,951,4407,961,352,240,21817,2126,90263,3657,13473,2057,13000,2007,473,301,76790,3439,211104,6908,94340,4840,48684,3354,43736,3142,4948,1049,45656,3656,116764,4640,66439,3495,61528,3301,4911,1420,50325,3984,2646,null,null,8877,null,null,6469,null,null,4415,null,null,4467,null,null,2816,null,null,5013,null,null,4521,null,null,4497,null,null,4405,null,null,1690,null,null,4457,null,null,11258,null,null,6725,null,null,6204,null,null,6010,null,null,1401,null,null,4672,null,null,7182,null,null,5021,null,null,4926,null,null,1324,null,null,5239,null,null,2485,null,null,1587,null,null,1495,null,null,1351,null,null,699,null,null,1024,null,null,1827,null,null,1404,null,null,1407,null,null,488,null,null,1238,null,null,4491,null,null,2246,null,null,951,null,null,961,null,null,240,null,null,2126,null,null,3657,null,null,2057,null,null,2007,null,null,301,null,null,3439,null,null,6908,null,null,4840,null,null,3354,null,null,3142,null,null,1049,null,null,3656,null,null,4640,null,null,3495,null,null,3301,null,null,1420,null,null,3984,null,null,54
4646895,3578,1463964,15308,795530,9472,569819,10293,528326,10103,41493,2835,225711,6902,668434,9306,487066,8176,455145,8263,31921,2584,181368,6071,2360219,22478,1181008,11996,853346,11631,836483,11481,16863,2103,327662,5530,1179211,12946,761392,8888,744406,8636,16986,1758,417819,7905,45906,3073,21130,2066,14588,1880,13550,1788,1038,539,6542,1009,24776,2308,16469,1915,15497,1950,972,393,8307,1592,261975,6477,58937,2417,12544,1616,12187,1590,357,217,46393,2329,203038,5676,35694,2670,34206,2610,1488,639,167344,4712,514831,10216,237435,5969,159798,5304,152217,5281,7581,1308,77637,3632,277396,6745,181190,5794,173919,5880,7271,1014,96206,4086,3578,null,null,15308,null,null,9472,null,null,10293,null,null,10103,null,null,2835,null,null,6902,null,null,9306,null,null,8176,null,null,8263,null,null,2584,null,null,6071,null,null,22478,null,null,11996,null,null,11631,null,null,11481,null,null,2103,null,null,5530,null,null,12946,null,null,8888,null,null,8636,null,null,1758,null,null,7905,null,null,3073,null,null,2066,null,null,1880,null,null,1788,null,null,539,null,null,1009,null,null,2308,null,null,1915,null,null,1950,null,null,393,null,null,1592,null,null,6477,null,null,2417,null,null,1616,null,null,1590,null,null,217,null,null,2329,null,null,5676,null,null,2670,null,null,2610,null,null,639,null,null,4712,null,null,10216,null,null,5969,null,null,5304,null,null,5281,null,null,1308,null,null,3632,null,null,6745,null,null,5794,null,null,5880,null,null,1014,null,null,4086,null,null,55
459694,2167,121582,4476,68048,3323,50389,3225,44969,3137,5420,1266,17659,1751,53534,2888,38222,2858,35729,2939,2493,754,15312,1825,247329,7624,126317,3956,92473,3673,89160,3715,3313,788,33844,2193,121012,4716,73688,3776,71686,3754,2002,671,47324,3052,6909,1428,3842,984,3183,933,3011,954,172,248,659,409,3067,962,1930,880,1915,878,15,28,1137,456,23839,2133,5663,1117,2239,883,2096,870,143,142,3424,778,18176,1692,3269,879,2865,849,404,343,14907,1535,60035,4388,29719,2570,20875,2238,19339,2099,1536,715,8844,1554,30316,2791,20706,2341,19204,2239,1502,709,9610,1441,2167,null,null,4476,null,null,3323,null,null,3225,null,null,3137,null,null,1266,null,null,1751,null,null,2888,null,null,2858,null,null,2939,null,null,754,null,null,1825,null,null,7624,null,null,3956,null,null,3673,null,null,3715,null,null,788,null,null,2193,null,null,4716,null,null,3776,null,null,3754,null,null,671,null,null,3052,null,null,1428,null,null,984,null,null,933,null,null,954,null,null,248,null,null,409,null,null,962,null,null,880,null,null,878,null,null,28,null,null,456,null,null,2133,null,null,1117,null,null,883,null,null,870,null,null,142,null,null,778,null,null,1692,null,null,879,null,null,849,null,null,343,null,null,1535,null,null,4388,null,null,2570,null,null,2238,null,null,2099,null,null,715,null,null,1554,null,null,2791,null,null,2341,null,null,2239,null,null,709,null,null,1441,null,null,56
