B11010_001E,B11010_001M,B11010_002E,B11010_002M,B11010_003E,B11010_003M,B11010_004E,B11010_004M,B11010_005E,B11010_005M,B11010_006E,B11010_006M,B11010_007E,B11010_007M,B11010_008E,B11010_008M,B11010_009E,B11010_009M,B11010_010E,B11010_010M,B11010_011E,B11010_011M,B11010_012E,B11010_012M,B11010_013E,B11010_013M,B11010_014E,B11010_014M,B11010_015E,B11010_015M,B11010_001M,B11010_001EA,B11010_001MA,B11010_002M,B11010_002EA,B11010_002MA,B11010_003M,B11010_003EA,B11010_003MA,B11010_004M,B11010_004EA,B11010_004MA,B11010_005M,B11010_005EA,B11010_005MA,B11010_006M,B11010_006EA,B11010_006MA,B11010_007M,B11010_007EA,B11010_007MA,B11010_008M,B11010_008EA,B11010_008MA,B11010_009M,B11010_009EA,B11010_009MA,B11010_010M,B11010_010EA,B11010_010MA,B11010_011M,B11010_011EA,B11010_011MA,B11010_012M,B11010_012EA,B11010_012MA,B11010_013M,B11010_013EA,B11010_013MA,B11010_014M,B11010_014EA,B11010_014MA,B11010_015M,B11010_015EA,B11010_015MA,state
360526,8546,171048,6690,143368,6325,103402,5510,39966,2797,27680,2768,25205,2767,2475,787,189478,6348,171087,5906,87662,4363,83425,3996,18391,2116,16160,1995,2231,698,8546,null,null,6690,null,null,6325,null,null,5510,null,null,2797,null,null,2768,null,null,2767,null,null,787,null,null,6348,null,null,5906,null,null,4363,null,null,3996,null,null,2116,null,null,1995,null,null,698,null,null,28
844841,10759,387862,7728,304630,6994,224750,6796,79880,3223,83232,4733,75962,4672,7270,1143,456979,7091,387284,6888,200953,6372,186331,5113,69695,4026,62117,3942,7578,1301,10759,null,null,7728,null,null,6994,null,null,6796,null,null,3223,null,null,4733,null,null,4672,null,null,1143,null,null,7091,null,null,6888,null,null,6372,null,null,5113,null,null,4026,null,null,3942,null,null,1301,null,null,29
158676,4537,79094,3986,62122,3162,43018,2924,19104,1630,16972,2205,15456,2142,1516,500,79582,3972,65710,3364,34227,2682,31483,2358,13872,1951,12359,1920,1513,499,4537,null,null,3986,null,null,3162,null,null,2924,null,null,1630,null,null,2205,null,null,2142,null,null,500,null,null,3972,null,null,3364,null,null,2682,null,null,2358,null,null,1951,null,null,1920,null,null,499,null,null,30
271126,5915,130519,4758,104122,3818,79536,3600,24586,1597,26397,2434,24420,2442,1977,516,140607,3760,119700,3383,60616,2853,59084,2335,20907,2202,19416,2203,1491,484,5915,null,null,4758,null,null,3818,null,null,3600,null,null,1597,null,null,2434,null,null,2442,null,null,516,null,null,3760,null,null,3383,null,null,2853,null,null,2335,null,null,2202,null,null,2203,null,null,484,null,null,31
384190,7925,201515,5171,152721,4912,110480,4326,42241,2698,48794,3598,40283,3180,8511,1408,182675,5580,148876,5014,85865,4116,63011,3376,33799,2565,28630,2403,5169,1095,7925,null,null,5171,null,null,4912,null,null,4326,null,null,2698,null,null,3598,null,null,3180,null,null,1408,null,null,5580,null,null,5014,null,null,4116,null,null,3376,null,null,2565,null,null,2403,null,null,1095,null,null,32
177731,5207,84814,4397,62617,3839,43521,3473,19096,1864,22197,2164,20109,1989,2088,606,92917,3712,74575,3578,35824,2938,38751,2605,18342,1916,15970,1976,2372,610,5207,null,null,4397,null,null,3839,null,null,3473,null,null,1864,null,null,2164,null,null,1989,null,null,606,null,null,3712,null,null,3578,null,null,2938,null,null,2605,null,null,1916,null,null,1976,null,null,610,null,null,33
997369,13050,438922,9617,349757,8538,247997,8034,101760,4380,89165,5138,77325,4542,11840,1930,558447,9589,491572,8580,238523,6776,253049,4769,66875,3763,56747,3727,10128,1424,13050,null,null,9617,null,null,8538,null,null,8034,null,null,4380,null,null,5138,null,null,4542,null,null,1930,null,null,9589,null,null,8580,null,null,6776,null,null,4769,null,null,3763,null,null,3727,null,null,1424,null,null,34
277237,5882,137833,4760,109428,4431,73488,3763,35940,2666,28405,2952,25192,2767,3213,852,139404,4470,120984,4219,62837,3881,58147,2755,18420,2186,15862,2048,2558,753,5882,null,null,4760,null,null,4431,null,null,3763,null,null,2666,null,null,2952,null,null,2767,null,null,852,null,null,4470,null,null,4219,null,null,3881,null,null,2755,null,null,2186,null,null,2048,null,null,753,null,null,35
2667471,20755,1197013,15501,919088,15234,665411,12288,253677,6791,277925,8280,252181,7835,25744,2367,1470458,14451,1239652,12674,651007,11242,588645,7082,230806,6922,200851,6833,29955,2165,20755,null,null,15501,null,null,15234,null,null,12288,null,null,6791,null,null,8280,null,null,7835,null,null,2367,null,null,14451,null,null,12674,null,null,11242,null,null,7082,null,null,6922,null,null,6833,null,null,2165,null,null,36
1339760,13827,608093,11336,479375,9290,357374,8135,122001,4839,128718,6293,117080,6111,11638,1536,731667,10862,628914,10984,343852,9873,285062,6210,102753,5220,90791,5016,11962,1405,13827,null,null,11336,null,null,9290,null,null,8135,null,null,4839,null,null,6293,null,null,6111,null,null,1536,null,null,10862,null,null,10984,null,null,9873,null,null,6210,null,null,5220,null,null,5016,null,null,1405,null,null,37
130230,4087,71145,3284,53031,3288,42584,3002,10447,1116,18114,2028,17413,2064,701,267,59085,2852,48874,2976,25296,2503,23578,1655,10211,1686,9573,1652,638,313,4087,null,null,3284,null,null,3288,null,null,3002,null,null,1116,null,null,2028,null,null,2064,null,null,267,null,null,2852,null,null,2976,null,null,2503,null,null,1655,null,null,1686,null,null,1652,null,null,313,null,null,38
1695008,14965,805065,11177,641890,11216,474455,9624,167435,5215,163175,6050,148211,5935,14964,1769,889943,9576,760537,10088,398160,7690,362377,7336,129406,6079,115446,5576,13960,1537,14965,null,null,11177,null,null,11216,null,null,9624,null,null,5215,null,null,6050,null,null,5935,null,null,1769,null,null,9576,null,null,10088,null,null,7690,null,null,7336,null,null,6079,null,null,5576,null,null,1537,null,null,39
507611,8382,243183,6364,193570,5671,142983,5258,50587,2317,49613,3167,45744,3023,3869,662,264428,5865,227435,5355,118342,3837,109093,3284,36993,2602,34195,2527,2798,550,8382,null,null,6364,null,null,5671,null,null,5258,null,null,2317,null,null,3167,null,null,3023,null,null,662,null,null,5865,null,null,5355,null,null,3837,null,null,3284,null,null,2602,null,null,2527,null,null,550,null,null,40
575929,10562,258232,7804,184054,6379,124461,5385,59593,3394,74178,4341,65806,4139,8372,1345,317697,8325,246934,7384,124605,5932,122329,4528,70763,3984,61933,3692,8830,1202,10562,null,null,7804,null,null,6379,null,null,5385,null,null,3394,null,null,4341,null,null,4139,null,null,1345,null,null,8325,null,null,7384,null,null,5932,null,null,4528,null,null,3984,null,null,3692,null,null,1202,null,null,41
1787208,14757,815376,11228,642761,9666,460826,8676,181935,5685,172615,6244,155588,6150,17027,1821,971832,10917,837130,10198,408110,8856,429020,5390,134702,4533,118994,4057,15708,1580,14757,null,null,11228,null,null,9666,null,null,8676,null,null,5685,null,null,6244,null,null,6150,null,null,1821,null,null,10917,null,null,10198,null,null,8856,null,null,5390,null,null,4533,null,null,4057,null,null,1580,null,null,42
160791,5503,73972,3725,57534,3728,41811,3459,15723,1666,16438,2225,15497,2194,941,420,86819,3505,74345,3407,39684,2534,34661,2310,12474,1852,11073,1763,1401,486,5503,null,null,3725,null,null,3728,null,null,3459,null,null,1666,null,null,2225,null,null,2194,null,null,420,null,null,3505,null,null,3407,null,null,2534,null,null,2310,null,null,1852,null,null,1763,null,null,486,null,null,44
653192,11276,297036,8174,237415,7122,171545,6240,65870,2911,59621,3834,53364,3496,6257,1253,356156,7713,313492,7648,169507,6175,143985,4973,42664,3340,38476,3078,4188,990,11276,null,null,8174,null,null,7122,null,null,6240,null,null,2911,null,null,3834,null,null,3496,null,null,1253,null,null,7713,null,null,7648,null,null,6175,null,null,4973,null,null,3340,null,null,3078,null,null,990,null,null,45
124017,3356,61968,2814,49752,2740,38026,2522,11726,1240,12216,1582,11552,1571,664,313,62049,2507,53682,2626,25451,2121,28231,2114,8367,1430,6995,1288,1372,633,3356,null,null,2814,null,null,2740,null,null,2522,null,null,1240,null,null,1582,null,null,1571,null,null,313,null,null,2507,null,null,2626,null,null,2121,null,null,2114,null,null,1430,null,null,1288,null,null,633,null,null,46
885727,11837,412529,10230,328063,8985,246100,7789,81963,4247,84466,4983,77611,4989,6855,1365,473198,8905,406583,8237,219708,7172,186875,5489,66615,4727,60953,4596,5662,1128,11837,null,null,10230,null,null,8985,null,null,7789,null,null,4247,null,null,4983,null,null,4989,null,null,1365,null,null,8905,null,null,8237,null,null,7172,null,null,5489,null,null,4727,null,null,4596,null,null,1128,null,null,47
2933397,24245,1441459,18254,1133051,15897,885290,14692,247761,7272,308408,9618,285202,9432,23206,2416,1491938,19114,1266879,17251,735170,14111,531709,8887,225059,8082,205691,7924,19368,2023,24245,null,null,18254,null,null,15897,null,null,14692,null,null,7272,null,null,9618,null,null,9432,null,null,2416,null,null,19114,null,null,17251,null,null,14111,null,null,8887,null,null,8082,null,null,7924,null,null,2023,null,null,48
232023,6814,113039,4705,79895,4203,59490,3866,20405,1983,33144,2992,32103,2955,1041,429,118984,4733,96554,4398,49399,3324,47155,2917,22430,2122,21402,2028,1028,507,6814,null,null,4705,null,null,4203,null,null,3866,null,null,1983,null,null,2992,null,null,2955,null,null,429,null,null,4733,null,null,4398,null,null,3324,null,null,2917,null,null,2122,null,null,2028,null,null,507,null,null,49
100430,3244,43062,2274,31865,2159,21093,1836,10772,1073,11197,1405,9419,1341,1778,559,57368,2566,45180,2418,21108,1623,24072,1663,12188,1415,10891,1456,1297,353,3244,null,null,2274,null,null,2159,null,null,1836,null,null,1073,null,null,1405,null,null,1341,null,null,559,null,null,2566,null,null,2418,null,null,1623,null,null,1663,null,null,1415,null,null,1456,null,null,353,null,null,50
1057643,14080,481300,8957,368967,8512,275455,7293,93512,4264,112333,4810,102921,4805,9412,1078,576343,10198,484901,9666,268196,8023,216705,5292,91442,5171,80262,4773,11180,1369,14080,null,null,8957,null,null,8512,null,null,7293,null,null,4264,null,null,4810,null,null,4805,null,null,1078,null,null,10198,null,null,9666,null,null,8023,null,null,5292,null,null,5171,null,null,4773,null,null,1369,null,null,51
984033,11731,478058,9475,344094,8027,253353,7117,90741,4083,133964,6540,122327,6183,11637,1803,505975,8562,403721,7764,216846,6549,186875,4857,102254,5165,90118,4906,12136,1378,11731,null,null,9475,null,null,8027,null,null,7117,null,null,4083,null,null,6540,null,null,6183,null,null,1803,null,null,8562,null,null,7764,null,null,6549,null,null,4857,null,null,5165,null,null,4906,null,null,1378,null,null,53
254729,6086,118758,4537,97548,4186,67297,3951,30251,2419,21210,2272,18543,2003,2667,819,135971,4871,116832,4708,56368,3352,60464,3644,19139,1955,16919,1986,2220,720,6086,null,null,4537,null,null,4186,null,null,3951,null,null,2419,null,null,2272,null,null,2003,null,null,819,null,null,4871,null,null,4708,null,null,3352,null,null,3644,null,null,1955,null,null,1986,null,null,720,null,null,54
866076,9602,422567,7182,323484,7124,239573,7238,83911,3208,99083,4105,92057,3895,7026,863,443509,7339,369470,7291,186925,6569,182545,4021,74039,3586,67247,3577,6792,877,9602,null,null,7182,null,null,7124,null,null,7238,null,null,3208,null,null,4105,null,null,3895,null,null,863,null,null,7339,null,null,7291,null,null,6569,null,null,4021,null,null,3586,null,null,3577,null,null,877,null,null,55
78095,3889,42089,2921,32732,2780,25483,2587,7249,1226,9357,1367,8546,1378,811,292,36006,2604,29232,2279,14586,1735,14646,1448,6774,1315,6401,1249,373,276,3889,null,null,2921,null,null,2780,null,null,2587,null,null,1226,null,null,1367,null,null,1378,null,null,292,null,null,2604,null,null,2279,null,null,1735,null,null,1448,null,null,1315,null,null,1249,null,null,276,null,null,56
372106,8634,154036,5183,132290,5146,82099,4747,50191,2679,21746,2339,16470,2050,5276,1104,218070,6412,196383,6158,88750,4227,107633,4405,21687,2403,15900,1931,5787,1145,8634,null,null,5183,null,null,5146,null,null,4747,null,null,2679,null,null,2339,null,null,2050,null,null,1104,null,null,6412,null,null,6158,null,null,4227,null,null,4405,null,null,2403,null,null,1931,null,null,1145,null,null,72
644156,10818,295381,7658,253157,7123,189371,6544,63786,3361,42224,3593,37581,3529,4643,1067,348775,8546,315409,8211,167761,6221,147648,4945,33366,2744,29309,2717,4057,793,10818,null,null,7658,null,null,7123,null,null,6544,null,null,3361,null,null,3593,null,null,3529,null,null,1067,null,null,8546,null,null,8211,null,null,6221,null,null,4945,null,null,2744,null,null,2717,null,null,793,null,null,01
84366,4018,46605,2859,33487,2475,25954,2394,7533,1064,13118,1926,12204,1876,914,420,37761,2497,28995,2173,18679,1905,10316,1218,8766,1278,7738,1207,1028,415,4018,null,null,2859,null,null,2475,null,null,2394,null,null,1064,null,null,1926,null,null,1876,null,null,420,null,null,2497,null,null,2173,null,null,1905,null,null,1218,null,null,1278,null,null,1207,null,null,415,null,null,02
870313,12408,427043,8901,322347,7165,226368,6450,95979,4475,104696,5958,91894,5564,12802,1891,443270,7459,364800,6921,184121,5961,180679,5035,78470,4332,65986,3812,12484,1738,12408,null,null,8901,null,null,7165,null,null,6450,null,null,4475,null,null,5958,null,null,5564,null,null,1891,null,null,7459,null,null,6921,null,null,5961,null,null,5035,null,null,4332,null,null,3812,null,null,1738,null,null,04
394801,9567,185993,6545,150855,6115,109975,5132,40880,3325,35138,3411,31167,3247,3971,1107,208808,6338,183514,5950,91328,4838,92186,3826,25294,2386,22379,2359,2915,780,9567,null,null,6545,null,null,6115,null,null,5132,null,null,3325,null,null,3411,null,null,3247,null,null,1107,null,null,6338,null,null,5950,null,null,4838,null,null,3826,null,null,2386,null,null,2359,null,null,780,null,null,05
4056417,24288,1925068,17493,1383678,16961,986154,15426,397524,6974,541390,12116,485840,11943,55550,3002,2131349,19419,1708389,17481,893535,14286,814854,10716,422960,8949,360382,8390,62578,3787,24288,null,null,17493,null,null,16961,null,null,15426,null,null,6974,null,null,12116,null,null,11943,null,null,3002,null,null,19419,null,null,17481,null,null,14286,null,null,10716,null,null,8949,null,null,8390,null,null,3787,null,null,06
761056,10030,377308,8286,271086,7048,206888,6894,64198,3220,106222,5356,99917,5278,6305,1260,383748,6758,303723,5780,176633,5380,127090,3767,80025,4560,72667,4218,7358,1077,10030,null,null,8286,null,null,7048,null,null,6894,null,null,3220,null,null,5356,null,null,5278,null,null,1260,null,null,6758,null,null,5780,null,null,5380,null,null,3767,null,null,4560,null,null,4218,null,null,1077,null,null,08
476669,8670,213350,5619,165181,4993,119309,5015,45872,2507,48169,3377,42869,3312,5300,977,263319,6712,224090,7416,118489,6328,105601,3136,39229,3252,33765,3152,5464,1039,8670,null,null,5619,null,null,4993,null,null,5015,null,null,2507,null,null,3377,null,null,3312,null,null,977,null,null,6712,null,null,7416,null,null,6328,null,null,3136,null,null,3252,null,null,3152,null,null,1039,null,null,09
118652,4707,53045,3445,41580,2959,30881,2940,10699,1414,11465,1731,10403,1665,1062,324,65607,3622,55214,3540,27832,2542,27382,2145,10393,1376,8906,1372,1487,395,4707,null,null,3445,null,null,2959,null,null,2940,null,null,1414,null,null,1731,null,null,1665,null,null,324,null,null,3622,null,null,3540,null,null,2542,null,null,2145,null,null,1376,null,null,1372,null,null,395,null,null,10
158509,4136,72510,3049,53849,3149,42501,2969,11348,1532,18661,1842,17404,1681,1257,427,85999,3159,69473,3204,49599,2621,19874,1556,16526,1774,15298,1684,1228,517,4136,null,null,3049,null,null,3149,null,null,2969,null,null,1532,null,null,1842,null,null,1681,null,null,427,null,null,3159,null,null,3204,null,null,2621,null,null,1556,null,null,1774,null,null,1684,null,null,517,null,null,11
