B12501_001E,B12501_001M,B12501_002E,B12501_002M,B12501_003E,B12501_003M,B12501_004E,B12501_004M,B12501_005E,B12501_005M,B12501_006E,B12501_006M,B12501_007E,B12501_007M,B12501_008E,B12501_008M,B12501_009E,B12501_009M,B12501_010E,B12501_010M,B12501_011E,B12501_011M,B12501_001M,B12501_001EA,B12501_001MA,B12501_002M,B12501_002EA,B12501_002MA,B12501_003M,B12501_003EA,B12501_003MA,B12501_004M,B12501_004EA,B12501_004MA,B12501_005M,B12501_005EA,B12501_005MA,B12501_006M,B12501_006EA,B12501_006MA,B12501_007M,B12501_007EA,B12501_007MA,B12501_008M,B12501_008EA,B12501_008MA,B12501_009M,B12501_009EA,B12501_009MA,B12501_010M,B12501_010EA,B12501_010MA,B12501_011M,B12501_011EA,B12501_011MA,state
4446706,2592,2197537,2654,784388,9765,1413149,9590,37915,3108,1375234,9160,2249169,2859,647681,8637,1601488,9116,38653,3093,1562835,8322,2592,null,null,2654,null,null,9765,null,null,9590,null,null,3108,null,null,9160,null,null,2859,null,null,8637,null,null,9116,null,null,3093,null,null,8322,null,null,27
2388158,3133,1137123,4364,419901,9763,717222,9169,24894,2748,692328,8781,1251035,4110,396965,9716,854070,8465,24636,2223,829434,7961,3133,null,null,4364,null,null,9763,null,null,9169,null,null,2748,null,null,8781,null,null,4110,null,null,9716,null,null,8465,null,null,2223,null,null,7961,null,null,28
4943723,3235,2402847,3984,820274,10800,1582573,10714,41600,3065,1540973,10184,2540876,3322,703563,8611,1837313,8157,42806,3223,1794507,8102,3235,null,null,3984,null,null,10800,null,null,10714,null,null,3065,null,null,10184,null,null,3322,null,null,8611,null,null,8157,null,null,3223,null,null,8102,null,null,29
852293,1824,427876,2355,142314,3821,285562,3917,7724,1324,277838,3785,424417,2051,106666,4260,317751,4504,7669,1541,310082,4244,1824,null,null,2355,null,null,3821,null,null,3917,null,null,1324,null,null,3785,null,null,2051,null,null,4260,null,null,4504,null,null,1541,null,null,4244,null,null,30
1509438,1732,747768,2383,253630,5640,494138,5175,13476,1819,480662,4732,761670,2019,206641,4640,555029,4616,13288,1715,541741,4224,1732,null,null,2383,null,null,5640,null,null,5175,null,null,1819,null,null,4732,null,null,2019,null,null,4640,null,null,4616,null,null,1715,null,null,4224,null,null,31
2376250,1187,1185734,1715,450143,7670,735591,7818,23112,2692,712479,7762,1190516,1739,355858,7653,834658,7377,21796,2329,812862,7454,1187,null,null,1715,null,null,7670,null,null,7818,null,null,2692,null,null,7762,null,null,1739,null,null,7653,null,null,7377,null,null,2329,null,null,7454,null,null,32
1123706,1509,555109,1899,182984,4806,372125,5053,9019,1356,363106,5126,568597,1622,151594,4062,417003,3799,8831,1418,408172,4078,1509,null,null,1899,null,null,4806,null,null,5053,null,null,1356,null,null,5126,null,null,1622,null,null,4062,null,null,3799,null,null,1418,null,null,4078,null,null,33
7313609,1132,3537022,1543,1345377,11872,2191645,12013,54404,3721,2137241,11403,3776587,1579,1207560,12016,2569027,12182,49605,3377,2519422,11568,1132,null,null,1543,null,null,11872,null,null,12013,null,null,3721,null,null,11403,null,null,1579,null,null,12016,null,null,12182,null,null,3377,null,null,11568,null,null,34
1676659,1736,824879,2357,313853,6518,511026,6349,12648,2150,498378,6479,851780,1984,269035,6489,582745,6225,11609,2058,571136,6132,1736,null,null,2357,null,null,6518,null,null,6349,null,null,2150,null,null,6479,null,null,1984,null,null,6489,null,null,6225,null,null,2058,null,null,6132,null,null,35
16287464,2913,7816473,4167,3234830,19865,4581643,19415,126195,5920,4455448,18547,8470991,3411,3084457,18420,5386534,18142,120614,5487,5265920,17530,2913,null,null,4167,null,null,19865,null,null,19415,null,null,5920,null,null,18547,null,null,3411,null,null,18420,null,null,18142,null,null,5487,null,null,17530,null,null,36
8250416,4829,3961788,5209,1377377,15041,2584411,14826,72878,4592,2511533,14781,4288628,5072,1254842,12440,3033786,12682,75970,4809,2957816,11779,4829,null,null,5209,null,null,15041,null,null,14826,null,null,4592,null,null,14781,null,null,5072,null,null,12440,null,null,12682,null,null,4809,null,null,11779,null,null,37
608512,1576,311519,2292,112971,3918,198548,4305,6457,1326,192091,3870,296993,1767,80687,3281,216306,3198,5551,1068,210755,3138,1576,null,null,2292,null,null,3918,null,null,4305,null,null,1326,null,null,3870,null,null,1767,null,null,3281,null,null,3198,null,null,1068,null,null,3138,null,null,38
9469520,3558,4597677,4141,1639270,11988,2958407,11871,77650,3798,2880757,12249,4871843,4039,1438290,11851,3433553,12372,77819,4070,3355734,12390,3558,null,null,4141,null,null,11988,null,null,11871,null,null,3798,null,null,12249,null,null,4039,null,null,11851,null,null,12372,null,null,4070,null,null,12390,null,null,39
3117282,1894,1528795,2463,501814,6461,1026981,6529,32274,2473,994707,6495,1588487,2521,408475,6966,1180012,6801,31639,2356,1148373,6856,1894,null,null,2463,null,null,6461,null,null,6529,null,null,2473,null,null,6495,null,null,2521,null,null,6966,null,null,6801,null,null,2356,null,null,6856,null,null,40
3374727,2063,1657986,3389,567475,8480,1090511,7649,30581,3214,1059930,7748,1716741,2840,478351,7283,1238390,6990,30041,3106,1208349,6667,2063,null,null,3389,null,null,8480,null,null,7649,null,null,3214,null,null,7748,null,null,2840,null,null,7283,null,null,6990,null,null,3106,null,null,6667,null,null,41
10585604,2792,5138564,4117,1916471,15116,3222093,15581,80432,4258,3141661,15472,5447040,3539,1702435,12505,3744605,11124,77976,3988,3666629,11537,2792,null,null,4117,null,null,15116,null,null,15581,null,null,4258,null,null,15472,null,null,3539,null,null,12505,null,null,11124,null,null,3988,null,null,11537,null,null,42
886433,992,424571,1203,170386,5180,254185,4933,6560,1341,247625,4695,461862,1172,159423,4690,302439,4594,6450,1179,295989,4319,992,null,null,1203,null,null,5180,null,null,4933,null,null,1341,null,null,4695,null,null,1172,null,null,4690,null,null,4594,null,null,1179,null,null,4319,null,null,44
4046525,3062,1937011,2957,690100,9879,1246911,10568,37504,3131,1209407,9925,2109514,3186,633057,11018,1476457,10369,37256,3320,1439201,10246,3062,null,null,2957,null,null,9879,null,null,10568,null,null,3131,null,null,9925,null,null,3186,null,null,11018,null,null,10369,null,null,3320,null,null,10246,null,null,45
684721,1567,342764,2074,122174,3529,220590,3822,6554,1208,214036,3892,341957,2082,95725,3648,246232,3242,6402,1211,239830,3108,1567,null,null,2074,null,null,3529,null,null,3822,null,null,1208,null,null,3892,null,null,2082,null,null,3648,null,null,3242,null,null,1211,null,null,3108,null,null,46
5405690,3971,2608425,4442,870117,9246,1738308,9475,54868,4149,1683440,10248,2797265,3979,769930,9761,2027335,9643,54559,4006,1972776,10219,3971,null,null,4442,null,null,9246,null,null,9475,null,null,4149,null,null,10248,null,null,3979,null,null,9761,null,null,9643,null,null,4006,null,null,10219,null,null,47
21772944,5640,10719917,6391,3890744,25137,6829173,25983,225770,7638,6603403,24861,11053027,6198,3325891,22410,7727136,21725,227975,8480,7499161,20153,5640,null,null,6391,null,null,25137,null,null,25983,null,null,7638,null,null,24861,null,null,6198,null,null,22410,null,null,21725,null,null,8480,null,null,20153,null,null,48
2276760,1753,1139070,2341,386824,7396,752246,6808,30733,2589,721513,6122,1137690,2112,312644,6782,825046,6827,30358,2555,794688,6711,1753,null,null,2341,null,null,7396,null,null,6808,null,null,2589,null,null,6122,null,null,2112,null,null,6782,null,null,6827,null,null,2555,null,null,6711,null,null,49
527074,954,257638,1259,89531,2620,168107,2915,3120,734,164987,2848,269436,1265,76869,2989,192567,2844,3816,803,188751,2811,954,null,null,1259,null,null,2620,null,null,2915,null,null,734,null,null,2848,null,null,1265,null,null,2989,null,null,2844,null,null,803,null,null,2811,null,null,50
6860841,4316,3344431,4988,1190041,13358,2154390,13268,67707,4328,2086683,12882,3516410,4682,1042315,12301,2474095,11939,64157,4408,2409938,10909,4316,null,null,4988,null,null,13358,null,null,13268,null,null,4328,null,null,12882,null,null,4682,null,null,12301,null,null,11939,null,null,4408,null,null,10909,null,null,51
5929275,2890,2943737,2947,1033508,10672,1910229,10771,56912,4034,1853317,10902,2985538,2919,825474,8718,2160064,9088,56794,4447,2103270,9477,2890,null,null,2947,null,null,10672,null,null,10771,null,null,4034,null,null,10902,null,null,2919,null,null,8718,null,null,9088,null,null,4447,null,null,9477,null,null,53
1519860,2114,742920,2507,240042,6425,502878,6560,10018,1513,492860,6208,776940,2200,186715,4708,590225,4858,10796,1762,579429,4637,2114,null,null,2507,null,null,6425,null,null,6560,null,null,1513,null,null,6208,null,null,2200,null,null,4708,null,null,4858,null,null,1762,null,null,4637,null,null,54
4718806,2715,2330764,2604,832052,9989,1498712,9979,38459,2705,1460253,9285,2388042,2802,703306,9196,1684736,8589,39057,2927,1645679,7994,2715,null,null,2604,null,null,9989,null,null,9979,null,null,2705,null,null,9285,null,null,2802,null,null,9196,null,null,8589,null,null,2927,null,null,7994,null,null,55
466401,1788,237253,1880,71712,3358,165541,3254,5623,1314,159918,3075,229148,1837,56562,2920,172586,2832,5174,1297,167412,2902,1788,null,null,1880,null,null,3358,null,null,3254,null,null,1314,null,null,3075,null,null,1837,null,null,2920,null,null,2832,null,null,1297,null,null,2902,null,null,56
2854814,1402,1340005,2297,583888,8411,756117,7939,10611,1764,745506,7795,1514809,2282,552630,8165,962179,7459,11926,1933,950253,7191,1402,null,null,2297,null,null,8411,null,null,7939,null,null,1764,null,null,7795,null,null,2282,null,null,8165,null,null,7459,null,null,1933,null,null,7191,null,null,72
3962122,4601,1894579,4658,645555,10619,1249024,9197,31627,3383,1217397,8897,2067543,3872,583215,9944,1484328,9452,32805,3227,1451523,9184,4601,null,null,4658,null,null,10619,null,null,9197,null,null,3383,null,null,8897,null,null,3872,null,null,9944,null,null,9452,null,null,3227,null,null,9184,null,null,01
584670,1134,307284,1996,124922,3884,182362,3541,6923,1414,175439,3380,277386,2129,85832,3203,191554,3280,7117,1525,184437,3099,1134,null,null,1996,null,null,3884,null,null,3541,null,null,1414,null,null,3380,null,null,2129,null,null,3203,null,null,3280,null,null,1525,null,null,3099,null,null,02
5579306,1354,2754161,2157,1021830,11393,1732331,11247,45572,3719,1686759,11683,2825145,1907,838293,11831,1986852,11841,47773,3970,1939079,11832,1354,null,null,2157,null,null,11393,null,null,11247,null,null,3719,null,null,11683,null,null,1907,null,null,11831,null,null,11841,null,null,3970,null,null,11832,null,null,04
2400908,3547,1164988,3478,365387,7904,799601,7451,25865,2724,773736,7149,1235920,3360,308549,6410,927371,7063,25879,2721,901492,7334,3547,null,null,3478,null,null,7904,null,null,7451,null,null,2724,null,null,7149,null,null,3360,null,null,6410,null,null,7063,null,null,2721,null,null,7334,null,null,05
31696515,3180,15633439,4204,6342454,27160,9290985,27181,284900,8357,9006085,26078,16063076,4182,5400492,25713,10662584,25941,265834,8633,10396750,25524,3180,null,null,4204,null,null,27160,null,null,27181,null,null,8357,null,null,26078,null,null,4182,null,null,25713,null,null,25941,null,null,8633,null,null,25524,null,null,06
4490574,1715,2251218,2666,802589,9999,1448629,10103,50869,3276,1397760,9797,2239356,2627,633684,9742,1605672,10076,52706,3213,1552966,9199,1715,null,null,2666,null,null,9999,null,null,10103,null,null,3276,null,null,9797,null,null,2627,null,null,9742,null,null,10076,null,null,3213,null,null,9199,null,null,08
2966525,975,1433885,1517,554927,6342,878958,6365,22824,2342,856134,5907,1532640,1545,489942,7726,1042698,7644,24404,2419,1018294,7492,975,null,null,1517,null,null,6342,null,null,6365,null,null,2342,null,null,5907,null,null,1545,null,null,7726,null,null,7644,null,null,2419,null,null,7492,null,null,09
782833,911,374374,882,140011,4374,234363,4296,5294,1584,229069,3968,408459,945,129018,4673,279441,4424,5395,1778,274046,4330,911,null,null,882,null,null,4374,null,null,4296,null,null,1584,null,null,3968,null,null,945,null,null,4673,null,null,4424,null,null,1778,null,null,4330,null,null,10
576040,355,270633,444,155103,3827,115530,3907,7533,1409,107997,4008,305407,458,170936,4632,134471,4568,7163,1426,127308,4074,355,null,null,444,null,null,3827,null,null,3907,null,null,1409,null,null,4008,null,null,458,null,null,4632,null,null,4568,null,null,1426,null,null,4074,null,null,11
