B17012_001E,B17012_001M,B17012_002E,B17012_002M,B17012_003E,B17012_003M,B17012_004E,B17012_004M,B17012_005E,B17012_005M,B17012_006E,B17012_006M,B17012_007E,B17012_007M,B17012_008E,B17012_008M,B17012_009E,B17012_009M,B17012_010E,B17012_010M,B17012_011E,B17012_011M,B17012_012E,B17012_012M,B17012_013E,B17012_013M,B17012_014E,B17012_014M,B17012_015E,B17012_015M,B17012_016E,B17012_016M,B17012_017E,B17012_017M,B17012_018E,B17012_018M,B17012_019E,B17012_019M,B17012_020E,B17012_020M,B17012_021E,B17012_021M,B17012_022E,B17012_022M,B17012_023E,B17012_023M,B17012_024E,B17012_024M,B17012_025E,B17012_025M,B17012_026E,B17012_026M,B17012_027E,B17012_027M,B17012_028E,B17012_028M,B17012_029E,B17012_029M,B17012_030E,B17012_030M,B17012_031E,B17012_031M,B17012_032E,B17012_032M,B17012_033E,B17012_033M,B17012_034E,B17012_034M,B17012_035E,B17012_035M,B17012_001M,B17012_001EA,B17012_001MA,B17012_002M,B17012_002EA,B17012_002MA,B17012_003M,B17012_003EA,B17012_003MA,B17012_004M,B17012_004EA,B17012_004MA,B17012_005M,B17012_005EA,B17012_005MA,B17012_006M,B17012_006EA,B17012_006MA,B17012_007M,B17012_007EA,B17012_007MA,B17012_008M,B17012_008EA,B17012_008MA,B17012_009M,B17012_009EA,B17012_009MA,B17012_010M,B17012_010EA,B17012_010MA,B17012_011M,B17012_011EA,B17012_011MA,B17012_012M,B17012_012EA,B17012_012MA,B17012_013M,B17012_013EA,B17012_013MA,B17012_014M,B17012_014EA,B17012_014MA,B17012_015M,B17012_015EA,B17012_015MA,B17012_016M,B17012_016EA,B17012_016MA,B17012_017M,B17012_017EA,B17012_017MA,B17012_018M,B17012_018EA,B17012_018MA,B17012_019M,B17012_019EA,B17012_019MA,B17012_020M,B17012_020EA,B17012_020MA,B17012_021M,B17012_021EA,B17012_021MA,B17012_022M,B17012_022EA,B17012_022MA,B17012_023M,B17012_023EA,B17012_023MA,B17012_024M,B17012_024EA,B17012_024MA,B17012_025M,B17012_025EA,B17012_025MA,B17012_026M,B17012_026EA,B17012_026MA,B17012_027M,B17012_027EA,B17012_027MA,B17012_028M,B17012_028EA,B17012_028MA,B17012_029M,B17012_029EA,B17012_029MA,B17012_030M,B17012_030EA,B17012_030MA,B17012_031M,B17012_031EA,B17012_031MA,B17012_032M,B17012_032EA,B17012_032MA,B17012_033M,B17012_033EA,B17012_033MA,B17012_034M,B17012_034EA,B17012_034MA,B17012_035M,B17012_035EA,B17012_035MA,state
2929661,16417,306876,9956,90215,4293,41168,2794,27346,2794,17742,2620,3959,997,216661,8748,35960,3176,7767,1356,20384,2539,6399,1342,1410,820,180701,7496,23495,2487,110374,5949,40246,3364,6586,1319,2622785,15165,2031401,16852,1257882,11307,602365,11579,156670,6810,14484,1869,591384,11005,185553,7392,85252,4756,87478,4799,11929,1931,894,547,405831,9448,180700,5891,198021,7136,25629,2649,1481,548,16417,null,null,9956,null,null,4293,null,null,2794,null,null,2794,null,null,2620,null,null,997,null,null,8748,null,null,3176,null,null,1356,null,null,2539,null,null,1342,null,null,820,null,null,7496,null,null,2487,null,null,5949,null,null,3364,null,null,1319,null,null,15165,null,null,16852,null,null,11307,null,null,11579,null,null,6810,null,null,1869,null,null,11005,null,null,7392,null,null,4756,null,null,4799,null,null,1931,null,null,547,null,null,9448,null,null,5891,null,null,7136,null,null,2649,null,null,548,null,null,39
961731,8307,110695,3985,39233,2560,15019,1452,12770,1472,9594,1295,1850,572,71462,3208,12100,1582,2804,760,6941,1261,1891,547,464,254,59362,3060,6733,979,35252,2056,14885,1754,2492,694,851036,8243,670864,8342,396637,5923,215767,5746,53459,3079,5001,731,180172,4678,63978,3122,27288,1871,30851,2353,5653,900,186,237,116194,4278,52074,2819,55232,2925,8343,1278,545,468,8307,null,null,3985,null,null,2560,null,null,1452,null,null,1472,null,null,1295,null,null,572,null,null,3208,null,null,1582,null,null,760,null,null,1261,null,null,547,null,null,254,null,null,3060,null,null,979,null,null,2056,null,null,1754,null,null,694,null,null,8243,null,null,8342,null,null,5923,null,null,5746,null,null,3079,null,null,731,null,null,4678,null,null,3122,null,null,1871,null,null,2353,null,null,900,null,null,237,null,null,4278,null,null,2819,null,null,2925,null,null,1278,null,null,468,null,null,40
995749,11239,84674,5250,34852,3156,15147,1679,12153,1910,5679,1217,1873,927,49822,3817,8056,1305,1434,516,4729,1075,1781,765,112,133,41766,3610,6462,1245,25057,2969,9395,1685,852,561,911075,10222,731302,9901,455930,7865,217963,6318,52897,3871,4512,975,179773,7063,62119,4599,25709,2742,33701,3350,2643,869,66,105,117654,6235,54959,3648,54310,4591,7844,1686,541,438,11239,null,null,5250,null,null,3156,null,null,1679,null,null,1910,null,null,1217,null,null,927,null,null,3817,null,null,1305,null,null,516,null,null,1075,null,null,765,null,null,133,null,null,3610,null,null,1245,null,null,2969,null,null,1685,null,null,561,null,null,10222,null,null,9901,null,null,7865,null,null,6318,null,null,3871,null,null,975,null,null,7063,null,null,4599,null,null,2742,null,null,3350,null,null,869,null,null,105,null,null,6235,null,null,3648,null,null,4591,null,null,1686,null,null,438,null,null,41
3150563,15900,271489,7393,91470,4270,42112,2625,26468,2568,18689,2120,4201,907,180019,6253,31328,2494,8713,1474,16737,2035,4718,1253,1160,514,148691,5822,22644,2572,87022,4345,34203,3199,4822,1231,2879074,16305,2250091,15420,1419968,12240,667582,9606,149654,5768,12887,1538,628983,9969,197841,6057,99680,4748,87231,4875,10413,1595,517,321,431142,9603,205550,6461,195889,6798,28384,2913,1319,638,15900,null,null,7393,null,null,4270,null,null,2625,null,null,2568,null,null,2120,null,null,907,null,null,6253,null,null,2494,null,null,1474,null,null,2035,null,null,1253,null,null,514,null,null,5822,null,null,2572,null,null,4345,null,null,3199,null,null,1231,null,null,16305,null,null,15420,null,null,12240,null,null,9606,null,null,5768,null,null,1538,null,null,9969,null,null,6057,null,null,4748,null,null,4875,null,null,1595,null,null,321,null,null,9603,null,null,6461,null,null,6798,null,null,2913,null,null,638,null,null,42
247448,5295,22777,2508,7105,1390,2867,739,3196,955,1042,609,0,208,15672,1987,1919,599,608,314,1154,577,157,198,0,208,13753,2016,2196,681,9820,1868,1737,607,0,208,224671,5361,165401,5620,103884,3989,53264,3524,7993,1329,260,221,59270,3843,16108,1996,7650,1309,7610,1437,627,415,221,250,43162,3495,20047,2138,20800,2679,2276,691,39,67,5295,null,null,2508,null,null,1390,null,null,739,null,null,955,null,null,609,null,null,208,null,null,1987,null,null,599,null,null,314,null,null,577,null,null,198,null,null,208,null,null,2016,null,null,681,null,null,1868,null,null,607,null,null,208,null,null,5361,null,null,5620,null,null,3989,null,null,3524,null,null,1329,null,null,221,null,null,3843,null,null,1996,null,null,1309,null,null,1437,null,null,415,null,null,250,null,null,3495,null,null,2138,null,null,2679,null,null,691,null,null,67,null,null,44
1224695,13377,132464,5943,39990,3400,16931,2047,12516,2158,8481,1783,2062,823,92474,5029,13800,2159,4162,1203,7704,1532,1848,726,86,108,78674,4737,11299,1643,46449,3808,18867,2534,2059,771,1092231,13056,832191,11392,528123,9660,249229,7338,52082,4132,2757,1017,260040,9527,71239,4785,36707,3047,31565,3407,2886,929,81,135,188801,7948,87085,5027,91302,5843,9838,1667,576,431,13377,null,null,5943,null,null,3400,null,null,2047,null,null,2158,null,null,1783,null,null,823,null,null,5029,null,null,2159,null,null,1203,null,null,1532,null,null,726,null,null,108,null,null,4737,null,null,1643,null,null,3808,null,null,2534,null,null,771,null,null,13056,null,null,11392,null,null,9660,null,null,7338,null,null,4132,null,null,1017,null,null,9527,null,null,4785,null,null,3047,null,null,3407,null,null,929,null,null,135,null,null,7948,null,null,5027,null,null,5843,null,null,1667,null,null,431,null,null,45
209986,3966,17311,1573,5712,943,2818,628,1163,585,1120,396,611,392,11599,1360,2071,577,588,268,876,364,444,287,163,158,9528,1268,1043,369,5511,1095,2711,721,263,136,192675,3965,158803,4014,95045,3036,46192,2681,16355,1454,1211,369,33872,2677,12360,1552,4309,873,6481,1101,1335,522,235,191,21512,2162,7706,1213,12064,1665,1631,455,111,109,3966,null,null,1573,null,null,943,null,null,628,null,null,585,null,null,396,null,null,392,null,null,1360,null,null,577,null,null,268,null,null,364,null,null,287,null,null,158,null,null,1268,null,null,369,null,null,1095,null,null,721,null,null,136,null,null,3965,null,null,4014,null,null,3036,null,null,2681,null,null,1454,null,null,369,null,null,2677,null,null,1552,null,null,873,null,null,1101,null,null,522,null,null,191,null,null,2162,null,null,1213,null,null,1665,null,null,455,null,null,109,null,null,46
1670605,13670,193414,7149,69142,4400,30215,2431,22894,2397,13784,1764,2249,888,124272,6292,21848,2550,4501,983,12950,1976,3849,1136,548,326,102424,5681,14798,1850,62793,4432,21517,2557,3316,1096,1477191,13470,1154051,13097,716030,9070,355220,9194,75710,5124,7091,1329,323140,8762,92839,4796,44004,3329,43109,4010,5149,1304,577,440,230301,7471,104020,5318,111030,5521,14354,2146,897,600,13670,null,null,7149,null,null,4400,null,null,2431,null,null,2397,null,null,1764,null,null,888,null,null,6292,null,null,2550,null,null,983,null,null,1976,null,null,1136,null,null,326,null,null,5681,null,null,1850,null,null,4432,null,null,2557,null,null,1096,null,null,13470,null,null,13097,null,null,9070,null,null,9194,null,null,5124,null,null,1329,null,null,8762,null,null,4796,null,null,3329,null,null,4010,null,null,1304,null,null,440,null,null,7471,null,null,5318,null,null,5521,null,null,2146,null,null,600,null,null,47
6602215,26303,795202,13310,322572,10996,107335,5503,116297,6095,86062,5551,12878,1870,472630,10771,71237,4626,17641,2262,39840,3573,11014,1716,2742,903,401393,10167,45860,3141,220070,7227,116192,6243,19271,2089,5807013,28785,4434725,27853,2359857,21304,1621025,19284,418882,9942,34961,3925,1372288,21696,426528,13281,203552,8303,187531,7675,32592,3657,2853,1088,945760,16856,384342,11492,473264,12172,82301,6407,5853,1409,26303,null,null,13310,null,null,10996,null,null,5503,null,null,6095,null,null,5551,null,null,1870,null,null,10771,null,null,4626,null,null,2262,null,null,3573,null,null,1716,null,null,903,null,null,10167,null,null,3141,null,null,7227,null,null,6243,null,null,2089,null,null,28785,null,null,27853,null,null,21304,null,null,19284,null,null,9942,null,null,3925,null,null,21696,null,null,13281,null,null,8303,null,null,7675,null,null,3657,null,null,1088,null,null,16856,null,null,11492,null,null,12172,null,null,6407,null,null,1409,null,null,48
711124,7895,51170,3459,25117,2239,8682,1237,8375,1330,6054,1429,2006,616,26053,2772,4298,1294,1114,520,1444,611,1331,893,409,370,21755,2519,2365,756,12562,1944,6041,1536,787,380,659954,7820,553015,8290,266417,6814,168497,5939,100296,4133,17805,2028,106939,5587,38505,3654,16251,2327,17721,2536,4070,1053,463,262,68434,3958,29967,2706,32312,2665,5993,1561,162,147,7895,null,null,3459,null,null,2239,null,null,1237,null,null,1330,null,null,1429,null,null,616,null,null,2772,null,null,1294,null,null,520,null,null,611,null,null,893,null,null,370,null,null,2519,null,null,756,null,null,1944,null,null,1536,null,null,380,null,null,7820,null,null,8290,null,null,6814,null,null,5939,null,null,4133,null,null,2028,null,null,5587,null,null,3654,null,null,2327,null,null,2536,null,null,1053,null,null,262,null,null,3958,null,null,2706,null,null,2665,null,null,1561,null,null,147,null,null,49
154421,3800,11826,1611,4269,729,2696,523,1170,481,286,258,117,164,7557,1481,1243,612,59,57,659,370,525,436,0,151,6314,1489,614,365,4447,1141,1211,622,42,68,142595,3595,116033,3569,75877,2896,33396,2010,5910,1020,850,544,26562,2267,9856,1676,4411,1044,4680,1257,573,333,192,222,16706,1547,6404,1037,9212,1059,1078,515,12,20,3800,null,null,1611,null,null,729,null,null,523,null,null,481,null,null,258,null,null,164,null,null,1481,null,null,612,null,null,57,null,null,370,null,null,436,null,null,151,null,null,1489,null,null,365,null,null,1141,null,null,622,null,null,68,null,null,3595,null,null,3569,null,null,2896,null,null,2010,null,null,1020,null,null,544,null,null,2267,null,null,1676,null,null,1044,null,null,1257,null,null,333,null,null,222,null,null,1547,null,null,1037,null,null,1059,null,null,515,null,null,20,null,null,50
2063049,16402,156560,6799,52756,3863,23464,2375,17210,2234,10564,1888,1518,665,103804,5584,17384,2414,5243,1066,10494,2026,1450,491,197,332,86420,4878,11974,1731,53320,3814,18262,2446,2864,1083,1906489,16860,1504780,15654,867677,11813,520001,10486,110741,5424,6361,1132,401709,10565,118496,5846,55894,3543,55912,3967,6338,1603,352,261,283213,8906,123910,5333,140160,6457,18455,2579,688,418,16402,null,null,6799,null,null,3863,null,null,2375,null,null,2234,null,null,1888,null,null,665,null,null,5584,null,null,2414,null,null,1066,null,null,2026,null,null,491,null,null,332,null,null,4878,null,null,1731,null,null,3814,null,null,2446,null,null,1083,null,null,16860,null,null,15654,null,null,11813,null,null,10486,null,null,5424,null,null,1132,null,null,10565,null,null,5846,null,null,3543,null,null,3967,null,null,1603,null,null,261,null,null,8906,null,null,5333,null,null,6457,null,null,2579,null,null,418,null,null,51
1784043,12484,127482,5325,52255,3341,22751,2391,14611,1753,12190,1814,2703,888,75227,4715,14967,2126,4167,1256,8506,1559,1934,788,360,383,60260,4526,9108,1731,35663,3475,14392,2181,1097,460,1656561,12643,1336617,11978,783921,10089,434516,8790,107783,4676,10397,1454,319944,8165,110008,4963,47847,3225,53933,4415,7778,1626,450,411,209936,7040,93961,4798,102801,5284,12525,2045,649,476,12484,null,null,5325,null,null,3341,null,null,2391,null,null,1753,null,null,1814,null,null,888,null,null,4715,null,null,2126,null,null,1256,null,null,1559,null,null,788,null,null,383,null,null,4526,null,null,1731,null,null,3475,null,null,2181,null,null,460,null,null,12643,null,null,11978,null,null,10089,null,null,8790,null,null,4676,null,null,1454,null,null,8165,null,null,4963,null,null,3225,null,null,4415,null,null,1626,null,null,411,null,null,7040,null,null,4798,null,null,5284,null,null,2045,null,null,476,null,null,53
467396,6711,60187,3948,23503,2391,11195,1500,8280,1521,3523,868,505,324,36684,3102,6577,1310,1637,582,4370,1128,570,379,0,193,30107,2900,4890,1090,19369,2291,5337,1305,511,433,407209,6986,323592,6177,211797,5576,92053,4011,18509,2246,1233,588,83617,4613,26582,2412,12886,1511,12861,1992,793,448,42,72,57035,3564,28305,2471,24228,2570,4255,1137,247,222,6711,null,null,3948,null,null,2391,null,null,1500,null,null,1521,null,null,868,null,null,324,null,null,3102,null,null,1310,null,null,582,null,null,1128,null,null,379,null,null,193,null,null,2900,null,null,1090,null,null,2291,null,null,1305,null,null,433,null,null,6986,null,null,6177,null,null,5576,null,null,4011,null,null,2246,null,null,588,null,null,4613,null,null,2412,null,null,1511,null,null,1992,null,null,448,null,null,72,null,null,3564,null,null,2471,null,null,2570,null,null,1137,null,null,222,null,null,54
1460922,9966,112239,5484,36710,2523,17789,1522,9200,1413,6763,1117,2958,935,75529,4644,15254,1808,3168,758,8897,1467,3050,1001,139,154,60275,3687,6504,1174,38792,3407,13096,2041,1883,808,1348683,10858,1092649,11647,681716,7796,318104,6746,86629,3648,6200,1023,256034,6617,89960,4094,36742,2447,46069,3090,6663,1277,486,427,166074,6061,69944,3632,81499,4392,13595,2211,1036,568,9966,null,null,5484,null,null,2523,null,null,1522,null,null,1413,null,null,1117,null,null,935,null,null,4644,null,null,1808,null,null,758,null,null,1467,null,null,1001,null,null,154,null,null,3687,null,null,1174,null,null,3407,null,null,2041,null,null,808,null,null,10858,null,null,11647,null,null,7796,null,null,6746,null,null,3648,null,null,1023,null,null,6617,null,null,4094,null,null,2447,null,null,3090,null,null,1277,null,null,427,null,null,6061,null,null,3632,null,null,4392,null,null,2211,null,null,568,null,null,55
145524,4006,9154,1441,4569,1133,2664,791,1016,514,845,408,44,68,4585,1066,376,255,33,37,313,244,30,38,0,197,4209,1030,402,310,3223,1015,529,304,55,73,136370,3906,112469,4150,70400,3599,30919,2334,9869,1390,1281,455,23901,2626,10578,1821,3241,953,6034,1430,1253,753,50,55,13323,1657,4688,1023,7471,1282,1071,567,93,92,4006,null,null,1441,null,null,1133,null,null,791,null,null,514,null,null,408,null,null,68,null,null,1066,null,null,255,null,null,37,null,null,244,null,null,38,null,null,197,null,null,1030,null,null,310,null,null,1015,null,null,304,null,null,73,null,null,3906,null,null,4150,null,null,3599,null,null,2334,null,null,1390,null,null,455,null,null,2626,null,null,1821,null,null,953,null,null,1430,null,null,753,null,null,55,null,null,1657,null,null,1023,null,null,1282,null,null,567,null,null,92,null,null,56
836332,9750,329347,7759,123632,4152,76791,3322,39245,3201,7371,1496,225,244,205715,7362,37386,3318,14319,1788,18745,2531,4322,1196,0,222,168329,6772,52515,3506,96367,4810,18909,2027,538,383,506985,8881,340540,7947,232829,6220,98756,4827,8422,1479,533,425,166445,5625,44325,3250,27594,2815,15137,2267,1594,611,0,222,122120,5279,72213,3880,48132,3433,1775,615,0,222,9750,null,null,7759,null,null,4152,null,null,3322,null,null,3201,null,null,1496,null,null,244,null,null,7362,null,null,3318,null,null,1788,null,null,2531,null,null,1196,null,null,222,null,null,6772,null,null,3506,null,null,4810,null,null,2027,null,null,383,null,null,8881,null,null,7947,null,null,6220,null,null,4827,null,null,1479,null,null,425,null,null,5625,null,null,3250,null,null,2815,null,null,2267,null,null,611,null,null,222,null,null,5279,null,null,3880,null,null,3433,null,null,615,null,null,222,null,null,72
1208362,12930,153533,6747,50835,3482,24167,2440,16432,2033,8406,1486,1830,814,102698,5618,14974,2257,3914,963,9118,1968,1805,721,137,177,87724,4979,13417,1778,54744,3764,16788,2659,2775,923,1054829,12563,813495,11349,505981,7902,252444,7225,52266,3999,2804,800,241334,8111,66086,3751,33700,2764,29585,2743,2647,933,154,179,175248,7091,84423,4715,80700,4707,9606,1967,519,502,12930,null,null,6747,null,null,3482,null,null,2440,null,null,2033,null,null,1486,null,null,814,null,null,5618,null,null,2257,null,null,963,null,null,1968,null,null,721,null,null,177,null,null,4979,null,null,1778,null,null,3764,null,null,2659,null,null,923,null,null,12563,null,null,11349,null,null,7902,null,null,7225,null,null,3999,null,null,800,null,null,8111,null,null,3751,null,null,2764,null,null,2743,null,null,933,null,null,179,null,null,7091,null,null,4715,null,null,4707,null,null,1967,null,null,502,null,null,01
164102,4083,11031,1425,3459,733,957,386,1008,384,857,313,637,380,7572,1267,1714,571,179,82,1194,549,249,103,92,69,5858,1178,635,302,2652,675,1858,779,713,527,153071,3995,118709,3785,64298,3137,41365,2753,10781,1289,2265,767,34362,2942,12680,1622,4954,992,6506,1282,975,406,245,319,21682,2287,8889,1379,11152,1608,1273,392,368,323,4083,null,null,1425,null,null,733,null,null,386,null,null,384,null,null,313,null,null,380,null,null,1267,null,null,571,null,null,82,null,null,549,null,null,103,null,null,69,null,null,1178,null,null,302,null,null,675,null,null,779,null,null,527,null,null,3995,null,null,3785,null,null,3137,null,null,2753,null,null,1289,null,null,767,null,null,2942,null,null,1622,null,null,992,null,null,1282,null,null,406,null,null,319,null,null,2287,null,null,1379,null,null,1608,null,null,392,null,null,323,null,null,02
1648739,12489,196536,6247,83947,4474,32724,2706,24893,2535,21601,1941,4729,1135,112589,4577,23775,2545,6327,1257,11747,1890,4991,1246,710,490,88814,4004,13020,1675,47100,2999,23194,2425,5500,1435,1452203,12382,1110238,12256,681518,8461,323284,8613,96135,5033,9301,1579,341965,9523,113734,4887,54283,3501,48254,3909,10494,1825,703,467,228231,8273,98634,5057,108488,5449,19463,2441,1646,648,12489,null,null,6247,null,null,4474,null,null,2706,null,null,2535,null,null,1941,null,null,1135,null,null,4577,null,null,2545,null,null,1257,null,null,1890,null,null,1246,null,null,490,null,null,4004,null,null,1675,null,null,2999,null,null,2425,null,null,1435,null,null,12382,null,null,12256,null,null,8461,null,null,8613,null,null,5033,null,null,1579,null,null,9523,null,null,4887,null,null,3501,null,null,3909,null,null,1825,null,null,467,null,null,8273,null,null,5057,null,null,5449,null,null,2441,null,null,648,null,null,04
747917,9249,92514,4600,33989,3299,13910,1809,11388,2172,7247,1432,1444,631,58525,3796,8538,1561,2146,712,5035,1019,1194,564,163,238,49987,3426,7352,1363,29890,2745,10463,1820,2282,889,655403,8698,516008,8789,315204,5975,158431,6581,39773,3373,2600,892,139395,6477,38683,3308,17729,2077,18785,2374,1834,716,335,352,100712,5134,42434,3201,51613,3292,5941,1135,724,535,9249,null,null,4600,null,null,3299,null,null,1809,null,null,2172,null,null,1432,null,null,631,null,null,3796,null,null,1561,null,null,712,null,null,1019,null,null,564,null,null,238,null,null,3426,null,null,1363,null,null,2745,null,null,1820,null,null,889,null,null,8698,null,null,8789,null,null,5975,null,null,6581,null,null,3373,null,null,892,null,null,6477,null,null,3308,null,null,2077,null,null,2374,null,null,716,null,null,352,null,null,5134,null,null,3201,null,null,3292,null,null,1135,null,null,535,null,null,05
8887761,26268,929253,15252,402274,10726,134002,5474,150960,5716,101186,5911,16126,2233,526979,10594,110032,5172,29974,2886,54473,3730,22584,2975,3001,906,416947,10118,67046,4165,231998,8011,100638,5456,17265,2258,7958508,29205,6004619,36008,3262181,26721,2202599,24922,503415,10834,36424,3105,1953889,22962,667221,14470,334703,10456,286803,9264,41855,3244,3860,982,1286668,17647,635173,10832,558754,10529,86952,6232,5789,1239,26268,null,null,15252,null,null,10726,null,null,5474,null,null,5716,null,null,5911,null,null,2233,null,null,10594,null,null,5172,null,null,2886,null,null,3730,null,null,2975,null,null,906,null,null,10118,null,null,4165,null,null,8011,null,null,5456,null,null,2258,null,null,29205,null,null,36008,null,null,26721,null,null,24922,null,null,10834,null,null,3105,null,null,22962,null,null,14470,null,null,10456,null,null,9264,null,null,3244,null,null,982,null,null,17647,null,null,10832,null,null,10529,null,null,6232,null,null,1239,null,null,06
1347936,10110,94425,5097,39817,3128,13863,1511,13417,1668,10647,1761,1890,596,54608,4253,9426,1554,3117,1027,4608,1117,1471,699,230,303,45182,3988,6380,1129,27280,3423,10180,1834,1342,784,1253511,11197,1011571,10549,576074,8406,344522,8173,86244,4383,4731,995,241940,7050,89393,4945,43527,3300,40741,3468,4906,1084,219,229,152547,5116,60647,3298,79079,4517,12085,1560,736,502,10110,null,null,5097,null,null,3128,null,null,1511,null,null,1668,null,null,1761,null,null,596,null,null,4253,null,null,1554,null,null,1027,null,null,1117,null,null,699,null,null,303,null,null,3988,null,null,1129,null,null,3423,null,null,1834,null,null,784,null,null,11197,null,null,10549,null,null,8406,null,null,8173,null,null,4383,null,null,995,null,null,7050,null,null,4945,null,null,3300,null,null,3468,null,null,1084,null,null,229,null,null,5116,null,null,3298,null,null,4517,null,null,1560,null,null,502,null,null,08
880600,11466,60300,4330,17962,2341,8554,1590,5706,1061,3489,1082,213,209,42338,3549,5340,1283,1755,785,2996,874,589,451,0,200,36998,3202,6240,1327,23613,2676,6689,1423,456,276,820300,10426,630487,8617,382361,7191,205668,5125,40643,3292,1815,603,189813,7213,54171,3888,29848,2775,21382,2724,2941,820,0,200,135642,5618,62077,3612,64250,4440,9143,1815,172,172,11466,null,null,4330,null,null,2341,null,null,1590,null,null,1061,null,null,1082,null,null,209,null,null,3549,null,null,1283,null,null,785,null,null,874,null,null,451,null,null,200,null,null,3202,null,null,1327,null,null,2676,null,null,1423,null,null,276,null,null,10426,null,null,8617,null,null,7191,null,null,5125,null,null,3292,null,null,603,null,null,7213,null,null,3888,null,null,2775,null,null,2724,null,null,820,null,null,200,null,null,5618,null,null,3612,null,null,4440,null,null,1815,null,null,172,null,null,09
232433,5605,18768,2095,5976,1251,3431,903,1322,545,730,462,493,362,12792,1794,1549,623,555,355,839,457,155,165,0,193,11243,1623,1942,568,5798,1181,3327,1151,176,174,213665,5418,161330,4966,104679,4068,46905,3192,9059,1551,687,407,52335,3485,12381,1800,6107,1301,4900,1157,1374,701,0,193,39954,3065,19301,2054,18352,2446,2002,729,299,423,5605,null,null,2095,null,null,1251,null,null,903,null,null,545,null,null,462,null,null,362,null,null,1794,null,null,623,null,null,355,null,null,457,null,null,165,null,null,193,null,null,1623,null,null,568,null,null,1181,null,null,1151,null,null,174,null,null,5418,null,null,4966,null,null,4068,null,null,3192,null,null,1551,null,null,407,null,null,3485,null,null,1800,null,null,1301,null,null,1157,null,null,701,null,null,193,null,null,3065,null,null,2054,null,null,2446,null,null,729,null,null,423,null,null,10
122732,3407,16834,1966,1797,794,1223,622,400,359,174,240,0,203,15037,1825,1147,546,462,305,685,445,0,203,0,203,13890,1695,2698,829,7659,1579,2517,788,1016,775,105898,3566,69407,3623,41537,2829,24888,2249,2865,826,117,120,36491,2964,8088,1452,4670,1103,2589,800,726,484,103,163,28403,2439,12998,1725,13291,1793,2087,846,27,46,3407,null,null,1966,null,null,794,null,null,622,null,null,359,null,null,240,null,null,203,null,null,1825,null,null,546,null,null,305,null,null,445,null,null,203,null,null,203,null,null,1695,null,null,829,null,null,1579,null,null,788,null,null,775,null,null,3566,null,null,3623,null,null,2829,null,null,2249,null,null,826,null,null,120,null,null,2964,null,null,1452,null,null,1103,null,null,800,null,null,484,null,null,163,null,null,2439,null,null,1725,null,null,1793,null,null,846,null,null,46,null,null,11
