B08006_001E,B08006_001M,B08006_002E,B08006_002M,B08006_003E,B08006_003M,B08006_004E,B08006_004M,B08006_005E,B08006_005M,B08006_006E,B08006_006M,B08006_007E,B08006_007M,B08006_008E,B08006_008M,B08006_009E,B08006_009M,B08006_010E,B08006_010M,B08006_011E,B08006_011M,B08006_012E,B08006_012M,B08006_013E,B08006_013M,B08006_014E,B08006_014M,B08006_015E,B08006_015M,B08006_016E,B08006_016M,B08006_017E,B08006_017M,B08006_018E,B08006_018M,B08006_019E,B08006_019M,B08006_020E,B08006_020M,B08006_021E,B08006_021M,B08006_022E,B08006_022M,B08006_023E,B08006_023M,B08006_024E,B08006_024M,B08006_025E,B08006_025M,B08006_026E,B08006_026M,B08006_027E,B08006_027M,B08006_028E,B08006_028M,B08006_029E,B08006_029M,B08006_030E,B08006_030M,B08006_031E,B08006_031M,B08006_032E,B08006_032M,B08006_033E,B08006_033M,B08006_034E,B08006_034M,B08006_035E,B08006_035M,B08006_036E,B08006_036M,B08006_037E,B08006_037M,B08006_038E,B08006_038M,B08006_039E,B08006_039M,B08006_040E,B08006_040M,B08006_041E,B08006_041M,B08006_042E,B08006_042M,B08006_043E,B08006_043M,B08006_044E,B08006_044M,B08006_045E,B08006_045M,B08006_046E,B08006_046M,B08006_047E,B08006_047M,B08006_048E,B08006_048M,B08006_049E,B08006_049M,B08006_050E,B08006_050M,B08006_051E,B08006_051M,B08006_001M,B08006_001EA,B08006_001MA,B08006_002M,B08006_002EA,B08006_002MA,B08006_003M,B08006_003EA,B08006_003MA,B08006_004M,B08006_004EA,B08006_004MA,B08006_005M,B08006_005EA,B08006_005MA,B08006_006M,B08006_006EA,B08006_006MA,B08006_007M,B08006_007EA,B08006_007MA,B08006_008M,B08006_008EA,B08006_008MA,B08006_009M,B08006_009EA,B08006_009MA,B08006_010M,B08006_010EA,B08006_010MA,B08006_011M,B08006_011EA,B08006_011MA,B08006_012M,B08006_012EA,B08006_012MA,B08006_013M,B08006_013EA,B08006_013MA,B08006_014M,B08006_014EA,B08006_014MA,B08006_015M,B08006_015EA,B08006_015MA,B08006_016M,B08006_016EA,B08006_016MA,B08006_017M,B08006_017EA,B08006_017MA,B08006_018M,B08006_018EA,B08006_018MA,B08006_019M,B08006_019EA,B08006_019MA,B08006_020M,B08006_020EA,B08006_020MA,B08006_021M,B08006_021EA,B08006_021MA,B08006_022M,B08006_022EA,B08006_022MA,B08006_023M,B08006_023EA,B08006_023MA,B08006_024M,B08006_024EA,B08006_024MA,B08006_025M,B08006_025EA,B08006_025MA,B08006_026M,B08006_026EA,B08006_026MA,B08006_027M,B08006_027EA,B08006_027MA,B08006_028M,B08006_028EA,B08006_028MA,B08006_029M,B08006_029EA,B08006_029MA,B08006_030M,B08006_030EA,B08006_030MA,B08006_031M,B08006_031EA,B08006_031MA,B08006_032M,B08006_032EA,B08006_032MA,B08006_033M,B08006_033EA,B08006_033MA,B08006_034M,B08006_034EA,B08006_034MA,B08006_035M,B08006_035EA,B08006_035MA,B08006_036M,B08006_036EA,B08006_036MA,B08006_037M,B08006_037EA,B08006_037MA,B08006_038M,B08006_038EA,B08006_038MA,B08006_039M,B08006_039EA,B08006_039MA,B08006_040M,B08006_040EA,B08006_040MA,B08006_041M,B08006_041EA,B08006_041MA,B08006_042M,B08006_042EA,B08006_042MA,B08006_043M,B08006_043EA,B08006_043MA,B08006_044M,B08006_044EA,B08006_044MA,B08006_045M,B08006_045EA,B08006_045MA,B08006_046M,B08006_046EA,B08006_046MA,B08006_047M,B08006_047EA,B08006_047MA,B08006_048M,B08006_048EA,B08006_048MA,B08006_049M,B08006_049EA,B08006_049MA,B08006_050M,B08006_050EA,B08006_050MA,B08006_051M,B08006_051EA,B08006_051MA,state
5977351,24618,5050735,23003,4550927,22991,499808,12818,387105,11394,66087,4393,46616,4046,332072,10094,220030,9051,7903,1160,43466,3700,59511,3338,1162,669,30980,2990,218035,7730,55789,3559,289740,9943,3104478,15999,2648528,17407,2386761,16474,261767,8201,198906,6734,36930,3315,25931,3167,149501,6140,96500,5921,3864,860,17577,2028,30938,2510,622,430,20448,2479,110285,5469,34411,2806,141305,6891,2872873,16988,2402207,14757,2164166,14789,238041,7635,188199,6832,29157,2323,20685,2083,182571,8005,123530,6503,4039,878,25889,2862,28573,2194,540,514,10532,1470,107750,5050,21378,2180,148435,6165,24618,null,null,23003,null,null,22991,null,null,12818,null,null,11394,null,null,4393,null,null,4046,null,null,10094,null,null,9051,null,null,1160,null,null,3700,null,null,3338,null,null,669,null,null,2990,null,null,7730,null,null,3559,null,null,9943,null,null,15999,null,null,17407,null,null,16474,null,null,8201,null,null,6734,null,null,3315,null,null,3167,null,null,6140,null,null,5921,null,null,860,null,null,2028,null,null,2510,null,null,430,null,null,2479,null,null,5469,null,null,2806,null,null,6891,null,null,16988,null,null,14757,null,null,14789,null,null,7635,null,null,6832,null,null,2323,null,null,2083,null,null,8005,null,null,6503,null,null,878,null,null,2862,null,null,2194,null,null,514,null,null,1470,null,null,5050,null,null,2180,null,null,6165,null,null,42
510504,6420,452370,6909,409729,7020,42641,4172,33677,3389,5048,1275,3916,1295,12473,2131,8724,1887,58,85,611,337,2896,630,184,208,1558,594,18445,2229,3904,1168,21754,2431,263094,4505,235142,4989,211922,5249,23220,2746,18310,2362,2304,775,2606,920,5942,1372,4158,1185,0,208,210,233,1471,528,103,176,754,469,9715,1752,1832,743,9709,1544,247410,4617,217228,4775,197807,4709,19421,2456,15367,2161,2744,912,1310,623,6531,1488,4566,1415,58,85,401,300,1425,472,81,125,804,420,8730,1296,2072,885,12045,1861,6420,null,null,6909,null,null,7020,null,null,4172,null,null,3389,null,null,1275,null,null,1295,null,null,2131,null,null,1887,null,null,85,null,null,337,null,null,630,null,null,208,null,null,594,null,null,2229,null,null,1168,null,null,2431,null,null,4505,null,null,4989,null,null,5249,null,null,2746,null,null,2362,null,null,775,null,null,920,null,null,1372,null,null,1185,null,null,208,null,null,233,null,null,528,null,null,176,null,null,469,null,null,1752,null,null,743,null,null,1544,null,null,4617,null,null,4775,null,null,4709,null,null,2456,null,null,2161,null,null,912,null,null,623,null,null,1488,null,null,1415,null,null,85,null,null,300,null,null,472,null,null,125,null,null,420,null,null,1296,null,null,885,null,null,1861,null,null,44
2216858,16859,2035871,18174,1829675,19092,206196,9542,158502,8240,30605,3629,17089,3297,12255,1953,11312,1896,158,186,235,231,96,111,454,376,5532,1056,46566,3444,26195,3512,90439,6284,1143922,11211,1044348,11735,934675,11665,109673,6926,83636,6164,15827,2386,10210,2555,6313,1420,5763,1384,0,207,126,149,45,76,379,363,3575,844,27303,3240,17243,3084,45140,4077,1072936,12215,991523,12826,895000,13781,96523,5669,74866,5076,14778,2455,6879,1709,5942,1486,5549,1490,158,186,109,128,51,85,75,125,1957,700,19263,2301,8952,1652,45299,3857,16859,null,null,18174,null,null,19092,null,null,9542,null,null,8240,null,null,3629,null,null,3297,null,null,1953,null,null,1896,null,null,186,null,null,231,null,null,111,null,null,376,null,null,1056,null,null,3444,null,null,3512,null,null,6284,null,null,11211,null,null,11735,null,null,11665,null,null,6926,null,null,6164,null,null,2386,null,null,2555,null,null,1420,null,null,1384,null,null,207,null,null,149,null,null,76,null,null,363,null,null,844,null,null,3240,null,null,3084,null,null,4077,null,null,12215,null,null,12826,null,null,13781,null,null,5669,null,null,5076,null,null,2455,null,null,1709,null,null,1486,null,null,1490,null,null,186,null,null,128,null,null,85,null,null,125,null,null,700,null,null,2301,null,null,1652,null,null,3857,null,null,45
430172,5267,381852,5537,343633,6082,38219,3055,27196,2661,7211,1507,3812,944,2108,780,2067,770,41,50,0,157,0,157,0,157,1719,748,16482,2055,4234,964,23777,2311,230112,3947,202947,4070,182382,4267,20565,2157,14805,1877,4073,1226,1687,638,1105,603,1064,587,41,50,0,157,0,157,0,157,1035,590,9760,1638,3269,913,11996,1479,200060,3557,178905,3284,161251,3607,17654,1712,12391,1507,3138,733,2125,724,1003,405,1003,405,0,157,0,157,0,157,0,157,684,475,6722,1021,965,300,11781,1578,5267,null,null,5537,null,null,6082,null,null,3055,null,null,2661,null,null,1507,null,null,944,null,null,780,null,null,770,null,null,50,null,null,157,null,null,157,null,null,157,null,null,748,null,null,2055,null,null,964,null,null,2311,null,null,3947,null,null,4070,null,null,4267,null,null,2157,null,null,1877,null,null,1226,null,null,638,null,null,603,null,null,587,null,null,50,null,null,157,null,null,157,null,null,157,null,null,590,null,null,1638,null,null,913,null,null,1479,null,null,3557,null,null,3284,null,null,3607,null,null,1712,null,null,1507,null,null,733,null,null,724,null,null,405,null,null,405,null,null,157,null,null,157,null,null,157,null,null,157,null,null,475,null,null,1021,null,null,300,null,null,1578,null,null,46
2979857,17258,2745474,18229,2489612,17991,255862,9018,202902,8574,32223,3678,20737,2281,20698,2816,18671,2713,628,386,306,202,901,634,192,179,3378,975,39448,3934,31807,3323,139052,7691,1572831,12656,1445810,13483,1309518,13725,136292,5733,108663,5180,16564,2483,11065,1621,9729,1723,8743,1616,457,355,306,202,96,112,127,144,2483,784,23150,3101,20542,2466,71117,4676,1407026,13688,1299664,12593,1180094,12652,119570,6082,94239,5410,15659,2668,9672,1500,10969,1903,9928,1812,171,114,0,204,805,605,65,109,895,534,16298,2249,11265,1824,67935,5001,17258,null,null,18229,null,null,17991,null,null,9018,null,null,8574,null,null,3678,null,null,2281,null,null,2816,null,null,2713,null,null,386,null,null,202,null,null,634,null,null,179,null,null,975,null,null,3934,null,null,3323,null,null,7691,null,null,12656,null,null,13483,null,null,13725,null,null,5733,null,null,5180,null,null,2483,null,null,1621,null,null,1723,null,null,1616,null,null,355,null,null,202,null,null,112,null,null,144,null,null,784,null,null,3101,null,null,2466,null,null,4676,null,null,13688,null,null,12593,null,null,12652,null,null,6082,null,null,5410,null,null,2668,null,null,1500,null,null,1903,null,null,1812,null,null,114,null,null,204,null,null,605,null,null,109,null,null,534,null,null,2249,null,null,1824,null,null,5001,null,null,47
12783032,40131,11584147,42027,10294898,39514,1289249,23464,966820,20327,199042,9379,123387,6580,183385,7394,159082,7178,3610,1109,9460,1517,10511,1837,722,369,32947,3573,201154,7942,163252,7521,618147,14332,6983862,25720,6319816,27671,5608140,27523,711676,17635,520651,14207,113857,7263,77168,5603,94469,6021,81144,5916,2082,774,5420,1159,5550,1238,273,188,24906,3371,118840,6213,103930,6354,321901,11266,5799170,27934,5264331,29613,4686758,27930,577573,14845,446169,12780,85185,5407,46219,3842,88916,4861,77938,4762,1528,775,4040,1011,4961,1362,449,365,8041,1522,82314,5195,59322,4104,296246,7539,40131,null,null,42027,null,null,39514,null,null,23464,null,null,20327,null,null,9379,null,null,6580,null,null,7394,null,null,7178,null,null,1109,null,null,1517,null,null,1837,null,null,369,null,null,3573,null,null,7942,null,null,7521,null,null,14332,null,null,25720,null,null,27671,null,null,27523,null,null,17635,null,null,14207,null,null,7263,null,null,5603,null,null,6021,null,null,5916,null,null,774,null,null,1159,null,null,1238,null,null,188,null,null,3371,null,null,6213,null,null,6354,null,null,11266,null,null,27934,null,null,29613,null,null,27930,null,null,14845,null,null,12780,null,null,5407,null,null,3842,null,null,4861,null,null,4762,null,null,775,null,null,1011,null,null,1362,null,null,365,null,null,1522,null,null,5195,null,null,4104,null,null,7539,null,null,48
1435308,10825,1245913,11696,1088520,12079,157393,8229,117323,6989,23229,2522,16841,2591,39200,4513,23769,3855,3701,961,3532,962,7881,1533,317,262,9427,1705,39435,3339,14197,2345,87136,4559,805907,6540,702249,7269,613568,8077,88681,5621,65562,4649,13827,1982,9292,1827,23931,3047,13992,2689,2579,935,2433,798,4744,1094,183,209,6329,1326,22150,3082,10449,1863,40799,2507,629401,8111,543664,8085,474952,8305,68712,4669,51761,3942,9402,1413,7549,1710,15269,2307,9777,1938,1122,459,1099,512,3137,1038,134,168,3098,1111,17285,2026,3748,1068,46337,3656,10825,null,null,11696,null,null,12079,null,null,8229,null,null,6989,null,null,2522,null,null,2591,null,null,4513,null,null,3855,null,null,961,null,null,962,null,null,1533,null,null,262,null,null,1705,null,null,3339,null,null,2345,null,null,4559,null,null,6540,null,null,7269,null,null,8077,null,null,5621,null,null,4649,null,null,1982,null,null,1827,null,null,3047,null,null,2689,null,null,935,null,null,798,null,null,1094,null,null,209,null,null,1326,null,null,3082,null,null,1863,null,null,2507,null,null,8111,null,null,8085,null,null,8305,null,null,4669,null,null,3942,null,null,1413,null,null,1710,null,null,2307,null,null,1938,null,null,459,null,null,512,null,null,1038,null,null,168,null,null,1111,null,null,2026,null,null,1068,null,null,3656,null,null,49
318010,4125,265640,4724,240282,4857,25358,2500,20462,2272,3746,787,1150,419,4914,1188,4463,1176,8,14,337,243,13,22,93,150,2009,709,18885,2042,4365,1151,22197,1660,162039,2537,134996,2822,122263,2931,12733,1516,10241,1264,1732,658,760,356,2801,899,2570,890,0,151,167,172,13,22,51,83,1188,513,8665,1284,2801,915,11588,1179,155971,3100,130644,3281,118019,3213,12625,1536,10221,1489,2014,443,390,193,2113,750,1893,709,8,14,170,177,0,151,42,68,821,416,10220,1281,1564,678,10609,1342,4125,null,null,4724,null,null,4857,null,null,2500,null,null,2272,null,null,787,null,null,419,null,null,1188,null,null,1176,null,null,14,null,null,243,null,null,22,null,null,150,null,null,709,null,null,2042,null,null,1151,null,null,1660,null,null,2537,null,null,2822,null,null,2931,null,null,1516,null,null,1264,null,null,658,null,null,356,null,null,899,null,null,890,null,null,151,null,null,172,null,null,22,null,null,83,null,null,513,null,null,1284,null,null,915,null,null,1179,null,null,3100,null,null,3281,null,null,3213,null,null,1536,null,null,1489,null,null,443,null,null,193,null,null,750,null,null,709,null,null,14,null,null,177,null,null,151,null,null,68,null,null,416,null,null,1281,null,null,678,null,null,1342,null,null,50
4150512,16609,3585706,17668,3192485,18613,393221,12594,294349,10925,63009,5228,35863,3709,171640,7157,75958,4861,270,177,79449,4914,15490,2007,473,285,17009,2016,108451,5673,58857,5200,208849,7168,2187464,10159,1883876,11688,1672630,11035,211246,8838,154667,7568,33052,3302,23527,3227,88943,5303,35267,3514,187,148,42144,3408,10915,1623,430,273,12327,1648,65444,4168,34557,3784,102317,4828,1963048,14147,1701830,14915,1519855,14421,181975,6854,139682,5914,29957,3377,12336,1823,82697,4259,40691,3270,83,101,37305,2802,4575,892,43,62,4682,1121,43007,3772,24300,3433,106532,4795,16609,null,null,17668,null,null,18613,null,null,12594,null,null,10925,null,null,5228,null,null,3709,null,null,7157,null,null,4861,null,null,177,null,null,4914,null,null,2007,null,null,285,null,null,2016,null,null,5673,null,null,5200,null,null,7168,null,null,10159,null,null,11688,null,null,11035,null,null,8838,null,null,7568,null,null,3302,null,null,3227,null,null,5303,null,null,3514,null,null,148,null,null,3408,null,null,1623,null,null,273,null,null,1648,null,null,4168,null,null,3784,null,null,4828,null,null,14147,null,null,14915,null,null,14421,null,null,6854,null,null,5914,null,null,3377,null,null,1823,null,null,4259,null,null,3270,null,null,101,null,null,2802,null,null,892,null,null,62,null,null,1121,null,null,3772,null,null,3433,null,null,4795,null,null,51
3459806,20889,2834667,18076,2492872,17397,341795,10762,263888,9238,42926,3846,34981,3659,220132,8075,189346,7450,2459,838,7536,1660,10448,1619,10343,1566,29833,2674,129410,7654,42669,3672,203095,7849,1872549,14281,1529914,13333,1347678,14053,182236,7507,138478,6069,21630,2331,22128,3112,116060,5369,99643,4981,1300,564,3367,1002,5681,1294,6069,1105,21971,2259,76010,5554,28027,2691,100567,5816,1587257,13342,1304753,12280,1145194,11952,159559,5394,125410,5593,21296,2334,12853,1702,104072,5384,89703,5069,1159,550,4169,1215,4767,1078,4274,948,7862,1438,53400,4389,14642,2223,102528,5125,20889,null,null,18076,null,null,17397,null,null,10762,null,null,9238,null,null,3846,null,null,3659,null,null,8075,null,null,7450,null,null,838,null,null,1660,null,null,1619,null,null,1566,null,null,2674,null,null,7654,null,null,3672,null,null,7849,null,null,14281,null,null,13333,null,null,14053,null,null,7507,null,null,6069,null,null,2331,null,null,3112,null,null,5369,null,null,4981,null,null,564,null,null,1002,null,null,1294,null,null,1105,null,null,2259,null,null,5554,null,null,2691,null,null,5816,null,null,13342,null,null,12280,null,null,11952,null,null,5394,null,null,5593,null,null,2334,null,null,1702,null,null,5384,null,null,5069,null,null,550,null,null,1215,null,null,1078,null,null,948,null,null,1438,null,null,4389,null,null,2223,null,null,5125,null,null,53
725750,8853,659065,8951,591965,9074,67100,4481,54837,4317,7694,1701,4569,1037,7880,1636,6959,1503,0,193,260,227,551,349,110,175,802,357,23035,2758,6057,1129,28911,3151,374375,5840,341319,6024,303931,6213,37388,3217,30523,3030,4062,1010,2803,804,3821,954,3254,923,0,193,97,122,360,279,110,175,635,274,12284,1892,4258,928,12058,1799,351375,6405,317746,6728,288034,6750,29712,2562,24314,2421,3632,1155,1766,578,4059,1195,3705,1146,0,193,163,186,191,205,0,193,167,169,10751,1681,1799,696,16853,2310,8853,null,null,8951,null,null,9074,null,null,4481,null,null,4317,null,null,1701,null,null,1037,null,null,1636,null,null,1503,null,null,193,null,null,227,null,null,349,null,null,175,null,null,357,null,null,2758,null,null,1129,null,null,3151,null,null,5840,null,null,6024,null,null,6213,null,null,3217,null,null,3030,null,null,1010,null,null,804,null,null,954,null,null,923,null,null,193,null,null,122,null,null,279,null,null,175,null,null,274,null,null,1892,null,null,928,null,null,1799,null,null,6405,null,null,6728,null,null,6750,null,null,2562,null,null,2421,null,null,1155,null,null,578,null,null,1195,null,null,1146,null,null,193,null,null,186,null,null,205,null,null,193,null,null,169,null,null,1681,null,null,696,null,null,2310,null,null,54
2916599,13314,2593202,12890,2353462,14618,239740,6801,190747,5538,29244,2610,19749,2419,50825,3370,48855,3304,102,135,222,150,1476,546,170,173,20507,2334,88382,4573,26171,2307,137512,5466,1521431,9543,1354306,8560,1229156,9371,125150,5078,100029,4395,13979,1959,11142,1762,24042,2195,22853,2206,22,32,173,131,920,464,74,100,13827,1777,44952,2852,17082,1731,67222,3504,1395168,9502,1238896,9735,1124306,10697,114590,4541,90718,3945,15265,1464,8607,1257,26783,2220,26002,2138,80,131,49,53,556,295,96,138,6680,1302,43430,2838,9089,1325,70290,3785,13314,null,null,12890,null,null,14618,null,null,6801,null,null,5538,null,null,2610,null,null,2419,null,null,3370,null,null,3304,null,null,135,null,null,150,null,null,546,null,null,173,null,null,2334,null,null,4573,null,null,2307,null,null,5466,null,null,9543,null,null,8560,null,null,9371,null,null,5078,null,null,4395,null,null,1959,null,null,1762,null,null,2195,null,null,2206,null,null,32,null,null,131,null,null,464,null,null,100,null,null,1777,null,null,2852,null,null,1731,null,null,3504,null,null,9502,null,null,9735,null,null,10697,null,null,4541,null,null,3945,null,null,1464,null,null,1257,null,null,2220,null,null,2138,null,null,131,null,null,53,null,null,295,null,null,138,null,null,1302,null,null,2838,null,null,1325,null,null,3785,null,null,55
284386,4677,246716,4656,221126,5287,25590,2462,17938,2132,4957,1193,2695,1021,4322,1603,4223,1592,36,58,0,197,0,197,63,134,1746,730,13105,1912,2019,657,16478,2466,155550,3411,132900,3921,117371,4259,15529,1863,10615,1472,3000,978,1914,769,3735,1587,3636,1571,36,58,0,197,0,197,63,134,1209,628,7348,1660,1528,581,8830,1667,128836,3914,113816,3525,103755,3756,10061,1463,7323,1260,1957,705,781,477,587,310,587,310,0,197,0,197,0,197,0,197,537,320,5757,1387,491,372,7648,1330,4677,null,null,4656,null,null,5287,null,null,2462,null,null,2132,null,null,1193,null,null,1021,null,null,1603,null,null,1592,null,null,58,null,null,197,null,null,197,null,null,134,null,null,730,null,null,1912,null,null,657,null,null,2466,null,null,3411,null,null,3921,null,null,4259,null,null,1863,null,null,1472,null,null,978,null,null,769,null,null,1587,null,null,1571,null,null,58,null,null,197,null,null,197,null,null,134,null,null,628,null,null,1660,null,null,581,null,null,1667,null,null,3914,null,null,3525,null,null,3756,null,null,1463,null,null,1260,null,null,705,null,null,477,null,null,310,null,null,310,null,null,197,null,null,197,null,null,197,null,null,197,null,null,320,null,null,1387,null,null,372,null,null,1330,null,null,56
1024738,12938,931304,13756,844468,13368,86836,5684,66069,5059,13550,2080,7217,1456,18948,2233,7297,1424,6881,1456,3778,769,66,108,926,620,2457,881,31596,3003,15749,1748,24684,2593,540268,8109,487675,8139,449872,7953,37803,3850,30226,3123,4092,947,3485,958,8254,1453,3055,833,2767,852,1547,520,66,108,819,593,2112,931,17826,1958,9917,1538,14484,1916,484470,8835,443629,9108,394596,9655,49033,3542,35843,3039,9458,1663,3732,1144,10694,1806,4242,1023,4114,1204,2231,597,0,222,107,143,345,249,13770,1952,5832,1207,10200,1769,12938,null,null,13756,null,null,13368,null,null,5684,null,null,5059,null,null,2080,null,null,1456,null,null,2233,null,null,1424,null,null,1456,null,null,769,null,null,108,null,null,620,null,null,881,null,null,3003,null,null,1748,null,null,2593,null,null,8109,null,null,8139,null,null,7953,null,null,3850,null,null,3123,null,null,947,null,null,958,null,null,1453,null,null,833,null,null,852,null,null,520,null,null,108,null,null,593,null,null,931,null,null,1958,null,null,1538,null,null,1916,null,null,8835,null,null,9108,null,null,9655,null,null,3542,null,null,3039,null,null,1663,null,null,1144,null,null,1806,null,null,1023,null,null,1204,null,null,597,null,null,222,null,null,143,null,null,249,null,null,1952,null,null,1207,null,null,1769,null,null,72
2053191,15319,1933226,16666,1768180,17016,165046,7290,130230,6802,20535,2377,14281,2350,6334,1398,6121,1376,123,168,90,117,0,195,0,195,2110,812,23875,2466,19065,2211,68581,5449,1066644,8994,1001240,9243,913821,10790,87419,4932,70629,4505,9082,1549,7708,1563,2441,790,2228,752,123,168,90,117,0,195,0,195,1475,685,13531,1990,12989,1838,34968,3618,986547,11879,931986,12732,854359,12294,77627,3883,59601,3903,11453,1753,6573,1445,3893,1063,3893,1063,0,195,0,195,0,195,0,195,635,339,10344,1710,6076,1314,33613,3018,15319,null,null,16666,null,null,17016,null,null,7290,null,null,6802,null,null,2377,null,null,2350,null,null,1398,null,null,1376,null,null,168,null,null,117,null,null,195,null,null,195,null,null,812,null,null,2466,null,null,2211,null,null,5449,null,null,8994,null,null,9243,null,null,10790,null,null,4932,null,null,4505,null,null,1549,null,null,1563,null,null,790,null,null,752,null,null,168,null,null,117,null,null,195,null,null,195,null,null,685,null,null,1990,null,null,1838,null,null,3618,null,null,11879,null,null,12732,null,null,12294,null,null,3883,null,null,3903,null,null,1753,null,null,1445,null,null,1063,null,null,1063,null,null,195,null,null,195,null,null,195,null,null,195,null,null,339,null,null,1710,null,null,1314,null,null,3018,null,null,01
362804,5688,294750,5370,250492,6226,44258,4217,33031,3351,6076,1917,5151,1552,4381,1226,4167,1212,0,155,31,66,8,14,175,159,3600,1075,27628,2231,13673,1567,18772,2415,201686,3774,162641,4358,138210,5198,24431,2937,18119,2214,3229,1562,3083,972,2633,1030,2511,1020,0,155,0,155,8,14,114,127,2719,856,16244,1901,8448,1179,9001,1712,161118,3893,132109,4005,112282,3630,19827,2213,14912,1851,2847,851,2068,897,1748,518,1656,509,0,155,31,66,0,155,61,82,881,427,11384,1263,5225,827,9771,1670,5688,null,null,5370,null,null,6226,null,null,4217,null,null,3351,null,null,1917,null,null,1552,null,null,1226,null,null,1212,null,null,155,null,null,66,null,null,14,null,null,159,null,null,1075,null,null,2231,null,null,1567,null,null,2415,null,null,3774,null,null,4358,null,null,5198,null,null,2937,null,null,2214,null,null,1562,null,null,972,null,null,1030,null,null,1020,null,null,155,null,null,155,null,null,14,null,null,127,null,null,856,null,null,1901,null,null,1179,null,null,1712,null,null,3893,null,null,4005,null,null,3630,null,null,2213,null,null,1851,null,null,851,null,null,897,null,null,518,null,null,509,null,null,155,null,null,66,null,null,155,null,null,82,null,null,427,null,null,1263,null,null,827,null,null,1670,null,null,02
2992943,17571,2618160,17881,2289515,20996,328645,11547,253219,8850,45869,5019,29557,4034,55372,4393,51478,4181,1962,867,959,553,891,519,82,100,24869,2242,54823,3832,49837,3939,189882,7571,1607073,10968,1402703,12717,1228069,14721,174634,7903,132610,6414,24210,3659,17814,2991,29332,3045,27496,3048,865,495,411,315,517,376,43,73,17681,1929,31659,2823,33593,3461,92105,5389,1385870,13025,1215457,12531,1061446,12951,154011,6933,120609,5707,21659,3385,11743,1852,26040,2966,23982,2703,1097,724,548,451,374,310,39,65,7188,1482,23164,2373,16244,1994,97777,5702,17571,null,null,17881,null,null,20996,null,null,11547,null,null,8850,null,null,5019,null,null,4034,null,null,4393,null,null,4181,null,null,867,null,null,553,null,null,519,null,null,100,null,null,2242,null,null,3832,null,null,3939,null,null,7571,null,null,10968,null,null,12717,null,null,14721,null,null,7903,null,null,6414,null,null,3659,null,null,2991,null,null,3045,null,null,3048,null,null,495,null,null,315,null,null,376,null,null,73,null,null,1929,null,null,2823,null,null,3461,null,null,5389,null,null,13025,null,null,12531,null,null,12951,null,null,6933,null,null,5707,null,null,3385,null,null,1852,null,null,2966,null,null,2703,null,null,724,null,null,451,null,null,310,null,null,65,null,null,1482,null,null,2373,null,null,1994,null,null,5702,null,null,04
1264585,11936,1179491,12220,1050898,12981,128593,5740,97030,6200,18408,2765,13155,2088,4247,1092,3918,1021,145,236,0,197,88,126,96,144,1706,562,25456,3004,13176,1902,40509,3651,659619,8178,613995,8620,545791,8813,68204,3529,50648,3749,9251,1793,8305,1703,2242,779,2009,747,145,236,0,197,0,197,88,144,1274,347,14160,2055,8456,1560,19492,2175,604966,8964,565496,8727,505107,9170,60389,3687,46382,3533,9157,1868,4850,1075,2005,728,1909,711,0,197,0,197,88,126,8,16,432,427,11296,1973,4720,1171,21017,2498,11936,null,null,12220,null,null,12981,null,null,5740,null,null,6200,null,null,2765,null,null,2088,null,null,1092,null,null,1021,null,null,236,null,null,197,null,null,126,null,null,144,null,null,562,null,null,3004,null,null,1902,null,null,3651,null,null,8178,null,null,8620,null,null,8813,null,null,3529,null,null,3749,null,null,1793,null,null,1703,null,null,779,null,null,747,null,null,236,null,null,197,null,null,197,null,null,144,null,null,347,null,null,2055,null,null,1560,null,null,2175,null,null,8964,null,null,8727,null,null,9170,null,null,3687,null,null,3533,null,null,1868,null,null,1075,null,null,728,null,null,711,null,null,197,null,null,197,null,null,126,null,null,16,null,null,427,null,null,1973,null,null,1171,null,null,2498,null,null,05
17926224,42991,15032719,43448,13186177,48661,1846542,28775,1366789,21423,277050,11655,202703,9147,910353,16641,587852,14163,21616,2904,209676,7870,80978,5185,10231,1637,184582,8233,481638,10755,272382,10118,1044550,19991,9781476,26409,8255786,30637,7263074,35562,992712,17956,731903,14346,147415,7971,113394,6607,468713,11859,289733,8971,13124,2213,112434,6247,47270,3777,6152,1198,130714,7210,250234,8530,167896,7088,508133,12879,8144748,33405,6776933,30612,5923103,31328,853830,16536,634886,12627,129635,6530,89309,5456,441640,10715,298119,9659,8492,1527,97242,5123,33708,2873,4079,972,53868,3953,231404,8254,104486,5696,536417,12460,42991,null,null,43448,null,null,48661,null,null,28775,null,null,21423,null,null,11655,null,null,9147,null,null,16641,null,null,14163,null,null,2904,null,null,7870,null,null,5185,null,null,1637,null,null,8233,null,null,10755,null,null,10118,null,null,19991,null,null,26409,null,null,30637,null,null,35562,null,null,17956,null,null,14346,null,null,7971,null,null,6607,null,null,11859,null,null,8971,null,null,2213,null,null,6247,null,null,3777,null,null,1198,null,null,7210,null,null,8530,null,null,7088,null,null,12879,null,null,33405,null,null,30612,null,null,31328,null,null,16536,null,null,12627,null,null,6530,null,null,5456,null,null,10715,null,null,9659,null,null,1527,null,null,5123,null,null,2873,null,null,972,null,null,3953,null,null,8254,null,null,5696,null,null,12460,null,null,06
