C18107_001E,C18107_001M,C18107_002E,C18107_002M,C18107_003E,C18107_003M,C18107_004E,C18107_004M,C18107_005E,C18107_005M,C18107_006E,C18107_006M,C18107_007E,C18107_007M,C18107_008E,C18107_008M,C18107_009E,C18107_009M,C18107_010E,C18107_010M,C18107_011E,C18107_011M,C18107_012E,C18107_012M,C18107_013E,C18107_013M,C18107_014E,C18107_014M,C18107_015E,C18107_015M,C18107_001M,C18107_001EA,C18107_001MA,C18107_002M,C18107_002EA,C18107_002MA,C18107_003M,C18107_003EA,C18107_003MA,C18107_004M,C18107_004EA,C18107_004MA,C18107_005M,C18107_005EA,C18107_005MA,C18107_006M,C18107_006EA,C18107_006MA,C18107_007M,C18107_007EA,C18107_007MA,C18107_008M,C18107_008EA,C18107_008MA,C18107_009M,C18107_009EA,C18107_009MA,C18107_010M,C18107_010EA,C18107_010MA,C18107_011M,C18107_011EA,C18107_011MA,C18107_012M,C18107_012EA,C18107_012MA,C18107_013M,C18107_013EA,C18107_013MA,C18107_014M,C18107_014EA,C18107_014MA,C18107_015M,C18107_015EA,C18107_015MA,state
1062425,1118,511977,1792,398657,1800,18789,1747,379868,2409,113320,1060,10012,1544,103308,1717,550448,1435,414285,1419,23392,2789,390893,3169,136163,902,19446,1799,116717,2041,1118,null,null,1792,null,null,1800,null,null,1747,null,null,2409,null,null,1060,null,null,1544,null,null,1717,null,null,1435,null,null,1419,null,null,2789,null,null,3169,null,null,902,null,null,1799,null,null,2041,null,null,23
4573947,2677,2160375,3487,1789931,3399,51343,4167,1738588,4980,370444,1614,34240,2393,336204,2838,2413572,2800,1931835,2704,61408,4022,1870427,5133,481737,1405,75478,3671,406259,3516,2677,null,null,3487,null,null,3399,null,null,4167,null,null,4980,null,null,1614,null,null,2393,null,null,2838,null,null,2800,null,null,2704,null,null,4022,null,null,5133,null,null,1405,null,null,3671,null,null,3516,null,null,24
5360773,1646,2559232,2492,2107594,2249,66481,4293,2041113,4668,451638,1606,45893,2841,405745,3213,2801541,2254,2217108,2023,79233,4876,2137875,5094,584433,1733,92160,4194,492273,4330,1646,null,null,2492,null,null,2249,null,null,4293,null,null,4668,null,null,1606,null,null,2841,null,null,3213,null,null,2254,null,null,2023,null,null,4876,null,null,5094,null,null,1733,null,null,4194,null,null,4330,null,null,25
7630545,2134,3691080,2682,2989223,2822,137418,4420,2851805,5226,701857,1936,72483,3283,629374,3841,3939465,2564,3070399,2410,155742,5568,2914657,5661,869066,1932,145538,4556,723528,4923,2134,null,null,2682,null,null,2822,null,null,4420,null,null,5226,null,null,1936,null,null,3283,null,null,3841,null,null,2564,null,null,2410,null,null,5568,null,null,5661,null,null,1932,null,null,4556,null,null,4923,null,null,26
4176115,2247,2055590,2866,1691923,2699,51872,3551,1640051,4273,363667,1921,32979,2711,330688,2877,2120525,2603,1683741,2612,57439,3735,1626302,4648,436784,1702,61459,3170,375325,3431,2247,null,null,2866,null,null,2699,null,null,3551,null,null,4273,null,null,1921,null,null,2711,null,null,2877,null,null,2603,null,null,2612,null,null,3735,null,null,4648,null,null,1702,null,null,3170,null,null,3431,null,null,27
2203060,2627,1026533,3843,836180,3983,47894,4060,788286,5576,190353,1710,26497,2512,163856,2925,1176527,3317,930380,3273,52716,3769,877664,4971,246147,1499,55706,2931,190441,3076,2627,null,null,3843,null,null,3983,null,null,4060,null,null,5576,null,null,1710,null,null,2512,null,null,2925,null,null,3317,null,null,3273,null,null,3769,null,null,4971,null,null,1499,null,null,2931,null,null,3076,null,null,28
4590728,3601,2204868,3866,1788539,3686,76182,4635,1712357,6332,416329,2204,47203,2491,369126,3360,2385860,3160,1864635,3548,88137,3913,1776498,4943,521225,2222,86206,3897,435019,4506,3601,null,null,3866,null,null,3686,null,null,4635,null,null,6332,null,null,2204,null,null,2491,null,null,3360,null,null,3160,null,null,3548,null,null,3913,null,null,4943,null,null,2222,null,null,3897,null,null,4506,null,null,29
799879,1851,397483,2392,311018,2416,12769,1863,298249,2905,86465,769,8486,1297,77979,1523,402396,1931,309415,1965,14225,2251,295190,2741,92981,814,10253,1486,82728,1582,1851,null,null,2392,null,null,2416,null,null,1863,null,null,2905,null,null,769,null,null,1297,null,null,1523,null,null,1931,null,null,1965,null,null,2251,null,null,2741,null,null,814,null,null,1486,null,null,1582,null,null,30
1404965,1565,690388,2639,567389,2546,17384,1951,550005,3120,122999,1258,11650,1256,111349,1496,714577,2150,564402,1772,16906,1802,547496,2307,150175,1181,21127,1472,129048,1908,1565,null,null,2639,null,null,2546,null,null,1951,null,null,3120,null,null,1258,null,null,1256,null,null,1496,null,null,2150,null,null,1772,null,null,1802,null,null,2307,null,null,1181,null,null,1472,null,null,1908,null,null,31
2229332,1250,1100416,2122,894420,1999,32947,3660,861473,4128,205996,1074,21881,2016,184115,2393,1128916,1876,897393,1657,40404,3721,856989,3984,231523,1033,34620,2813,196903,3015,1250,null,null,2122,null,null,1999,null,null,3660,null,null,4128,null,null,1074,null,null,2016,null,null,2393,null,null,1876,null,null,1657,null,null,3721,null,null,3984,null,null,1033,null,null,2813,null,null,3015,null,null,32
1057057,1410,518831,1952,418025,1999,15016,2046,403009,2393,100806,932,8164,1165,92642,1450,538226,1552,421074,1540,15385,2305,405689,2663,117152,1095,14899,1707,102253,1835,1410,null,null,1952,null,null,1999,null,null,2046,null,null,2393,null,null,932,null,null,1165,null,null,1450,null,null,1552,null,null,1540,null,null,2305,null,null,2663,null,null,1095,null,null,1707,null,null,1835,null,null,33
6857630,1472,3287036,2009,2714091,2074,73752,4978,2640339,6059,572945,1716,60295,3118,512650,3512,3570594,2030,2811025,1855,90589,5808,2720436,6367,759569,1741,130851,4498,628718,4741,1472,null,null,2009,null,null,2074,null,null,4978,null,null,6059,null,null,1716,null,null,3118,null,null,3512,null,null,2030,null,null,1855,null,null,5808,null,null,6367,null,null,1741,null,null,4498,null,null,4741,null,null,34
1557403,2155,752792,2525,599162,2535,26544,3058,572618,4172,153630,1203,19896,1794,133734,2200,804611,1949,621586,2039,29719,3354,591867,3691,183025,1255,36271,3032,146754,3047,2155,null,null,2525,null,null,2535,null,null,3058,null,null,4172,null,null,1203,null,null,1794,null,null,2200,null,null,1949,null,null,2039,null,null,3354,null,null,3691,null,null,1255,null,null,3032,null,null,3047,null,null,35
15334810,3374,7295655,5207,6034649,5015,184506,6641,5850143,8121,1261006,2772,143234,5184,1117772,5986,8039155,4131,6364612,3572,219531,7837,6145081,8509,1674543,3212,309909,7585,1364634,7591,3374,null,null,5207,null,null,5015,null,null,6641,null,null,8121,null,null,2772,null,null,5184,null,null,5986,null,null,4131,null,null,3572,null,null,7837,null,null,8509,null,null,3212,null,null,7585,null,null,7591,null,null,36
7665347,5417,3614505,6269,2943078,6220,120163,5654,2822915,9260,671427,2855,79707,4233,591720,4796,4050842,4528,3195616,4411,137365,5882,3058251,7017,855226,2835,139752,4395,715474,5307,5417,null,null,6269,null,null,6220,null,null,5654,null,null,9260,null,null,2855,null,null,4233,null,null,4796,null,null,4528,null,null,4411,null,null,5882,null,null,7017,null,null,2835,null,null,4395,null,null,5307,null,null,37
567356,1906,288769,2434,241061,2438,6849,1262,234212,2685,47708,656,3559,673,44149,770,278587,1743,222395,1872,5937,1163,216458,2331,56192,923,7523,1210,48669,1281,1906,null,null,2434,null,null,2438,null,null,1262,null,null,2685,null,null,656,null,null,673,null,null,770,null,null,1743,null,null,1872,null,null,1163,null,null,2331,null,null,923,null,null,1210,null,null,1281,null,null,38
8833851,3089,4252790,4501,3452097,3946,139671,5425,3312426,6948,800693,2673,87438,4378,713255,4810,4581061,3758,3566209,3481,165359,6520,3400850,7041,1014852,2690,172131,4835,842721,5347,3089,null,null,4501,null,null,3946,null,null,5425,null,null,6948,null,null,2673,null,null,4378,null,null,4810,null,null,3758,null,null,3481,null,null,6520,null,null,7041,null,null,2690,null,null,4835,null,null,5347,null,null,39
2885847,1867,1392233,3206,1139271,3055,49752,2822,1089519,4392,252962,1600,31843,2216,221119,2876,1493614,3081,1177405,2786,59164,3478,1118241,4639,316209,2153,56625,2901,259584,3637,1867,null,null,3206,null,null,3055,null,null,2822,null,null,4392,null,null,1600,null,null,2216,null,null,2876,null,null,3081,null,null,2786,null,null,3478,null,null,4639,null,null,2153,null,null,2901,null,null,3637,null,null,40
3187768,1977,1554470,3104,1244168,3131,48879,4494,1195289,5540,310302,1911,31722,3106,278580,3330,1633298,2520,1264892,2548,54804,3933,1210088,4409,368406,1956,64448,3003,303958,3368,1977,null,null,3104,null,null,3131,null,null,4494,null,null,5540,null,null,1911,null,null,3106,null,null,3330,null,null,2520,null,null,2548,null,null,3933,null,null,4409,null,null,1956,null,null,3003,null,null,3368,null,null,41
9912721,2617,4764028,3841,3826193,3306,157576,6389,3668617,6984,937835,2689,100539,5224,837296,5553,5148693,3725,3946237,3316,179978,7688,3766259,7820,1202456,3029,202478,6828,999978,7131,2617,null,null,3841,null,null,3306,null,null,6389,null,null,6984,null,null,2689,null,null,5224,null,null,5553,null,null,3725,null,null,3316,null,null,7688,null,null,7820,null,null,3029,null,null,6828,null,null,7131,null,null,42
831991,870,396234,1393,323458,1212,14330,1503,309128,1822,72776,772,7734,1149,65042,1300,435757,1343,342018,1368,18345,2253,323673,2704,93739,1058,16433,2098,77306,2259,870,null,null,1393,null,null,1212,null,null,1503,null,null,1822,null,null,772,null,null,1149,null,null,1300,null,null,1343,null,null,1368,null,null,2253,null,null,2704,null,null,1058,null,null,2098,null,null,2259,null,null,44
3763803,2666,1770375,3401,1409626,3318,65317,4735,1344309,5924,360749,1724,37530,2797,323219,3239,1993428,2850,1541879,2794,68664,5587,1473215,6134,451549,1983,78431,3946,373118,4421,2666,null,null,3401,null,null,3318,null,null,4735,null,null,5924,null,null,1724,null,null,2797,null,null,3239,null,null,2850,null,null,2794,null,null,5587,null,null,6134,null,null,1983,null,null,3946,null,null,4421,null,null,45
635793,1395,315350,1914,255732,1847,7313,1484,248419,2288,59618,551,5457,1204,54161,1225,320443,1784,249187,1628,8266,1400,240921,2000,71256,1086,9932,1588,61324,1771,1395,null,null,1914,null,null,1847,null,null,1484,null,null,2288,null,null,551,null,null,1204,null,null,1225,null,null,1784,null,null,1628,null,null,1400,null,null,2000,null,null,1086,null,null,1588,null,null,1771,null,null,46
5046012,3905,2399829,4379,1948776,4505,94146,6441,1854630,7750,451053,2145,54467,3726,396586,4181,2646183,3742,2080809,3104,113438,6090,1967371,6819,565374,2149,107127,4109,458247,4610,3905,null,null,4379,null,null,4505,null,null,6441,null,null,7750,null,null,2145,null,null,3726,null,null,4181,null,null,3742,null,null,3104,null,null,6090,null,null,6819,null,null,2149,null,null,4109,null,null,4610,null,null,47
20103990,5670,9746423,7838,8293349,7267,261195,9860,8032154,13161,1453074,3764,180208,6837,1272866,7414,10357567,7136,8550534,6568,289211,10775,8261323,10943,1807033,4186,345262,7824,1461771,8924,5670,null,null,7838,null,null,7267,null,null,9860,null,null,13161,null,null,3764,null,null,6837,null,null,7414,null,null,7136,null,null,6568,null,null,10775,null,null,10943,null,null,4186,null,null,7824,null,null,8924,null,null,48
2105796,1735,1044622,2733,899378,2880,23300,2226,876078,3554,145244,1216,13211,1540,132033,1912,1061174,2467,890458,2188,27395,2747,863063,3733,170716,1356,27806,2213,142910,2183,1735,null,null,2733,null,null,2880,null,null,2226,null,null,3554,null,null,1216,null,null,1540,null,null,1912,null,null,2467,null,null,2188,null,null,2747,null,null,3733,null,null,1356,null,null,2213,null,null,2183,null,null,49
500271,1150,243778,1411,192982,1381,8725,1367,184257,2010,50796,584,4636,951,46160,1138,256493,1200,196480,1192,8491,1387,187989,1728,60013,764,8336,1229,51677,1509,1150,null,null,1411,null,null,1381,null,null,1367,null,null,2010,null,null,584,null,null,951,null,null,1138,null,null,1200,null,null,1192,null,null,1387,null,null,1728,null,null,764,null,null,1229,null,null,1509,null,null,50
6334724,5160,3017543,6125,2485203,6048,84908,5494,2400295,7455,532340,2770,55700,2854,476640,4005,3317181,4003,2648805,4585,91911,5121,2556894,7541,668376,2782,105340,4327,563036,4863,5160,null,null,6125,null,null,6048,null,null,5494,null,null,7455,null,null,2770,null,null,2854,null,null,4005,null,null,4003,null,null,4585,null,null,5121,null,null,7541,null,null,2782,null,null,4327,null,null,4863,null,null,51
5556806,3785,2727533,3969,2244366,4113,80410,4856,2163956,6486,483167,1718,51705,2735,431462,3295,2829273,2643,2253282,2955,93790,4945,2159492,5285,575991,2519,98217,4601,477774,5094,3785,null,null,3969,null,null,4113,null,null,4856,null,null,6486,null,null,1718,null,null,2735,null,null,3295,null,null,2643,null,null,2955,null,null,4945,null,null,5285,null,null,2519,null,null,4601,null,null,5094,null,null,53
1426782,1865,692577,2328,539776,2186,35351,3169,504425,3346,152801,1178,21668,1607,131133,1895,734205,1696,551668,1968,33658,2931,518010,3636,182537,1279,37846,2680,144691,2831,1865,null,null,2328,null,null,2186,null,null,3169,null,null,3346,null,null,1178,null,null,1607,null,null,1895,null,null,1696,null,null,1968,null,null,2931,null,null,3636,null,null,1279,null,null,2680,null,null,2831,null,null,54
4423142,2302,2167749,2684,1758058,2839,59145,3906,1698913,4856,409691,1569,39607,2295,370084,2888,2255393,2234,1764460,2750,63355,3359,1701105,3724,490933,1839,74926,2992,416007,3229,2302,null,null,2684,null,null,2839,null,null,3906,null,null,4856,null,null,1569,null,null,2295,null,null,2888,null,null,2234,null,null,2750,null,null,3359,null,null,3724,null,null,1839,null,null,2992,null,null,3229,null,null,55
435563,1773,220063,1704,179602,1723,6069,1738,173533,1855,40461,575,3632,949,36829,1156,215500,1436,170826,1471,6374,1181,164452,1845,44674,774,6742,1195,37932,1202,1773,null,null,1704,null,null,1723,null,null,1738,null,null,1855,null,null,575,null,null,949,null,null,1156,null,null,1436,null,null,1471,null,null,1181,null,null,1845,null,null,774,null,null,1195,null,null,1202,null,null,56
2688528,884,1247631,1201,969460,1033,67780,4658,901680,4862,278171,654,66156,3700,212015,3714,1440897,1060,1079595,781,64887,4112,1014708,4070,361302,719,115437,3758,245865,3877,884,null,null,1201,null,null,1033,null,null,4658,null,null,4862,null,null,654,null,null,3700,null,null,3714,null,null,1060,null,null,781,null,null,4112,null,null,4070,null,null,719,null,null,3758,null,null,3877,null,null,72
3684477,4077,1731721,3984,1400998,4297,71888,4379,1329110,6336,330723,2379,44195,2513,286528,3272,1952756,3609,1520505,3516,78512,4790,1441993,5020,432251,2254,89985,4244,342266,4628,4077,null,null,3984,null,null,4297,null,null,4379,null,null,6336,null,null,2379,null,null,2513,null,null,3272,null,null,3609,null,null,3516,null,null,4790,null,null,5020,null,null,2254,null,null,4244,null,null,4628,null,null,01
531580,1773,272475,2188,235300,2399,6056,1333,229244,2775,37175,704,3045,747,34130,934,259105,1989,221884,2032,8800,1613,213084,2687,37221,729,7584,1093,29637,1152,1773,null,null,2188,null,null,2399,null,null,1333,null,null,2775,null,null,704,null,null,747,null,null,934,null,null,1989,null,null,2032,null,null,1613,null,null,2687,null,null,729,null,null,1093,null,null,1152,null,null,02
5195605,1999,2523897,2508,1988398,2265,69936,4749,1918462,5243,535499,1092,49208,3290,486291,3253,2671708,1884,2047767,2037,80591,5119,1967176,5640,623941,1149,91190,4500,532751,4727,1999,null,null,2508,null,null,2265,null,null,4749,null,null,5243,null,null,1092,null,null,3290,null,null,3253,null,null,1884,null,null,2037,null,null,5119,null,null,5640,null,null,1149,null,null,4500,null,null,4727,null,null,04
2229117,2299,1067646,2855,856893,2747,41828,3277,815065,4141,210753,1911,27315,2314,183438,2797,1161471,2728,900623,2338,48602,3979,852021,4009,260848,1788,50685,3294,210163,3594,2299,null,null,2855,null,null,2747,null,null,3277,null,null,4141,null,null,1911,null,null,2314,null,null,2797,null,null,2728,null,null,2338,null,null,3979,null,null,4009,null,null,1788,null,null,3294,null,null,3594,null,null,05
29684037,5417,14481454,6628,12147233,6724,371031,10253,11776202,11596,2334221,2935,306188,7511,2028033,7363,15202583,4458,12284615,4484,393899,9715,11890716,9989,2917968,3031,603217,11639,2314751,11563,5417,null,null,6628,null,null,6724,null,null,10253,null,null,11596,null,null,2935,null,null,7511,null,null,7363,null,null,4458,null,null,4484,null,null,9715,null,null,9989,null,null,3031,null,null,11639,null,null,11563,null,null,06
4189593,3317,2069451,3846,1735092,3768,48773,3528,1686319,4724,334359,1591,27354,2118,307005,2397,2120142,2438,1726610,2730,51291,3869,1675319,4909,393532,1784,51545,2991,341987,2944,3317,null,null,3846,null,null,3768,null,null,3528,null,null,4724,null,null,1591,null,null,2118,null,null,2397,null,null,2438,null,null,2730,null,null,3869,null,null,4909,null,null,1784,null,null,2991,null,null,2944,null,null,08
2773695,1062,1328199,2231,1085679,2087,31585,2917,1054094,3504,242520,996,25753,2142,216767,2367,1445496,1926,1131755,2024,33220,3059,1098535,3860,313741,1378,54897,2801,258844,2743,1062,null,null,2231,null,null,2087,null,null,2917,null,null,3504,null,null,996,null,null,2142,null,null,2367,null,null,1926,null,null,2024,null,null,3059,null,null,3860,null,null,1378,null,null,2801,null,null,2743,null,null,09
734231,751,347110,1034,274722,1029,10096,1689,264626,1742,72388,563,6795,1130,65593,1350,387121,871,296874,830,9078,1191,287796,1503,90247,676,14661,1541,75586,1762,751,null,null,1034,null,null,1029,null,null,1689,null,null,1742,null,null,563,null,null,1130,null,null,1350,null,null,871,null,null,830,null,null,1191,null,null,1503,null,null,676,null,null,1541,null,null,1762,null,null,10
550672,738,255354,847,224017,954,6629,1459,217388,1713,31337,576,4382,778,26955,988,295318,870,249861,675,6650,1180,243211,1416,45457,537,9840,1307,35617,1365,738,null,null,847,null,null,954,null,null,1459,null,null,1713,null,null,576,null,null,778,null,null,988,null,null,870,null,null,675,null,null,1180,null,null,1416,null,null,537,null,null,1307,null,null,1365,null,null,11
