B24041_001E,B24041_001M,B24041_002E,B24041_002M,B24041_003E,B24041_003M,B24041_004E,B24041_004M,B24041_005E,B24041_005M,B24041_006E,B24041_006M,B24041_007E,B24041_007M,B24041_008E,B24041_008M,B24041_009E,B24041_009M,B24041_010E,B24041_010M,B24041_011E,B24041_011M,B24041_012E,B24041_012M,B24041_013E,B24041_013M,B24041_014E,B24041_014M,B24041_015E,B24041_015M,B24041_016E,B24041_016M,B24041_017E,B24041_017M,B24041_018E,B24041_018M,B24041_019E,B24041_019M,B24041_020E,B24041_020M,B24041_021E,B24041_021M,B24041_022E,B24041_022M,B24041_023E,B24041_023M,B24041_024E,B24041_024M,B24041_025E,B24041_025M,B24041_026E,B24041_026M,B24041_027E,B24041_027M,B24041_001M,B24041_001EA,B24041_001MA,B24041_002M,B24041_002EA,B24041_002MA,B24041_003M,B24041_003EA,B24041_003MA,B24041_004M,B24041_004EA,B24041_004MA,B24041_005M,B24041_005EA,B24041_005MA,B24041_006M,B24041_006EA,B24041_006MA,B24041_007M,B24041_007EA,B24041_007MA,B24041_008M,B24041_008EA,B24041_008MA,B24041_009M,B24041_009EA,B24041_009MA,B24041_010M,B24041_010EA,B24041_010MA,B24041_011M,B24041_011EA,B24041_011MA,B24041_012M,B24041_012EA,B24041_012MA,B24041_013M,B24041_013EA,B24041_013MA,B24041_014M,B24041_014EA,B24041_014MA,B24041_015M,B24041_015EA,B24041_015MA,B24041_016M,B24041_016EA,B24041_016MA,B24041_017M,B24041_017EA,B24041_017MA,B24041_018M,B24041_018EA,B24041_018MA,B24041_019M,B24041_019EA,B24041_019MA,B24041_020M,B24041_020EA,B24041_020MA,B24041_021M,B24041_021EA,B24041_021MA,B24041_022M,B24041_022EA,B24041_022MA,B24041_023M,B24041_023EA,B24041_023MA,B24041_024M,B24041_024EA,B24041_024MA,B24041_025M,B24041_025EA,B24041_025MA,B24041_026M,B24041_026EA,B24041_026MA,B24041_027M,B24041_027EA,B24041_027MA,state
43990,1682,36505,3179,36170,2411,201023,113498,41549,1638,49414,2745,41705,4608,37703,1783,51303,2126,49393,5463,61851,8727,52332,5775,51962,3339,54842,6115,47423,5480,53452,3154,65396,4763,105243,71292,36713,2211,42320,1169,47466,2011,40822,1004,30069,2817,39125,3481,27635,3201,36092,2794,51012,1483,1682,null,null,3179,null,null,2411,null,null,113498,null,null,1638,null,null,2745,null,null,4608,null,null,1783,null,null,2126,null,null,5463,null,null,8727,null,null,5775,null,null,3339,null,null,6115,null,null,5480,null,null,3154,null,null,4763,null,null,71292,null,null,2211,null,null,1169,null,null,2011,null,null,1004,null,null,2817,null,null,3481,null,null,3201,null,null,2794,null,null,1483,null,null,23
56363,448,36128,9761,31779,5244,70034,25239,47700,2068,56989,3279,57033,4985,36942,872,53497,2747,50750,1336,72328,5116,69284,4660,64879,3484,70277,2931,54166,4176,73917,2602,86644,2122,96575,14211,39340,2010,51546,615,57313,1553,47229,1207,31849,972,44603,4695,29249,2382,42669,4180,85308,1690,448,null,null,9761,null,null,5244,null,null,25239,null,null,2068,null,null,3279,null,null,4985,null,null,872,null,null,2747,null,null,1336,null,null,5116,null,null,4660,null,null,3484,null,null,2931,null,null,4176,null,null,2602,null,null,2122,null,null,14211,null,null,2010,null,null,615,null,null,1553,null,null,1207,null,null,972,null,null,4695,null,null,2382,null,null,4180,null,null,1690,null,null,24
57798,1086,51155,2921,46858,8823,63276,19002,52351,1712,63979,3044,57634,5189,42767,1713,55564,2442,51133,953,80839,7718,76884,2936,72315,3519,79318,4555,60298,4051,80242,1696,90442,1762,67904,15362,46157,2140,55201,782,60711,970,51226,630,35186,1352,45076,3510,31839,780,40517,991,70652,1124,1086,null,null,2921,null,null,8823,null,null,19002,null,null,1712,null,null,3044,null,null,5189,null,null,1713,null,null,2442,null,null,953,null,null,7718,null,null,2936,null,null,3519,null,null,4555,null,null,4051,null,null,1696,null,null,1762,null,null,15362,null,null,2140,null,null,782,null,null,970,null,null,630,null,null,1352,null,null,3510,null,null,780,null,null,991,null,null,1124,null,null,25
45588,256,36784,3577,32460,2960,60663,5990,46269,974,51692,472,49912,1872,31462,368,51015,690,46764,1194,71752,3763,51689,1585,49475,2136,51961,1029,39982,2060,50845,635,63258,2762,60958,15518,32263,1097,45486,594,51486,761,41376,492,25022,747,33372,3065,22486,761,36408,1205,57414,2063,256,null,null,3577,null,null,2960,null,null,5990,null,null,974,null,null,472,null,null,1872,null,null,368,null,null,690,null,null,1194,null,null,3763,null,null,1585,null,null,2136,null,null,1029,null,null,2060,null,null,635,null,null,2762,null,null,15518,null,null,1097,null,null,594,null,null,761,null,null,492,null,null,747,null,null,3065,null,null,761,null,null,1205,null,null,2063,null,null,26
50226,206,40940,1248,38906,3547,76238,2935,51436,672,51414,490,55249,2399,39631,1504,52168,959,50490,907,71758,2529,56892,2750,61283,1076,66104,1589,45968,2541,61351,890,72104,1841,71308,15825,37179,2155,46482,566,51190,850,42974,1285,31614,778,41226,1050,29375,2754,40176,1380,59832,1821,206,null,null,1248,null,null,3547,null,null,2935,null,null,672,null,null,490,null,null,2399,null,null,1504,null,null,959,null,null,907,null,null,2529,null,null,2750,null,null,1076,null,null,1589,null,null,2541,null,null,890,null,null,1841,null,null,15825,null,null,2155,null,null,566,null,null,850,null,null,1285,null,null,778,null,null,1050,null,null,2754,null,null,1380,null,null,1821,null,null,27
36892,416,45400,10625,36387,4461,75789,12777,40492,1353,37334,1399,41814,3190,31026,1330,48684,3685,47307,3732,51589,6761,46243,8101,41455,1159,41603,1737,41196,1674,36809,1784,53721,4578,50667,21045,26120,1059,37896,1625,40177,1035,35945,1446,21848,976,27931,2217,19219,978,31321,1585,41028,1245,416,null,null,10625,null,null,4461,null,null,12777,null,null,1353,null,null,1399,null,null,3190,null,null,1330,null,null,3685,null,null,3732,null,null,6761,null,null,8101,null,null,1159,null,null,1737,null,null,1674,null,null,1784,null,null,4578,null,null,21045,null,null,1059,null,null,1625,null,null,1035,null,null,1446,null,null,976,null,null,2217,null,null,978,null,null,1585,null,null,1245,null,null,28
41402,188,40953,2676,37268,2614,52533,8793,45463,2033,45378,845,45497,1705,32519,1861,50821,700,48313,1786,67341,4455,49959,4234,49830,2251,51410,983,41696,1182,48772,2350,60871,1407,61203,20227,32098,1262,40278,496,42325,672,36933,669,25395,1042,32735,4263,22467,1481,35153,2029,42681,3099,188,null,null,2676,null,null,2614,null,null,8793,null,null,2033,null,null,845,null,null,1705,null,null,1861,null,null,700,null,null,1786,null,null,4455,null,null,4234,null,null,2251,null,null,983,null,null,1182,null,null,2350,null,null,1407,null,null,20227,null,null,1262,null,null,496,null,null,672,null,null,669,null,null,1042,null,null,4263,null,null,1481,null,null,2029,null,null,3099,null,null,29
40496,618,43750,7470,35849,2832,73687,7408,43386,5245,42237,4910,47122,4696,30337,1922,56177,6631,51677,4567,71700,9894,40819,3516,42571,5288,46125,5677,40325,6851,50892,1590,57022,6840,36970,326101,34131,4347,38128,2584,39957,2019,36862,3070,25521,1820,30335,3323,24280,946,36595,7083,46517,3637,618,null,null,7470,null,null,2832,null,null,7408,null,null,5245,null,null,4910,null,null,4696,null,null,1922,null,null,6631,null,null,4567,null,null,9894,null,null,3516,null,null,5288,null,null,5677,null,null,6851,null,null,1590,null,null,6840,null,null,326101,null,null,4347,null,null,2584,null,null,2019,null,null,3070,null,null,1820,null,null,3323,null,null,946,null,null,7083,null,null,3637,null,null,30
42275,315,38944,2691,37376,2080,67500,10063,42204,1128,40637,1064,50114,3457,33430,1924,59093,3708,55703,2661,72004,3639,50505,4862,50617,1561,51219,1392,42388,7514,49309,2724,61125,2386,49345,25159,35186,2787,41733,724,46442,1201,38606,2762,26706,1171,31911,3302,25671,1230,36685,2183,49999,2220,315,null,null,2691,null,null,2080,null,null,10063,null,null,1128,null,null,1064,null,null,3457,null,null,1924,null,null,3708,null,null,2661,null,null,3639,null,null,4862,null,null,1561,null,null,1392,null,null,7514,null,null,2724,null,null,2386,null,null,25159,null,null,2787,null,null,724,null,null,1201,null,null,2762,null,null,1171,null,null,3302,null,null,1230,null,null,2183,null,null,2220,null,null,31
40879,353,65822,5003,30443,6863,76814,8398,45749,3485,42400,4661,48577,3943,33314,2256,41626,1774,37253,4711,75116,15358,55319,7079,46826,2061,50383,3115,42435,6483,45764,4128,61325,2599,54375,34569,32579,3833,49608,2181,48133,3087,50215,2208,33983,1134,36121,1000,32517,1135,32480,2767,59351,5236,353,null,null,5003,null,null,6863,null,null,8398,null,null,3485,null,null,4661,null,null,3943,null,null,2256,null,null,1774,null,null,4711,null,null,15358,null,null,7079,null,null,2061,null,null,3115,null,null,6483,null,null,4128,null,null,2599,null,null,34569,null,null,3833,null,null,2181,null,null,3087,null,null,2208,null,null,1134,null,null,1000,null,null,1135,null,null,2767,null,null,5236,null,null,32
50226,614,36956,6028,36661,7141,40956,14733,46394,2591,52253,2413,52304,3365,38300,2357,60568,3233,56485,3366,74431,6017,71741,2273,66923,2954,68915,3553,55962,10145,61509,4206,75239,5477,86176,72968,42100,6285,49373,2491,52480,2682,46373,2094,31042,1597,37175,3683,29721,3383,37087,2957,58409,5916,614,null,null,6028,null,null,7141,null,null,14733,null,null,2591,null,null,2413,null,null,3365,null,null,2357,null,null,3233,null,null,3366,null,null,6017,null,null,2273,null,null,2954,null,null,3553,null,null,10145,null,null,4206,null,null,5477,null,null,72968,null,null,6285,null,null,2491,null,null,2682,null,null,2094,null,null,1597,null,null,3683,null,null,3383,null,null,2957,null,null,5916,null,null,33
56837,429,31272,6334,27161,7785,51734,33837,52495,3384,61182,906,56755,2332,40496,624,51213,814,47371,3078,80473,3509,81278,1390,86268,2629,97274,3921,51950,2991,71423,1140,86991,2112,100356,15095,40425,1692,54353,1061,60020,1178,50781,758,31712,690,45046,2905,29187,1920,37287,1882,75090,2636,429,null,null,6334,null,null,7785,null,null,33837,null,null,3384,null,null,906,null,null,2332,null,null,624,null,null,814,null,null,3078,null,null,3509,null,null,1390,null,null,2629,null,null,3921,null,null,2991,null,null,1140,null,null,2112,null,null,15095,null,null,1692,null,null,1061,null,null,1178,null,null,758,null,null,690,null,null,2905,null,null,1920,null,null,1882,null,null,2636,null,null,34
39777,993,60486,5584,37027,6901,70414,2652,35457,3447,37280,6381,49247,5570,30620,1045,50353,6508,45572,5885,55841,9613,40771,4628,42096,2818,46404,6526,39160,3729,60688,2042,79122,4405,-666666666,-222222222,28302,4011,38846,2547,41447,1029,36265,1573,22249,1912,30969,1754,19970,1422,30515,2806,46260,2514,993,null,null,5584,null,null,6901,null,null,2652,null,null,3447,null,null,6381,null,null,5570,null,null,1045,null,null,6508,null,null,5885,null,null,9613,null,null,4628,null,null,2818,null,null,6526,null,null,3729,null,null,2042,null,null,4405,null,null,-222222222,-,**,4011,null,null,2547,null,null,1029,null,null,1573,null,null,1912,null,null,1754,null,null,1422,null,null,2806,null,null,2514,null,null,35
51223,151,30977,1198,27827,3632,54677,7731,47767,2115,50910,404,52262,1671,37030,510,50889,429,47741,1903,81185,1203,72194,2191,71094,1011,82011,1235,50334,655,65423,743,77471,1980,81013,7971,38731,2231,50932,294,60810,514,45380,550,31491,434,46713,1166,28611,1460,36403,820,65442,914,151,null,null,1198,null,null,3632,null,null,7731,null,null,2115,null,null,404,null,null,1671,null,null,510,null,null,429,null,null,1903,null,null,1203,null,null,2191,null,null,1011,null,null,1235,null,null,655,null,null,743,null,null,1980,null,null,7971,null,null,2231,null,null,294,null,null,514,null,null,550,null,null,434,null,null,1166,null,null,1460,null,null,820,null,null,914,null,null,36
41145,209,31184,2419,29798,2399,60204,7429,36550,566,41749,552,46534,1845,32254,583,47408,2095,45459,1627,60967,2298,52624,1835,56883,2339,62062,1622,42585,2670,51454,697,67143,1788,71070,10016,31197,773,41111,360,42107,422,40278,570,24908,1038,36510,1721,22018,536,33503,2091,46839,795,209,null,null,2419,null,null,2399,null,null,7429,null,null,566,null,null,552,null,null,1845,null,null,583,null,null,2095,null,null,1627,null,null,2298,null,null,1835,null,null,2339,null,null,1622,null,null,2670,null,null,697,null,null,1788,null,null,10016,null,null,773,null,null,360,null,null,422,null,null,570,null,null,1038,null,null,1721,null,null,536,null,null,2091,null,null,795,null,null,37
45909,863,61560,7495,49096,4177,91388,3087,49332,3328,50136,3743,51862,6336,36187,1221,61143,1694,59439,4659,82944,6427,50867,4549,47191,4371,47196,5067,47165,7415,46797,1915,51661,2276,46434,37194,32548,5608,41256,636,45040,2787,40256,1079,27124,2138,35774,10552,26466,2178,37103,3894,53420,2770,863,null,null,7495,null,null,4177,null,null,3087,null,null,3328,null,null,3743,null,null,6336,null,null,1221,null,null,1694,null,null,4659,null,null,6427,null,null,4549,null,null,4371,null,null,5067,null,null,7415,null,null,1915,null,null,2276,null,null,37194,null,null,5608,null,null,636,null,null,2787,null,null,1079,null,null,2138,null,null,10552,null,null,2178,null,null,3894,null,null,2770,null,null,38
44333,462,41223,1344,33874,3597,66094,4055,46098,1136,46788,567,47210,1940,33407,987,50011,1197,45735,1080,66719,1998,51932,1423,51435,607,54499,2187,41375,1096,51089,550,62891,2410,57384,7154,34935,1875,43697,911,49624,1190,41241,370,26571,765,37265,2081,24126,1093,35194,1166,55111,1421,462,null,null,1344,null,null,3597,null,null,4055,null,null,1136,null,null,567,null,null,1940,null,null,987,null,null,1197,null,null,1080,null,null,1998,null,null,1423,null,null,607,null,null,2187,null,null,1096,null,null,550,null,null,2410,null,null,7154,null,null,1875,null,null,911,null,null,1190,null,null,370,null,null,765,null,null,2081,null,null,1093,null,null,1166,null,null,1421,null,null,39
40249,232,52170,2287,31329,888,65367,3979,40828,664,42495,2462,50740,1944,30102,741,52336,1930,51606,947,60468,4288,49066,3491,42084,1208,44570,2735,38850,2501,42007,839,52439,3542,46509,15792,32226,2201,37396,792,37345,697,37453,1710,25237,875,30578,1675,21901,708,32013,1000,48047,2233,232,null,null,2287,null,null,888,null,null,3979,null,null,664,null,null,2462,null,null,1944,null,null,741,null,null,1930,null,null,947,null,null,4288,null,null,3491,null,null,1208,null,null,2735,null,null,2501,null,null,839,null,null,3542,null,null,15792,null,null,2201,null,null,792,null,null,697,null,null,1710,null,null,875,null,null,1675,null,null,708,null,null,1000,null,null,2233,null,null,40
45972,454,31618,2883,31226,1647,61885,23257,48520,3032,51269,912,50146,3130,33347,1504,51873,1303,46980,1756,80590,3390,50175,3734,51740,1559,54235,2351,41724,4671,54877,2816,68998,4310,46343,7507,32329,1875,47352,1237,50789,1004,45151,2258,27663,2209,40334,3267,25717,1209,33157,2682,58617,3627,454,null,null,2883,null,null,1647,null,null,23257,null,null,3032,null,null,912,null,null,3130,null,null,1504,null,null,1303,null,null,1756,null,null,3390,null,null,3734,null,null,1559,null,null,2351,null,null,4671,null,null,2816,null,null,4310,null,null,7507,null,null,1875,null,null,1237,null,null,1004,null,null,2258,null,null,2209,null,null,3267,null,null,1209,null,null,2682,null,null,3627,null,null,41
47130,233,41617,816,31851,781,56139,6168,48229,1628,50822,378,50879,745,35408,441,51838,615,49180,1831,72951,3432,60654,2120,55701,1294,58971,2413,46543,1757,58687,2037,71624,1031,61349,15133,36245,777,46351,374,52442,588,41576,377,27067,569,35537,2575,25776,584,36493,636,55970,1163,233,null,null,816,null,null,781,null,null,6168,null,null,1628,null,null,378,null,null,745,null,null,441,null,null,615,null,null,1831,null,null,3432,null,null,2120,null,null,1294,null,null,2413,null,null,1757,null,null,2037,null,null,1031,null,null,15133,null,null,777,null,null,374,null,null,588,null,null,377,null,null,569,null,null,2575,null,null,584,null,null,636,null,null,1163,null,null,42
50432,470,35537,5913,35864,5278,29636,104356,50871,2775,47166,2815,51545,7339,40070,3306,55607,6939,53074,7560,61683,10320,65784,6627,56404,5703,57460,8306,50000,9122,58918,4560,71522,5654,80659,17175,35587,7567,51021,814,55926,3004,46386,1735,35463,2783,37072,2863,31883,3535,39096,4640,66609,4020,470,null,null,5913,null,null,5278,null,null,104356,null,null,2775,null,null,2815,null,null,7339,null,null,3306,null,null,6939,null,null,7560,null,null,10320,null,null,6627,null,null,5703,null,null,8306,null,null,9122,null,null,4560,null,null,5654,null,null,17175,null,null,7567,null,null,814,null,null,3004,null,null,1735,null,null,2783,null,null,2863,null,null,3535,null,null,4640,null,null,4020,null,null,44
40242,272,28318,5486,26619,4376,37483,14250,39371,2181,44877,1343,47087,3522,31075,589,47345,2139,42227,4373,60597,5183,50972,1328,42615,3294,44786,3681,40724,4695,45877,1473,62088,2474,81219,51436,31586,816,40310,646,41179,677,38431,2296,25389,771,31621,1739,24378,1434,32795,2068,42410,1411,272,null,null,5486,null,null,4376,null,null,14250,null,null,2181,null,null,1343,null,null,3522,null,null,589,null,null,2139,null,null,4373,null,null,5183,null,null,1328,null,null,3294,null,null,3681,null,null,4695,null,null,1473,null,null,2474,null,null,51436,null,null,816,null,null,646,null,null,677,null,null,2296,null,null,771,null,null,1739,null,null,1434,null,null,2068,null,null,1411,null,null,45
40824,376,42075,2261,40989,954,80759,12753,42548,4804,41972,1021,46161,2748,33062,3147,50617,3345,47364,5714,54510,7936,47666,8150,41817,1812,42025,1979,37006,10870,44606,4376,50006,4251,31715,10495,33782,5095,39470,1320,40394,1208,38601,2190,27454,2325,32207,2337,24431,1986,35514,3028,47908,2730,376,null,null,2261,null,null,954,null,null,12753,null,null,4804,null,null,1021,null,null,2748,null,null,3147,null,null,3345,null,null,5714,null,null,7936,null,null,8150,null,null,1812,null,null,1979,null,null,10870,null,null,4376,null,null,4251,null,null,10495,null,null,5095,null,null,1320,null,null,1208,null,null,2190,null,null,2325,null,null,2337,null,null,1986,null,null,3028,null,null,2730,null,null,46
40260,231,37948,4347,31896,2679,52116,11095,36800,1073,41111,512,44779,2247,31506,616,46680,1557,44093,3292,58471,3529,45761,1660,45626,1659,45661,1992,45529,4308,45354,1431,62262,3479,67222,22927,30591,886,41076,399,42300,629,40029,887,25543,731,35971,1984,23406,1321,33480,2776,45474,1534,231,null,null,4347,null,null,2679,null,null,11095,null,null,1073,null,null,512,null,null,2247,null,null,616,null,null,1557,null,null,3292,null,null,3529,null,null,1660,null,null,1659,null,null,1992,null,null,4308,null,null,1431,null,null,3479,null,null,22927,null,null,886,null,null,399,null,null,629,null,null,887,null,null,731,null,null,1984,null,null,1321,null,null,2776,null,null,1534,null,null,47
42269,146,67110,3149,31472,722,80510,1732,37462,922,51399,475,48470,2769,31291,284,50115,1022,47315,1349,61315,2384,55127,2408,51463,538,53694,2119,45697,1875,51784,624,70566,979,76868,5786,30072,683,43809,1031,47772,588,40505,447,24261,583,31825,1263,22909,611,31191,478,50294,766,146,null,null,3149,null,null,722,null,null,1732,null,null,922,null,null,475,null,null,2769,null,null,284,null,null,1022,null,null,1349,null,null,2384,null,null,2408,null,null,538,null,null,2119,null,null,1875,null,null,624,null,null,979,null,null,5786,null,null,683,null,null,1031,null,null,588,null,null,447,null,null,583,null,null,1263,null,null,611,null,null,478,null,null,766,null,null,48
