C23022_001E,C23022_001M,C23022_002E,C23022_002M,C23022_003E,C23022_003M,C23022_004E,C23022_004M,C23022_005E,C23022_005M,C23022_006E,C23022_006M,C23022_007E,C23022_007M,C23022_008E,C23022_008M,C23022_009E,C23022_009M,C23022_010E,C23022_010M,C23022_011E,C23022_011M,C23022_001M,C23022_001EA,C23022_001MA,C23022_002M,C23022_002EA,C23022_002MA,C23022_003M,C23022_003EA,C23022_003MA,C23022_004M,C23022_004EA,C23022_004MA,C23022_005M,C23022_005EA,C23022_005MA,C23022_006M,C23022_006EA,C23022_006MA,C23022_007M,C23022_007EA,C23022_007MA,C23022_008M,C23022_008EA,C23022_008MA,C23022_009M,C23022_009EA,C23022_009MA,C23022_010M,C23022_010EA,C23022_010MA,C23022_011M,C23022_011EA,C23022_011MA,state
852059,2075,419844,1984,344192,4533,229063,5322,115129,4222,75652,4370,432215,1673,335909,3943,183971,5088,151938,4481,96306,3825,2075,null,null,1984,null,null,4533,null,null,5322,null,null,4222,null,null,4370,null,null,1673,null,null,3943,null,null,5088,null,null,4481,null,null,3825,null,null,23
3943508,4166,1927633,3657,1591537,7436,1172506,9621,419031,9338,336096,7543,2015875,3328,1557218,10053,997262,10714,559956,9344,458657,9512,4166,null,null,3657,null,null,7436,null,null,9621,null,null,9338,null,null,7543,null,null,3328,null,null,10053,null,null,10714,null,null,9344,null,null,9512,null,null,24
4527566,3700,2223009,3326,1850681,10200,1290801,12910,559880,11613,372328,10387,2304557,2808,1818506,9858,1019156,11751,799350,10203,486051,10036,3700,null,null,3326,null,null,10200,null,null,12910,null,null,11613,null,null,10387,null,null,2808,null,null,9858,null,null,11751,null,null,10203,null,null,10036,null,null,25
6393220,5904,3183739,4452,2505263,10466,1710573,12536,794690,11493,678476,10594,3209481,4178,2333133,11342,1276389,11639,1056744,11339,876348,11561,5904,null,null,4452,null,null,10466,null,null,12536,null,null,11493,null,null,10594,null,null,4178,null,null,11342,null,null,11639,null,null,11339,null,null,11561,null,null,26
3545188,4345,1788065,3131,1568387,6150,1115971,10115,452416,8153,219678,5960,1757123,3727,1449935,7142,834238,9075,615697,9917,307188,7211,4345,null,null,3131,null,null,6150,null,null,10115,null,null,8153,null,null,5960,null,null,3727,null,null,7142,null,null,9075,null,null,9917,null,null,7211,null,null,27
1899767,4628,920673,4463,656860,7544,472926,7811,183934,6868,263813,7826,979094,4153,638821,8758,403198,9161,235623,7754,340273,9091,4628,null,null,4463,null,null,7544,null,null,7811,null,null,6868,null,null,7826,null,null,4153,null,null,8758,null,null,9161,null,null,7754,null,null,9091,null,null,28
3888265,5566,1933400,4657,1545343,8819,1110952,9824,434391,9600,388057,8548,1954865,4110,1462167,10330,889294,10662,572873,10529,492698,10872,5566,null,null,4657,null,null,8819,null,null,9824,null,null,9600,null,null,8548,null,null,4110,null,null,10330,null,null,10662,null,null,10529,null,null,10872,null,null,29
655093,2226,332730,2544,281153,3344,186606,4554,94547,4167,51577,3121,322363,2083,251312,3293,136068,4055,115244,3827,71051,3092,2226,null,null,2544,null,null,3344,null,null,4554,null,null,4167,null,null,3121,null,null,2083,null,null,3293,null,null,4055,null,null,3827,null,null,3092,null,null,30
1198744,2458,606494,2392,534457,4049,392059,4531,142398,4823,72037,3436,592250,2380,484043,4563,295854,5724,188189,5625,108207,4647,2458,null,null,2392,null,null,4049,null,null,4531,null,null,4823,null,null,3436,null,null,2380,null,null,4563,null,null,5724,null,null,5625,null,null,4647,null,null,31
1897851,3116,959975,2364,765099,6198,535851,7148,229248,6266,194876,6805,937876,2159,657890,8123,396813,8296,261077,6625,279986,8155,3116,null,null,2364,null,null,6198,null,null,7148,null,null,6266,null,null,6805,null,null,2159,null,null,8123,null,null,8296,null,null,6625,null,null,8155,null,null,32
881118,2110,444392,2366,382813,4422,276409,5696,106404,5016,61579,4095,436726,1857,354753,4154,202481,4495,152272,4418,81973,4188,2110,null,null,2366,null,null,4422,null,null,5696,null,null,5016,null,null,4095,null,null,1857,null,null,4154,null,null,4495,null,null,4418,null,null,4188,null,null,33
5825318,4406,2889256,3953,2346109,13246,1724049,14660,622060,13250,543147,12957,2936062,3487,2142794,12053,1285099,13935,857695,12017,793268,12221,4406,null,null,3953,null,null,13246,null,null,14660,null,null,13250,null,null,12957,null,null,3487,null,null,12053,null,null,13935,null,null,12017,null,null,12221,null,null,34
1308899,3310,655331,2719,490425,6596,334603,6628,155822,6378,164906,6442,653568,2638,440418,7004,259494,6655,180924,6316,213150,6972,3310,null,null,2719,null,null,6596,null,null,6628,null,null,6378,null,null,6442,null,null,2638,null,null,7004,null,null,6655,null,null,6316,null,null,6972,null,null,35
13017642,7399,6402223,5831,5030575,17470,3576864,21049,1453711,16961,1371648,16742,6615419,6242,4760184,18161,2850390,21173,1909794,19202,1855235,17889,7399,null,null,5831,null,null,17470,null,null,21049,null,null,16961,null,null,16742,null,null,6242,null,null,18161,null,null,21173,null,null,19202,null,null,17889,null,null,36
6547242,8049,3208896,6399,2534639,12463,1833517,13023,701122,12151,674257,12453,3338346,5718,2364777,13721,1407435,13816,957342,13958,973569,13443,8049,null,null,6399,null,null,12463,null,null,13023,null,null,12151,null,null,12453,null,null,5718,null,null,13721,null,null,13816,null,null,13958,null,null,13443,null,null,37
490275,1785,257807,2289,231355,2893,167480,3739,63875,3169,26452,2146,232468,1904,194229,3160,111699,3577,82530,3404,38239,2157,1785,null,null,2289,null,null,2893,null,null,3739,null,null,3169,null,null,2146,null,null,1904,null,null,3160,null,null,3577,null,null,3404,null,null,2157,null,null,38
7433191,5557,3697955,4150,2993880,13123,2104339,13834,889541,13204,704075,12287,3735236,5062,2792660,13561,1623195,13344,1169465,13579,942576,13954,5557,null,null,4150,null,null,13123,null,null,13834,null,null,13204,null,null,12287,null,null,5062,null,null,13561,null,null,13344,null,null,13579,null,null,13954,null,null,39
2475357,3088,1241091,2701,973471,6441,700647,8237,272824,5854,267620,6408,1234266,2514,864442,6458,531245,7971,333197,6570,369824,6754,3088,null,null,2701,null,null,6441,null,null,8237,null,null,5854,null,null,6408,null,null,2514,null,null,6458,null,null,7971,null,null,6570,null,null,6754,null,null,40
2638764,3544,1319156,3577,1078902,8117,716135,10472,362767,9924,240254,8011,1319608,3284,974575,9079,517964,9200,456611,9304,345033,9324,3544,null,null,3577,null,null,8117,null,null,10472,null,null,9924,null,null,8011,null,null,3284,null,null,9079,null,null,9200,null,null,9304,null,null,9324,null,null,41
8205643,6418,4093164,5359,3291212,13663,2323718,17536,967494,15169,801952,14816,4112479,4928,3068595,14905,1810272,15535,1258323,13960,1043884,15351,6418,null,null,5359,null,null,13663,null,null,17536,null,null,15169,null,null,14816,null,null,4928,null,null,14905,null,null,15535,null,null,13960,null,null,15351,null,null,42
700255,1961,343955,1521,277819,3625,187130,4667,90689,3945,66136,3897,356300,1469,269047,5241,154823,5266,114224,5370,87253,5173,1961,null,null,1521,null,null,3625,null,null,4667,null,null,3945,null,null,3897,null,null,1469,null,null,5241,null,null,5266,null,null,5370,null,null,5173,null,null,44
3156637,4222,1538925,3723,1193828,8356,859902,10680,333926,9686,345097,8630,1617712,3801,1148269,11507,693919,12698,454350,12287,469443,10752,4222,null,null,3723,null,null,8356,null,null,10680,null,null,9686,null,null,8630,null,null,3801,null,null,11507,null,null,12698,null,null,12287,null,null,10752,null,null,45
535948,2185,274741,2215,240929,3126,173258,3636,67671,3774,33812,2519,261207,2026,211287,2911,126614,3292,84673,3108,49920,2852,2185,null,null,2215,null,null,3126,null,null,3636,null,null,3774,null,null,2519,null,null,2026,null,null,2911,null,null,3292,null,null,3108,null,null,2852,null,null,46
4275460,5782,2103912,5182,1634317,11686,1185088,12308,449229,10421,469595,10614,2171548,4167,1509867,11446,921910,11707,587957,9833,661681,11430,5782,null,null,5182,null,null,11686,null,null,12308,null,null,10421,null,null,10614,null,null,4167,null,null,11446,null,null,11707,null,null,9833,null,null,11430,null,null,47
18015464,9904,9024250,8092,7304702,20820,5379167,24983,1925535,21505,1719548,21791,8991214,8080,6233895,26285,3859990,28944,2373905,24242,2757319,26825,9904,null,null,8092,null,null,20820,null,null,24983,null,null,21505,null,null,21791,null,null,8080,null,null,26285,null,null,28944,null,null,24242,null,null,26825,null,null,48
1909176,3955,967400,3168,840894,5795,595488,7562,245406,6858,126506,5546,941776,2894,692804,7726,344817,6740,347987,7204,248972,7450,3955,null,null,3168,null,null,5795,null,null,7562,null,null,6858,null,null,5546,null,null,2894,null,null,7726,null,null,6740,null,null,7204,null,null,7450,null,null,49
405921,1490,201910,1434,169445,2420,116077,2591,53368,2556,32465,2313,204011,1262,164921,2634,95203,2829,69718,2750,39090,2425,1490,null,null,1434,null,null,2420,null,null,2591,null,null,2556,null,null,2313,null,null,1262,null,null,2634,null,null,2829,null,null,2750,null,null,2425,null,null,50
5533046,7258,2749591,5873,2281037,10567,1669676,12603,611361,11613,468554,10821,2783455,5895,2094600,13612,1275527,12151,819073,13011,688855,14228,7258,null,null,5873,null,null,10567,null,null,12603,null,null,11613,null,null,10821,null,null,5895,null,null,13612,null,null,12151,null,null,13011,null,null,14228,null,null,51
4762711,5564,2407760,4415,1994357,9694,1407200,12724,587157,10881,413403,10459,2354951,4168,1729370,10436,958276,11723,771094,10951,625581,10551,5564,null,null,4415,null,null,9694,null,null,12724,null,null,10881,null,null,10459,null,null,4168,null,null,10436,null,null,11723,null,null,10951,null,null,10551,null,null,53
1155325,2864,577372,2639,406185,5505,280278,5345,125907,4848,171187,5807,577953,2657,378907,5967,225066,6114,153841,5503,199046,6190,2864,null,null,2639,null,null,5505,null,null,5345,null,null,4848,null,null,5807,null,null,2657,null,null,5967,null,null,6114,null,null,5503,null,null,6190,null,null,54
3719634,3849,1874810,3437,1607871,8283,1140937,9857,466934,8383,266939,7523,1844824,3753,1484976,8081,841229,9824,643747,9943,359848,7203,3849,null,null,3437,null,null,8283,null,null,9857,null,null,8383,null,null,7523,null,null,3753,null,null,8081,null,null,9824,null,null,9943,null,null,7203,null,null,55
372111,2224,192306,2060,167242,3055,117724,3754,49518,3505,25064,2707,179805,1814,138556,3146,76988,3607,61568,3761,41249,2903,2224,null,null,2060,null,null,3055,null,null,3754,null,null,3505,null,null,2707,null,null,1814,null,null,3146,null,null,3607,null,null,3761,null,null,2903,null,null,56
2163455,2920,1035993,2287,567075,7293,367256,7068,199819,6733,468918,7421,1127462,2324,520369,8803,311262,8862,209107,7492,607093,9237,2920,null,null,2287,null,null,7293,null,null,7068,null,null,6733,null,null,7421,null,null,2324,null,null,8803,null,null,8862,null,null,7492,null,null,9237,null,null,72
3113789,6047,1522968,4633,1114982,9292,807767,10066,307215,7946,407986,10193,1590821,4535,1057607,10156,646225,10641,411382,8839,533214,10323,6047,null,null,4633,null,null,9292,null,null,10066,null,null,7946,null,null,10193,null,null,4535,null,null,10156,null,null,10641,null,null,8839,null,null,10323,null,null,01
499256,1760,264901,2290,226616,3051,136325,4059,90291,4046,38285,2589,234355,2157,180951,3503,96061,3386,84890,3586,53404,3104,1760,null,null,2290,null,null,3051,null,null,4059,null,null,4046,null,null,2589,null,null,2157,null,null,3503,null,null,3386,null,null,3586,null,null,3104,null,null,02
4313664,3738,2165423,3139,1684880,9336,1188218,12957,496662,12290,480543,9995,2148241,3440,1476191,10863,867606,12318,608585,11309,672050,10964,3738,null,null,3139,null,null,9336,null,null,12957,null,null,12290,null,null,9995,null,null,3440,null,null,10863,null,null,12318,null,null,11309,null,null,10964,null,null,04
1872835,4625,928302,3878,695662,7000,501607,7657,194055,7357,232640,7869,944533,3627,644769,8879,399669,7948,245100,7551,299764,8929,4625,null,null,3878,null,null,7000,null,null,7657,null,null,7357,null,null,7869,null,null,3627,null,null,8879,null,null,7948,null,null,7551,null,null,8929,null,null,05
25843091,10251,13002183,7493,10305902,22333,7182383,29487,3123519,26578,2696281,22062,12840908,8491,8796173,31400,4926063,26009,3870110,30166,4044735,31824,10251,null,null,7493,null,null,22333,null,null,29487,null,null,26578,null,null,22062,null,null,8491,null,null,31400,null,null,26009,null,null,30166,null,null,31824,null,null,06
3674773,4151,1873851,3359,1596501,7133,1148083,10095,448418,9345,277350,7924,1800922,3665,1378430,9794,792995,10413,585435,10307,422492,9770,4151,null,null,3359,null,null,7133,null,null,10095,null,null,9345,null,null,7924,null,null,3665,null,null,9794,null,null,10413,null,null,10307,null,null,9770,null,null,08
2343038,3157,1161696,2383,959372,6987,671370,9048,288002,7558,202324,7426,1181342,2427,909462,6981,514778,8679,394684,7881,271880,6923,3157,null,null,2383,null,null,6987,null,null,9048,null,null,7558,null,null,7426,null,null,2427,null,null,6981,null,null,8679,null,null,7881,null,null,6923,null,null,09
604385,1780,295159,1341,230756,4165,167243,4402,63513,3664,64403,4246,309226,1434,227030,4252,144788,4889,82242,4211,82196,4306,1780,null,null,1341,null,null,4165,null,null,4402,null,null,3664,null,null,4246,null,null,1434,null,null,4252,null,null,4889,null,null,4211,null,null,4306,null,null,10
490835,1165,234394,890,188942,3440,138580,3683,50362,2973,45452,3410,256441,896,200456,3531,131759,3800,68697,4432,55985,3486,1165,null,null,890,null,null,3440,null,null,3683,null,null,2973,null,null,3410,null,null,896,null,null,3531,null,null,3800,null,null,4432,null,null,3486,null,null,11
