B22002_001E,B22002_001M,B22002_002E,B22002_002M,B22002_003E,B22002_003M,B22002_004E,B22002_004M,B22002_005E,B22002_005M,B22002_006E,B22002_006M,B22002_007E,B22002_007M,B22002_008E,B22002_008M,B22002_009E,B22002_009M,B22002_010E,B22002_010M,B22002_011E,B22002_011M,B22002_012E,B22002_012M,B22002_013E,B22002_013M,B22002_014E,B22002_014M,B22002_015E,B22002_015M,B22002_016E,B22002_016M,B22002_017E,B22002_017M,B22002_018E,B22002_018M,B22002_019E,B22002_019M,B22002_020E,B22002_020M,B22002_021E,B22002_021M,B22002_022E,B22002_022M,B22002_023E,B22002_023M,B22002_024E,B22002_024M,B22002_025E,B22002_025M,B22002_026E,B22002_026M,B22002_027E,B22002_027M,B22002_001M,B22002_001EA,B22002_001MA,B22002_002M,B22002_002EA,B22002_002MA,B22002_003M,B22002_003EA,B22002_003MA,B22002_004M,B22002_004EA,B22002_004MA,B22002_005M,B22002_005EA,B22002_005MA,B22002_006M,B22002_006EA,B22002_006MA,B22002_007M,B22002_007EA,B22002_007MA,B22002_008M,B22002_008EA,B22002_008MA,B22002_009M,B22002_009EA,B22002_009MA,B22002_010M,B22002_010EA,B22002_010MA,B22002_011M,B22002_011EA,B22002_011MA,B22002_012M,B22002_012EA,B22002_012MA,B22002_013M,B22002_013EA,B22002_013MA,B22002_014M,B22002_014EA,B22002_014MA,B22002_015M,B22002_015EA,B22002_015MA,B22002_016M,B22002_016EA,B22002_016MA,B22002_017M,B22002_017EA,B22002_017MA,B22002_018M,B22002_018EA,B22002_018MA,B22002_019M,B22002_019EA,B22002_019MA,B22002_020M,B22002_020EA,B22002_020MA,B22002_021M,B22002_021EA,B22002_021MA,B22002_022M,B22002_022EA,B22002_022MA,B22002_023M,B22002_023EA,B22002_023MA,B22002_024M,B22002_024EA,B22002_024MA,B22002_025M,B22002_025EA,B22002_025MA,B22002_026M,B22002_026EA,B22002_026MA,B22002_027M,B22002_027EA,B22002_027MA,state
9535612,20125,1175141,17921,748904,15159,297485,9908,446260,10362,64806,3785,381454,10617,5159,1331,426237,9599,84411,4947,100155,4772,24239,2456,75916,4070,241671,7375,8360471,24560,2772294,23562,2000648,20595,752673,17273,213612,8644,539061,14642,18973,3033,5588177,25513,2374753,20918,545830,13338,195108,8231,350722,11249,2667594,24463,20125,null,null,17921,null,null,15159,null,null,9908,null,null,10362,null,null,3785,null,null,10617,null,null,1331,null,null,9599,null,null,4947,null,null,4772,null,null,2456,null,null,4070,null,null,7375,null,null,24560,null,null,23562,null,null,20595,null,null,17273,null,null,8644,null,null,14642,null,null,3033,null,null,25513,null,null,20918,null,null,13338,null,null,8231,null,null,11249,null,null,24463,null,null,48
943147,4975,68003,3799,42574,2957,20531,2091,21673,2274,4849,1356,16824,1875,370,244,25429,2434,4253,910,5097,1070,1583,525,3514,1010,16079,2027,875144,5925,348669,6926,282995,6319,62380,4875,20877,2932,41503,3393,3294,1120,526475,6942,270353,6930,43842,3643,15494,2282,28348,2620,212280,6599,4975,null,null,3799,null,null,2957,null,null,2091,null,null,2274,null,null,1356,null,null,1875,null,null,244,null,null,2434,null,null,910,null,null,1070,null,null,525,null,null,1010,null,null,2027,null,null,5925,null,null,6926,null,null,6319,null,null,4875,null,null,2932,null,null,3393,null,null,1120,null,null,6942,null,null,6930,null,null,3643,null,null,2282,null,null,2620,null,null,6599,null,null,49
254851,2815,33037,2527,13014,1947,3841,783,8930,1679,2263,823,6667,1464,243,224,20023,1858,3665,831,2132,707,737,545,1395,451,14226,1556,221814,3633,52314,2220,38062,1956,13877,1665,4397,1090,9480,1272,375,207,169500,3082,74734,3021,9180,1486,3702,955,5478,1129,85586,3232,2815,null,null,2527,null,null,1947,null,null,783,null,null,1679,null,null,823,null,null,1464,null,null,224,null,null,1858,null,null,831,null,null,707,null,null,545,null,null,451,null,null,1556,null,null,3633,null,null,2220,null,null,1956,null,null,1665,null,null,1090,null,null,1272,null,null,207,null,null,3082,null,null,3021,null,null,1486,null,null,955,null,null,1129,null,null,3232,null,null,50
3120692,13161,268502,8910,140674,6587,44758,4014,93862,5239,12464,1962,81398,4664,2054,943,127828,5786,19577,2101,30137,2107,7306,1110,22831,1884,78114,5017,2852190,13831,848765,11803,624119,10202,216298,7979,63300,4531,152998,6343,8348,1459,2003425,13348,869082,11735,165216,6494,52810,3519,112406,5419,969127,13520,13161,null,null,8910,null,null,6587,null,null,4014,null,null,5239,null,null,1962,null,null,4664,null,null,943,null,null,5786,null,null,2101,null,null,2107,null,null,1110,null,null,1884,null,null,5017,null,null,13831,null,null,11803,null,null,10202,null,null,7979,null,null,4531,null,null,6343,null,null,1459,null,null,13348,null,null,11735,null,null,6494,null,null,3519,null,null,5419,null,null,13520,null,null,51
2768076,8506,348165,9278,153246,5953,60424,4265,90610,5108,18477,2352,72133,4623,2212,721,194919,7515,31557,2817,35533,2977,9011,1479,26522,2834,127829,6240,2419911,10725,681037,9521,524151,9147,150366,5751,54863,4407,95503,4441,6520,1224,1738874,11358,772740,10414,118662,5885,42624,3176,76038,4278,847472,10646,8506,null,null,9278,null,null,5953,null,null,4265,null,null,5108,null,null,2352,null,null,4623,null,null,721,null,null,7515,null,null,2817,null,null,2977,null,null,1479,null,null,2834,null,null,6240,null,null,10725,null,null,9521,null,null,9147,null,null,5751,null,null,4407,null,null,4441,null,null,1224,null,null,11358,null,null,10414,null,null,5885,null,null,3176,null,null,4278,null,null,10646,null,null,53
722125,5656,128988,5334,55572,3633,20527,2355,34272,2676,7381,1433,26891,2631,773,418,73416,4017,14437,1660,13251,1640,3781,865,9470,1409,45728,2861,593137,5998,144311,5513,103994,4757,38575,3472,11419,1789,27156,2807,1742,740,448826,5862,208137,5500,34203,2449,10578,1501,23625,2042,206486,5514,5656,null,null,5334,null,null,3633,null,null,2355,null,null,2676,null,null,1433,null,null,2631,null,null,418,null,null,4017,null,null,1660,null,null,1640,null,null,865,null,null,1409,null,null,2861,null,null,5998,null,null,5513,null,null,4757,null,null,3472,null,null,1789,null,null,2807,null,null,740,null,null,5862,null,null,5500,null,null,2449,null,null,1501,null,null,2042,null,null,5514,null,null,54
2326998,7745,276119,7172,129783,4619,37372,2828,90438,4609,18081,2141,72357,4036,1973,626,146336,5759,18469,1527,21767,1877,6094,1049,15673,1594,106100,4857,2050879,9670,527143,7031,394148,7005,126151,4804,48244,3065,77907,3756,6844,1279,1523736,9770,679370,7980,93207,4007,32795,2399,60412,3634,751159,9704,7745,null,null,7172,null,null,4619,null,null,2828,null,null,4609,null,null,2141,null,null,4036,null,null,626,null,null,5759,null,null,1527,null,null,1877,null,null,1049,null,null,1594,null,null,4857,null,null,9670,null,null,7031,null,null,7005,null,null,4804,null,null,3065,null,null,3756,null,null,1279,null,null,9770,null,null,7980,null,null,4007,null,null,2399,null,null,3634,null,null,9704,null,null,55
223619,4088,13083,1749,7288,1323,2340,770,4895,1136,796,466,4099,1019,53,90,5795,1109,967,440,997,447,393,292,604,345,3831,1019,210536,4044,57624,2826,41815,2495,15334,1737,6884,1388,8450,1348,475,385,152912,3683,71916,3568,7260,1369,2881,863,4379,944,73736,3846,4088,null,null,1749,null,null,1323,null,null,770,null,null,1136,null,null,466,null,null,1019,null,null,90,null,null,1109,null,null,440,null,null,447,null,null,292,null,null,345,null,null,1019,null,null,4044,null,null,2826,null,null,2495,null,null,1737,null,null,1388,null,null,1348,null,null,385,null,null,3683,null,null,3568,null,null,1369,null,null,863,null,null,944,null,null,3846,null,null,56
1208438,9900,470610,9101,168343,6442,42768,3576,124924,5755,20686,2430,104238,5198,651,462,302267,7032,81534,3883,82705,3744,18950,1952,63755,3171,138028,5798,737828,10793,194176,6765,112301,5282,81218,5057,19346,2329,61872,4490,657,352,543652,8736,227569,6543,83313,4510,22729,2637,60584,3541,232770,6646,9900,null,null,9101,null,null,6442,null,null,3576,null,null,5755,null,null,2430,null,null,5198,null,null,462,null,null,7032,null,null,3883,null,null,3744,null,null,1952,null,null,3171,null,null,5798,null,null,10793,null,null,6765,null,null,5282,null,null,5057,null,null,2329,null,null,4490,null,null,352,null,null,8736,null,null,6543,null,null,4510,null,null,2637,null,null,3541,null,null,6646,null,null,72
1852518,12189,270409,7862,134384,6220,37725,3268,94428,4842,13133,2399,81295,4445,2231,1020,136025,5184,20215,2035,31260,2835,7577,1234,23683,2558,84550,4258,1582109,12497,415287,8492,297706,7368,114486,5520,30535,2794,83951,4829,3095,984,1166822,10176,508684,8395,103858,5091,29815,2405,74043,4459,554280,10241,12189,null,null,7862,null,null,6220,null,null,3268,null,null,4842,null,null,2399,null,null,4445,null,null,1020,null,null,5184,null,null,2035,null,null,2835,null,null,1234,null,null,2558,null,null,4258,null,null,12497,null,null,8492,null,null,7368,null,null,5520,null,null,2794,null,null,4829,null,null,984,null,null,10176,null,null,8395,null,null,5091,null,null,2405,null,null,4459,null,null,10241,null,null,01
248468,2841,26039,2695,14253,1756,5785,952,8293,1344,2663,808,5630,1066,175,198,11786,1891,1451,626,2200,559,607,253,1593,490,8135,1525,222429,3640,71489,3371,51485,2994,19218,2043,6697,1301,12521,1534,786,491,150940,4392,63447,3206,12223,1791,4427,1000,7796,1299,75270,3885,2841,null,null,2695,null,null,1756,null,null,952,null,null,1344,null,null,808,null,null,1066,null,null,198,null,null,1891,null,null,626,null,null,559,null,null,253,null,null,490,null,null,1525,null,null,3640,null,null,3371,null,null,2994,null,null,2043,null,null,1301,null,null,1534,null,null,491,null,null,4392,null,null,3206,null,null,1791,null,null,1000,null,null,1299,null,null,3885,null,null,02
2519052,11479,312639,7380,177166,6618,68042,4469,106718,4545,20221,2662,86497,4181,2406,983,135473,5155,25805,2496,32502,2645,10028,1648,22474,2080,77166,4650,2206413,12328,597596,10099,413673,9051,176761,7214,57587,4530,119174,5613,7162,1624,1608817,11378,686665,7949,138573,5775,49673,3263,88900,4869,783579,11129,11479,null,null,7380,null,null,6618,null,null,4469,null,null,4545,null,null,2662,null,null,4181,null,null,983,null,null,5155,null,null,2496,null,null,2645,null,null,1648,null,null,2080,null,null,4650,null,null,12328,null,null,10099,null,null,9051,null,null,7214,null,null,4530,null,null,5613,null,null,1624,null,null,11378,null,null,7949,null,null,5775,null,null,3263,null,null,4869,null,null,11129,null,null,04
1142718,7341,142959,5979,73639,4821,24910,2853,47466,3584,7326,1478,40140,3212,1263,602,69320,3805,11905,1456,14275,1891,2576,713,11699,1840,43140,3346,999759,8263,281854,6541,197615,5870,81606,4457,20544,2506,61062,3470,2633,922,717905,8612,315567,5886,54573,4060,16775,2045,37798,3102,347765,8591,7341,null,null,5979,null,null,4821,null,null,2853,null,null,3584,null,null,1478,null,null,3212,null,null,602,null,null,3805,null,null,1456,null,null,1891,null,null,713,null,null,1840,null,null,3346,null,null,8263,null,null,6541,null,null,5870,null,null,4457,null,null,2506,null,null,3470,null,null,922,null,null,8612,null,null,5886,null,null,4060,null,null,2045,null,null,3102,null,null,8591,null,null,05
12944178,15703,1238154,17543,825811,13988,356466,9625,463438,11417,97024,5746,366414,10566,5907,1113,412343,11606,91722,5126,123264,6113,34818,2843,88446,5392,197357,8098,11706024,21204,3652432,25383,2667001,23898,959321,15821,319884,10487,639437,12540,26110,2725,8053592,24688,3291704,26168,934845,15246,325527,9372,609318,11686,3827043,23825,15703,null,null,17543,null,null,13988,null,null,9625,null,null,11417,null,null,5746,null,null,10566,null,null,1113,null,null,11606,null,null,5126,null,null,6113,null,null,2843,null,null,5392,null,null,8098,null,null,21204,null,null,25383,null,null,23898,null,null,15821,null,null,10487,null,null,12540,null,null,2725,null,null,24688,null,null,26168,null,null,15246,null,null,9372,null,null,11686,null,null,23825,null,null,06
2108992,7767,171546,6190,87471,4220,36684,3064,48967,3263,9258,1311,39709,3009,1820,569,84075,4019,11038,1679,14684,1934,5449,1239,9235,1708,58353,3357,1937446,8346,565508,8697,425987,8803,134808,5379,43291,3366,91517,4460,4713,942,1371938,9423,577679,8085,98089,5262,40821,3316,57268,3218,696170,9525,7767,null,null,6190,null,null,4220,null,null,3064,null,null,3263,null,null,1311,null,null,3009,null,null,569,null,null,4019,null,null,1679,null,null,1934,null,null,1239,null,null,1708,null,null,3357,null,null,8346,null,null,8697,null,null,8803,null,null,5379,null,null,3366,null,null,4460,null,null,942,null,null,9423,null,null,8085,null,null,5262,null,null,3316,null,null,3218,null,null,9525,null,null,08
1357269,7141,177523,7440,67172,4544,16223,2085,50187,4025,5416,1400,44771,3661,762,573,110351,6196,15233,1938,22701,3168,5695,1577,17006,2287,72417,4391,1179746,8093,326290,6637,242069,5355,82417,4683,22652,2393,59765,3956,1804,632,853456,8028,374924,7363,76846,3757,25748,2632,51098,3159,401686,8120,7141,null,null,7440,null,null,4544,null,null,2085,null,null,4025,null,null,1400,null,null,3661,null,null,573,null,null,6196,null,null,1938,null,null,3168,null,null,1577,null,null,2287,null,null,4391,null,null,8093,null,null,6637,null,null,5355,null,null,4683,null,null,2393,null,null,3956,null,null,632,null,null,8028,null,null,7363,null,null,3757,null,null,2632,null,null,3159,null,null,8120,null,null,09
351085,3936,39277,2861,21087,2313,6255,1155,14657,2040,1779,675,12878,1960,175,198,18190,1708,2902,829,5121,1063,931,516,4190,961,10167,1489,311808,4621,76516,4268,53125,3542,22750,2330,5564,1150,17186,2072,641,454,235292,4481,105024,3968,22599,2465,5656,1258,16943,2104,107669,4719,3936,null,null,2861,null,null,2313,null,null,1155,null,null,2040,null,null,675,null,null,1960,null,null,198,null,null,1708,null,null,829,null,null,1063,null,null,516,null,null,961,null,null,1489,null,null,4621,null,null,4268,null,null,3542,null,null,2330,null,null,1150,null,null,2072,null,null,454,null,null,4481,null,null,3968,null,null,2465,null,null,1258,null,null,2104,null,null,4719,null,null,10
281241,3152,40789,3237,17961,2123,2067,863,15821,1948,999,615,14822,1814,73,89,22828,2373,1435,556,6159,1158,551,271,5608,1165,15234,2131,240452,3630,42098,2825,26570,2317,15247,1933,3258,837,11989,1736,281,220,198354,4451,41132,2930,14301,1528,4427,1023,9874,1205,142921,4113,3152,null,null,3237,null,null,2123,null,null,863,null,null,1948,null,null,615,null,null,1814,null,null,89,null,null,2373,null,null,556,null,null,1158,null,null,271,null,null,1165,null,null,2131,null,null,3630,null,null,2825,null,null,2317,null,null,1933,null,null,837,null,null,1736,null,null,220,null,null,4451,null,null,2930,null,null,1528,null,null,1023,null,null,1205,null,null,4113,null,null,11
