B14002_001E,B14002_001M,B14002_002E,B14002_002M,B14002_003E,B14002_003M,B14002_004E,B14002_004M,B14002_005E,B14002_005M,B14002_006E,B14002_006M,B14002_007E,B14002_007M,B14002_008E,B14002_008M,B14002_009E,B14002_009M,B14002_010E,B14002_010M,B14002_011E,B14002_011M,B14002_012E,B14002_012M,B14002_013E,B14002_013M,B14002_014E,B14002_014M,B14002_015E,B14002_015M,B14002_016E,B14002_016M,B14002_017E,B14002_017M,B14002_018E,B14002_018M,B14002_019E,B14002_019M,B14002_020E,B14002_020M,B14002_021E,B14002_021M,B14002_022E,B14002_022M,B14002_023E,B14002_023M,B14002_024E,B14002_024M,B14002_025E,B14002_025M,B14002_026E,B14002_026M,B14002_027E,B14002_027M,B14002_028E,B14002_028M,B14002_029E,B14002_029M,B14002_030E,B14002_030M,B14002_031E,B14002_031M,B14002_032E,B14002_032M,B14002_033E,B14002_033M,B14002_034E,B14002_034M,B14002_035E,B14002_035M,B14002_036E,B14002_036M,B14002_037E,B14002_037M,B14002_038E,B14002_038M,B14002_039E,B14002_039M,B14002_040E,B14002_040M,B14002_041E,B14002_041M,B14002_042E,B14002_042M,B14002_043E,B14002_043M,B14002_044E,B14002_044M,B14002_045E,B14002_045M,B14002_046E,B14002_046M,B14002_047E,B14002_047M,B14002_048E,B14002_048M,B14002_049E,B14002_049M,B14002_001M,B14002_001EA,B14002_001MA,B14002_002M,B14002_002EA,B14002_002MA,B14002_003M,B14002_003EA,B14002_003MA,B14002_004M,B14002_004EA,B14002_004MA,B14002_005M,B14002_005EA,B14002_005MA,B14002_006M,B14002_006EA,B14002_006MA,B14002_007M,B14002_007EA,B14002_007MA,B14002_008M,B14002_008EA,B14002_008MA,B14002_009M,B14002_009EA,B14002_009MA,B14002_010M,B14002_010EA,B14002_010MA,B14002_011M,B14002_011EA,B14002_011MA,B14002_012M,B14002_012EA,B14002_012MA,B14002_013M,B14002_013EA,B14002_013MA,B14002_014M,B14002_014EA,B14002_014MA,B14002_015M,B14002_015EA,B14002_015MA,B14002_016M,B14002_016EA,B14002_016MA,B14002_017M,B14002_017EA,B14002_017MA,B14002_018M,B14002_018EA,B14002_018MA,B14002_019M,B14002_019EA,B14002_019MA,B14002_020M,B14002_020EA,B14002_020MA,B14002_021M,B14002_021EA,B14002_021MA,B14002_022M,B14002_022EA,B14002_022MA,B14002_023M,B14002_023EA,B14002_023MA,B14002_024M,B14002_024EA,B14002_024MA,B14002_025M,B14002_025EA,B14002_025MA,B14002_026M,B14002_026EA,B14002_026MA,B14002_027M,B14002_027EA,B14002_027MA,B14002_028M,B14002_028EA,B14002_028MA,B14002_029M,B14002_029EA,B14002_029MA,B14002_030M,B14002_030EA,B14002_030MA,B14002_031M,B14002_031EA,B14002_031MA,B14002_032M,B14002_032EA,B14002_032MA,B14002_033M,B14002_033EA,B14002_033MA,B14002_034M,B14002_034EA,B14002_034MA,B14002_035M,B14002_035EA,B14002_035MA,B14002_036M,B14002_036EA,B14002_036MA,B14002_037M,B14002_037EA,B14002_037MA,B14002_038M,B14002_038EA,B14002_038MA,B14002_039M,B14002_039EA,B14002_039MA,B14002_040M,B14002_040EA,B14002_040MA,B14002_041M,B14002_041EA,B14002_041MA,B14002_042M,B14002_042EA,B14002_042MA,B14002_043M,B14002_043EA,B14002_043MA,B14002_044M,B14002_044EA,B14002_044MA,B14002_045M,B14002_045EA,B14002_045MA,B14002_046M,B14002_046EA,B14002_046MA,B14002_047M,B14002_047EA,B14002_047MA,B14002_048M,B14002_048EA,B14002_048MA,B14002_049M,B14002_049EA,B14002_049MA,state
12360468,5696,6044257,5510,1470206,10423,95519,4321,46702,3212,48817,3487,70997,3687,59389,3372,11608,1502,297567,6117,252401,5945,45166,3261,312049,6835,266777,6441,45272,3123,325305,5256,282016,5757,43289,2912,294229,7226,184968,5753,109261,5191,74540,4900,34821,3532,39719,3664,4574051,11466,6316211,6205,1505479,10588,89300,5511,43298,3729,46002,3910,68775,4281,57476,4022,11299,1592,286068,7050,244233,6542,41835,2858,289304,6943,243456,6212,45848,2968,304499,5324,264037,5837,40462,3546,365159,6945,226430,7263,138729,6003,102374,5019,47800,3312,54574,3662,4810732,10294,5696,null,null,5510,null,null,10423,null,null,4321,null,null,3212,null,null,3487,null,null,3687,null,null,3372,null,null,1502,null,null,6117,null,null,5945,null,null,3261,null,null,6835,null,null,6441,null,null,3123,null,null,5256,null,null,5757,null,null,2912,null,null,7226,null,null,5753,null,null,5191,null,null,4900,null,null,3532,null,null,3664,null,null,11466,null,null,6205,null,null,10588,null,null,5511,null,null,3729,null,null,3910,null,null,4281,null,null,4022,null,null,1592,null,null,7050,null,null,6542,null,null,2858,null,null,6943,null,null,6212,null,null,2968,null,null,5324,null,null,5837,null,null,3546,null,null,6945,null,null,7263,null,null,6003,null,null,5019,null,null,3312,null,null,3662,null,null,10294,null,null,42
1025170,2164,495591,1997,128493,3487,6792,1348,4053,1183,2739,829,5464,1225,4489,1145,975,478,21434,2065,19847,1998,1587,508,25588,2125,21403,2085,4185,1102,27310,1701,23674,1708,3636,931,33096,2649,17635,2131,15461,2023,8809,1983,3786,880,5023,1733,367098,3662,529579,2226,136275,3485,8522,1447,4000,1085,4522,1152,3825,1043,3117,936,708,373,21062,2256,18345,2183,2717,1040,23803,2094,21240,2157,2563,783,25259,1714,21827,1597,3432,1030,46706,2815,26093,3279,20613,2358,7098,1658,2438,818,4660,1446,393304,3221,2164,null,null,1997,null,null,3487,null,null,1348,null,null,1183,null,null,829,null,null,1225,null,null,1145,null,null,478,null,null,2065,null,null,1998,null,null,508,null,null,2125,null,null,2085,null,null,1102,null,null,1701,null,null,1708,null,null,931,null,null,2649,null,null,2131,null,null,2023,null,null,1983,null,null,880,null,null,1733,null,null,3662,null,null,2226,null,null,3485,null,null,1447,null,null,1085,null,null,1152,null,null,1043,null,null,936,null,null,373,null,null,2256,null,null,2183,null,null,1040,null,null,2094,null,null,2157,null,null,783,null,null,1714,null,null,1597,null,null,1030,null,null,2815,null,null,3279,null,null,2358,null,null,1658,null,null,818,null,null,1446,null,null,3221,null,null,44
4787590,4973,2318101,5620,594602,8013,33278,3336,18131,2747,15147,2056,36211,3687,31062,3436,5149,1116,129620,5382,117847,5241,11773,1975,129614,4653,116642,4991,12972,2098,131731,4844,120420,4657,11311,1886,112736,6114,92984,5294,19752,2480,21412,3320,14069,2342,7343,2167,1723499,8603,2469489,4658,614684,9176,30336,2745,17374,2489,12962,1735,34552,3044,29444,2354,5108,2172,121416,5243,111373,5441,10043,2000,121545,5071,109642,5161,11903,1660,121436,3978,111321,4121,10115,1762,154686,7213,123079,6564,31607,3413,30713,2908,23354,2641,7359,1311,1854805,8324,4973,null,null,5620,null,null,8013,null,null,3336,null,null,2747,null,null,2056,null,null,3687,null,null,3436,null,null,1116,null,null,5382,null,null,5241,null,null,1975,null,null,4653,null,null,4991,null,null,2098,null,null,4844,null,null,4657,null,null,1886,null,null,6114,null,null,5294,null,null,2480,null,null,3320,null,null,2342,null,null,2167,null,null,8603,null,null,4658,null,null,9176,null,null,2745,null,null,2489,null,null,1735,null,null,3044,null,null,2354,null,null,2172,null,null,5243,null,null,5441,null,null,2000,null,null,5071,null,null,5161,null,null,1660,null,null,3978,null,null,4121,null,null,1762,null,null,7213,null,null,6564,null,null,3413,null,null,2908,null,null,2641,null,null,1311,null,null,8324,null,null,45
828912,2084,417703,2504,111626,2571,7684,1290,4692,917,2992,860,6901,1346,6425,1286,476,278,25542,1563,23083,1630,2459,734,22194,1564,20394,1500,1800,672,24058,1763,21970,1824,2088,562,21873,1708,18707,1601,3166,935,3374,736,2790,777,584,278,306077,2633,411209,2361,106613,2989,6624,1111,4660,979,1964,593,5952,879,4964,785,988,602,21866,1701,19332,1698,2534,627,22153,1834,19896,1789,2257,800,21457,1561,19327,1689,2130,668,23502,1766,19800,1709,3702,963,5059,1049,4184,950,875,484,304596,3091,2084,null,null,2504,null,null,2571,null,null,1290,null,null,917,null,null,860,null,null,1346,null,null,1286,null,null,278,null,null,1563,null,null,1630,null,null,734,null,null,1564,null,null,1500,null,null,672,null,null,1763,null,null,1824,null,null,562,null,null,1708,null,null,1601,null,null,935,null,null,736,null,null,777,null,null,278,null,null,2633,null,null,2361,null,null,2989,null,null,1111,null,null,979,null,null,593,null,null,879,null,null,785,null,null,602,null,null,1701,null,null,1698,null,null,627,null,null,1834,null,null,1789,null,null,800,null,null,1561,null,null,1689,null,null,668,null,null,1766,null,null,1709,null,null,963,null,null,1049,null,null,950,null,null,484,null,null,3091,null,null,46
6412680,5735,3126849,7303,787812,9144,48615,3792,29678,3109,18937,2376,43329,3536,38231,3469,5098,1191,161175,5670,143529,5227,17646,2189,178453,5575,158481,5901,19972,2359,179953,4875,158574,4950,21379,2213,145083,6437,113965,5736,31118,3703,31204,3168,16775,2405,14429,2120,2339037,8415,3285831,5696,790497,9016,41671,3239,24606,2753,17065,2117,37265,2838,32758,2820,4507,1223,161097,5538,143630,5833,17467,1912,163857,5695,143354,5166,20503,2470,166259,4694,143235,4660,23024,2339,178596,6396,138036,6202,40560,3674,41752,3746,25629,2919,16123,2139,2495334,9563,5735,null,null,7303,null,null,9144,null,null,3792,null,null,3109,null,null,2376,null,null,3536,null,null,3469,null,null,1191,null,null,5670,null,null,5227,null,null,2189,null,null,5575,null,null,5901,null,null,2359,null,null,4875,null,null,4950,null,null,2213,null,null,6437,null,null,5736,null,null,3703,null,null,3168,null,null,2405,null,null,2120,null,null,8415,null,null,5696,null,null,9016,null,null,3239,null,null,2753,null,null,2117,null,null,2838,null,null,2820,null,null,1223,null,null,5538,null,null,5833,null,null,1912,null,null,5695,null,null,5166,null,null,2470,null,null,4694,null,null,4660,null,null,2339,null,null,6396,null,null,6202,null,null,3674,null,null,3746,null,null,2919,null,null,2139,null,null,9563,null,null,47
26661365,12220,13229718,12332,3794104,18657,234003,7920,156907,7227,77096,4561,200147,8419,181650,7965,18497,2308,860428,16737,803279,16595,57149,4588,829807,14067,775531,13248,54276,4605,821777,11028,772068,10501,49709,3699,707044,14858,604088,14188,102956,6097,140898,7482,102496,6252,38402,4024,9435614,20258,13431647,12129,3809066,19002,221345,9527,144467,8141,76878,4967,197889,8522,180988,8017,16901,2590,809204,13308,754839,13309,54365,4453,798702,14450,745928,13788,52774,4077,781960,9196,729782,9644,52178,3627,818107,14531,690631,13295,127476,7008,181859,8026,133686,7060,48173,4186,9622581,20208,12220,null,null,12332,null,null,18657,null,null,7920,null,null,7227,null,null,4561,null,null,8419,null,null,7965,null,null,2308,null,null,16737,null,null,16595,null,null,4588,null,null,14067,null,null,13248,null,null,4605,null,null,11028,null,null,10501,null,null,3699,null,null,14858,null,null,14188,null,null,6097,null,null,7482,null,null,6252,null,null,4024,null,null,20258,null,null,12129,null,null,19002,null,null,9527,null,null,8141,null,null,4967,null,null,8522,null,null,8017,null,null,2590,null,null,13308,null,null,13309,null,null,4453,null,null,14450,null,null,13788,null,null,4077,null,null,9196,null,null,9644,null,null,3627,null,null,14531,null,null,13295,null,null,7008,null,null,8026,null,null,7060,null,null,4186,null,null,20208,null,null,48
2900413,3242,1461737,2956,501447,6969,31729,2700,18050,1975,13679,1751,28582,2874,26313,2654,2269,772,108537,4218,101552,4098,6985,1395,101619,4744,95624,4830,5995,1071,103782,3141,98189,3425,5593,1154,107175,4749,80614,4316,26561,2752,20023,2150,14218,1874,5805,1249,960290,6477,1438676,3484,472196,5909,27762,2511,15008,1910,12754,1677,25896,2153,23347,2053,2549,885,103602,3910,97732,3976,5870,1283,95659,4478,89383,4418,6276,1220,96847,2962,92392,2811,4455,1011,104272,4626,73857,4428,30415,2411,18158,2572,12653,1669,5505,1491,966480,5925,3242,null,null,2956,null,null,6969,null,null,2700,null,null,1975,null,null,1751,null,null,2874,null,null,2654,null,null,772,null,null,4218,null,null,4098,null,null,1395,null,null,4744,null,null,4830,null,null,1071,null,null,3141,null,null,3425,null,null,1154,null,null,4749,null,null,4316,null,null,2752,null,null,2150,null,null,1874,null,null,1249,null,null,6477,null,null,3484,null,null,5909,null,null,2511,null,null,1910,null,null,1677,null,null,2153,null,null,2053,null,null,885,null,null,3910,null,null,3976,null,null,1283,null,null,4478,null,null,4418,null,null,1220,null,null,2962,null,null,2811,null,null,1011,null,null,4626,null,null,4428,null,null,2411,null,null,2572,null,null,1669,null,null,1491,null,null,5925,null,null,49
607520,1269,298688,1583,70845,2287,5390,872,3441,665,1949,708,3535,782,3219,755,316,214,13516,1363,12625,1429,891,334,13602,1316,12075,1279,1527,487,14825,1023,13523,1016,1302,454,17745,1864,9740,1388,8005,1305,2232,585,1093,493,1139,420,227843,2341,308832,1529,72541,2010,4515,757,2902,631,1613,503,3249,748,2903,729,346,184,13309,1277,11893,1125,1416,475,13181,1121,12126,1156,1055,304,12536,912,10911,965,1625,493,21175,1779,14447,1804,6728,1165,4576,829,2981,614,1595,556,236291,1949,1269,null,null,1583,null,null,2287,null,null,872,null,null,665,null,null,708,null,null,782,null,null,755,null,null,214,null,null,1363,null,null,1429,null,null,334,null,null,1316,null,null,1279,null,null,487,null,null,1023,null,null,1016,null,null,454,null,null,1864,null,null,1388,null,null,1305,null,null,585,null,null,493,null,null,420,null,null,2341,null,null,1529,null,null,2010,null,null,757,null,null,631,null,null,503,null,null,748,null,null,729,null,null,184,null,null,1277,null,null,1125,null,null,475,null,null,1121,null,null,1156,null,null,304,null,null,912,null,null,965,null,null,493,null,null,1779,null,null,1804,null,null,1165,null,null,829,null,null,614,null,null,556,null,null,1949,null,null,50
8116753,6349,3982439,7678,1064013,11325,62584,4002,24973,2825,37611,2944,54445,3819,46573,3714,7872,1184,214479,5885,190774,5884,23705,2253,215262,6090,191173,6046,24089,2513,224796,4998,203948,4686,20848,2175,235997,8020,189804,6995,46193,3648,56450,4004,34407,3340,22043,2475,2918426,10319,4134314,7483,1082224,10380,62910,3865,26517,2936,36393,2994,50228,3595,44453,3308,5775,1092,208272,5461,188093,5834,20179,2375,202100,5339,180442,5158,21658,2215,211372,5949,193143,5863,18229,1590,273832,7431,218591,7191,55241,3908,73510,4033,45992,3614,27518,2458,3052090,10563,6349,null,null,7678,null,null,11325,null,null,4002,null,null,2825,null,null,2944,null,null,3819,null,null,3714,null,null,1184,null,null,5885,null,null,5884,null,null,2253,null,null,6090,null,null,6046,null,null,2513,null,null,4998,null,null,4686,null,null,2175,null,null,8020,null,null,6995,null,null,3648,null,null,4004,null,null,3340,null,null,2475,null,null,10319,null,null,7483,null,null,10380,null,null,3865,null,null,2936,null,null,2994,null,null,3595,null,null,3308,null,null,1092,null,null,5461,null,null,5834,null,null,2375,null,null,5339,null,null,5158,null,null,2215,null,null,5949,null,null,5863,null,null,1590,null,null,7431,null,null,7191,null,null,3908,null,null,4033,null,null,3614,null,null,2458,null,null,10563,null,null,51
7024743,4987,3505638,4786,870142,9302,61334,3461,30838,2655,30496,2950,41392,3165,36008,3012,5384,1128,190822,5585,172929,5414,17893,2045,178789,5675,162427,5368,16362,2169,183061,5018,170798,5186,12263,1404,179710,7284,151965,7039,27745,2389,35034,2798,24891,2342,10143,1782,2635496,9332,3519105,4513,874664,8662,48789,3564,20658,2372,28131,3016,40030,3240,33867,2979,6163,1263,183299,4969,162175,5169,21124,2064,170608,4298,152785,4168,17823,2077,179820,4240,165036,4181,14784,2135,201200,6796,166537,6173,34663,2920,50918,4145,34944,3188,15974,2253,2644441,8955,4987,null,null,4786,null,null,9302,null,null,3461,null,null,2655,null,null,2950,null,null,3165,null,null,3012,null,null,1128,null,null,5585,null,null,5414,null,null,2045,null,null,5675,null,null,5368,null,null,2169,null,null,5018,null,null,5186,null,null,1404,null,null,7284,null,null,7039,null,null,2389,null,null,2798,null,null,2342,null,null,1782,null,null,9332,null,null,4513,null,null,8662,null,null,3564,null,null,2372,null,null,3016,null,null,3240,null,null,2979,null,null,1263,null,null,4969,null,null,5169,null,null,2064,null,null,4298,null,null,4168,null,null,2077,null,null,4240,null,null,4181,null,null,2135,null,null,6796,null,null,6173,null,null,2920,null,null,4145,null,null,3188,null,null,2253,null,null,8955,null,null,53
1769689,2850,870607,2963,191599,4722,10178,1431,8246,1337,1932,649,10762,1693,9856,1543,906,455,41126,2423,38251,2363,2875,990,43755,3072,41240,2881,2515,797,41044,2396,38613,2468,2431,739,37675,3475,32419,3313,5256,1300,7059,1340,5832,1161,1227,584,679008,4408,899082,2894,203282,4429,9604,1401,7251,1316,2353,695,10442,1627,9694,1587,748,427,41659,2626,38771,2751,2888,913,40975,2483,37788,2457,3187,958,41763,2767,38197,2717,3566,980,48716,3140,40729,3023,7987,1537,10123,1904,8349,1861,1774,542,695800,4443,2850,null,null,2963,null,null,4722,null,null,1431,null,null,1337,null,null,649,null,null,1693,null,null,1543,null,null,455,null,null,2423,null,null,2363,null,null,990,null,null,3072,null,null,2881,null,null,797,null,null,2396,null,null,2468,null,null,739,null,null,3475,null,null,3313,null,null,1300,null,null,1340,null,null,1161,null,null,584,null,null,4408,null,null,2894,null,null,4429,null,null,1401,null,null,1316,null,null,695,null,null,1627,null,null,1587,null,null,427,null,null,2626,null,null,2751,null,null,913,null,null,2483,null,null,2457,null,null,958,null,null,2767,null,null,2717,null,null,980,null,null,3140,null,null,3023,null,null,1537,null,null,1904,null,null,1861,null,null,542,null,null,4443,null,null,54
5576816,4295,2770358,4395,702999,6749,39102,2231,27816,2176,11286,1283,40746,2707,35176,2620,5570,993,145283,4227,124624,4279,20659,1760,148546,4457,125915,4273,22631,2303,154730,3082,138746,3318,15984,1692,150151,4884,123059,4799,27092,2527,24441,2441,15656,1948,8785,1543,2067359,6013,2806458,4325,725042,7519,37003,2281,25112,1971,11891,1505,40645,2688,33230,2569,7415,1129,141355,4254,118576,4178,22779,2099,139277,3596,116915,3766,22362,2027,145211,3616,133179,3946,12032,1462,183579,6244,145678,5660,37901,3767,37972,2529,21458,2066,16514,1626,2081416,8485,4295,null,null,4395,null,null,6749,null,null,2231,null,null,2176,null,null,1283,null,null,2707,null,null,2620,null,null,993,null,null,4227,null,null,4279,null,null,1760,null,null,4457,null,null,4273,null,null,2303,null,null,3082,null,null,3318,null,null,1692,null,null,4884,null,null,4799,null,null,2527,null,null,2441,null,null,1948,null,null,1543,null,null,6013,null,null,4325,null,null,7519,null,null,2281,null,null,1971,null,null,1505,null,null,2688,null,null,2569,null,null,1129,null,null,4254,null,null,4178,null,null,2099,null,null,3596,null,null,3766,null,null,2027,null,null,3616,null,null,3946,null,null,1462,null,null,6244,null,null,5660,null,null,3767,null,null,2529,null,null,2066,null,null,1626,null,null,8485,null,null,55
562405,1703,286401,1884,73906,2794,4861,1106,3339,836,1522,751,3406,806,3209,785,197,160,18672,1949,18031,1916,641,303,14470,1505,14059,1464,411,254,14312,1472,13866,1482,446,537,14533,1995,13845,1881,688,414,3652,1040,2781,827,871,604,212495,2972,276004,2165,77298,2716,3647,873,2235,689,1412,523,4594,989,4312,987,282,216,16802,1592,15992,1546,810,441,16320,1944,14837,1826,1483,781,14424,1459,13690,1453,734,366,17623,1960,16723,1905,900,414,3888,1048,3222,926,666,470,198706,2914,1703,null,null,1884,null,null,2794,null,null,1106,null,null,836,null,null,751,null,null,806,null,null,785,null,null,160,null,null,1949,null,null,1916,null,null,303,null,null,1505,null,null,1464,null,null,254,null,null,1472,null,null,1482,null,null,537,null,null,1995,null,null,1881,null,null,414,null,null,1040,null,null,827,null,null,604,null,null,2972,null,null,2165,null,null,2716,null,null,873,null,null,689,null,null,523,null,null,989,null,null,987,null,null,216,null,null,1592,null,null,1546,null,null,441,null,null,1944,null,null,1826,null,null,781,null,null,1459,null,null,1453,null,null,366,null,null,1960,null,null,1905,null,null,414,null,null,1048,null,null,926,null,null,470,null,null,2914,null,null,56
3320331,3186,1578758,3541,415306,5964,25655,2404,18584,2138,7071,1507,20090,2653,14982,2313,5108,1197,76933,4065,60534,3896,16399,2136,88093,4824,65992,5234,22101,3076,89646,4385,66675,3769,22971,2317,102208,4332,40942,3058,61266,4438,12681,2011,4134,1227,8547,1776,1163452,5535,1741573,3409,431568,6563,23261,2533,14461,2024,8800,1693,16137,2120,12792,1919,3345,993,76054,4323,57777,3975,18277,2397,79143,3781,61850,3436,17293,2849,90102,4443,65776,4158,24326,2906,121689,5101,48701,3556,72988,4632,25182,2805,8619,1544,16563,2518,1310005,6251,3186,null,null,3541,null,null,5964,null,null,2404,null,null,2138,null,null,1507,null,null,2653,null,null,2313,null,null,1197,null,null,4065,null,null,3896,null,null,2136,null,null,4824,null,null,5234,null,null,3076,null,null,4385,null,null,3769,null,null,2317,null,null,4332,null,null,3058,null,null,4438,null,null,2011,null,null,1227,null,null,1776,null,null,5535,null,null,3409,null,null,6563,null,null,2533,null,null,2024,null,null,1693,null,null,2120,null,null,1919,null,null,993,null,null,4323,null,null,3975,null,null,2397,null,null,3781,null,null,3436,null,null,2849,null,null,4443,null,null,4158,null,null,2906,null,null,5101,null,null,3556,null,null,4632,null,null,2805,null,null,1544,null,null,2518,null,null,6251,null,null,72
4691088,4738,2269388,6391,591553,7587,32836,3206,18492,2820,14344,1710,32693,3701,27424,3464,5269,1474,131113,4472,114917,4859,16196,2414,125327,4421,110843,4183,14484,1775,134590,4854,119307,4874,15283,1988,113399,5813,97857,5772,15542,1986,21595,2512,16109,2297,5486,1298,1677835,7891,2421700,5286,594523,8636,31610,2969,18216,2509,13394,1848,31286,3474,26191,2966,5095,1478,118852,4030,105876,3919,12976,1782,115653,4895,101098,5125,14555,1860,122359,3984,108567,4409,13792,1834,147367,5545,125731,5218,21636,2607,27396,2417,20314,2281,7082,1216,1827177,7414,4738,null,null,6391,null,null,7587,null,null,3206,null,null,2820,null,null,1710,null,null,3701,null,null,3464,null,null,1474,null,null,4472,null,null,4859,null,null,2414,null,null,4421,null,null,4183,null,null,1775,null,null,4854,null,null,4874,null,null,1988,null,null,5813,null,null,5772,null,null,1986,null,null,2512,null,null,2297,null,null,1298,null,null,7891,null,null,5286,null,null,8636,null,null,2969,null,null,2509,null,null,1848,null,null,3474,null,null,2966,null,null,1478,null,null,4030,null,null,3919,null,null,1782,null,null,4895,null,null,5125,null,null,1860,null,null,3984,null,null,4409,null,null,1834,null,null,5545,null,null,5218,null,null,2607,null,null,2417,null,null,2281,null,null,1216,null,null,7414,null,null,01
709834,1695,373804,2480,98557,3190,4537,738,3492,737,1045,477,4008,697,3714,667,294,267,22962,1849,21010,1842,1952,706,22647,1869,20613,2068,2034,877,23685,1933,21749,1913,1936,958,17326,2532,14612,2363,2714,840,3392,1035,2264,826,1128,532,275247,3243,336030,2269,88802,2870,5533,1007,3459,793,2074,647,4480,980,3836,890,644,396,20582,1665,18569,1615,2013,773,17597,1630,16136,1605,1461,646,17937,1779,16975,1847,962,390,17485,2301,16165,2309,1320,514,5188,1026,4019,977,1169,366,247228,2895,1695,null,null,2480,null,null,3190,null,null,738,null,null,737,null,null,477,null,null,697,null,null,667,null,null,267,null,null,1849,null,null,1842,null,null,706,null,null,1869,null,null,2068,null,null,877,null,null,1933,null,null,1913,null,null,958,null,null,2532,null,null,2363,null,null,840,null,null,1035,null,null,826,null,null,532,null,null,3243,null,null,2269,null,null,2870,null,null,1007,null,null,793,null,null,647,null,null,980,null,null,890,null,null,396,null,null,1665,null,null,1615,null,null,773,null,null,1630,null,null,1605,null,null,646,null,null,1779,null,null,1847,null,null,390,null,null,2301,null,null,2309,null,null,514,null,null,1026,null,null,977,null,null,366,null,null,2895,null,null,02
6680106,6328,3316385,5141,877498,8158,45079,3092,28735,2503,16344,2053,43559,3467,39472,3298,4087,1333,192679,5743,179338,5877,13341,2436,188052,5576,174331,5707,13721,1901,192832,3865,179187,4026,13645,1883,180401,7207,159491,6277,20910,3276,34896,2937,21658,1969,13238,1817,2438887,7732,3363721,5631,884036,8593,40907,3065,25231,2661,15676,1745,46444,3524,41864,3361,4580,1040,176483,6059,164484,6016,11999,1841,176416,6178,163451,6179,12965,1938,187585,3819,173946,3940,13639,2074,210542,7001,182643,6291,27899,3194,45659,3662,29792,3266,15867,1938,2479685,8904,6328,null,null,5141,null,null,8158,null,null,3092,null,null,2503,null,null,2053,null,null,3467,null,null,3298,null,null,1333,null,null,5743,null,null,5877,null,null,2436,null,null,5576,null,null,5707,null,null,1901,null,null,3865,null,null,4026,null,null,1883,null,null,7207,null,null,6277,null,null,3276,null,null,2937,null,null,1969,null,null,1817,null,null,7732,null,null,5631,null,null,8593,null,null,3065,null,null,2661,null,null,1745,null,null,3524,null,null,3361,null,null,1040,null,null,6059,null,null,6016,null,null,1841,null,null,6178,null,null,6179,null,null,1938,null,null,3819,null,null,3940,null,null,2074,null,null,7001,null,null,6291,null,null,3194,null,null,3662,null,null,3266,null,null,1938,null,null,8904,null,null,04
2873456,3400,1407481,4869,363285,6417,23695,2248,16536,2025,7159,1207,21538,2957,19780,2844,1758,554,83328,3931,75855,4236,7473,1634,76411,4379,70326,4147,6085,1281,82174,3676,75517,3879,6657,1259,64746,4559,55158,4197,9588,1756,11393,1767,9166,1643,2227,741,1044196,6713,1465975,4320,376205,5851,23366,2678,17140,2108,6226,1338,21579,2736,19277,2600,2302,845,74422,4116,67329,3941,7093,1346,77415,3504,71234,3173,6181,1361,77979,3595,71837,3804,6142,1142,84667,3973,70296,3686,14371,2394,16777,2114,12932,1835,3845,1130,1089770,6052,3400,null,null,4869,null,null,6417,null,null,2248,null,null,2025,null,null,1207,null,null,2957,null,null,2844,null,null,554,null,null,3931,null,null,4236,null,null,1634,null,null,4379,null,null,4147,null,null,1281,null,null,3676,null,null,3879,null,null,1259,null,null,4559,null,null,4197,null,null,1756,null,null,1767,null,null,1643,null,null,741,null,null,6713,null,null,4320,null,null,5851,null,null,2678,null,null,2108,null,null,1338,null,null,2736,null,null,2600,null,null,845,null,null,4116,null,null,3941,null,null,1346,null,null,3504,null,null,3173,null,null,1361,null,null,3595,null,null,3804,null,null,1142,null,null,3973,null,null,3686,null,null,2394,null,null,2114,null,null,1835,null,null,1130,null,null,6052,null,null,05
37793454,14152,18744372,10971,5213045,25360,304008,9002,183538,7003,120470,6146,276905,8917,252341,8640,24564,2472,980076,13382,905104,13589,74972,4422,1044824,14934,964249,14857,80575,4566,1111430,9865,1028718,10586,82712,4499,1260518,22204,1078056,20379,182462,7113,235284,8989,133316,6602,101968,5863,13531327,25579,19049082,10398,5277234,21016,300865,7208,175958,6812,124907,5539,258067,9858,232152,9590,25915,2780,947524,14173,869266,14015,78258,4443,994606,14217,916359,13293,78247,4586,1044216,8947,962748,8950,81468,4573,1441507,17614,1205976,17302,235531,9359,290449,8232,164538,5732,125911,6065,13771848,21537,14152,null,null,10971,null,null,25360,null,null,9002,null,null,7003,null,null,6146,null,null,8917,null,null,8640,null,null,2472,null,null,13382,null,null,13589,null,null,4422,null,null,14934,null,null,14857,null,null,4566,null,null,9865,null,null,10586,null,null,4499,null,null,22204,null,null,20379,null,null,7113,null,null,8989,null,null,6602,null,null,5863,null,null,25579,null,null,10398,null,null,21016,null,null,7208,null,null,6812,null,null,5539,null,null,9858,null,null,9590,null,null,2780,null,null,14173,null,null,14015,null,null,4443,null,null,14217,null,null,13293,null,null,4586,null,null,8947,null,null,8950,null,null,4573,null,null,17614,null,null,17302,null,null,9359,null,null,8232,null,null,5732,null,null,6065,null,null,21537,null,null,06
