C27003_001E,C27003_001M,C27003_002E,C27003_002M,C27003_003E,C27003_003M,C27003_004E,C27003_004M,C27003_005E,C27003_005M,C27003_006E,C27003_006M,C27003_007E,C27003_007M,C27003_008E,C27003_008M,C27003_009E,C27003_009M,C27003_010E,C27003_010M,C27003_011E,C27003_011M,C27003_012E,C27003_012M,C27003_013E,C27003_013M,C27003_014E,C27003_014M,C27003_015E,C27003_015M,C27003_016E,C27003_016M,C27003_017E,C27003_017M,C27003_018E,C27003_018M,C27003_019E,C27003_019M,C27003_020E,C27003_020M,C27003_021E,C27003_021M,C27003_001M,C27003_001EA,C27003_001MA,C27003_002M,C27003_002EA,C27003_002MA,C27003_003M,C27003_003EA,C27003_003MA,C27003_004M,C27003_004EA,C27003_004MA,C27003_005M,C27003_005EA,C27003_005MA,C27003_006M,C27003_006EA,C27003_006MA,C27003_007M,C27003_007EA,C27003_007MA,C27003_008M,C27003_008EA,C27003_008MA,C27003_009M,C27003_009EA,C27003_009MA,C27003_010M,C27003_010EA,C27003_010MA,C27003_011M,C27003_011EA,C27003_011MA,C27003_012M,C27003_012EA,C27003_012MA,C27003_013M,C27003_013EA,C27003_013MA,C27003_014M,C27003_014EA,C27003_014MA,C27003_015M,C27003_015EA,C27003_015MA,C27003_016M,C27003_016EA,C27003_016MA,C27003_017M,C27003_017EA,C27003_017MA,C27003_018M,C27003_018EA,C27003_018MA,C27003_019M,C27003_019EA,C27003_019MA,C27003_020M,C27003_020EA,C27003_020MA,C27003_021M,C27003_021EA,C27003_021MA,state
1317148,565,642090,2185,130113,1256,44551,3231,85562,3080,398657,1800,71403,3771,327254,3669,113320,1060,109219,1354,4101,961,675058,2128,124610,1461,43730,3155,80880,3275,414285,1419,79246,4266,335039,4474,136163,902,131876,1282,4287,990,565,null,null,2185,null,null,1256,null,null,3231,null,null,3080,null,null,1800,null,null,3771,null,null,3669,null,null,1060,null,null,1354,null,null,961,null,null,2128,null,null,1461,null,null,3155,null,null,3275,null,null,1419,null,null,4266,null,null,4474,null,null,902,null,null,1282,null,null,990,null,null,23
5918535,2341,2848901,4423,688526,2246,238116,8902,450410,8868,1789931,3399,284594,9799,1505337,10320,370444,1614,344944,2731,25500,2452,3069634,3792,656062,2248,215850,7026,440212,6835,1931835,2704,348076,9928,1583759,10244,481737,1405,457300,2795,24437,2407,2341,null,null,4423,null,null,2246,null,null,8902,null,null,8868,null,null,3399,null,null,9799,null,null,10320,null,null,1614,null,null,2731,null,null,2452,null,null,3792,null,null,2248,null,null,7026,null,null,6835,null,null,2704,null,null,9928,null,null,10244,null,null,1405,null,null,2795,null,null,2407,null,null,24
6736017,1301,3260833,3131,701601,2194,247252,8458,454349,8595,2107594,2249,451304,11583,1656290,11584,451638,1606,426315,2369,25323,1835,3475184,2953,673643,2258,234085,7384,439558,6988,2217108,2023,543785,11785,1673323,11626,584433,1733,556204,2914,28229,2513,1301,null,null,3131,null,null,2194,null,null,8458,null,null,8595,null,null,2249,null,null,11583,null,null,11584,null,null,1606,null,null,2369,null,null,1835,null,null,2953,null,null,2258,null,null,7384,null,null,6988,null,null,2023,null,null,11785,null,null,11626,null,null,1733,null,null,2914,null,null,2513,null,null,25
9818099,823,4807886,3243,1116806,2727,440595,8412,676211,8555,2989223,2822,635831,10781,2353392,11015,701857,1936,683140,2547,18717,1953,5010213,3314,1070748,2664,426839,8882,643909,8905,3070399,2410,754780,12138,2315619,12011,869066,1932,854133,2313,14933,1609,823,null,null,3243,null,null,2727,null,null,8412,null,null,8555,null,null,2822,null,null,10781,null,null,11015,null,null,1936,null,null,2547,null,null,1953,null,null,3314,null,null,2664,null,null,8882,null,null,8905,null,null,2410,null,null,12138,null,null,12011,null,null,1932,null,null,2313,null,null,1609,null,null,26
5462438,681,2714782,3282,659192,2868,206814,6350,452378,6223,1691923,2699,289703,6954,1402220,7782,363667,1921,352414,2124,11253,1269,2747656,3145,627131,2469,190633,5661,436498,5924,1683741,2612,324431,6734,1359310,7313,436784,1702,427030,2292,9754,1404,681,null,null,3282,null,null,2868,null,null,6350,null,null,6223,null,null,2699,null,null,6954,null,null,7782,null,null,1921,null,null,2124,null,null,1269,null,null,3145,null,null,2469,null,null,5661,null,null,5924,null,null,2612,null,null,6734,null,null,7313,null,null,1702,null,null,2292,null,null,1404,null,null,27
2924168,1457,1390748,6126,364215,5144,193800,6871,170415,5937,836180,3983,151229,5977,684951,7168,190353,1710,185612,1966,4741,1123,1533420,6023,356893,4970,189070,6507,167823,6114,930380,3273,191319,6523,739061,7537,246147,1499,242293,1804,3854,1063,1457,null,null,6126,null,null,5144,null,null,6871,null,null,5937,null,null,3983,null,null,5977,null,null,7168,null,null,1710,null,null,1966,null,null,1123,null,null,6023,null,null,4970,null,null,6507,null,null,6114,null,null,3273,null,null,6523,null,null,7537,null,null,1499,null,null,1804,null,null,1063,null,null,28
5977199,1793,2917209,4698,712341,3858,239106,7055,473235,7095,1788539,3686,240064,6770,1548475,7561,416329,2204,405833,2425,10496,1587,3059990,4527,674130,3223,226627,8386,447503,8148,1864635,3548,265887,7230,1598748,7133,521225,2222,507881,2749,13344,1586,1793,null,null,4698,null,null,3858,null,null,7055,null,null,7095,null,null,3686,null,null,6770,null,null,7561,null,null,2204,null,null,2425,null,null,1587,null,null,4527,null,null,3223,null,null,8386,null,null,8148,null,null,3548,null,null,7230,null,null,7133,null,null,2222,null,null,2749,null,null,1586,null,null,29
1027510,634,516287,2719,118804,1865,48961,2915,69843,3046,311018,2416,58471,3306,252547,3577,86465,769,85165,893,1300,461,511223,2550,108827,1698,43046,3003,65781,2889,309415,1965,61050,3993,248365,3907,92981,814,91484,938,1497,479,634,null,null,2719,null,null,1865,null,null,2915,null,null,3046,null,null,2416,null,null,3306,null,null,3577,null,null,769,null,null,893,null,null,461,null,null,2550,null,null,1698,null,null,3003,null,null,2889,null,null,1965,null,null,3993,null,null,3907,null,null,814,null,null,938,null,null,479,null,null,30
1877654,1048,931551,3230,241163,2009,69692,3607,171471,3845,567389,2546,51895,3215,515494,3834,122999,1258,118891,1577,4108,982,946103,3122,231526,2407,68538,4091,162988,4090,564402,1772,57198,3296,507204,3750,150175,1181,146642,1264,3533,752,1048,null,null,3230,null,null,2009,null,null,3607,null,null,3845,null,null,2546,null,null,3215,null,null,3834,null,null,1258,null,null,1577,null,null,982,null,null,3122,null,null,2407,null,null,4091,null,null,4090,null,null,1772,null,null,3296,null,null,3750,null,null,1181,null,null,1264,null,null,752,null,null,31
2905767,1083,1445871,2556,345455,1796,126150,5833,219305,6127,894420,1999,159617,7021,734803,7516,205996,1074,196600,1516,9396,1449,1459896,2420,330980,1838,125678,6748,205302,6670,897393,1657,175335,7611,722058,7516,231523,1033,220345,1755,11178,1765,1083,null,null,2556,null,null,1796,null,null,5833,null,null,6127,null,null,1999,null,null,7021,null,null,7516,null,null,1074,null,null,1516,null,null,1449,null,null,2420,null,null,1838,null,null,6748,null,null,6670,null,null,1657,null,null,7611,null,null,7516,null,null,1033,null,null,1755,null,null,1765,null,null,32
1316467,851,653830,2160,134999,1478,41360,2944,93639,2842,418025,1999,61171,4050,356854,4086,100806,932,97025,1226,3781,790,662637,2037,124411,1361,36632,2852,87779,2674,421074,1540,61181,3952,359893,4137,117152,1095,114483,1338,2669,697,851,null,null,2160,null,null,1478,null,null,2944,null,null,2842,null,null,1999,null,null,4050,null,null,4086,null,null,932,null,null,1226,null,null,790,null,null,2037,null,null,1361,null,null,2852,null,null,2674,null,null,1540,null,null,3952,null,null,4137,null,null,1095,null,null,1338,null,null,697,null,null,33
8837578,1301,4298033,2553,1010997,1723,325642,9052,685355,8984,2714091,2074,368144,10771,2345947,10857,572945,1716,542137,2988,30808,2501,4539545,2661,968951,1704,315529,8666,653422,8939,2811025,1855,469845,10733,2341180,10620,759569,1741,725942,3141,33627,2461,1301,null,null,2553,null,null,1723,null,null,9052,null,null,8984,null,null,2074,null,null,10771,null,null,10857,null,null,1716,null,null,2988,null,null,2501,null,null,2661,null,null,1704,null,null,8666,null,null,8939,null,null,1855,null,null,10733,null,null,10620,null,null,1741,null,null,3141,null,null,2461,null,null,34
2046001,1490,1001992,3542,249200,2743,139810,5412,109390,5574,599162,2535,179869,6964,419293,7223,153630,1203,146923,1688,6707,1324,1044009,3179,239398,3046,142389,5224,97009,4893,621586,2039,200196,8616,421390,8650,183025,1255,176308,1725,6717,1283,1490,null,null,3542,null,null,2743,null,null,5412,null,null,5574,null,null,2535,null,null,6964,null,null,7223,null,null,1203,null,null,1688,null,null,1324,null,null,3179,null,null,3046,null,null,5224,null,null,4893,null,null,2039,null,null,8616,null,null,8650,null,null,1255,null,null,1725,null,null,1283,null,null,35
19505596,2238,9425360,5742,2129705,3667,902013,12051,1227692,11956,6034649,5015,1400570,18996,4634079,19796,1261006,2772,1196306,4572,64700,3699,10080236,5354,2041081,3517,865452,15273,1175629,15222,6364612,3572,1682261,19756,4682351,19666,1674543,3212,1607346,5563,67197,4020,2238,null,null,5742,null,null,3667,null,null,12051,null,null,11956,null,null,5015,null,null,18996,null,null,19796,null,null,2772,null,null,4572,null,null,3699,null,null,5354,null,null,3517,null,null,15273,null,null,15222,null,null,3572,null,null,19756,null,null,19666,null,null,3212,null,null,5563,null,null,4020,null,null,36
9957830,4137,4788349,8556,1173844,5856,509067,10860,664777,11196,2943078,6220,433064,8791,2510014,9862,671427,2855,652730,3402,18697,2154,5169481,7270,1118639,5577,489282,11870,629357,10949,3195616,4411,538636,10929,2656980,11223,855226,2835,836564,3643,18662,2144,4137,null,null,8556,null,null,5856,null,null,10860,null,null,11196,null,null,6220,null,null,8791,null,null,9862,null,null,2855,null,null,3402,null,null,2154,null,null,7270,null,null,5577,null,null,11870,null,null,10949,null,null,4411,null,null,10929,null,null,11223,null,null,2835,null,null,3643,null,null,2144,null,null,37
741486,1317,379672,2429,90903,1632,19751,1874,71152,2171,241061,2438,28457,2612,212604,3599,47708,656,46559,858,1149,422,361814,2363,83227,1472,18125,2250,65102,2276,222395,1872,25072,2390,197323,2904,56192,923,55146,932,1046,432,1317,null,null,2429,null,null,1632,null,null,1874,null,null,2171,null,null,2438,null,null,2612,null,null,3599,null,null,656,null,null,858,null,null,422,null,null,2363,null,null,1472,null,null,2250,null,null,2276,null,null,1872,null,null,2390,null,null,2904,null,null,923,null,null,932,null,null,432,null,null,38
11439848,1446,5582138,5733,1329348,4633,515450,12323,813898,12378,3452097,3946,689161,12024,2762936,12816,800693,2673,774602,3337,26091,2335,5857710,5664,1276649,4256,495105,12035,781544,12146,3566209,3481,845501,14094,2720708,14384,1014852,2690,984914,3591,29938,2371,1446,null,null,5733,null,null,4633,null,null,12323,null,null,12378,null,null,3946,null,null,12024,null,null,12816,null,null,2673,null,null,3337,null,null,2335,null,null,5664,null,null,4256,null,null,12035,null,null,12146,null,null,3481,null,null,14094,null,null,14384,null,null,2690,null,null,3591,null,null,2371,null,null,39
3845697,1477,1885747,3811,493514,2353,222598,5942,270916,6354,1139271,3055,158786,4884,980485,5526,252962,1600,244416,1856,8546,1155,1959950,3681,466336,2263,217899,5679,248437,5647,1177405,2786,176574,5419,1000831,6196,316209,2153,308972,2234,7237,1207,1477,null,null,3811,null,null,2353,null,null,5942,null,null,6354,null,null,3055,null,null,4884,null,null,5526,null,null,1600,null,null,1856,null,null,1155,null,null,3681,null,null,2263,null,null,5679,null,null,5647,null,null,2786,null,null,5419,null,null,6196,null,null,2153,null,null,2234,null,null,1207,null,null,40
4054353,734,1997545,3905,443075,3065,179509,7571,263566,7629,1244168,3131,292111,8644,952057,9318,310302,1911,297961,2433,12341,2040,2056808,3920,423510,2873,176485,5699,247025,6159,1264892,2548,310247,9352,954645,9407,368406,1956,357545,2599,10861,1591,734,null,null,3905,null,null,3065,null,null,7571,null,null,7629,null,null,3131,null,null,8644,null,null,9318,null,null,1911,null,null,2433,null,null,2040,null,null,3920,null,null,2873,null,null,5699,null,null,6159,null,null,2548,null,null,9352,null,null,9407,null,null,1956,null,null,2599,null,null,1591,null,null,41
12579422,1164,6127149,5383,1363121,3642,519353,11342,843768,11278,3826193,3306,679388,13344,3146805,13717,937835,2689,906982,3334,30853,2286,6452273,5483,1303580,3685,494931,10891,808649,11490,3946237,3316,809244,13273,3136993,12785,1202456,3029,1170269,3494,32187,2347,1164,null,null,5383,null,null,3642,null,null,11342,null,null,11278,null,null,3306,null,null,13344,null,null,13717,null,null,2689,null,null,3334,null,null,2286,null,null,5483,null,null,3685,null,null,10891,null,null,11490,null,null,3316,null,null,13273,null,null,12785,null,null,3029,null,null,3494,null,null,2347,null,null,42
1040259,649,502450,1850,106216,1346,40563,3004,65653,2891,323458,1212,66992,4065,256466,4138,72776,772,70142,990,2634,698,537809,1946,102052,1283,38150,3254,63902,3326,342018,1368,81698,4625,260320,4762,93739,1058,91139,1335,2600,721,649,null,null,1850,null,null,1346,null,null,3004,null,null,2891,null,null,1212,null,null,4065,null,null,4138,null,null,772,null,null,990,null,null,698,null,null,1946,null,null,1283,null,null,3254,null,null,3326,null,null,1368,null,null,4625,null,null,4762,null,null,1058,null,null,1335,null,null,721,null,null,44
4861188,2481,2330593,5304,560218,4188,256154,7459,304064,7588,1409626,3318,233331,7640,1176295,7702,360749,1724,352749,2079,8000,1436,2530595,5018,537167,4373,239515,7679,297652,7576,1541879,2794,286947,9350,1254932,10038,451549,1983,441939,2491,9610,1630,2481,null,null,5304,null,null,4188,null,null,7459,null,null,7588,null,null,3318,null,null,7640,null,null,7702,null,null,1724,null,null,2079,null,null,1436,null,null,5018,null,null,4373,null,null,7679,null,null,7576,null,null,2794,null,null,9350,null,null,10038,null,null,1983,null,null,2491,null,null,1630,null,null,45
848774,457,425393,2188,110043,1566,38594,2792,71449,2705,255732,1847,31799,2823,223933,3377,59618,551,58240,708,1378,499,423381,2123,102938,1683,34511,2991,68427,2836,249187,1628,30272,2722,218915,3015,71256,1086,69654,1029,1602,695,457,null,null,2188,null,null,1566,null,null,2792,null,null,2705,null,null,1847,null,null,2823,null,null,3377,null,null,551,null,null,708,null,null,499,null,null,2123,null,null,1683,null,null,2991,null,null,2836,null,null,1628,null,null,2722,null,null,3015,null,null,1086,null,null,1029,null,null,695,null,null,46
6546914,2577,3172185,5525,772356,4609,334826,10027,437530,10050,1948776,4505,349862,8274,1598914,9380,451053,2145,437785,2457,13268,1760,3374729,5293,728546,4659,323327,8366,405219,7602,2080809,3104,444279,11159,1636530,12005,565374,2149,551589,2885,13785,1860,2577,null,null,5525,null,null,4609,null,null,10027,null,null,10050,null,null,4505,null,null,8274,null,null,9380,null,null,2145,null,null,2457,null,null,1760,null,null,5293,null,null,4659,null,null,8366,null,null,7602,null,null,3104,null,null,11159,null,null,12005,null,null,2149,null,null,2885,null,null,1860,null,null,47
27386023,4419,13462702,10096,3716279,8138,1541817,25411,2174462,24287,8293349,7267,899021,16987,7394328,18573,1453074,3764,1376249,5837,76825,5032,13923321,10330,3565754,8081,1476218,21760,2089536,22453,8550534,6568,976246,21691,7574288,20234,1807033,4186,1717641,6719,89392,5059,4419,null,null,10096,null,null,8138,null,null,25411,null,null,24287,null,null,7267,null,null,16987,null,null,18573,null,null,3764,null,null,5837,null,null,5032,null,null,10330,null,null,8081,null,null,21760,null,null,22453,null,null,6568,null,null,21691,null,null,20234,null,null,4186,null,null,6719,null,null,5059,null,null,48
3024767,1289,1517087,2861,472465,1986,96002,4881,376463,5140,899378,2880,79025,4845,820353,5472,145244,1216,139015,1592,6229,916,1507680,2816,446506,1844,87684,5324,358822,4971,890458,2188,85550,4685,804908,5308,170716,1356,163968,1760,6748,1180,1289,null,null,2861,null,null,1986,null,null,4881,null,null,5140,null,null,2880,null,null,4845,null,null,5472,null,null,1216,null,null,1592,null,null,916,null,null,2816,null,null,1844,null,null,5324,null,null,4971,null,null,2188,null,null,4685,null,null,5308,null,null,1356,null,null,1760,null,null,1180,null,null,49
618622,345,304849,1400,61071,855,29564,2643,31507,2517,192982,1381,48312,2978,144670,2981,50796,584,48779,704,2017,555,313773,1356,57280,984,26709,1942,30571,1936,196480,1192,52080,2982,144400,3316,60013,764,58882,877,1131,389,345,null,null,1400,null,null,855,null,null,2643,null,null,2517,null,null,1381,null,null,2978,null,null,2981,null,null,584,null,null,704,null,null,555,null,null,1356,null,null,984,null,null,1942,null,null,1936,null,null,1192,null,null,2982,null,null,3316,null,null,764,null,null,877,null,null,389,null,null,50
8199576,4534,3970742,7594,953199,4908,258283,9484,694916,9506,2485203,6048,284053,7828,2201150,9878,532340,2770,507395,3311,24945,2179,4228834,6700,911653,5388,252398,8666,659255,9377,2648805,4585,306603,8398,2342202,9313,668376,2782,643178,3206,25198,2333,4534,null,null,7594,null,null,4908,null,null,9484,null,null,9506,null,null,6048,null,null,7828,null,null,9878,null,null,2770,null,null,3311,null,null,2179,null,null,6700,null,null,5388,null,null,8666,null,null,9377,null,null,4585,null,null,8398,null,null,9313,null,null,2782,null,null,3206,null,null,2333,null,null,51
7184110,3147,3559388,4229,831855,3266,332379,8842,499476,8983,2244366,4113,433736,10122,1810630,10295,483167,1718,461803,2708,21364,2598,3624722,3693,795449,3184,316782,9358,478667,9189,2253282,2955,467593,10477,1785689,10631,575991,2519,556077,2887,19914,2065,3147,null,null,4229,null,null,3266,null,null,8842,null,null,8983,null,null,4113,null,null,10122,null,null,10295,null,null,1718,null,null,2708,null,null,2598,null,null,3693,null,null,3184,null,null,9358,null,null,9189,null,null,2955,null,null,10477,null,null,10631,null,null,2519,null,null,2887,null,null,2065,null,null,53
1802572,374,882605,3316,190028,2438,97894,4892,92134,4849,539776,2186,167280,5964,372496,5692,152801,1178,149122,1604,3679,980,919967,3267,185762,2549,94364,4615,91398,4410,551668,1968,183740,5862,367928,5952,182537,1279,179349,1600,3188,881,374,null,null,3316,null,null,2438,null,null,4892,null,null,4849,null,null,2186,null,null,5964,null,null,5692,null,null,1178,null,null,1604,null,null,980,null,null,3267,null,null,2549,null,null,4615,null,null,4410,null,null,1968,null,null,5862,null,null,5952,null,null,1279,null,null,1600,null,null,881,null,null,54
5706681,824,2823539,3726,655790,3023,216758,6551,439032,6059,1758058,2839,262128,7090,1495930,7518,409691,1569,399337,1862,10354,1254,2883142,3657,627749,2845,213186,7754,414563,7541,1764460,2750,311148,7039,1453312,7378,490933,1839,480693,2083,10240,1356,824,null,null,3726,null,null,3023,null,null,6551,null,null,6059,null,null,2839,null,null,7090,null,null,7518,null,null,1569,null,null,1862,null,null,1254,null,null,3657,null,null,2845,null,null,7754,null,null,7541,null,null,2750,null,null,7039,null,null,7378,null,null,1839,null,null,2083,null,null,1356,null,null,55
576027,635,291957,2128,71894,1890,19071,2388,52823,3007,179602,1723,20650,2591,158952,2850,40461,575,39073,792,1388,536,284070,2143,68570,1776,15865,2142,52705,2054,170826,1471,18779,2248,152047,2444,44674,774,43694,835,980,362,635,null,null,2128,null,null,1890,null,null,2388,null,null,3007,null,null,1723,null,null,2591,null,null,2850,null,null,575,null,null,792,null,null,536,null,null,2143,null,null,1776,null,null,2142,null,null,2054,null,null,1471,null,null,2248,null,null,2444,null,null,774,null,null,835,null,null,362,null,null,56
3384148,818,1606058,3603,358427,3253,227695,6719,130732,6240,969460,1033,467040,8978,502420,9084,278171,654,269163,1648,9008,1478,1778090,3542,337193,3243,212167,6947,125026,6658,1079595,781,559628,8113,519967,8134,361302,719,347934,1629,13368,1582,818,null,null,3603,null,null,3253,null,null,6719,null,null,6240,null,null,1033,null,null,8978,null,null,9084,null,null,654,null,null,1648,null,null,1478,null,null,3542,null,null,3243,null,null,6947,null,null,6658,null,null,781,null,null,8113,null,null,8134,null,null,719,null,null,1629,null,null,1582,null,null,72
4782529,1623,2295925,5819,564204,4827,252681,7845,311523,7841,1400998,4297,234132,7539,1166866,8027,330723,2379,322098,2380,8625,1572,2486604,5810,533848,5053,250721,8406,283127,7991,1520505,3516,279437,7383,1241068,7282,432251,2254,423338,2541,8913,1854,1623,null,null,5819,null,null,4827,null,null,7845,null,null,7841,null,null,4297,null,null,7539,null,null,8027,null,null,2379,null,null,2380,null,null,1572,null,null,5810,null,null,5053,null,null,8406,null,null,7991,null,null,3516,null,null,7383,null,null,7282,null,null,2254,null,null,2541,null,null,1854,null,null,01
