B06008_001E,B06008_001M,B06008_002E,B06008_002M,B06008_003E,B06008_003M,B06008_004E,B06008_004M,B06008_005E,B06008_005M,B06008_006E,B06008_006M,B06008_007E,B06008_007M,B06008_008E,B06008_008M,B06008_009E,B06008_009M,B06008_010E,B06008_010M,B06008_011E,B06008_011M,B06008_012E,B06008_012M,B06008_013E,B06008_013M,B06008_014E,B06008_014M,B06008_015E,B06008_015M,B06008_016E,B06008_016M,B06008_017E,B06008_017M,B06008_018E,B06008_018M,B06008_019E,B06008_019M,B06008_020E,B06008_020M,B06008_021E,B06008_021M,B06008_022E,B06008_022M,B06008_023E,B06008_023M,B06008_024E,B06008_024M,B06008_025E,B06008_025M,B06008_026E,B06008_026M,B06008_027E,B06008_027M,B06008_028E,B06008_028M,B06008_029E,B06008_029M,B06008_030E,B06008_030M,B06008_001M,B06008_001EA,B06008_001MA,B06008_002M,B06008_002EA,B06008_002MA,B06008_003M,B06008_003EA,B06008_003MA,B06008_004M,B06008_004EA,B06008_004MA,B06008_005M,B06008_005EA,B06008_005MA,B06008_006M,B06008_006EA,B06008_006MA,B06008_007M,B06008_007EA,B06008_007MA,B06008_008M,B06008_008EA,B06008_008MA,B06008_009M,B06008_009EA,B06008_009MA,B06008_010M,B06008_010EA,B06008_010MA,B06008_011M,B06008_011EA,B06008_011MA,B06008_012M,B06008_012EA,B06008_012MA,B06008_013M,B06008_013EA,B06008_013MA,B06008_014M,B06008_014EA,B06008_014MA,B06008_015M,B06008_015EA,B06008_015MA,B06008_016M,B06008_016EA,B06008_016MA,B06008_017M,B06008_017EA,B06008_017MA,B06008_018M,B06008_018EA,B06008_018MA,B06008_019M,B06008_019EA,B06008_019MA,B06008_020M,B06008_020EA,B06008_020MA,B06008_021M,B06008_021EA,B06008_021MA,B06008_022M,B06008_022EA,B06008_022MA,B06008_023M,B06008_023EA,B06008_023MA,B06008_024M,B06008_024EA,B06008_024MA,B06008_025M,B06008_025EA,B06008_025MA,B06008_026M,B06008_026EA,B06008_026MA,B06008_027M,B06008_027EA,B06008_027MA,B06008_028M,B06008_028EA,B06008_028MA,B06008_029M,B06008_029EA,B06008_029MA,B06008_030M,B06008_030EA,B06008_030MA,state
1123728,1151,327476,7938,547474,11718,163780,7074,12364,1908,72634,2951,659294,9518,209193,6989,302558,8992,96230,5457,6972,1326,44341,2691,402532,9816,102720,6064,211500,7995,60947,4035,4459,1248,22906,2035,14462,1819,3851,1077,7521,1247,2326,597,0,172,764,384,47440,3566,11712,1969,25895,2364,4277,1123,933,530,4623,998,1151,null,null,7938,null,null,11718,null,null,7074,null,null,1908,null,null,2951,null,null,9518,null,null,6989,null,null,8992,null,null,5457,null,null,1326,null,null,2691,null,null,9816,null,null,6064,null,null,7995,null,null,4035,null,null,1248,null,null,2035,null,null,1819,null,null,1077,null,null,1247,null,null,597,null,null,172,null,null,384,null,null,3566,null,null,1969,null,null,2364,null,null,1123,null,null,530,null,null,998,null,null,23
4902314,1692,1753358,16406,2274274,24615,493882,11147,108792,5661,272008,6701,2024704,20215,916110,13791,752809,15005,203784,7318,43394,3349,108607,4930,1921589,19781,562029,12344,975074,16042,222559,7483,38086,3257,123841,4756,76861,4922,29420,3321,35291,3116,7690,1408,2623,991,1837,647,879160,15335,245799,10426,511100,11671,59849,4867,24689,3234,37723,3041,1692,null,null,16406,null,null,24615,null,null,11147,null,null,5661,null,null,6701,null,null,20215,null,null,13791,null,null,15005,null,null,7318,null,null,3349,null,null,4930,null,null,19781,null,null,12344,null,null,16042,null,null,7483,null,null,3257,null,null,4756,null,null,4922,null,null,3321,null,null,3116,null,null,1408,null,null,991,null,null,647,null,null,15335,null,null,10426,null,null,11671,null,null,4867,null,null,3234,null,null,3041,null,null,24
5683233,1618,2128692,17207,2603662,24063,542397,13150,97643,5876,310839,6956,3206463,19155,1320195,17319,1336816,17919,319503,10297,40664,3641,189285,5431,1229005,15899,426958,11546,610890,10839,115261,5504,17183,2214,58713,4005,173271,8305,76959,5794,57699,4717,22070,2616,7756,1603,8787,1276,1074494,16468,304580,10810,598257,12539,85563,5225,32040,3571,54054,3619,1618,null,null,17207,null,null,24063,null,null,13150,null,null,5876,null,null,6956,null,null,19155,null,null,17319,null,null,17919,null,null,10297,null,null,3641,null,null,5431,null,null,15899,null,null,11546,null,null,10839,null,null,5504,null,null,2214,null,null,4005,null,null,8305,null,null,5794,null,null,4717,null,null,2616,null,null,1603,null,null,1276,null,null,16468,null,null,10810,null,null,12539,null,null,5225,null,null,3571,null,null,3619,null,null,25
8138464,2733,2718812,19506,3863557,24484,964237,13774,101796,4386,490062,8353,5990165,19407,2177258,19428,2698513,19802,724783,12764,69606,3867,320005,6754,1459602,16489,376039,9409,740793,12232,190002,6315,22869,2321,129899,4532,64393,4216,25713,2793,29680,2681,6008,1102,923,660,2069,612,624304,11688,139802,6021,394571,9866,43444,3631,8398,1688,38089,2769,2733,null,null,19506,null,null,24484,null,null,13774,null,null,4386,null,null,8353,null,null,19407,null,null,19428,null,null,19802,null,null,12764,null,null,3867,null,null,6754,null,null,16489,null,null,9409,null,null,12232,null,null,6315,null,null,2321,null,null,4532,null,null,4216,null,null,2793,null,null,2681,null,null,1102,null,null,660,null,null,612,null,null,11688,null,null,6021,null,null,9866,null,null,3631,null,null,1688,null,null,2769,null,null,26
4446706,2592,1432069,15488,2281659,20311,459198,10226,44499,3284,229281,5339,2841905,15152,980208,12781,1398050,15391,289313,8473,21857,1833,152477,4234,1152621,12905,316828,8933,629622,9693,133695,5528,12155,1483,60321,3317,33100,2659,12846,1710,14825,1643,3929,981,620,328,880,444,419080,9629,122187,6759,239162,8652,32261,2991,9867,1694,15603,1825,2592,null,null,15488,null,null,20311,null,null,10226,null,null,3284,null,null,5339,null,null,15152,null,null,12781,null,null,15391,null,null,8473,null,null,1833,null,null,4234,null,null,12905,null,null,8933,null,null,9693,null,null,5528,null,null,1483,null,null,3317,null,null,2659,null,null,1710,null,null,1643,null,null,981,null,null,328,null,null,444,null,null,9629,null,null,6759,null,null,8652,null,null,2991,null,null,1694,null,null,1825,null,null,27
2388158,3133,816866,14691,1056785,19530,273303,8304,70932,4488,170272,6144,1642319,12458,609668,12545,672700,16563,184145,6348,51307,3494,124499,5691,672578,12755,187369,7546,339464,9497,85240,5364,18093,3063,42412,3585,17454,2462,4932,1479,9270,1869,2196,903,560,486,496,320,55807,4399,14897,2642,35351,3364,1722,677,972,508,2865,999,3133,null,null,14691,null,null,19530,null,null,8304,null,null,4488,null,null,6144,null,null,12458,null,null,12545,null,null,16563,null,null,6348,null,null,3494,null,null,5691,null,null,12755,null,null,7546,null,null,9497,null,null,5364,null,null,3063,null,null,3585,null,null,2462,null,null,1479,null,null,1869,null,null,903,null,null,486,null,null,320,null,null,4399,null,null,2642,null,null,3364,null,null,677,null,null,508,null,null,999,null,null,28
4943723,3235,1523837,15527,2410531,22746,599616,12469,89316,4423,320423,7434,3072470,19894,1052926,15018,1406985,20834,363709,9936,53532,3150,195318,6273,1597694,18499,393504,11136,841879,13736,215030,7591,32242,2935,115039,4676,38033,3653,14424,2274,17563,2337,4787,1244,480,378,779,475,235526,9213,62983,4827,144104,7059,16090,2150,3062,1007,9287,1536,3235,null,null,15527,null,null,22746,null,null,12469,null,null,4423,null,null,7434,null,null,19894,null,null,15018,null,null,20834,null,null,9936,null,null,3150,null,null,6273,null,null,18499,null,null,11136,null,null,13736,null,null,7591,null,null,2935,null,null,4676,null,null,3653,null,null,2274,null,null,2337,null,null,1244,null,null,378,null,null,475,null,null,9213,null,null,4827,null,null,7059,null,null,2150,null,null,1007,null,null,1536,null,null,29
852293,1824,248980,6314,440100,9990,105525,5453,9524,1706,48164,3048,421364,7790,139749,5074,203603,7116,50966,4047,4585,919,22461,1698,402639,8177,100699,5502,221888,6627,51872,3499,4445,1372,23735,2410,7669,1331,2906,897,3375,793,915,357,298,215,175,147,20621,2268,5626,1515,11234,1605,1772,704,196,183,1793,779,1824,null,null,6314,null,null,9990,null,null,5453,null,null,1706,null,null,3048,null,null,7790,null,null,5074,null,null,7116,null,null,4047,null,null,919,null,null,1698,null,null,8177,null,null,5502,null,null,6627,null,null,3499,null,null,1372,null,null,2410,null,null,1331,null,null,897,null,null,793,null,null,357,null,null,215,null,null,147,null,null,2268,null,null,1515,null,null,1605,null,null,704,null,null,183,null,null,779,null,null,30
1509438,1732,460271,8157,780574,11470,160506,5930,16517,2148,91570,4054,913823,7663,300226,6546,454552,8164,94802,4572,7283,1210,56960,2857,459415,8903,121283,5808,246725,7001,55336,3326,6246,1189,29825,2720,12189,1653,4375,976,5823,965,1479,501,404,378,108,91,124011,4888,34387,3910,73474,4343,8889,1643,2584,1230,4677,1412,1732,null,null,8157,null,null,11470,null,null,5930,null,null,2148,null,null,4054,null,null,7663,null,null,6546,null,null,8164,null,null,4572,null,null,1210,null,null,2857,null,null,8903,null,null,5808,null,null,7001,null,null,3326,null,null,1189,null,null,2720,null,null,1653,null,null,976,null,null,965,null,null,501,null,null,378,null,null,91,null,null,4888,null,null,3910,null,null,4343,null,null,1643,null,null,1230,null,null,1412,null,null,31
2376250,1187,806001,11975,1051656,15030,336811,10506,55758,4293,126024,4425,371457,10305,231166,7551,94092,4729,34661,3003,5093,1284,6445,1306,1391497,14518,420941,11110,622750,12130,229177,7833,29233,3114,89396,4279,44324,3844,14939,2305,17972,2292,7479,1561,1298,499,2636,958,568972,11457,138955,8402,316842,8784,65494,5067,20134,2684,27547,2369,1187,null,null,11975,null,null,15030,null,null,10506,null,null,4293,null,null,4425,null,null,10305,null,null,7551,null,null,4729,null,null,3003,null,null,1284,null,null,1306,null,null,14518,null,null,11110,null,null,12130,null,null,7833,null,null,3114,null,null,4279,null,null,3844,null,null,2305,null,null,2292,null,null,1561,null,null,499,null,null,958,null,null,11457,null,null,8402,null,null,8784,null,null,5067,null,null,2684,null,null,2369,null,null,32
1123706,1509,334578,7390,576153,11135,135573,7137,12895,1783,64507,3699,407470,8982,165170,5668,172759,7072,43989,3709,3336,851,22216,1984,630484,8420,151919,5703,350692,8881,82228,5293,7873,1501,37772,3292,14778,2327,3999,1272,7793,1573,1675,822,612,559,699,388,70974,4045,13490,2047,44909,3194,7681,1828,1074,674,3820,771,1509,null,null,7390,null,null,11135,null,null,7137,null,null,1783,null,null,3699,null,null,8982,null,null,5668,null,null,7072,null,null,3709,null,null,851,null,null,1984,null,null,8420,null,null,5703,null,null,8881,null,null,5293,null,null,1501,null,null,3292,null,null,2327,null,null,1272,null,null,1573,null,null,822,null,null,559,null,null,388,null,null,4045,null,null,2047,null,null,3194,null,null,1828,null,null,674,null,null,771,null,null,33
7313609,1132,2552937,20087,3554899,27038,629032,13461,142957,6705,433784,7838,3359344,18369,1542725,16512,1318883,16878,275385,9067,49586,4116,172765,5670,1822467,21794,480978,12619,978349,16327,180328,6450,32127,3270,150685,4314,189664,8886,62125,4604,84544,5381,23340,2981,6900,1516,12755,1896,1942134,21002,467109,13812,1173123,15499,149979,6959,54344,3877,97579,4250,1132,null,null,20087,null,null,27038,null,null,13461,null,null,6705,null,null,7838,null,null,18369,null,null,16512,null,null,16878,null,null,9067,null,null,4116,null,null,5670,null,null,21794,null,null,12619,null,null,16327,null,null,6450,null,null,3270,null,null,4314,null,null,8886,null,null,4604,null,null,5381,null,null,2981,null,null,1516,null,null,1896,null,null,21002,null,null,13812,null,null,15499,null,null,6959,null,null,3877,null,null,4250,null,null,34
1676659,1736,582888,10525,740355,14355,222120,8142,29287,2982,102009,5044,784616,11846,353055,8296,281197,9221,93975,4988,13047,1815,43342,3003,680342,11127,183068,6946,333946,8917,106350,5082,9549,1847,47429,3632,20701,2625,7039,1689,9961,1708,2820,944,387,237,494,322,191000,8423,39726,4208,115251,6025,18975,2480,6304,1580,10744,2046,1736,null,null,10525,null,null,14355,null,null,8142,null,null,2982,null,null,5044,null,null,11846,null,null,8296,null,null,9221,null,null,4988,null,null,1815,null,null,3003,null,null,11127,null,null,6946,null,null,8917,null,null,5082,null,null,1847,null,null,3632,null,null,2625,null,null,1689,null,null,1708,null,null,944,null,null,237,null,null,322,null,null,8423,null,null,4208,null,null,6025,null,null,2480,null,null,1580,null,null,2046,null,null,35
16287464,2913,6319287,30601,7176004,38737,1428360,23079,403536,10362,960277,12333,9345425,34155,4078391,32713,3730889,30951,824361,15765,190168,7282,521616,8856,2128728,23042,855831,15862,905353,16292,193011,7168,38488,3057,136045,4668,436550,12340,168881,7677,158367,8568,46967,3716,20304,2555,42031,3995,4376761,33414,1216184,21354,2381395,26550,364021,9897,154576,7287,260585,8528,2913,null,null,30601,null,null,38737,null,null,23079,null,null,10362,null,null,12333,null,null,34155,null,null,32713,null,null,30951,null,null,15765,null,null,7282,null,null,8856,null,null,23042,null,null,15862,null,null,16292,null,null,7168,null,null,3057,null,null,4668,null,null,12340,null,null,7677,null,null,8568,null,null,3716,null,null,2555,null,null,3995,null,null,33414,null,null,21354,null,null,26550,null,null,9897,null,null,7287,null,null,8528,null,null,36
8250416,4829,2632219,22343,3993862,32648,894565,20114,224177,8873,505593,8378,4260984,28712,1557829,21363,1814775,26355,462061,12606,123558,7455,302761,7516,3139657,27307,848117,18260,1672194,22483,370251,10917,77340,4966,171755,5540,100421,5500,30957,3535,51556,3714,10296,2262,2921,974,4691,1465,749354,12746,195316,8279,455337,11896,51957,4452,20358,2887,26386,2529,4829,null,null,22343,null,null,32648,null,null,20114,null,null,8873,null,null,8378,null,null,28712,null,null,21363,null,null,26355,null,null,12606,null,null,7455,null,null,7516,null,null,27307,null,null,18260,null,null,22483,null,null,10917,null,null,4966,null,null,5540,null,null,5500,null,null,3535,null,null,3714,null,null,2262,null,null,974,null,null,1465,null,null,12746,null,null,8279,null,null,11896,null,null,4452,null,null,2887,null,null,2529,null,null,37
608512,1576,193658,5980,316292,8048,59427,4336,5721,1499,33414,2159,359828,6298,109318,5592,191702,6253,33061,2803,2648,894,23099,1817,219511,6581,75151,4244,108893,5566,24233,2613,1998,727,9236,1416,6176,1861,2079,983,3515,1425,539,330,0,155,43,73,22997,2138,7110,1800,12182,1803,1594,898,1075,882,1036,624,1576,null,null,5980,null,null,8048,null,null,4336,null,null,1499,null,null,2159,null,null,6298,null,null,5592,null,null,6253,null,null,2803,null,null,894,null,null,1817,null,null,6581,null,null,4244,null,null,5566,null,null,2613,null,null,727,null,null,1416,null,null,1861,null,null,983,null,null,1425,null,null,330,null,null,155,null,null,73,null,null,2138,null,null,1800,null,null,1803,null,null,898,null,null,882,null,null,624,null,null,38
9469520,3558,3077560,18963,4489030,30080,1151019,17927,154429,7645,597482,8642,6821539,25258,2401613,20227,3097114,26231,829109,16575,108708,5540,384995,6859,2081417,21947,529167,11658,1060145,17457,276549,7851,35889,3523,179667,6033,81925,5662,28881,3565,37396,3473,9506,1477,1751,551,4391,1054,484639,12587,117899,6898,294375,9064,35855,3447,8081,1661,28429,2819,3558,null,null,18963,null,null,30080,null,null,17927,null,null,7645,null,null,8642,null,null,25258,null,null,20227,null,null,26231,null,null,16575,null,null,5540,null,null,6859,null,null,21947,null,null,11658,null,null,17457,null,null,7851,null,null,3523,null,null,6033,null,null,5662,null,null,3565,null,null,3473,null,null,1477,null,null,551,null,null,1054,null,null,12587,null,null,6898,null,null,9064,null,null,3447,null,null,1661,null,null,2819,null,null,39
3117282,1894,910289,10764,1525857,15503,413667,8222,67379,3238,200090,5812,1744208,14714,581364,10429,780170,12666,229311,5811,34834,2227,118529,4359,1124578,14517,264514,7974,595934,11085,165001,5829,26710,2305,72419,3459,29240,2809,9253,1618,14033,1396,3980,954,812,429,1162,487,219256,5683,55158,3671,135720,5341,15375,1745,5023,1210,7980,1319,1894,null,null,10764,null,null,15503,null,null,8222,null,null,3238,null,null,5812,null,null,14714,null,null,10429,null,null,12666,null,null,5811,null,null,2227,null,null,4359,null,null,14517,null,null,7974,null,null,11085,null,null,5829,null,null,2305,null,null,3459,null,null,2809,null,null,1618,null,null,1396,null,null,954,null,null,429,null,null,487,null,null,5683,null,null,3671,null,null,5341,null,null,1745,null,null,1210,null,null,1319,null,null,40
3374727,2063,1045826,12442,1650534,18701,440968,11832,53034,4041,184365,6573,1318468,16588,528141,12237,546483,11306,171087,7272,19481,2298,53276,3815,1637347,16661,418415,13147,849425,15275,236341,7604,23149,2792,110017,4924,39945,3558,15339,2748,18759,1999,4356,1094,557,419,934,393,378967,10491,83931,5847,235867,8352,29184,3274,9847,2106,20138,2337,2063,null,null,12442,null,null,18701,null,null,11832,null,null,4041,null,null,6573,null,null,16588,null,null,12237,null,null,11306,null,null,7272,null,null,2298,null,null,3815,null,null,16661,null,null,13147,null,null,15275,null,null,7604,null,null,2792,null,null,4924,null,null,3558,null,null,2748,null,null,1999,null,null,1094,null,null,419,null,null,393,null,null,10491,null,null,5847,null,null,8352,null,null,3274,null,null,2106,null,null,2337,null,null,41
10585604,2792,3618906,22196,4988857,29209,1045494,16927,218519,7622,713828,9795,7397335,26396,2616405,22365,3379697,25080,730021,13342,141221,5855,529991,8361,2164506,25404,703224,15069,1058524,16759,229032,7279,43602,3152,130124,4559,202943,8170,86790,5753,70241,4661,24171,2676,10239,1886,11502,1736,820820,17234,212487,10045,480395,10775,62270,4530,23457,3582,42211,3512,2792,null,null,22196,null,null,29209,null,null,16927,null,null,7622,null,null,9795,null,null,26396,null,null,22365,null,null,25080,null,null,13342,null,null,5855,null,null,8361,null,null,25404,null,null,15069,null,null,16759,null,null,7279,null,null,3152,null,null,4559,null,null,8170,null,null,5753,null,null,4661,null,null,2676,null,null,1886,null,null,1736,null,null,17234,null,null,10045,null,null,10775,null,null,4530,null,null,3582,null,null,3512,null,null,42
