B17019_001E,B17019_001M,B17019_002E,B17019_002M,B17019_003E,B17019_003M,B17019_004E,B17019_004M,B17019_005E,B17019_005M,B17019_006E,B17019_006M,B17019_007E,B17019_007M,B17019_008E,B17019_008M,B17019_009E,B17019_009M,B17019_010E,B17019_010M,B17019_011E,B17019_011M,B17019_012E,B17019_012M,B17019_013E,B17019_013M,B17019_014E,B17019_014M,B17019_015E,B17019_015M,B17019_016E,B17019_016M,B17019_017E,B17019_017M,B17019_018E,B17019_018M,B17019_019E,B17019_019M,B17019_020E,B17019_020M,B17019_021E,B17019_021M,B17019_022E,B17019_022M,B17019_023E,B17019_023M,B17019_001M,B17019_001EA,B17019_001MA,B17019_002M,B17019_002EA,B17019_002MA,B17019_003M,B17019_003EA,B17019_003MA,B17019_004M,B17019_004EA,B17019_004MA,B17019_005M,B17019_005EA,B17019_005MA,B17019_006M,B17019_006EA,B17019_006MA,B17019_007M,B17019_007EA,B17019_007MA,B17019_008M,B17019_008EA,B17019_008MA,B17019_009M,B17019_009EA,B17019_009MA,B17019_010M,B17019_010EA,B17019_010MA,B17019_011M,B17019_011EA,B17019_011MA,B17019_012M,B17019_012EA,B17019_012MA,B17019_013M,B17019_013EA,B17019_013MA,B17019_014M,B17019_014EA,B17019_014MA,B17019_015M,B17019_015EA,B17019_015MA,B17019_016M,B17019_016EA,B17019_016MA,B17019_017M,B17019_017EA,B17019_017MA,B17019_018M,B17019_018EA,B17019_018MA,B17019_019M,B17019_019EA,B17019_019MA,B17019_020M,B17019_020EA,B17019_020MA,B17019_021M,B17019_021EA,B17019_021MA,B17019_022M,B17019_022EA,B17019_022MA,B17019_023M,B17019_023EA,B17019_023MA,state
145524,4006,9154,1441,4569,1133,2790,838,1779,707,4585,1066,376,255,78,91,298,241,4209,1030,1065,436,3144,1036,136370,3906,112469,4150,94704,3554,17765,2311,23901,2626,10578,1821,6383,1445,4195,1178,13323,1657,8146,1321,5177,1088,4006,null,null,1441,null,null,1133,null,null,838,null,null,707,null,null,1066,null,null,255,null,null,91,null,null,241,null,null,1030,null,null,436,null,null,1036,null,null,3906,null,null,4150,null,null,3554,null,null,2311,null,null,2626,null,null,1821,null,null,1445,null,null,1178,null,null,1657,null,null,1321,null,null,1088,null,null,56
836332,9750,329347,7759,123632,4152,89327,3747,34305,3113,205715,7362,37386,3318,16160,2015,21226,2474,168329,6772,62861,3804,105468,5225,506985,8881,340540,7947,296405,7377,44135,3520,166445,5625,44325,3250,32504,3054,11821,1464,122120,5279,94258,4726,27862,2789,9750,null,null,7759,null,null,4152,null,null,3747,null,null,3113,null,null,7362,null,null,3318,null,null,2015,null,null,2474,null,null,6772,null,null,3804,null,null,5225,null,null,8881,null,null,7947,null,null,7377,null,null,3520,null,null,5625,null,null,3250,null,null,3054,null,null,1464,null,null,5279,null,null,4726,null,null,2789,null,null,72
1208362,12930,153533,6747,50835,3482,29825,3062,21010,2474,102698,5618,14974,2257,7443,1688,7531,1963,87724,4979,22335,2176,65389,4708,1054829,12563,813495,11349,698386,10930,115109,5840,241334,8111,66086,3751,44073,3237,22013,2558,175248,7091,105557,4561,69691,5376,12930,null,null,6747,null,null,3482,null,null,3062,null,null,2474,null,null,5618,null,null,2257,null,null,1688,null,null,1963,null,null,4979,null,null,2176,null,null,4708,null,null,12563,null,null,11349,null,null,10930,null,null,5840,null,null,8111,null,null,3751,null,null,3237,null,null,2558,null,null,7091,null,null,4561,null,null,5376,null,null,01
164102,4083,11031,1425,3459,733,1971,514,1488,474,7572,1267,1714,571,877,295,837,460,5858,1178,1859,562,3999,921,153071,3995,118709,3785,94322,3062,24387,2307,34362,2942,12680,1622,7203,1289,5477,1128,21682,2287,12509,1828,9173,1474,4083,null,null,1425,null,null,733,null,null,514,null,null,474,null,null,1267,null,null,571,null,null,295,null,null,460,null,null,1178,null,null,562,null,null,921,null,null,3995,null,null,3785,null,null,3062,null,null,2307,null,null,2942,null,null,1622,null,null,1289,null,null,1128,null,null,2287,null,null,1828,null,null,1474,null,null,02
1648739,12489,196536,6247,83947,4474,44869,3586,39078,3305,112589,4577,23775,2545,8420,1337,15355,2276,88814,4004,25464,2313,63350,3472,1452203,12382,1110238,12256,882446,10895,227792,7671,341965,9523,113734,4887,62075,3865,51659,3856,228231,8273,117156,5495,111075,6191,12489,null,null,6247,null,null,4474,null,null,3586,null,null,3305,null,null,4577,null,null,2545,null,null,1337,null,null,2276,null,null,4004,null,null,2313,null,null,3472,null,null,12382,null,null,12256,null,null,10895,null,null,7671,null,null,9523,null,null,4887,null,null,3865,null,null,3856,null,null,8273,null,null,5495,null,null,6191,null,null,04
747917,9249,92514,4600,33989,3299,17684,2045,16305,2745,58525,3796,8538,1561,3029,855,5509,1127,49987,3426,11453,1487,38534,3143,655403,8698,516008,8789,428874,7821,87134,4671,139395,6477,38683,3308,21425,2569,17258,2206,100712,5134,55041,4004,45671,3649,9249,null,null,4600,null,null,3299,null,null,2045,null,null,2745,null,null,3796,null,null,1561,null,null,855,null,null,1127,null,null,3426,null,null,1487,null,null,3143,null,null,8698,null,null,8789,null,null,7821,null,null,4671,null,null,6477,null,null,3308,null,null,2569,null,null,2206,null,null,5134,null,null,4004,null,null,3649,null,null,05
8887761,26268,929253,15252,402274,10726,126335,5271,275939,9250,526979,10594,110032,5172,24598,2282,85434,4630,416947,10118,68477,4259,348470,9578,7958508,29205,6004619,36008,4144518,27994,1860101,20519,1953889,22962,667221,14470,312528,8711,354693,11441,1286668,17647,593257,10761,693411,14826,26268,null,null,15252,null,null,10726,null,null,5271,null,null,9250,null,null,10594,null,null,5172,null,null,2282,null,null,4630,null,null,10118,null,null,4259,null,null,9578,null,null,29205,null,null,36008,null,null,27994,null,null,20519,null,null,22962,null,null,14470,null,null,8711,null,null,11441,null,null,17647,null,null,10761,null,null,14826,null,null,06
1347936,10110,94425,5097,39817,3128,18549,1937,21268,2951,54608,4253,9426,1554,2537,717,6889,1453,45182,3988,11330,1709,33852,3564,1253511,11197,1011571,10549,819680,9295,191891,8152,241940,7050,89393,4945,50929,3501,38464,3708,152547,5116,87436,3683,65111,3994,10110,null,null,5097,null,null,3128,null,null,1937,null,null,2951,null,null,4253,null,null,1554,null,null,717,null,null,1453,null,null,3988,null,null,1709,null,null,3564,null,null,11197,null,null,10549,null,null,9295,null,null,8152,null,null,7050,null,null,4945,null,null,3501,null,null,3708,null,null,5116,null,null,3683,null,null,3994,null,null,08
880600,11466,60300,4330,17962,2341,7049,1222,10913,1704,42338,3549,5340,1283,1373,695,3967,1103,36998,3202,5251,1169,31747,3086,820300,10426,630487,8617,532652,7769,97835,5350,189813,7213,54171,3888,30906,2721,23265,2943,135642,5618,70529,4025,65113,4256,11466,null,null,4330,null,null,2341,null,null,1222,null,null,1704,null,null,3549,null,null,1283,null,null,695,null,null,1103,null,null,3202,null,null,1169,null,null,3086,null,null,10426,null,null,8617,null,null,7769,null,null,5350,null,null,7213,null,null,3888,null,null,2721,null,null,2943,null,null,5618,null,null,4025,null,null,4256,null,null,09
232433,5605,18768,2095,5976,1251,4288,1006,1688,635,12792,1794,1549,623,568,269,981,532,11243,1623,3216,886,8027,1491,213665,5418,161330,4966,136019,4488,25311,2800,52335,3485,12381,1800,8520,1475,3861,1016,39954,3065,22889,2166,17065,2247,5605,null,null,2095,null,null,1251,null,null,1006,null,null,635,null,null,1794,null,null,623,null,null,269,null,null,532,null,null,1623,null,null,886,null,null,1491,null,null,5418,null,null,4966,null,null,4488,null,null,2800,null,null,3485,null,null,1800,null,null,1475,null,null,1016,null,null,3065,null,null,2166,null,null,2247,null,null,10
122732,3407,16834,1966,1797,794,331,204,1466,761,15037,1825,1147,546,258,217,889,479,13890,1695,748,293,13142,1682,105898,3566,69407,3623,45971,2381,23436,2453,36491,2964,8088,1452,3165,754,4923,1148,28403,2439,10702,1360,17701,2187,3407,null,null,1966,null,null,794,null,null,204,null,null,761,null,null,1825,null,null,546,null,null,217,null,null,479,null,null,1695,null,null,293,null,null,1682,null,null,3566,null,null,3623,null,null,2381,null,null,2453,null,null,2964,null,null,1452,null,null,754,null,null,1148,null,null,2439,null,null,1360,null,null,2187,null,null,11
