B23022_001E,B23022_001M,B23022_002E,B23022_002M,B23022_003E,B23022_003M,B23022_004E,B23022_004M,B23022_005E,B23022_005M,B23022_006E,B23022_006M,B23022_007E,B23022_007M,B23022_008E,B23022_008M,B23022_009E,B23022_009M,B23022_010E,B23022_010M,B23022_011E,B23022_011M,B23022_012E,B23022_012M,B23022_013E,B23022_013M,B23022_014E,B23022_014M,B23022_015E,B23022_015M,B23022_016E,B23022_016M,B23022_017E,B23022_017M,B23022_018E,B23022_018M,B23022_019E,B23022_019M,B23022_020E,B23022_020M,B23022_021E,B23022_021M,B23022_022E,B23022_022M,B23022_023E,B23022_023M,B23022_024E,B23022_024M,B23022_025E,B23022_025M,B23022_026E,B23022_026M,B23022_027E,B23022_027M,B23022_028E,B23022_028M,B23022_029E,B23022_029M,B23022_030E,B23022_030M,B23022_031E,B23022_031M,B23022_032E,B23022_032M,B23022_033E,B23022_033M,B23022_034E,B23022_034M,B23022_035E,B23022_035M,B23022_036E,B23022_036M,B23022_037E,B23022_037M,B23022_038E,B23022_038M,B23022_039E,B23022_039M,B23022_040E,B23022_040M,B23022_041E,B23022_041M,B23022_042E,B23022_042M,B23022_043E,B23022_043M,B23022_044E,B23022_044M,B23022_045E,B23022_045M,B23022_046E,B23022_046M,B23022_047E,B23022_047M,B23022_048E,B23022_048M,B23022_049E,B23022_049M,B23022_001M,B23022_001EA,B23022_001MA,B23022_002M,B23022_002EA,B23022_002MA,B23022_003M,B23022_003EA,B23022_003MA,B23022_004M,B23022_004EA,B23022_004MA,B23022_005M,B23022_005EA,B23022_005MA,B23022_006M,B23022_006EA,B23022_006MA,B23022_007M,B23022_007EA,B23022_007MA,B23022_008M,B23022_008EA,B23022_008MA,B23022_009M,B23022_009EA,B23022_009MA,B23022_010M,B23022_010EA,B23022_010MA,B23022_011M,B23022_011EA,B23022_011MA,B23022_012M,B23022_012EA,B23022_012MA,B23022_013M,B23022_013EA,B23022_013MA,B23022_014M,B23022_014EA,B23022_014MA,B23022_015M,B23022_015EA,B23022_015MA,B23022_016M,B23022_016EA,B23022_016MA,B23022_017M,B23022_017EA,B23022_017MA,B23022_018M,B23022_018EA,B23022_018MA,B23022_019M,B23022_019EA,B23022_019MA,B23022_020M,B23022_020EA,B23022_020MA,B23022_021M,B23022_021EA,B23022_021MA,B23022_022M,B23022_022EA,B23022_022MA,B23022_023M,B23022_023EA,B23022_023MA,B23022_024M,B23022_024EA,B23022_024MA,B23022_025M,B23022_025EA,B23022_025MA,B23022_026M,B23022_026EA,B23022_026MA,B23022_027M,B23022_027EA,B23022_027MA,B23022_028M,B23022_028EA,B23022_028MA,B23022_029M,B23022_029EA,B23022_029MA,B23022_030M,B23022_030EA,B23022_030MA,B23022_031M,B23022_031EA,B23022_031MA,B23022_032M,B23022_032EA,B23022_032MA,B23022_033M,B23022_033EA,B23022_033MA,B23022_034M,B23022_034EA,B23022_034MA,B23022_035M,B23022_035EA,B23022_035MA,B23022_036M,B23022_036EA,B23022_036MA,B23022_037M,B23022_037EA,B23022_037MA,B23022_038M,B23022_038EA,B23022_038MA,B23022_039M,B23022_039EA,B23022_039MA,B23022_040M,B23022_040EA,B23022_040MA,B23022_041M,B23022_041EA,B23022_041MA,B23022_042M,B23022_042EA,B23022_042MA,B23022_043M,B23022_043EA,B23022_043MA,B23022_044M,B23022_044EA,B23022_044MA,B23022_045M,B23022_045EA,B23022_045MA,B23022_046M,B23022_046EA,B23022_046MA,B23022_047M,B23022_047EA,B23022_047MA,B23022_048M,B23022_048EA,B23022_048MA,B23022_049M,B23022_049EA,B23022_049MA,state
852059,2075,419844,1984,344192,4533,280034,4918,229063,5322,4609,965,14994,1927,12850,2002,9508,1644,9010,1666,49774,3354,19805,2106,1348,545,5203,1041,8160,1395,6621,1243,8637,1519,14384,1994,2972,896,425,240,1438,524,1964,551,3507,984,4078,1065,75652,4370,432215,1673,335909,3943,221223,4929,183971,5088,4569,1085,12975,1753,8165,1481,5521,1182,6022,1382,92286,4234,49567,3642,2906,765,10473,1597,10358,1635,8997,1506,9985,1485,22400,2311,5335,1115,464,247,2684,927,3785,829,3927,889,6205,1309,96306,3825,2075,null,null,1984,null,null,4533,null,null,4918,null,null,5322,null,null,965,null,null,1927,null,null,2002,null,null,1644,null,null,1666,null,null,3354,null,null,2106,null,null,545,null,null,1041,null,null,1395,null,null,1243,null,null,1519,null,null,1994,null,null,896,null,null,240,null,null,524,null,null,551,null,null,984,null,null,1065,null,null,4370,null,null,1673,null,null,3943,null,null,4929,null,null,5088,null,null,1085,null,null,1753,null,null,1481,null,null,1182,null,null,1382,null,null,4234,null,null,3642,null,null,765,null,null,1597,null,null,1635,null,null,1506,null,null,1485,null,null,2311,null,null,1115,null,null,247,null,null,927,null,null,829,null,null,889,null,null,1309,null,null,3825,null,null,23
3943508,4166,1927633,3657,1591537,7436,1342021,9317,1172506,9621,23354,2573,52302,4069,36746,3658,25763,2774,31350,3205,198080,7261,89144,5005,4757,1216,17760,2256,29149,2695,22853,2401,34417,3027,51436,3138,11950,1683,605,370,3855,973,5916,1113,7662,1381,21448,2208,336096,7543,2015875,3328,1557218,10053,1164324,10575,997262,10714,17584,2198,54294,2685,35247,3292,29335,2646,30602,3106,313110,7459,156779,6499,10765,1302,31023,2588,41191,3297,32903,2726,40449,3160,79784,3880,19371,2220,1729,461,6524,1071,10845,1405,12793,1774,28522,2338,458657,9512,4166,null,null,3657,null,null,7436,null,null,9317,null,null,9621,null,null,2573,null,null,4069,null,null,3658,null,null,2774,null,null,3205,null,null,7261,null,null,5005,null,null,1216,null,null,2256,null,null,2695,null,null,2401,null,null,3027,null,null,3138,null,null,1683,null,null,370,null,null,973,null,null,1113,null,null,1381,null,null,2208,null,null,7543,null,null,3328,null,null,10053,null,null,10575,null,null,10714,null,null,2198,null,null,2685,null,null,3292,null,null,2646,null,null,3106,null,null,7459,null,null,6499,null,null,1302,null,null,2588,null,null,3297,null,null,2726,null,null,3160,null,null,3880,null,null,2220,null,null,461,null,null,1071,null,null,1405,null,null,1774,null,null,2338,null,null,9512,null,null,24
4527566,3700,2223009,3326,1850681,10200,1521966,11067,1290801,12910,24729,2566,69825,4590,55064,3780,37652,3525,43895,3911,254342,7872,115081,5739,5992,1521,25716,2428,33040,3254,30098,2720,44415,2948,74373,4625,17975,2001,557,298,4942,916,9423,1558,13047,1951,28429,2680,372328,10387,2304557,2808,1818506,9858,1201336,12821,1019156,11751,19160,2130,57003,3948,42345,3286,29831,3203,33841,3240,478030,10427,261397,8338,15814,2126,49516,3478,55687,3506,43873,3603,51743,4230,139140,4594,32604,2688,2605,816,15489,1828,23352,2378,21799,2140,43291,2959,486051,10036,3700,null,null,3326,null,null,10200,null,null,11067,null,null,12910,null,null,2566,null,null,4590,null,null,3780,null,null,3525,null,null,3911,null,null,7872,null,null,5739,null,null,1521,null,null,2428,null,null,3254,null,null,2720,null,null,2948,null,null,4625,null,null,2001,null,null,298,null,null,916,null,null,1558,null,null,1951,null,null,2680,null,null,10387,null,null,2808,null,null,9858,null,null,12821,null,null,11751,null,null,2130,null,null,3948,null,null,3286,null,null,3203,null,null,3240,null,null,10427,null,null,8338,null,null,2126,null,null,3478,null,null,3506,null,null,3603,null,null,4230,null,null,4594,null,null,2688,null,null,816,null,null,1828,null,null,2378,null,null,2140,null,null,2959,null,null,10036,null,null,25
6393220,5904,3183739,4452,2505263,10466,2055808,11172,1710573,12536,38077,3026,91856,4384,86965,3863,63455,4165,64882,4131,352333,8232,152014,5300,9606,1341,36383,2739,52036,4388,45181,3269,57113,3534,97122,4708,20269,2174,1564,459,8902,1638,11217,1306,14510,1693,40660,3456,678476,10594,3209481,4178,2333133,11342,1531443,12558,1276389,11639,26136,2253,81587,3800,62846,4002,43213,2718,41272,3004,647464,10600,342013,9796,20053,1969,69533,3533,80456,3945,66227,3629,69182,3516,154226,5261,38483,2700,4256,941,13721,1593,24020,2402,25755,2511,47991,3103,876348,11561,5904,null,null,4452,null,null,10466,null,null,11172,null,null,12536,null,null,3026,null,null,4384,null,null,3863,null,null,4165,null,null,4131,null,null,8232,null,null,5300,null,null,1341,null,null,2739,null,null,4388,null,null,3269,null,null,3534,null,null,4708,null,null,2174,null,null,459,null,null,1638,null,null,1306,null,null,1693,null,null,3456,null,null,10594,null,null,4178,null,null,11342,null,null,12558,null,null,11639,null,null,2253,null,null,3800,null,null,4002,null,null,2718,null,null,3004,null,null,10600,null,null,9796,null,null,1969,null,null,3533,null,null,3945,null,null,3629,null,null,3516,null,null,5261,null,null,2700,null,null,941,null,null,1593,null,null,2402,null,null,2511,null,null,3103,null,null,11561,null,null,26
3545188,4345,1788065,3131,1568387,6150,1302174,8470,1115971,10115,22215,2163,55860,2974,47650,2588,30600,2878,29878,2230,208996,5861,91190,3972,5953,1080,21849,2086,30660,2564,28828,2519,30516,2006,57217,3086,14665,1897,1218,543,5523,998,8531,1115,9518,1204,17762,1796,219678,5960,1757123,3727,1449935,7142,970157,9209,834238,9075,14227,1892,50592,3454,32600,2324,20165,2038,18335,1865,381117,8791,219042,6067,13189,1651,40026,2790,46420,2934,30154,2254,32286,2602,98661,4285,26594,2259,2502,576,11346,1493,12859,1570,16596,1687,28764,2350,307188,7211,4345,null,null,3131,null,null,6150,null,null,8470,null,null,10115,null,null,2163,null,null,2974,null,null,2588,null,null,2878,null,null,2230,null,null,5861,null,null,3972,null,null,1080,null,null,2086,null,null,2564,null,null,2519,null,null,2006,null,null,3086,null,null,1897,null,null,543,null,null,998,null,null,1115,null,null,1204,null,null,1796,null,null,5960,null,null,3727,null,null,7142,null,null,9209,null,null,9075,null,null,1892,null,null,3454,null,null,2324,null,null,2038,null,null,1865,null,null,8791,null,null,6067,null,null,1651,null,null,2790,null,null,2934,null,null,2254,null,null,2602,null,null,4285,null,null,2259,null,null,576,null,null,1493,null,null,1570,null,null,1687,null,null,2350,null,null,7211,null,null,27
1899767,4628,920673,4463,656860,7544,557150,7660,472926,7811,7438,1661,21818,2819,23234,2834,14133,2292,17601,2545,80287,4704,32575,3432,2277,894,6819,1976,12152,1693,9898,1583,16566,2255,19423,2192,6024,1260,928,633,1522,689,1588,598,1660,697,7701,1557,263813,7826,979094,4153,638821,8758,475024,9041,403198,9161,7672,1432,21886,2262,14633,2326,13811,2528,13824,1938,133685,6154,65256,4866,3456,1119,9277,1541,18610,2521,15635,2039,21451,2653,30112,2777,8428,1489,620,409,2087,766,2946,861,4859,1363,11172,1786,340273,9091,4628,null,null,4463,null,null,7544,null,null,7660,null,null,7811,null,null,1661,null,null,2819,null,null,2834,null,null,2292,null,null,2545,null,null,4704,null,null,3432,null,null,894,null,null,1976,null,null,1693,null,null,1583,null,null,2255,null,null,2192,null,null,1260,null,null,633,null,null,689,null,null,598,null,null,697,null,null,1557,null,null,7826,null,null,4153,null,null,8758,null,null,9041,null,null,9161,null,null,1432,null,null,2262,null,null,2326,null,null,2528,null,null,1938,null,null,6154,null,null,4866,null,null,1119,null,null,1541,null,null,2521,null,null,2039,null,null,2653,null,null,2777,null,null,1489,null,null,409,null,null,766,null,null,861,null,null,1363,null,null,1786,null,null,9091,null,null,28
3888265,5566,1933400,4657,1545343,8819,1286575,9361,1110952,9824,21792,2343,50517,4241,42727,3366,29113,3055,31474,2748,211521,7968,98042,5989,6546,1420,18985,2624,29318,2896,21010,1912,37620,2942,47247,3525,12770,1811,887,434,4279,1133,5927,1258,8446,1483,14938,1615,388057,8548,1954865,4110,1462167,10330,1049434,11768,889294,10662,16409,2034,51418,3658,36138,3010,27399,3034,28776,2474,332093,9946,169533,7747,9300,1667,34039,2625,38475,3097,37661,2955,43085,3124,80640,4703,20814,2205,2021,566,8801,1642,10451,1395,12189,1982,26364,2441,492698,10872,5566,null,null,4657,null,null,8819,null,null,9361,null,null,9824,null,null,2343,null,null,4241,null,null,3366,null,null,3055,null,null,2748,null,null,7968,null,null,5989,null,null,1420,null,null,2624,null,null,2896,null,null,1912,null,null,2942,null,null,3525,null,null,1811,null,null,434,null,null,1133,null,null,1258,null,null,1483,null,null,1615,null,null,8548,null,null,4110,null,null,10330,null,null,11768,null,null,10662,null,null,2034,null,null,3658,null,null,3010,null,null,3034,null,null,2474,null,null,9946,null,null,7747,null,null,1667,null,null,2625,null,null,3097,null,null,2955,null,null,3124,null,null,4703,null,null,2205,null,null,566,null,null,1642,null,null,1395,null,null,1982,null,null,2441,null,null,10872,null,null,29
655093,2226,332730,2544,281153,3344,230073,4187,186606,4554,5353,1285,12169,1973,10759,1957,7110,1342,8076,1338,39575,2702,15753,1920,1126,593,4144,848,6626,1038,6673,1323,5253,1023,11505,1843,3045,920,257,242,834,477,1588,596,2264,721,3517,945,51577,3121,322363,2083,251312,3293,164084,4144,136068,4055,2397,830,8363,1290,6595,1376,5281,989,5380,1142,68134,3809,37289,3110,2375,773,7575,1469,7694,1381,6048,1386,7153,1200,19094,2065,5875,1130,482,433,1500,584,2434,736,2843,662,5960,1220,71051,3092,2226,null,null,2544,null,null,3344,null,null,4187,null,null,4554,null,null,1285,null,null,1973,null,null,1957,null,null,1342,null,null,1338,null,null,2702,null,null,1920,null,null,593,null,null,848,null,null,1038,null,null,1323,null,null,1023,null,null,1843,null,null,920,null,null,242,null,null,477,null,null,596,null,null,721,null,null,945,null,null,3121,null,null,2083,null,null,3293,null,null,4144,null,null,4055,null,null,830,null,null,1290,null,null,1376,null,null,989,null,null,1142,null,null,3809,null,null,3110,null,null,773,null,null,1469,null,null,1381,null,null,1386,null,null,1200,null,null,2065,null,null,1130,null,null,433,null,null,584,null,null,736,null,null,662,null,null,1220,null,null,3092,null,null,30
1198744,2458,606494,2392,534457,4049,450945,4587,392059,4531,7115,1437,15708,1679,13017,1733,10335,1513,12711,1887,65617,3881,28483,2489,1688,575,6471,1162,9301,1505,8494,1616,11180,1530,17895,1750,5010,1105,284,179,1575,644,2570,717,2615,648,5841,960,72037,3436,592250,2380,484043,4563,343297,5633,295854,5724,5683,1084,15165,1872,10673,1474,7466,1532,8456,1419,111626,5036,57956,3897,3813,868,10577,1641,12471,1547,11973,1540,14836,1635,29120,2209,8544,1213,509,234,3484,754,4501,923,5033,992,7049,1175,108207,4647,2458,null,null,2392,null,null,4049,null,null,4587,null,null,4531,null,null,1437,null,null,1679,null,null,1733,null,null,1513,null,null,1887,null,null,3881,null,null,2489,null,null,575,null,null,1162,null,null,1505,null,null,1616,null,null,1530,null,null,1750,null,null,1105,null,null,179,null,null,644,null,null,717,null,null,648,null,null,960,null,null,3436,null,null,2380,null,null,4563,null,null,5633,null,null,5724,null,null,1084,null,null,1872,null,null,1474,null,null,1532,null,null,1419,null,null,5036,null,null,3897,null,null,868,null,null,1641,null,null,1547,null,null,1540,null,null,1635,null,null,2209,null,null,1213,null,null,234,null,null,754,null,null,923,null,null,992,null,null,1175,null,null,4647,null,null,31
1897851,3116,959975,2364,765099,6198,630375,6975,535851,7148,11429,1588,24465,2458,23152,2509,16387,2164,19091,2373,118786,5019,60678,4034,2398,708,10806,1756,14241,1856,12075,1628,18588,2317,15938,1783,3890,833,617,336,583,319,2037,676,2567,878,6244,1332,194876,6805,937876,2159,657890,8123,475790,8289,396813,8296,10184,1559,22855,2637,18189,2376,10274,1826,17475,2262,157829,7040,84008,5021,4977,1214,14664,1586,19206,2223,16747,2202,18227,2246,24271,2695,6635,1512,441,358,1838,700,2951,749,3699,914,8707,1508,279986,8155,3116,null,null,2364,null,null,6198,null,null,6975,null,null,7148,null,null,1588,null,null,2458,null,null,2509,null,null,2164,null,null,2373,null,null,5019,null,null,4034,null,null,708,null,null,1756,null,null,1856,null,null,1628,null,null,2317,null,null,1783,null,null,833,null,null,336,null,null,319,null,null,676,null,null,878,null,null,1332,null,null,6805,null,null,2159,null,null,8123,null,null,8289,null,null,8296,null,null,1559,null,null,2637,null,null,2376,null,null,1826,null,null,2262,null,null,7040,null,null,5021,null,null,1214,null,null,1586,null,null,2223,null,null,2202,null,null,2246,null,null,2695,null,null,1512,null,null,358,null,null,700,null,null,749,null,null,914,null,null,1508,null,null,8155,null,null,32
881118,2110,444392,2366,382813,4422,324215,4775,276409,5696,5320,1171,13448,1947,11608,1797,7958,1238,9472,1338,44313,3126,19219,2018,1602,582,4571,1045,7281,1178,5307,1260,6333,1244,14285,1893,2859,942,232,229,1088,482,1669,491,2903,911,5534,1166,61579,4095,436726,1857,354753,4154,238352,4890,202481,4495,3283,707,12934,1755,8311,1631,5697,1082,5646,1115,91493,4354,50509,2957,3015,870,9296,1341,10987,1512,9696,1362,7990,1362,24908,2926,5576,1103,573,360,2448,645,4574,1284,4028,1047,7709,1547,81973,4188,2110,null,null,2366,null,null,4422,null,null,4775,null,null,5696,null,null,1171,null,null,1947,null,null,1797,null,null,1238,null,null,1338,null,null,3126,null,null,2018,null,null,582,null,null,1045,null,null,1178,null,null,1260,null,null,1244,null,null,1893,null,null,942,null,null,229,null,null,482,null,null,491,null,null,911,null,null,1166,null,null,4095,null,null,1857,null,null,4154,null,null,4890,null,null,4495,null,null,707,null,null,1755,null,null,1631,null,null,1082,null,null,1115,null,null,4354,null,null,2957,null,null,870,null,null,1341,null,null,1512,null,null,1362,null,null,1362,null,null,2926,null,null,1103,null,null,360,null,null,645,null,null,1284,null,null,1047,null,null,1547,null,null,4188,null,null,33
5825318,4406,2889256,3953,2346109,13246,1996630,14044,1724049,14660,32250,2811,80990,5040,63933,4173,46961,3722,48447,3772,279630,9838,134690,7220,6823,1329,24204,2552,36210,2756,30428,2778,47275,3407,69849,4419,19679,2418,1495,667,5497,1022,7779,1175,9145,1513,26254,2475,543147,12957,2936062,3487,2142794,12053,1537793,13946,1285099,13935,26338,2623,99032,4691,48526,3069,37846,3091,40952,2981,481414,9335,263172,7941,13784,1916,51446,4356,52296,3429,44592,3319,56124,4423,123587,4690,31063,2588,3692,779,12301,1486,16256,1779,19035,2110,41240,2907,793268,12221,4406,null,null,3953,null,null,13246,null,null,14044,null,null,14660,null,null,2811,null,null,5040,null,null,4173,null,null,3722,null,null,3772,null,null,9838,null,null,7220,null,null,1329,null,null,2552,null,null,2756,null,null,2778,null,null,3407,null,null,4419,null,null,2418,null,null,667,null,null,1022,null,null,1175,null,null,1513,null,null,2475,null,null,12957,null,null,3487,null,null,12053,null,null,13946,null,null,13935,null,null,2623,null,null,4691,null,null,3069,null,null,3091,null,null,2981,null,null,9335,null,null,7941,null,null,1916,null,null,4356,null,null,3429,null,null,3319,null,null,4423,null,null,4690,null,null,2588,null,null,779,null,null,1486,null,null,1779,null,null,2110,null,null,2907,null,null,12221,null,null,34
1308899,3310,655331,2719,490425,6596,399093,6150,334603,6628,9009,1724,12977,1851,16287,2358,12527,1922,13690,2221,76587,4691,32611,3390,1716,736,8496,1675,11423,2018,8069,1415,14272,2196,14745,2062,4579,1288,173,251,1271,701,1296,509,2386,921,5040,1261,164906,6442,653568,2638,440418,7004,305763,7006,259494,6655,3588,888,13869,2105,13418,2284,6616,1457,8778,1533,111279,5455,58298,4256,3080,925,9008,1742,15738,2333,9309,1662,15846,1936,23376,2606,7954,1647,712,362,2290,662,3531,1040,3044,808,5845,1209,213150,6972,3310,null,null,2719,null,null,6596,null,null,6150,null,null,6628,null,null,1724,null,null,1851,null,null,2358,null,null,1922,null,null,2221,null,null,4691,null,null,3390,null,null,736,null,null,1675,null,null,2018,null,null,1415,null,null,2196,null,null,2062,null,null,1288,null,null,251,null,null,701,null,null,509,null,null,921,null,null,1261,null,null,6442,null,null,2638,null,null,7004,null,null,7006,null,null,6655,null,null,888,null,null,2105,null,null,2284,null,null,1457,null,null,1533,null,null,5455,null,null,4256,null,null,925,null,null,1742,null,null,2333,null,null,1662,null,null,1936,null,null,2606,null,null,1647,null,null,362,null,null,662,null,null,1040,null,null,808,null,null,1209,null,null,6972,null,null,35
13017642,7399,6402223,5831,5030575,17470,4184990,18972,3576864,21049,77431,4543,169423,7555,147898,6117,96387,4994,116987,5140,676654,13615,326257,10162,17649,2660,62486,3555,80398,4424,79580,4945,110284,4800,168931,6195,46258,2970,3886,868,11915,1550,21428,1947,26641,2805,58803,4100,1371648,16742,6615419,6242,4760184,18161,3369692,21963,2850390,21173,63561,4202,172517,6081,113293,5678,79383,5057,90548,4681,1117502,15666,600296,11980,32942,2628,115545,4869,126635,5720,111672,5334,130412,5933,272990,7704,77432,4579,7579,1124,23402,1969,37666,3256,44601,3138,82310,4343,1855235,17889,7399,null,null,5831,null,null,17470,null,null,18972,null,null,21049,null,null,4543,null,null,7555,null,null,6117,null,null,4994,null,null,5140,null,null,13615,null,null,10162,null,null,2660,null,null,3555,null,null,4424,null,null,4945,null,null,4800,null,null,6195,null,null,2970,null,null,868,null,null,1550,null,null,1947,null,null,2805,null,null,4100,null,null,16742,null,null,6242,null,null,18161,null,null,21963,null,null,21173,null,null,4202,null,null,6081,null,null,5678,null,null,5057,null,null,4681,null,null,15666,null,null,11980,null,null,2628,null,null,4869,null,null,5720,null,null,5334,null,null,5933,null,null,7704,null,null,4579,null,null,1124,null,null,1969,null,null,3256,null,null,3138,null,null,4343,null,null,17889,null,null,36
6547242,8049,3208896,6399,2534639,12463,2126014,13530,1833517,13023,31832,2965,76282,4669,72274,4464,53100,4407,59009,4959,325425,10045,142832,7309,8124,1681,29751,3037,46533,3571,41523,3682,56662,3648,83200,5109,21787,2803,2020,708,4486,1215,10193,1761,11768,2023,32946,3126,674257,12453,3338346,5718,2364777,13721,1687782,14335,1407435,13816,28940,3051,94965,6082,63877,4727,43857,3360,48708,4142,541146,11323,271910,9390,16023,1748,57396,3796,73449,4412,55178,3547,67190,4256,135849,6249,36660,2847,2946,945,9728,1420,18363,1995,22586,2753,45566,3479,973569,13443,8049,null,null,6399,null,null,12463,null,null,13530,null,null,13023,null,null,2965,null,null,4669,null,null,4464,null,null,4407,null,null,4959,null,null,10045,null,null,7309,null,null,1681,null,null,3037,null,null,3571,null,null,3682,null,null,3648,null,null,5109,null,null,2803,null,null,708,null,null,1215,null,null,1761,null,null,2023,null,null,3126,null,null,12453,null,null,5718,null,null,13721,null,null,14335,null,null,13816,null,null,3051,null,null,6082,null,null,4727,null,null,3360,null,null,4142,null,null,11323,null,null,9390,null,null,1748,null,null,3796,null,null,4412,null,null,3547,null,null,4256,null,null,6249,null,null,2847,null,null,945,null,null,1420,null,null,1995,null,null,2753,null,null,3479,null,null,13443,null,null,37
490275,1785,257807,2289,231355,2893,198787,3465,167480,3739,3619,1021,8397,1403,7987,1268,5363,1235,5941,1507,24436,2319,10222,1758,868,398,2997,843,3630,858,2844,842,3875,986,8132,1539,2846,1132,435,408,334,251,1081,619,1085,465,2351,678,26452,2146,232468,1904,194229,3160,134290,4290,111699,3577,2099,653,8281,1239,6457,1232,2065,616,3689,900,48138,3286,25564,2412,1175,439,6251,1433,4857,1129,4789,1074,5502,1086,11801,1703,4096,1161,298,172,753,336,1653,553,2163,662,2838,761,38239,2157,1785,null,null,2289,null,null,2893,null,null,3465,null,null,3739,null,null,1021,null,null,1403,null,null,1268,null,null,1235,null,null,1507,null,null,2319,null,null,1758,null,null,398,null,null,843,null,null,858,null,null,842,null,null,986,null,null,1539,null,null,1132,null,null,408,null,null,251,null,null,619,null,null,465,null,null,678,null,null,2146,null,null,1904,null,null,3160,null,null,4290,null,null,3577,null,null,653,null,null,1239,null,null,1232,null,null,616,null,null,900,null,null,3286,null,null,2412,null,null,439,null,null,1433,null,null,1129,null,null,1074,null,null,1086,null,null,1703,null,null,1161,null,null,172,null,null,336,null,null,553,null,null,662,null,null,761,null,null,2157,null,null,38
7433191,5557,3697955,4150,2993880,13123,2470525,13241,2104339,13834,38922,3537,95675,4627,87501,4323,71913,4099,72175,4520,415927,10563,185307,7301,11709,1716,36453,2532,55928,3462,57350,3866,69180,4351,107428,4647,28626,2754,2332,692,8588,1191,11478,1663,16390,2269,40014,2874,704075,12287,3735236,5062,2792660,13561,1894781,13593,1623195,13344,26934,2716,78533,4551,70430,3845,48323,3430,47366,4051,719755,10491,397665,9534,20015,1912,64888,3857,84387,5106,72258,4161,80542,4263,178124,6830,46458,3129,4192,940,17842,2057,27307,2385,24317,2615,58008,3202,942576,13954,5557,null,null,4150,null,null,13123,null,null,13241,null,null,13834,null,null,3537,null,null,4627,null,null,4323,null,null,4099,null,null,4520,null,null,10563,null,null,7301,null,null,1716,null,null,2532,null,null,3462,null,null,3866,null,null,4351,null,null,4647,null,null,2754,null,null,692,null,null,1191,null,null,1663,null,null,2269,null,null,2874,null,null,12287,null,null,5062,null,null,13561,null,null,13593,null,null,13344,null,null,2716,null,null,4551,null,null,3845,null,null,3430,null,null,4051,null,null,10491,null,null,9534,null,null,1912,null,null,3857,null,null,5106,null,null,4161,null,null,4263,null,null,6830,null,null,3129,null,null,940,null,null,2057,null,null,2385,null,null,2615,null,null,3202,null,null,13954,null,null,39
2475357,3088,1241091,2701,973471,6441,823750,7716,700647,8237,13677,1519,32082,2459,31493,2695,22104,1975,23747,2154,123425,4926,56573,3754,3435,924,10999,1524,17527,1720,15075,2189,19816,1904,26296,2152,5794,1006,686,283,1170,377,3137,914,4655,1029,10854,1566,267620,6408,1234266,2514,864442,6458,632390,7761,531245,7971,10810,1515,25689,1825,26181,2509,17626,2341,20839,2001,184570,6556,93594,4342,5318,1216,18478,1873,23314,2452,18012,1854,25854,2366,47482,2673,11327,1598,1308,481,3378,725,6355,1090,7455,1232,17659,1736,369824,6754,3088,null,null,2701,null,null,6441,null,null,7716,null,null,8237,null,null,1519,null,null,2459,null,null,2695,null,null,1975,null,null,2154,null,null,4926,null,null,3754,null,null,924,null,null,1524,null,null,1720,null,null,2189,null,null,1904,null,null,2152,null,null,1006,null,null,283,null,null,377,null,null,914,null,null,1029,null,null,1566,null,null,6408,null,null,2514,null,null,6458,null,null,7761,null,null,7971,null,null,1515,null,null,1825,null,null,2509,null,null,2341,null,null,2001,null,null,6556,null,null,4342,null,null,1216,null,null,1873,null,null,2452,null,null,1854,null,null,2366,null,null,2673,null,null,1598,null,null,481,null,null,725,null,null,1090,null,null,1232,null,null,1736,null,null,6754,null,null,40
2638764,3544,1319156,3577,1078902,8117,871228,9559,716135,10472,20549,2429,41613,3228,35955,3064,27453,2858,29523,3152,167075,6852,69653,4265,7127,1357,20645,2366,24722,2369,20924,2602,24004,3193,40599,2923,8872,1839,749,342,2876,827,5951,1576,5933,1573,16218,1875,240254,8011,1319608,3284,974575,9079,630980,9974,517964,9200,13627,1756,31371,2545,27607,2973,18632,2028,21779,2961,272812,7416,145151,6036,9975,1672,28213,2847,38237,3279,23384,2450,27852,2985,70783,3360,17601,1940,2297,823,7005,1251,9035,1384,9920,1562,24925,2250,345033,9324,3544,null,null,3577,null,null,8117,null,null,9559,null,null,10472,null,null,2429,null,null,3228,null,null,3064,null,null,2858,null,null,3152,null,null,6852,null,null,4265,null,null,1357,null,null,2366,null,null,2369,null,null,2602,null,null,3193,null,null,2923,null,null,1839,null,null,342,null,null,827,null,null,1576,null,null,1573,null,null,1875,null,null,8011,null,null,3284,null,null,9079,null,null,9974,null,null,9200,null,null,1756,null,null,2545,null,null,2973,null,null,2028,null,null,2961,null,null,7416,null,null,6036,null,null,1672,null,null,2847,null,null,3279,null,null,2450,null,null,2985,null,null,3360,null,null,1940,null,null,823,null,null,1251,null,null,1384,null,null,1562,null,null,2250,null,null,9324,null,null,41
