C27007_001E,C27007_001M,C27007_002E,C27007_002M,C27007_003E,C27007_003M,C27007_004E,C27007_004M,C27007_005E,C27007_005M,C27007_006E,C27007_006M,C27007_007E,C27007_007M,C27007_008E,C27007_008M,C27007_009E,C27007_009M,C27007_010E,C27007_010M,C27007_011E,C27007_011M,C27007_012E,C27007_012M,C27007_013E,C27007_013M,C27007_014E,C27007_014M,C27007_015E,C27007_015M,C27007_016E,C27007_016M,C27007_017E,C27007_017M,C27007_018E,C27007_018M,C27007_019E,C27007_019M,C27007_020E,C27007_020M,C27007_021E,C27007_021M,C27007_001M,C27007_001EA,C27007_001MA,C27007_002M,C27007_002EA,C27007_002MA,C27007_003M,C27007_003EA,C27007_003MA,C27007_004M,C27007_004EA,C27007_004MA,C27007_005M,C27007_005EA,C27007_005MA,C27007_006M,C27007_006EA,C27007_006MA,C27007_007M,C27007_007EA,C27007_007MA,C27007_008M,C27007_008EA,C27007_008MA,C27007_009M,C27007_009EA,C27007_009MA,C27007_010M,C27007_010EA,C27007_010MA,C27007_011M,C27007_011EA,C27007_011MA,C27007_012M,C27007_012EA,C27007_012MA,C27007_013M,C27007_013EA,C27007_013MA,C27007_014M,C27007_014EA,C27007_014MA,C27007_015M,C27007_015EA,C27007_015MA,C27007_016M,C27007_016EA,C27007_016MA,C27007_017M,C27007_017EA,C27007_017MA,C27007_018M,C27007_018EA,C27007_018MA,C27007_019M,C27007_019EA,C27007_019MA,C27007_020M,C27007_020EA,C27007_020MA,C27007_021M,C27007_021EA,C27007_021MA,state
1317148,565,642090,2185,130113,1256,44049,3192,86064,3064,398657,1800,53329,3389,345328,3322,113320,1060,14732,1535,98588,1701,675058,2128,124610,1461,43375,3116,81235,3245,414285,1419,69674,3897,344611,4083,136163,902,27572,2038,108591,2126,565,null,null,2185,null,null,1256,null,null,3192,null,null,3064,null,null,1800,null,null,3389,null,null,3322,null,null,1060,null,null,1535,null,null,1701,null,null,2128,null,null,1461,null,null,3116,null,null,3245,null,null,1419,null,null,3897,null,null,4083,null,null,902,null,null,2038,null,null,2126,null,null,23
5918535,2341,2848901,4423,688526,2246,234473,9009,454053,9049,1789931,3399,219561,8939,1570370,9409,370444,1614,37205,2322,333239,2567,3069634,3792,656062,2248,211025,7223,445037,6928,1931835,2704,300711,10144,1631124,10429,481737,1405,63826,3504,417911,3643,2341,null,null,4423,null,null,2246,null,null,9009,null,null,9049,null,null,3399,null,null,8939,null,null,9409,null,null,1614,null,null,2322,null,null,2567,null,null,3792,null,null,2248,null,null,7223,null,null,6928,null,null,2704,null,null,10144,null,null,10429,null,null,1405,null,null,3504,null,null,3643,null,null,24
6736017,1301,3260833,3131,701601,2194,246443,8421,455158,8561,2107594,2249,407908,10519,1699686,10546,451638,1606,68990,3594,382648,3717,3475184,2953,673643,2258,232878,7346,440765,6968,2217108,2023,513769,11786,1703339,11684,584433,1733,113338,3886,471095,4039,1301,null,null,3131,null,null,2194,null,null,8421,null,null,8561,null,null,2249,null,null,10519,null,null,10546,null,null,1606,null,null,3594,null,null,3717,null,null,2953,null,null,2258,null,null,7346,null,null,6968,null,null,2023,null,null,11786,null,null,11684,null,null,1733,null,null,3886,null,null,4039,null,null,25
9818099,823,4807886,3243,1116806,2727,437615,8285,679191,8433,2989223,2822,514296,10835,2474927,11129,701857,1936,73902,2875,627955,3712,5010213,3314,1070748,2664,424958,8700,645790,8694,3070399,2410,673531,11330,2396868,11125,869066,1932,115506,4075,753560,3979,823,null,null,3243,null,null,2727,null,null,8285,null,null,8433,null,null,2822,null,null,10835,null,null,11129,null,null,1936,null,null,2875,null,null,3712,null,null,3314,null,null,2664,null,null,8700,null,null,8694,null,null,2410,null,null,11330,null,null,11125,null,null,1932,null,null,4075,null,null,3979,null,null,26
5462438,681,2714782,3282,659192,2868,205739,6274,453453,6171,1691923,2699,229716,6850,1462207,7671,363667,1921,29622,2301,334045,2610,2747656,3145,627131,2469,190032,5687,437099,5918,1683741,2612,290959,6456,1392782,6978,436784,1702,43677,2739,393107,3032,681,null,null,3282,null,null,2868,null,null,6274,null,null,6171,null,null,2699,null,null,6850,null,null,7671,null,null,1921,null,null,2301,null,null,2610,null,null,3145,null,null,2469,null,null,5687,null,null,5918,null,null,2612,null,null,6456,null,null,6978,null,null,1702,null,null,2739,null,null,3032,null,null,27
2924168,1457,1390748,6126,364215,5144,191769,6887,172446,5969,836180,3983,102133,5960,734047,6868,190353,1710,26750,2168,163603,2528,1533420,6023,356893,4970,188046,6374,168847,6064,930380,3273,155397,6515,774983,7693,246147,1499,54366,3019,191781,2778,1457,null,null,6126,null,null,5144,null,null,6887,null,null,5969,null,null,3983,null,null,5960,null,null,6868,null,null,1710,null,null,2168,null,null,2528,null,null,6023,null,null,4970,null,null,6374,null,null,6064,null,null,3273,null,null,6515,null,null,7693,null,null,1499,null,null,3019,null,null,2778,null,null,28
5977199,1793,2917209,4698,712341,3858,234687,7169,477654,7064,1788539,3686,136326,6299,1652213,7714,416329,2204,33999,2330,382330,3310,3059990,4527,674130,3223,224285,8362,449845,8200,1864635,3548,195012,6213,1669623,6131,521225,2222,57309,3424,463916,4066,1793,null,null,4698,null,null,3858,null,null,7169,null,null,7064,null,null,3686,null,null,6299,null,null,7714,null,null,2204,null,null,2330,null,null,3310,null,null,4527,null,null,3223,null,null,8362,null,null,8200,null,null,3548,null,null,6213,null,null,6131,null,null,2222,null,null,3424,null,null,4066,null,null,29
1027510,634,516287,2719,118804,1865,48456,2895,70348,3061,311018,2416,39378,2758,271640,3355,86465,769,10025,1409,76440,1637,511223,2550,108827,1698,42820,2973,66007,2864,309415,1965,51655,3393,257760,3424,92981,814,10653,1338,82328,1508,634,null,null,2719,null,null,1865,null,null,2895,null,null,3061,null,null,2416,null,null,2758,null,null,3355,null,null,769,null,null,1409,null,null,1637,null,null,2550,null,null,1698,null,null,2973,null,null,2864,null,null,1965,null,null,3393,null,null,3424,null,null,814,null,null,1338,null,null,1508,null,null,30
1877654,1048,931551,3230,241163,2009,68884,3560,172279,3815,567389,2546,29737,2267,537652,3385,122999,1258,12315,1227,110684,1575,946103,3122,231526,2407,67884,4038,163642,4057,564402,1772,46690,3216,517712,3474,150175,1181,17970,1360,132205,1713,1048,null,null,3230,null,null,2009,null,null,3560,null,null,3815,null,null,2546,null,null,2267,null,null,3385,null,null,1258,null,null,1227,null,null,1575,null,null,3122,null,null,2407,null,null,4038,null,null,4057,null,null,1772,null,null,3216,null,null,3474,null,null,1181,null,null,1360,null,null,1713,null,null,31
2905767,1083,1445871,2556,345455,1796,125357,5804,220098,6076,894420,1999,114771,6188,779649,6698,205996,1074,21932,1781,184064,1989,1459896,2420,330980,1838,125097,6670,205883,6595,897393,1657,153829,7196,743564,7149,231523,1033,28197,2537,203326,2923,1083,null,null,2556,null,null,1796,null,null,5804,null,null,6076,null,null,1999,null,null,6188,null,null,6698,null,null,1074,null,null,1781,null,null,1989,null,null,2420,null,null,1838,null,null,6670,null,null,6595,null,null,1657,null,null,7196,null,null,7149,null,null,1033,null,null,2537,null,null,2923,null,null,32
1316467,851,653830,2160,134999,1478,40925,2990,94074,2853,418025,1999,38897,3288,379128,3325,100806,932,8266,1394,92540,1468,662637,2037,124411,1361,35895,2730,88516,2577,421074,1540,48568,3747,372506,3969,117152,1095,8675,1321,108477,1701,851,null,null,2160,null,null,1478,null,null,2990,null,null,2853,null,null,1999,null,null,3288,null,null,3325,null,null,932,null,null,1394,null,null,1468,null,null,2037,null,null,1361,null,null,2730,null,null,2577,null,null,1540,null,null,3747,null,null,3969,null,null,1095,null,null,1321,null,null,1701,null,null,33
8837578,1301,4298033,2553,1010997,1723,322431,8985,688566,8950,2714091,2074,304395,10098,2409696,10083,572945,1716,62176,3313,510769,3578,4539545,2661,968951,1704,312073,8955,656878,9199,2811025,1855,412202,9859,2398823,9748,759569,1741,102686,4611,656883,4694,1301,null,null,2553,null,null,1723,null,null,8985,null,null,8950,null,null,2074,null,null,10098,null,null,10083,null,null,1716,null,null,3313,null,null,3578,null,null,2661,null,null,1704,null,null,8955,null,null,9199,null,null,1855,null,null,9859,null,null,9748,null,null,1741,null,null,4611,null,null,4694,null,null,34
2046001,1490,1001992,3542,249200,2743,139326,5377,109874,5550,599162,2535,150860,7123,448302,7508,153630,1203,22415,1655,131215,1957,1044009,3179,239398,3046,141690,5238,97708,4935,621586,2039,180473,7061,441113,7185,183025,1255,30008,2264,153017,2522,1490,null,null,3542,null,null,2743,null,null,5377,null,null,5550,null,null,2535,null,null,7123,null,null,7508,null,null,1203,null,null,1655,null,null,1957,null,null,3179,null,null,3046,null,null,5238,null,null,4935,null,null,2039,null,null,7061,null,null,7185,null,null,1255,null,null,2264,null,null,2522,null,null,35
19505596,2238,9425360,5742,2129705,3667,895973,12047,1233732,12032,6034649,5015,1232528,18809,4802121,19827,1261006,2772,212547,5468,1048459,5579,10080236,5354,2041081,3517,858022,15479,1183059,15386,6364612,3572,1567428,19427,4797184,19291,1674543,3212,361848,7910,1312695,8511,2238,null,null,5742,null,null,3667,null,null,12047,null,null,12032,null,null,5015,null,null,18809,null,null,19827,null,null,2772,null,null,5468,null,null,5579,null,null,5354,null,null,3517,null,null,15479,null,null,15386,null,null,3572,null,null,19427,null,null,19291,null,null,3212,null,null,7910,null,null,8511,null,null,36
9957830,4137,4788349,8556,1173844,5856,503591,10973,670253,11388,2943078,6220,267134,7986,2675944,9745,671427,2855,68244,3976,603183,4893,5169481,7270,1118639,5577,482549,11163,636090,10449,3195616,4411,419971,9526,2775645,9697,855226,2835,123696,4863,731530,4765,4137,null,null,8556,null,null,5856,null,null,10973,null,null,11388,null,null,6220,null,null,7986,null,null,9745,null,null,2855,null,null,3976,null,null,4893,null,null,7270,null,null,5577,null,null,11163,null,null,10449,null,null,4411,null,null,9526,null,null,9697,null,null,2835,null,null,4863,null,null,4765,null,null,37
741486,1317,379672,2429,90903,1632,19606,1867,71297,2184,241061,2438,18327,2113,222734,3352,47708,656,3693,746,44015,718,361814,2363,83227,1472,17652,2159,65575,2218,222395,1872,20937,2235,201458,2744,56192,923,5673,1002,50519,1291,1317,null,null,2429,null,null,1632,null,null,1867,null,null,2184,null,null,2438,null,null,2113,null,null,3352,null,null,656,null,null,746,null,null,718,null,null,2363,null,null,1472,null,null,2159,null,null,2218,null,null,1872,null,null,2235,null,null,2744,null,null,923,null,null,1002,null,null,1291,null,null,38
11439848,1446,5582138,5733,1329348,4633,508379,12902,820969,12961,3452097,3946,530772,10607,2921325,11216,800693,2673,64947,3269,735746,4141,5857710,5664,1276649,4256,490844,12145,785805,12307,3566209,3481,738923,13050,2827286,13374,1014852,2690,111114,5036,903738,5199,1446,null,null,5733,null,null,4633,null,null,12902,null,null,12961,null,null,3946,null,null,10607,null,null,11216,null,null,2673,null,null,3269,null,null,4141,null,null,5664,null,null,4256,null,null,12145,null,null,12307,null,null,3481,null,null,13050,null,null,13374,null,null,2690,null,null,5036,null,null,5199,null,null,39
3845697,1477,1885747,3811,493514,2353,213424,5816,280090,6354,1139271,3055,82968,3727,1056303,4748,252962,1600,25382,2020,227580,2412,1959950,3681,466336,2263,207929,5794,258407,5809,1177405,2786,129339,4907,1048066,5743,316209,2153,39281,2609,276928,3038,1477,null,null,3811,null,null,2353,null,null,5816,null,null,6354,null,null,3055,null,null,3727,null,null,4748,null,null,1600,null,null,2020,null,null,2412,null,null,3681,null,null,2263,null,null,5794,null,null,5809,null,null,2786,null,null,4907,null,null,5743,null,null,2153,null,null,2609,null,null,3038,null,null,40
4054353,734,1997545,3905,443075,3065,178466,7625,264609,7628,1244168,3131,233814,8642,1010354,9356,310302,1911,31752,2584,278550,3614,2056808,3920,423510,2873,175228,5647,248282,6119,1264892,2548,279258,9170,985634,9370,368406,1956,48034,3490,320372,3890,734,null,null,3905,null,null,3065,null,null,7625,null,null,7628,null,null,3131,null,null,8642,null,null,9356,null,null,1911,null,null,2584,null,null,3614,null,null,3920,null,null,2873,null,null,5647,null,null,6119,null,null,2548,null,null,9170,null,null,9370,null,null,1956,null,null,3490,null,null,3890,null,null,41
12579422,1164,6127149,5383,1363121,3642,516548,11424,846573,11373,3826193,3306,530073,11234,3296120,11612,937835,2689,99986,4015,837849,4699,6452273,5483,1303580,3685,492432,10772,811148,11402,3946237,3316,706784,13598,3239453,13120,1202456,3029,160214,5176,1042242,5999,1164,null,null,5383,null,null,3642,null,null,11424,null,null,11373,null,null,3306,null,null,11234,null,null,11612,null,null,2689,null,null,4015,null,null,4699,null,null,5483,null,null,3685,null,null,10772,null,null,11402,null,null,3316,null,null,13598,null,null,13120,null,null,3029,null,null,5176,null,null,5999,null,null,42
1040259,649,502450,1850,106216,1346,39862,2945,66354,2820,323458,1212,54012,3850,269446,4028,72776,772,10213,1318,62563,1476,537809,1946,102052,1283,37784,3245,64268,3326,342018,1368,72444,4607,269574,4818,93739,1058,15744,1670,77995,1855,649,null,null,1850,null,null,1346,null,null,2945,null,null,2820,null,null,1212,null,null,3850,null,null,4028,null,null,772,null,null,1318,null,null,1476,null,null,1946,null,null,1283,null,null,3245,null,null,3326,null,null,1368,null,null,4607,null,null,4818,null,null,1058,null,null,1670,null,null,1855,null,null,44
4861188,2481,2330593,5304,560218,4188,253644,7458,306574,7574,1409626,3318,140950,6641,1268676,7002,360749,1724,40468,2694,320281,2989,2530595,5018,537167,4373,237384,7636,299783,7509,1541879,2794,228667,8610,1313212,9299,451549,1983,64743,3523,386806,4206,2481,null,null,5304,null,null,4188,null,null,7458,null,null,7574,null,null,3318,null,null,6641,null,null,7002,null,null,1724,null,null,2694,null,null,2989,null,null,5018,null,null,4373,null,null,7636,null,null,7509,null,null,2794,null,null,8610,null,null,9299,null,null,1983,null,null,3523,null,null,4206,null,null,45
848774,457,425393,2188,110043,1566,37964,2824,72079,2753,255732,1847,16950,2230,238782,2735,59618,551,5422,842,54196,1094,423381,2123,102938,1683,34116,2970,68822,2814,249187,1628,22812,2484,226375,2893,71256,1086,8186,1339,63070,1740,457,null,null,2188,null,null,1566,null,null,2824,null,null,2753,null,null,1847,null,null,2230,null,null,2735,null,null,551,null,null,842,null,null,1094,null,null,2123,null,null,1683,null,null,2970,null,null,2814,null,null,1628,null,null,2484,null,null,2893,null,null,1086,null,null,1339,null,null,1740,null,null,46
6546914,2577,3172185,5525,772356,4609,332738,9994,439618,10024,1948776,4505,244003,7666,1704773,8945,451053,2145,51521,3222,399532,3751,3374729,5293,728546,4659,320467,8158,408079,7402,2080809,3104,379547,10623,1701262,11261,565374,2149,82796,3588,482578,3922,2577,null,null,5525,null,null,4609,null,null,9994,null,null,10024,null,null,4505,null,null,7666,null,null,8945,null,null,2145,null,null,3222,null,null,3751,null,null,5293,null,null,4659,null,null,8158,null,null,7402,null,null,3104,null,null,10623,null,null,11261,null,null,2149,null,null,3588,null,null,3922,null,null,47
27386023,4419,13462702,10096,3716279,8138,1527619,25754,2188660,24616,8293349,7267,546304,15843,7747045,17940,1453074,3764,178550,6597,1274524,7018,13923321,10330,3565754,8081,1466587,21725,2099167,22453,8550534,6568,787850,19827,7762684,18563,1807033,4186,284847,7156,1522186,7888,4419,null,null,10096,null,null,8138,null,null,25754,null,null,24616,null,null,7267,null,null,15843,null,null,17940,null,null,3764,null,null,6597,null,null,7018,null,null,10330,null,null,8081,null,null,21725,null,null,22453,null,null,6568,null,null,19827,null,null,18563,null,null,4186,null,null,7156,null,null,7888,null,null,48
3024767,1289,1517087,2861,472465,1986,95087,4771,377378,5050,899378,2880,54495,3946,844883,4767,145244,1216,11420,1327,133824,1581,1507680,2816,446506,1844,87215,5265,359291,4912,890458,2188,73150,4259,817308,4863,170716,1356,20195,1996,150521,1989,1289,null,null,2861,null,null,1986,null,null,4771,null,null,5050,null,null,2880,null,null,3946,null,null,4767,null,null,1216,null,null,1327,null,null,1581,null,null,2816,null,null,1844,null,null,5265,null,null,4912,null,null,2188,null,null,4259,null,null,4863,null,null,1356,null,null,1996,null,null,1989,null,null,49
618622,345,304849,1400,61071,855,29529,2647,31542,2520,192982,1381,41328,3012,151654,2980,50796,584,5747,951,45049,1083,313773,1356,57280,984,26584,1903,30696,1915,196480,1192,48345,3044,148135,3324,60013,764,10327,1268,49686,1233,345,null,null,1400,null,null,855,null,null,2647,null,null,2520,null,null,1381,null,null,3012,null,null,2980,null,null,584,null,null,951,null,null,1083,null,null,1356,null,null,984,null,null,1903,null,null,1915,null,null,1192,null,null,3044,null,null,3324,null,null,764,null,null,1268,null,null,1233,null,null,50
8199576,4534,3970742,7594,953199,4908,250651,9127,702548,9179,2485203,6048,135399,6344,2349804,8079,532340,2770,38598,2639,493742,3679,4228834,6700,911653,5388,244320,8507,667333,9327,2648805,4585,217908,7733,2430897,8819,668376,2782,64116,3508,604260,3926,4534,null,null,7594,null,null,4908,null,null,9127,null,null,9179,null,null,6048,null,null,6344,null,null,8079,null,null,2770,null,null,2639,null,null,3679,null,null,6700,null,null,5388,null,null,8507,null,null,9327,null,null,4585,null,null,7733,null,null,8819,null,null,2782,null,null,3508,null,null,3926,null,null,51
7184110,3147,3559388,4229,831855,3266,328678,8738,503177,8943,2244366,4113,330949,8609,1913417,9131,483167,1718,50211,3600,432956,4036,3624722,3693,795449,3184,314492,9886,480957,9731,2253282,2955,416358,10040,1836924,10145,575991,2519,78303,4253,497688,4975,3147,null,null,4229,null,null,3266,null,null,8738,null,null,8943,null,null,4113,null,null,8609,null,null,9131,null,null,1718,null,null,3600,null,null,4036,null,null,3693,null,null,3184,null,null,9886,null,null,9731,null,null,2955,null,null,10040,null,null,10145,null,null,2519,null,null,4253,null,null,4975,null,null,53
1802572,374,882605,3316,190028,2438,97182,4867,92846,4815,539776,2186,124693,5012,415083,5089,152801,1178,14660,1560,138141,1785,919967,3267,185762,2549,93471,4626,92291,4459,551668,1968,163427,5743,388241,5821,182537,1279,26517,2334,156020,2724,374,null,null,3316,null,null,2438,null,null,4867,null,null,4815,null,null,2186,null,null,5012,null,null,5089,null,null,1178,null,null,1560,null,null,1785,null,null,3267,null,null,2549,null,null,4626,null,null,4459,null,null,1968,null,null,5743,null,null,5821,null,null,1279,null,null,2334,null,null,2724,null,null,54
5706681,824,2823539,3726,655790,3023,214924,6498,440866,5989,1758058,2839,199388,6567,1558670,6985,409691,1569,46084,2818,363607,2835,2883142,3657,627749,2845,211951,7833,415798,7649,1764460,2750,275137,7131,1489323,7597,490933,1839,66536,3078,424397,3460,824,null,null,3726,null,null,3023,null,null,6498,null,null,5989,null,null,2839,null,null,6567,null,null,6985,null,null,1569,null,null,2818,null,null,2835,null,null,3657,null,null,2845,null,null,7833,null,null,7649,null,null,2750,null,null,7131,null,null,7597,null,null,1839,null,null,3078,null,null,3460,null,null,55
576027,635,291957,2128,71894,1890,19062,2390,52832,3009,179602,1723,11412,2171,168190,2454,40461,575,3409,857,37052,928,284070,2143,68570,1776,15839,2141,52731,2047,170826,1471,14580,1937,156246,2138,44674,774,5258,1145,39416,1348,635,null,null,2128,null,null,1890,null,null,2390,null,null,3009,null,null,1723,null,null,2171,null,null,2454,null,null,575,null,null,857,null,null,928,null,null,2143,null,null,1776,null,null,2141,null,null,2047,null,null,1471,null,null,1937,null,null,2138,null,null,774,null,null,1145,null,null,1348,null,null,56
3384148,818,1606058,3603,358427,3253,224627,6781,133800,6295,969460,1033,417534,9441,551926,9497,278171,654,103170,3854,175001,3901,1778090,3542,337193,3243,209038,7077,128155,6749,1079595,781,517252,8368,562343,8351,361302,719,151325,4156,209977,4129,818,null,null,3603,null,null,3253,null,null,6781,null,null,6295,null,null,1033,null,null,9441,null,null,9497,null,null,654,null,null,3854,null,null,3901,null,null,3542,null,null,3243,null,null,7077,null,null,6749,null,null,781,null,null,8368,null,null,8351,null,null,719,null,null,4156,null,null,4129,null,null,72
4782529,1623,2295925,5819,564204,4827,249872,7929,314332,7990,1400998,4297,135445,6291,1265553,7238,330723,2379,42633,2839,288090,3770,2486604,5810,533848,5053,248110,8351,285738,7884,1520505,3516,212118,7939,1308387,7845,432251,2254,73968,3623,358283,3954,1623,null,null,5819,null,null,4827,null,null,7929,null,null,7990,null,null,4297,null,null,6291,null,null,7238,null,null,2379,null,null,2839,null,null,3770,null,null,5810,null,null,5053,null,null,8351,null,null,7884,null,null,3516,null,null,7939,null,null,7845,null,null,2254,null,null,3623,null,null,3954,null,null,01
