C25095_001E,C25095_001M,C25095_002E,C25095_002M,C25095_003E,C25095_003M,C25095_004E,C25095_004M,C25095_005E,C25095_005M,C25095_006E,C25095_006M,C25095_007E,C25095_007M,C25095_008E,C25095_008M,C25095_009E,C25095_009M,C25095_010E,C25095_010M,C25095_011E,C25095_011M,C25095_012E,C25095_012M,C25095_013E,C25095_013M,C25095_014E,C25095_014M,C25095_015E,C25095_015M,C25095_016E,C25095_016M,C25095_017E,C25095_017M,C25095_018E,C25095_018M,C25095_019E,C25095_019M,C25095_020E,C25095_020M,C25095_021E,C25095_021M,C25095_022E,C25095_022M,C25095_023E,C25095_023M,C25095_024E,C25095_024M,C25095_025E,C25095_025M,C25095_026E,C25095_026M,C25095_027E,C25095_027M,C25095_028E,C25095_028M,C25095_029E,C25095_029M,C25095_001M,C25095_001EA,C25095_001MA,C25095_002M,C25095_002EA,C25095_002MA,C25095_003M,C25095_003EA,C25095_003MA,C25095_004M,C25095_004EA,C25095_004MA,C25095_005M,C25095_005EA,C25095_005MA,C25095_006M,C25095_006EA,C25095_006MA,C25095_007M,C25095_007EA,C25095_007MA,C25095_008M,C25095_008EA,C25095_008MA,C25095_009M,C25095_009EA,C25095_009MA,C25095_010M,C25095_010EA,C25095_010MA,C25095_011M,C25095_011EA,C25095_011MA,C25095_012M,C25095_012EA,C25095_012MA,C25095_013M,C25095_013EA,C25095_013MA,C25095_014M,C25095_014EA,C25095_014MA,C25095_015M,C25095_015EA,C25095_015MA,C25095_016M,C25095_016EA,C25095_016MA,C25095_017M,C25095_017EA,C25095_017MA,C25095_018M,C25095_018EA,C25095_018MA,C25095_019M,C25095_019EA,C25095_019MA,C25095_020M,C25095_020EA,C25095_020MA,C25095_021M,C25095_021EA,C25095_021MA,C25095_022M,C25095_022EA,C25095_022MA,C25095_023M,C25095_023EA,C25095_023MA,C25095_024M,C25095_024EA,C25095_024MA,C25095_025M,C25095_025EA,C25095_025MA,C25095_026M,C25095_026EA,C25095_026MA,C25095_027M,C25095_027EA,C25095_027MA,C25095_028M,C25095_028EA,C25095_028MA,C25095_029M,C25095_029EA,C25095_029MA,state
1664018,15061,70451,3967,6646,1171,47212,3267,16593,2432,129722,4989,61414,3197,68308,3684,0,204,245857,8409,154404,6157,91453,5057,0,204,230721,7721,179843,6504,50878,3710,0,204,329241,9113,292637,8260,36604,2957,0,204,235398,6639,223843,6468,11555,1544,0,204,422628,9185,415368,9066,7260,1296,0,204,15061,null,null,3967,null,null,1171,null,null,3267,null,null,2432,null,null,4989,null,null,3197,null,null,3684,null,null,204,null,null,8409,null,null,6157,null,null,5057,null,null,204,null,null,7721,null,null,6504,null,null,3710,null,null,204,null,null,9113,null,null,8260,null,null,2957,null,null,204,null,null,6639,null,null,6468,null,null,1544,null,null,204,null,null,9185,null,null,9066,null,null,1296,null,null,204,null,null,47
5825471,27395,221627,7807,17902,1985,151164,6301,52561,3922,362495,9130,147522,5913,214973,7761,0,220,681693,14138,388182,10095,293511,9277,0,220,669569,13154,461493,10691,208076,8726,0,220,1043592,16396,859025,14942,184567,7596,0,220,797602,13454,729724,12432,67878,5004,0,220,2048893,18247,1984992,18306,63901,4835,0,220,27395,null,null,7807,null,null,1985,null,null,6301,null,null,3922,null,null,9130,null,null,5913,null,null,7761,null,null,220,null,null,14138,null,null,10095,null,null,9277,null,null,220,null,null,13154,null,null,10691,null,null,8726,null,null,220,null,null,16396,null,null,14942,null,null,7596,null,null,220,null,null,13454,null,null,12432,null,null,5004,null,null,220,null,null,18247,null,null,18306,null,null,4835,null,null,220,null,null,48
659266,7711,15531,1724,961,351,10541,1632,4029,1017,25078,2353,8956,1418,16122,1839,0,190,56238,3228,30303,2323,25935,2486,0,190,72911,3605,44542,2558,28369,2641,0,190,141752,5503,111869,4740,29883,2766,0,190,113384,5004,105969,4828,7415,1097,0,190,234372,5496,230242,5571,4130,1005,0,190,7711,null,null,1724,null,null,351,null,null,1632,null,null,1017,null,null,2353,null,null,1418,null,null,1839,null,null,190,null,null,3228,null,null,2323,null,null,2486,null,null,190,null,null,3605,null,null,2558,null,null,2641,null,null,190,null,null,5503,null,null,4740,null,null,2766,null,null,190,null,null,5004,null,null,4828,null,null,1097,null,null,190,null,null,5496,null,null,5571,null,null,1005,null,null,190,null,null,49
177772,3783,4961,877,24,30,4170,794,767,339,11622,1179,1430,386,10192,1113,0,151,21583,2009,7748,1010,13835,1661,0,151,21306,1843,12008,1237,9298,1327,0,151,35325,2074,26580,1671,8745,1097,0,151,27738,1991,25106,1920,2632,795,0,151,55237,2814,52975,2727,2262,627,0,151,3783,null,null,877,null,null,30,null,null,794,null,null,339,null,null,1179,null,null,386,null,null,1113,null,null,151,null,null,2009,null,null,1010,null,null,1661,null,null,151,null,null,1843,null,null,1237,null,null,1327,null,null,151,null,null,2074,null,null,1671,null,null,1097,null,null,151,null,null,1991,null,null,1920,null,null,795,null,null,151,null,null,2814,null,null,2727,null,null,627,null,null,151,null,null,50
2037641,16261,59016,3937,3893,972,41918,3556,13205,1623,104564,4398,39693,2648,64871,4104,0,201,189028,6644,99148,4264,89880,5091,0,201,209357,6479,132317,5033,77040,4272,0,201,336050,8252,249922,7304,86128,4793,0,201,282798,7975,243576,6939,39222,3001,0,201,856828,9479,815090,9431,41738,2472,0,201,16261,null,null,3937,null,null,972,null,null,3556,null,null,1623,null,null,4398,null,null,2648,null,null,4104,null,null,201,null,null,6644,null,null,4264,null,null,5091,null,null,201,null,null,6479,null,null,5033,null,null,4272,null,null,201,null,null,8252,null,null,7304,null,null,4793,null,null,201,null,null,7975,null,null,6939,null,null,3001,null,null,201,null,null,9479,null,null,9431,null,null,2472,null,null,201,null,null,51
1729320,12424,48973,3420,3279,868,35148,3075,10546,1357,78159,4196,20371,1977,57788,3796,0,198,156004,4979,72956,3759,83048,4146,0,198,173889,5405,100250,4570,73639,3596,0,198,306822,8019,213224,5853,93598,5088,0,198,262069,7395,222710,7187,39359,2636,0,198,703404,10322,669094,10642,34310,2931,0,198,12424,null,null,3420,null,null,868,null,null,3075,null,null,1357,null,null,4196,null,null,1977,null,null,3796,null,null,198,null,null,4979,null,null,3759,null,null,4146,null,null,198,null,null,5405,null,null,4570,null,null,3596,null,null,198,null,null,8019,null,null,5853,null,null,5088,null,null,198,null,null,7395,null,null,7187,null,null,2636,null,null,198,null,null,10322,null,null,10642,null,null,2931,null,null,198,null,null,53
523078,7047,31314,2736,5066,934,19917,2313,6331,1275,52547,3973,30461,2952,22086,2560,0,193,87290,4228,67930,3835,19360,2070,0,193,76492,4560,67269,4293,9223,1728,0,193,102023,4488,97300,4380,4723,1063,0,193,68644,3673,67110,3767,1534,567,0,193,104768,4531,104056,4508,712,378,0,193,7047,null,null,2736,null,null,934,null,null,2313,null,null,1275,null,null,3973,null,null,2952,null,null,2560,null,null,193,null,null,4228,null,null,3835,null,null,2070,null,null,193,null,null,4560,null,null,4293,null,null,1728,null,null,193,null,null,4488,null,null,4380,null,null,1063,null,null,193,null,null,3673,null,null,3767,null,null,567,null,null,193,null,null,4531,null,null,4508,null,null,378,null,null,193,null,null,54
1551232,10480,40767,2219,1401,468,31835,2112,7531,936,84597,3293,18992,1322,65605,3168,0,147,173970,4749,92553,3583,81417,3484,0,147,192994,4979,133093,4614,59901,2553,0,147,318188,5966,265507,5982,52681,2716,0,147,258434,6576,243651,6411,14783,1391,0,147,482282,7601,472743,7668,9539,1103,0,147,10480,null,null,2219,null,null,468,null,null,2112,null,null,936,null,null,3293,null,null,1322,null,null,3168,null,null,147,null,null,4749,null,null,3583,null,null,3484,null,null,147,null,null,4979,null,null,4614,null,null,2553,null,null,147,null,null,5966,null,null,5982,null,null,2716,null,null,147,null,null,6576,null,null,6411,null,null,1391,null,null,147,null,null,7601,null,null,7668,null,null,1103,null,null,147,null,null,55
153894,4084,5491,1222,729,410,3950,1080,812,339,9537,1448,4388,909,5149,957,0,197,17369,2085,10657,1479,6712,1156,0,197,20544,2206,14286,1754,6258,1322,0,197,29077,2613,24945,2370,4132,1053,0,197,23612,2209,22390,2224,1222,507,0,197,48264,2645,47143,2579,1121,529,0,197,4084,null,null,1222,null,null,410,null,null,1080,null,null,339,null,null,1448,null,null,909,null,null,957,null,null,197,null,null,2085,null,null,1479,null,null,1156,null,null,197,null,null,2206,null,null,1754,null,null,1322,null,null,197,null,null,2613,null,null,2370,null,null,1053,null,null,197,null,null,2209,null,null,2224,null,null,507,null,null,197,null,null,2645,null,null,2579,null,null,529,null,null,197,null,null,56
821672,8711,162556,4937,72815,3909,62352,3634,27389,2436,174192,5327,123556,4239,50636,3521,0,222,184139,6067,137908,4884,46231,3735,0,222,116259,5014,100006,4401,16253,2222,0,222,97994,5191,90868,5222,7126,1436,0,222,40030,3082,38349,2936,1681,637,0,222,46502,3447,45611,3468,891,535,0,222,8711,null,null,4937,null,null,3909,null,null,3634,null,null,2436,null,null,5327,null,null,4239,null,null,3521,null,null,222,null,null,6067,null,null,4884,null,null,3735,null,null,222,null,null,5014,null,null,4401,null,null,2222,null,null,222,null,null,5191,null,null,5222,null,null,1436,null,null,222,null,null,3082,null,null,2936,null,null,637,null,null,222,null,null,3447,null,null,3468,null,null,535,null,null,222,null,null,72
1268138,12239,70059,4023,7148,1420,45576,3207,17335,2133,118935,5472,58179,3388,60756,4026,0,195,189142,5695,126042,5521,63100,3336,0,195,171391,5198,135374,4314,36017,3268,0,195,238082,7559,216214,6948,21868,2402,0,195,176028,6884,170204,6746,5824,1065,0,195,304501,6388,301124,6441,3377,950,0,195,12239,null,null,4023,null,null,1420,null,null,3207,null,null,2133,null,null,5472,null,null,3388,null,null,4026,null,null,195,null,null,5695,null,null,5521,null,null,3336,null,null,195,null,null,5198,null,null,4314,null,null,3268,null,null,195,null,null,7559,null,null,6948,null,null,2402,null,null,195,null,null,6884,null,null,6746,null,null,1065,null,null,195,null,null,6388,null,null,6441,null,null,950,null,null,195,null,null,01
160215,3268,4591,1110,327,141,3365,929,899,473,5589,1021,2131,515,3458,864,0,155,12459,1355,6291,847,6168,1029,0,155,13008,1510,7492,1010,5516,1086,0,155,27112,2460,18457,1779,8655,1561,0,155,22979,2312,19037,2154,3942,1010,0,155,74477,3094,70450,3080,4027,1168,0,155,3268,null,null,1110,null,null,141,null,null,929,null,null,473,null,null,1021,null,null,515,null,null,864,null,null,155,null,null,1355,null,null,847,null,null,1029,null,null,155,null,null,1510,null,null,1010,null,null,1086,null,null,155,null,null,2460,null,null,1779,null,null,1561,null,null,155,null,null,2312,null,null,2154,null,null,1010,null,null,155,null,null,3094,null,null,3080,null,null,1168,null,null,155,null,null,02
1593014,12380,73705,4072,5611,889,45994,2972,22100,2273,111552,5215,40551,3085,71001,4909,0,204,200885,6545,109070,4390,91815,4867,0,204,209061,5843,143160,5052,65901,3942,0,204,304016,8318,249007,7705,55009,3683,0,204,229173,5755,213149,5667,16024,1787,0,204,464622,9234,454847,9114,9775,1449,0,204,12380,null,null,4072,null,null,889,null,null,2972,null,null,2273,null,null,5215,null,null,3085,null,null,4909,null,null,204,null,null,6545,null,null,4390,null,null,4867,null,null,204,null,null,5843,null,null,5052,null,null,3942,null,null,204,null,null,8318,null,null,7705,null,null,3683,null,null,204,null,null,5755,null,null,5667,null,null,1787,null,null,204,null,null,9234,null,null,9114,null,null,1449,null,null,204,null,null,04
737632,8928,34993,2922,4040,815,23410,2436,7543,1432,69855,4001,37734,2818,32121,2735,0,197,114263,4542,82354,3693,31909,2916,0,197,108542,4379,93121,4429,15421,1901,0,197,148778,6184,139771,5939,9007,1458,0,197,98672,4497,96274,4252,2398,813,0,197,162529,4888,161423,4916,1106,409,0,197,8928,null,null,2922,null,null,815,null,null,2436,null,null,1432,null,null,4001,null,null,2818,null,null,2735,null,null,197,null,null,4542,null,null,3693,null,null,2916,null,null,197,null,null,4379,null,null,4429,null,null,1901,null,null,197,null,null,6184,null,null,5939,null,null,1458,null,null,197,null,null,4497,null,null,4252,null,null,813,null,null,197,null,null,4888,null,null,4916,null,null,409,null,null,197,null,null,05
6943428,26799,208216,6464,6990,1320,143774,5698,57452,3862,323688,8095,74679,3941,249009,7358,0,206,606717,11100,241191,6681,365526,9367,0,206,635620,10445,302360,7416,333260,7614,0,206,1072097,17317,602494,11762,469603,10393,0,206,926133,15792,642952,13399,283181,8605,0,206,3170957,22370,2814439,21877,356518,8689,0,206,26799,null,null,6464,null,null,1320,null,null,5698,null,null,3862,null,null,8095,null,null,3941,null,null,7358,null,null,206,null,null,11100,null,null,6681,null,null,9367,null,null,206,null,null,10445,null,null,7416,null,null,7614,null,null,206,null,null,17317,null,null,11762,null,null,10393,null,null,206,null,null,15792,null,null,13399,null,null,8605,null,null,206,null,null,22370,null,null,21877,null,null,8689,null,null,206,null,null,06
1365832,12605,38110,2625,1606,504,27797,2327,8707,1453,63167,3412,17561,1534,45606,3099,0,195,127767,4519,58711,3332,69056,3782,0,195,141920,5413,80440,3621,61480,3796,0,195,243580,6561,179228,5541,64352,3886,0,195,211849,5671,188421,5171,23428,2323,0,195,539439,8092,524054,8204,15385,1667,0,195,12605,null,null,2625,null,null,504,null,null,2327,null,null,1453,null,null,3412,null,null,1534,null,null,3099,null,null,195,null,null,4519,null,null,3332,null,null,3782,null,null,195,null,null,5413,null,null,3621,null,null,3796,null,null,195,null,null,6561,null,null,5541,null,null,3886,null,null,195,null,null,5671,null,null,5171,null,null,2323,null,null,195,null,null,8092,null,null,8204,null,null,1667,null,null,195,null,null,08
879073,9745,17272,1655,118,141,13155,1469,3999,868,29591,2157,2295,670,27296,2251,0,200,67485,3325,17735,2028,49750,3053,0,200,73822,4448,31990,3082,41832,3008,0,200,132871,5534,79852,4430,53019,3338,0,200,125796,4453,99342,3815,26454,2187,0,200,432236,7555,405063,6640,27173,2335,0,200,9745,null,null,1655,null,null,141,null,null,1469,null,null,868,null,null,2157,null,null,670,null,null,2251,null,null,200,null,null,3325,null,null,2028,null,null,3053,null,null,200,null,null,4448,null,null,3082,null,null,3008,null,null,200,null,null,5534,null,null,4430,null,null,3338,null,null,200,null,null,4453,null,null,3815,null,null,2187,null,null,200,null,null,7555,null,null,6640,null,null,2335,null,null,200,null,null,09
245005,4786,9306,1773,158,161,5636,1173,3512,1095,12183,1760,3876,894,8307,1482,0,193,26705,2112,13660,1536,13045,1732,0,193,29865,3083,19904,2331,9961,1761,0,193,45532,2732,35198,2525,10334,1684,0,193,36535,2742,32974,2634,3561,812,0,193,84879,3356,83697,3330,1182,428,0,193,4786,null,null,1773,null,null,161,null,null,1173,null,null,1095,null,null,1760,null,null,894,null,null,1482,null,null,193,null,null,2112,null,null,1536,null,null,1732,null,null,193,null,null,3083,null,null,2331,null,null,1761,null,null,193,null,null,2732,null,null,2525,null,null,1684,null,null,193,null,null,2742,null,null,2634,null,null,812,null,null,193,null,null,3356,null,null,3330,null,null,428,null,null,193,null,null,10
110376,3494,4092,1059,85,103,2663,596,1344,783,3896,941,627,286,3269,890,0,203,5743,1021,2245,674,3498,791,0,203,5966,941,2747,622,3219,722,0,203,11271,1299,6761,1009,4510,859,0,203,11223,1355,8514,1253,2709,600,0,203,68185,2818,62870,2716,5315,1026,0,203,3494,null,null,1059,null,null,103,null,null,596,null,null,783,null,null,941,null,null,286,null,null,890,null,null,203,null,null,1021,null,null,674,null,null,791,null,null,203,null,null,941,null,null,622,null,null,722,null,null,203,null,null,1299,null,null,1009,null,null,859,null,null,203,null,null,1355,null,null,1253,null,null,600,null,null,203,null,null,2818,null,null,2716,null,null,1026,null,null,203,null,null,11
