B15003_001E,B15003_001M,B15003_002E,B15003_002M,B15003_003E,B15003_003M,B15003_004E,B15003_004M,B15003_005E,B15003_005M,B15003_006E,B15003_006M,B15003_007E,B15003_007M,B15003_008E,B15003_008M,B15003_009E,B15003_009M,B15003_010E,B15003_010M,B15003_011E,B15003_011M,B15003_012E,B15003_012M,B15003_013E,B15003_013M,B15003_014E,B15003_014M,B15003_015E,B15003_015M,B15003_016E,B15003_016M,B15003_017E,B15003_017M,B15003_018E,B15003_018M,B15003_019E,B15003_019M,B15003_020E,B15003_020M,B15003_021E,B15003_021M,B15003_022E,B15003_022M,B15003_023E,B15003_023M,B15003_024E,B15003_024M,B15003_025E,B15003_025M,B15003_001M,B15003_001EA,B15003_001MA,B15003_002M,B15003_002EA,B15003_002MA,B15003_003M,B15003_003EA,B15003_003MA,B15003_004M,B15003_004EA,B15003_004MA,B15003_005M,B15003_005EA,B15003_005MA,B15003_006M,B15003_006EA,B15003_006MA,B15003_007M,B15003_007EA,B15003_007MA,B15003_008M,B15003_008EA,B15003_008MA,B15003_009M,B15003_009EA,B15003_009MA,B15003_010M,B15003_010EA,B15003_010MA,B15003_011M,B15003_011EA,B15003_011MA,B15003_012M,B15003_012EA,B15003_012MA,B15003_013M,B15003_013EA,B15003_013MA,B15003_014M,B15003_014EA,B15003_014MA,B15003_015M,B15003_015EA,B15003_015MA,B15003_016M,B15003_016EA,B15003_016MA,B15003_017M,B15003_017EA,B15003_017MA,B15003_018M,B15003_018EA,B15003_018MA,B15003_019M,B15003_019EA,B15003_019MA,B15003_020M,B15003_020EA,B15003_020MA,B15003_021M,B15003_021EA,B15003_021MA,B15003_022M,B15003_022EA,B15003_022MA,B15003_023M,B15003_023EA,B15003_023MA,B15003_024M,B15003_024EA,B15003_024MA,B15003_025M,B15003_025EA,B15003_025MA,state
4996555,4070,57914,4335,1003,416,1654,627,2747,1093,4467,1347,11952,2231,8466,1747,9694,2177,39678,3854,13218,2220,41388,4018,51352,5061,61232,4740,73419,4492,80653,4733,917047,17127,194739,8270,374392,10042,804380,13792,491450,10500,1098509,13876,472318,10733,109063,5493,75820,4187,4070,null,null,4335,null,null,416,null,null,627,null,null,1093,null,null,1347,null,null,2231,null,null,1747,null,null,2177,null,null,3854,null,null,2220,null,null,4018,null,null,5061,null,null,4740,null,null,4492,null,null,4733,null,null,17127,null,null,8270,null,null,10042,null,null,13792,null,null,10500,null,null,13876,null,null,10733,null,null,5493,null,null,4187,null,null,53
1291757,2855,9577,1547,144,162,437,378,573,547,656,444,932,442,1453,599,1199,475,6601,1314,9424,1575,26439,2777,30602,3355,37660,3549,39389,3567,16215,2254,422721,8992,89507,4501,74822,4365,158855,5615,95794,4736,162243,6282,78802,4753,16651,2177,11061,1680,2855,null,null,1547,null,null,162,null,null,378,null,null,547,null,null,444,null,null,442,null,null,599,null,null,475,null,null,1314,null,null,1575,null,null,2777,null,null,3355,null,null,3549,null,null,3567,null,null,2254,null,null,8992,null,null,4501,null,null,4365,null,null,5615,null,null,4736,null,null,6282,null,null,4753,null,null,2177,null,null,1680,null,null,54
3933329,3771,32304,2919,230,185,875,440,955,465,1692,585,3404,1011,3567,1054,3028,851,13675,1942,5843,1242,41231,2815,32037,3207,52119,2869,66579,3998,60205,3479,1083082,13070,139525,5902,272788,7106,539603,9586,420412,8723,758503,11623,288536,6850,69338,3209,43798,3124,3771,null,null,2919,null,null,185,null,null,440,null,null,465,null,null,585,null,null,1011,null,null,1054,null,null,851,null,null,1942,null,null,1242,null,null,2815,null,null,3207,null,null,2869,null,null,3998,null,null,3479,null,null,13070,null,null,5902,null,null,7106,null,null,9586,null,null,8723,null,null,11623,null,null,6850,null,null,3209,null,null,3124,null,null,55
390794,2101,1383,888,59,103,0,197,0,197,85,109,115,124,5,9,31,46,1044,741,979,544,2050,641,3128,1037,6437,1408,6796,1278,4579,1052,93204,4177,21420,2822,30127,2639,67834,4037,45601,3765,67845,3782,26068,2568,6551,1380,5453,1071,2101,null,null,888,null,null,103,null,null,197,null,null,197,null,null,109,null,null,124,null,null,9,null,null,46,null,null,741,null,null,544,null,null,641,null,null,1037,null,null,1408,null,null,1278,null,null,1052,null,null,4177,null,null,2822,null,null,2639,null,null,4037,null,null,3765,null,null,3782,null,null,2568,null,null,1380,null,null,1071,null,null,56
2372197,3159,58790,4440,749,388,432,379,11707,2144,18487,2273,32461,3103,45170,3045,29020,2501,68600,4494,43998,3783,61508,3967,89473,5210,40107,3402,53017,4122,25092,2807,591067,14291,66456,4448,41330,3649,257096,7922,237746,7256,433120,11357,112925,5908,26678,2967,27168,3374,3159,null,null,4440,null,null,388,null,null,379,null,null,2144,null,null,2273,null,null,3103,null,null,3045,null,null,2501,null,null,4494,null,null,3783,null,null,3967,null,null,5210,null,null,3402,null,null,4122,null,null,2807,null,null,14291,null,null,4448,null,null,3649,null,null,7922,null,null,7256,null,null,11357,null,null,5908,null,null,2967,null,null,3374,null,null,72
3300713,5481,47193,3557,360,263,631,357,817,388,2330,874,4927,1059,4780,1310,8391,1473,20973,2367,23197,2707,44198,3430,73634,5087,99449,5428,97075,5578,63739,3890,831521,12112,179715,7395,201485,6430,509746,11271,271030,6698,506680,11497,226164,6511,48931,3306,33747,2934,5481,null,null,3557,null,null,263,null,null,357,null,null,388,null,null,874,null,null,1059,null,null,1310,null,null,1473,null,null,2367,null,null,2707,null,null,3430,null,null,5087,null,null,5428,null,null,5578,null,null,3890,null,null,12112,null,null,7395,null,null,6430,null,null,11271,null,null,6698,null,null,11497,null,null,6511,null,null,3306,null,null,2934,null,null,01
478951,1792,2419,739,180,239,93,177,28,26,181,120,344,85,933,558,488,321,1670,566,709,326,3347,1025,3304,626,5927,1098,8082,1141,5272,1040,107185,4057,26743,2428,34525,2823,95125,5155,40819,3685,90861,4162,36182,2838,8730,1355,5804,1279,1792,null,null,739,null,null,239,null,null,177,null,null,26,null,null,120,null,null,85,null,null,558,null,null,321,null,null,566,null,null,326,null,null,1025,null,null,626,null,null,1098,null,null,1141,null,null,1040,null,null,4057,null,null,2428,null,null,2823,null,null,5155,null,null,3685,null,null,4162,null,null,2838,null,null,1355,null,null,1279,null,null,02
4626409,2850,72943,4574,786,614,947,493,5175,1573,5657,1460,13724,2272,9882,2233,12423,2109,67404,4862,16043,2265,60231,4854,72242,5079,87962,5431,96643,5924,92377,4792,924912,17080,180585,7105,344919,8422,834817,13922,390843,9507,835779,13503,359075,9336,84523,5192,56517,3204,2850,null,null,4574,null,null,614,null,null,493,null,null,1573,null,null,1460,null,null,2272,null,null,2233,null,null,2109,null,null,4862,null,null,2265,null,null,4854,null,null,5079,null,null,5431,null,null,5924,null,null,4792,null,null,17080,null,null,7105,null,null,8422,null,null,13922,null,null,9507,null,null,13503,null,null,9336,null,null,5192,null,null,3204,null,null,04
1990448,4903,22575,2879,383,252,88,106,776,537,2031,811,5577,1579,2839,954,3982,1254,17610,2408,11512,1855,32784,2687,38125,3217,49153,3720,60789,4135,31398,2806,552084,8641,129885,6438,135748,7000,313961,10298,133315,5681,282608,9219,118134,5826,26203,2376,18888,2380,4903,null,null,2879,null,null,252,null,null,106,null,null,537,null,null,811,null,null,1579,null,null,954,null,null,1254,null,null,2408,null,null,1855,null,null,2687,null,null,3217,null,null,3720,null,null,4135,null,null,2806,null,null,8641,null,null,6438,null,null,7000,null,null,10298,null,null,5681,null,null,9219,null,null,5826,null,null,2376,null,null,2380,null,null,05
26304241,4823,715067,14414,6778,1392,12083,1830,39552,3377,90988,6205,188502,7756,111805,6249,152054,8833,790582,16557,127174,5929,321562,10928,518830,13422,369905,9222,491513,10612,682268,13355,4784486,35035,606449,11052,1494632,19918,4107766,34892,2031775,21426,5426164,33141,2203376,25030,622302,11977,408628,11194,4823,null,null,14414,null,null,1392,null,null,1830,null,null,3377,null,null,6205,null,null,7756,null,null,6249,null,null,8833,null,null,16557,null,null,5929,null,null,10928,null,null,13422,null,null,9222,null,null,10612,null,null,13355,null,null,35035,null,null,11052,null,null,19918,null,null,34892,null,null,21426,null,null,33141,null,null,25030,null,null,11977,null,null,11194,null,null,06
3745506,3766,32644,2999,666,332,543,434,854,523,2463,1121,6809,1635,5468,1530,6345,1382,33155,4108,9582,1793,29680,2988,43479,3631,43605,3716,53523,4242,51770,3191,673089,12227,149055,6557,218245,7658,569121,11057,322529,8734,934273,12936,409712,8569,87779,3527,61117,3462,3766,null,null,2999,null,null,332,null,null,434,null,null,523,null,null,1121,null,null,1635,null,null,1530,null,null,1382,null,null,4108,null,null,1793,null,null,2988,null,null,3631,null,null,3716,null,null,4242,null,null,3191,null,null,12227,null,null,6557,null,null,7658,null,null,11057,null,null,8734,null,null,12936,null,null,8569,null,null,3527,null,null,3462,null,null,08
2467737,2128,24016,2721,744,493,298,224,930,518,2168,910,4950,1205,5119,1166,7666,1542,17136,2164,8523,1500,28963,3471,26312,3310,38937,3935,33988,3070,34185,2902,597334,12616,81442,4506,120316,4979,294834,8001,186288,6606,541369,10224,297488,7945,74865,3938,39866,3159,2128,null,null,2721,null,null,493,null,null,224,null,null,518,null,null,910,null,null,1205,null,null,1166,null,null,1542,null,null,2164,null,null,1500,null,null,3471,null,null,3310,null,null,3935,null,null,3070,null,null,2902,null,null,12616,null,null,4506,null,null,4979,null,null,8001,null,null,6606,null,null,10224,null,null,7945,null,null,3938,null,null,3159,null,null,09
662547,1199,6040,1285,143,176,0,193,573,549,189,227,864,503,1080,579,574,417,2838,1075,2802,915,7244,1529,8817,1976,13506,1860,14498,2252,11426,2108,188694,7699,23780,2675,44010,3925,78172,4242,52228,4128,121717,6057,58672,4302,12881,1971,11799,1751,1199,null,null,1285,null,null,176,null,null,193,null,null,549,null,null,227,null,null,503,null,null,579,null,null,417,null,null,1075,null,null,915,null,null,1529,null,null,1976,null,null,1860,null,null,2252,null,null,2108,null,null,7699,null,null,2675,null,null,3925,null,null,4242,null,null,4128,null,null,6057,null,null,4302,null,null,1971,null,null,1751,null,null,10
480158,376,5188,1056,71,117,0,203,146,238,958,649,869,553,1100,627,986,486,2927,1446,2251,823,2601,753,6063,1407,6547,1333,10766,2318,5270,1233,73974,4472,11274,1838,16770,1890,45436,4113,14086,1780,115097,4458,98988,4741,38236,2985,20554,2188,376,null,null,1056,null,null,117,null,null,203,null,null,238,null,null,649,null,null,553,null,null,627,null,null,486,null,null,1446,null,null,823,null,null,753,null,null,1407,null,null,1333,null,null,2318,null,null,1233,null,null,4472,null,null,1838,null,null,1890,null,null,4113,null,null,1780,null,null,4458,null,null,4741,null,null,2985,null,null,2188,null,null,11
