B27001_001E,B27001_001M,B27001_002E,B27001_002M,B27001_003E,B27001_003M,B27001_004E,B27001_004M,B27001_005E,B27001_005M,B27001_006E,B27001_006M,B27001_007E,B27001_007M,B27001_008E,B27001_008M,B27001_009E,B27001_009M,B27001_010E,B27001_010M,B27001_011E,B27001_011M,B27001_012E,B27001_012M,B27001_013E,B27001_013M,B27001_014E,B27001_014M,B27001_015E,B27001_015M,B27001_016E,B27001_016M,B27001_017E,B27001_017M,B27001_018E,B27001_018M,B27001_019E,B27001_019M,B27001_020E,B27001_020M,B27001_021E,B27001_021M,B27001_022E,B27001_022M,B27001_023E,B27001_023M,B27001_024E,B27001_024M,B27001_025E,B27001_025M,B27001_026E,B27001_026M,B27001_027E,B27001_027M,B27001_028E,B27001_028M,B27001_029E,B27001_029M,B27001_030E,B27001_030M,B27001_031E,B27001_031M,B27001_032E,B27001_032M,B27001_033E,B27001_033M,B27001_034E,B27001_034M,B27001_035E,B27001_035M,B27001_036E,B27001_036M,B27001_037E,B27001_037M,B27001_038E,B27001_038M,B27001_039E,B27001_039M,B27001_040E,B27001_040M,B27001_041E,B27001_041M,B27001_042E,B27001_042M,B27001_043E,B27001_043M,B27001_044E,B27001_044M,B27001_045E,B27001_045M,B27001_046E,B27001_046M,B27001_047E,B27001_047M,B27001_048E,B27001_048M,B27001_049E,B27001_049M,B27001_050E,B27001_050M,B27001_051E,B27001_051M,B27001_052E,B27001_052M,B27001_053E,B27001_053M,B27001_054E,B27001_054M,B27001_055E,B27001_055M,B27001_056E,B27001_056M,B27001_057E,B27001_057M,B27001_001M,B27001_001EA,B27001_001MA,B27001_002M,B27001_002EA,B27001_002MA,B27001_003M,B27001_003EA,B27001_003MA,B27001_004M,B27001_004EA,B27001_004MA,B27001_005M,B27001_005EA,B27001_005MA,B27001_006M,B27001_006EA,B27001_006MA,B27001_007M,B27001_007EA,B27001_007MA,B27001_008M,B27001_008EA,B27001_008MA,B27001_009M,B27001_009EA,B27001_009MA,B27001_010M,B27001_010EA,B27001_010MA,B27001_011M,B27001_011EA,B27001_011MA,B27001_012M,B27001_012EA,B27001_012MA,B27001_013M,B27001_013EA,B27001_013MA,B27001_014M,B27001_014EA,B27001_014MA,B27001_015M,B27001_015EA,B27001_015MA,B27001_016M,B27001_016EA,B27001_016MA,B27001_017M,B27001_017EA,B27001_017MA,B27001_018M,B27001_018EA,B27001_018MA,B27001_019M,B27001_019EA,B27001_019MA,B27001_020M,B27001_020EA,B27001_020MA,B27001_021M,B27001_021EA,B27001_021MA,B27001_022M,B27001_022EA,B27001_022MA,B27001_023M,B27001_023EA,B27001_023MA,B27001_024M,B27001_024EA,B27001_024MA,B27001_025M,B27001_025EA,B27001_025MA,B27001_026M,B27001_026EA,B27001_026MA,B27001_027M,B27001_027EA,B27001_027MA,B27001_028M,B27001_028EA,B27001_028MA,B27001_029M,B27001_029EA,B27001_029MA,B27001_030M,B27001_030EA,B27001_030MA,B27001_031M,B27001_031EA,B27001_031MA,B27001_032M,B27001_032EA,B27001_032MA,B27001_033M,B27001_033EA,B27001_033MA,B27001_034M,B27001_034EA,B27001_034MA,B27001_035M,B27001_035EA,B27001_035MA,B27001_036M,B27001_036EA,B27001_036MA,B27001_037M,B27001_037EA,B27001_037MA,B27001_038M,B27001_038EA,B27001_038MA,B27001_039M,B27001_039EA,B27001_039MA,B27001_040M,B27001_040EA,B27001_040MA,B27001_041M,B27001_041EA,B27001_041MA,B27001_042M,B27001_042EA,B27001_042MA,B27001_043M,B27001_043EA,B27001_043MA,B27001_044M,B27001_044EA,B27001_044MA,B27001_045M,B27001_045EA,B27001_045MA,B27001_046M,B27001_046EA,B27001_046MA,B27001_047M,B27001_047EA,B27001_047MA,B27001_048M,B27001_048EA,B27001_048MA,B27001_049M,B27001_049EA,B27001_049MA,B27001_050M,B27001_050EA,B27001_050MA,B27001_051M,B27001_051EA,B27001_051MA,B27001_052M,B27001_052EA,B27001_052MA,B27001_053M,B27001_053EA,B27001_053MA,B27001_054M,B27001_054EA,B27001_054MA,B27001_055M,B27001_055EA,B27001_055MA,B27001_056M,B27001_056EA,B27001_056MA,B27001_057M,B27001_057EA,B27001_057MA,state
11439848,1446,5582138,5733,424830,4206,409057,4423,15773,2283,904518,5473,873204,5692,31314,3014,539698,3441,480771,5502,58927,4719,725738,3958,628961,6331,96777,5949,666921,3691,602149,5068,64772,3748,749336,3452,689521,4840,59815,3892,770404,2639,729738,3695,40666,3077,494902,2249,492522,2356,2380,724,305791,1956,304630,1893,1161,550,5857710,5664,400976,4845,386929,5112,14047,1864,875673,4889,842254,6031,33419,3684,528166,2754,491849,4193,36317,3417,741091,2881,684861,4457,56230,3927,690118,3496,648814,3979,41304,3291,782159,2721,737054,4201,45105,3247,824675,2487,782943,3754,41732,2580,567984,2267,565343,2263,2641,794,446868,2252,445520,2361,1348,520,1446,null,null,5733,null,null,4206,null,null,4423,null,null,2283,null,null,5473,null,null,5692,null,null,3014,null,null,3441,null,null,5502,null,null,4719,null,null,3958,null,null,6331,null,null,5949,null,null,3691,null,null,5068,null,null,3748,null,null,3452,null,null,4840,null,null,3892,null,null,2639,null,null,3695,null,null,3077,null,null,2249,null,null,2356,null,null,724,null,null,1956,null,null,1893,null,null,550,null,null,5664,null,null,4845,null,null,5112,null,null,1864,null,null,4889,null,null,6031,null,null,3684,null,null,2754,null,null,4193,null,null,3417,null,null,2881,null,null,4457,null,null,3927,null,null,3496,null,null,3979,null,null,3291,null,null,2721,null,null,4201,null,null,3247,null,null,2487,null,null,3754,null,null,2580,null,null,2267,null,null,2263,null,null,794,null,null,2252,null,null,2361,null,null,520,null,null,39
3845697,1477,1885747,3811,163317,2566,153399,2858,9918,1267,330197,2954,304467,3339,25730,2080,192303,2812,144452,4173,47851,3434,254386,2900,187014,4218,67372,3702,229835,2231,177657,3273,52178,2965,232023,2075,187921,2841,44102,2894,230724,1477,200586,2484,30138,1974,157687,1409,156311,1578,1376,590,95275,1370,94949,1407,326,222,1959950,3681,154263,2480,144537,2754,9726,1628,312073,2635,287358,3378,24715,2250,183991,2628,146163,3193,37828,2663,265156,2590,207927,3086,57229,3320,235693,2174,189560,3159,46133,2542,240692,1895,199660,3078,41032,2816,251873,1675,219463,2308,32410,2003,180144,1668,179360,1646,784,323,136065,1529,135255,1500,810,479,1477,null,null,3811,null,null,2566,null,null,2858,null,null,1267,null,null,2954,null,null,3339,null,null,2080,null,null,2812,null,null,4173,null,null,3434,null,null,2900,null,null,4218,null,null,3702,null,null,2231,null,null,3273,null,null,2965,null,null,2075,null,null,2841,null,null,2894,null,null,1477,null,null,2484,null,null,1974,null,null,1409,null,null,1578,null,null,590,null,null,1370,null,null,1407,null,null,222,null,null,3681,null,null,2480,null,null,2754,null,null,1628,null,null,2635,null,null,3378,null,null,2250,null,null,2628,null,null,3193,null,null,2663,null,null,2590,null,null,3086,null,null,3320,null,null,2174,null,null,3159,null,null,2542,null,null,1895,null,null,3078,null,null,2816,null,null,1675,null,null,2308,null,null,2003,null,null,1668,null,null,1646,null,null,323,null,null,1529,null,null,1500,null,null,479,null,null,40
4054353,734,1997545,3905,145269,3014,142072,3256,3197,993,297806,4135,286317,4032,11489,2234,183600,2684,165604,3779,17996,2709,283099,2892,244566,4143,38533,3774,263824,2445,234533,4203,29291,3904,253027,2520,231784,3055,21243,2536,260618,1795,243297,3007,17321,2559,196686,1851,195340,1952,1346,1052,113616,1234,113303,1244,313,221,2056808,3920,135905,3211,132571,3207,3334,1136,287605,3416,277025,3951,10580,1967,180299,2108,167818,2749,12481,1776,282380,3127,255715,3682,26665,2970,262470,2267,241893,2952,20577,2686,256619,2540,237902,3323,18717,2488,283124,1535,266995,2709,16129,2062,216272,1762,213406,1707,2866,833,152134,1457,151446,1606,688,501,734,null,null,3905,null,null,3014,null,null,3256,null,null,993,null,null,4135,null,null,4032,null,null,2234,null,null,2684,null,null,3779,null,null,2709,null,null,2892,null,null,4143,null,null,3774,null,null,2445,null,null,4203,null,null,3904,null,null,2520,null,null,3055,null,null,2536,null,null,1795,null,null,3007,null,null,2559,null,null,1851,null,null,1952,null,null,1052,null,null,1234,null,null,1244,null,null,221,null,null,3920,null,null,3211,null,null,3207,null,null,1136,null,null,3416,null,null,3951,null,null,1967,null,null,2108,null,null,2749,null,null,1776,null,null,3127,null,null,3682,null,null,2970,null,null,2267,null,null,2952,null,null,2686,null,null,2540,null,null,3323,null,null,2488,null,null,1535,null,null,2709,null,null,2062,null,null,1762,null,null,1707,null,null,833,null,null,1457,null,null,1606,null,null,501,null,null,41
12579422,1164,6127149,5383,436850,5072,418635,5675,18215,2133,926271,5200,887976,7081,38295,3802,588967,2984,530472,5124,58495,4767,818240,4644,710556,6513,107684,6161,712537,3265,644475,5432,68062,4899,840121,2826,781510,5170,58611,4156,866328,2198,821383,4306,44945,3706,570819,2016,567441,2117,3378,865,367016,2488,366011,2464,1005,391,6452273,5483,416289,5265,394538,5207,21751,2571,887291,5194,849178,5948,38113,3306,582872,2643,543068,3866,39804,3315,820298,3246,751667,5261,68631,4332,740674,3047,690514,4414,50160,3452,876471,3178,829881,4176,46590,3360,925922,1867,886797,3225,39125,2856,653400,2306,650081,2370,3319,1045,549056,2711,546762,2791,2294,870,1164,null,null,5383,null,null,5072,null,null,5675,null,null,2133,null,null,5200,null,null,7081,null,null,3802,null,null,2984,null,null,5124,null,null,4767,null,null,4644,null,null,6513,null,null,6161,null,null,3265,null,null,5432,null,null,4899,null,null,2826,null,null,5170,null,null,4156,null,null,2198,null,null,4306,null,null,3706,null,null,2016,null,null,2117,null,null,865,null,null,2488,null,null,2464,null,null,391,null,null,5483,null,null,5265,null,null,5207,null,null,2571,null,null,5194,null,null,5948,null,null,3306,null,null,2643,null,null,3866,null,null,3315,null,null,3246,null,null,5261,null,null,4332,null,null,3047,null,null,4414,null,null,3452,null,null,3178,null,null,4176,null,null,3360,null,null,1867,null,null,3225,null,null,2856,null,null,2306,null,null,2370,null,null,1045,null,null,2711,null,null,2791,null,null,870,null,null,42
1040259,649,502450,1850,33546,1834,32305,1851,1241,637,72670,1686,71345,1817,1325,505,55294,723,50485,1480,4809,1369,70163,1121,60870,1814,9293,1722,59054,978,52651,1537,6403,1435,69694,866,65904,1408,3790,1154,69253,697,67396,1053,1857,695,45026,716,45026,716,0,208,27750,890,27750,890,0,208,537809,1946,32046,1306,31815,1314,231,210,70006,1686,68804,1755,1202,611,57011,937,53461,1314,3550,1040,69966,1481,65594,1758,4372,1280,61830,1403,59354,1567,2476,849,75875,704,73580,1142,2295,905,77336,957,75541,1108,1795,560,50797,704,50470,755,327,237,42942,827,42942,827,0,208,649,null,null,1850,null,null,1834,null,null,1851,null,null,637,null,null,1686,null,null,1817,null,null,505,null,null,723,null,null,1480,null,null,1369,null,null,1121,null,null,1814,null,null,1722,null,null,978,null,null,1537,null,null,1435,null,null,866,null,null,1408,null,null,1154,null,null,697,null,null,1053,null,null,695,null,null,716,null,null,716,null,null,208,null,null,890,null,null,890,null,null,208,null,null,1946,null,null,1306,null,null,1314,null,null,210,null,null,1686,null,null,1755,null,null,611,null,null,937,null,null,1314,null,null,1040,null,null,1481,null,null,1758,null,null,1280,null,null,1403,null,null,1567,null,null,849,null,null,704,null,null,1142,null,null,905,null,null,957,null,null,1108,null,null,560,null,null,704,null,null,755,null,null,237,null,null,827,null,null,827,null,null,208,null,null,44
4861188,2481,2330593,5304,178739,4970,171594,5168,7145,1837,381479,4678,365440,4894,16039,2728,223674,3905,182075,4416,41599,3992,298540,5071,228547,6485,69993,4827,281070,4691,225585,5112,55485,4113,302759,4262,257141,4708,45618,4043,303583,1892,272989,3354,30594,2991,236795,1583,236091,1576,704,436,123954,1597,123824,1611,130,126,2530595,5018,168845,4476,162880,4352,5965,1525,368322,4446,353768,4813,14554,1742,223319,3061,192429,3882,30890,2850,325002,4034,277956,4936,47046,4182,313398,3762,266072,4920,47326,3914,331947,2959,292718,4468,39229,3200,348213,1576,316472,3140,31741,2888,274062,2030,272663,2143,1399,760,177487,1904,177038,1932,449,323,2481,null,null,5304,null,null,4970,null,null,5168,null,null,1837,null,null,4678,null,null,4894,null,null,2728,null,null,3905,null,null,4416,null,null,3992,null,null,5071,null,null,6485,null,null,4827,null,null,4691,null,null,5112,null,null,4113,null,null,4262,null,null,4708,null,null,4043,null,null,1892,null,null,3354,null,null,2991,null,null,1583,null,null,1576,null,null,436,null,null,1597,null,null,1611,null,null,126,null,null,5018,null,null,4476,null,null,4352,null,null,1525,null,null,4446,null,null,4813,null,null,1742,null,null,3061,null,null,3882,null,null,2850,null,null,4034,null,null,4936,null,null,4182,null,null,3762,null,null,4920,null,null,3914,null,null,2959,null,null,4468,null,null,3200,null,null,1576,null,null,3140,null,null,2888,null,null,2030,null,null,2143,null,null,760,null,null,1904,null,null,1932,null,null,323,null,null,45
848774,457,425393,2188,37978,1680,36659,1647,1319,460,72065,1661,69081,1690,2984,815,43102,1305,35064,1299,8038,1294,56103,2007,44595,1880,11508,2120,49516,1177,42343,1549,7173,1342,49235,894,44086,1117,5149,961,57776,949,51817,1120,5959,1068,37219,426,37125,431,94,100,22399,449,22399,449,0,157,423381,2123,35850,1483,33989,1455,1861,572,67088,1897,63707,1985,3381,753,40504,1456,35460,1608,5044,1078,52009,1254,44186,1661,7823,1138,47269,1023,42729,1285,4540,1015,51461,1196,46708,1312,4753,1029,57944,1150,53486,1094,4458,776,38805,903,38775,906,30,33,32451,671,32347,670,104,156,457,null,null,2188,null,null,1680,null,null,1647,null,null,460,null,null,1661,null,null,1690,null,null,815,null,null,1305,null,null,1299,null,null,1294,null,null,2007,null,null,1880,null,null,2120,null,null,1177,null,null,1549,null,null,1342,null,null,894,null,null,1117,null,null,961,null,null,949,null,null,1120,null,null,1068,null,null,426,null,null,431,null,null,100,null,null,449,null,null,449,null,null,157,null,null,2123,null,null,1483,null,null,1455,null,null,572,null,null,1897,null,null,1985,null,null,753,null,null,1456,null,null,1608,null,null,1078,null,null,1254,null,null,1661,null,null,1138,null,null,1023,null,null,1285,null,null,1015,null,null,1196,null,null,1312,null,null,1029,null,null,1150,null,null,1094,null,null,776,null,null,903,null,null,906,null,null,33,null,null,671,null,null,670,null,null,156,null,null,46
6546914,2577,3172185,5525,248745,4717,241220,4717,7525,1953,523611,5008,502647,6038,20964,3153,302962,3718,256910,5498,46052,4571,418537,4268,328479,6135,90058,5500,393586,3893,321120,4708,72466,4817,428167,3069,368029,5749,60138,4655,405524,2328,369975,3375,35549,2677,289128,2131,287181,2213,1947,808,161925,1457,161730,1506,195,183,3374729,5293,235086,4176,228422,4048,6664,1725,493460,5146,475576,6286,17884,2791,304399,3089,274876,4027,29523,3168,442998,3444,383896,5166,59102,3832,424930,3283,370885,5063,54045,4260,455577,2808,403119,3965,52458,3498,452905,2207,417511,2678,35394,2593,331154,2122,329697,2107,1457,456,234220,1851,233331,1866,889,463,2577,null,null,5525,null,null,4717,null,null,4717,null,null,1953,null,null,5008,null,null,6038,null,null,3153,null,null,3718,null,null,5498,null,null,4571,null,null,4268,null,null,6135,null,null,5500,null,null,3893,null,null,4708,null,null,4817,null,null,3069,null,null,5749,null,null,4655,null,null,2328,null,null,3375,null,null,2677,null,null,2131,null,null,2213,null,null,808,null,null,1457,null,null,1506,null,null,183,null,null,5293,null,null,4176,null,null,4048,null,null,1725,null,null,5146,null,null,6286,null,null,2791,null,null,3089,null,null,4027,null,null,3168,null,null,3444,null,null,5166,null,null,3832,null,null,3283,null,null,5063,null,null,4260,null,null,2808,null,null,3965,null,null,3498,null,null,2207,null,null,2678,null,null,2593,null,null,2122,null,null,2107,null,null,456,null,null,1851,null,null,1866,null,null,463,null,null,47
27386023,4419,13462702,10096,1224878,9938,1137112,11691,87766,6418,2491401,10171,2230880,15028,260521,10559,1382805,7990,992100,13609,390705,12242,1953045,8042,1380262,15181,572783,14887,1793479,6415,1334325,11619,459154,10745,1682933,6128,1350491,11043,332442,9708,1481087,3928,1269925,7418,211162,7681,924794,3718,905669,4255,19125,2785,528280,3314,523397,3122,4883,1216,13923321,10330,1168279,10104,1081109,11601,87170,6777,2397475,9509,2162110,11157,235365,9818,1338518,6231,990103,10514,348415,9968,1993094,7153,1474757,15300,518337,13655,1865080,6494,1429254,10993,435826,10969,1760201,5629,1432631,10980,327570,9754,1593641,4183,1373562,8038,220079,7700,1062744,3690,1039452,4765,23292,3003,744289,3762,733504,3999,10785,1725,4419,null,null,10096,null,null,9938,null,null,11691,null,null,6418,null,null,10171,null,null,15028,null,null,10559,null,null,7990,null,null,13609,null,null,12242,null,null,8042,null,null,15181,null,null,14887,null,null,6415,null,null,11619,null,null,10745,null,null,6128,null,null,11043,null,null,9708,null,null,3928,null,null,7418,null,null,7681,null,null,3718,null,null,4255,null,null,2785,null,null,3314,null,null,3122,null,null,1216,null,null,10330,null,null,10104,null,null,11601,null,null,6777,null,null,9509,null,null,11157,null,null,9818,null,null,6231,null,null,10514,null,null,9968,null,null,7153,null,null,15300,null,null,13655,null,null,6494,null,null,10993,null,null,10969,null,null,5629,null,null,10980,null,null,9754,null,null,4183,null,null,8038,null,null,7700,null,null,3690,null,null,4765,null,null,3003,null,null,3762,null,null,3999,null,null,1725,null,null,48
3024767,1289,1517087,2861,157086,2856,148962,2811,8124,1509,315379,2736,295833,3996,19546,3093,174295,2566,154609,3096,19686,2527,221905,2484,186019,3733,35886,3358,205329,2255,176968,3247,28361,3052,155417,1793,135916,2615,19501,2379,142432,1347,130951,1951,11481,1760,90051,1246,89541,1303,510,367,55193,881,54962,902,231,167,1507680,2816,147786,2873,139580,3238,8206,1747,298720,2857,280996,3844,17724,2484,168732,2073,152014,2826,16718,2440,220037,1814,195877,3073,24160,2743,199921,1785,175608,2828,24313,2562,153958,1834,137461,2230,16497,1927,147810,1237,135560,1929,12250,1644,98816,1062,97628,1085,1188,577,71900,1223,71475,1258,425,305,1289,null,null,2861,null,null,2856,null,null,2811,null,null,1509,null,null,2736,null,null,3996,null,null,3093,null,null,2566,null,null,3096,null,null,2527,null,null,2484,null,null,3733,null,null,3358,null,null,2255,null,null,3247,null,null,3052,null,null,1793,null,null,2615,null,null,2379,null,null,1347,null,null,1951,null,null,1760,null,null,1246,null,null,1303,null,null,367,null,null,881,null,null,902,null,null,167,null,null,2816,null,null,2873,null,null,3238,null,null,1747,null,null,2857,null,null,3844,null,null,2484,null,null,2073,null,null,2826,null,null,2440,null,null,1814,null,null,3073,null,null,2743,null,null,1785,null,null,2828,null,null,2562,null,null,1834,null,null,2230,null,null,1927,null,null,1237,null,null,1929,null,null,1644,null,null,1062,null,null,1085,null,null,577,null,null,1223,null,null,1258,null,null,305,null,null,49
618622,345,304849,1400,19732,880,19465,922,267,168,41339,1021,40590,1068,749,372,33853,829,31753,1002,2100,883,35438,819,31457,1161,3981,923,34566,1063,31922,1234,2644,717,42342,753,39314,1295,3028,907,46783,689,45333,753,1450,507,33074,493,32932,507,142,142,17722,290,17722,290,0,151,313773,1356,16715,774,16404,827,311,203,40565,906,40034,946,531,258,32113,852,31293,1019,820,522,35740,1132,33642,1302,2098,704,35167,634,33770,752,1397,469,44231,671,42554,858,1677,487,49229,625,47441,851,1788,606,35392,672,35392,672,0,151,24621,417,24610,419,11,18,345,null,null,1400,null,null,880,null,null,922,null,null,168,null,null,1021,null,null,1068,null,null,372,null,null,829,null,null,1002,null,null,883,null,null,819,null,null,1161,null,null,923,null,null,1063,null,null,1234,null,null,717,null,null,753,null,null,1295,null,null,907,null,null,689,null,null,753,null,null,507,null,null,493,null,null,507,null,null,142,null,null,290,null,null,290,null,null,151,null,null,1356,null,null,774,null,null,827,null,null,203,null,null,906,null,null,946,null,null,258,null,null,852,null,null,1019,null,null,522,null,null,1132,null,null,1302,null,null,704,null,null,634,null,null,752,null,null,469,null,null,671,null,null,858,null,null,487,null,null,625,null,null,851,null,null,606,null,null,672,null,null,672,null,null,151,null,null,417,null,null,419,null,null,18,null,null,50
8199576,4534,3970742,7594,305695,4717,294553,5208,11142,2283,647504,5672,616212,6299,31292,3332,385851,4980,328079,5921,57772,4472,525920,5006,430048,6194,95872,4792,510128,5248,431647,5939,78481,5186,549512,4373,487746,5776,61766,5194,513792,2875,476584,4335,37208,3011,339099,2459,336778,2537,2321,1024,193241,2297,192069,2268,1172,505,4228834,6700,295827,4693,281591,4985,14236,2173,615826,4911,583484,5853,32342,4499,387466,4267,340646,5769,46820,3981,567043,4345,494516,5950,72527,5458,543630,4442,477753,5731,65877,4536,592913,3608,537244,5170,55669,3901,557753,2595,513755,4110,43998,3391,392814,2386,388181,2388,4633,1232,275562,2277,273806,2335,1756,718,4534,null,null,7594,null,null,4717,null,null,5208,null,null,2283,null,null,5672,null,null,6299,null,null,3332,null,null,4980,null,null,5921,null,null,4472,null,null,5006,null,null,6194,null,null,4792,null,null,5248,null,null,5939,null,null,5186,null,null,4373,null,null,5776,null,null,5194,null,null,2875,null,null,4335,null,null,3011,null,null,2459,null,null,2537,null,null,1024,null,null,2297,null,null,2268,null,null,505,null,null,6700,null,null,4693,null,null,4985,null,null,2173,null,null,4911,null,null,5853,null,null,4499,null,null,4267,null,null,5769,null,null,3981,null,null,4345,null,null,5950,null,null,5458,null,null,4442,null,null,5731,null,null,4536,null,null,3608,null,null,5170,null,null,3901,null,null,2595,null,null,4110,null,null,3391,null,null,2386,null,null,2388,null,null,1232,null,null,2277,null,null,2335,null,null,718,null,null,51
7184110,3147,3559388,4229,276525,3768,272384,3535,4141,965,555330,4089,540453,4425,14877,2339,323514,2355,287388,4167,36126,3834,528723,4153,459132,5974,69591,4260,461981,3073,410935,4518,51046,4019,471420,2408,429675,3877,41745,3246,458728,2014,433337,3104,25391,2277,308583,1757,306322,1886,2261,927,174584,1257,174284,1297,300,304,3624722,3693,260080,3617,254786,3872,5294,1366,535369,3926,518245,4739,17124,2733,314868,3006,289418,3946,25450,2739,516649,3098,473580,4390,43069,3314,465933,2961,429228,4260,36705,3298,471782,2808,443169,3731,28613,2781,484050,1747,461732,2794,22318,2267,341384,2152,338603,2177,2781,908,234607,1992,233347,2087,1260,683,3147,null,null,4229,null,null,3768,null,null,3535,null,null,965,null,null,4089,null,null,4425,null,null,2339,null,null,2355,null,null,4167,null,null,3834,null,null,4153,null,null,5974,null,null,4260,null,null,3073,null,null,4518,null,null,4019,null,null,2408,null,null,3877,null,null,3246,null,null,2014,null,null,3104,null,null,2277,null,null,1757,null,null,1886,null,null,927,null,null,1257,null,null,1297,null,null,304,null,null,3693,null,null,3617,null,null,3872,null,null,1366,null,null,3926,null,null,4739,null,null,2733,null,null,3006,null,null,3946,null,null,2739,null,null,3098,null,null,4390,null,null,3314,null,null,2961,null,null,4260,null,null,3298,null,null,2808,null,null,3731,null,null,2781,null,null,1747,null,null,2794,null,null,2267,null,null,2152,null,null,2177,null,null,908,null,null,1992,null,null,2087,null,null,683,null,null,53
1802572,374,882605,3316,61236,2154,60177,2190,1059,553,128792,2450,125737,2478,3055,997,83346,1793,74681,2325,8665,1664,102879,1857,87644,2699,15235,2258,107849,1484,96873,2647,10976,1881,119176,1201,106317,2300,12859,2013,126526,1249,118878,1716,7648,1298,97151,1032,96820,1019,331,274,55650,728,55637,727,13,27,919967,3267,59236,2347,58027,2467,1209,709,126526,2236,124066,2384,2460,982,77152,1485,72908,1914,4244,1152,106834,1656,99906,2082,6928,1366,109905,1272,101624,2008,8281,1645,120869,1345,113664,1775,7205,1327,136908,1184,131381,1649,5527,1158,105743,1088,105556,1107,187,212,76794,1086,76794,1086,0,193,374,null,null,3316,null,null,2154,null,null,2190,null,null,553,null,null,2450,null,null,2478,null,null,997,null,null,1793,null,null,2325,null,null,1664,null,null,1857,null,null,2699,null,null,2258,null,null,1484,null,null,2647,null,null,1881,null,null,1201,null,null,2300,null,null,2013,null,null,1249,null,null,1716,null,null,1298,null,null,1032,null,null,1019,null,null,274,null,null,728,null,null,727,null,null,27,null,null,3267,null,null,2347,null,null,2467,null,null,709,null,null,2236,null,null,2384,null,null,982,null,null,1485,null,null,1914,null,null,1152,null,null,1656,null,null,2082,null,null,1366,null,null,1272,null,null,2008,null,null,1645,null,null,1345,null,null,1775,null,null,1327,null,null,1184,null,null,1649,null,null,1158,null,null,1088,null,null,1107,null,null,212,null,null,1086,null,null,1086,null,null,193,null,null,54
5706681,824,2823539,3726,205777,3063,198103,3148,7674,1292,450013,3787,434867,4200,15146,1961,278099,2294,249270,2846,28829,2542,360329,2924,317018,4052,43311,3078,341542,2656,306766,3667,34776,3036,382933,2356,357722,2976,25211,2106,395155,1489,378584,1827,16571,1563,253449,1217,252667,1271,782,323,156242,1467,155914,1465,328,235,2883142,3657,197182,3034,190024,3060,7158,1014,430567,2846,415137,2874,15430,1765,273872,2136,253561,2800,20311,2333,355992,2932,329051,3584,26941,2341,334789,2782,314487,3177,20302,1982,391708,2259,372084,2753,19624,2143,408099,1723,391707,2226,16392,1765,270423,1308,269457,1336,966,450,220510,1599,220056,1643,454,279,824,null,null,3726,null,null,3063,null,null,3148,null,null,1292,null,null,3787,null,null,4200,null,null,1961,null,null,2294,null,null,2846,null,null,2542,null,null,2924,null,null,4052,null,null,3078,null,null,2656,null,null,3667,null,null,3036,null,null,2356,null,null,2976,null,null,2106,null,null,1489,null,null,1827,null,null,1563,null,null,1217,null,null,1271,null,null,323,null,null,1467,null,null,1465,null,null,235,null,null,3657,null,null,3034,null,null,3060,null,null,1014,null,null,2846,null,null,2874,null,null,1765,null,null,2136,null,null,2800,null,null,2333,null,null,2932,null,null,3584,null,null,2341,null,null,2782,null,null,3177,null,null,1982,null,null,2259,null,null,2753,null,null,2143,null,null,1723,null,null,2226,null,null,1765,null,null,1308,null,null,1336,null,null,450,null,null,1599,null,null,1643,null,null,279,null,null,55
576027,635,291957,2128,24136,1548,22457,1576,1679,784,47758,1986,44281,2069,3477,1129,27205,1483,22428,1294,4777,1176,39661,2011,30408,2009,9253,1784,35910,1191,30919,1629,4991,1270,35824,1455,28698,1387,7126,1431,41002,979,36304,1382,4698,985,26871,669,26709,690,162,235,13590,539,13590,539,0,197,284070,2143,21648,1516,19341,1592,2307,1003,46922,1589,42057,1814,4865,1312,25305,1167,21302,1564,4003,1184,38648,1531,32532,1833,6116,1426,34963,1274,31132,1394,3831,1000,32334,1270,27191,1549,5143,994,39576,787,35842,1164,3734,926,26344,651,26046,643,298,179,18330,615,18277,627,53,100,635,null,null,2128,null,null,1548,null,null,1576,null,null,784,null,null,1986,null,null,2069,null,null,1129,null,null,1483,null,null,1294,null,null,1176,null,null,2011,null,null,2009,null,null,1784,null,null,1191,null,null,1629,null,null,1270,null,null,1455,null,null,1387,null,null,1431,null,null,979,null,null,1382,null,null,985,null,null,669,null,null,690,null,null,235,null,null,539,null,null,539,null,null,197,null,null,2143,null,null,1516,null,null,1592,null,null,1003,null,null,1589,null,null,1814,null,null,1312,null,null,1167,null,null,1564,null,null,1184,null,null,1531,null,null,1833,null,null,1426,null,null,1274,null,null,1394,null,null,1000,null,null,1270,null,null,1549,null,null,994,null,null,787,null,null,1164,null,null,926,null,null,651,null,null,643,null,null,179,null,null,615,null,null,627,null,null,100,null,null,56
