C18104_001E,C18104_001M,C18104_002E,C18104_002M,C18104_003E,C18104_003M,C18104_004E,C18104_004M,C18104_005E,C18104_005M,C18104_006E,C18104_006M,C18104_007E,C18104_007M,C18104_008E,C18104_008M,C18104_009E,C18104_009M,C18104_010E,C18104_010M,C18104_011E,C18104_011M,C18104_012E,C18104_012M,C18104_013E,C18104_013M,C18104_014E,C18104_014M,C18104_015E,C18104_015M,C18104_016E,C18104_016M,C18104_017E,C18104_017M,C18104_018E,C18104_018M,C18104_019E,C18104_019M,C18104_020E,C18104_020M,C18104_021E,C18104_021M,C18104_001M,C18104_001EA,C18104_001MA,C18104_002M,C18104_002EA,C18104_002MA,C18104_003M,C18104_003EA,C18104_003MA,C18104_004M,C18104_004EA,C18104_004MA,C18104_005M,C18104_005EA,C18104_005MA,C18104_006M,C18104_006EA,C18104_006MA,C18104_007M,C18104_007EA,C18104_007MA,C18104_008M,C18104_008EA,C18104_008MA,C18104_009M,C18104_009EA,C18104_009MA,C18104_010M,C18104_010EA,C18104_010MA,C18104_011M,C18104_011EA,C18104_011MA,C18104_012M,C18104_012EA,C18104_012MA,C18104_013M,C18104_013EA,C18104_013MA,C18104_014M,C18104_014EA,C18104_014MA,C18104_015M,C18104_015EA,C18104_015MA,C18104_016M,C18104_016EA,C18104_016MA,C18104_017M,C18104_017EA,C18104_017MA,C18104_018M,C18104_018EA,C18104_018MA,C18104_019M,C18104_019EA,C18104_019MA,C18104_020M,C18104_020EA,C18104_020MA,C18104_021M,C18104_021EA,C18104_021MA,state
5605667,3014,2725582,4124,520714,3099,31428,3065,489286,4134,1788539,3686,103265,4686,1685274,6151,416329,2204,36676,2683,379653,3195,2880085,4379,494225,3017,15205,2334,479020,3350,1864635,3548,103488,5400,1761147,5936,521225,2222,44126,2977,477099,3582,3014,null,null,4124,null,null,3099,null,null,3065,null,null,4134,null,null,3686,null,null,4686,null,null,6151,null,null,2204,null,null,2683,null,null,3195,null,null,4379,null,null,3017,null,null,2334,null,null,3350,null,null,3548,null,null,5400,null,null,5936,null,null,2222,null,null,2977,null,null,3582,null,null,29
966367,1610,484527,2676,87044,1768,4479,1205,82565,1948,311018,2416,17134,1887,293884,2954,86465,769,6580,1023,79885,1261,481840,2417,79444,1562,1956,630,77488,1514,309415,1965,15425,2213,293990,3013,92981,814,6232,1158,86749,1314,1610,null,null,2676,null,null,1768,null,null,1205,null,null,1948,null,null,2416,null,null,1887,null,null,2954,null,null,769,null,null,1023,null,null,1261,null,null,2417,null,null,1562,null,null,630,null,null,1514,null,null,1965,null,null,2213,null,null,3013,null,null,814,null,null,1158,null,null,1314,null,null,30
1745497,2085,865087,3250,174699,1747,7367,1313,167332,2092,567389,2546,24326,2287,543063,3673,122999,1258,8678,1210,114321,1623,880410,2719,165833,1763,3597,873,162236,1860,564402,1772,22708,2272,541694,2867,150175,1181,11188,1345,138987,1556,2085,null,null,3250,null,null,1747,null,null,1313,null,null,2092,null,null,2546,null,null,2287,null,null,3673,null,null,1258,null,null,1210,null,null,1623,null,null,2719,null,null,1763,null,null,873,null,null,1860,null,null,1772,null,null,2272,null,null,2867,null,null,1181,null,null,1345,null,null,1556,null,null,31
2722406,1516,1351794,2622,251378,1681,12624,2053,238754,2434,894420,1999,39485,3776,854935,4531,205996,1074,16905,2296,189091,2675,1370612,2455,241696,1772,6827,1586,234869,2392,897393,1657,42538,3897,854855,4117,231523,1033,20215,2257,211308,2514,1516,null,null,2622,null,null,1681,null,null,2053,null,null,2434,null,null,1999,null,null,3776,null,null,4531,null,null,1074,null,null,2296,null,null,2675,null,null,2455,null,null,1772,null,null,1586,null,null,2392,null,null,1657,null,null,3897,null,null,4117,null,null,1033,null,null,2257,null,null,2514,null,null,32
1251989,1453,619662,2070,100831,1146,7511,1612,93320,1818,418025,1999,19562,2152,398463,2568,100806,932,8227,1483,92579,1609,632327,1872,94101,955,2916,935,91185,1367,421074,1540,17663,1955,403411,2384,117152,1095,7167,1303,109985,1645,1453,null,null,2070,null,null,1146,null,null,1612,null,null,1818,null,null,1999,null,null,2152,null,null,2568,null,null,932,null,null,1483,null,null,1609,null,null,1872,null,null,955,null,null,935,null,null,1367,null,null,1540,null,null,1955,null,null,2384,null,null,1095,null,null,1303,null,null,1645,null,null,33
8317408,1691,4032941,2594,745905,1764,33560,3732,712345,4004,2714091,2074,91463,5033,2622628,5607,572945,1716,39927,2886,533018,3070,4284467,2386,713873,1196,11960,1754,701913,2277,2811025,1855,88217,5686,2722808,6163,759569,1741,66193,3796,693376,3988,1691,null,null,2594,null,null,1764,null,null,3732,null,null,4004,null,null,2074,null,null,5033,null,null,5607,null,null,1716,null,null,2886,null,null,3070,null,null,2386,null,null,1196,null,null,1754,null,null,2277,null,null,1855,null,null,5686,null,null,6163,null,null,1741,null,null,3796,null,null,3988,null,null,34
1920875,1979,939066,3049,186274,2207,9998,1569,176276,2937,599162,2535,39619,3968,559543,4584,153630,1203,15563,1908,138067,2075,981809,2570,177198,2204,3712,972,173486,2313,621586,2039,31528,3491,590058,3858,183025,1255,21856,2550,161169,2757,1979,null,null,3049,null,null,2207,null,null,1569,null,null,2937,null,null,2535,null,null,3968,null,null,4584,null,null,1203,null,null,1908,null,null,2075,null,null,2570,null,null,2204,null,null,972,null,null,2313,null,null,2039,null,null,3491,null,null,3858,null,null,1255,null,null,2550,null,null,2757,null,null,35
18346577,3180,8835762,5712,1540107,3306,77653,4477,1462454,4919,6034649,5015,237903,8147,5796746,9366,1261006,2772,93130,4173,1167876,4819,9510815,4899,1471660,3044,37863,2892,1433797,3509,6364612,3572,228990,8283,6135622,9605,1674543,3212,152453,5841,1522090,6238,3180,null,null,5712,null,null,3306,null,null,4477,null,null,4919,null,null,5015,null,null,8147,null,null,9366,null,null,2772,null,null,4173,null,null,4819,null,null,4899,null,null,3044,null,null,2892,null,null,3509,null,null,3572,null,null,8283,null,null,9605,null,null,3212,null,null,5841,null,null,6238,null,null,36
9363326,6363,4483738,8296,869233,4999,50067,3683,819166,5961,2943078,6220,148763,6629,2794315,8367,671427,2855,59318,3556,612109,4511,4879588,6603,828746,4573,24047,2507,804699,5138,3195616,4411,149599,7000,3046017,7619,855226,2835,86291,5196,768935,5949,6363,null,null,8296,null,null,4999,null,null,3683,null,null,5961,null,null,6220,null,null,6629,null,null,8367,null,null,2855,null,null,3556,null,null,4511,null,null,6603,null,null,4573,null,null,2507,null,null,5138,null,null,4411,null,null,7000,null,null,7619,null,null,2835,null,null,5196,null,null,5949,null,null,37
686588,1541,349950,2735,61181,1786,3289,892,57892,1863,241061,2438,10256,1586,230805,2916,47708,656,2646,532,45062,721,336638,2238,58051,1283,1458,413,56593,1372,222395,1872,8282,1451,214113,2424,56192,923,4138,783,52054,914,1541,null,null,2735,null,null,1786,null,null,892,null,null,1863,null,null,2438,null,null,1586,null,null,2916,null,null,656,null,null,532,null,null,721,null,null,2238,null,null,1283,null,null,413,null,null,1372,null,null,1872,null,null,1451,null,null,2424,null,null,923,null,null,783,null,null,914,null,null,38
10747103,3198,5226797,6016,974007,4008,65587,4337,908420,5024,3452097,3946,188267,6776,3263830,7202,800693,2673,59290,3304,741403,4088,5520306,5294,939245,3846,34068,3386,905177,5094,3566209,3481,193592,6316,3372617,6893,1014852,2690,88036,4119,926816,4673,3198,null,null,6016,null,null,4008,null,null,4337,null,null,5024,null,null,3946,null,null,6776,null,null,7202,null,null,2673,null,null,3304,null,null,4088,null,null,5294,null,null,3846,null,null,3386,null,null,5094,null,null,3481,null,null,6316,null,null,6893,null,null,2690,null,null,4119,null,null,4673,null,null,39
3581601,1937,1749940,3723,357707,2134,19882,1997,337825,2832,1139271,3055,65270,3063,1074001,4558,252962,1600,22947,1797,230015,2512,1831661,3559,338047,2043,10905,1469,327142,2508,1177405,2786,71628,3966,1105777,5055,316209,2153,34286,2294,281923,3289,1937,null,null,3723,null,null,2134,null,null,1997,null,null,2832,null,null,3055,null,null,3063,null,null,4558,null,null,1600,null,null,1797,null,null,2512,null,null,3559,null,null,2043,null,null,1469,null,null,2508,null,null,2786,null,null,3966,null,null,5055,null,null,2153,null,null,2294,null,null,3289,null,null,40
3819771,2144,1876272,3901,321802,3124,20048,2446,301754,3886,1244168,3131,71907,5521,1172261,5775,310302,1911,30796,2881,279506,3225,1943499,3416,310201,2404,9575,1766,300626,2422,1264892,2548,65185,4368,1199707,4543,368406,1956,39275,3129,329131,3622,2144,null,null,3901,null,null,3124,null,null,2446,null,null,3886,null,null,3131,null,null,5521,null,null,5775,null,null,1911,null,null,2881,null,null,3225,null,null,3416,null,null,2404,null,null,1766,null,null,2422,null,null,2548,null,null,4368,null,null,4543,null,null,1956,null,null,3129,null,null,3622,null,null,41
11869746,2368,5763046,4976,999018,3046,79001,4459,920017,5830,3826193,3306,208919,6296,3617274,6737,937835,2689,69895,3916,867940,4599,6106700,4721,958007,2613,34709,2723,923298,4006,3946237,3316,209036,8234,3737201,7467,1202456,3029,99869,3734,1102587,4631,2368,null,null,4976,null,null,3046,null,null,4459,null,null,5830,null,null,3306,null,null,6296,null,null,6737,null,null,2689,null,null,3916,null,null,4599,null,null,4721,null,null,2613,null,null,2723,null,null,4006,null,null,3316,null,null,8234,null,null,7467,null,null,3029,null,null,3734,null,null,4631,null,null,42
986115,1061,475395,1768,79161,1152,7655,1538,71506,1899,323458,1212,18641,2195,304817,2370,72776,772,4723,820,68053,1080,510720,1824,74963,1081,3124,1001,71839,1490,342018,1368,21333,2356,320685,2790,93739,1058,8608,1626,85131,1934,1061,null,null,1768,null,null,1152,null,null,1538,null,null,1899,null,null,1212,null,null,2195,null,null,2370,null,null,772,null,null,820,null,null,1080,null,null,1824,null,null,1081,null,null,1001,null,null,1490,null,null,1368,null,null,2356,null,null,2790,null,null,1058,null,null,1626,null,null,1934,null,null,44
4571277,3001,2182658,4041,412283,3129,25884,2756,386399,3889,1409626,3318,81852,5408,1327774,6551,360749,1724,30224,2773,330525,3162,2388619,4086,395191,3322,11760,1899,383431,3814,1541879,2794,72292,4723,1469587,5543,451549,1983,45944,3742,405605,4271,3001,null,null,4041,null,null,3129,null,null,2756,null,null,3889,null,null,3318,null,null,5408,null,null,6551,null,null,1724,null,null,2773,null,null,3162,null,null,4086,null,null,3322,null,null,1899,null,null,3814,null,null,2794,null,null,4723,null,null,5543,null,null,1983,null,null,3742,null,null,4271,null,null,45
787882,1299,394190,2434,78840,1460,4175,992,74665,1852,255732,1847,9283,1673,246449,2568,59618,551,3430,632,56188,795,393692,2183,73249,1588,2084,683,71165,1750,249187,1628,9637,1350,239550,2114,71256,1086,3936,991,67320,1363,1299,null,null,2434,null,null,1460,null,null,992,null,null,1852,null,null,1847,null,null,1673,null,null,2568,null,null,551,null,null,632,null,null,795,null,null,2183,null,null,1588,null,null,683,null,null,1750,null,null,1628,null,null,1350,null,null,2114,null,null,1086,null,null,991,null,null,1363,null,null,46
6142746,4347,2966349,5640,566520,3935,31808,3035,534712,4538,1948776,4505,120684,6742,1828092,7951,451053,2145,41366,2745,409687,3321,3176397,4732,530214,3434,17896,2624,512318,4048,2080809,3104,119281,5984,1961528,6924,565374,2149,61368,3374,504006,4070,4347,null,null,5640,null,null,3935,null,null,3035,null,null,4538,null,null,4505,null,null,6742,null,null,7951,null,null,2145,null,null,2745,null,null,3321,null,null,4732,null,null,3434,null,null,2624,null,null,4048,null,null,3104,null,null,5984,null,null,6924,null,null,2149,null,null,3374,null,null,4070,null,null,47
25379184,6744,12435806,9924,2689383,6542,141002,7758,2548381,10483,8293349,7267,340387,11207,7952962,13908,1453074,3764,135492,5330,1317582,6037,12943378,8245,2585811,5147,75828,4991,2509983,7722,8550534,6568,317052,11744,8233482,11903,1807033,4186,186417,5648,1620616,7480,6744,null,null,9924,null,null,6542,null,null,7758,null,null,10483,null,null,7267,null,null,11207,null,null,13908,null,null,3764,null,null,5330,null,null,6037,null,null,8245,null,null,5147,null,null,4991,null,null,7722,null,null,6568,null,null,11744,null,null,11903,null,null,4186,null,null,5648,null,null,7480,null,null,48
2771345,1989,1385875,2854,341253,1725,16625,2113,324628,2804,899378,2880,40366,3665,859012,4490,145244,1216,10129,1154,135115,1676,1385470,2684,324296,1593,5922,1246,318374,1804,890458,2188,35785,3595,854673,4376,170716,1356,15689,1549,155027,2039,1989,null,null,2854,null,null,1725,null,null,2113,null,null,2804,null,null,2880,null,null,3665,null,null,4490,null,null,1216,null,null,1154,null,null,1676,null,null,2684,null,null,1593,null,null,1246,null,null,1804,null,null,2188,null,null,3595,null,null,4376,null,null,1356,null,null,1549,null,null,2039,null,null,49
588158,870,288487,1482,44709,814,3245,909,41464,1109,192982,1381,13782,1804,179200,2091,50796,584,3300,694,47496,896,299671,1417,43178,829,1489,463,41689,926,196480,1192,10907,1619,185573,1911,60013,764,3644,809,56369,1146,870,null,null,1482,null,null,814,null,null,909,null,null,1109,null,null,1381,null,null,1804,null,null,2091,null,null,584,null,null,694,null,null,896,null,null,1417,null,null,829,null,null,463,null,null,926,null,null,1192,null,null,1619,null,null,1911,null,null,764,null,null,809,null,null,1146,null,null,50
7695794,5316,3713854,7831,696311,4845,38150,3268,658161,5419,2485203,6048,107401,6278,2377802,7930,532340,2770,39745,2384,492595,3589,3981940,6066,664759,4455,19175,2909,645584,5320,2648805,4585,98252,4752,2550553,6742,668376,2782,55137,3302,613239,4082,5316,null,null,7831,null,null,4845,null,null,3268,null,null,5419,null,null,6048,null,null,6278,null,null,7930,null,null,2770,null,null,2384,null,null,3589,null,null,6066,null,null,4455,null,null,2909,null,null,5320,null,null,4585,null,null,4752,null,null,6742,null,null,2782,null,null,3302,null,null,4082,null,null,51
6734166,3642,3328764,4335,601231,2712,30758,3705,570473,4712,2244366,4113,114005,6434,2130361,8089,483167,1718,39321,2864,443846,3369,3405402,3074,576129,2546,15233,1988,560896,3313,2253282,2955,106689,6049,2146593,6272,575991,2519,58318,3824,517673,4568,3642,null,null,4335,null,null,2712,null,null,3705,null,null,4712,null,null,4113,null,null,6434,null,null,8089,null,null,1718,null,null,2864,null,null,3369,null,null,3074,null,null,2546,null,null,1988,null,null,3313,null,null,2955,null,null,6049,null,null,6272,null,null,2519,null,null,3824,null,null,4568,null,null,53
1700911,1733,831302,3085,138725,2066,10770,1720,127955,2736,539776,2186,42221,3033,497555,3608,152801,1178,17132,1986,135669,2165,869609,2584,135404,1906,6616,1239,128788,2246,551668,1968,42560,3419,509108,4122,182537,1279,22021,2472,160516,2866,1733,null,null,3085,null,null,2066,null,null,1720,null,null,2736,null,null,2186,null,null,3033,null,null,3608,null,null,1178,null,null,1986,null,null,2165,null,null,2584,null,null,1906,null,null,1239,null,null,2246,null,null,1968,null,null,3419,null,null,4122,null,null,1279,null,null,2472,null,null,2866,null,null,54
5372590,2389,2652681,3394,484932,2777,27086,3051,457846,3894,1758058,2839,77450,4228,1680608,5207,409691,1569,25457,1800,384234,2464,2719909,3296,464516,2413,14335,1975,450181,2864,1764460,2750,74084,4249,1690376,4921,490933,1839,36762,2504,454171,3125,2389,null,null,3394,null,null,2777,null,null,3051,null,null,3894,null,null,2839,null,null,4228,null,null,5207,null,null,1569,null,null,1800,null,null,2464,null,null,3296,null,null,2413,null,null,1975,null,null,2864,null,null,2750,null,null,4249,null,null,4921,null,null,1839,null,null,2504,null,null,3125,null,null,55
538154,1379,271425,1998,51362,1689,3064,724,48298,1892,179602,1723,8015,1898,171587,2013,40461,575,2540,716,37921,921,266729,1940,51229,1525,1905,780,49324,1622,170826,1471,7350,1373,163476,1947,44674,774,4112,945,40562,1219,1379,null,null,1998,null,null,1689,null,null,724,null,null,1892,null,null,1723,null,null,1898,null,null,2013,null,null,575,null,null,716,null,null,921,null,null,1940,null,null,1525,null,null,780,null,null,1622,null,null,1471,null,null,1373,null,null,1947,null,null,774,null,null,945,null,null,1219,null,null,56
3224395,1720,1523483,3158,275852,2714,29415,2923,246437,3480,969460,1033,83957,5198,885503,5567,278171,654,46518,3300,231653,3321,1700912,2583,260015,2172,12928,2091,247087,2690,1079595,781,70677,4852,1008918,4888,361302,719,66582,3404,294720,3530,1720,null,null,3158,null,null,2714,null,null,2923,null,null,3480,null,null,1033,null,null,5198,null,null,5567,null,null,654,null,null,3300,null,null,3321,null,null,2583,null,null,2172,null,null,2091,null,null,2690,null,null,781,null,null,4852,null,null,4888,null,null,719,null,null,3404,null,null,3530,null,null,72
4495886,3640,2152498,5998,420777,4605,26637,2662,394140,5389,1400998,4297,90311,4509,1310687,6035,330723,2379,35461,3358,295262,3815,2343388,5351,390632,4437,12889,2049,377743,4973,1520505,3516,91580,5932,1428925,6125,432251,2254,51458,3260,380793,4020,3640,null,null,5998,null,null,4605,null,null,2662,null,null,5389,null,null,4297,null,null,4509,null,null,6035,null,null,2379,null,null,3358,null,null,3815,null,null,5351,null,null,4437,null,null,2049,null,null,4973,null,null,3516,null,null,5932,null,null,6125,null,null,2254,null,null,3260,null,null,4020,null,null,01
