B18107_001E,B18107_001M,B18107_002E,B18107_002M,B18107_003E,B18107_003M,B18107_004E,B18107_004M,B18107_005E,B18107_005M,B18107_006E,B18107_006M,B18107_007E,B18107_007M,B18107_008E,B18107_008M,B18107_009E,B18107_009M,B18107_010E,B18107_010M,B18107_011E,B18107_011M,B18107_012E,B18107_012M,B18107_013E,B18107_013M,B18107_014E,B18107_014M,B18107_015E,B18107_015M,B18107_016E,B18107_016M,B18107_017E,B18107_017M,B18107_018E,B18107_018M,B18107_019E,B18107_019M,B18107_020E,B18107_020M,B18107_021E,B18107_021M,B18107_022E,B18107_022M,B18107_023E,B18107_023M,B18107_024E,B18107_024M,B18107_025E,B18107_025M,B18107_026E,B18107_026M,B18107_027E,B18107_027M,B18107_001M,B18107_001EA,B18107_001MA,B18107_002M,B18107_002EA,B18107_002MA,B18107_003M,B18107_003EA,B18107_003MA,B18107_004M,B18107_004EA,B18107_004MA,B18107_005M,B18107_005EA,B18107_005MA,B18107_006M,B18107_006EA,B18107_006MA,B18107_007M,B18107_007EA,B18107_007MA,B18107_008M,B18107_008EA,B18107_008MA,B18107_009M,B18107_009EA,B18107_009MA,B18107_010M,B18107_010EA,B18107_010MA,B18107_011M,B18107_011EA,B18107_011MA,B18107_012M,B18107_012EA,B18107_012MA,B18107_013M,B18107_013EA,B18107_013MA,B18107_014M,B18107_014EA,B18107_014MA,B18107_015M,B18107_015EA,B18107_015MA,B18107_016M,B18107_016EA,B18107_016MA,B18107_017M,B18107_017EA,B18107_017MA,B18107_018M,B18107_018EA,B18107_018MA,B18107_019M,B18107_019EA,B18107_019MA,B18107_020M,B18107_020EA,B18107_020MA,B18107_021M,B18107_021EA,B18107_021MA,B18107_022M,B18107_022EA,B18107_022MA,B18107_023M,B18107_023EA,B18107_023MA,B18107_024M,B18107_024EA,B18107_024MA,B18107_025M,B18107_025EA,B18107_025MA,B18107_026M,B18107_026EA,B18107_026MA,B18107_027M,B18107_027EA,B18107_027MA,state
5046012,3905,2399829,4379,721499,4868,24509,3347,696990,6292,1227277,4468,69637,4760,1157640,5669,289128,2131,24118,2703,265010,3078,161925,1457,30349,2401,131576,2558,2646183,3742,747397,3676,21386,2554,726011,3961,1333412,3614,92052,5518,1241360,6176,331154,2122,33792,2759,297362,3797,234220,1851,73335,3159,160885,3183,3905,null,null,4379,null,null,4868,null,null,3347,null,null,6292,null,null,4468,null,null,4760,null,null,5669,null,null,2131,null,null,2703,null,null,3078,null,null,1457,null,null,2401,null,null,2558,null,null,3742,null,null,3676,null,null,2554,null,null,3961,null,null,3614,null,null,5518,null,null,6176,null,null,2122,null,null,2759,null,null,3797,null,null,1851,null,null,3159,null,null,3183,null,null,47
20103990,5670,9746423,7838,3335850,7317,80908,6244,3254942,9185,4957499,7708,180287,7808,4777212,11820,924794,3718,72079,4617,852715,5613,528280,3314,108129,4813,420151,5282,10357567,7136,3331612,7015,63943,5795,3267669,8335,5218922,6879,225268,8496,4993654,8909,1062744,3690,106418,4533,956326,6289,744289,3762,238844,6480,505445,7167,5670,null,null,7838,null,null,7317,null,null,6244,null,null,9185,null,null,7708,null,null,7808,null,null,11820,null,null,3718,null,null,4617,null,null,5613,null,null,3314,null,null,4813,null,null,5282,null,null,7136,null,null,7015,null,null,5795,null,null,8335,null,null,6879,null,null,8496,null,null,8909,null,null,3690,null,null,4533,null,null,6289,null,null,3762,null,null,6480,null,null,7167,null,null,48
2105796,1735,1044622,2733,396200,2378,8932,1569,387268,2693,503178,2703,14368,1783,488810,3217,90051,1246,4634,1002,85417,1714,55193,881,8577,1196,46616,1376,1061174,2467,388769,2228,9037,1776,379732,2914,501689,2282,18358,2247,483331,2979,98816,1062,7667,1365,91149,1437,71900,1223,20139,1826,51761,1890,1735,null,null,2733,null,null,2378,null,null,1569,null,null,2693,null,null,2703,null,null,1783,null,null,3217,null,null,1246,null,null,1002,null,null,1714,null,null,881,null,null,1196,null,null,1376,null,null,2467,null,null,2228,null,null,1776,null,null,2914,null,null,2282,null,null,2247,null,null,2979,null,null,1062,null,null,1365,null,null,1437,null,null,1223,null,null,1826,null,null,1890,null,null,49
500271,1150,243778,1411,69291,971,3673,935,65618,1374,123691,1366,5052,998,118639,1588,33074,493,1815,592,31259,758,17722,290,2821,724,14901,731,256493,1200,67853,1083,1983,600,65870,1195,128627,1055,6508,1282,122119,1663,35392,672,2197,671,33195,824,24621,417,6139,954,18482,1113,1150,null,null,1411,null,null,971,null,null,935,null,null,1374,null,null,1366,null,null,998,null,null,1588,null,null,493,null,null,592,null,null,758,null,null,290,null,null,724,null,null,731,null,null,1200,null,null,1083,null,null,600,null,null,1195,null,null,1055,null,null,1282,null,null,1663,null,null,672,null,null,671,null,null,824,null,null,417,null,null,954,null,null,1113,null,null,50
6334724,5160,3017543,6125,911771,5237,26949,2682,884822,5821,1573432,5895,57959,4488,1515473,6248,339099,2459,19837,2005,319262,3172,193241,2297,35863,2615,157378,3210,3317181,4003,954509,4438,18453,1971,936056,5139,1694296,4367,73458,4563,1620838,6096,392814,2386,28208,2433,364606,3544,275562,2277,77132,3792,198430,4032,5160,null,null,6125,null,null,5237,null,null,2682,null,null,5821,null,null,5895,null,null,4488,null,null,6248,null,null,2459,null,null,2005,null,null,3172,null,null,2297,null,null,2615,null,null,3210,null,null,4003,null,null,4438,null,null,1971,null,null,5139,null,null,4367,null,null,4563,null,null,6096,null,null,2386,null,null,2433,null,null,3544,null,null,2277,null,null,3792,null,null,4032,null,null,51
5556806,3785,2727533,3969,852237,3861,25914,2904,826323,4739,1392129,3667,54496,3464,1337633,5274,308583,1757,15830,1771,292753,2403,174584,1257,35875,2310,138709,2524,2829273,2643,831517,2879,22635,2386,808882,3405,1421765,3493,71155,4395,1350610,5156,341384,2152,27408,2212,313976,2747,234607,1992,70809,4011,163798,3776,3785,null,null,3969,null,null,3861,null,null,2904,null,null,4739,null,null,3667,null,null,3464,null,null,5274,null,null,1757,null,null,1771,null,null,2403,null,null,1257,null,null,2310,null,null,2524,null,null,2643,null,null,2879,null,null,2386,null,null,3405,null,null,3493,null,null,4395,null,null,5156,null,null,2152,null,null,2212,null,null,2747,null,null,1992,null,null,4011,null,null,3776,null,null,53
1426782,1865,692577,2328,186225,1725,8192,1432,178033,2243,353551,1933,27159,2723,326392,3298,97151,1032,7706,1076,89445,1307,55650,728,13962,1107,41688,1342,734205,1696,183986,1593,4670,953,179316,1849,367682,1868,28988,2709,338694,3263,105743,1088,12543,1668,93200,1997,76794,1086,25303,1985,51491,2011,1865,null,null,2328,null,null,1725,null,null,1432,null,null,2243,null,null,1933,null,null,2723,null,null,3298,null,null,1032,null,null,1076,null,null,1307,null,null,728,null,null,1107,null,null,1342,null,null,1696,null,null,1593,null,null,953,null,null,1849,null,null,1868,null,null,2709,null,null,3263,null,null,1088,null,null,1668,null,null,1997,null,null,1086,null,null,1985,null,null,2011,null,null,54
4423142,2302,2167749,2684,638428,2767,18447,1954,619981,3391,1119630,3196,40698,2941,1078932,4222,253449,1217,13809,1678,239640,2129,156242,1467,25798,1857,130444,2300,2255393,2234,629864,2986,13858,1603,616006,3473,1134596,3124,49497,3014,1085099,4012,270423,1308,19547,1702,250876,2116,220510,1599,55379,2618,165131,2883,2302,null,null,2684,null,null,2767,null,null,1954,null,null,3391,null,null,3196,null,null,2941,null,null,4222,null,null,1217,null,null,1678,null,null,2129,null,null,1467,null,null,1857,null,null,2300,null,null,2234,null,null,2986,null,null,1603,null,null,3473,null,null,3124,null,null,3014,null,null,4012,null,null,1308,null,null,1702,null,null,2116,null,null,1599,null,null,2618,null,null,2883,null,null,55
435563,1773,220063,1704,66866,2063,1585,813,65281,2193,112736,2115,4484,1289,108252,2042,26871,669,1925,724,24946,1046,13590,539,1707,604,11883,765,215500,1436,63953,1661,1902,692,62051,1928,106873,1659,4472,983,102401,1896,26344,651,2071,680,24273,899,18330,615,4671,924,13659,882,1773,null,null,1704,null,null,2063,null,null,813,null,null,2193,null,null,2115,null,null,1289,null,null,2042,null,null,669,null,null,724,null,null,1046,null,null,539,null,null,604,null,null,765,null,null,1436,null,null,1661,null,null,692,null,null,1928,null,null,1659,null,null,983,null,null,1896,null,null,651,null,null,680,null,null,899,null,null,615,null,null,924,null,null,882,null,null,56
2688528,884,1247631,1201,365785,3323,11976,1868,353809,3887,603675,3249,55804,4385,547871,5095,163898,777,26200,2403,137698,2477,114273,727,39956,2610,74317,2570,1440897,1060,379922,2247,8953,1678,370969,2702,699673,2258,55934,3544,643739,3794,200160,301,33443,2343,166717,2354,161142,650,81994,2699,79148,2718,884,null,null,1201,null,null,3323,null,null,1868,null,null,3887,null,null,3249,null,null,4385,null,null,5095,null,null,777,null,null,2403,null,null,2477,null,null,727,null,null,2610,null,null,2570,null,null,1060,null,null,2247,null,null,1678,null,null,2702,null,null,2258,null,null,3544,null,null,3794,null,null,301,null,null,2343,null,null,2354,null,null,650,null,null,2699,null,null,2718,null,null,72
3684477,4077,1731721,3984,516900,4709,16637,2148,500263,5206,884098,5167,55251,3820,828847,6716,210401,2027,17703,1788,192698,2365,120322,1922,26492,1961,93830,2762,1952756,3609,547732,3631,15577,2549,532155,3873,972773,3772,62935,3757,909838,4699,249278,1822,29437,2227,219841,2617,182973,2170,60548,3321,122425,3725,4077,null,null,3984,null,null,4709,null,null,2148,null,null,5206,null,null,5167,null,null,3820,null,null,6716,null,null,2027,null,null,1788,null,null,2365,null,null,1922,null,null,1961,null,null,2762,null,null,3609,null,null,3631,null,null,2549,null,null,3873,null,null,3772,null,null,3757,null,null,4699,null,null,1822,null,null,2227,null,null,2617,null,null,2170,null,null,3321,null,null,3725,null,null,01
531580,1773,272475,2188,93823,2026,2615,967,91208,2180,141477,2269,3441,828,138036,2336,27030,680,1418,625,25612,856,10145,499,1627,398,8518,503,259105,1989,87833,1784,2955,1065,84878,1875,134051,1973,5845,1166,128206,2214,24784,773,2979,773,21805,1044,12437,701,4605,638,7832,800,1773,null,null,2188,null,null,2026,null,null,967,null,null,2180,null,null,2269,null,null,828,null,null,2336,null,null,680,null,null,625,null,null,856,null,null,499,null,null,398,null,null,503,null,null,1989,null,null,1784,null,null,1065,null,null,1875,null,null,1973,null,null,1166,null,null,2214,null,null,773,null,null,773,null,null,1044,null,null,701,null,null,638,null,null,800,null,null,02
5195605,1999,2523897,2508,782829,2782,21880,2619,760949,3279,1205569,2612,48056,3776,1157513,4368,320730,1032,17883,2273,302847,2654,214769,1139,31325,2502,183444,2441,2671708,1884,769156,2138,17257,2529,751899,3776,1278611,2042,63334,4665,1215277,4583,360718,1351,26377,2620,334341,2982,263223,1338,64813,4112,198410,4163,1999,null,null,2508,null,null,2782,null,null,2619,null,null,3279,null,null,2612,null,null,3776,null,null,4368,null,null,1032,null,null,2273,null,null,2654,null,null,1139,null,null,2502,null,null,2441,null,null,1884,null,null,2138,null,null,2529,null,null,3776,null,null,2042,null,null,4665,null,null,4583,null,null,1351,null,null,2620,null,null,2982,null,null,1338,null,null,4112,null,null,4163,null,null,04
2229117,2299,1067646,2855,324531,3226,12929,1996,311602,3712,532362,3428,28899,2737,503463,4009,130449,1687,10212,1284,120237,2015,80304,1435,17103,1884,63201,1989,1161471,2728,331036,2295,8546,1740,322490,2521,569587,2907,40056,3521,529531,4240,149724,1636,17857,2160,131867,2538,111124,1392,32828,2482,78296,2664,2299,null,null,2855,null,null,3226,null,null,1996,null,null,3712,null,null,3428,null,null,2737,null,null,4009,null,null,1687,null,null,1284,null,null,2015,null,null,1435,null,null,1884,null,null,1989,null,null,2728,null,null,2295,null,null,1740,null,null,2521,null,null,2907,null,null,3521,null,null,4240,null,null,1636,null,null,2160,null,null,2538,null,null,1392,null,null,2482,null,null,2664,null,null,05
29684037,5417,14481454,6628,4830865,6821,115063,5666,4715802,8973,7316368,5703,255968,7608,7060400,9271,1423542,2815,104640,5131,1318902,5936,910679,3212,201548,5790,709131,6601,15202583,4458,4710370,4681,83585,5084,4626785,6942,7574245,4358,310314,7981,7263931,9013,1641011,2734,164089,6534,1476922,7140,1276957,2687,439128,8535,837829,8547,5417,null,null,6628,null,null,6821,null,null,5666,null,null,8973,null,null,5703,null,null,7608,null,null,9271,null,null,2815,null,null,5131,null,null,5936,null,null,3212,null,null,5790,null,null,6601,null,null,4458,null,null,4681,null,null,5084,null,null,6942,null,null,4358,null,null,7981,null,null,9013,null,null,2734,null,null,6534,null,null,7140,null,null,2687,null,null,8535,null,null,8547,null,null,06
4189593,3317,2069451,3846,674717,3678,14789,1995,659928,3887,1060375,3921,33984,3174,1026391,4518,218816,1446,8296,1199,210520,1804,115543,1176,19058,1624,96485,1995,2120142,2438,650797,2599,13453,1866,637344,3426,1075813,2631,37838,3228,1037975,3769,237711,1475,12941,1516,224770,2334,155821,1513,38604,2407,117217,2375,3317,null,null,3846,null,null,3678,null,null,1995,null,null,3887,null,null,3921,null,null,3174,null,null,4518,null,null,1446,null,null,1199,null,null,1804,null,null,1176,null,null,1624,null,null,1995,null,null,2438,null,null,2599,null,null,1866,null,null,3426,null,null,2631,null,null,3228,null,null,3769,null,null,1475,null,null,1516,null,null,2334,null,null,1513,null,null,2407,null,null,2375,null,null,08
2773695,1062,1328199,2231,390000,2319,9676,1659,380324,2588,695679,2071,21909,2340,673770,2844,149211,881,7705,1416,141506,1683,93309,864,18048,1509,75261,1781,1445496,1926,386818,1849,6259,1192,380559,2322,744937,2082,26961,2759,717976,3761,171160,948,10945,1519,160215,1745,142581,1277,43952,2710,98629,2702,1062,null,null,2231,null,null,2319,null,null,1659,null,null,2588,null,null,2071,null,null,2340,null,null,2844,null,null,881,null,null,1416,null,null,1683,null,null,864,null,null,1509,null,null,1781,null,null,1926,null,null,1849,null,null,1192,null,null,2322,null,null,2082,null,null,2759,null,null,3761,null,null,948,null,null,1519,null,null,1745,null,null,1277,null,null,2710,null,null,2702,null,null,09
734231,751,347110,1034,102047,990,3089,1039,98958,1395,172675,1060,7007,1365,165668,1606,45715,474,2775,634,42940,861,26673,461,4020,891,22653,1011,387121,871,105926,706,2106,632,103820,982,190948,792,6972,1207,183976,1480,53505,716,4455,982,49050,1131,36742,672,10206,1412,26536,1497,751,null,null,1034,null,null,990,null,null,1039,null,null,1395,null,null,1060,null,null,1365,null,null,1606,null,null,474,null,null,634,null,null,861,null,null,461,null,null,891,null,null,1011,null,null,871,null,null,706,null,null,632,null,null,982,null,null,792,null,null,1207,null,null,1480,null,null,716,null,null,982,null,null,1131,null,null,672,null,null,1412,null,null,1497,null,null,10
550672,738,255354,847,105557,671,1185,589,104372,933,118460,847,5444,1408,113016,1602,19967,550,1590,637,18377,793,11370,348,2792,604,8578,659,295318,870,125376,460,965,656,124411,893,124485,362,5685,1208,118800,1236,25418,378,2865,760,22553,813,20039,688,6975,1141,13064,1155,738,null,null,847,null,null,671,null,null,589,null,null,933,null,null,847,null,null,1408,null,null,1602,null,null,550,null,null,637,null,null,793,null,null,348,null,null,604,null,null,659,null,null,870,null,null,460,null,null,656,null,null,893,null,null,362,null,null,1208,null,null,1236,null,null,378,null,null,760,null,null,813,null,null,688,null,null,1141,null,null,1155,null,null,11
