C06007_001E,C06007_001M,C06007_002E,C06007_002M,C06007_003E,C06007_003M,C06007_004E,C06007_004M,C06007_005E,C06007_005M,C06007_006E,C06007_006M,C06007_007E,C06007_007M,C06007_008E,C06007_008M,C06007_009E,C06007_009M,C06007_010E,C06007_010M,C06007_011E,C06007_011M,C06007_012E,C06007_012M,C06007_013E,C06007_013M,C06007_014E,C06007_014M,C06007_015E,C06007_015M,C06007_016E,C06007_016M,C06007_017E,C06007_017M,C06007_018E,C06007_018M,C06007_019E,C06007_019M,C06007_020E,C06007_020M,C06007_021E,C06007_021M,C06007_022E,C06007_022M,C06007_023E,C06007_023M,C06007_024E,C06007_024M,C06007_025E,C06007_025M,C06007_001M,C06007_001EA,C06007_001MA,C06007_002M,C06007_002EA,C06007_002MA,C06007_003M,C06007_003EA,C06007_003MA,C06007_004M,C06007_004EA,C06007_004MA,C06007_005M,C06007_005EA,C06007_005MA,C06007_006M,C06007_006EA,C06007_006MA,C06007_007M,C06007_007EA,C06007_007MA,C06007_008M,C06007_008EA,C06007_008MA,C06007_009M,C06007_009EA,C06007_009MA,C06007_010M,C06007_010EA,C06007_010MA,C06007_011M,C06007_011EA,C06007_011MA,C06007_012M,C06007_012EA,C06007_012MA,C06007_013M,C06007_013EA,C06007_013MA,C06007_014M,C06007_014EA,C06007_014MA,C06007_015M,C06007_015EA,C06007_015MA,C06007_016M,C06007_016EA,C06007_016MA,C06007_017M,C06007_017EA,C06007_017MA,C06007_018M,C06007_018EA,C06007_018MA,C06007_019M,C06007_019EA,C06007_019MA,C06007_020M,C06007_020EA,C06007_020MA,C06007_021M,C06007_021EA,C06007_021MA,C06007_022M,C06007_022EA,C06007_022MA,C06007_023M,C06007_023EA,C06007_023MA,C06007_024M,C06007_024EA,C06007_024MA,C06007_025M,C06007_025EA,C06007_025MA,state
594130,783,561274,3474,32856,3195,25290,2699,7566,1462,287767,6680,281596,6663,6171,1070,5456,990,715,378,272287,6926,264040,7029,8247,1368,7826,1357,421,246,6068,1038,4419,907,1649,611,1561,603,88,105,28008,2164,11219,1412,16789,2039,10447,1491,6342,1326,783,null,null,3474,null,null,3195,null,null,2699,null,null,1462,null,null,6680,null,null,6663,null,null,1070,null,null,990,null,null,378,null,null,6926,null,null,7029,null,null,1368,null,null,1357,null,null,246,null,null,1038,null,null,907,null,null,611,null,null,603,null,null,105,null,null,2164,null,null,1412,null,null,2039,null,null,1491,null,null,1326,null,null,50
7908026,3269,6624859,18745,1283167,18895,806828,16906,476339,11724,3732133,26710,3526042,25638,206091,9385,179764,9323,26327,2864,2989333,25550,2824590,26617,164743,7184,146537,6852,18206,2162,163933,7661,108466,6450,55467,4691,42636,3927,12831,2152,1022627,17291,165761,7727,856866,15496,437891,11682,418975,11569,3269,null,null,18745,null,null,18895,null,null,16906,null,null,11724,null,null,26710,null,null,25638,null,null,9385,null,null,9323,null,null,2864,null,null,25550,null,null,26617,null,null,7184,null,null,6852,null,null,2162,null,null,7661,null,null,6450,null,null,4691,null,null,3927,null,null,2152,null,null,17291,null,null,7727,null,null,15496,null,null,11682,null,null,11569,null,null,51
6838056,1869,5519246,23086,1318810,23269,792603,18038,526207,14905,3027424,27741,2746082,28661,281342,10673,238166,10315,43176,4622,2673378,29443,2494717,27480,178661,9062,152930,8532,25731,2545,124254,5369,91024,4877,33230,3218,24568,2579,8662,1698,1013000,20049,187423,8723,825577,18886,376939,12493,448638,13206,1869,null,null,23086,null,null,23269,null,null,18038,null,null,14905,null,null,27741,null,null,28661,null,null,10673,null,null,10315,null,null,4622,null,null,29443,null,null,27480,null,null,9062,null,null,8532,null,null,2545,null,null,5369,null,null,4877,null,null,3218,null,null,2579,null,null,1698,null,null,20049,null,null,8723,null,null,18886,null,null,12493,null,null,13206,null,null,53
1729434,1659,1686034,3929,43400,3733,29445,3281,13955,2342,1177312,10813,1167649,11064,9663,1462,6892,1231,2771,951,511332,10509,500166,10529,11166,1473,8844,1219,2322,839,9258,1584,7241,1262,2017,954,1380,724,637,443,31532,3081,10978,1778,20554,2569,12329,2366,8225,1986,1659,null,null,3929,null,null,3733,null,null,3281,null,null,2342,null,null,10813,null,null,11064,null,null,1462,null,null,1231,null,null,951,null,null,10509,null,null,10529,null,null,1473,null,null,1219,null,null,839,null,null,1584,null,null,1262,null,null,954,null,null,724,null,null,443,null,null,3081,null,null,1778,null,null,2569,null,null,2366,null,null,1986,null,null,54
5444618,2085,4967315,12247,477303,12495,301941,11772,175362,5787,3826015,17722,3678983,18075,147032,6218,120086,5876,26946,2589,1280762,15497,1205528,15762,75234,4526,62445,4464,12789,1744,51580,4516,25946,2435,25634,3545,14755,2382,10879,2265,286261,8183,56858,3478,229403,8780,104655,6510,124748,4960,2085,null,null,12247,null,null,12495,null,null,11772,null,null,5787,null,null,17722,null,null,18075,null,null,6218,null,null,5876,null,null,2589,null,null,15497,null,null,15762,null,null,4526,null,null,4464,null,null,1744,null,null,4516,null,null,2435,null,null,3545,null,null,2382,null,null,2265,null,null,8183,null,null,3478,null,null,8780,null,null,6510,null,null,4960,null,null,55
547628,1292,505837,4374,41791,4267,30576,3323,11215,2248,219534,7048,207689,7262,11845,1987,11105,1914,740,378,305402,7201,290761,7419,14641,2891,12899,2569,1742,871,4022,1208,2535,833,1487,880,1077,754,410,471,18670,2559,4852,1184,13818,2561,5495,1561,8323,1833,1292,null,null,4374,null,null,4267,null,null,3323,null,null,2248,null,null,7048,null,null,7262,null,null,1987,null,null,1914,null,null,378,null,null,7201,null,null,7419,null,null,2891,null,null,2569,null,null,871,null,null,1208,null,null,833,null,null,880,null,null,754,null,null,471,null,null,2559,null,null,1184,null,null,2561,null,null,1561,null,null,1833,null,null,56
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
4576657,3241,4342451,8377,234206,7715,138117,7748,96089,5207,3128302,20365,3072863,19800,55439,4455,44332,3954,11107,1878,1242752,18472,1200422,17647,42330,4206,35916,3963,6414,1810,43355,4356,32034,3423,11321,2832,6810,2138,4511,1473,162248,5666,37132,4131,125116,4916,51059,3930,74057,4797,3241,null,null,8377,null,null,7715,null,null,7748,null,null,5207,null,null,20365,null,null,19800,null,null,4455,null,null,3954,null,null,1878,null,null,18472,null,null,17647,null,null,4206,null,null,3963,null,null,1810,null,null,4356,null,null,3423,null,null,2832,null,null,2138,null,null,1473,null,null,5666,null,null,4131,null,null,4916,null,null,3930,null,null,4797,null,null,01
689399,797,575378,5869,114021,5766,77217,4982,36804,3586,259509,6503,218819,6315,40690,3205,33122,2918,7568,1196,354272,6706,333593,6596,20679,2702,19642,2689,1037,453,18654,2305,11857,1766,6797,2013,4783,1384,2014,1565,56964,4421,11109,1841,45855,4183,19670,2621,26185,3503,797,null,null,5869,null,null,5766,null,null,4982,null,null,3586,null,null,6503,null,null,6315,null,null,3205,null,null,2918,null,null,1196,null,null,6706,null,null,6596,null,null,2702,null,null,2689,null,null,453,null,null,2305,null,null,1766,null,null,2013,null,null,1384,null,null,1565,null,null,4421,null,null,1841,null,null,4183,null,null,2621,null,null,3503,null,null,02
6494749,1477,4736134,23454,1758615,23248,1184017,20398,574598,13237,2354570,23138,1684280,23345,670290,14158,583892,13304,86398,4788,3120081,20198,2833973,17872,286108,12733,247242,12117,38866,3565,91781,5976,58966,4183,32815,3839,25418,3259,7397,1679,928317,17770,158915,8670,769402,16274,327465,11545,441937,11276,1477,null,null,23454,null,null,23248,null,null,20398,null,null,13237,null,null,23138,null,null,23345,null,null,14158,null,null,13304,null,null,4788,null,null,20198,null,null,17872,null,null,12733,null,null,12117,null,null,3565,null,null,5976,null,null,4183,null,null,3839,null,null,3259,null,null,1679,null,null,17770,null,null,8670,null,null,16274,null,null,11545,null,null,11276,null,null,04
2799532,2976,2595724,6907,203808,6732,117607,6347,86201,5303,1667117,17071,1620665,16134,46452,4692,39314,4516,7138,1594,976906,15811,931284,15444,45622,4963,38766,4767,6856,2146,18309,2307,13312,1967,4997,1312,3018,830,1979,1006,137200,6143,30463,3666,106737,5536,36509,3955,70228,5026,2976,null,null,6907,null,null,6732,null,null,6347,null,null,5303,null,null,17071,null,null,16134,null,null,4692,null,null,4516,null,null,1594,null,null,15811,null,null,15444,null,null,4963,null,null,4767,null,null,2146,null,null,2307,null,null,1967,null,null,1312,null,null,830,null,null,1006,null,null,6143,null,null,3666,null,null,5536,null,null,3955,null,null,5026,null,null,05
36767595,2763,20379282,60363,16388313,60053,9553629,54427,6834684,43832,19287059,55712,13291126,60022,5995933,45217,5196847,42098,799086,14983,6353533,44971,5727646,40724,625887,15444,532368,14322,93519,5680,511291,12785,274976,9804,236315,8839,172644,7300,63671,4374,10615712,45444,1085534,17845,9530178,47538,3651770,32873,5878408,35998,2763,null,null,60363,null,null,60053,null,null,54427,null,null,43832,null,null,55712,null,null,60022,null,null,45217,null,null,42098,null,null,14983,null,null,44971,null,null,40724,null,null,15444,null,null,14322,null,null,5680,null,null,12785,null,null,9804,null,null,8839,null,null,7300,null,null,4374,null,null,45444,null,null,17845,null,null,47538,null,null,32873,null,null,35998,null,null,06
5205474,1994,4316272,17856,889202,17642,573423,14023,315779,11159,2090654,21452,1827622,22850,263032,10015,229928,9883,33104,3438,2498939,20317,2336303,20079,162636,7886,142208,6823,20428,2546,77071,5098,58099,4088,18972,2901,14509,2160,4463,1759,538810,14014,94248,6320,444562,11788,186778,8629,257784,9576,1994,null,null,17856,null,null,17642,null,null,14023,null,null,11159,null,null,21452,null,null,22850,null,null,10015,null,null,9883,null,null,3438,null,null,20317,null,null,20079,null,null,7886,null,null,6823,null,null,2546,null,null,5098,null,null,4088,null,null,2901,null,null,2160,null,null,1759,null,null,14014,null,null,6320,null,null,11788,null,null,8629,null,null,9576,null,null,08
3391423,950,2622432,13551,768991,13542,500351,12819,268640,8824,1814312,17671,1625230,18588,189082,8601,172234,7908,16848,2227,937796,17790,847116,16536,90680,4986,81523,5134,9157,1506,129595,6686,24843,3036,104752,6193,54326,4762,50426,5264,509720,13233,125243,7082,384477,11717,192268,9607,192209,7834,950,null,null,13551,null,null,13542,null,null,12819,null,null,8824,null,null,17671,null,null,18588,null,null,8601,null,null,7908,null,null,2227,null,null,17790,null,null,16536,null,null,4986,null,null,5134,null,null,1506,null,null,6686,null,null,3036,null,null,6193,null,null,4762,null,null,5264,null,null,13233,null,null,7082,null,null,11717,null,null,9607,null,null,7834,null,null,09
896824,775,780876,6168,115948,6170,74601,5204,41347,3922,381678,8334,358982,8260,22696,3060,19785,2990,2911,1174,409805,8564,393200,8333,16605,2142,14178,1996,2427,835,16654,2661,7617,1652,9037,2067,6562,1616,2475,971,88687,5249,21077,2619,67610,5040,34076,3947,33534,3420,775,null,null,6168,null,null,6170,null,null,5204,null,null,3922,null,null,8334,null,null,8260,null,null,3060,null,null,2990,null,null,1174,null,null,8564,null,null,8333,null,null,2142,null,null,1996,null,null,835,null,null,2661,null,null,1652,null,null,2067,null,null,1616,null,null,971,null,null,5249,null,null,2619,null,null,5040,null,null,3947,null,null,3420,null,null,10
637624,182,528344,4875,109280,4879,70215,4507,39065,3885,218368,6074,202345,6160,16023,1769,12001,1827,4022,1279,316751,6653,292232,6862,24519,2582,22132,2478,2387,782,12997,1860,8484,1447,4513,1046,3394,855,1119,662,89508,4759,25283,2643,64225,4122,32688,3084,31537,3584,182,null,null,4875,null,null,4879,null,null,4507,null,null,3885,null,null,6074,null,null,6160,null,null,1769,null,null,1827,null,null,1279,null,null,6653,null,null,6862,null,null,2582,null,null,2478,null,null,782,null,null,1860,null,null,1447,null,null,1046,null,null,855,null,null,662,null,null,4759,null,null,2643,null,null,4122,null,null,3084,null,null,3584,null,null,11
