C18105_001E,C18105_001M,C18105_002E,C18105_002M,C18105_003E,C18105_003M,C18105_004E,C18105_004M,C18105_005E,C18105_005M,C18105_006E,C18105_006M,C18105_007E,C18105_007M,C18105_008E,C18105_008M,C18105_009E,C18105_009M,C18105_010E,C18105_010M,C18105_011E,C18105_011M,C18105_012E,C18105_012M,C18105_013E,C18105_013M,C18105_014E,C18105_014M,C18105_015E,C18105_015M,C18105_016E,C18105_016M,C18105_017E,C18105_017M,C18105_018E,C18105_018M,C18105_019E,C18105_019M,C18105_020E,C18105_020M,C18105_021E,C18105_021M,C18105_001M,C18105_001EA,C18105_001MA,C18105_002M,C18105_002EA,C18105_002MA,C18105_003M,C18105_003EA,C18105_003MA,C18105_004M,C18105_004EA,C18105_004MA,C18105_005M,C18105_005EA,C18105_005MA,C18105_006M,C18105_006EA,C18105_006MA,C18105_007M,C18105_007EA,C18105_007MA,C18105_008M,C18105_008EA,C18105_008MA,C18105_009M,C18105_009EA,C18105_009MA,C18105_010M,C18105_010EA,C18105_010MA,C18105_011M,C18105_011EA,C18105_011MA,C18105_012M,C18105_012EA,C18105_012MA,C18105_013M,C18105_013EA,C18105_013MA,C18105_014M,C18105_014EA,C18105_014MA,C18105_015M,C18105_015EA,C18105_015MA,C18105_016M,C18105_016EA,C18105_016MA,C18105_017M,C18105_017EA,C18105_017MA,C18105_018M,C18105_018EA,C18105_018MA,C18105_019M,C18105_019EA,C18105_019MA,C18105_020M,C18105_020EA,C18105_020MA,C18105_021M,C18105_021EA,C18105_021MA,state
1253207,982,609328,2102,97351,1173,282,209,97069,1184,398657,1800,21672,2416,376985,2804,113320,1060,18385,1828,94935,2226,643879,2063,93431,1342,414,355,93017,1419,414285,1419,27326,2409,386959,2862,136163,902,27743,1843,108420,2025,982,null,null,2102,null,null,1173,null,null,209,null,null,1184,null,null,1800,null,null,2416,null,null,2804,null,null,1060,null,null,1828,null,null,2226,null,null,2063,null,null,1342,null,null,355,null,null,1419,null,null,1419,null,null,2409,null,null,2862,null,null,902,null,null,1843,null,null,2025,null,null,23
5555640,2747,2662287,4253,501912,2057,2441,935,499471,2051,1789931,3399,70820,4505,1719111,5435,370444,1614,59344,3024,311100,3114,2893353,3583,479781,1848,2659,869,477122,1944,1931835,2704,93516,4880,1838319,5574,481737,1405,114586,3821,367151,3688,2747,null,null,4253,null,null,2057,null,null,935,null,null,2051,null,null,3399,null,null,4505,null,null,5435,null,null,1614,null,null,3024,null,null,3114,null,null,3583,null,null,1848,null,null,869,null,null,1944,null,null,2704,null,null,4880,null,null,5574,null,null,1405,null,null,3821,null,null,3688,null,null,24
6376243,2059,3077742,3156,518510,1950,2820,856,515690,2107,2107594,2249,72072,5449,2035522,5885,451638,1606,73573,3349,378065,3416,3298501,2571,496960,1712,3583,1030,493377,1902,2217108,2023,93764,5362,2123344,5579,584433,1733,127966,5025,456467,5237,2059,null,null,3156,null,null,1950,null,null,856,null,null,2107,null,null,2249,null,null,5449,null,null,5885,null,null,1606,null,null,3349,null,null,3416,null,null,2571,null,null,1712,null,null,1030,null,null,1902,null,null,2023,null,null,5362,null,null,5579,null,null,1733,null,null,5025,null,null,5237,null,null,25
9246436,2326,4515792,3478,824712,3004,5742,1263,818970,3149,2989223,2822,173338,4707,2815885,5973,701857,1936,125492,4169,576365,4600,4730644,3008,791179,2175,5418,1226,785761,2577,3070399,2410,209010,7142,2861389,7299,869066,1932,211974,4965,657092,5315,2326,null,null,3478,null,null,3004,null,null,1263,null,null,3149,null,null,2822,null,null,4707,null,null,5973,null,null,1936,null,null,4169,null,null,4600,null,null,3008,null,null,2175,null,null,1226,null,null,2577,null,null,2410,null,null,7142,null,null,7299,null,null,1932,null,null,4965,null,null,5315,null,null,26
5111376,1947,2533754,2811,478164,2416,1995,712,476169,2499,1691923,2699,54983,2887,1636940,3674,363667,1921,53157,2794,310510,2884,2577622,2897,457097,2112,2421,664,454676,2244,1683741,2612,68165,3928,1615576,4921,436784,1702,85717,3350,351067,3637,1947,null,null,2811,null,null,2416,null,null,712,null,null,2499,null,null,2699,null,null,2887,null,null,3674,null,null,1921,null,null,2794,null,null,2884,null,null,2897,null,null,2112,null,null,664,null,null,2244,null,null,2612,null,null,3928,null,null,4921,null,null,1702,null,null,3350,null,null,3637,null,null,27
2737426,3278,1296805,5728,270272,4531,1957,903,268315,4657,836180,3983,59800,4323,776380,5975,190353,1710,43632,2492,146721,2790,1440621,5415,264094,3952,1143,541,262951,4105,930380,3273,79541,4288,850839,5334,246147,1499,81315,3989,164832,3583,3278,null,null,5728,null,null,4531,null,null,903,null,null,4657,null,null,3983,null,null,4323,null,null,5975,null,null,1710,null,null,2492,null,null,2790,null,null,5415,null,null,3952,null,null,541,null,null,4105,null,null,3273,null,null,4288,null,null,5334,null,null,1499,null,null,3989,null,null,3583,null,null,28
5605667,3014,2725582,4124,520714,3099,2793,842,517921,3174,1788539,3686,105974,5208,1682565,6632,416329,2204,84457,3397,331872,3982,2880085,4379,494225,3017,3002,836,491223,3214,1864635,3548,133668,5593,1730967,5769,521225,2222,132739,4952,388486,5288,3014,null,null,4124,null,null,3099,null,null,842,null,null,3174,null,null,3686,null,null,5208,null,null,6632,null,null,2204,null,null,3397,null,null,3982,null,null,4379,null,null,3017,null,null,836,null,null,3214,null,null,3548,null,null,5593,null,null,5769,null,null,2222,null,null,4952,null,null,5288,null,null,29
966367,1610,484527,2676,87044,1768,532,280,86512,1804,311018,2416,16178,1971,294840,3017,86465,769,16753,1824,69712,1973,481840,2417,79444,1562,753,375,78691,1612,309415,1965,15979,2043,293436,2817,92981,814,18810,1664,74171,1767,1610,null,null,2676,null,null,1768,null,null,280,null,null,1804,null,null,2416,null,null,1971,null,null,3017,null,null,769,null,null,1824,null,null,1973,null,null,2417,null,null,1562,null,null,375,null,null,1612,null,null,1965,null,null,2043,null,null,2817,null,null,814,null,null,1664,null,null,1767,null,null,30
1745497,2085,865087,3250,174699,1747,1557,678,173142,1786,567389,2546,22466,1909,544923,3345,122999,1258,21439,1422,101560,1324,880410,2719,165833,1763,859,381,164974,1871,564402,1772,23217,2030,541185,2690,150175,1181,34702,1946,115473,2053,2085,null,null,3250,null,null,1747,null,null,678,null,null,1786,null,null,2546,null,null,1909,null,null,3345,null,null,1258,null,null,1422,null,null,1324,null,null,2719,null,null,1763,null,null,381,null,null,1871,null,null,1772,null,null,2030,null,null,2690,null,null,1181,null,null,1946,null,null,2053,null,null,31
2722406,1516,1351794,2622,251378,1681,4008,1159,247370,2040,894420,1999,48459,3733,845961,4521,205996,1074,41224,2672,164772,3073,1370612,2455,241696,1772,2149,997,239547,2171,897393,1657,55497,4093,841896,4306,231523,1033,55743,3217,175780,3326,1516,null,null,2622,null,null,1681,null,null,1159,null,null,2040,null,null,1999,null,null,3733,null,null,4521,null,null,1074,null,null,2672,null,null,3073,null,null,2455,null,null,1772,null,null,997,null,null,2171,null,null,1657,null,null,4093,null,null,4306,null,null,1033,null,null,3217,null,null,3326,null,null,32
1251989,1453,619662,2070,100831,1146,879,512,99952,1139,418025,1999,18252,2324,399773,3075,100806,932,15332,1669,85474,1824,632327,1872,94101,955,450,342,93651,1032,421074,1540,20495,2374,400579,2913,117152,1095,22495,1889,94657,2078,1453,null,null,2070,null,null,1146,null,null,512,null,null,1139,null,null,1999,null,null,2324,null,null,3075,null,null,932,null,null,1669,null,null,1824,null,null,1872,null,null,955,null,null,342,null,null,1032,null,null,1540,null,null,2374,null,null,2913,null,null,1095,null,null,1889,null,null,2078,null,null,33
8317408,1691,4032941,2594,745905,1764,4813,1351,741092,2129,2714091,2074,94119,5742,2619972,6543,572945,1716,98211,4047,474734,4186,4284467,2386,713873,1196,2875,852,710998,1522,2811025,1855,116926,5914,2694099,6462,759569,1741,184086,5019,575483,5053,1691,null,null,2594,null,null,1764,null,null,1351,null,null,2129,null,null,2074,null,null,5742,null,null,6543,null,null,1716,null,null,4047,null,null,4186,null,null,2386,null,null,1196,null,null,852,null,null,1522,null,null,1855,null,null,5914,null,null,6462,null,null,1741,null,null,5019,null,null,5053,null,null,34
1920875,1979,939066,3049,186274,2207,1773,640,184501,2262,599162,2535,32084,2819,567078,3552,153630,1203,33600,2180,120030,2365,981809,2570,177198,2204,977,530,176221,2253,621586,2039,45926,4007,575660,4175,183025,1255,51649,2947,131376,2979,1979,null,null,3049,null,null,2207,null,null,640,null,null,2262,null,null,2535,null,null,2819,null,null,3552,null,null,1203,null,null,2180,null,null,2365,null,null,2570,null,null,2204,null,null,530,null,null,2253,null,null,2039,null,null,4007,null,null,4175,null,null,1255,null,null,2947,null,null,2979,null,null,35
18346577,3180,8835762,5712,1540107,3306,10001,1768,1530106,3545,6034649,5015,233752,8448,5800897,10371,1261006,2772,227560,6340,1033446,6537,9510815,4899,1471660,3044,10702,1651,1460958,3443,6364612,3572,312867,8227,6051745,9024,1674543,3212,428456,8459,1246087,8570,3180,null,null,5712,null,null,3306,null,null,1768,null,null,3545,null,null,5015,null,null,8448,null,null,10371,null,null,2772,null,null,6340,null,null,6537,null,null,4899,null,null,3044,null,null,1651,null,null,3443,null,null,3572,null,null,8227,null,null,9024,null,null,3212,null,null,8459,null,null,8570,null,null,36
9363326,6363,4483738,8296,869233,4999,6061,1270,863172,5239,2943078,6220,160780,6602,2782298,8988,671427,2855,129115,4806,542312,5050,4879588,6603,828746,4573,4448,1152,824298,4792,3195616,4411,205597,7978,2990019,8879,855226,2835,213268,5700,641958,6467,6363,null,null,8296,null,null,4999,null,null,1270,null,null,5239,null,null,6220,null,null,6602,null,null,8988,null,null,2855,null,null,4806,null,null,5050,null,null,6603,null,null,4573,null,null,1152,null,null,4792,null,null,4411,null,null,7978,null,null,8879,null,null,2835,null,null,5700,null,null,6467,null,null,37
686588,1541,349950,2735,61181,1786,55,56,61126,1790,241061,2438,9124,1385,231937,2749,47708,656,8737,1079,38971,981,336638,2238,58051,1283,282,214,57769,1317,222395,1872,7932,1480,214463,2582,56192,923,11844,1221,44348,1188,1541,null,null,2735,null,null,1786,null,null,56,null,null,1790,null,null,2438,null,null,1385,null,null,2749,null,null,656,null,null,1079,null,null,981,null,null,2238,null,null,1283,null,null,214,null,null,1317,null,null,1872,null,null,1480,null,null,2582,null,null,923,null,null,1221,null,null,1188,null,null,38
10747103,3198,5226797,6016,974007,4008,7581,1465,966426,4312,3452097,3946,188512,6349,3263585,7753,800693,2673,148258,5546,652435,5630,5520306,5294,939245,3846,5457,1141,933788,3954,3566209,3481,233134,6513,3333075,7151,1014852,2690,256128,6486,758724,7014,3198,null,null,6016,null,null,4008,null,null,1465,null,null,4312,null,null,3946,null,null,6349,null,null,7753,null,null,2673,null,null,5546,null,null,5630,null,null,5294,null,null,3846,null,null,1141,null,null,3954,null,null,3481,null,null,6513,null,null,7151,null,null,2690,null,null,6486,null,null,7014,null,null,39
3581601,1937,1749940,3723,357707,2134,2133,538,355574,2219,1139271,3055,75877,3596,1063394,4798,252962,1600,62352,2549,190610,2853,1831661,3559,338047,2043,2287,714,335760,2239,1177405,2786,94978,3952,1082427,4809,316209,2153,94075,3401,222134,3847,1937,null,null,3723,null,null,2134,null,null,538,null,null,2219,null,null,3055,null,null,3596,null,null,4798,null,null,1600,null,null,2549,null,null,2853,null,null,3559,null,null,2043,null,null,714,null,null,2239,null,null,2786,null,null,3952,null,null,4809,null,null,2153,null,null,3401,null,null,3847,null,null,40
3819771,2144,1876272,3901,321802,3124,1592,708,320210,3266,1244168,3131,57502,4175,1186666,4797,310302,1911,55561,3423,254741,3618,1943499,3416,310201,2404,1588,715,308613,2485,1264892,2548,74001,4860,1190891,5320,368406,1956,94366,4154,274040,4171,2144,null,null,3901,null,null,3124,null,null,708,null,null,3266,null,null,3131,null,null,4175,null,null,4797,null,null,1911,null,null,3423,null,null,3618,null,null,3416,null,null,2404,null,null,715,null,null,2485,null,null,2548,null,null,4860,null,null,5320,null,null,1956,null,null,4154,null,null,4171,null,null,41
11869746,2368,5763046,4976,999018,3046,7611,1429,991407,3331,3826193,3306,203393,7165,3622800,8081,937835,2689,167842,4796,769993,5027,6106700,4721,958007,2613,4538,980,953469,2781,3946237,3316,239537,7334,3706700,7643,1202456,3029,290563,6391,911893,6226,2368,null,null,4976,null,null,3046,null,null,1429,null,null,3331,null,null,3306,null,null,7165,null,null,8081,null,null,2689,null,null,4796,null,null,5027,null,null,4721,null,null,2613,null,null,980,null,null,2781,null,null,3316,null,null,7334,null,null,7643,null,null,3029,null,null,6391,null,null,6226,null,null,42
986115,1061,475395,1768,79161,1152,408,229,78753,1207,323458,1212,17598,2116,305860,2440,72776,772,11854,1454,60922,1570,510720,1824,74963,1081,392,350,74571,1128,342018,1368,20633,2760,321385,3115,93739,1058,21888,2031,71851,2194,1061,null,null,1768,null,null,1152,null,null,229,null,null,1207,null,null,1212,null,null,2116,null,null,2440,null,null,772,null,null,1454,null,null,1570,null,null,1824,null,null,1081,null,null,350,null,null,1128,null,null,1368,null,null,2760,null,null,3115,null,null,1058,null,null,2031,null,null,2194,null,null,44
4571277,3001,2182658,4041,412283,3129,3046,1110,409237,3239,1409626,3318,91495,4788,1318131,5650,360749,1724,70501,3295,290248,3600,2388619,4086,395191,3322,2386,874,392805,3481,1541879,2794,109248,5765,1432631,6576,451549,1983,119681,4920,331868,4943,3001,null,null,4041,null,null,3129,null,null,1110,null,null,3239,null,null,3318,null,null,4788,null,null,5650,null,null,1724,null,null,3295,null,null,3600,null,null,4086,null,null,3322,null,null,874,null,null,3481,null,null,2794,null,null,5765,null,null,6576,null,null,1983,null,null,4920,null,null,4943,null,null,45
787882,1299,394190,2434,78840,1460,372,227,78468,1497,255732,1847,9702,1825,246030,2170,59618,551,9675,1332,49943,1361,393692,2183,73249,1588,262,217,72987,1623,249187,1628,12273,1515,236914,2071,71256,1086,14884,1800,56372,1985,1299,null,null,2434,null,null,1460,null,null,227,null,null,1497,null,null,1847,null,null,1825,null,null,2170,null,null,551,null,null,1332,null,null,1361,null,null,2183,null,null,1588,null,null,217,null,null,1623,null,null,1628,null,null,1515,null,null,2071,null,null,1086,null,null,1800,null,null,1985,null,null,46
6142746,4347,2966349,5640,566520,3935,4073,1151,562447,3923,1948776,4505,130725,6164,1818051,7254,451053,2145,92073,3707,358980,4312,3176397,4732,530214,3434,3602,1173,526612,3713,2080809,3104,158101,5889,1922708,6637,565374,2149,160962,4264,404412,4875,4347,null,null,5640,null,null,3935,null,null,1151,null,null,3923,null,null,4505,null,null,6164,null,null,7254,null,null,2145,null,null,3707,null,null,4312,null,null,4732,null,null,3434,null,null,1173,null,null,3713,null,null,3104,null,null,5889,null,null,6637,null,null,2149,null,null,4264,null,null,4875,null,null,47
25379184,6744,12435806,9924,2689383,6542,18356,2575,2671027,7350,8293349,7267,355167,10108,7938182,11969,1453074,3764,319019,8357,1134055,8730,12943378,8245,2585811,5147,15678,2094,2570133,5908,8550534,6568,438043,13173,8112491,12543,1807033,4186,517897,9392,1289136,10030,6744,null,null,9924,null,null,6542,null,null,2575,null,null,7350,null,null,7267,null,null,10108,null,null,11969,null,null,3764,null,null,8357,null,null,8730,null,null,8245,null,null,5147,null,null,2094,null,null,5908,null,null,6568,null,null,13173,null,null,12543,null,null,4186,null,null,9392,null,null,10030,null,null,48
2771345,1989,1385875,2854,341253,1725,1913,705,339340,1816,899378,2880,27260,2520,872118,3553,145244,1216,23928,1908,121316,2087,1385470,2684,324296,1593,1460,515,322836,1669,890458,2188,34225,3566,856233,4223,170716,1356,39462,2654,131254,2685,1989,null,null,2854,null,null,1725,null,null,705,null,null,1816,null,null,2880,null,null,2520,null,null,3553,null,null,1216,null,null,1908,null,null,2087,null,null,2684,null,null,1593,null,null,515,null,null,1669,null,null,2188,null,null,3566,null,null,4223,null,null,1356,null,null,2654,null,null,2685,null,null,49
588158,870,288487,1482,44709,814,155,105,44554,819,192982,1381,8461,1088,184521,1835,50796,584,9164,1214,41632,1378,299671,1417,43178,829,410,313,42768,885,196480,1192,11677,1649,184803,1736,60013,764,11226,1242,48787,1512,870,null,null,1482,null,null,814,null,null,105,null,null,819,null,null,1381,null,null,1088,null,null,1835,null,null,584,null,null,1214,null,null,1378,null,null,1417,null,null,829,null,null,313,null,null,885,null,null,1192,null,null,1649,null,null,1736,null,null,764,null,null,1242,null,null,1512,null,null,50
7695794,5316,3713854,7831,696311,4845,4766,1212,691545,5138,2485203,6048,104090,5554,2381113,8392,532340,2770,93073,3473,439267,4631,3981940,6066,664759,4455,3752,1039,661007,4551,2648805,4585,132839,5502,2515966,7129,668376,2782,153958,5052,514418,5305,5316,null,null,7831,null,null,4845,null,null,1212,null,null,5138,null,null,6048,null,null,5554,null,null,8392,null,null,2770,null,null,3473,null,null,4631,null,null,6066,null,null,4455,null,null,1039,null,null,4551,null,null,4585,null,null,5502,null,null,7129,null,null,2782,null,null,5052,null,null,5305,null,null,51
6734166,3642,3328764,4335,601231,2712,3367,1036,597864,2740,2244366,4113,100034,5431,2144332,6181,483167,1718,89306,4436,393861,4516,3405402,3074,576129,2546,3290,965,572839,2731,2253282,2955,120191,5867,2133091,6256,575991,2519,144360,6122,431631,6024,3642,null,null,4335,null,null,2712,null,null,1036,null,null,2740,null,null,4113,null,null,5431,null,null,6181,null,null,1718,null,null,4436,null,null,4516,null,null,3074,null,null,2546,null,null,965,null,null,2731,null,null,2955,null,null,5867,null,null,6256,null,null,2519,null,null,6122,null,null,6024,null,null,53
1700911,1733,831302,3085,138725,2066,1459,633,137266,2078,539776,2186,54500,3330,485276,3432,152801,1178,38255,2621,114546,2846,869609,2584,135404,1906,1071,521,134333,2031,551668,1968,52875,3581,498793,3839,182537,1279,56112,3032,126425,3137,1733,null,null,3085,null,null,2066,null,null,633,null,null,2078,null,null,2186,null,null,3330,null,null,3432,null,null,1178,null,null,2621,null,null,2846,null,null,2584,null,null,1906,null,null,521,null,null,2031,null,null,1968,null,null,3581,null,null,3839,null,null,1279,null,null,3032,null,null,3137,null,null,54
5372590,2389,2652681,3394,484932,2777,2992,897,481940,3019,1758058,2839,67586,3418,1690472,4018,409691,1569,66456,2893,343235,3392,2719909,3296,464516,2413,1708,606,462808,2459,1764460,2750,82965,3841,1681495,4264,490933,1839,105268,3670,385665,3846,2389,null,null,3394,null,null,2777,null,null,897,null,null,3019,null,null,2839,null,null,3418,null,null,4018,null,null,1569,null,null,2893,null,null,3392,null,null,3296,null,null,2413,null,null,606,null,null,2459,null,null,2750,null,null,3841,null,null,4264,null,null,1839,null,null,3670,null,null,3846,null,null,55
538154,1379,271425,1998,51362,1689,476,401,50886,1770,179602,1723,8304,1380,171298,1917,40461,575,7278,1202,33183,1406,266729,1940,51229,1525,297,217,50932,1551,170826,1471,8470,1354,162356,2010,44674,774,12079,1371,32595,1398,1379,null,null,1998,null,null,1689,null,null,401,null,null,1770,null,null,1723,null,null,1380,null,null,1917,null,null,575,null,null,1202,null,null,1406,null,null,1940,null,null,1525,null,null,217,null,null,1551,null,null,1471,null,null,1354,null,null,2010,null,null,774,null,null,1371,null,null,1398,null,null,56
3224395,1720,1523483,3158,275852,2714,2822,770,273030,2810,969460,1033,77188,4838,892272,4974,278171,654,76972,3635,201199,3640,1700912,2583,260015,2172,2811,991,257204,2365,1079595,781,99746,4684,979849,4666,361302,719,130802,4318,230500,4341,1720,null,null,3158,null,null,2714,null,null,770,null,null,2810,null,null,1033,null,null,4838,null,null,4974,null,null,654,null,null,3635,null,null,3640,null,null,2583,null,null,2172,null,null,991,null,null,2365,null,null,781,null,null,4684,null,null,4666,null,null,719,null,null,4318,null,null,4341,null,null,72
4495886,3640,2152498,5998,420777,4605,5135,1758,415642,4792,1400998,4297,104210,4736,1296788,6025,330723,2379,77192,3212,253531,3852,2343388,5351,390632,4437,2597,842,388035,4456,1520505,3516,122705,5322,1397800,6159,432251,2254,134349,4593,297902,4944,3640,null,null,5998,null,null,4605,null,null,1758,null,null,4792,null,null,4297,null,null,4736,null,null,6025,null,null,2379,null,null,3212,null,null,3852,null,null,5351,null,null,4437,null,null,842,null,null,4456,null,null,3516,null,null,5322,null,null,6159,null,null,2254,null,null,4593,null,null,4944,null,null,01
665924,1788,344483,2530,72008,1430,326,215,71682,1429,235300,2399,9469,1602,225831,2839,37175,704,6203,1061,30972,1159,321441,2220,62336,1165,513,568,61823,1276,221884,2032,11133,1662,210751,2788,37221,729,11019,1254,26202,1269,1788,null,null,2530,null,null,1430,null,null,215,null,null,1429,null,null,2399,null,null,1602,null,null,2839,null,null,704,null,null,1061,null,null,1159,null,null,2220,null,null,1165,null,null,568,null,null,1276,null,null,2032,null,null,1662,null,null,2788,null,null,729,null,null,1254,null,null,1269,null,null,02
