B07408_001E,B07408_001M,B07408_002E,B07408_002M,B07408_003E,B07408_003M,B07408_004E,B07408_004M,B07408_005E,B07408_005M,B07408_006E,B07408_006M,B07408_007E,B07408_007M,B07408_008E,B07408_008M,B07408_009E,B07408_009M,B07408_010E,B07408_010M,B07408_011E,B07408_011M,B07408_012E,B07408_012M,B07408_013E,B07408_013M,B07408_014E,B07408_014M,B07408_015E,B07408_015M,B07408_016E,B07408_016M,B07408_017E,B07408_017M,B07408_018E,B07408_018M,B07408_019E,B07408_019M,B07408_020E,B07408_020M,B07408_021E,B07408_021M,B07408_022E,B07408_022M,B07408_023E,B07408_023M,B07408_024E,B07408_024M,B07408_025E,B07408_025M,B07408_026E,B07408_026M,B07408_027E,B07408_027M,B07408_028E,B07408_028M,B07408_029E,B07408_029M,B07408_030E,B07408_030M,B07408_001M,B07408_001EA,B07408_001MA,B07408_002M,B07408_002EA,B07408_002MA,B07408_003M,B07408_003EA,B07408_003MA,B07408_004M,B07408_004EA,B07408_004MA,B07408_005M,B07408_005EA,B07408_005MA,B07408_006M,B07408_006EA,B07408_006MA,B07408_007M,B07408_007EA,B07408_007MA,B07408_008M,B07408_008EA,B07408_008MA,B07408_009M,B07408_009EA,B07408_009MA,B07408_010M,B07408_010EA,B07408_010MA,B07408_011M,B07408_011EA,B07408_011MA,B07408_012M,B07408_012EA,B07408_012MA,B07408_013M,B07408_013EA,B07408_013MA,B07408_014M,B07408_014EA,B07408_014MA,B07408_015M,B07408_015EA,B07408_015MA,B07408_016M,B07408_016EA,B07408_016MA,B07408_017M,B07408_017EA,B07408_017MA,B07408_018M,B07408_018EA,B07408_018MA,B07408_019M,B07408_019EA,B07408_019MA,B07408_020M,B07408_020EA,B07408_020MA,B07408_021M,B07408_021EA,B07408_021MA,B07408_022M,B07408_022EA,B07408_022MA,B07408_023M,B07408_023EA,B07408_023MA,B07408_024M,B07408_024EA,B07408_024MA,B07408_025M,B07408_025EA,B07408_025MA,B07408_026M,B07408_026EA,B07408_026MA,B07408_027M,B07408_027EA,B07408_027MA,B07408_028M,B07408_028EA,B07408_028MA,B07408_029M,B07408_029EA,B07408_029MA,B07408_030M,B07408_030EA,B07408_030MA,state
879642,5415,325823,8761,376194,10965,108947,5851,13563,2064,55115,3574,762182,8258,263200,7890,343365,10935,94196,5675,11650,1841,49771,3674,71382,6764,36519,4964,21169,3057,9354,1721,1089,558,3251,902,16097,2664,9352,1826,2434,902,2587,796,377,296,1347,1021,29981,3659,16752,2696,9226,1956,2810,884,447,319,746,426,5415,null,null,8761,null,null,10965,null,null,5851,null,null,2064,null,null,3574,null,null,8258,null,null,7890,null,null,10935,null,null,5675,null,null,1841,null,null,3674,null,null,6764,null,null,4964,null,null,3057,null,null,1721,null,null,558,null,null,902,null,null,2664,null,null,1826,null,null,902,null,null,796,null,null,296,null,null,1021,null,null,3659,null,null,2696,null,null,1956,null,null,884,null,null,319,null,null,426,null,null,44
3994091,10782,1301341,17764,1846466,23445,446196,11850,117144,6573,282944,7430,3458549,20268,1041244,17484,1676856,21661,387528,12108,93849,5726,259072,7372,292378,13040,135279,8872,92691,7482,35629,3459,14005,2628,14774,1783,137911,9251,78107,6154,35787,4199,12229,1703,7347,1848,4441,1171,105253,6713,46711,3964,41132,4469,10810,1959,1943,790,4657,1205,10782,null,null,17764,null,null,23445,null,null,11850,null,null,6573,null,null,7430,null,null,20268,null,null,17484,null,null,21661,null,null,12108,null,null,5726,null,null,7372,null,null,13040,null,null,8872,null,null,7482,null,null,3459,null,null,2628,null,null,1783,null,null,9251,null,null,6154,null,null,4199,null,null,1703,null,null,1848,null,null,1171,null,null,6713,null,null,3964,null,null,4469,null,null,1959,null,null,790,null,null,1205,null,null,45
679950,4787,214319,6578,343446,8478,72490,3763,7504,1457,42191,2551,576931,5540,162354,5823,311028,8278,60187,3467,5898,1331,37464,2200,51660,4139,25762,2777,15904,2176,6410,1221,1209,524,2375,906,26659,2774,15122,1905,7682,1858,2107,621,278,222,1470,584,24700,3397,11081,1787,8832,1739,3786,1345,119,152,882,380,4787,null,null,6578,null,null,8478,null,null,3763,null,null,1457,null,null,2551,null,null,5540,null,null,5823,null,null,8278,null,null,3467,null,null,1331,null,null,2200,null,null,4139,null,null,2777,null,null,2176,null,null,1221,null,null,524,null,null,906,null,null,2774,null,null,1905,null,null,1858,null,null,621,null,null,222,null,null,584,null,null,3397,null,null,1787,null,null,1739,null,null,1345,null,null,152,null,null,380,null,null,46
5391660,12662,1634336,15897,2606448,25762,682802,14981,124133,6385,343941,8268,4651365,18106,1301897,16785,2356849,25280,587309,14873,97065,5342,308245,8328,425640,14704,196784,9061,136372,8127,54957,4435,15128,2039,22399,2117,166424,8134,75414,4869,53181,4763,24966,3329,6172,1367,6691,1394,148231,8764,60241,5079,60046,5551,15570,2206,5768,1372,6606,1575,12662,null,null,15897,null,null,25762,null,null,14981,null,null,6385,null,null,8268,null,null,18106,null,null,16785,null,null,25280,null,null,14873,null,null,5342,null,null,8328,null,null,14704,null,null,9061,null,null,8127,null,null,4435,null,null,2039,null,null,2117,null,null,8134,null,null,4869,null,null,4763,null,null,3329,null,null,1367,null,null,1394,null,null,8764,null,null,5079,null,null,5551,null,null,2206,null,null,1372,null,null,1575,null,null,47
21521022,23626,7121601,41609,10469492,58360,2294092,31856,531588,14788,1104249,14458,18327008,39959,5657964,41975,9346560,51785,1918562,27795,406633,11855,997289,13531,1939412,35306,873151,17709,689010,23684,230356,10007,83317,5502,63578,5108,887840,20679,432156,14502,286542,10482,105059,6627,31715,3853,32368,3391,366762,12640,158330,7146,147380,9190,40115,3233,9923,1956,11014,1440,23626,null,null,41609,null,null,58360,null,null,31856,null,null,14788,null,null,14458,null,null,39959,null,null,41975,null,null,51785,null,null,27795,null,null,11855,null,null,13531,null,null,35306,null,null,17709,null,null,23684,null,null,10007,null,null,5502,null,null,5108,null,null,20679,null,null,14502,null,null,10482,null,null,6627,null,null,3853,null,null,3391,null,null,12640,null,null,7146,null,null,9190,null,null,3233,null,null,1956,null,null,1440,null,null,48
2244085,8552,678562,12783,1242643,15520,206592,7699,35518,3967,80770,4455,1864045,12976,522063,11397,1074534,12855,169204,6913,25833,3454,72411,4336,226739,9923,92259,5576,100228,7285,22771,2753,7002,1881,4479,1067,82110,6459,35266,3676,34697,3983,8798,1657,1714,560,1635,674,71191,5827,28974,3017,33184,4261,5819,1630,969,452,2245,935,8552,null,null,12783,null,null,15520,null,null,7699,null,null,3967,null,null,4455,null,null,12976,null,null,11397,null,null,12855,null,null,6913,null,null,3454,null,null,4336,null,null,9923,null,null,5576,null,null,7285,null,null,2753,null,null,1881,null,null,1067,null,null,6459,null,null,3676,null,null,3983,null,null,1657,null,null,560,null,null,674,null,null,5827,null,null,3017,null,null,4261,null,null,1630,null,null,452,null,null,935,null,null,49
525642,3771,164325,4977,253817,7372,69222,4213,5397,1255,32881,2178,453084,4415,124741,5412,234412,7142,59757,3837,3894,903,30280,2067,39385,3568,22066,2766,9497,1627,5731,1380,562,309,1529,482,12581,1980,6684,1305,2881,906,1972,626,491,526,553,330,20592,2903,10834,1932,7027,1742,1762,678,450,522,519,317,3771,null,null,4977,null,null,7372,null,null,4213,null,null,1255,null,null,2178,null,null,4415,null,null,5412,null,null,7142,null,null,3837,null,null,903,null,null,2067,null,null,3568,null,null,2766,null,null,1627,null,null,1380,null,null,309,null,null,482,null,null,1980,null,null,1305,null,null,906,null,null,626,null,null,526,null,null,330,null,null,2903,null,null,1932,null,null,1742,null,null,678,null,null,522,null,null,317,null,null,50
6799827,15630,2199542,22004,3366331,29664,692547,14993,164892,7863,376515,8231,5789573,19600,1723337,18905,3013627,29059,584800,13113,124592,6376,343217,8422,433281,14375,201668,8883,145519,9414,50515,4228,20886,2879,14693,2138,353831,11812,178121,8180,112768,7412,37553,3548,13940,2307,11449,1804,223142,9520,96416,5893,94417,6989,19679,2230,5474,1379,7156,1450,15630,null,null,22004,null,null,29664,null,null,14993,null,null,7863,null,null,8231,null,null,19600,null,null,18905,null,null,29059,null,null,13113,null,null,6376,null,null,8422,null,null,14375,null,null,8883,null,null,9414,null,null,4228,null,null,2879,null,null,2138,null,null,11812,null,null,8180,null,null,7412,null,null,3548,null,null,2307,null,null,1804,null,null,9520,null,null,5893,null,null,6989,null,null,2230,null,null,1379,null,null,1450,null,null,51
5825792,14154,1812213,15661,2940724,23026,698604,13510,88793,5744,285458,6718,4867743,21954,1367975,17931,2598019,23607,579752,12126,68431,4491,253566,7025,600102,18313,277918,10939,211101,11896,78097,5058,12257,2173,20729,2174,194732,8236,93319,4655,65050,6115,24501,2726,4750,1074,7112,1388,163215,7949,73001,5064,66554,5489,16254,2511,3355,1114,4051,997,14154,null,null,15661,null,null,23026,null,null,13510,null,null,5744,null,null,6718,null,null,21954,null,null,17931,null,null,23607,null,null,12126,null,null,4491,null,null,7025,null,null,18313,null,null,10939,null,null,11896,null,null,5058,null,null,2173,null,null,2174,null,null,8236,null,null,4655,null,null,6115,null,null,2726,null,null,1074,null,null,1388,null,null,7949,null,null,5064,null,null,5489,null,null,2511,null,null,1114,null,null,997,null,null,53
1521383,6170,423855,8582,743916,11074,211296,6967,25001,2448,117315,4512,1334232,8062,342463,9146,685237,10972,180134,6790,17553,2308,108845,4309,99313,6268,40975,4380,31417,3609,18262,2780,4298,1266,4361,841,42309,3691,22527,2736,10011,2052,6741,1053,1580,730,1450,590,45529,3886,17890,2396,17251,2861,6159,1339,1570,641,2659,934,6170,null,null,8582,null,null,11074,null,null,6967,null,null,2448,null,null,4512,null,null,8062,null,null,9146,null,null,10972,null,null,6790,null,null,2308,null,null,4309,null,null,6268,null,null,4380,null,null,3609,null,null,2780,null,null,1266,null,null,841,null,null,3691,null,null,2736,null,null,2052,null,null,1053,null,null,730,null,null,590,null,null,3886,null,null,2396,null,null,2861,null,null,1339,null,null,641,null,null,934,null,null,54
4698478,8699,1525976,16367,2353688,23277,512645,10361,45810,3132,260359,6363,4025274,16629,1154689,16460,2165333,22719,437545,9206,33713,2887,233994,5651,390090,12494,213021,8698,103056,5930,47488,3889,7965,1572,18560,1902,183408,7043,103604,5056,52134,4020,20077,2062,2421,681,5172,1026,99706,5551,54662,3786,33165,3970,7535,1581,1711,618,2633,802,8699,null,null,16367,null,null,23277,null,null,10361,null,null,3132,null,null,6363,null,null,16629,null,null,16460,null,null,22719,null,null,9206,null,null,2887,null,null,5651,null,null,12494,null,null,8698,null,null,5930,null,null,3889,null,null,1572,null,null,1902,null,null,7043,null,null,5056,null,null,4020,null,null,2062,null,null,681,null,null,1026,null,null,5551,null,null,3786,null,null,3970,null,null,1581,null,null,618,null,null,802,null,null,55
464516,4511,125725,5064,248037,7713,60142,4398,6603,1319,24009,2231,380961,6367,89445,4685,217881,7314,48060,3544,4644,1222,20931,2003,49490,4839,20734,3099,17495,3025,7816,1849,1615,681,1830,739,11951,2254,6113,1335,4376,1620,1228,404,36,56,198,165,22114,2879,9433,1843,8285,1905,3038,917,308,190,1050,580,4511,null,null,5064,null,null,7713,null,null,4398,null,null,1319,null,null,2231,null,null,6367,null,null,4685,null,null,7314,null,null,3544,null,null,1222,null,null,2003,null,null,4839,null,null,3099,null,null,3025,null,null,1849,null,null,681,null,null,739,null,null,2254,null,null,1335,null,null,1620,null,null,404,null,null,56,null,null,165,null,null,2879,null,null,1843,null,null,1905,null,null,917,null,null,190,null,null,580,null,null,56
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
3929135,10475,1213758,17141,1846702,22815,493868,11046,89750,5577,285057,7573,3426595,13029,987807,15003,1688252,22272,420703,9317,67930,4873,261903,7622,294970,10424,126839,6798,93821,6217,44251,3682,15165,2493,14894,2075,124206,8567,62305,5912,32867,4113,19281,2458,4809,1239,4944,1249,83364,5900,36807,3708,31762,4286,9633,1720,1846,725,3316,1095,10475,null,null,17141,null,null,22815,null,null,11046,null,null,5577,null,null,7573,null,null,13029,null,null,15003,null,null,22272,null,null,9317,null,null,4873,null,null,7622,null,null,10424,null,null,6798,null,null,6217,null,null,3682,null,null,2493,null,null,2075,null,null,8567,null,null,5912,null,null,4113,null,null,2458,null,null,1239,null,null,1249,null,null,5900,null,null,3708,null,null,4286,null,null,1720,null,null,725,null,null,1095,null,null,01
586509,4695,209478,5473,279416,7579,66041,4488,11183,1627,20391,1728,472119,5579,156722,5733,236451,7010,53707,4112,7421,1120,17818,1621,64048,4705,31428,3139,22050,3226,7578,1552,1813,820,1179,377,16941,2294,7866,1396,5373,1091,1931,654,1126,873,645,354,33401,3709,13462,2384,15542,2516,2825,959,823,468,749,397,4695,null,null,5473,null,null,7579,null,null,4488,null,null,1627,null,null,1728,null,null,5579,null,null,5733,null,null,7010,null,null,4112,null,null,1120,null,null,1621,null,null,4705,null,null,3139,null,null,3226,null,null,1552,null,null,820,null,null,377,null,null,2294,null,null,1396,null,null,1091,null,null,654,null,null,873,null,null,354,null,null,3709,null,null,2384,null,null,2516,null,null,959,null,null,468,null,null,397,null,null,02
5458054,13672,1820215,19198,2549918,23667,684374,15908,93010,4856,310537,8464,4559599,23081,1397301,20586,2257544,22065,560527,13400,67918,4258,276309,7596,634813,18392,303720,12489,199824,9281,90241,6551,18570,2181,22458,2594,107178,6193,53893,3364,31024,3925,15241,2184,2599,1154,4421,1246,156464,8570,65301,4892,61526,4908,18365,2376,3923,1333,7349,1611,13672,null,null,19198,null,null,23667,null,null,15908,null,null,4856,null,null,8464,null,null,23081,null,null,20586,null,null,22065,null,null,13400,null,null,4258,null,null,7596,null,null,18392,null,null,12489,null,null,9281,null,null,6551,null,null,2181,null,null,2594,null,null,6193,null,null,3364,null,null,3925,null,null,2184,null,null,1154,null,null,1246,null,null,8570,null,null,4892,null,null,4908,null,null,2376,null,null,1333,null,null,1611,null,null,04
2391821,9221,672353,12560,1171286,17492,322065,10942,61573,4487,164544,5591,2033967,14634,518544,13205,1049583,17195,271023,9945,45783,4313,149034,5582,209073,10732,85215,6382,73774,6023,29655,3461,10225,1966,10204,1941,89433,5506,43689,3119,25809,3611,13016,1761,3534,960,3385,857,59348,5167,24905,2754,22120,3227,8371,1543,2031,811,1921,645,9221,null,null,12560,null,null,17492,null,null,10942,null,null,4487,null,null,5591,null,null,14634,null,null,13205,null,null,17195,null,null,9945,null,null,4313,null,null,5582,null,null,10732,null,null,6382,null,null,6023,null,null,3461,null,null,1966,null,null,1941,null,null,5506,null,null,3119,null,null,3611,null,null,1761,null,null,960,null,null,857,null,null,5167,null,null,2754,null,null,3227,null,null,1543,null,null,811,null,null,645,null,null,05
31532205,20727,11672260,43969,14650373,62723,2970893,31918,655104,14333,1583575,20005,27433172,50875,9676337,45067,13210766,62301,2558851,27142,533760,12937,1453458,19076,2610280,40445,1239925,22810,937453,24793,262126,8873,85006,5688,85770,4868,936602,22573,497294,14448,292720,11518,97284,6001,21962,2194,27342,2572,552151,14050,258704,8776,209434,10119,52632,4144,14376,2897,17005,2343,20727,null,null,43969,null,null,62723,null,null,31918,null,null,14333,null,null,20005,null,null,50875,null,null,45067,null,null,62301,null,null,27142,null,null,12937,null,null,19076,null,null,40445,null,null,22810,null,null,24793,null,null,8873,null,null,5688,null,null,4868,null,null,22573,null,null,14448,null,null,11518,null,null,6001,null,null,2194,null,null,2572,null,null,14050,null,null,8776,null,null,10119,null,null,4144,null,null,2897,null,null,2343,null,null,06
4434378,14430,1401472,16850,2244575,20766,527479,11899,64254,4148,196598,6269,3652019,20849,1033055,15721,1965657,20488,432558,10674,45732,3759,175017,6061,390765,14928,183822,9646,138300,9520,47230,3417,10183,1837,11230,1536,229349,9559,114729,6171,74468,6246,30278,3055,4811,1466,5063,1103,162245,8647,69866,5002,66150,5841,17413,2293,3528,947,5288,1213,14430,null,null,16850,null,null,20766,null,null,11899,null,null,4148,null,null,6269,null,null,20849,null,null,15721,null,null,20488,null,null,10674,null,null,3759,null,null,6061,null,null,14928,null,null,9646,null,null,9520,null,null,3417,null,null,1837,null,null,1536,null,null,9559,null,null,6171,null,null,6246,null,null,3055,null,null,1466,null,null,1103,null,null,8647,null,null,5002,null,null,5841,null,null,2293,null,null,947,null,null,1213,null,null,08
2979109,9256,1049565,13135,1395139,15826,322297,8912,37704,3750,174404,4882,2607790,13323,858093,14076,1281993,14738,280674,8520,28992,3127,158038,4621,212248,9994,106520,6792,62016,5923,27223,2868,6349,1640,10140,1707,60047,5582,35486,3543,16083,2845,5748,1213,897,538,1833,679,99024,7508,49466,4190,35047,4827,8652,2189,1466,610,4393,1766,9256,null,null,13135,null,null,15826,null,null,8912,null,null,3750,null,null,4882,null,null,13323,null,null,14076,null,null,14738,null,null,8520,null,null,3127,null,null,4621,null,null,9994,null,null,6792,null,null,5923,null,null,2868,null,null,1640,null,null,1707,null,null,5582,null,null,3543,null,null,2845,null,null,1213,null,null,538,null,null,679,null,null,7508,null,null,4190,null,null,4827,null,null,2189,null,null,610,null,null,1766,null,null,09
775480,4149,264843,8054,362979,10629,87802,4518,13275,1832,46581,2874,682684,6824,219638,7874,335247,10351,74919,4170,10668,1756,42212,3006,59503,5430,29901,3685,16076,2735,8907,1548,1833,857,2786,1023,7562,1580,4160,1151,1362,480,1460,600,269,334,311,282,25731,3476,11144,1824,10294,2457,2516,952,505,394,1272,601,4149,null,null,8054,null,null,10629,null,null,4518,null,null,1832,null,null,2874,null,null,6824,null,null,7874,null,null,10351,null,null,4170,null,null,1756,null,null,3006,null,null,5430,null,null,3685,null,null,2735,null,null,1548,null,null,857,null,null,1023,null,null,1580,null,null,1151,null,null,480,null,null,600,null,null,334,null,null,282,null,null,3476,null,null,1824,null,null,2457,null,null,952,null,null,394,null,null,601,null,null,10
564203,6871,310226,8279,166060,8059,52231,3588,11108,1516,24578,2401,454617,6009,241573,7846,136873,7013,44018,2926,9555,1469,22598,2185,55973,5081,36376,3839,13739,2346,3730,1043,933,480,1195,521,0,193,0,193,0,193,0,193,0,193,0,193,53613,4932,32277,3645,15448,2286,4483,1315,620,424,785,410,6871,null,null,8279,null,null,8059,null,null,3588,null,null,1516,null,null,2401,null,null,6009,null,null,7846,null,null,7013,null,null,2926,null,null,1469,null,null,2185,null,null,5081,null,null,3839,null,null,2346,null,null,1043,null,null,480,null,null,521,null,null,193,null,null,193,null,null,193,null,null,193,null,null,193,null,null,193,null,null,4932,null,null,3645,null,null,2286,null,null,1315,null,null,424,null,null,410,null,null,11
